Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,2.581862206711881,0.611307391944601,0.0,2.5818622067118806,0.6113073919446009,0.0,0.021267381776116655,0.6416401216296297,0.5958299313346246,1.2731247719715097,0.05,0.0,0.0,0.5967240586112675,0.0,0.01458333333333334,1.0,0.3996839861409851,0.4672823589689959,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.003412116228070175,0.0,0.017855265548046482,0.0,0.02355701233727721,0.0,0.13294653870770665,0.09970990403077996,0.0,0.0,1273.12477197151,19.222222222222253,0.5166666666666668,0.0,1.218477336074074,0.0546474358974359,0.5166666666666667,1218.477336074074,2358.343231111111,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2002.2618311111112,641.6401216296297,0.18333333333333332,21.983916295594334,51.66666666666668,46.10666666666668,0.0,50.98610664193393,0.28155193699170733,754.80487677865,641.6401216296297,21.983916295594334,50.183554194938324,50.988651274762816,49.779733338611635,12.43753247303448,18.982364617630015,-0.022817356646685442,2.8,9.236100170605994,295.67350459173014,-1500.3100642297854,0.0,0.0,514.0205881849494,0.0,3.0,0.07113275014642009,0.0,0.0,0.9933332284549081,197.99884266666666,8.838208665056056,0.23102649278131468,9.156172724888787,0.0030773855708463877,5.229520633677306,1.2259766723755625
2025-01-01 01:00:00,8.002694927966576,1.002534651377955,0.0,8.002694927966576,1.002534651377955,0.0,0.016095558853990447,0.8166328820740741,6.216458584349053,0.9035079026894586,0.05,0.0,0.0,0.9879513180446214,0.0,0.01458333333333334,1.0,0.0,0.0,6.032179903059852,0.8595390835789083,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.0031562075109649117,0.0,0.012939351343025535,0.0,0.013062368668250501,0.0,0.13256497832601172,0.09942373374450876,0.0,0.0,903.5079026894587,19.222222222222253,0.36666666666666675,0.0,0.8647258514074072,0.03878205128205128,0.36666666666666664,864.7258514074074,2358.343231111111,0.0,20.222222222222253,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2002.2618311111112,816.6328820740741,0.23333333333333334,20.96555079820175,51.66666666666668,46.10666666666668,0.0,51.03746383981118,0.2495761861564156,669.0610760664766,816.6328820740741,20.96555079820175,48.61653013462797,51.03759899629291,47.405928125554645,12.43753247303448,18.926992893351578,-0.07711992834870465,2.5,9.236100170605994,691.3575176796227,-1419.958483602138,0.0,0.0,1203.437821240118,0.0,3.0,0.06639874665212175,0.0,0.0,0.9272252407160866,197.99884266666666,4.370277352183742,0.23296476435114277,9.147805119254524,0.0030922435958730798,94.54012264230816,1.2262583659688062
2025-01-01 02:00:00,2.8236177897140275,0.14225227290875928,0.0,2.8236177897140275,0.14225227290875928,0.0,0.013892231557025457,0.1166618402962963,0.17895125598036446,2.4641124618803416,0.05,0.0,0.0,0.12766893957542594,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0031562075109649117,0.0,0.010736024046060545,0.0,0.008726003213129822,0.0,0.13256497832601172,0.09942373374450876,0.0,0.0,2464.112461880342,20.888888888888914,1.0000000000000002,0.0,2.3583432311111108,0.10576923076923077,1.0,2358.343231111111,2358.343231111111,0.0,21.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2002.2618311111112,116.6618402962963,0.03333333333333333,22.544631017964534,51.66666666666668,46.10666666666668,0.0,51.758058832788954,0.10621699769362244,289.8397779137886,116.6618402962963,22.544631017964534,51.52141668339877,51.76254420034498,51.398610241147644,12.43753247303448,19.503360547912425,-0.8615418253832943,1.6500000000000001,9.236100170605994,1356.5827517435396,-1489.5853290300422,0.0,0.0,381.5627817212358,0.0,3.0,0.06370188844647431,0.0,0.0,0.8895649666146823,197.99884266666666,0.49283717200381894,0.22604254436998125,9.432342067831401,0.003110444116923765,19.837152052371017,1.2238291034646183
2025-01-01 03:00:00,3.3454969252391593,0.14150897801847198,0.0,3.345496925239159,0.14150897801847198,0.0,0.013233152241106123,0.6416401216296297,0.17651118948808192,2.4641124618803416,0.05,0.0,0.0,0.12692564468513864,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.002985601699561403,0.0,0.01024755054154472,0.0,0.007276996574563697,0.0,0.13256497832601172,0.09942373374450876,0.0,0.0,2464.112461880342,20.888888888888914,1.0000000000000002,0.0,2.3583432311111108,0.10576923076923077,1.0,2358.343231111111,2358.343231111111,0.0,21.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2002.2618311111112,641.6401216296297,0.18333333333333332,21.376165605072213,51.66666666666668,46.10666666666668,0.0,51.56264773703297,0.10750301591178948,289.8397779137886,641.6401216296297,21.376165605072213,50.31469414113556,51.56393643272325,49.68942864749658,12.43753247303448,20.02146846745811,-0.3674204214308066,1.6500000000000001,9.236100170605994,1233.9166834043742,-1614.497613933576,0.0,0.0,378.4636359130339,0.0,3.0,0.06719484473864,0.0,0.0,0.9383423517629698,197.99884266666666,5.838199544574125,0.2191892933899697,9.672783343647886,0.003115049214052019,-13.082938546267277,1.2216621305969846
2025-01-01 04:00:00,2.6952550811670357,0.13536932915849917,0.0,2.6952550811670357,0.13536932915849917,0.0,0.013233152241106123,0.0,0.1679094670455882,2.4641124618803416,0.05,0.0,0.0,0.12078599582516583,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.002985601699561403,0.0,0.01024755054154472,0.0,0.006861472612033706,0.0,0.12536983969976437,0.09402737977482324,0.0,0.0,2464.112461880342,20.888888888888914,1.0000000000000002,0.0,2.3583432311111108,0.10576923076923077,1.0,2358.343231111111,2358.343231111111,0.0,21.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2002.2618311111112,0.0,0.0,21.613038772812903,51.66666666666668,46.10666666666668,0.0,51.815358454527335,0.05251401101432263,144.7098601323191,0.0,21.613038772812903,50.931144532941225,51.815470319451066,50.48892570722444,12.43753247303448,20.2570509413147,-0.13183794757421233,0.55,9.236100170605994,1050.3546238366855,-1798.6549002782635,0.0,0.0,370.36557317437746,0.0,3.0,0.069462664172196,0.0,0.0,0.9700113142992134,197.99884266666666,14.531489060229763,0.2153774384971161,9.766664334780279,0.003107303816685179,15.87599064601775,1.2201140020544627
2025-01-01 05:00:00,2.6926766085554874,0.13324349274619884,0.0,2.6926766085554874,0.13324349274619884,0.0,0.013574363863913141,0.0,0.1649897828112329,2.4641124618803416,0.05,0.0,0.0,0.11866015941286549,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.003326813322368421,0.0,0.01024755054154472,0.0,0.006776236927412169,0.0,0.12253539115003058,0.0919015433625229,0.0,0.0,2464.112461880342,20.888888888888914,1.0000000000000002,0.0,2.3583432311111108,0.10576923076923077,1.0,2358.343231111111,2358.343231111111,0.0,21.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2002.2618311111112,0.0,0.0,21.38605352061156,51.66666666666668,46.10666666666668,0.0,51.59015059578743,0.0,0.0,0.0,21.38605352061156,50.587950086046426,51.59015059578743,50.08684983117593,12.43753247303448,20.249557872624795,-0.13933101626412014,-0.25000000000000006,9.236100170605994,980.2697945159192,-1872.7719565613786,0.0,0.0,367.9855119613105,0.0,3.0,0.06939828282830535,0.0,0.0,0.9691122610776309,197.99884266666666,20.94377723564536,0.21645229304160069,9.77663543220665,0.0031230148950196334,24.720876735301392,1.2195212705387202
2025-01-01 06:00:00,3.2475948681763356,0.14102582882473985,0.0,3.2475948681763356,0.14102582882473985,0.0,0.02770411915208389,0.5249782813333334,0.18080000581057717,2.4641124618803416,0.05,0.0,0.0,0.1264424954914065,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.003753327850877193,0.0,0.0239507913012067,0.0,0.012210011822035134,0.0,0.13092971954731916,0.09819728966048932,0.0,0.0,2464.112461880342,20.888888888888914,1.0000000000000002,0.0,2.3583432311111108,0.10576923076923077,1.0,2358.343231111111,2358.343231111111,0.0,21.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2002.2618311111112,524.9782813333334,0.15,20.75118206712098,51.66666666666668,46.10666666666668,0.0,51.262241213545394,0.32669606392056305,873.71991023287,524.9782813333334,20.75118206712098,49.84550737341345,51.262241213545394,49.13714045334748,12.43753247303448,20.39684951154352,-0.011177901280569813,0.3,9.236100170605994,1047.1821941418316,-1836.4525007806992,0.0,0.0,397.3378872610154,0.0,3.0,0.06954491804019511,0.0,0.0,0.9711599483683907,197.99884266666666,22.184345781173462,0.21420826181311847,9.838235332572971,0.0031188684199343684,-19.602569801808862,1.2189124031379177
2025-01-01 07:00:00,4.372142692098087,0.1721106024996501,0.0,4.3721426920980875,0.1721106024996501,0.0,0.09090299728224162,1.516603923851852,0.25052330908365233,2.4641124618803416,0.05,0.0,0.0,0.15752726916631676,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0034974191337719296,0.0,0.08740557814846968,0.0,0.04048695019522994,0.0,0.1703939647397667,0.12779547355482498,0.0,0.0,2464.112461880342,20.888888888888914,1.0000000000000002,0.0,2.3583432311111108,0.10576923076923077,1.0,2358.343231111111,2358.343231111111,0.0,21.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2002.2618311111112,1516.603923851852,0.43333333333333335,20.860028382397225,51.66666666666668,46.10666666666668,0.0,51.20907851931758,0.3503427048787387,944.9196817638658,1516.603923851852,20.860028382397225,50.07705883247615,51.209243314647,49.51088419372602,12.43753247303448,20.528089187664932,0.0,-0.55,9.236100170605994,1027.7145060134144,-1988.8215218453565,0.0,0.0,527.497571500777,0.1744527653780108,3.0,0.07155638002265684,0.0,0.0,0.9992490074985413,197.99884266666666,24.92599447765227,0.21236521837748581,9.895337925679604,0.0031171820829462658,17.833214564953582,1.2183689233709984
2025-01-01 08:00:00,3.6408421981515167,0.17788231813441704,0.0,3.6408421981515167,0.17788231813441707,0.0,0.09976747304910268,0.758301961925926,0.26866030129614654,2.4641124618803416,0.05,0.0,0.0,0.1632989848010837,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0026443900767543858,0.0,0.0971230829723483,0.0,0.05092832156136819,0.0,0.17709852573240628,0.13282389429930466,0.0,0.0,2464.112461880342,21.44444444444449,1.0000000000000002,0.0,2.3583432311111108,0.10576923076923077,1.0,2358.343231111111,2358.343231111111,0.0,22.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2002.2618311111112,758.301961925926,0.21666666666666667,21.154303931588913,51.66666666666668,46.10666666666668,0.0,51.640912338194006,0.33031926295063474,900.813628603072,758.301961925926,21.154303931588913,50.53998434287433,51.64141689290231,49.98901579050619,12.43753247303448,20.523605344479552,-0.4139414901018553,-1.4,9.236100170605994,908.0994104058542,-2140.112207755779,0.0,0.0,554.0297202106474,7.081439437823872,3.0,0.07384285210435625,0.0,0.0,1.0311784449237973,197.99884266666666,30.06943607064335,0.21349436908725933,9.913056263013742,0.0031314860231582697,79.41531147039935,1.2189493086963847
2025-01-01 09:00:00,4.821694119725831,0.1788225919321653,0.0,4.821694119725831,0.1788225919321653,0.0,0.10294518953197976,1.9249203648888888,0.2797161034246209,2.4641124618803416,0.05,0.0,0.0,0.16423925859883196,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0021325726425438594,0.0,0.1008126168894359,0.0,0.060730425292844906,0.0,0.1783522241294039,0.13376416809705288,0.0,0.0,2464.112461880342,21.44444444444449,1.0000000000000002,0.0,2.3583432311111108,0.10576923076923077,1.0,2358.343231111111,2358.343231111111,0.0,22.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2002.2618311111112,1924.920364888889,0.55,20.523557650932094,51.66666666666668,46.10666666666668,0.0,51.340040711076185,0.7228357176596721,1957.468645040949,1924.920364888889,20.523557650932094,49.63695922860894,51.34052875638807,48.784930442063434,12.43753247303448,20.541179032407157,-0.4032654120373301,-0.85,9.236100170605994,1011.1934657801755,-2055.1451441859945,0.0,0.0,568.1754799342091,23.05353427454546,3.0,0.07275891085647473,0.0,0.0,1.0160417482967545,197.99884266666666,34.05066815161903,0.21575481264701704,9.963988998668325,0.0031666943907891773,148.45187813392886,1.219462232816441
