Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,2.7526131246243626,0.1447200179565494,0.0,0.04587688541040604,0.0024120002992758234,0.0,0.027523999855234224,0.0,0.21097666288878686,2.4641124618803416,0.05,0.0,0.0,0.13013668462321606,0.0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003412116228070175,0.0,On,0.02411188362716405,0,On,0.037461083391165384,0,On,0.13387318534896578,0.1004048890117243,On,0,0,Off,On,2464.112461880342,19.222222222222257,1.0000000000000002,0.0,2.3583432311111108,0.10576923076923077,1,2358.343231111111,2358.343231111111,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2002.2618311111112,Off,0.0,0.0,22.839789297117235,51.666666666666686,46.10666666666668,-0.0,50.97175077530474,0.037262670192159786,100.10531584386167,0.0,22.839789297117235,51.01483101647514,51.03637113706035,50.97175077530474,12.43753247303448,18.574426255444862,-0.14779596677739448,2.8,9.236100170605994,1467.889416638648,-1446.2961058790968,-0.0,-0.0,427.12838243626015,0.0,3.0,0.07035354615347679,0.0,0.0,0.9824520349632729,197.99884266666666,22.944678201142874,0.2362547460412902,8.944886465372978,0.0030770611121104883,-4.881284179823073,1.2241739577200481
2025-01-01 00:01:00,2.7526131246243626,0.1447200179565494,0.0,0.04587688541040604,0.0024120002992758234,0.0,0.027523999855234224,0.0,0.21097666288878686,2.4641124618803416,0.05,0.0,0.0,0.13013668462321606,0.0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003412116228070175,0.0,On,0.02411188362716405,0,On,0.037461083391165384,0,On,0.13387318534896578,0.1004048890117243,On,0,0,Off,On,2464.112461880342,19.222222222222257,1.0000000000000002,0.0,2.3583432311111108,0.10576923076923077,1,2358.343231111111,2358.343231111111,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2002.2618311111112,Off,0.0,0.0,22.79943376216808,51.666666666666686,46.10666666666668,-0.0,50.96625454752225,0.037262670192159786,100.09103758307536,0.0,22.79943376216808,50.99757670099052,51.01323777772466,50.96625454752225,12.43753247303448,18.61482467922086,-0.10739754300139737,2.8,9.236100170605994,1459.7441262840755,-1451.5940386388925,-0.0,-0.0,427.12838243626015,0.0,3.0,0.07043088447306102,0.0,0.0,0.9835320258608237,197.99884266666666,20.09732060636582,0.23634427847041412,8.987126449179728,0.003077035900577616,-5.053040273249369,1.2275799499896516
2025-01-01 00:02:00,2.7526131246243626,0.1447200179565494,0.0,0.04587688541040604,0.0024120002992758234,0.0,0.027523999855234224,0.0,0.21097666288878686,2.4641124618803416,0.05,0.0,0.0,0.13013668462321606,0.0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003412116228070175,0.0,On,0.02411188362716405,0,On,0.037461083391165384,0,On,0.13387318534896578,0.1004048890117243,On,0,0,Off,On,2464.112461880342,19.222222222222257,1.0000000000000002,0.0,2.3583432311111108,0.10576923076923077,1,2358.343231111111,2358.343231111111,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2002.2618311111112,Off,0.0,0.0,22.7601033099308,51.666666666666686,46.10666666666668,-0.0,50.960762770116894,0.037262670192159786,100.07677088360855,0.0,22.7601033099308,50.98033005290141,50.990113694293676,50.960762770116894,12.43753247303448,18.65377506686921,-0.06844715535304857,2.8,9.236100170605994,1451.9185522561886,-1456.7092822130303,-0.0,-0.0,427.12838243626015,0.0,3.0,0.0705054264122205,0.0,0.0,0.9845729667063295,197.99884266666666,17.386990152616786,0.2357666954423384,9.00486654902692,0.003077009874347282,-5.218187389902031,1.2274161101152468
2025-01-01 00:03:00,2.7526131246243626,0.1447200179565494,0.0,0.04587688541040604,0.0024120002992758234,0.0,0.027523999855234224,0.0,0.21097666288878686,2.4641124618803416,0.05,0.0,0.0,0.13013668462321606,0.0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003412116228070175,0.0,On,0.02411188362716405,0,On,0.037461083391165384,0,On,0.13387318534896578,0.1004048890117243,On,0,0,Off,On,2464.112461880342,19.222222222222257,1.0000000000000002,0.0,2.3583432311111108,0.10576923076923077,1,2358.343231111111,2358.343231111111,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2002.2618311111112,Off,0.0,0.0,22.72173902550695,51.666666666666686,46.10666666666668,-0.0,50.95527529099099,0.037262670192159786,100.06251535033742,0.0,22.72173902550695,50.96309092672351,50.96699874458978,50.95527529099099,12.43753247303448,18.691360931394634,-0.030861290827623122,2.8,9.236100170605994,1444.3575439897866,-1461.652033152864,-0.0,-0.0,427.12838243626015,0.0,3.0,0.07057733436042567,0.0,0.0,0.9855771251874114,197.99884266666666,14.768732826048474,0.23521071465490578,9.022497820885828,0.00307698299392125,-5.377089236209859,1.2272580527037367
2025-01-01 00:04:00,2.7526131246243626,0.1447200179565494,0.0,0.04587688541040604,0.0024120002992758234,0.0,0.027523999855234224,0.0,0.21097666288878686,2.4641124618803416,0.05,0.0,0.0,0.13013668462321606,0.0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003412116228070175,0.0,On,0.02411188362716405,0,On,0.037461083391165384,0,On,0.13387318534896578,0.1004048890117243,On,0,0,Off,On,2464.112461880342,19.222222222222257,1.0000000000000002,0.0,2.3583432311111108,0.10576923076923077,1,2358.343231111111,2358.343231111111,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2002.2618311111112,Off,0.0,0.0,22.684288542092133,51.666666666666686,46.10666666666668,-0.0,50.94979196681283,0.037262670192159786,100.04827061091068,0.0,22.684288542092133,50.945859185296186,50.94979196681283,50.94389279453787,12.43753247303448,18.72765649568916,0.0,2.8,9.236100170605994,1437.7350665074346,-1466.4313504265856,-0.0,-0.0,427.12838243626015,0.0,3.0,0.07064675265704375,0.0,0.0,0.9865465169310392,197.99884266666666,12.925572617418176,0.2346750850165058,9.038783930544849,0.0030769552913775017,-5.530084147427377,1.2271054612344785
2025-01-01 00:05:00,2.7526131246243626,0.1447200179565494,0.0,0.04587688541040604,0.0024120002992758234,0.0,0.027523999855234224,0.0,0.21097666288878686,2.4641124618803416,0.05,0.0,0.0,0.13013668462321606,0.0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003412116228070175,0.0,On,0.02411188362716405,0,On,0.037461083391165384,0,On,0.13387318534896578,0.1004048890117243,On,0,0,Off,On,2464.112461880342,19.222222222222257,1.0000000000000002,0.0,2.3583432311111108,0.10576923076923077,1,2358.343231111111,2358.343231111111,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2002.2618311111112,Off,0.0,0.0,22.647691244753133,51.666666666666686,46.10666666666668,-0.0,50.944312662042904,0.037262670192159786,100.03403631321983,0.0,22.647691244753133,50.928634698860286,50.944312662042904,50.92079571726898,12.43753247303448,18.76274770253828,0.0,2.8,9.236100170605994,1431.7426394310492,-1471.0579142891786,-0.0,-0.0,427.12838243626015,0.0,3.0,0.07071384779933654,0.0,0.0,0.9874834669880825,197.99884266666666,11.559709403625757,0.2341584010561153,9.055050851713212,0.003076926797067383,-5.677560905455355,1.226957970390755
2025-01-01 00:06:00,2.7526131246243626,0.1447200179565494,0.0,0.04587688541040604,0.0024120002992758234,0.0,0.027523999855234224,0.0,0.21097666288878686,2.4641124618803416,0.05,0.0,0.0,0.13013668462321606,0.0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003412116228070175,0.0,On,0.02411188362716405,0,On,0.037461083391165384,0,On,0.13387318534896578,0.1004048890117243,On,0,0,Off,On,2464.112461880342,19.222222222222257,1.0000000000000002,0.0,2.3583432311111108,0.10576923076923077,1,2358.343231111111,2358.343231111111,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2002.2618311111112,Off,0.0,0.0,22.61189662226434,51.666666666666686,46.10666666666668,-0.0,50.93883725015932,0.037262670192159786,100.01981212858263,0.0,22.61189662226434,50.911417346212886,50.93883725015932,50.897707394239674,12.43753247303448,18.79670615617371,0.0,2.8,9.236100170605994,1426.3924635549413,-1475.5405891870457,-0.0,-0.0,427.12838243626015,0.0,3.0,0.0707787586218915,0.0,0.0,0.9883899141140189,197.99884266666666,10.692208425384965,0.23365948454505145,9.070698556446128,0.0030768975393519545,-5.819844407233948,1.2268152755924249
2025-01-01 00:07:00,2.7526131246243626,0.1447200179565494,0.0,0.04587688541040604,0.0024120002992758234,0.0,0.027523999855234224,0.0,0.21097666288878686,2.4641124618803416,0.05,0.0,0.0,0.13013668462321606,0.0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003412116228070175,0.0,On,0.02411188362716405,0,On,0.037461083391165384,0,On,0.13387318534896578,0.1004048890117243,On,0,0,Off,On,2464.112461880342,19.222222222222257,1.0000000000000002,0.0,2.3583432311111108,0.10576923076923077,1,2358.343231111111,2358.343231111111,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2002.2618311111112,Off,0.0,0.0,22.576857077586453,51.666666666666686,46.10666666666668,-0.0,50.93336561215553,0.037262670192159786,100.00559774784041,0.0,22.576857077586453,50.894207013286014,50.93336561215553,50.87462771385126,12.43753247303448,18.829599329621075,0.0,2.8,9.236100170605994,1420.684132700294,-1479.8877577989058,-0.0,-0.0,427.12838243626015,0.0,3.0,0.07084161585200796,0.0,0.0,0.9892676838501083,197.99884266666666,9.331046182597742,0.23317723214773173,9.085763788730137,0.003076867544930123,-5.957240588274065,1.2266770900149513
2025-01-01 00:08:00,2.7526131246243626,0.1447200179565494,0.0,0.04587688541040604,0.0024120002992758234,0.0,0.027523999855234224,0.0,0.21097666288878686,2.4641124618803416,0.05,0.0,0.0,0.13013668462321606,0.0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003412116228070175,0.0,On,0.02411188362716405,0,On,0.037461083391165384,0,On,0.13387318534896578,0.1004048890117243,On,0,0,Off,On,2464.112461880342,19.222222222222257,1.0000000000000002,0.0,2.3583432311111108,0.10576923076923077,1,2358.343231111111,2358.343231111111,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2002.2618311111112,Off,0.0,0.0,22.542547270207976,51.666666666666686,46.10666666666668,-0.0,50.92789763610671,0.037262670192159786,99.99139288023157,0.0,22.542547270207976,50.87700359273493,50.92789763610671,50.851556571049045,12.43753247303448,18.86146309874148,0.0,2.8,9.236100170605994,1415.8196534976069,-1484.103678139188,-0.0,-0.0,427.12838243626015,0.0,3.0,0.07090248966681323,0.0,0.0,0.990117756184784,197.99884266666666,8.682487320192955,0.2327110132595398,9.10026626981612,0.003076836838934659,-6.089916183735088,1.2265432599132888
2025-01-01 00:09:00,2.7526131246243626,0.1447200179565494,0.0,0.04587688541040604,0.0024120002992758234,0.0,0.027523999855234224,0.0,0.21097666288878686,2.4641124618803416,0.05,0.0,0.0,0.13013668462321606,0.0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.003412116228070175,0.0,On,0.02411188362716405,0,On,0.037461083391165384,0,On,0.13387318534896578,0.1004048890117243,On,0,0,Off,On,2464.112461880342,19.222222222222257,1.0000000000000002,0.0,2.3583432311111108,0.10576923076923077,1,2358.343231111111,2358.343231111111,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,2002.2618311111112,Off,0.0,0.0,22.5089207065611,51.666666666666686,46.10666666666668,-0.0,50.92243321386129,0.037262670192159786,99.97719724479683,0.0,22.5089207065611,50.859806980812024,50.92243321386129,50.8284938642874,12.43753247303448,18.89236338015441,0.0,2.8,9.236100170605994,1410.5662243974778,-1488.196626315848,-0.0,-0.0,427.12838243626015,0.0,3.0,0.07096150749088981,0.0,0.0,0.9909419105385199,197.99884266666666,7.522006396723775,0.23225976981498983,9.114887034942328,0.003076805445651229,-6.218169026729928,1.2264135056158967
