Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.3718452741517717,0.23485299486381583,0.0,0.006197421235862862,0.003914216581063597,0.0,0.02402292653153606,0.30782234762023564,0.0,0.04000000000000001,0.0,0.0,0.0,0.22318632819714915,0,0.011666666666666674,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005086641081871345,0.0,On,0.018936285449664716,0,On,0.01024057669070338,0,On,0.2625170204470031,0.19688776533525226,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,10061.717386666667,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4482.8157155555555,Off,0.0,0,88.04764532327918,51.666666666666686,46.10666666666668,0.0,52.49158920035342,0.0,0.0,0.0,137.5744458176237,52.27587709321709,52.49158920035342,52.168021039648934,12.43753247303448,19.319211305714173,-0.18078869428588362,2.8,9.236100170605994,-1688.107605969259,-2265.1713764698943,-0.0,-0.0,577.4675396093704,0.0,4.0,0.10521898418360912,0.0,0,0.6243831260821439,263.9984568888889,-0.40376910873521865,0.212863422375966,9.090886737665219,0.002903596662928821,27.096478310498167,1.2211843065904195
2025-01-01 00:01:00,0.3718452741517717,0.23485299486381583,0.0,0.006197421235862862,0.003914216581063597,0.0,0.02402292653153606,0.30782234762023564,0.0,0.04000000000000001,0.0,0.0,0.0,0.22318632819714915,0,0.011666666666666674,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005086641081871345,0.0,On,0.018936285449664716,0,On,0.01024057669070338,0,On,0.2625170204470031,0.19688776533525226,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,10061.717386666667,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4482.8157155555555,Off,0.0,0,88.1435093991719,51.666666666666686,46.10666666666668,0.0,52.47682562226582,0.0,0.0,0.0,137.7242334362061,52.26215866258798,52.47682562226582,52.15482518274906,12.43753247303448,19.26956660324197,-0.23043339675808738,2.8,9.236100170605994,-1683.7190151964219,-2255.813697540652,-0.0,-0.0,577.4675396093704,0.0,4.0,0.1051001671273905,0.0,0,0.6236780502294421,263.9984568888889,-5.372857265140439,0.21415072462151993,9.091555862841245,0.0029036562801350906,27.28358397196582,1.2249594287600436
2025-01-01 00:02:00,0.3718452741517717,0.23485299486381583,0.0,0.006197421235862862,0.003914216581063597,0.0,0.02402292653153606,0.30782234762023564,0.0,0.04000000000000001,0.0,0.0,0.0,0.22318632819714915,0,0.011666666666666674,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005086641081871345,0.0,On,0.018936285449664716,0,On,0.01024057669070338,0,On,0.2625170204470031,0.19688776533525226,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,10061.717386666667,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4482.8157155555555,Off,0.0,0,88.23653819645244,51.666666666666686,46.10666666666668,0.0,52.462046590844984,0.0,0.0,0.0,137.86959093195694,52.24842529567442,52.462046590844984,52.14161464808914,12.43753247303448,19.220968443599215,-0.27903155640084165,2.8,9.236100170605994,-1679.794254957968,-2246.667618783411,-0.0,-0.0,577.4675396093704,0.0,4.0,0.10498382875991463,0.0,0,0.6229876832378628,263.9984568888889,-10.59417578392744,0.2148045619083703,9.069401791519505,0.0029037161240089747,27.466339258421623,1.2251629983624819
2025-01-01 00:03:00,0.8725202741517717,0.23485299486381583,0.42915000000000003,0.014542004569196194,0.003914216581063597,0.0071525,0.02402292653153606,0.30782234762023564,0.500675,0.04000000000000001,0.0,0.42915000000000003,0.0,0.22318632819714915,0,0.011666666666666674,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005086641081871345,0.0,On,0.018936285449664716,0,On,0.01024057669070338,0,On,0.2625170204470031,0.19688776533525226,On,0,0,Off,On,10562.392386666666,20.000000000000057,0.8000000000000002,0.0,12.577146733333333,0.500675,1,10061.717386666667,10061.717386666667,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4482.8157155555555,Off,0.0,0,88.326827198426,51.666666666666686,46.10666666666668,0.0,52.44725257838377,0.0,0.0,0.0,138.01066749754062,52.23467743423238,52.44725257838377,52.1283898621567,12.43753247303448,19.173381521659763,-0.32661847834029345,2.8,9.236100170605994,8886.096145097537,-2237.7256022918787,-0.0,-0.0,577.4675396093704,0.0,4.0,0.10486988632625233,0.0,0,0.6223115340289014,263.9984568888889,-16.038178886620685,0.21544708708103058,9.047103956230508,0.0029037763587286183,27.644832510240587,1.2253623964371085
2025-01-01 00:04:00,0.8725202741517717,0.23485299486381583,0.42915000000000003,0.014542004569196194,0.003914216581063597,0.0071525,0.02402292653153606,0.30782234762023564,0.500675,0.04000000000000001,0.0,0.42915000000000003,0.0,0.22318632819714915,0,0.011666666666666674,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005086641081871345,0.0,On,0.018936285449664716,0,On,0.01024057669070338,0,On,0.2625170204470031,0.19688776533525226,On,0,0,Off,On,10562.392386666666,20.000000000000057,0.8000000000000002,0.0,12.577146733333333,0.500675,1,10061.717386666667,10061.717386666667,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4482.8157155555555,Off,0.0,0,88.08950883066925,51.666666666666686,46.10666666666668,0.0,52.43244404126333,0.0,0.0,0.0,137.63985754792068,52.220915505140894,52.43244404126333,52.11515123707969,12.43753247303448,19.248433076014972,-0.2515669239850844,2.8,9.236100170605994,8860.948665921527,-2251.8346659250396,-0.0,-0.0,577.4675396093704,0.0,4.0,0.1050495790696644,0.0,0,0.6233778541206266,263.9984568888889,-27.07659442947046,0.21444614841034698,9.081800371235275,0.0029038369750252657,27.311393253253936,1.2250478309638577
2025-01-01 00:05:00,0.8725202741517717,0.23485299486381583,0.42915000000000003,0.014542004569196194,0.003914216581063597,0.0071525,0.02402292653153606,0.30782234762023564,0.500675,0.04000000000000001,0.0,0.42915000000000003,0.0,0.22318632819714915,0,0.011666666666666674,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005086641081871345,0.0,On,0.018936285449664716,0,On,0.01024057669070338,0,On,0.2625170204470031,0.19688776533525226,On,0,0,Off,On,10562.392386666666,20.000000000000057,0.8000000000000002,0.0,12.577146733333333,0.500675,1,10061.717386666667,10061.717386666667,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4482.8157155555555,Off,0.0,0,87.85853575470279,51.666666666666686,46.10666666666668,0.0,52.41767552265545,0.0,0.0,0.0,137.2789621167231,52.207190551888495,52.41767552265545,52.10194806650502,12.43753247303448,19.321146103771706,-0.17885389622835035,2.8,9.236100170605994,8840.097149863703,-2265.5363718662143,-0.0,-0.0,577.4675396093704,0.0,4.0,0.10522361428254189,0.0,0,0.6244106016909243,263.9984568888889,-34.22640454611903,0.21348147230132944,9.115867410302048,0.0029038968755732194,26.987987160187753,1.2247432201247141
2025-01-01 00:06:00,0.8725202741517717,0.23485299486381583,0.42915000000000003,0.014542004569196194,0.003914216581063597,0.0071525,0.02402292653153606,0.30782234762023564,0.500675,0.04000000000000001,0.0,0.42915000000000003,0.0,0.22318632819714915,0,0.011666666666666674,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005086641081871345,0.0,On,0.018936285449664716,0,On,0.01024057669070338,0,On,0.2625170204470031,0.19688776533525226,On,0,0,Off,On,10562.392386666666,20.000000000000057,0.8000000000000002,0.0,12.577146733333333,0.500675,1,10061.717386666667,10061.717386666667,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4482.8157155555555,Off,0.0,0,87.63341270247338,51.666666666666686,46.10666666666668,0.0,52.402945964664376,0.0,0.0,0.0,136.92720734761465,52.19350158583492,52.402945964664376,52.08877939642021,12.43753247303448,19.391705036752622,-0.1082949632474346,2.8,9.236100170605994,8820.395649993474,-2278.8625036561343,-0.0,-0.0,577.4675396093704,0.0,4.0,0.10539243832787892,0.0,0,0.6254124255158097,263.9984568888889,-40.60177262642827,0.2125501196224409,9.148050594732542,0.0029039560815344095,26.673833315855358,1.2244477772271605
2025-01-01 00:07:00,0.8725202741517717,0.23485299486381583,0.42915000000000003,0.014542004569196194,0.003914216581063597,0.0071525,0.02402292653153606,0.30782234762023564,0.500675,0.04000000000000001,0.0,0.42915000000000003,0.0,0.22318632819714915,0,0.011666666666666674,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005086641081871345,0.0,On,0.018936285449664716,0,On,0.01024057669070338,0,On,0.2625170204470031,0.19688776533525226,On,0,0,Off,On,10562.392386666666,20.000000000000057,0.8000000000000002,0.0,12.577146733333333,0.500675,1,10061.717386666667,10061.717386666667,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4482.8157155555555,Off,0.0,0,87.41380635108659,51.666666666666686,46.10666666666668,0.0,52.38825439188454,0.0,0.0,0.0,136.5840724235728,52.17984769550614,52.38825439188454,52.07564434731695,12.43753247303448,19.46023375368606,-0.03976624631399517,2.8,9.236100170605994,8801.541585650553,-2291.8337760857617,-0.0,-0.0,577.4675396093704,0.0,4.0,0.10555635210239174,0.0,0,0.6263851111555004,263.9984568888889,-46.48456453972051,0.2116500151291549,9.179779153733408,0.00290401461242753,26.36840455438009,1.2241609708418533
2025-01-01 00:08:00,0.8725202741517717,0.23485299486381583,0.42915000000000003,0.014542004569196194,0.003914216581063597,0.0071525,0.02402292653153606,0.30782234762023564,0.500675,0.04000000000000001,0.0,0.42915000000000003,0.0,0.22318632819714915,0,0.011666666666666674,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005086641081871345,0.0,On,0.018936285449664716,0,On,0.01024057669070338,0,On,0.2625170204470031,0.19688776533525226,On,0,0,Off,On,10562.392386666666,20.000000000000057,0.8000000000000002,0.0,12.577146733333333,0.500675,1,10061.717386666667,10061.717386666667,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4482.8157155555555,Off,0.0,0,87.1994362769451,51.666666666666686,46.10666666666668,0.0,52.373599884435876,0.0,0.0,0.0,136.2491191827267,52.16622802136209,52.373599884435876,52.0625420898252,12.43753247303448,19.526836380458555,0.0,2.8,9.236100170605994,8783.70364858541,-2304.467437957297,-0.0,-0.0,577.4675396093704,0.0,4.0,0.10571560883078841,0.0,0,0.6273301612783224,263.9984568888889,-51.68883973333024,0.21077938983437844,9.210431709868109,0.002904072486668658,26.07125688562034,1.223882353498309
2025-01-01 00:09:00,0.8725202741517717,0.23485299486381583,0.42915000000000003,0.014542004569196194,0.003914216581063597,0.0071525,0.02402292653153606,0.30782234762023564,0.500675,0.04000000000000001,0.0,0.42915000000000003,0.0,0.22318632819714915,0,0.011666666666666674,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.005086641081871345,0.0,On,0.018936285449664716,0,On,0.01024057669070338,0,On,0.2625170204470031,0.19688776533525226,On,0,0,Off,On,10562.392386666666,20.000000000000057,0.8000000000000002,0.0,12.577146733333333,0.500675,1,10061.717386666667,10061.717386666667,Off,0.0,22.222222222222285,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,4482.8157155555555,Off,0.0,0,86.99004771910319,51.666666666666686,46.10666666666668,0.0,52.358981569155,0.0,0.0,0.0,135.92194956109873,52.15264174755464,52.358981569155,52.04947183675446,12.43753247303448,19.59160747889129,0.0,2.8,9.236100170605994,8765.96820423473,-2316.7791571696994,-0.0,-0.0,577.4675396093704,0.0,4.0,0.10587043850396535,0.0,0,0.628248940680144,263.9984568888889,-57.11256487160733,0.20993663930322762,9.240060810718301,0.0029041297217469388,25.781986869348668,1.223611518841879
