occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,electric_vehicle_charging,electric_vehicle_discharging,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.65,0.728,0.0923,0.147,0.329,0.0,0.0,0.0172,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.69,0.0827,0.211,0.269,0.0,0.0,0.0746,0.0,0.0,0.0,0.165,1.0,0,0,0,0,0
0.5,0.69,0.0827,0.211,0.269,0.0,0.0,0.298,0.0,0.0,0.0,0.0825,1.0,0,0,0,0,0
0.5,0.69,0.0827,0.211,0.269,0.0,0.0,0.347,0.0,0.0,0.0,0.165,1.0,0,0,0,0,0
0.5,0.69,0.0863,0.211,0.266,0.0,0.0,0.0258,0.0,0.0,0.0,0.165,1.0,0,0,0,0,0
0.5,0.69,0.0917,0.211,0.262,0.0,0.0,0.248,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.69,0.0917,0.211,0.262,0.0,0.0,0.356,0.0,0.0,0.0,0.0825,1.0,0,0,0,0,0
0.5,0.69,0.0917,0.211,0.262,0.0,0.0,0.306,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.69,0.0953,0.211,0.259,0.0,0.0,0.241,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.69,0.101,0.211,0.253,0.0,0.0,0.339,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.69,0.101,0.211,0.253,0.0,0.0,0.321,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.69,0.101,0.211,0.253,0.393,0.4,0.166,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.69,0.103,0.211,0.25,0.304,1.0,0.0,0.0,0.0,0.4,0.0,1.0,0,0,0,0,0
0.4,0.664,0.0879,0.253,0.207,0.381,1.0,0.0,0.0,0.0,0.6,0.0,0,0.4,0,0,0,0
0.35,0.651,0.0789,0.274,0.187,0.591,1.0,0.0,0.0,0.0,0.0,0.165,0,0.333,0,0,0,0
0.5,0.69,0.106,0.211,0.246,0.283,0.867,0.0,0.0,0.0,0.0,0.165,0,0,0,0,0,0
0.5,0.69,0.111,0.211,0.246,0.296,0.0,0.0,0.0,0.0,0.0,0.165,0,0,0,0,0,0
0.5,0.69,0.119,0.211,0.244,0.312,0.0,0.0,0.0,0.0,0.0,0.165,0,0,0,0,0,0
0.5,0.69,0.119,0.211,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0,0,0,0,0,0
0.4,0.664,0.0982,0.253,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0,0,0,0,0,0
0.25,0.626,0.0686,0.316,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.626,0.0705,0.316,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0825,0,0,0,0,0,0
0.35,0.651,0.0924,0.274,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0825,0,0,0,0,0,0
0.5,0.69,0.125,0.211,0.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.697,0.131,0.211,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0,0.0667,0,0,0,0
0.6,0.739,0.164,0.168,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6,0,0,0,0
0.75,0.783,0.201,0.105,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.65,0.753,0.176,0.147,0.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0825,1.0,0,0,0,0,0
0.5,0.721,0.152,0.211,0.297,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0,0,0,0,0
0.5,0.738,0.172,0.211,0.333,0.0,0.0,0.0,0.0,0.0,0.6,0.0825,1.0,0,0,0,0,0
0.5,0.738,0.172,0.211,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.738,0.172,0.211,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.75,0.187,0.211,0.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0825,1.0,0,0,0,0,0
0.5,0.767,0.209,0.211,0.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0825,1.0,0,0,0,0,0
0.6,0.809,0.248,0.168,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0825,1.0,0,0,0,0,0
0.75,0.87,0.306,0.105,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.876,0.347,0.105,0.676,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0,0,0,0,0
0.65,0.842,0.357,0.147,0.658,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
0.6,0.82,0.331,0.168,0.612,0.0,0.0,0.0,0.0,0.0,1.0,0.165,1.0,0,0,0,0,0
0.75,0.885,0.41,0.105,0.752,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
0.75,0.879,0.475,0.105,0.749,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
0.75,0.87,0.572,0.105,0.745,0.0,0.0,0.0,0.0,0.0,0.733,0.0825,1.0,0,0,0,0,0
0.75,0.87,0.572,0.105,0.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.87,0.572,0.105,0.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.859,0.626,0.105,0.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.804,0.614,0.147,0.536,0.0,0.0,0.115,0.4,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.748,0.476,0.211,0.424,0.0,0.0,0.247,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.748,0.476,0.211,0.424,0.0,0.0,0.149,0.533,0.467,0.0,0.0,1.0,0,0,0,0,0
0.75,0.732,0.466,0.211,0.385,0.0,0.0,0.298,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.709,0.451,0.211,0.326,0.0,0.0,0.166,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.709,0.451,0.211,0.326,0.0,0.0,0.215,0.0,0.8,0.0,0.0,1.0,0,0,0,0,0
0.75,0.709,0.451,0.211,0.326,0.0,0.0,0.215,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.693,0.381,0.211,0.31,0.0,0.0,0.149,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.85,0.692,0.328,0.168,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.703,0.354,0.147,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.165,1.0,0,0,0,0,0
1.0,0.67,0.276,0.211,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.11,1.0,0,0,0,0,0
1.0,0.643,0.194,0.253,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.601,0.0699,0.316,0.0991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.601,0.0699,0.316,0.0991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.601,0.0699,0.316,0.0991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.599,0.0562,0.316,0.0866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.596,0.0357,0.316,0.0678,0.0,0.0,0.0,0.0,0.0,0.0,0.0825,1.0,0,0,0,0,0
1.0,0.596,0.0357,0.316,0.0678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.596,0.0357,0.316,0.0678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.596,0.0308,0.316,0.0629,0.0,0.0,0.0,0.0,0.0,0.0,0.0825,1.0,0,0,0,0,0
1.0,0.596,0.0235,0.316,0.0555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.596,0.0235,0.316,0.0555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.596,0.0235,0.316,0.0555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.582,0.0204,0.358,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.575,0.0189,0.379,0.0595,0.0,0.0,0.0,0.0,0.0,0.0,0.162,1.0,0,0,0,0,0
1.0,0.596,0.0235,0.316,0.0746,0.0,0.0,0.0,0.0,0.0,0.0,0.0541,1.0,0,0,0,0,0
1.0,0.596,0.0235,0.316,0.0746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.596,0.0235,0.316,0.0746,0.0,0.0,0.0,0.0,0.0,0.0,0.172,1.0,0,0,0,0,0
1.0,0.618,0.0322,0.274,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.229,1.0,0,0,0,0,0
1.0,0.651,0.0453,0.211,0.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.9,0.668,0.0512,0.168,0.232,0.158,0.4,0.0,0.0,0.0,0.0,0.142,1.0,0,0,0,0,0
0.65,0.677,0.0541,0.147,0.247,0.328,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.4,0.639,0.0423,0.253,0.18,0.466,1.0,0.0,0.0,0.0,0.0,0.0825,1.0,0,0,0,0,0
0.25,0.621,0.0377,0.316,0.149,0.68,1.0,0.0,0.0,0.0,0.0,0.0825,1.0,0,0,0,0,0
0.25,0.621,0.0377,0.316,0.149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.25,0.621,0.0377,0.316,0.149,0.243,1.0,0.0,0.0,0.0,0.0,0.0825,1.0,0,0,0,0,0
0.25,0.623,0.04,0.316,0.152,0.482,0.0,0.0,0.0,0.0,0.0,0.165,1.0,0,0,0,0,0
0.25,0.626,0.0435,0.316,0.156,0.607,0.0,0.0,0.0,0.0,0.0,0.0825,1.0,0,0,0,0,0
0.25,0.626,0.0435,0.316,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.25,0.626,0.0435,0.316,0.156,0.36,0.0,0.0,0.0,0.0,0.0,0.0825,1.0,0,0,0,0,0
0.25,0.626,0.0458,0.316,0.157,0.275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.25,0.626,0.0493,0.316,0.159,0.336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.25,0.626,0.0493,0.316,0.159,0.64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.25,0.626,0.0493,0.316,0.159,0.457,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.25,0.626,0.0511,0.316,0.158,0.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.25,0.626,0.0538,0.316,0.156,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0,0,0,0,0
0.25,0.626,0.0538,0.316,0.156,0.0,0.0,0.0,0.0,0.0,0.6,0.0825,1.0,0,0,0,0,0
0.25,0.626,0.0538,0.316,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.25,0.626,0.0556,0.316,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0825,1.0,0,0,0,0,0
0.25,0.626,0.0583,0.316,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.25,0.626,0.0583,0.316,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.165,1.0,0,0,0,0,0
0.25,0.626,0.0583,0.316,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.165,1.0,0,0,0,0,0
0.25,0.626,0.0593,0.316,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.25,0.626,0.0609,0.316,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.25,0.626,0.0609,0.316,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.25,0.626,0.0609,0.316,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0825,1.0,0,0,0,0,0
0.25,0.626,0.0634,0.316,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.25,0.626,0.0673,0.316,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.25,0.626,0.0673,0.316,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.165,1.0,0,0,0,0,0
0.25,0.626,0.0673,0.316,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.165,1.0,0,0,0,0,0
0.25,0.626,0.0686,0.316,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.165,1.0,0,0,0,0,0
0.25,0.626,0.0705,0.316,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.25,0.626,0.0705,0.316,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.165,1.0,0,0,0,0,0
0.25,0.626,0.0705,0.316,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.165,1.0,0,0,0,0,0
0.25,0.629,0.0734,0.316,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0,0,0,0,0
0.25,0.635,0.0776,0.316,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.165,1.0,0,0,0,0,0
0.25,0.635,0.0776,0.316,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.165,1.0,0,0,0,0,0
0.25,0.635,0.0776,0.316,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.15,0.606,0.0529,0.358,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.1,0.597,0.047,0.379,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0,0.133,0,0,0,0
0.25,0.656,0.101,0.316,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.247,1.0,0,0,0,0,0
0.25,0.665,0.112,0.316,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0825,1.0,0,0,0,0,0
0.45,0.747,0.19,0.232,0.395,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0,0,0,0,0
0.75,0.87,0.306,0.105,0.625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
0.75,0.876,0.347,0.105,0.676,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
0.75,0.885,0.41,0.105,0.752,0.0,0.0,0.0,0.0,0.0,0.667,0.0,1.0,0,0,0,0,0
0.75,0.885,0.41,0.105,0.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.885,0.41,0.105,0.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.879,0.475,0.105,0.749,0.0,0.0,0.0,0.0,0.0,0.0,0.165,1.0,0,0,0,0,0
0.75,0.87,0.572,0.105,0.745,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0,0,0,0,0
0.75,0.87,0.572,0.105,0.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.87,0.572,0.105,0.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0825,1.0,0,0,0,0,0
0.75,0.859,0.626,0.105,0.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.841,0.706,0.105,0.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0825,1.0,0,0,0,0,0
0.75,0.841,0.706,0.105,0.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.841,0.706,0.105,0.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0825,1.0,0,0,0,0,0
0.75,0.818,0.691,0.105,0.552,0.0,0.0,0.0,0.0,0.0,0.0,0.157,1.0,0,0,0,0,0
0.75,0.783,0.669,0.105,0.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0523,1.0,0,0,0,0,0
0.75,0.783,0.669,0.105,0.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.783,0.669,0.105,0.464,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.0,0,0,0,0,0
0.75,0.716,0.46,0.189,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.616,0.146,0.316,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.616,0.146,0.316,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.616,0.146,0.316,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.85,0.61,0.116,0.316,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.158,1.0,0,0,0,0,0
1.0,0.601,0.0699,0.316,0.0991,0.0,0.0,0.0,0.0,0.0,0.0,0.106,1.0,0,0,0,0,0
1.0,0.601,0.0699,0.316,0.0991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.601,0.0699,0.316,0.0991,0.0,0.0,0.0,0.0,0.0,0.0,0.134,1.0,0,0,0,0,0
1.0,0.585,0.0483,0.358,0.0792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.575,0.0171,0.379,0.0499,0.0,0.0,0.0,0.0,0.0,0.0,0.254,1.0,0,0,0,0,0
1.0,0.596,0.0208,0.316,0.0603,0.0,0.0,0.0,0.0,0.0,0.0,0.114,1.0,0,0,0,0,0
1.0,0.596,0.0235,0.316,0.0746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.596,0.0235,0.316,0.0746,0.0,0.0,0.0,0.0,0.0,0.0,0.307,1.0,0,0,0,0,0
1.0,0.596,0.0235,0.316,0.0746,0.0,0.0,0.0,0.0,0.0,0.0,0.0836,1.0,0,0,0,0,0
0.9,0.6,0.0263,0.316,0.0949,0.0,0.0,0.0,0.0,0.0,0.0,0.165,1.0,0,0,0,0,0
0.75,0.606,0.0306,0.316,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.143,1.0,0,0,0,0,0
0.75,0.606,0.0306,0.316,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
