Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 02:39:00,0.5106483489408723,0.2849973365082506,0.0,0.008510805815681205,0.004749955608470843,0.0,0.0843776981648327,0.37627065077603955,0.0,0.05,0.0,0.0,0.0,0.27041400317491726,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.022316740679824556,0.0,On,0.06206095748500815,0,On,0.01571864654281644,0,On,0.33028462431279454,0.24771346823459583,On,0,0,Off,Off,0.0,18.111111111111143,0.0,0.0,0.0,0.0,0,0.0,15229.147217777778,Off,0.0,19.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9018.09116,Off,0.0,0,49.06081337152948,51.666666666666686,46.10666666666668,0.0,49.95592998735896,0.0,0.0,0.0,76.6575208930148,49.9283972320797,49.95592998735896,49.914630854440084,12.43753247303448,17.508746773969925,-0.10236433714121773,1.1,9.236100170605994,-1454.2947075118404,-2247.2159823952115,-0.0,-0.0,965.5253390167544,0.0,8.0,0.10446236817881202,0.0,0.0,0.9776644126781402,527.9969137777778,-172.6040641333834,0.2696309187500773,8.701061602135852,0.003275585982301001,153.51925466527865,1.2321039165629961
2025-01-01 02:40:00,0.5106483489408723,0.2849973365082506,0.0,0.008510805815681205,0.004749955608470843,0.0,0.0843776981648327,0.37627065077603955,0.0,0.05,0.0,0.0,0.0,0.27041400317491726,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.022316740679824556,0.0,On,0.06206095748500815,0,On,0.01571864654281644,0,On,0.33028462431279454,0.24771346823459583,On,0,0,Off,Off,0.0,18.111111111111143,0.0,0.0,0.0,0.0,0,0.0,15229.147217777778,Off,0.0,19.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9018.09116,Off,0.0,0,49.19384301841266,51.666666666666686,46.10666666666668,0.0,49.94775363355785,0.0,0.0,0.0,76.86537971626977,49.92075321885965,49.94775363355785,49.90725301151056,12.43753247303448,17.413175242284122,-0.1979358688270203,1.1,9.236100170605994,-1426.4312429983047,-2226.2132180802023,-0.0,-0.0,965.5253390167544,0.0,8.0,0.10409232775833112,0.0,0.0,0.9742012004547932,527.9969137777778,-165.74336393485683,0.2713073248813117,8.657007159906193,0.0032761139755713518,154.27599897271097,1.2325087858193557
2025-01-01 02:41:00,0.5106483489408723,0.2849973365082506,0.0,0.008510805815681205,0.004749955608470843,0.0,0.0843776981648327,0.37627065077603955,0.0,0.05,0.0,0.0,0.0,0.27041400317491726,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.022316740679824556,0.0,On,0.06206095748500815,0,On,0.01571864654281644,0,On,0.33028462431279454,0.24771346823459583,On,0,0,Off,Off,0.0,18.111111111111143,0.0,0.0,0.0,0.0,0,0.0,15229.147217777778,Off,0.0,19.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9018.09116,Off,0.0,0,49.32267313452411,51.666666666666686,46.10666666666668,0.0,49.93955529081105,0.0,0.0,0.0,77.06667677269392,49.913088478702775,49.93955529081105,49.89985507264865,12.43753247303448,17.320358093811134,-0.290753017300009,1.1,9.236100170605994,-1399.5848263763805,-2205.8909418102508,-0.0,-0.0,965.5253390167544,0.0,8.0,0.10373231365954667,0.0,0.0,0.9708318246826352,527.9969137777778,-159.21922358288413,0.2729480224678654,8.614371427254426,0.0032766443971887723,155.00788695968606,1.2329022285994113
2025-01-01 02:42:00,1.2684566822742058,0.2849973365082506,0.64955,0.0211409447045701,0.004749955608470843,0.010825833333333333,0.0843776981648327,0.37627065077603955,0.7578083333333334,0.05,0.0,0.64955,0.0,0.27041400317491726,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.022316740679824556,0.0,On,0.06206095748500815,0,On,0.01571864654281644,0,On,0.33028462431279454,0.24771346823459583,On,0,0,Off,On,15986.95555111111,18.111111111111143,0.8000000000000002,0.0,19.03643402222222,0.7578083333333334,1,15229.147217777778,15229.147217777778,Off,0.0,19.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9018.09116,Off,0.0,0,49.44747579164764,51.666666666666686,46.10666666666668,0.0,49.93133565867472,0.0,0.0,0.0,77.26168092444944,49.90540366592495,49.93133565867472,49.89243766955006,12.43753247303448,17.23018227511679,-0.3809288359943537,1.1,9.236100170605994,14613.24757584573,-2186.218074661236,-0.0,-0.0,965.5253390167544,0.0,8.0,0.10338193831842458,0.0,0.0,0.9675526581457567,527.9969137777778,-153.01523962089848,0.2745540944114093,8.572524717403663,0.003277177165064715,155.715881772336,1.2332847029645335
2025-01-01 02:43:00,1.2684566822742058,0.2849973365082506,0.64955,0.0211409447045701,0.004749955608470843,0.010825833333333333,0.0843776981648327,0.37627065077603955,0.7578083333333334,0.05,0.0,0.64955,0.0,0.27041400317491726,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.022316740679824556,0.0,On,0.06206095748500815,0,On,0.01571864654281644,0,On,0.33028462431279454,0.24771346823459583,On,0,0,Off,On,15986.95555111111,18.111111111111143,0.8000000000000002,0.0,19.03643402222222,0.7578083333333334,1,15229.147217777778,15229.147217777778,Off,0.0,19.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9018.09116,Off,0.0,0,49.128928054332654,51.666666666666686,46.10666666666668,0.0,49.923095408043295,0.0,0.0,0.0,76.76395008489477,49.897699408032054,49.923095408043295,49.88500140802643,12.43753247303448,17.432963836044493,-0.1781472750666495,1.1,9.236100170605994,14553.963374967541,-2230.5555088978945,-0.0,-0.0,965.5253390167544,0.0,8.0,0.10416900119339312,0.0,0.0,0.974918787947445,527.9969137777778,-167.96200626242685,0.27109975464113606,8.668021682426168,0.0032777122003650344,153.55022088820618,1.2324236652938878
2025-01-01 02:44:00,1.2684566822742058,0.2849973365082506,0.64955,0.0211409447045701,0.004749955608470843,0.010825833333333333,0.0843776981648327,0.37627065077603955,0.7578083333333334,0.05,0.0,0.64955,0.0,0.27041400317491726,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.022316740679824556,0.0,On,0.06206095748500815,0,On,0.01571864654281644,0,On,0.33028462431279454,0.24771346823459583,On,0,0,Off,On,15986.95555111111,18.111111111111143,0.8000000000000002,0.0,19.03643402222222,0.7578083333333334,1,15229.147217777778,15229.147217777778,Off,0.0,19.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9018.09116,Off,0.0,0,48.81976183060296,51.666666666666686,46.10666666666668,0.0,49.914908352573164,0.0,0.0,0.0,76.28087786031712,49.89004478207446,49.914908352573164,49.877612996825114,12.43753247303448,17.629595615686473,0.0,1.1,9.236100170605994,14497.840781660376,-2273.885898667695,-0.0,-0.0,965.5253390167544,0.0,8.0,0.1049293311340027,0.0,0.0,0.9820347239326914,527.9969137777778,-180.75420979979197,0.2677975952243233,8.760486321957785,0.003278240163122458,151.4518349689011,1.2315898804730465
2025-01-01 02:45:00,1.2684566822742058,0.2849973365082506,0.64955,0.0211409447045701,0.004749955608470843,0.010825833333333333,0.0843776981648327,0.37627065077603955,0.7578083333333334,0.05,0.0,0.64955,0.0,0.27041400317491726,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.022316740679824556,0.0,On,0.06206095748500815,0,On,0.01571864654281644,0,On,0.33028462431279454,0.24771346823459583,On,0,0,Off,On,15986.95555111111,18.111111111111143,0.8000000000000002,0.0,19.03643402222222,0.7578083333333334,1,15229.147217777778,15229.147217777778,Off,0.0,19.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9018.09116,Off,0.0,0,48.51938071375568,51.666666666666686,46.10666666666668,0.0,49.90677292927313,0.0,0.0,0.0,75.81153236524325,49.88243832634763,49.90677292927313,49.870271024884886,12.43753247303448,17.820470269160634,0.0,1.1,9.236100170605994,14443.053247261198,-2316.264274749493,-0.0,-0.0,965.5253390167544,0.0,8.0,0.10566473931276953,0.0,0.0,0.9889174168843011,527.9969137777778,-193.16336811717355,0.2646360847534554,8.84957119085171,0.0032787612633943656,149.41625745224638,1.2307815793264705
2025-01-01 02:46:00,1.2684566822742058,0.2849973365082506,0.64955,0.0211409447045701,0.004749955608470843,0.010825833333333333,0.0843776981648327,0.37627065077603955,0.7578083333333334,0.05,0.0,0.64955,0.0,0.27041400317491726,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.022316740679824556,0.0,On,0.06206095748500815,0,On,0.01571864654281644,0,On,0.33028462431279454,0.24771346823459583,On,0,0,Off,On,15986.95555111111,18.111111111111143,0.8000000000000002,0.0,19.03643402222222,0.7578083333333334,1,15229.147217777778,15229.147217777778,Off,0.0,19.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9018.09116,Off,0.0,0,48.227325404679014,51.666666666666686,46.10666666666668,0.0,49.89868767447791,0.0,0.0,0.0,75.35519594481096,49.8748786720713,49.89868767447791,49.86297417086799,12.43753247303448,18.00588994061523,0.0,1.1,9.236100170605994,14389.74003251337,-2357.729061188318,-0.0,-0.0,965.5253390167544,0.0,8.0,0.10637665364363952,0.0,0.0,0.9955802306640518,527.9969137777778,-205.0117964261753,0.2616057871994295,8.936045749650138,0.0032792756974822025,147.43997935135235,1.2299973872216816
2025-01-01 02:47:00,1.2684566822742058,0.2849973365082506,0.64955,0.0211409447045701,0.004749955608470843,0.010825833333333333,0.0843776981648327,0.37627065077603955,0.7578083333333334,0.05,0.0,0.64955,0.0,0.27041400317491726,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.022316740679824556,0.0,On,0.06206095748500815,0,On,0.01571864654281644,0,On,0.33028462431279454,0.24771346823459583,On,0,0,Off,On,15986.95555111111,18.111111111111143,0.8000000000000002,0.0,19.03643402222222,0.7578083333333334,1,15229.147217777778,15229.147217777778,Off,0.0,19.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9018.09116,Off,0.0,0,47.94319367920285,51.666666666666686,46.10666666666668,0.0,49.89065120101918,0.0,0.0,0.0,74.91124012375445,49.86736452202716,49.89065120101918,49.855721182531155,12.43753247303448,18.186119129336095,0.0,1.1,9.236100170605994,14337.863525045797,-2398.3130951181674,-0.0,-0.0,965.5253390167544,0.0,8.0,0.10706632938347771,0.0,0.0,1.0020349132342676,527.9969137777778,-216.30426996389875,0.25869835990265916,9.02007982717602,0.00327978365096745,145.51991848537614,1.2292360979347972
2025-01-01 02:48:00,0.5106483489408723,0.2849973365082506,0.0,0.008510805815681205,0.004749955608470843,0.0,0.0843776981648327,0.37627065077603955,0.0,0.05,0.0,0.0,0.0,0.27041400317491726,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.022316740679824556,0.0,On,0.06206095748500815,0,On,0.01571864654281644,0,On,0.33028462431279454,0.24771346823459583,On,0,0,Off,Off,0.0,18.111111111111143,0.0,0.0,0.0,0.0,0,0.0,15229.147217777778,Off,0.0,19.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9018.09116,Off,0.0,0,47.66662896435755,51.666666666666686,46.10666666666668,0.0,49.88266218872171,0.0,0.0,0.0,74.47910775680867,49.85989464166623,49.88266218872171,49.8485108681385,12.43753247303448,18.36139223006592,0.0,1.1,9.236100170605994,-1699.5662344272832,-2438.044890131412,-0.0,-0.0,965.5253390167544,0.0,8.0,0.10773488233491722,0.0,0.0,1.0082919074036372,527.9969137777778,-227.04668331262553,0.2559063578934292,9.101825505780303,0.00328028530003518,143.65333679524934,1.2284966403958943
2025-01-01 02:49:00,0.5106483489408723,0.2849973365082506,0.0,0.008510805815681205,0.004749955608470843,0.0,0.0843776981648327,0.37627065077603955,0.0,0.05,0.0,0.0,0.0,0.27041400317491726,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.022316740679824556,0.0,On,0.06206095748500815,0,On,0.01571864654281644,0,On,0.33028462431279454,0.24771346823459583,On,0,0,Off,Off,0.0,18.111111111111143,0.0,0.0,0.0,0.0,0,0.0,15229.147217777778,Off,0.0,19.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9018.09116,Off,0.0,0,47.836793446553386,51.666666666666686,46.10666666666668,0.0,49.874719376801615,0.0,0.0,0.0,74.74498976023966,49.852467851996046,49.874719376801615,49.84134208959326,12.43753247303448,18.241498867193958,0.0,1.1,9.236100170605994,-1661.6616731877962,-2410.8387912214175,-0.0,-0.0,965.5253390167544,0.0,8.0,0.10727779577511364,0.0,0.0,1.004014029438354,527.9969137777778,-216.34822098313288,0.25787807398753815,9.047136575954172,0.003280780812538066,144.64207329973107,1.2290017397021051
2025-01-01 02:50:00,0.5106483489408723,0.2849973365082506,0.0,0.008510805815681205,0.004749955608470843,0.0,0.0843776981648327,0.37627065077603955,0.0,0.05,0.0,0.0,0.0,0.27041400317491726,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.022316740679824556,0.0,On,0.06206095748500815,0,On,0.01571864654281644,0,On,0.33028462431279454,0.24771346823459583,On,0,0,Off,Off,0.0,18.111111111111143,0.0,0.0,0.0,0.0,0,0.0,15229.147217777778,Off,0.0,19.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9018.09116,Off,0.0,0,48.00073564426073,51.666666666666686,46.10666666666668,0.0,49.86674838848766,0.0,0.0,0.0,75.00114944415739,49.84501454952547,49.86674838848766,49.834147630044384,12.43753247303448,18.125690773364216,0.0,1.1,9.236100170605994,-1626.7358262037706,-2384.6751356284603,-0.0,-0.0,965.5253390167544,0.0,8.0,0.10683534263721829,0.0,0.0,0.9998731058240472,527.9969137777778,-207.58602959206425,0.2598003341506851,8.99393341223671,0.0032812795305029807,145.59402044719195,1.229490008074747
2025-01-01 02:51:00,0.5106483489408723,0.2849973365082506,0.0,0.008510805815681205,0.004749955608470843,0.0,0.0843776981648327,0.37627065077603955,0.0,0.05,0.0,0.0,0.0,0.27041400317491726,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.022316740679824556,0.0,On,0.06206095748500815,0,On,0.01571864654281644,0,On,0.33028462431279454,0.24771346823459583,On,0,0,Off,Off,0.0,18.111111111111143,0.0,0.0,0.0,0.0,0,0.0,15229.147217777778,Off,0.0,19.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9018.09116,Off,0.0,0,48.15893108646867,51.666666666666686,46.10666666666668,0.0,49.85875026022383,0.0,0.0,0.0,75.24832982260729,49.83753570372937,49.85875026022383,49.82692842548215,12.43753247303448,18.013654679135627,0.0,1.1,9.236100170605994,-1592.940217822173,-2359.471844104631,-0.0,-0.0,965.5253390167544,0.0,8.0,0.10640641338670606,0.0,0.0,0.9958587524153182,527.9969137777778,-198.9937127342962,0.2616767774221756,8.942658848768815,0.003281781331369881,146.5119815674227,1.229962728311953
2025-01-01 02:52:00,0.5106483489408723,0.2849973365082506,0.0,0.008510805815681205,0.004749955608470843,0.0,0.0843776981648327,0.37627065077603955,0.0,0.05,0.0,0.0,0.0,0.27041400317491726,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.022316740679824556,0.0,On,0.06206095748500815,0,On,0.01571864654281644,0,On,0.33028462431279454,0.24771346823459583,On,0,0,Off,Off,0.0,18.111111111111143,0.0,0.0,0.0,0.0,0,0.0,15229.147217777778,Off,0.0,19.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9018.09116,Off,0.0,0,48.31172773106849,51.666666666666686,46.10666666666668,0.0,49.85072594926342,0.0,0.0,0.0,75.48707457979451,49.830032209991906,49.85072594926342,49.81968534035615,12.43753247303448,17.905161542837977,0.0,1.1,9.236100170605994,-1560.3992719740036,-2335.1671923296194,-0.0,-0.0,965.5253390167544,0.0,8.0,0.10599021032171896,0.0,0.0,0.9919635035120103,527.9969137777778,-190.75741866113862,0.26350983674784345,8.89319461259847,0.0032822861019829765,147.3979699123247,1.230420832425013
2025-01-01 02:53:00,0.5106483489408723,0.2849973365082506,0.0,0.008510805815681205,0.004749955608470843,0.0,0.0843776981648327,0.37627065077603955,0.0,0.05,0.0,0.0,0.0,0.27041400317491726,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.022316740679824556,0.0,On,0.06206095748500815,0,On,0.01571864654281644,0,On,0.33028462431279454,0.24771346823459583,On,0,0,Off,Off,0.0,18.111111111111143,0.0,0.0,0.0,0.0,0,0.0,15229.147217777778,Off,0.0,19.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9018.09116,Off,0.0,0,48.45942416765518,51.666666666666686,46.10666666666668,0.0,49.84267635490978,0.0,0.0,0.0,75.71785026196122,49.82250490948298,49.84267635490978,49.81241918676959,12.43753247303448,17.800014892244068,0.0,1.1,9.236100170605994,-1529.0639777057481,-2311.7078443785463,-0.0,-0.0,965.5253390167544,0.0,8.0,0.10558605248432974,0.0,0.0,0.9881809860216542,527.9969137777778,-182.88147234395615,0.2653015412681821,8.84485123503492,0.003282793735978542,148.2537033503997,1.2308651185827686
2025-01-01 02:54:00,0.5106483489408723,0.2849973365082506,0.0,0.008510805815681205,0.004749955608470843,0.0,0.0843776981648327,0.37627065077603955,0.0,0.05,0.0,0.0,0.0,0.27041400317491726,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.022316740679824556,0.0,On,0.06206095748500815,0,On,0.01571864654281644,0,On,0.33028462431279454,0.24771346823459583,On,0,0,Off,Off,0.0,18.111111111111143,0.0,0.0,0.0,0.0,0,0.0,15229.147217777778,Off,0.0,19.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9018.09116,Off,0.0,0,48.60227970060065,51.666666666666686,46.10666666666668,0.0,49.83460232673676,0.0,0.0,0.0,75.94106203218851,49.8149545968502,49.83460232673676,49.80513073190693,12.43753247303448,17.69804416920148,0.0,1.1,9.236100170605994,-1498.8910308720301,-2289.047175270128,-0.0,-0.0,965.5253390167544,0.0,8.0,0.10519335154470087,0.0,0.0,0.9845056937590546,527.9969137777778,-175.36919461865676,0.2670536030168564,8.798135739334242,0.0032833041327967978,149.0806652756786,1.2312962785900456
2025-01-01 02:55:00,0.5106483489408723,0.2849973365082506,0.0,0.008510805815681205,0.004749955608470843,0.0,0.0843776981648327,0.37627065077603955,0.0,0.05,0.0,0.0,0.0,0.27041400317491726,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.022316740679824556,0.0,On,0.06206095748500815,0,On,0.01571864654281644,0,On,0.33028462431279454,0.24771346823459583,On,0,0,Off,Off,0.0,18.111111111111143,0.0,0.0,0.0,0.0,0,0.0,15229.147217777778,Off,0.0,19.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9018.09116,Off,0.0,0,48.74052463799865,51.666666666666686,46.10666666666668,0.0,49.82650467113029,0.0,0.0,0.0,76.15706974687288,49.80738202633975,49.82650467113029,49.79782070394449,12.43753247303448,17.59909793651584,-0.012013174595303155,1.1,9.236100170605994,-1469.8326807026974,-2267.143612039475,-0.0,-0.0,965.5253390167544,0.0,8.0,0.10481158677399352,0.0,0.0,0.9809327532174814,527.9969137777778,-168.2144076799766,0.2687675122383958,8.752388203809666,0.0032838171968967013,149.8801679750738,1.23171492611869
2025-01-01 02:56:00,0.5106483489408723,0.2849973365082506,0.0,0.008510805815681205,0.004749955608470843,0.0,0.0843776981648327,0.37627065077603955,0.0,0.05,0.0,0.0,0.0,0.27041400317491726,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.022316740679824556,0.0,On,0.06206095748500815,0,On,0.01571864654281644,0,On,0.33028462431279454,0.24771346823459583,On,0,0,Off,Off,0.0,18.111111111111143,0.0,0.0,0.0,0.0,0,0.0,15229.147217777778,Off,0.0,19.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9018.09116,Off,0.0,0,48.87436704203871,51.666666666666686,46.10666666666668,0.0,49.81838415611676,0.0,0.0,0.0,76.36619850318549,49.79978791631423,49.81838415611676,49.79048979641297,12.43753247303448,17.503039421554334,-0.10807168955680879,1.1,9.236100170605994,-1441.8405075454325,-2245.959534191703,-0.0,-0.0,965.5253390167544,0.0,8.0,0.10444028870249034,0.0,0.0,0.9774577706248666,527.9969137777778,-161.40631237048382,0.2704445987218833,8.708705468525377,0.00328433283718064,150.6533940189065,1.2321216151877912
2025-01-01 02:57:00,0.5106483489408723,0.2849973365082506,0.0,0.008510805815681205,0.004749955608470843,0.0,0.0843776981648327,0.37627065077603955,0.0,0.05,0.0,0.0,0.0,0.27041400317491726,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.022316740679824556,0.0,On,0.06206095748500815,0,On,0.01571864654281644,0,On,0.33028462431279454,0.24771346823459583,On,0,0,Off,Off,0.0,18.111111111111143,0.0,0.0,0.0,0.0,0,0.0,15229.147217777778,Off,0.0,19.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9018.09116,Off,0.0,0,49.00399742651334,51.666666666666686,46.10666666666668,0.0,49.81024151506749,0.0,0.0,0.0,76.56874597892708,49.79217295271871,49.81024151506749,49.78313867154432,12.43753247303448,17.409743415719046,-0.2013676953920971,1.1,9.236100170605994,-1414.8665920878052,-2225.4605011725107,-0.0,-0.0,965.5253390167544,0.0,8.0,0.10407902779982833,0.0,0.0,0.9740767260019835,527.9969137777778,-154.9314299320488,0.27208607369555,8.665285917100304,0.0032848509665564856,151.40142494537338,1.2325168529945838
2025-01-01 02:58:00,0.5106483489408723,0.2849973365082506,0.0,0.008510805815681205,0.004749955608470843,0.0,0.0843776981648327,0.37627065077603955,0.0,0.05,0.0,0.0,0.0,0.27041400317491726,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.022316740679824556,0.0,On,0.06206095748500815,0,On,0.01571864654281644,0,On,0.33028462431279454,0.24771346823459583,On,0,0,Off,Off,0.0,18.111111111111143,0.0,0.0,0.0,0.0,0,0.0,15229.147217777778,Off,0.0,19.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,9018.09116,Off,0.0,0,49.12959204611718,51.666666666666686,46.10666666666668,0.0,49.802077449621024,0.0,0.0,0.0,76.76498757205809,49.78453779181489,49.802077449621024,49.775767962911836,12.43753247303448,17.31909410337656,-0.2920170077345823,1.1,9.236100170605994,-1388.864329478983,-2205.6147036258485,-0.0,-0.0,965.5253390167544,0.0,8.0,0.10372740660219854,0.0,0.0,0.9707858994808244,527.9969137777778,-148.77496486988917,0.2736930583166725,8.62380712195129,0.003285371501595017,152.12526121808577,1.2329011088714874
