Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.6403522232860995,0.2861921015051096,0.10825833333333333,0.6403522232860995,0.28619210150510954,0.10825833333333333,0.08618716362535903,0.37786367077185157,0.1263013888888889,0.05,0.0,0.10825833333333333,0.0,0.27160876817177626,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.031860399916240616,0.023895299937180457,0.0,0.0,0.024126206140350874,0.0,0.06206095748500815,0.0,0.01571864654281644,0.0,0.33028462431279454,0.2477134682345958,0.0,0.0,2664.4925918518516,16.444444444444485,0.13333333333333336,0.0,3.1727390037037035,0.1263013888888889,0.16666666666666666,2538.191202962963,15229.147217777778,0.0,17.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9018.09116,0.0,0.0,52.37522563512002,51.66666666666668,46.10666666666668,0.0,51.06378301616312,0.0,0.0,0.0,81.83629005487502,50.96282989953351,51.06378301616312,50.91235334121871,12.43753247303448,16.35545117643863,-0.04775843789739567,2.8,9.236100170605994,1329.7516048822076,-2198.4070668895097,0.0,-5.486111491583889,968.9278244730928,0.0,8.0,0.12438034540374988,0.0,0.00028844007432322476,1.166776486677803,527.9969137777778,-99.77563306164306,0.28730408552855186,8.11762696573693,0.0032418491249855005,65.50656042523758,1.2369817877277007
2025-01-01 01:00:00,0.6377462478276673,0.28559471900668015,0.10825833333333333,0.6377462478276672,0.2855947190066801,0.10825833333333333,0.0843776981648327,0.3770671607739456,0.1263013888888889,0.05,0.0,0.10825833333333333,0.0,0.27101138567334676,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.031063889918334597,0.02329791743875094,0.0,0.0,0.022316740679824556,0.0,0.06206095748500815,0.0,0.01571864654281644,0.0,0.33028462431279454,0.2477134682345958,0.0,0.0,2664.4925918518516,16.444444444444485,0.13333333333333336,0.0,3.1727390037037035,0.1263013888888889,0.16666666666666666,2538.191202962963,15229.147217777778,0.0,17.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9018.09116,0.0,0.0,51.95868203397652,51.66666666666668,46.10666666666668,0.0,50.53981266575425,0.0,0.0,0.0,81.18544067808831,50.47388429231891,50.53981266575425,50.44092010560124,12.43753247303448,16.140567112067114,-0.05577701484397289,2.5,9.236100170605994,1477.2994345263803,-1963.2054455284424,0.0,0.0,901.3782286199937,0.0,7.016,0.11055232395765333,0.0,0.0,1.0346603734586308,463.05329338311105,-125.365940417023,0.292102490007171,8.028800687317878,0.003252428808822783,55.89390600299052,1.2379498933504551
2025-01-01 02:00:00,0.8516620989408724,0.2849973365082506,0.2922975,0.8516620989408724,0.2849973365082506,0.2922975,0.0843776981648327,0.37627065077603955,0.34101375000000006,0.05,0.0,0.2922975,0.0,0.27041400317491726,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03026737992042858,0.02270053494032143,0.0,0.0,0.022316740679824556,0.0,0.06206095748500815,0.0,0.01571864654281644,0.0,0.33028462431279454,0.2477134682345958,0.0,0.0,7194.129997999999,18.111111111111143,0.3600000000000001,0.0,8.566395309999999,0.34101375000000006,0.45,6853.116248,15229.147217777778,0.0,19.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9018.09116,0.0,0.0,49.009088336593365,51.66666666666668,46.10666666666668,0.0,50.0331975161497,0.0,0.0,0.0,76.57670052592715,50.00060408897932,50.0331975161497,49.98430737539414,12.43753247303448,17.61530830049118,-0.18947830244627928,1.6500000000000001,9.236100170605994,5768.155926236854,-2176.286936939315,0.0,0.0,947.9694416336432,0.0,7.734,0.10401302370081818,0.0,0.0,0.9734589929386985,510.44101639466663,-197.65657645747402,0.26771945071923337,8.744999518768887,0.003271723250769294,126.40263942474718,1.2316604606018033
2025-01-01 03:00:00,0.801974341886438,0.28647808713259454,0.2870456727746676,0.8019743418864379,0.28647808713259454,0.2870456727746676,0.08317138785781517,0.3783097595841783,0.29049319444444444,0.05,0.038051506108000926,0.24899416666666666,0.0,0.2718947537992612,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.029470869922522562,0.022103152441891916,0.0,0.0,0.021110430372807017,0.0,0.06206095748500815,0.0,0.01578342118516321,0.0,0.3330554684764925,0.2497916013573693,0.0,0.0,6128.332961259259,18.111111111111143,0.3066666666666667,0.0,7.297299708518518,0.29049319444444444,0.38333333333333336,5837.8397668148145,15229.147217777778,0.0,19.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9018.09116,879.2133333333333,0.0,46.52064853346314,51.66666666666668,46.10666666666668,0.0,49.50851808040625,0.1633831904357647,422.0339749836758,879.2133333333333,72.68851333353615,48.54833380082937,49.50851808040625,48.06824166104093,12.43753247303448,17.861165717238432,-0.04781654725539811,1.6500000000000001,9.236100170605994,4559.136626043819,-2358.4159748490133,0.0,0.0,966.1641784264167,0.0,8.0,0.11132684488822535,0.0,0.0,1.0419091230695763,527.9969137777778,-176.94453879284433,0.26551688575357096,8.889526471774397,0.003297390906720479,69.77659720194653,1.2305972818897708
2025-01-01 04:00:00,0.7914063438570855,0.2950244903743683,0.24374233944133425,0.7914063438570855,0.29502449037436823,0.24374233944133425,0.10628767110452464,0.395146033863672,0.2399726388888889,0.05,0.038051506108000926,0.20569083333333332,0.0,0.28044115704103495,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.028674359924616546,0.021505769943462403,0.0,0.0,0.021110430372807017,0.0,0.0851772407317176,0.0,0.02122449114229198,0.0,0.3452471827967634,0.2589353870975725,0.0,0.0,5062.535924518518,18.111111111111143,0.25333333333333335,0.0,6.028204107037037,0.2399726388888889,0.31666666666666665,4822.56328562963,15229.147217777778,0.0,19.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9018.09116,879.2133333333333,0.0,49.510911557121176,51.66666666666668,46.10666666666668,0.0,51.64181412812449,0.3767949504078632,1025.3562486263663,879.2133333333333,77.36079930800183,50.49234900605129,51.642548738514066,49.916881834625116,12.43753247303448,17.80642531368751,-0.05950459089715287,0.55,9.236100170605994,3343.410923461564,-2571.6542088606525,0.0,0.0,1005.2633159502009,0.0,8.0,0.11370274538240056,0.0,0.0,1.0641452010153054,527.9969137777778,-152.73410814650242,0.2670233613898287,8.870569963254807,0.0033062798665567483,111.80118856749215,1.230244666975623
2025-01-01 05:00:00,1.0826293838818775,0.33388557977023187,0.2870456727746676,1.0826293838818775,0.33388557977023187,0.2870456727746676,0.26892004801471836,0.4732161414227146,0.29049319444444444,0.05,0.038051506108000926,0.24899416666666666,0.0,0.31930224643689853,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.028674359924616546,0.021505769943462403,0.0,0.0,0.023523050986842105,0.0,0.2453969970278763,0.0,0.047479812840183176,0.0,0.3970619686579149,0.2977964764934361,0.0,0.0,6128.332961259259,18.111111111111143,0.3066666666666667,0.0,7.297299708518518,0.29049319444444444,0.38333333333333336,5837.8397668148145,15229.147217777778,0.0,19.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9018.09116,879.2133333333333,0.0,48.84680472857374,51.66666666666668,46.10666666666668,0.0,51.53517809891969,0.2654535484061564,720.9409553463944,879.2133333333333,76.32313238839647,50.088468031559984,51.535178098919694,49.36511299788014,12.43753247303448,17.866328651170377,-0.04794022903981829,-0.25000000000000006,9.236100170605994,4517.034334829801,-2674.2561744059444,0.0,0.0,1210.394952125601,0.0,7.516,0.11217857409797184,0.0,0.0,1.0498804657849,496.05310049422224,-147.4374041491146,0.26861713534627907,8.93328574678746,0.0033404111827998527,101.31370733567589,1.22934891163902
2025-01-01 06:00:00,2.5391585949159876,0.6270366335888223,0.2633577109944017,2.5391585949159876,0.6270366335888222,0.2633577109944017,0.3339967812672704,1.9278193136487176,0.22734250000000003,0.05,0.06849271099440167,0.19486499999999998,0.0,0.6124533002554888,0.0,0.01458333333333334,1.0,0.08631500601341038,0.1009134241624136,1.3341614103915949,0.1901077047540697,0.03026737992042858,0.02270053494032143,0.023146842563277207,0.0,0.02653882675438596,0.0,0.30745795451288443,0.0,0.055619826228427406,0.0,0.398308848531579,0.2987316363986841,0.0,0.0,4796.086665333333,18.111111111111143,0.24000000000000005,0.0,5.710930206666665,0.22734250000000003,0.3,4568.7441653333335,15229.147217777778,0.0,19.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9018.09116,1582.5839999999998,0.0,48.727677159645964,51.66666666666668,46.10666666666668,0.0,51.669440903999735,0.5955372160189794,1625.186993516156,1582.5839999999998,76.13699556194682,50.00390829295421,51.669440903999735,49.171141987431454,12.43753247303448,17.85808894802558,-0.04769395083776319,0.3,9.236100170605994,3415.033084065295,-2604.2029089970265,0.0,0.0,1373.6091455489336,0.0,5.532,0.11286431241436984,0.0,0.0,1.0562982979673425,365.10986587733333,-150.45981781994521,0.26869931773064154,8.928746886737319,0.003339737806719119,-47.54189743428119,1.229384132345593
2025-01-01 07:00:00,3.744600603011617,0.7071389202196089,0.2533889357765337,3.744600603011617,0.7071389202196088,0.2533889357765337,0.2806596400967144,3.1360779073593474,0.27786305555555557,0.05,0.015220602443200372,0.23816833333333332,0.0,0.6925555868862754,0.0,0.01458333333333334,1.0,0.0,0.0,2.6683228207831897,0.3802154095081394,0.031860399916240616,0.023895299937180457,0.0,0.0,0.024729361293859647,0.0,0.25593027880285474,0.0,0.051301516738642666,0.0,0.3845931699212742,0.28844487744095554,0.0,0.0,5861.883702074074,18.111111111111143,0.2933333333333334,0.0,6.980025808148147,0.27786305555555557,0.36666666666666664,5584.020646518518,15229.147217777778,0.0,19.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9018.09116,351.6853333333333,0.0,50.78629588956595,51.66666666666668,46.10666666666668,0.0,52.11201052334643,0.14640501216222676,404.2852923291713,351.6853333333333,79.35358732744679,51.327033828695406,52.11201052334643,50.934545481369895,12.43753247303448,17.79047261700652,-0.06496197091051262,-0.55,9.236100170605994,4206.49960875201,-2798.3432721631066,0.0,0.0,1283.015608961891,9.894605294910596,3.05,0.11565757143041103,0.0,0.0,1.0824404387495743,201.29882337777778,-140.0564301208483,0.2687090599110656,8.881194126208948,0.0033255751232026203,-98.1063462592935,1.229680394973815
2025-01-01 08:00:00,1.6330279166006243,0.410105946850293,0.2926196788826685,1.633027916600624,0.410105946850293,0.29261967888266854,0.21683738044485298,1.1135877583779934,0.2526027777777778,0.05,0.07610301221600185,0.21651666666666666,0.0,0.39552261351695966,0.0,0.01458333333333334,1.0,0.0,0.0,0.6670807051957974,0.09505385237703486,0.032656909914146624,0.02449268243560996,0.0,0.0,0.01869780975877193,0.0,0.19813957068608107,0.0,0.04588203832896282,0.0,0.36796810493908655,0.27597607870431484,0.0,0.0,5328.985183703703,18.111111111111143,0.2666666666666667,0.0,6.345478007407407,0.2526027777777778,0.3333333333333333,5076.382405925926,15229.147217777778,0.0,19.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9018.09116,1758.4266666666665,0.0,48.09492062783617,51.66666666666668,46.10666666666668,0.0,51.466127682545206,0.6057095160880454,1646.9269087047721,1758.4266666666665,75.148313480994,49.53986262798538,51.466127682545206,48.57673010070547,12.43753247303448,17.8285375168144,-0.052001142164776165,-1.4,9.236100170605994,3141.6505773931985,-3060.832415278239,0.0,0.0,859.6417899271902,634.6887639383642,2.0,0.12038757165425627,0.0,0.0,1.1267085610546081,131.99922844444444,13.856019040543329,0.26651760084363496,8.878860066070757,0.0033047912621256936,-74.09734457855488,1.2301122529434074
2025-01-01 09:00:00,1.2200698465543958,0.31505209447325816,0.4710848394413342,1.2200698465543958,0.31505209447325816,0.4710848394413343,0.21321844952380037,0.45164584147503983,0.5052055555555556,0.05,0.038051506108000926,0.4330333333333333,0.0,0.3004687611399248,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.032656909914146624,0.02449268243560996,0.0,0.0,0.015078878837719297,0.0,0.19813957068608107,0.0,0.05102082662180666,0.0,0.36796810493908655,0.27597607870431484,0.0,0.0,10657.970367407406,20.611111111111143,0.5333333333333334,0.0,12.690956014814814,0.5052055555555556,0.6666666666666666,10152.764811851852,15229.147217777778,0.0,21.611111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9018.09116,879.2133333333333,0.0,45.606467648550485,51.66666666666668,46.10666666666668,0.0,51.69826530249245,0.2663912582764754,730.0243184246798,879.2133333333333,71.26010570086012,49.964472497194805,51.69826530249245,49.097576094545985,12.43753247303448,19.893029889689124,-0.3897584811693186,-0.85,9.236100170605994,8164.408336519506,-3441.75205344487,0.0,0.0,771.1057520975486,1631.0671204139228,2.0,0.12565341236327507,0.0,0.0,1.1759916201484544,131.99922844444444,177.08427045941937,0.23442532847811556,9.818213464584508,0.0033002157453962534,41.42209143160935,1.2220727681410992
