Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:00:00,0.5026944828307076,0.30678957199820733,0.030971523412061684,0.5026944828307076,0.30678957199820733,0.030971523412061684,0.013381218427106847,0.10732161553745782,0.331991648866143,0.05,0.030971523412061684,0.0,0.07776081825991797,0.214445420404956,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04174811023507392,0.031311082676305425,0.0,0.0,0.002047269736842105,0.0,0.011333948690264741,0.0,0.003640524524233826,0.0,0.061932980778150085,0.04644973558361255,341.08476120598465,18.33333333333337,0.3479697846943688,301.5064351662129,0.28552671831058746,0.046464930555555554,0.16666666666666666,596.126265816642,3574.9603541408896,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5602.640431111111,703.3706666666666,0.0,81.53775530277443,51.66666666666668,46.10666666666668,0.0,48.68558430284156,0.0,0.0,703.3706666666666,127.40274266058505,48.45761810027406,48.69154485159588,48.33767445023599,12.43753247303448,18.121107170243217,-0.006024645292279255,5.515718679088156,0.85,9.236100170605994,209.03490863160522,-1021.4064406401043,-358.9046696554426,0.0,0.0,182.30113991809415,110.87402423383891,0.9990000000000001,0.015806131368190233,0.0,0.0,0.22072470794434718,65.933614608,44.55367716296899,0.273690604150589,9.190303763732919,0.003456169755904942,44.970794566756624,1.229380656853223,0.21253205994871002,-1328.0928029374957,5.179927131178527
2025-01-01 11:00:00,0.9940034790732784,0.6241438325882233,0.0,0.9940034790732784,0.6241438325882234,0.0,0.013381218427106847,0.10732161553745782,0.8233006451087138,0.05,0.0,0.0,0.07776081825991797,0.531799680994972,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04174811023507392,0.031311082676305425,0.0,0.0,0.002047269736842105,0.0,0.011333948690264741,0.0,0.003640524524233826,0.0,0.061932980778150085,0.04644973558361255,891.8986444169431,18.33333333333337,0.8816444279466461,788.4057319269408,0.7117848117753804,0.11151583333333331,0.4,1568.7885430105505,3736.144048520905,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5602.640431111111,0.0,0.0,88.57948120938809,51.66666666666668,46.10666666666668,0.0,50.84421493879107,0.0,0.0,0.0,138.40543938966889,50.87788805792479,50.894724617491654,50.84421493879107,12.43753247303448,17.863697170198527,-0.12185542064834282,5.964757827306729,1.95,9.236100170605994,814.8518989218106,-234.59394157042144,-309.6555559600217,0.0,0.0,182.30113991809415,137.1105910450573,0.9990000000000001,0.014911350528638654,0.0,0.0,0.20822954167730678,65.933614608,50.30767054679504,0.27914480150011645,9.083482868505927,0.003469858978078109,41.800310179712305,1.2298816902252898,0.19489303329505905,-1022.6640642121268,-0.33560928523545186
2025-01-01 12:00:00,0.19244452418992472,0.09647187975392064,0.0,0.19244452418992472,0.09647187975392064,0.0,0.02458206736068487,0.11786245682923985,0.0,0.05,0.0,0.0,0.08188854642058732,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438355157468276,0.03287663681012069,0.0,0.0,0.0021325726425438594,0.0,0.022449494718141012,0.0,0.00867772826845673,0.0,0.06534921281395552,0.04901190961046662,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,3913.525334742539,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5602.640431111111,0.0,0.0,85.30884297153982,51.66666666666668,46.10666666666668,0.0,49.763689584628956,0.0,0.0,0.0,133.29506714303096,49.79824647193428,49.81552491558695,49.763689584628956,12.43753247303448,18.002980959360745,-0.009111355241794664,6.360246382791144,3.05,9.236100170605994,-19.820776974827513,-915.969202840813,-286.6663830948192,0.0,0.0,203.80369390094785,178.97155668950487,0.9990000000000001,0.01473836675820803,0.0,0.0,0.20581390996338517,65.933614608,63.04191221904385,0.27747234427855144,9.157215432562303,0.003481714503793254,35.185696585624946,1.2286661475836347,0.22163217602513097,-921.050429494249,5.081226653436138
2025-01-01 13:00:00,0.3412868360178789,0.23359557072128317,0.06194304682412337,0.3412868360178789,0.23359557072128315,0.06194304682412337,0.04359761528926281,0.2476892207286161,0.0,0.05,0.06194304682412337,0.0,0.21901223738794984,0.0,0.01458333333333334,1.0,0.11346950308711859,0.13266054911413283,0.0,0.0,0.0,0.0,0.0438355157468276,0.03287663681012069,0.0,0.0,0.002388481359649123,0.0,0.041209133929613694,0.0,0.019084133276408136,0.0,0.07130006861826176,0.05347505146369629,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,3913.525334742539,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5602.640431111111,1406.7413333333332,0.0,83.96898720700605,51.66666666666668,46.10666666666668,0.0,49.83752405151995,0.40237499856384934,1067.9905357752343,1406.7413333333332,131.20154251094698,48.967256553418366,49.837948283822605,48.531698572064926,12.43753247303448,17.720229499418792,-0.1131038339145795,6.345768840142269,4.45,9.236100170605994,156.94499369416633,-536.8024919065844,-236.48273279877222,0.0,0.0,269.396708569004,428.376593444886,0.9990000000000001,0.013758945517762354,0.0,0.0,0.19213678289060074,65.933614608,124.03101792393451,0.28315087591397886,9.035351247800143,0.003492278929901655,37.264629662509705,1.2292744940577347,0.21325733208753522,-540.8854078280966,4.082915921512157
2025-01-01 14:00:00,3.0809401860321013,0.6237097739056334,0.030971523412061684,3.0809401860321013,0.6237097739056334,0.030971523412061684,0.044342964949057026,2.9865972210830445,0.0,0.05,0.030971523412061684,0.0,0.6091264405723,0.0,0.01458333333333334,1.0,0.11346950308711859,0.13266054911413283,2.73779180179747,0.3901142031843502,0.0,0.0,0.0438355157468276,0.03287663681012069,0.0,0.0,0.002559087171052631,0.0,0.041783877778004394,0.0,0.02020033183336662,0.0,0.07130006861826176,0.05347505146369629,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,3913.525334742539,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5602.640431111111,703.3706666666666,0.0,85.29173004305862,51.66666666666668,46.10666666666668,0.0,51.691931704761515,0.3422407909906663,939.7645942708638,703.3706666666666,133.26832819227909,49.765980355782766,51.691931704761515,48.8030046812934,12.43753247303448,18.02085440633274,-0.013344341844048617,6.774005970778051,4.7,9.236100170605994,604.9964606250884,-538.1451300035081,-233.70672374699336,0.0,0.0,640.8601500284152,740.7071124279901,0.9990000000000001,0.01357674971136001,0.0,0.0,0.1895925097082473,65.933614608,197.84303434366646,0.27901975863504924,9.188176543749044,0.003508758500006303,72.47412125397656,1.2273767549030126,0.1987517245225238,-538.695183365173,0.5500533616648237
2025-01-01 15:00:00,0.23557520369406657,0.10108206575966555,0.030971523412061684,0.23557520369406657,0.10108206575966554,0.030971523412061684,0.048045519413392836,0.13752968428067375,0.0,0.05,0.030971523412061684,0.0,0.0864987324263322,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042791812990950744,0.032093859743213056,0.0,0.0,0.002985601699561403,0.0,0.04505991771383143,0.0,0.022198041045564113,0.0,0.07253983024415889,0.05440487268311914,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,3913.525334742539,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5602.640431111111,703.3706666666666,0.0,84.98912765241751,51.66666666666668,46.10666666666668,0.0,51.953416462757176,0.2142179051907097,591.9726328430426,703.3706666666666,132.79551195690237,49.930976219879,51.953416462757176,48.919756098439926,12.43753247303448,18.324074780597478,0.0,6.703027298838354,4.15,9.236100170605994,207.08160405504663,-605.2042741120222,-255.794779234885,0.0,0.0,246.43103018497547,779.9627646358252,0.9990000000000001,0.013956570740751946,0.0,0.0,0.19489652014766295,65.933614608,216.44535310495615,0.2749438232550455,9.34454116405194,0.003524286289903043,23.919925413265762,1.226087928310651,0.18710784800577196,-608.2320825276939,3.027808415671744
2025-01-01 16:00:00,0.3241024271433048,0.1133898153550954,0.09291457023618506,0.3241024271433048,0.1133898153550954,0.09291457023618505,0.09490770220564332,0.17919472493766145,0.0,0.05,0.09291457023618506,0.0,0.09880648202176207,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045922921258581294,0.03444219094393596,0.0,0.0,0.003753327850877193,0.0,0.09115437435476612,0.0,0.04745274890864531,0.0,0.08581905477043485,0.06436429107782611,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,3913.525334742539,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5602.640431111111,2110.112,0.0,85.81692572633189,51.66666666666668,46.10666666666668,0.0,51.54672034352663,0.6160137294050064,1679.4129144807061,2110.112,134.08894644739357,50.28314221218509,51.547352710619926,49.650720779421036,12.43753247303448,18.365034389759824,0.0,6.506729046153902,3.05,9.236100170605994,211.07012752322265,-962.642456845155,-295.49471424020874,0.0,0.0,391.34937286937435,340.8682488685925,1.8675000000000002,0.014793602146369635,0.0,0.0,0.20658524449402807,123.25427956000001,115.21546889405708,0.27522345277570925,9.377507943747762,0.0035370143541614643,52.5945500467596,1.2259062692190663,0.2067514053932569,-967.4884661608211,4.846009315665973
2025-01-01 17:00:00,0.3823348962116662,0.12081876392583599,0.06194304682412337,0.3823348962116663,0.12081876392583597,0.06194304682412337,0.12966880097459887,0.2026660952370674,0.0,0.05,0.06194304682412337,0.0,0.10623543059250265,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05009773228208868,0.0375732992115665,0.0,0.0,0.004776962719298246,0.0,0.12489183825530063,0.0,0.06101885444706382,0.0,0.09154950850791492,0.06866213138093616,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,3913.525334742539,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5602.640431111111,1406.7413333333332,0.0,84.64600643501922,51.66666666666668,46.10666666666668,0.0,51.74234086268803,0.3458870728330978,948.494307778365,1406.7413333333332,132.2593850547175,49.68068843445935,51.74234086268803,48.649862220345,12.43753247303448,18.2251074105907,0.0,5.697533186281452,1.95,9.236100170605994,167.91764262410229,-1075.4422598887295,-328.16995888196743,0.0,0.0,457.99165867477893,32.61352976963162,2.0010000000000003,0.015465609723454841,0.0,0.0,0.21596949372828605,132.0652280586667,38.095942831290785,0.2786257414437529,9.325766830103912,0.003551161421847532,46.239498856426536,1.225907819579938,0.22334921517243475,-1084.3105238618775,8.868263973147982
2025-01-01 18:00:00,0.48035807166284517,0.12810788423254302,0.023228642559046265,0.4803580716628451,0.12810788423254302,0.02322864255904626,0.18328513265699703,0.24707293900584812,0.0,0.05,0.023228642559046265,0.0,0.1135245508992097,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05218513779384238,0.03913885334538177,0.0,0.0,0.00545938596491228,0.0,0.17782574669208476,0.0,0.09570687114023517,0.0,0.09918093007177059,0.07438569755382791,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,3913.525334742539,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5602.640431111111,527.528,0.0,86.1179378864665,51.66666666666668,46.10666666666668,0.0,51.719178124710226,0.29851852551901914,822.2172688949215,527.528,134.5592779476039,50.167969188959795,51.719178124710226,49.39236472108459,12.43753247303448,18.099863997230184,0.0,5.610371238117093,1.15,9.236100170605994,267.7894316349517,-965.8554457333614,-338.92454105764176,0.0,0.0,579.6364934218213,0.0,2.367,0.01529232393060967,0.0,0.0,0.21354964442261534,156.221086864,27.07747927077221,0.2819745465780427,9.282947332020658,0.003567575138797435,65.58324344758651,1.2258062325536987,0.16931155489407637,-969.268960962898,3.413515229536534
2025-01-01 19:00:00,0.48142745473866544,0.12298834677115597,0.0,0.48142745473866544,0.12298834677115596,0.0,0.16914279930035825,0.2622846554383073,0.0,0.05,0.0,0.0,0.10840501343782263,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05009773228208868,0.0375732992115665,0.0,0.0,0.005800597587719299,0.0,0.16334220171263894,0.0,0.11774463752121038,0.0,0.09444228563500823,0.07083171422625614,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,3913.525334742539,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5602.640431111111,0.0,0.0,82.77310619595497,51.66666666666668,46.10666666666668,0.0,50.36594876981239,0.0,0.0,0.0,129.33297843117964,48.827759830109095,50.36594876981239,48.05866536025744,12.43753247303448,18.02511209290953,0.0,5.517508989670109,-0.25000000000000006,9.236100170605994,212.05034566029266,-1059.9368337136727,-379.7056629245319,0.0,0.0,565.6431715908816,0.0,2.13375,0.015790544514274897,0.0,0.0,0.2205070453362053,140.8266768466667,26.112836993942942,0.2848545037221453,9.270878406821272,0.003587191530241391,46.9232135698843,1.2261064851441894,0.14076401838880423,-1063.6978108619019,3.7609771482293044
2025-01-01 20:00:00,0.4649204633285481,0.11861026098914666,0.030971523412061684,0.4649204633285481,0.11861026098914668,0.030971523412061684,0.13580583875058352,0.2791146245779646,0.0,0.05,0.030971523412061684,0.0,0.10402692765581333,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04905402952621184,0.03679052214465887,0.0,0.0,0.005971203399122806,0.0,0.12983463535146073,0.0,0.14041205437021345,0.0,0.08964854068153931,0.06723640551115447,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,3913.525334742539,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5602.640431111111,703.3706666666666,0.0,81.28415447633932,51.66666666666668,46.10666666666668,0.0,49.393854175719135,0.03740784176269354,96.4668952446565,703.3706666666666,127.00649136928018,48.047042671987505,49.393854175719135,47.373636920121704,12.43753247303448,17.8326331027994,-0.019694150024824057,5.272835132271714,-0.55,9.236100170605994,183.27682164946847,-1003.8188635672565,-382.5743065757663,0.0,0.0,540.7102935395071,0.0,2.0010000000000003,0.015810859095255904,0.0,0.0,0.22079072828490384,132.0652280586667,25.140834685727736,0.28935372259612635,9.197275827197354,0.0036000558739784517,44.19582455439981,1.2269080058602548,0.131318775601534,-1009.0234994753769,5.204635908120278
2025-01-01 21:00:00,0.49938658746010856,0.11886061861048663,0.0,0.4993865874601085,0.11886061861048663,0.0,0.1317584379772133,0.3176281494828953,0.0,0.05,0.0,0.0,0.10427728527715331,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04801032677033498,0.03600774507775122,0.0,0.0,0.005544688870614035,0.0,0.12621374910659924,0.0,0.1785917691133575,0.0,0.09102605359920278,0.06826954019940207,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,3913.525334742539,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5602.640431111111,0.0,0.0,89.10994762895163,51.66666666666668,46.10666666666668,0.0,51.52468907863204,0.034955335231763376,96.4668952446565,0.0,139.23429317023692,50.91662272374576,51.52468907863204,50.61258954630262,12.43753247303448,17.717887104912464,-0.11544622842090597,5.234722501128429,-0.3,9.236100170605994,262.5820789924004,-1207.2496524810615,-375.15203222637615,0.0,0.0,615.7192542241644,0.0,2.61675,0.015840452845157844,0.0,0.0,0.22120399018004597,172.704490516,22.014856994612217,0.29288410606366017,9.164784937646107,0.00361784480128997,80.15810378084898,1.2273788428186474,0.16597832684538194,-1213.35232011229,6.102667631228617
2025-01-01 22:00:00,1.13563971581193,0.6328074889557738,0.0,1.13563971581193,0.6328074889557739,0.0,0.07351632698682681,0.19558019482179093,0.8165431940033123,0.05,0.0,0.0,0.09078935684096061,0.5274347987814799,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045922921258581294,0.03444219094393596,0.0,0.0,0.004776962719298246,0.0,0.06873936426752855,0.0,0.07452771903384342,0.0,0.07512955452936622,0.05634716589702465,805.9618764214696,18.33333333333337,0.8342370944836861,712.4407768336422,0.7003808676144234,0.11616232638888888,0.4166666666666667,1402.2403268662229,3685.130105466037,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5602.640431111111,0.0,0.0,85.78852224462841,51.66666666666668,46.10666666666668,0.0,50.32841336284678,0.0,0.0,0.0,134.04456600723188,49.723358194141206,50.32841336284678,49.42083060978843,12.43753247303448,17.76866037221865,-0.13875719650226723,4.662455699927332,-1.95,9.236100170605994,842.0671458874946,-1119.673441311024,-444.394806430094,0.0,0.0,461.8362956582287,0.0,3.0,0.016979689033625716,0.0,0.0,0.23711285295751594,197.99884266666666,18.66378023789026,0.2942933844959682,9.220496048694974,0.003646755250957005,93.1754282795159,1.2271440036538557,0.2090991888268922,-1843.2630414576777,11.148823313011661
2025-01-01 23:00:00,0.5000310495341141,0.28752744427427296,0.0,0.5000310495341141,0.28752744427427296,0.0,0.027803631891357723,0.12584249030045128,0.29638492734230526,0.05,0.0,0.0,0.08149836053521377,0.19144575040572584,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042791812990950744,0.032093859743213056,0.0,0.0,0.004009236567982456,0.0,0.02379439532337527,0.0,0.01717800958683288,0.0,0.06587266772266763,0.04940450079200071,289.4492261621031,18.33333333333337,0.29667740459694414,255.86251356756117,0.25456648984230523,0.0418184375,0.15,503.49330222966427,3355.244877129887,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5602.640431111111,0.0,0.0,82.1397705619173,51.66666666666668,46.10666666666668,0.0,49.20147511369523,0.0,0.0,0.0,128.34339150299581,48.68072482898332,49.20147511369523,48.42034968662737,12.43753247303448,18.083350885184142,-0.02350851633029715,4.365816821147986,-3.05,9.236100170605994,165.54998171253268,-1595.0426324657901,-492.58229197787057,0.0,0.0,347.0338781178889,0.0,3.0,0.017549591606132335,0.0,0.0,0.24507125694284598,197.99884266666666,21.64916941041124,0.29071468852119536,9.39508228887076,0.003674211407626214,87.93932406178972,1.2257981286059187,0.18710838131835644,-1865.396217501984,14.491071468632665
