Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 06:00:00,0.3387589601541803,0.07641284632108519,0.0,0.005645982669236338,0.0012735474386847531,0.0,0.21626168392806278,0.10249727622611746,0.020000000000000004,0.0,0.0,0.07057951298775185,0.005833333333333337,1,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.01882405153508772,0.0,On,0.19743763239297504,0,On,0.008391258909114949,0,On,0.05832875659784073,0.043746567448380534,On,0,0,Off,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1088.1730355555555,Off,0.0,0,61.87625769281585,51.666666666666686,46.10666666666668,0.0,49.80392569920427,0.0,0.0,0.0,96.68165264502476,49.13271104429834,49.80392569920427,48.797103716845385,12.43753247303448,8.262048142871896,0,6.070741614120658,0.6,9.236100170605994,87.94785098270472,-902.9231239679949,-273.42988791290185,-0.0,-0.0,380.6755614145535,0.0,1.0,0.027188163606555356,0.0,0,0.6935207406752223,65.99961422222222,-19.297822518946976,0.444998578446527,3.6350025957798167,0.002951385938265646,-5.569839547069934,1.271601678640207,0.12660411070647917,-909.107506290058,6.184382322063136
2025-01-01 06:01:00,0.3387589601541803,0.07641284632108519,0.0,0.005645982669236338,0.0012735474386847531,0.0,0.21626168392806278,0.10249727622611746,0.020000000000000004,0.0,0.0,0.07057951298775185,0.005833333333333337,1,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.01882405153508772,0.0,On,0.19743763239297504,0,On,0.008391258909114949,0,On,0.05832875659784073,0.043746567448380534,On,0,0,Off,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1088.1730355555555,Off,0.0,0,61.85215189414247,51.666666666666686,46.10666666666668,0.0,49.79003951108228,0.0,0.0,0.0,96.64398733459761,49.11985671381047,49.79003951108228,48.784765315174575,12.43753247303448,8.265092936838343,0,6.0643298641608006,0.6,9.236100170605994,87.71557151213653,-901.7316024795005,-273.6005632883928,-0.0,-0.0,380.6755614145535,0.0,1.0,0.027194327845086654,0.0,0,0.6936779792196782,65.99961422222222,-19.359426614024212,0.4448989513984622,3.636010695674244,0.0029513353494976346,-5.578590105302078,1.2715879592433816,0.1265872095989613,-907.9208057863503,6.189203306849926
2025-01-01 06:02:00,0.3387589601541803,0.07641284632108519,0.0,0.005645982669236338,0.0012735474386847531,0.0,0.21626168392806278,0.10249727622611746,0.020000000000000004,0.0,0.0,0.07057951298775185,0.005833333333333337,1,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.01882405153508772,0.0,On,0.19743763239297504,0,On,0.008391258909114949,0,On,0.05832875659784073,0.043746567448380534,On,0,0,Off,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1088.1730355555555,Off,0.0,0,61.828292230243214,51.666666666666686,46.10666666666668,0.0,49.77615902464601,0.0,0.0,0.0,96.60670660975502,49.10700739112227,49.77615902464601,48.772431574360404,12.43753247303448,8.267980101295757,0,6.058152007503242,0.6,9.236100170605994,87.48877836288369,-900.5856270932228,-273.76244212105064,-0.0,-0.0,380.6755614145535,0.0,1.0,0.027200172347909796,0.0,0,0.6938270618861445,65.99961422222222,-19.424340930619188,0.44480409975213847,3.637599635064457,0.002951284680704909,-5.586649437395076,1.2715749524465265,0.12657092288967806,-906.7776485624844,6.192021469261608
2025-01-01 06:03:00,0.3387589601541803,0.07641284632108519,0.0,0.005645982669236338,0.0012735474386847531,0.0,0.21626168392806278,0.10249727622611746,0.020000000000000004,0.0,0.0,0.07057951298775185,0.005833333333333337,1,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.01882405153508772,0.0,On,0.19743763239297504,0,On,0.008391258909114949,0,On,0.05832875659784073,0.043746567448380534,On,0,0,Off,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1088.1730355555555,Off,0.0,0,61.804667948786395,51.666666666666686,46.10666666666668,0.0,49.762284185407005,0.0,0.0,0.0,96.56979366997874,49.094163025101075,49.762284185407005,48.76010244494812,12.43753247303448,8.270716690662017,0,6.052195036926806,0.6,9.236100170605994,87.27542803529218,-899.4826039049765,-273.9159137982366,-0.0,-0.0,380.6755614145535,0.0,1.0,0.02720571149098801,0.0,0,0.6939683553793682,65.99961422222222,-19.484219581024757,0.4447138079649455,3.6391011265148165,0.002951233938192462,-5.594048917127326,1.271562626326553,0.12655521651838572,-905.6756002671001,6.19299636212356
2025-01-01 06:04:00,0.3387589601541803,0.07641284632108519,0.0,0.005645982669236338,0.0012735474386847531,0.0,0.21626168392806278,0.10249727622611746,0.020000000000000004,0.0,0.0,0.07057951298775185,0.005833333333333337,1,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.01882405153508772,0.0,On,0.19743763239297504,0,On,0.008391258909114949,0,On,0.05832875659784073,0.043746567448380534,On,0,0,Off,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1088.1730355555555,Off,0.0,0,61.781268638068426,51.666666666666686,46.10666666666668,0.0,49.74841494124686,0.0,0.0,0.0,96.53323224698191,49.08132356684794,49.74841494124686,48.747777879648496,12.43753247303448,8.27330953651558,0,6.046446750448786,0.6,9.236100170605994,87.07641826327057,-898.4201015590646,-274.0613558848308,-0.0,-0.0,380.6755614145535,0.0,1.0,0.027210959188702796,0.0,0,0.6941022146299841,65.99961422222222,-19.53778726645216,0.44462786753489036,3.640519141971549,0.002951183127979364,-5.600818900138998,1.2715509499721773,0.12654005852313177,-904.6123784811151,6.19227692205045
2025-01-01 06:05:00,0.3387589601541803,0.07641284632108519,0.0,0.005645982669236338,0.0012735474386847531,0.0,0.21626168392806278,0.10249727622611746,0.020000000000000004,0.0,0.0,0.07057951298775185,0.005833333333333337,1,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.01882405153508772,0.0,On,0.19743763239297504,0,On,0.008391258909114949,0,On,0.05832875659784073,0.043746567448380534,On,0,0,Off,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1088.1730355555555,Off,0.0,0,61.758084563845486,51.666666666666686,46.10666666666668,0.0,49.734551242342185,0.0,0.0,0.0,96.49700713100857,49.068488969626884,49.734551242342185,48.735457833269244,12.43753247303448,8.275765024943189,0,6.040895699205082,0.6,9.236100170605994,86.89024846070816,-897.3958407693488,-274.19912156951665,-0.0,-0.0,380.6755614145535,0.0,1.0,0.027215928444233196,0.0,0,0.694228971325505,65.99961422222222,-19.586191384328696,0.444546083694686,3.6418573945632233,0.002951132255808013,-5.606987765806425,1.271539894489481,0.12652541890552355,-903.5858427539682,6.190001984619419
2025-01-01 06:06:00,0.3387589601541803,0.07641284632108519,0.0,0.005645982669236338,0.0012735474386847531,0.0,0.21626168392806278,0.10249727622611746,0.020000000000000004,0.0,0.0,0.07057951298775185,0.005833333333333337,1,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.01882405153508772,0.0,On,0.19743763239297504,0,On,0.008391258909114949,0,On,0.05832875659784073,0.043746567448380534,On,0,0,Off,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1088.1730355555555,Off,0.0,0,61.73510671380882,51.666666666666686,46.10666666666668,0.0,49.72069304101532,0.0,0.0,0.0,96.46110424032628,49.05565918872412,49.72069304101532,48.723142262578534,12.43753247303448,8.27808906690904,0,6.035531138615694,0.6,9.236100170605994,86.71571222131999,-896.4076844597815,-274.3295379337892,-0.0,-0.0,380.6755614145535,0.0,1.0,0.027220631290663294,0.0,0,0.6943489324080806,65.99961422222222,-19.630311259444337,0.44446827627389535,3.643119321447272,0.0029510813271621306,-5.612581793821201,1.2715294331352978,0.12651126950436012,-902.5939852835025,6.186300823721057
2025-01-01 06:07:00,0.3387589601541803,0.07641284632108519,0.0,0.005645982669236338,0.0012735474386847531,0.0,0.21626168392806278,0.10249727622611746,0.020000000000000004,0.0,0.0,0.07057951298775185,0.005833333333333337,1,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.01882405153508772,0.0,On,0.19743763239297504,0,On,0.008391258909114949,0,On,0.05832875659784073,0.043746567448380534,On,0,0,Off,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1088.1730355555555,Off,0.0,0,61.712326682822166,51.666666666666686,46.10666666666668,0.0,49.70684029157522,0.0,0.0,0.0,96.42551044190964,49.04283418129813,49.70684029157522,48.71083112615959,12.43753247303448,8.280287174034893,0,6.0303429827096835,0.6,9.236100170605994,86.55215106086803,-895.4536284824954,-274.45291014206316,-0.0,-0.0,380.6755614145535,0.0,1.0,0.027225078945303446,0.0,0,0.6944623840109524,65.99961422222222,-19.670500211622336,0.4443942773814025,3.644308127788973,0.002951030347285889,-5.617625495724889,1.2715195409743785,0.12649758387732907,-901.6349222121203,6.181293729624878
2025-01-01 06:08:00,0.3387589601541803,0.07641284632108519,0.0,0.005645982669236338,0.0012735474386847531,0.0,0.21626168392806278,0.10249727622611746,0.020000000000000004,0.0,0.0,0.07057951298775185,0.005833333333333337,1,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.01882405153508772,0.0,On,0.19743763239297504,0,On,0.008391258909114949,0,On,0.05832875659784073,0.043746567448380534,On,0,0,Off,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1088.1730355555555,Off,0.0,0,61.68973656718868,51.666666666666686,46.10666666666668,0.0,49.692992950183594,0.0,0.0,0.0,96.39021338623232,49.03001390625346,49.692992950183594,48.698524384288405,12.43753247303448,8.282364528263793,0,6.025321761450809,0.6,9.236100170605994,86.39909836986305,-894.5317929171878,-274.56952529856255,-0.0,-0.0,380.6755614145535,0.0,1.0,0.02722928195147806,0.0,0,0.6945695950752031,65.99961422222222,-19.70693774612792,0.4443239292773253,3.645426827188543,0.0029509793212000187,-5.622141919308598,1.2715101945642582,0.12648433719038019,-900.7068855062179,6.17509258903014
2025-01-01 06:09:00,0.3387589601541803,0.07641284632108519,0.0,0.005645982669236338,0.0012735474386847531,0.0,0.21626168392806278,0.10249727622611746,0.020000000000000004,0.0,0.0,0.07057951298775185,0.005833333333333337,1,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.01882405153508772,0.0,On,0.19743763239297504,0,On,0.008391258909114949,0,On,0.05832875659784073,0.043746567448380534,On,0,0,Off,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1088.1730355555555,Off,0.0,0,61.6673289028461,51.666666666666686,46.10666666666668,0.0,49.67915097474449,0.0,0.0,0.0,96.35520141069703,49.017198324136636,49.67915097474449,48.686221998832714,12.43753247303448,8.284326022773074,0,6.02045858089166,0.6,9.236100170605994,86.25609546814579,-893.6404139432358,-274.67965469841204,-0.0,-0.0,380.6755614145535,0.0,1.0,0.027233250262015795,0.0,0,0.6946708194794396,65.99961422222222,-19.739811247995707,0.4442570831165517,3.6464782654298373,0.0029509282537151372,-5.626152828310923,1.271501371770086,0.12647150611434824,-899.8082153838423,6.16780144060645
2025-01-01 06:10:00,0.3387589601541803,0.07641284632108519,0.0,0.005645982669236338,0.0012735474386847531,0.0,0.21626168392806278,0.10249727622611746,0.020000000000000004,0.0,0.0,0.07057951298775185,0.005833333333333337,1,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.01882405153508772,0.0,On,0.19743763239297504,0,On,0.008391258909114949,0,On,0.05832875659784073,0.043746567448380534,On,0,0,Off,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1088.1730355555555,Off,0.0,0,61.64509662681987,51.666666666666686,46.10666666666668,0.0,49.665314324807326,0.0,0.0,0.0,96.32046347940604,49.00438739704475,49.665314324807326,48.673923933163465,12.43753247303448,8.286176287078039,0,6.015745085981566,0.6,9.236100170605994,86.12267311955296,-892.7778362575127,-274.7835551969109,-0.0,-0.0,380.6755614145535,0.0,1.0,0.027236993290664927,0.0,0,0.6947662973513062,65.99961422222222,-19.76933309808964,0.4441935981721702,3.6474651350584297,0.0029508771494434457,-5.629678813499362,1.2714930516509146,0.1264590687283882,-898.9373532554085,6.159516997895768
2025-01-01 06:11:00,0.3387589601541803,0.07641284632108519,0.0,0.005645982669236338,0.0012735474386847531,0.0,0.21626168392806278,0.10249727622611746,0.020000000000000004,0.0,0.0,0.07057951298775185,0.005833333333333337,1,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.01882405153508772,0.0,On,0.19743763239297504,0,On,0.008391258909114949,0,On,0.05832875659784073,0.043746567448380534,On,0,0,Off,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1088.1730355555555,Off,0.0,0,61.623033047683094,51.666666666666686,46.10666666666668,0.0,49.651482961478536,0.0,0.0,0.0,96.28598913700483,48.99158108854219,49.651482961478536,48.661630152074025,12.43753247303448,8.28791970674283,0,6.011173425857166,0.6,9.236100170605994,85.99837302366944,-891.9425060035215,-274.88147028047945,-0.0,-0.0,380.6755614145535,0.0,1.0,0.027240519952528658,0.0,0,0.6948562560989157,65.99961422222222,-19.79571811040463,0.44413334122374165,3.6477158815315116,0.002950826012809409,-5.632739380206738,1.2714852143703919,0.12644700442979212,-898.0928351433176,6.150329139796115
2025-01-01 06:12:00,0.3387589601541803,0.07641284632108519,0.0,0.005645982669236338,0.0012735474386847531,0.0,0.21626168392806278,0.10249727622611746,0.020000000000000004,0.0,0.0,0.07057951298775185,0.005833333333333337,1,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.01882405153508772,0.0,On,0.19743763239297504,0,On,0.008391258909114949,0,On,0.05832875659784073,0.043746567448380534,On,0,0,Off,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1088.1730355555555,Off,0.0,0,61.60113181859322,51.666666666666686,46.10666666666668,0.0,49.63765684733965,0.0,0.0,0.0,96.2517684665519,48.97877936358344,49.63765684733965,48.64934062170535,12.43753247303448,8.289560440951968,0,6.006736221451431,0.6,9.236100170605994,85.8827609177655,-891.1329641774453,-274.97363102129015,-0.0,-0.0,380.6755614145535,0.0,1.0,0.027243838700112818,0.0,0,0.6949409113303607,65.99961422222222,-19.819169475497887,0.44407618601202686,3.648581021946052,0.0029507748480596444,-5.635353026409762,1.2714778411171421,0.12643529384977403,-897.2732855478814,6.14032137043618
2025-01-01 06:13:00,0.3387589601541803,0.07641284632108519,0.0,0.005645982669236338,0.0012735474386847531,0.0,0.21626168392806278,0.10249727622611746,0.020000000000000004,0.0,0.0,0.07057951298775185,0.005833333333333337,1,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.01882405153508772,0.0,On,0.19743763239297504,0,On,0.008391258909114949,0,On,0.05832875659784073,0.043746567448380534,On,0,0,Off,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1088.1730355555555,Off,0.0,0,61.57938691325856,51.666666666666686,46.10666666666668,0.0,49.623835946371365,0.0,0.0,0.0,96.2177920519665,48.9659821884415,49.623835946371365,48.63705530947657,12.43753247303448,8.29110243839913,0,6.002426535265376,0.6,9.236100170605994,85.77542909009298,-890.3478404787255,-275.0602569407531,-0.0,-0.0,380.6755614145535,0.0,1.0,0.02724695755591695,0.0,0,0.695020467685054,65.99961422222222,-19.83987538370743,0.44402201274603414,3.6493888665182324,0.002950723659272095,-5.63753731334611,1.2714709140327762,0.1264239187748272,-896.4774117287752,6.12957125004975
2025-01-01 06:14:00,0.3387589601541803,0.07641284632108519,0.0,0.005645982669236338,0.0012735474386847531,0.0,0.21626168392806278,0.10249727622611746,0.020000000000000004,0.0,0.0,0.07057951298775185,0.005833333333333337,1,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.01882405153508772,0.0,On,0.19743763239297504,0,On,0.008391258909114949,0,On,0.05832875659784073,0.043746567448380534,On,0,0,Off,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1088.1730355555555,Off,0.0,0,61.557792604139735,51.666666666666686,46.10666666666668,0.0,49.61002022388289,0.0,0.0,0.0,96.18405094396833,48.95318953064126,49.61002022388289,48.62477418402045,12.43753247303448,8.292549451569691,0,5.99823784315582,0.6,9.236100170605994,85.67599441328815,-889.5858475753148,-275.1415567857503,-0.0,-0.0,380.6755614145535,0.0,1.0,0.027249884141729904,0.0,0,0.6950951195810048,65.99961422222222,-19.858010215515076,0.44397070766002383,3.6501415977847875,0.0029506724503645635,-5.639308929023025,1.2714644161471769,0.12641286207328317,-895.7039983731667,6.1181507978518415
2025-01-01 06:15:00,0.3387589601541803,0.07641284632108519,0.0,0.005645982669236338,0.0012735474386847531,0.0,0.21626168392806278,0.10249727622611746,0.020000000000000004,0.0,0.0,0.07057951298775185,0.005833333333333337,1,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.01882405153508772,0.0,On,0.19743763239297504,0,On,0.008391258909114949,0,On,0.05832875659784073,0.043746567448380534,On,0,0,Off,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1088.1730355555555,Off,0.0,0,61.53634344303353,51.666666666666686,46.10666666666668,0.0,49.596209646446106,0.0,0.0,0.0,96.15053662973989,48.94040135889749,49.596209646446106,48.61249721512319,12.43753247303448,8.293905049587082,0,5.994164008001672,0.6,9.236100170605994,85.58409577357682,-888.8457757550715,-275.2177292268204,-0.0,-0.0,380.6755614145535,0.0,1.0,0.027252625704979397,0.0,0,0.6951650518869491,65.99961422222222,-19.873736414156323,0.4439221626150263,3.650841291701268,0.002950621225102667,-5.640683745371172,1.271458331320291,0.1264021076267212,-894.9519026235369,6.106126868465369
2025-01-01 06:16:00,0.3387589601541803,0.07641284632108519,0.0,0.005645982669236338,0.0012735474386847531,0.0,0.21626168392806278,0.10249727622611746,0.020000000000000004,0.0,0.0,0.07057951298775185,0.005833333333333337,1,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.01882405153508772,0.0,On,0.19743763239297504,0,On,0.008391258909114949,0,On,0.05832875659784073,0.043746567448380534,On,0,0,Off,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1088.1730355555555,Off,0.0,0,61.5150342432191,51.666666666666686,46.10666666666668,0.0,49.58240418183397,0.0,0.0,0.0,96.11724100502984,48.92761764305678,49.58240418183397,48.60022437366818,12.43753247303448,8.29517262984758,0,5.9901992551202925,0.6,9.236100170605994,85.4993921971489,-888.126487936862,-275.2889634906093,-0.0,-0.0,380.6755614145535,0.0,1.0,0.02725518914259463,0.0,0,0.6952304405310413,65.99961422222222,-19.8872057267953,0.44387627473809593,3.651489924400841,0.0029505699871072715,-5.641676870030183,1.2714526441894152,0.12639164026590194,-894.2200494400857,6.09356150322381
2025-01-01 06:17:00,0.3387589601541803,0.07641284632108519,0.0,0.005645982669236338,0.0012735474386847531,0.0,0.21626168392806278,0.10249727622611746,0.020000000000000004,0.0,0.0,0.07057951298775185,0.005833333333333337,1,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.01882405153508772,0.0,On,0.19743763239297504,0,On,0.008391258909114949,0,On,0.05832875659784073,0.043746567448380534,On,0,0,Off,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1088.1730355555555,Off,0.0,0,61.493860063519215,51.666666666666686,46.10666666666668,0.0,49.568603798962926,0.0,0.0,0.0,96.08415634924877,48.9148383540432,49.568603798962926,48.58795563158334,12.43753247303448,8.296355428652024,0,5.9863381493141485,0.6,9.236100170605994,85.42156157567288,-887.4269150163805,-275.35543993804,-0.0,-0.0,380.6755614145535,0.0,1.0,0.02725758102280768,0.0,0,0.6952914530569686,65.99961422222222,-19.898559900840663,0.44383294609273943,3.6520893783714428,0.0029505187398614543,-5.642302693680003,1.2714473401210258,0.12638144571091894,-893.507427274354,6.080512257973455
2025-01-01 06:18:00,0.3387589601541803,0.07641284632108519,0.0,0.005645982669236338,0.0012735474386847531,0.0,0.21626168392806278,0.10249727622611746,0.020000000000000004,0.0,0.0,0.07057951298775185,0.005833333333333337,1,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.01882405153508772,0.0,On,0.19743763239297504,0,On,0.008391258909114949,0,On,0.05832875659784073,0.043746567448380534,On,0,0,Off,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1088.1730355555555,Off,0.0,0,61.47281619305718,51.666666666666686,46.10666666666668,0.0,49.55480846783875,0.0,0.0,0.0,96.05127530165184,48.902063463807345,49.55480846783875,48.57569096179164,12.43753247303448,8.297456530990122,0,5.9825755734361685,0.6,9.236100170605994,85.35029957824946,-886.7460515235133,-275.41733059672373,-0.0,-0.0,380.6755614145535,0.0,1.0,0.027259807605212065,0.0,0,0.6953482491356082,65.99961422222222,-19.90793123958034,0.4437920833758358,3.6526414481399927,0.0029504674867170382,-5.642574933602193,1.2714424051664495,0.1263715105152826,-892.8130840323596,6.067032508846291
2025-01-01 06:19:00,0.3387589601541803,0.07641284632108519,0.0,0.005645982669236338,0.0012735474386847531,0.0,0.21626168392806278,0.10249727622611746,0.020000000000000004,0.0,0.0,0.07057951298775185,0.005833333333333337,1,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.01882405153508772,0.0,On,0.19743763239297504,0,On,0.008391258909114949,0,On,0.05832875659784073,0.043746567448380534,On,0,0,Off,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1088.1730355555555,Off,0.0,0,61.45189813800882,51.666666666666686,46.10666666666668,0.0,49.54101815950579,0.0,0.0,0.0,96.01859084063878,48.889292945278434,49.54101815950579,48.56343033816476,12.43753247303448,8.298478879582024,0,5.978906708369967,0.6,9.236100170605994,85.28531855435978,-886.082951569597,-275.47479965329893,-0.0,-0.0,380.6755614145535,0.0,1.0,0.02726187485929325,0.0,0,0.695400981037707,65.99961422222222,-19.915443206894828,0.4437535976377409,3.6531478455257043,0.002950416230900726,-5.642506673933356,1.2714378260209023,0.12636182201367116,-892.1361233070994,6.053171737502494
2025-01-01 06:20:00,0.3387589601541803,0.07641284632108519,0.0,0.005645982669236338,0.0012735474386847531,0.0,0.21626168392806278,0.10249727622611746,0.020000000000000004,0.0,0.0,0.07057951298775185,0.005833333333333337,1,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.01882405153508772,0.0,On,0.19743763239297504,0,On,0.008391258909114949,0,On,0.05832875659784073,0.043746567448380534,On,0,0,Off,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1088.1730355555555,Off,0.0,0,61.43110160828609,51.666666666666686,46.10666666666668,0.0,49.52723284599917,0.0,0.0,0.0,95.98609626294702,48.87652677231925,49.52723284599917,48.5511737354793,12.43753247303448,8.299425283251706,0,5.975327014328337,0.6,9.236100170605994,85.22634644240628,-885.4367250646233,-275.5280039097118,-0.0,-0.0,380.6755614145535,0.0,1.0,0.027263788481584474,0.0,0,0.6954497940714959,65.99961422222222,-19.921211062435454,0.4437174040232471,3.653610204505353,0.00295036497551987,-5.642110402941727,1.27143358998556,0.12635236827310042,-891.4757008617028,6.038975797079495
2025-01-01 06:21:00,0.3387589601541803,0.07641284632108519,0.0,0.005645982669236338,0.0012735474386847531,0.0,0.21626168392806278,0.10249727622611746,0.020000000000000004,0.0,0.0,0.07057951298775185,0.005833333333333337,1,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.01882405153508772,0.0,On,0.19743763239297504,0,On,0.008391258909114949,0,On,0.05832875659784073,0.043746567448380534,On,0,0,Off,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1088.1730355555555,Off,0.0,0,61.41042250627291,51.666666666666686,46.10666666666668,0.0,49.51345250029982,0.0,0.0,0.0,95.95378516605142,48.86376491968383,49.51345250029982,48.53892112937585,12.43753247303448,8.300298424693537,0,5.971832213380134,0.6,9.236100170605994,85.17312574021014,-884.8065341855732,-275.57709320673774,-0.0,-0.0,380.6755614145535,0.0,1.0,0.027265553911574564,0.0,0,0.6954948269884687,65.99961422222222,-19.925342467605656,0.4436834215314757,3.6540300857258075,0.002950313723567904,-5.641398047600562,1.271429684932374,0.1263431380472819,-890.831021345882,6.024487160308837
