Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.37314720908369436,0.18992334152654253,0.0,0.006219120151394906,0.0031653890254423754,0.0,0.02659148773001039,0.0,0.29655572135368397,0.0,0.05,0.0,0.0,0.0,0.1753400081932092,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0036143640350877193,0.0,On,0.0006263985148874209,0.0,On,0.01491953274008525,0,On,0.007431192439950001,0.0,On,0.02029488487680272,0,On,0.19872192710841646,0.1490414453313123,On,0.04247415888593561,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,16210.64236888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6842.917373333334,Off,0.0,0.0,35.970871440043084,51.666666666666686,46.10666666666668,0.0,50.123827493626166,0.3152102341183904,828.1716646896734,0.0,35.970871440043084,50.153919229588475,50.16896509756963,50.123827493626166,12.43753247303448,19.17956543452368,0.0,-2.380294641743298,-0.6380314150273912,2.8,9.236100170605994,-3091.0655129978472,58.39473124168193,4127.940838281487,-3380.4501220907505,-0.0,-0.0,398.7617437446141,0.0,2.0,0.1583632861655485,0.0,0.0,1.9007900319752509,131.99922844444444,-109.37713465171016,0.20462011017590614,8.869663755830047,0.002766365374593498,-100.2106909832625,1.2218688377823477,0,0,58.39473124168193,0.9061390909439998,4059.965648197277,67.97519008421068
2025-01-01 00:01:00,0.37314720908369436,0.18992334152654253,0.0,0.006219120151394906,0.0031653890254423754,0.0,0.02659148773001039,0.0,0.29655572135368397,0.0,0.05,0.0,0.0,0.0,0.1753400081932092,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0036143640350877193,0.0,On,0.0006263985148874209,0.0,On,0.01491953274008525,0,On,0.007431192439950001,0.0,On,0.02029488487680272,0,On,0.19872192710841646,0.1490414453313123,On,0.04247415888593561,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,16210.64236888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6842.917373333334,Off,0.0,0.0,36.02845724886606,51.666666666666686,46.10666666666668,0.0,50.10104272900527,0.31540092242496814,828.1716646896734,0.0,36.02845724886606,50.032644064343245,50.10104272900527,49.99844473201223,12.43753247303448,19.01170442124885,0.0,-2.202844897496886,-0.28059147411141994,2.8,9.236100170605994,-3090.012646780756,56.93668399807735,3704.134204545272,-3330.8227705686254,-0.0,-49.84056202421769,398.7617437446141,0.0,2.0,0.15765407332901465,0.0,0.0023590470467403173,1.9205925284825152,131.99922844444444,-108.11105793252636,0.20734469762658728,8.814758605293946,0.0027659196649396827,-102.13884675005214,1.2261424780808616,0,0,56.93668399807735,0.9061390909439998,3637.8654093601785,66.26879518509364
2025-01-01 00:02:00,0.37314720908369436,0.18992334152654253,0.0,0.006219120151394906,0.0031653890254423754,0.0,0.02659148773001039,0.0,0.29655572135368397,0.0,0.05,0.0,0.0,0.0,0.1753400081932092,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0036143640350877193,0.0,On,0.0006263985148874209,0.0,On,0.01491953274008525,0,On,0.007431192439950001,0.0,On,0.02029488487680272,0,On,0.19872192710841646,0.1490414453313123,On,0.04247415888593561,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,16210.64236888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6842.917373333334,Off,0.0,0.0,36.08133351963693,51.666666666666686,46.10666666666668,0.0,50.07822739813119,0.31559209786467335,828.1716646896734,0.0,36.08133351963693,49.91136081741219,50.07822739813119,49.827927527052694,12.43753247303448,18.847882489824265,0.0,-2.030147870913889,0.04599352989090835,2.8,9.236100170605994,-3029.8892135031356,55.62734483419568,3317.0627158181255,-3282.6687704004617,-0.0,-37.72477489543641,398.7617437446141,0.0,2.0,0.15696097075682083,0.0,0.0018038119905859052,1.9056090826475796,131.99922844444444,-108.25741195185097,0.20944304916482653,8.737885010046295,0.0027654669627610795,-100.28164962659314,1.2268307258788327,0,0,55.62734483419568,0.9061390909439998,3252.2017148196624,64.86100099846297
2025-01-01 00:03:00,0.37314720908369436,0.18992334152654253,0.0,0.006219120151394906,0.0031653890254423754,0.0,0.02659148773001039,0.0,0.29655572135368397,0.0,0.05,0.0,0.0,0.0,0.1753400081932092,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0036143640350877193,0.0,On,0.0006263985148874209,0.0,On,0.01491953274008525,0,On,0.007431192439950001,0.0,On,0.02029488487680272,0,On,0.19872192710841646,0.1490414453313123,On,0.04247415888593561,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,16210.64236888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6842.917373333334,Off,0.0,0.0,36.128111482859936,51.666666666666686,46.10666666666668,0.0,50.05538220601407,0.3157837558716445,828.1716646896733,0.0,36.128111482859936,49.79007014973953,50.05538220601407,49.65741412160226,12.43753247303448,18.689293943974814,0.0,-1.861934532179889,0.3444319968545776,2.8,9.236100170605994,-2972.340847716251,54.35115193806483,2963.355164261026,-3236.3164408757307,-0.0,-26.04422728311854,398.7617437446141,0.0,2.0,0.15628911366389042,0.0,0.001257735228461798,1.8909905647616045,131.99922844444444,-108.74192330201627,0.21149675311899102,8.663700205385485,0.0027650227414413877,-98.47187359737849,1.2274977276917391,0,0,54.35115193806483,0.9061390909439998,2899.776219614145,63.57894464688104
2025-01-01 00:04:00,0.37314720908369436,0.18992334152654253,0.0,0.006219120151394906,0.0031653890254423754,0.0,0.02659148773001039,0.0,0.29655572135368397,0.0,0.05,0.0,0.0,0.0,0.1753400081932092,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0036143640350877193,0.0,On,0.0006263985148874209,0.0,On,0.01491953274008525,0,On,0.007431192439950001,0.0,On,0.02029488487680272,0,On,0.19872192710841646,0.1490414453313123,On,0.04247415888593561,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,16210.64236888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6842.917373333334,Off,0.0,0.0,36.169092495529526,51.666666666666686,46.10666666666668,0.0,50.032508064069226,0.3159758901220896,828.1716646896734,0.0,36.169092495529526,49.66877291717163,50.032508064069226,49.48690534372283,12.43753247303448,18.535680626112363,0.0,-1.6979835500801161,0.6171848116266524,2.8,9.236100170605994,-2914.472355118459,53.1251148180927,2640.10400438874,-3191.665869030137,-0.0,-14.775463523370323,398.7617437446141,0.0,2.0,0.15563749600197263,0.0,0.0007205065440464273,1.876721176070731,131.99922844444444,-106.79276630956528,0.21350726903843828,8.591398602133847,0.002764586773979531,-96.70746675179514,1.2281445001052576,0,0,53.1251148180927,0.9061390909439998,2577.6828688717646,62.421135516975426
2025-01-01 00:05:00,0.37314720908369436,0.18992334152654253,0.0,0.006219120151394906,0.0031653890254423754,0.0,0.02659148773001039,0.0,0.29655572135368397,0.0,0.05,0.0,0.0,0.0,0.1753400081932092,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0036143640350877193,0.0,On,0.0006263985148874209,0.0,On,0.01491953274008525,0,On,0.007431192439950001,0.0,On,0.02029488487680272,0,On,0.19872192710841646,0.1490414453313123,On,0.04247415888593561,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,16210.64236888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6842.917373333334,Off,0.0,0.0,36.20448105360663,51.666666666666686,46.10666666666668,0.0,50.00960583890837,0.31616849463743024,828.1716646896733,0.0,36.20448105360663,49.54746993326194,50.00960583890837,49.31640198043872,12.43753247303448,18.38686758794389,0.0,-1.5381003923906058,0.8664964211239881,2.8,9.236100170605994,-2856.1189124542107,51.95131540989166,2344.6463292542476,-3148.6434589572773,-0.0,-3.9015161514048136,398.7617437446141,0.0,2.0,0.15500545687268774,0.0,0.00019206883898659902,1.8627922986618932,131.99922844444444,-102.33568109014311,0.21547510048981453,8.520906131161823,0.0027641588436065657,-94.98717486186239,1.2287717155633866,0,0,51.95131540989166,0.9061390909439998,2283.2711989167674,61.37513033748032
2025-01-01 00:06:00,0.37314720908369436,0.18992334152654253,0.0,0.006219120151394906,0.0031653890254423754,0.0,0.02659148773001039,0.0,0.29655572135368397,0.0,0.05,0.0,0.0,0.0,0.1753400081932092,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0036143640350877193,0.0,On,0.0006263985148874209,0.0,On,0.01491953274008525,0,On,0.007431192439950001,0.0,On,0.02029488487680272,0,On,0.19872192710841646,0.1490414453313123,On,0.04247415888593561,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,16210.64236888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6842.917373333334,Off,0.0,0.0,36.23446409412986,51.666666666666686,46.10666666666668,0.0,49.986676366736816,0.31636156366504464,828.1716646896733,0.0,36.23446409412986,49.4261619828646,49.986676366736816,49.14590479092849,12.43753247303448,18.242694944293877,0.0,-1.3821118517313584,1.0944133699626308,2.8,9.236100170605994,-2805.6940104354026,50.830298341451766,2074.5547938566033,-3107.1816489739012,-0.0,-0.0,398.7617437446141,0.0,2.0,0.1543923931132541,0.0,0.0,1.8531285182835566,131.99922844444444,-97.27410520611542,0.21740066401428904,8.45281985889384,0.002763738740069817,-93.73502827534178,1.2293799878137237,0,0,50.830298341451766,0.9061390909439998,2014.1244485752047,60.43034528139834
2025-01-01 00:07:00,0.37314720908369436,0.18992334152654253,0.0,0.006219120151394906,0.0031653890254423754,0.0,0.02659148773001039,0.0,0.29655572135368397,0.0,0.05,0.0,0.0,0.0,0.1753400081932092,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0036143640350877193,0.0,On,0.0006263985148874209,0.0,On,0.01491953274008525,0,On,0.007431192439950001,0.0,On,0.02029488487680272,0,On,0.19872192710841646,0.1490414453313123,On,0.04247415888593561,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,16210.64236888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6842.917373333334,Off,0.0,0.0,36.25944525331283,51.666666666666686,46.10666666666668,0.0,49.96372045596365,0.31655509165757234,828.1716646896733,0.0,36.25944525331283,49.30484982459871,49.96372045596365,48.97541450891625,12.43753247303448,18.102816531656828,0.0,-1.2298614954367981,1.3028018849351357,2.8,9.236100170605994,-2760.7721748161034,49.76108149365738,1827.6159123615605,-3067.1612702114217,-0.0,-0.0,398.7617437446141,0.0,2.0,0.15379690231761334,0.0,0.0,1.8459810095655087,131.99922844444444,-92.37264834929569,0.21928690371856555,8.386292881936935,0.0027633243795699707,-92.75962704911787,1.2299707230567178,0,0,49.76108149365738,0.9061390909439998,1768.0387936945694,59.5771186669911
2025-01-01 00:08:00,0.37314720908369436,0.18992334152654253,0.0,0.006219120151394906,0.0031653890254423754,0.0,0.02659148773001039,0.0,0.29655572135368397,0.0,0.05,0.0,0.0,0.0,0.1753400081932092,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0036143640350877193,0.0,On,0.0006263985148874209,0.0,On,0.01491953274008525,0,On,0.007431192439950001,0.0,On,0.02029488487680272,0,On,0.19872192710841646,0.1490414453313123,On,0.04247415888593561,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,16210.64236888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6842.917373333334,Off,0.0,0.0,36.279746447847856,51.666666666666686,46.10666666666668,0.0,49.940738854993754,0.316749073546144,828.1716646896734,0.0,36.279746447847856,49.18353416043643,49.940738854993754,48.80493181315778,12.43753247303448,17.966956367309763,0.0,-1.081206483255759,1.4933638511694944,2.8,9.236100170605994,-2717.501847113835,48.74182032252213,1601.811159675603,-3028.485625052257,-0.0,-0.0,398.7617437446141,0.0,2.0,0.15321787236682527,0.0,0.0,1.8390310757435842,131.99922844444444,-87.77796580619179,0.22113605291917396,8.321845825930854,0.002762914527821089,-91.8093098262212,1.2305450373602878,0,0,48.74182032252213,0.9061390909439998,1543.0044809239685,58.80667875163457
2025-01-01 00:09:00,0.37314720908369436,0.18992334152654253,0.0,0.006219120151394906,0.0031653890254423754,0.0,0.02659148773001039,0.0,0.29655572135368397,0.0,0.05,0.0,0.0,0.0,0.1753400081932092,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0036143640350877193,0.0,On,0.0006263985148874209,0.0,On,0.01491953274008525,0,On,0.007431192439950001,0.0,On,0.02029488487680272,0,On,0.19872192710841646,0.1490414453313123,On,0.04247415888593561,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,16210.64236888889,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,6842.917373333334,Off,0.0,0.0,36.2955720668341,51.666666666666686,46.10666666666668,0.0,49.91773226437462,0.31694350464055215,828.1716646896735,0.0,36.2955720668341,49.062215647171584,49.91773226437462,48.634457338570066,12.43753247303448,17.83493943787896,0.0,-0.9360152514902798,1.6676513709978449,2.8,9.236100170605994,-2675.7962712143944,47.77019142555659,1395.2996971646553,-2991.0885698426946,-0.0,-0.0,398.7617437446141,0.0,2.0,0.152654614988583,0.0,0.0,1.8322704556786515,131.99922844444444,-83.46944511631378,0.22294917414827375,8.259388136820398,0.0027625090643050147,-90.88303835057438,1.2311036244698284,0,0,47.77019142555659,0.9061390909439998,1337.1886351699916,58.1110619946636
