Metric,Value
Total Electric Energy (kWh),29.691518716924623
Total Gas Energy (therms),8.677226875000002
Average Electric Power (kW),1.2371466132051927
Peak Electric Power (kW),4.954126052295705
Lighting Electric Energy (kWh),1.93595534113745
Water Heating Electric Energy (kWh),7.699681459555555
Other Electric Energy (kWh),8.732450562064946
HVAC Heating Electric Energy (kWh),10.123431354166668
HVAC Cooling Electric Energy (kWh),1.2
HVAC Heating Gas Energy (therms),8.677226875000002
Average Temperature - Indoor (C),18.132083855888197
Unmet Heating Load (C-hours),1.8700920084655293
Unmet Cooling Load (C-hours),0.0
Total HVAC Heating Delivered (kWh),186.1310317318499
Average HVAC Heating COP (-),0.8
Average HVAC Heating Duct Efficiency (-),0.8715346367164659
Total HVAC Cooling Delivered (kWh),0.0
Average HVAC Cooling COP (-),0.0
Total Hot Water Unmet Demand (kWh),0.0
