Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.31537041411968164,0.1930872286674937,0.0,0.0052561735686613605,0.0032181204777915616,0.0,0.02040501255570391,0.24496540156397772,0.0,0.05,0.0,0.0,0.0,0.17850389533416036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004544051535087718,0.0,On,0.0004458194916215437,0.0,On,0.015415141528994649,0,On,0.006960207785097189,0,On,0.19836279963022482,0.14877209972266858,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,15429.607857777779,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0,92.61704692483607,51.666666666666686,46.10666666666668,0.0,50.43923213458159,0.0,0.0,0.0,144.71413582005636,50.459482459922796,50.46960762259341,50.43923213458159,12.43753247303448,15.943239275925098,0.0,-1.3671618862226411,-1.3954545060354335,2.8,9.236100170605994,-967.8219558033459,3948.336002998876,1988.706264638939,-1426.951237517953,-0.0,-0.0,383.48424659001034,0.0,2.0,0.0833084522747038,0.0,0.0,0.6075743929435024,131.99922844444444,75.64503512459682,0.24639789539345647,7.2725348859015515,0.002715400218349618,11.310016960752886,1.2355853575507474,0.7249112727551998,3936.7956987457846,11.540304253091811,0.4255315285892007,2326.6358278858324,-337.9295632468934
2025-01-01 00:01:00,0.31537041411968164,0.1930872286674937,0.0,0.0052561735686613605,0.0032181204777915616,0.0,0.02040501255570391,0.24496540156397772,0.0,0.05,0.0,0.0,0.0,0.17850389533416036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004544051535087718,0.0,On,0.0004458194916215437,0.0,On,0.015415141528994649,0,On,0.006960207785097189,0,On,0.19836279963022482,0.14877209972266858,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,15429.607857777779,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0,92.59679936026492,51.666666666666686,46.10666666666668,0.0,50.423822299501026,0.0,0.0,0.0,144.68249900041394,50.445052084997414,50.455666977745615,50.423822299501026,12.43753247303448,15.936320975776727,0.0,-1.0823858134606308,-1.3545976498684975,2.8,9.236100170605994,-976.3264861594807,3674.1585841130345,1960.8156416072975,-1425.9046807240325,-0.0,-0.0,383.48424659001034,0.0,2.0,0.08329119463750799,0.0,0.0,0.6074485317834809,131.99922844444444,66.09394797454142,0.24722971731539134,7.291678377899018,0.002715430444569053,11.321757987874417,1.2392242957037956,0.7249112727551998,3667.76242167014,6.396162442894406,0.424845998549513,2300.266503052199,-339.4508614449014
2025-01-01 00:02:00,0.31537041411968164,0.1930872286674937,0.0,0.0052561735686613605,0.0032181204777915616,0.0,0.02040501255570391,0.24496540156397772,0.0,0.05,0.0,0.0,0.0,0.17850389533416036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004544051535087718,0.0,On,0.0004458194916215437,0.0,On,0.015415141528994649,0,On,0.006960207785097189,0,On,0.19836279963022482,0.14877209972266858,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,15429.607857777779,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0,92.57741952729975,51.666666666666686,46.10666666666668,0.0,50.40841631245019,0.0,0.0,0.0,144.65221801140586,50.43062486478229,50.44172914094835,50.40841631245019,12.43753247303448,15.92908247698672,0.0,-0.8184024444621989,-1.3150456778289104,2.8,9.236100170605994,-984.8005989091259,3420.406996289948,1933.788378480214,-1424.81000387573,-0.0,-0.0,383.48424659001034,0.0,2.0,0.083273137358652,0.0,0.0,0.6073168387806753,131.99922844444444,56.52515837659378,0.2473468942303748,7.287679740071262,0.002715460613316229,11.334432570352444,1.239255303136749,0.7249112727551998,3418.3724003586613,2.034595931286521,0.42418130754242134,2274.8032431006427,-341.0148646204287
2025-01-01 00:03:00,0.31537041411968164,0.1930872286674937,0.0,0.0052561735686613605,0.0032181204777915616,0.0,0.02040501255570391,0.24496540156397772,0.0,0.05,0.0,0.0,0.0,0.17850389533416036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004544051535087718,0.0,On,0.0004458194916215437,0.0,On,0.015415141528994649,0,On,0.006960207785097189,0,On,0.19836279963022482,0.14877209972266858,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,15429.607857777779,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0,92.55885815081339,51.666666666666686,46.10666666666668,0.0,50.393014028623845,0.0,0.0,0.0,144.62321586064593,50.41620066407886,50.42779398180637,50.393014028623845,12.43753247303448,15.921542007384316,0.0,-0.5736483671915508,-1.2766896221947348,2.8,9.236100170605994,-993.2476138422742,3185.115122669847,1908.3691369605929,-1423.6700054379755,-0.0,-0.0,383.48424659001034,0.0,2.0,0.08325432579040956,0.0,0.0,0.6071796446924028,131.99922844444444,46.938145005691,0.24746891417616385,7.284111548180576,0.0027154908150812842,11.347965077922677,1.2392876066850076,0.7249112727551998,3187.1486502482485,-2.033527578400783,0.4235357181986185,2250.1700581532587,-341.80092119266584
2025-01-01 00:04:00,0.31537041411968164,0.1930872286674937,0.0,0.0052561735686613605,0.0032181204777915616,0.0,0.02040501255570391,0.24496540156397772,0.0,0.05,0.0,0.0,0.0,0.17850389533416036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004544051535087718,0.0,On,0.0004458194916215437,0.0,On,0.015415141528994649,0,On,0.006960207785097189,0,On,0.19836279963022482,0.14877209972266858,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,15429.607857777779,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0,92.5410726519814,51.666666666666686,46.10666666666668,0.0,50.377615311425174,0.0,0.0,0.0,144.59542601872093,50.40177935536594,50.41386137733633,50.377615311425174,12.43753247303448,15.91371530694245,0.0,-0.3467009588344577,-1.2394138869899305,2.8,9.236100170605994,-998.35340593921,2966.9475447186205,1884.2376370021238,-1422.4871062977613,-0.0,-0.0,383.48424659001034,0.0,2.0,0.08323479908281108,0.0,0.0,0.6070372350425848,131.99922844444444,40.649453768540965,0.24759553611807147,7.28038254813954,0.0027155210521169165,11.362310331077904,1.2393211390665695,0.7249112727551998,2972.747192984111,-5.7996482654898225,0.4229073679734178,2226.287550328655,-342.04991332653117
2025-01-01 00:05:00,0.31537041411968164,0.1930872286674937,0.0,0.0052561735686613605,0.0032181204777915616,0.0,0.02040501255570391,0.24496540156397772,0.0,0.05,0.0,0.0,0.0,0.17850389533416036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004544051535087718,0.0,On,0.0004458194916215437,0.0,On,0.015415141528994649,0,On,0.006960207785097189,0,On,0.19836279963022482,0.14877209972266858,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,15429.607857777779,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0,92.52390100360323,51.666666666666686,46.10666666666668,0.0,50.362220031350695,0.0,0.0,0.0,144.56859531813004,50.38736081775646,50.399931210959345,50.362220031350695,12.43753247303448,15.905662637091392,0.0,-0.13624148861470456,-1.203116968893059,2.8,9.236100170605994,-999.4573790622424,2764.6357702172527,1861.1190138940024,-1421.2704513801145,-0.0,-0.0,383.48424659001034,0.0,2.0,0.08321470747555848,0.0,0.0,0.606890705539918,131.99922844444444,38.32882572786197,0.24772581345500425,7.276526490708594,0.0027155513265568003,11.377296016641619,1.2393556421021885,0.7249112727551998,2773.9221989610264,-9.286428743773676,0.42229461904396176,2203.086147070718,-341.96713317671583
2025-01-01 00:06:00,0.31537041411968164,0.1930872286674937,0.0,0.0052561735686613605,0.0032181204777915616,0.0,0.02040501255570391,0.24496540156397772,0.0,0.05,0.0,0.0,0.0,0.17850389533416036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004544051535087718,0.0,On,0.0004458194916215437,0.0,On,0.015415141528994649,0,On,0.006960207785097189,0,On,0.19836279963022482,0.14877209972266858,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,15429.607857777779,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0,92.507164678245,51.666666666666686,46.10666666666668,0.0,50.34682808587682,0.0,0.0,0.0,144.54244480975782,50.37294495560826,50.386003390473995,50.34682808587682,12.43753247303448,15.897450433691718,0.0,0.0589508584592712,-1.167709848157481,2.8,9.236100170605994,-1000.2177615704591,2577.007142331654,1838.7987953634768,-1420.0301071324052,-0.0,-0.0,383.48424659001034,0.0,2.0,0.0831942166462857,0.0,0.0,0.6067412644830218,131.99922844444444,36.328098971935944,0.2478586996440563,7.272580593727065,0.0027155816400815315,11.392732212948896,1.2393908310858763,0.7249112727551998,2589.5203414451253,-12.51319911347148,0.42169603340348405,2180.5049317964535,-341.70613643297673
2025-01-01 00:07:00,0.31537041411968164,0.1930872286674937,0.0,0.0052561735686613605,0.0032181204777915616,0.0,0.02040501255570391,0.24496540156397772,0.0,0.05,0.0,0.0,0.0,0.17850389533416036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004544051535087718,0.0,On,0.0004458194916215437,0.0,On,0.015415141528994649,0,On,0.006960207785097189,0,On,0.19836279963022482,0.14877209972266858,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,15429.607857777779,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0,92.49083227393838,51.666666666666686,46.10666666666668,0.0,50.331439402206136,0.0,0.0,0.0,144.5169254280287,50.358531701095046,50.3720778505395,50.331439402206136,12.43753247303448,15.88909033129735,0.0,0.24000635359770012,-1.133114137466926,2.8,9.236100170605994,-999.8075561968324,2402.9757895270086,1817.3135671828302,-1418.7678543255815,-0.0,-0.0,383.48424659001034,0.0,2.0,0.08317335555900345,0.0,0.0,0.6065891231084604,131.99922844444444,35.47605153873886,0.24799401487340433,7.268551366000271,0.0027156119938724363,11.408585573453262,1.2394266562434273,0.7249112727551998,2418.473832104601,-15.498042577592376,0.42111034346582177,2158.4903452059234,-341.17677802309316
2025-01-01 00:08:00,0.31537041411968164,0.1930872286674937,0.0,0.0052561735686613605,0.0032181204777915616,0.0,0.02040501255570391,0.24496540156397772,0.0,0.05,0.0,0.0,0.0,0.17850389533416036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004544051535087718,0.0,On,0.0004458194916215437,0.0,On,0.015415141528994649,0,On,0.006960207785097189,0,On,0.19836279963022482,0.14877209972266858,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,15429.607857777779,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0,92.47484194040359,51.666666666666686,46.10666666666668,0.0,50.316053912771714,0.0,0.0,0.0,144.4919405318806,50.34412099128309,50.35815453053878,50.316053912771714,12.43753247303448,15.88060531652605,0.0,0.4079714442407065,-1.0992564882759133,2.8,9.236100170605994,-1000.1905056187729,2241.536313790434,1796.5746242804166,-1417.4871848554653,-0.0,-0.0,383.48424659001034,0.0,2.0,0.08315218151298576,0.0,0.0,0.6064346993038632,131.99922844444444,33.8124326466822,0.24813139879449206,7.2644516807767205,0.002715642389023051,11.424790324027025,1.2394630191096612,0.7249112727551998,2259.794072489545,-18.257758699110813,0.42053635879531764,2136.9925368714885,-340.4179125910718
2025-01-01 00:09:00,0.31537041411968164,0.1930872286674937,0.0,0.0052561735686613605,0.0032181204777915616,0.0,0.02040501255570391,0.24496540156397772,0.0,0.05,0.0,0.0,0.0,0.17850389533416036,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004544051535087718,0.0,On,0.0004458194916215437,0.0,On,0.015415141528994649,0,On,0.006960207785097189,0,On,0.19836279963022482,0.14877209972266858,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,15429.607857777779,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,8760.774724444445,Off,0.0,0,92.45920840738751,51.666666666666686,46.10666666666668,0.0,50.30067156030627,0.0,0.0,0.0,144.46751313654298,50.32971277287543,50.344233379160016,50.30067156030627,12.43753247303448,15.87198984661181,0.0,0.5638149681664509,-1.0660707121173836,2.8,9.236100170605994,-999.8199100610361,2091.7577286970077,1776.375242677328,-1416.1872823582248,-0.0,-0.0,383.48424659001034,0.0,2.0,0.08313068061992651,0.0,0.0,0.6062778917808385,131.99922844444444,32.88312570717832,0.24827094326411087,7.260278421288721,0.002715672826453939,11.44136222211895,1.2394999435491045,0.7249112727551998,2112.5657834478657,-20.808054750858023,0.4199730030296342,2115.9666518201975,-339.59140914286934
