Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.31537041411968164,0.1930872286674937,0.0,0.31537041411968164,0.1930872286674937,0.0,0.02040501255570391,0.24496540156397772,0.0,0.05,0.0,0.0,0.0,0.17850389533416036,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004544051535087718,0.0,0.0004458194916215437,0.0,0.015415141528994649,0.0,0.006960207785097189,0.0,0.19836279963022482,0.14877209972266858,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,15429.607857777779,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8760.774724444445,0.0,0.0,92.20847473165118,51.66666666666668,46.10666666666668,0.0,49.99866128203391,0.0,0.0,0.0,144.07574176820495,50.03509982938366,50.05331910305855,49.99866128203391,12.43753247303448,15.670564123315172,0.0,1.6990339936762753,-0.5007692112218908,2.8,9.236100170605994,-988.7837621795985,1003.7279277785583,1467.6618806563267,-1386.0184310453371,0.0,0.0,383.48424659001034,0.0,2.0,0.08262737526188964,0.0,0.0,0.6026072504590417,131.99922844444444,13.750422275728464,0.25155764887502335,7.162156044290987,0.002716315258876568,11.849620421971542,1.2403041786056188,0.7249112727551998,1040.103158096746,-36.37523031818778,0.4101751155290885,1769.5073503560536,-301.84546969972706
2025-01-01 01:00:00,0.31403855040083367,0.1923439337772064,0.0,0.31403855040083367,0.1923439337772064,0.0,0.020064208690572332,0.2439743417102613,0.0,0.05,0.0,0.0,0.0,0.17776060044387307,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.004203247669956139,0.0,0.0004458194916215437,0.0,0.015415141528994649,0.0,0.006960207785097189,0.0,0.19836279963022482,0.14877209972266858,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,15429.607857777779,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8760.774724444445,0.0,0.0,91.4854226125567,51.66666666666668,46.10666666666668,0.0,49.13820106588187,0.0,0.0,0.0,142.94597283211985,49.17630598453745,49.19535844386525,49.13820106588187,12.43753247303448,15.081172631837807,-0.05370439150547016,2.615819184316267,0.7353369203261567,2.5,9.236100170605994,-863.9277518343638,-148.70344254956206,523.5656879856247,-1216.9828472952731,0.0,0.0,382.15238287116233,0.0,2.0,0.07424681626936112,0.0,0.0,0.5414872451848732,131.99922844444444,-29.097287410252974,0.26150205471510835,6.875725118146794,0.002718733474560467,24.231401308210028,1.2428988064319233,0.7249112727551998,-109.75769945750547,-38.94574309205658,0.30601922654236546,757.4267423235734,-233.86105433794867
2025-01-01 02:00:00,0.41541860165822847,0.1916006388869191,0.08774666666666668,0.4154186016582284,0.1916006388869191,0.08774666666666668,0.020064208690572332,0.24298328185654494,0.10237111111111113,0.05,0.0,0.08774666666666668,0.0,0.17701730555358577,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.004203247669956139,0.0,0.0004458194916215437,0.0,0.015415141528994649,0.0,0.006960207785097189,0.0,0.19836279963022482,0.14877209972266858,0.0,0.0,1493.5874053114217,15.5555555555556,0.10666666666666667,666.0647535033933,2.5716013096296297,0.10237111111111113,0.13333333333333333,2057.2810477037037,15429.607857777779,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8760.774724444445,0.0,0.0,88.90930605075194,51.66666666666668,46.10666666666668,0.0,48.3031126166823,0.0,0.0,0.0,138.92079070429992,48.33193646443994,48.34634838831876,48.3031126166823,12.43753247303448,15.197161342818719,-0.07225193454949373,2.219208907307397,1.470808537483488,1.6500000000000001,9.236100170605994,577.2638421484228,-564.0623060257393,492.4427633581909,-1219.6437494743482,0.0,0.0,381.16132301744597,0.0,2.0,0.06874617533398023,0.0,0.0,0.5013706845495361,131.99922844444444,-77.84113670609673,0.260127067805966,6.9393314885587545,0.002724216138285668,43.845720113107895,1.2423959383290974,0.7249112727551998,-540.5279848443696,-23.5343211813697,0.1823253567009547,61.89135343137321,-235.51334357657558
2025-01-01 03:00:00,0.4653858947833132,0.1908573439966318,0.13162000000000001,0.46538589478331316,0.1908573439966318,0.13162000000000001,0.019837006113817945,0.24199222200282852,0.1535566666666667,0.05,0.0,0.13162000000000001,0.0,0.17627401066329845,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.003976045093201754,0.0,0.0004458194916215437,0.0,0.015415141528994649,0.0,0.006960207785097189,0.0,0.19836279963022482,0.14877209972266858,0.0,0.0,2240.3811079671327,15.5555555555556,0.16000000000000003,999.09713025509,3.8574019644444446,0.1535566666666667,0.2,3085.9215715555556,15429.607857777779,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8760.774724444445,0.0,0.0,86.85494413323353,51.66666666666668,46.10666666666668,0.0,47.4815811178055,0.0,0.0,0.0,135.7108502081774,47.51083576501785,47.52546308862403,47.4815811178055,12.43753247303448,15.141643914555695,-0.08758350875868412,1.929787988605767,1.644649259911515,1.6500000000000001,9.236100170605994,1258.64971805058,-283.9992590943579,793.4518695820684,-1273.0707743933826,0.0,0.0,379.94306058697526,0.0,2.0,0.07219429646239327,0.0,0.0,0.5265180740903134,131.99922844444444,-88.60367611014502,0.261672087041566,6.9199486375495205,0.002730730879310814,12.88256140960546,1.2426301612775963,0.7249112727551998,-268.3022542804365,-15.697004813921454,0.2284465870936104,46.96392752292579,-252.60918819594733
2025-01-01 04:00:00,0.4771912238184857,0.1901140491063445,0.14258833333333337,0.47719122381848567,0.19011404910634447,0.14258833333333334,0.019837006113817945,0.24100116214911213,0.1663530555555556,0.05,0.0,0.14258833333333337,0.0,0.17553071577301116,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.003976045093201754,0.0,0.0004458194916215437,0.0,0.015415141528994649,0.0,0.006960207785097189,0.0,0.19836279963022482,0.14877209972266858,0.0,0.0,2427.0795336310603,15.5555555555556,0.17333333333333334,1082.355224443014,4.178852128148148,0.1663530555555556,0.21666666666666667,3343.081702518519,15429.607857777779,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8760.774724444445,0.0,0.0,84.24642623365499,51.66666666666668,46.10666666666668,0.0,46.67789504349132,0.0,0.0,0.0,131.6350409900859,46.710443667766164,46.72671797990358,46.67789504349132,12.43753247303448,15.313253976527585,-0.04168854486134842,1.7692157758765108,2.157953326090336,0.55,9.236100170605994,1247.4383382795547,-1175.5143522960507,760.3123472095507,-1455.696842334032,0.0,0.0,378.9520007332588,0.0,2.0,0.0750730982564402,0.0,0.0,0.5475133777439598,131.99922844444444,-102.89635375073232,0.25868707844666383,7.001030927313224,0.002730812979220953,44.84078586478106,1.2413080203131068,0.7249112727551998,-1165.2808925626075,-10.233459733443114,0.24510038898144335,-59.450428146674405,-262.592449086789
2025-01-01 05:00:00,0.4748803822625422,0.2054677533481857,0.17614380853015424,0.4748803822625422,0.2054677533481857,0.17614380853015424,0.04147689368533029,0.26823598857721187,0.11516750000000003,0.05,0.07742880853015421,0.09871500000000002,0.0,0.19088442001485237,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.004430450246710526,0.0,0.0010413004961505226,0.0,0.036005142942469245,0.0,0.013723428557408606,0.0,0.2188344052860131,0.1641258039645098,0.0,0.0,1680.2858309753494,15.5555555555556,0.12000000000000001,749.3228476913174,2.8930514733333337,0.11516750000000003,0.15,2314.441178666667,15429.607857777779,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8760.774724444445,1758.4266666666665,0.0,92.97452015473354,51.66666666666668,46.10666666666668,0.0,50.87146103349696,0.2876685810630081,775.4098984492535,1758.4266666666665,145.27268774177116,49.76668658148172,50.87234785834453,49.21341253062654,12.43753247303448,15.202924689282623,-0.0510225561087152,0.37495556790125467,1.5296823437964242,-0.25000000000000006,9.236100170605994,499.96621563114616,-904.8819499279396,-27.26076195679711,-1514.7746140140946,0.0,0.0,426.39370233696565,0.0,2.0,0.0744650374277531,0.0,0.0,0.5430787474180467,131.99922844444444,-91.93870366707459,0.26165335861838585,6.959273440184018,0.0027441311291481712,56.21428470073678,1.2411496706613279,0.7249112727551998,-914.3900325642836,9.508082636344016,0.21570589275974522,-484.59135708520006,-291.9922525629145
2025-01-01 06:00:00,1.2610560291395516,0.2368014147368224,0.7045572851180926,1.2610560291395514,0.2368014147368224,0.7045572851180927,0.11430396392499306,0.3289687318812248,0.7677833333333335,0.05,0.04645728511809253,0.6581,0.0,0.22221808140348906,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.00499845668859649,0.0,0.003072356435667738,0.0,0.10623315080072884,0.0,0.03267795667657265,0.0,0.25863050076342925,0.19397287557257187,0.0,0.0,11201.905539835663,22.222222222222285,0.8,4995.4856512754495,19.287009822222224,0.7677833333333335,1.0,15429.607857777779,15429.607857777779,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8760.774724444445,1055.056,0.0,89.36811186967445,51.66666666666668,46.10666666666668,0.0,51.718619925475274,0.4479063924773693,1223.1944752262411,1055.056,139.63767479636633,50.80091476530039,51.718619925475274,50.34206218521296,12.43753247303448,17.519193055242873,-4.091918055868299,0.9374312382302283,2.6682187067169454,0.3,9.236100170605994,9713.466336413529,-622.5457876487458,3810.8125695463286,-1838.3928923672256,0.0,0.0,556.0787955625557,0.0,1.9835,0.08092425956922038,0.0,0.0,0.5901863081076703,130.91023480977776,-206.1251066174631,0.22671501695968663,8.07667998227974,0.0027460827662760326,-0.6980978002546939,1.2312806642188707,0.7249112727551998,-621.1749261012993,-1.3708615474465486,0.26488984514737396,-847.6134779855488,-337.05960374357204
2025-01-01 07:00:00,1.2091377734781574,0.22445643474780724,0.6968144042650773,1.2091377734781574,0.22445643474780724,0.6968144042650772,0.08452547378427565,0.3068289663605483,0.7677833333333335,0.05,0.03871440426507711,0.6581,0.0,0.20987310141447388,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.004657652823464912,0.0,0.002244922693611526,0.0,0.07762289826719922,0.0,0.02699816447458296,0.0,0.24018840773730957,0.18014130580298213,0.0,0.0,11201.905539835663,22.222222222222285,0.8,4995.4856512754495,19.287009822222224,0.7677833333333335,1.0,15429.607857777779,15429.607857777779,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8760.774724444445,879.2133333333333,0.0,80.03151654064553,51.66666666666668,46.10666666666668,0.0,51.54830662178271,0.3188109530009294,866.4192334923985,879.2133333333333,125.04924459475862,50.11966930347417,51.54830662178271,49.405350644319896,12.43753247303448,20.343730092579094,-1.378492129643193,0.5876058108509886,4.047180637214599,-0.55,9.236100170605994,8925.51306006873,-1078.4496974669728,2650.0972498636643,-2505.666332054854,0.0,0.0,439.45187219076786,4.580887650358776,0.9834999999999999,0.0908355313170969,0.0,0.0,0.6624699090039825,64.91062058755556,-210.1780199028474,0.18928968405327626,9.394028055823927,0.0027438367968406923,-12.058485183663171,1.2194125036855643,0.7249112727551998,-1087.1548111061113,8.705113639138306,0.31889196578410905,-1953.0356854157646,-392.3527159960203
2025-01-01 08:00:00,1.0831223957113367,0.193830523557781,0.6581,1.0831223957113367,0.193830523557781,0.6581000000000001,0.019382600960309176,0.24595646141769414,0.7677833333333335,0.05,0.0,0.6581,0.0,0.17924719022444766,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0035216399396929823,0.0,0.0004458194916215437,0.0,0.015415141528994649,0.0,0.006960207785097189,0.0,0.19836279963022482,0.14877209972266858,0.0,0.0,11201.905539835663,22.222222222222285,0.8,4995.4856512754495,19.287009822222224,0.7677833333333335,1.0,15429.607857777779,15429.607857777779,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8760.774724444445,0.0,0.0,72.07302741110398,51.66666666666668,46.10666666666668,0.0,50.838976137163485,0.0,0.0,0.0,112.61410532984996,48.4757430984057,50.838976137163485,47.29412657902682,12.43753247303448,21.697333355042023,-0.1492835398508318,-0.09767059154170694,3.9911362244833963,-1.4,9.236100170605994,8417.665149033124,-1230.2763402633166,2114.0719655791822,-2970.3296925485984,0.0,0.0,251.45366640388755,320.51200076615623,0.0,0.09724993252174285,0.0,0.0,0.7092505874537274,0.0,-65.36436465782828,0.17421311028570394,10.009753419374421,0.002744091632136246,23.288657246784357,1.2143815041035753,0.7249112727551998,-1248.0410416550328,17.76470139171639,0.3463793088570925,-2469.9578871844483,-411.45579851181867
2025-01-01 09:00:00,0.8521057879810736,0.193830523557781,0.46067000000000013,0.8521057879810735,0.193830523557781,0.4606700000000001,0.018700993230046016,0.24595646141769414,0.5374483333333334,0.05,0.0,0.46067000000000013,0.0,0.17924719022444766,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0028400322094298243,0.0,0.0004458194916215437,0.0,0.015415141528994649,0.0,0.006960207785097189,0.0,0.19836279963022482,0.14877209972266858,0.0,0.0,7841.333877884964,22.222222222222285,0.56,3496.8399558928145,13.500906875555557,0.5374483333333334,0.7,10800.725500444445,15429.607857777779,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8760.774724444445,0.0,0.0,69.54914636644232,51.66666666666668,46.10666666666668,0.0,50.0673428575872,0.0,0.0,0.0,108.67054119756611,47.8167209315014,50.0673428575872,46.6914099684585,12.43753247303448,21.975024470536134,-0.05444224611063362,-0.06808582937914602,3.595774606463444,-0.85,9.236100170605994,5349.54949617745,-738.3045438917154,1214.12283575856,-2910.3032481396117,0.0,0.0,250.77205867362437,925.3870353444067,0.0,0.09655159744710977,0.0,0.0,0.7041575807124392,0.0,167.7468077584728,0.17210563279226065,10.150561623050766,0.002755771845827542,119.88501351913284,1.213839938669858,0.7249112727551998,-751.1901769240153,12.885633032299825,0.3258301879400308,-1933.3317492727729,-349.3853708614817
