Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.15709459975352508,0.09206405088211503,0.004040315865024193,0.12553525227720447,0.0,0.03155934747632058,0.004040315865024193,0.0,0.0,0.0,51.318543429825,22.43388306734359,0.0
2025-01-01 01:00:00,0.15496736391296656,0.09132075599182773,0.0021119832930808283,0.12454419242348808,0.0,0.030423171489478477,0.0021119832930808283,0.0,0.0,0.0,50.75084814394605,21.762614358574204,0.0
2025-01-01 02:00:00,0.15397630405925017,0.09057746110154044,0.0017446818508059017,0.12355313256977168,0.0,0.030423171489478477,0.0017446818508059017,0.0,0.0,0.0,50.226230250235794,21.214389786686294,0.0
2025-01-01 03:00:00,0.15222779354763905,0.08983416621125315,0.001377380408530975,0.12256207271605529,0.0,0.029665720831583746,0.001377380408530975,0.0,0.0,0.0,49.6532864725618,20.699998276443388,0.0
2025-01-01 04:00:00,0.15123673369392268,0.08909087132096585,0.0014692057690997068,0.1215710128623389,0.0,0.029665720831583746,0.0014692057690997068,0.0,0.0,0.0,49.13495603079136,20.238618997955648,0.0
2025-01-01 05:00:00,0.15275163500971212,0.08909087132096585,0.00165285649023717,0.1215710128623389,0.0,0.03118062214737322,0.00165285649023717,0.0,0.0,0.0,48.559041432678406,19.760912755249542,0.0
2025-01-01 06:00:00,0.20255628487765412,0.09714896666165508,0.0023874593747870232,0.13574598368853674,0.0,0.06681030118911738,0.0023874593747870232,0.0,0.0,0.0,48.050512928726675,19.43754087887903,-0.06946096972060806
2025-01-01 07:00:00,0.18843429159265082,0.09533593972639152,0.01095239906093031,0.1316131925888792,0.008015000000000001,0.048806099003771614,0.003030236898768145,0.007922162162162162,0.0,0.0,47.48414346015376,19.573852253359615,-0.07948534527049429
2025-01-01 08:00:00,0.16569775664671516,0.09280734577240232,0.01392320987174112,0.12652631213092086,0.011020625000000001,0.02815081951579427,0.003030236898768145,0.010892972972972974,0.0,0.0,46.991733173057774,19.54850831884242,-0.09723120443531302
2025-01-01 09:00:00,0.1654291546730309,0.09280734577240232,0.015811925051712927,0.12652631213092086,0.013024375000000001,0.02587846754211006,0.0029384115381994136,0.012873513513513514,0.0,0.0,46.4562086405592,19.69309576141369,-0.059333540329168065
2025-01-01 10:00:00,0.15804811949036718,0.09206405088211503,0.048013634898660965,0.12553525227720447,0.007013125,0.02549974221316269,0.003030236898768145,0.006931891891891892,0.038051506108000926,0.0,50.26955256078539,19.493365442935396,-0.10595728281977994
2025-01-01 11:00:00,0.1689443515601918,0.09442091996485656,0.004020507169038416,0.13115022741492774,0.0010018750000000002,0.03679224914526405,0.003030236898768145,0.0009902702702702703,0.0,0.0,52.33134793401754,19.71303276468902,-0.004961390960068949
2025-01-01 12:00:00,0.3545208223575687,0.1219439811418347,0.0029384115381994136,0.1965940865777399,0.0,0.15792673577982883,0.0029384115381994136,0.0,0.0,0.0,51.57557393872367,19.835195358370886,-0.00019726543287615546
2025-01-01 13:00:00,0.35789598164796366,0.1219439811418347,0.018159013981399786,0.2006638374016039,0.0,0.15723214424635976,0.0029384115381994136,0.0,0.015220602443200372,0.0,50.772352127320474,20.478664660204153,0.0
2025-01-01 14:00:00,0.36332003969146937,0.1219439811418347,0.018159013981399786,0.20333324385596624,0.0,0.15998679583550307,0.0029384115381994136,0.0,0.015220602443200372,0.0,52.47165451450307,21.507207011841142,0.0
2025-01-01 15:00:00,0.3873063416721007,0.12480530955456388,0.025861140563568703,0.21161194608405812,0.0,0.1756943955880426,0.003030236898768145,0.0,0.022830903664800558,0.0,51.62992154651748,22.763496543260185,0.0
2025-01-01 16:00:00,0.46468321964460885,0.13310759809743045,0.004132141225592925,0.24963067933356536,0.0,0.2150525403110434,0.004132141225592925,0.0,0.0,0.0,51.085961735947535,23.697835524881892,0.0
2025-01-01 17:00:00,0.5570037501780182,0.14251364386088594,0.005234045552417705,0.2749939768180882,0.0,0.28200977335993005,0.005234045552417705,0.0,0.0,0.0,50.42578805207585,23.94962479239116,0.0
2025-01-01 18:00:00,0.629589340902863,0.14693938802699705,0.036501678683937035,0.28654772119967653,0.0,0.34304161970318653,0.00606047379753629,0.0,0.030441204886400744,0.0,50.71640026897686,24.118757263163268,0.0
2025-01-01 19:00:00,0.6697414837349714,0.14395549318209253,0.006978727403223607,0.31827797616209413,0.0,0.3514635075728774,0.006978727403223607,0.0,0.0,0.0,52.49174290437619,24.33764506204015,0.0
2025-01-01 20:00:00,0.6464200790242038,0.1392471126584871,0.0074378542060672655,0.34429557748558376,0.0,0.3021245015386202,0.0074378542060672655,0.0,0.0,0.0,51.94205442125179,24.430527994750328,0.0
2025-01-01 21:00:00,0.5667769947262393,0.13065683011624857,0.007896981008910923,0.3308726331596541,0.0,0.23590436156658523,0.007896981008910923,0.0,0.0,0.0,51.336820746756956,24.382258625687594,0.0
2025-01-01 22:00:00,0.46450070564997575,0.12054687227999614,0.02971780570745543,0.2647922539985811,0.0,0.1997084516513947,0.006886902042654875,0.0,0.022830903664800558,0.0,51.42341771105785,24.034799966578994,0.0
2025-01-01 23:00:00,0.3136234708161825,0.11141274759027962,0.0059686484369675585,0.19804375142994435,0.0,0.11557971938623818,0.0059686484369675585,0.0,0.0,0.0,50.92983674690915,23.36430248622198,0.0
2025-01-02 00:00:00,0.20786355683738977,0.10268382569023278,0.004040315865024193,0.1529369584654608,0.0,0.054926598371929,0.004040315865024193,0.0,0.0,0.0,50.427466894323075,22.596629547262353,0.0
2025-01-02 01:00:00,0.15496736391296656,0.09132075599182773,0.0021119832930808283,0.12454419242348808,0.0,0.030423171489478477,0.0021119832930808283,0.0,0.0,0.0,49.88367824195721,21.78898799919868,0.0
