Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Fireplace Gas Power (therms/hour),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.15709459975352508,0.09206405088211503,0.004040315865024193,0.15709459975352508,0.09206405088211503,0.004040315865024193,0.03155934747632058,0.12553525227720447,0.0,0.0,0.004040315865024193,0.0,0.0,0.09206405088211503,0.0,1.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.015149013157894735,0.0,0.01641033431842585,0.0,0.0027831844343843906,0.0,0.08310967369416437,0.06233225527062326,0.004040315865024193,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1610.7188266666667,0.0,0.0,43.78091821467976,51.66666666666668,46.10666666666668,0.0,51.26246864539196,0.0,0.0,0.0,68.40768471043711,51.28934563053128,51.30278412310094,51.26246864539196,12.43753247303448,22.355885932044064,0.0,2.8,149.9015366672795,-149.00149891398692,0.0,0.0,276.48152980728025,0.0,1.0,0.005846155314640308,0.0,0.0,0.28852410541106155,65.99961422222222,22.421505773986166,0.22236460005534264,11.280499728734375,0.003649883571175888,40.76034373816231,1.2115625866656814
2025-01-01 01:00:00,0.15496736391296656,0.09132075599182773,0.0021119832930808283,0.15496736391296656,0.09132075599182773,0.0021119832930808283,0.030423171489478477,0.12454419242348808,0.0,0.0,0.0021119832930808283,0.0,0.0,0.09132075599182773,0.0,1.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.014012837171052629,0.0,0.01641033431842585,0.0,0.0027831844343843906,0.0,0.08310967369416437,0.06233225527062326,0.0021119832930808283,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1610.7188266666667,0.0,0.0,43.96576711976498,51.66666666666668,46.10666666666668,0.0,50.7010027454969,0.0,0.0,0.0,68.69651112463278,50.74226516774188,50.76289637886438,50.7010027454969,12.43753247303448,21.68621288347123,0.0,2.5,130.88698554323653,-135.7855844177583,0.0,0.0,246.09736549416237,0.0,1.0,0.005427787736020742,0.0,0.0,0.2678764960237578,65.99961422222222,20.575204466832442,0.23429646001240836,11.037495553360865,0.0036920867667142084,36.34704623111311,1.214342233159267
2025-01-01 02:00:00,0.15397630405925017,0.09057746110154044,0.0017446818508059017,0.15397630405925017,0.09057746110154044,0.0017446818508059017,0.030423171489478477,0.12355313256977168,0.0,0.0,0.0017446818508059017,0.0,0.0,0.09057746110154044,0.0,1.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.014012837171052629,0.0,0.01641033431842585,0.0,0.0027831844343843906,0.0,0.08310967369416437,0.06233225527062326,0.0017446818508059017,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1610.7188266666667,0.0,0.0,43.962860224952045,51.66666666666668,46.10666666666668,0.0,50.169254101562295,0.0,0.0,0.0,68.69196910148757,50.19415427407204,50.206604360326914,50.169254101562295,12.43753247303448,21.140517872430163,0.0,1.6500000000000001,130.10093544846464,-129.4330585556727,0.0,0.0,239.72403355043463,0.0,1.0,0.005074060492430342,0.0,0.0,0.25041906784683987,65.99961422222222,19.809960453702704,0.24492003224923586,10.844518519842916,0.0037328889496120086,37.11248795641488,1.2165639786567675
2025-01-01 03:00:00,0.15222779354763905,0.08983416621125315,0.001377380408530975,0.15222779354763905,0.08983416621125315,0.001377380408530975,0.029665720831583746,0.12256207271605529,0.0,0.0,0.001377380408530975,0.0,0.0,0.08983416621125315,0.0,1.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.013255386513157894,0.0,0.01641033431842585,0.0,0.0027831844343843906,0.0,0.08310967369416437,0.06233225527062326,0.001377380408530975,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1610.7188266666667,0.0,0.0,43.907603496515556,51.66666666666668,46.10666666666668,0.0,49.60268616943611,0.0,0.0,0.0,68.60563046330556,49.64643546383043,49.66831011102759,49.60268616943611,12.43753247303448,20.628745433004983,0.0,1.6500000000000001,122.12036789560578,-128.2534073749587,0.0,0.0,232.5932509488122,0.0,1.0,0.00516693760660288,0.0,0.0,0.25500281303278877,65.99961422222222,17.780524321752264,0.2554238877365123,10.663917967555681,0.00377261344350571,33.14291121790279,1.2186540718065588
2025-01-01 04:00:00,0.15123673369392268,0.08909087132096585,0.0014692057690997068,0.15123673369392265,0.08909087132096585,0.0014692057690997068,0.029665720831583746,0.1215710128623389,0.0,0.0,0.0014692057690997068,0.0,0.0,0.08909087132096585,0.0,1.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.013255386513157894,0.0,0.01641033431842585,0.0,0.0027831844343843906,0.0,0.08310967369416437,0.06233225527062326,0.0014692057690997068,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1610.7188266666667,0.0,0.0,43.776028902803525,51.66666666666668,46.10666666666668,0.0,49.07733818913841,0.0,0.0,0.0,68.40004516063051,49.09997908041246,49.11129952604949,49.07733818913841,12.43753247303448,20.169878602994707,0.0,0.55,116.04950722801034,-134.7018509896569,0.0,0.0,232.94775911759865,0.0,1.0,0.005227112531789638,0.0,0.0,0.2579726137861503,65.99961422222222,17.803599100068585,0.2650786013308047,10.496687225298501,0.003807826406994528,34.96264014798204,1.2199616845004557
2025-01-01 05:00:00,0.15275163500971212,0.08909087132096585,0.00165285649023717,0.15275163500971212,0.08909087132096585,0.00165285649023717,0.03118062214737322,0.1215710128623389,0.0,0.0,0.00165285649023717,0.0,0.0,0.08909087132096585,0.0,1.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.014770287828947369,0.0,0.01641033431842585,0.0,0.0027831844343843906,0.0,0.08310967369416437,0.06233225527062326,0.00165285649023717,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1610.7188266666667,0.0,0.0,43.66912037762316,51.66666666666668,46.10666666666668,0.0,48.50794255919924,0.0,0.0,0.0,68.23300059003618,48.55485978942759,48.57831840454177,48.50794255919924,12.43753247303448,19.69467566400171,0.0,-0.25000000000000006,119.82699525195514,-135.20251819637963,0.0,0.0,237.1537964783938,0.0,1.0,0.005148286096772725,0.0,0.0,0.2540823088896925,65.99961422222222,17.875716969940964,0.27581357905618054,10.32792020952253,0.0038492798144273517,36.07267194607916,1.2212977872597564
2025-01-01 06:00:00,0.20255628487765412,0.09714896666165508,0.0023874593747870232,0.20255628487765412,0.09714896666165508,0.0023874593747870232,0.06681030118911738,0.13574598368853674,0.0,0.0,0.0023874593747870232,0.0,0.0,0.09714896666165508,0.0,1.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.01666391447368421,0.0,0.05014638671543315,0.0,0.006214028139663262,0.0,0.09187168110765055,0.0689037608307379,0.0023874593747870232,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1610.7188266666667,0.0,0.0,43.335170858270594,51.66666666666668,46.10666666666668,0.0,47.992473227157696,0.0,0.0,0.0,67.7112044660478,48.01223947998286,48.02212260639544,47.992473227157696,12.43753247303448,19.373567253952338,-0.1264327460477175,0.3,183.72190597262852,-127.44340040276592,0.0,0.0,297.10965000741436,0.0,1.0,0.005085310034857077,0.0,0.0,0.25097426420928154,65.99961422222222,14.055656367980081,0.2840923592816921,10.226621523769804,0.0038868260203280603,34.76395643343772,1.2226106563816592
2025-01-01 07:00:00,0.18843429159265082,0.09533593972639152,0.01095239906093031,0.18843429159265082,0.09533593972639152,0.01095239906093031,0.048806099003771614,0.1316131925888792,0.008015000000000001,0.0,0.003030236898768145,0.007922162162162162,0.0,0.09533593972639152,0.0,1.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.015527738486842106,0.0,0.0332783605169295,0.0,0.004498606287023826,0.0,0.0874721921531997,0.06560414411489975,0.003030236898768145,222.77751022222222,20.000000000000057,0.12333333333333334,0.0,0.23217568672672673,0.008015000000000001,0.13333333333333333,214.76251022222223,1610.7188266666667,0.0,0.0,42.256237696149476,51.66666666666668,46.10666666666668,0.0,47.42660810084388,0.0,0.0,0.0,66.02537140023355,47.47789124981207,47.50353282429617,47.42660810084388,12.43753247303448,19.551279474011036,-0.09565844084161271,-0.55,324.11763341395846,-139.1257133089817,0.0,0.0,229.7054185560758,0.7397339351578892,0.16675,0.005246258722764823,0.0,0.0,0.2589175318264409,11.005435671555556,10.760417944642148,0.2824817823032785,10.327341660834964,0.003907215816174156,-4.271417670438583,1.2218545210721083
2025-01-01 08:00:00,0.17070713164671514,0.09280734577240232,0.01887456122309247,0.17070713164671514,0.09280734577240232,0.018874561223092473,0.02815081951579427,0.12652631213092086,0.016030000000000003,0.0,0.003030236898768145,0.015844324324324324,0.0,0.09280734577240232,0.0,1.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.01174048519736842,0.0,0.01641033431842585,0.0,0.0027831844343843906,0.0,0.08310967369416437,0.06233225527062326,0.003030236898768145,445.55502044444444,20.000000000000057,0.24666666666666667,0.0,0.46435137345345345,0.016030000000000003,0.26666666666666666,429.52502044444446,1610.7188266666667,0.0,0.0,41.407335981652885,51.66666666666668,46.10666666666668,0.0,46.941728458810445,0.0,0.0,0.0,64.69896247133264,46.95701075941392,46.96465190971566,46.941728458810445,12.43753247303448,19.592485014326655,-0.08834993903540915,-1.4,505.30502999101435,-150.67804079623255,0.0,0.0,193.26319923071702,30.027503723274332,0.0,0.005429316672719229,0.0,0.0,0.26795195332337085,0.0,17.164851112085447,0.28112288332174074,10.337680843560507,0.003896391619799375,-8.50351480001797,1.222264711963217
2025-01-01 09:00:00,0.16041977967303092,0.09280734577240232,0.010860573700361576,0.1604197796730309,0.09280734577240232,0.010860573700361576,0.02587846754211006,0.12652631213092086,0.008015000000000001,0.0,0.0029384115381994136,0.007922162162162162,0.0,0.09280734577240232,0.0,1.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.00946813322368421,0.0,0.01641033431842585,0.0,0.0027831844343843906,0.0,0.08310967369416437,0.06233225527062326,0.0029384115381994136,222.77751022222222,20.000000000000057,0.12333333333333334,0.0,0.23217568672672673,0.008015000000000001,0.13333333333333333,214.76251022222223,1610.7188266666667,0.0,0.0,40.465856184618794,51.66666666666668,46.10666666666668,0.0,46.40097142661701,0.0,0.0,0.0,63.22790028846686,46.44644921260751,46.46918810560276,46.40097142661701,12.43753247303448,19.703187741275478,-0.053156556971372323,-0.85,294.53375634056647,-145.51934634653804,0.0,0.0,189.64527923453,97.75414904575838,0.0,0.005360813977468462,0.0,0.0,0.26457115384033664,0.0,27.630313230352318,0.278876155102389,10.383816207406067,0.003889974552352688,-2.789756896894552,1.222420327422198
