Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,0.15709459975352508,0.09206405088211503,0.004040315865024193,0.002618243329225418,0.0015344008480352505,6.733859775040321e-05,0.03155934747632058,0.12553525227720447,0.0,0.0,0.004040315865024193,0.0,0.0,0.09206405088211503,0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.01641033431842585,0,On,0.0027831844343843906,0,On,0.08310967369416437,0.06233225527062326,On,0.004040315865024193,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1610.7188266666667,Off,0.0,0,43.67686600064504,51.666666666666686,46.10666666666668,0.0,51.45038262528281,0.0,0.0,0.0,68.24510312600788,51.466719106186,51.474887346637594,51.45038262528281,12.43753247303448,22.60234116428459,0.0,2.8,146.79222246578664,-151.760282835676,-0.0,-0.0,276.48152980728025,0.0,1.0,0.005880631106877894,0.0,0.0,0.29022558212153765,65.99961422222222,22.07097549418237,0.2181622208391315,11.37088315058898,0.0036352154897988922,40.89144020171136,1.2106217018259535
2025-01-01 00:11:00,0.15709459975352508,0.09206405088211503,0.004040315865024193,0.002618243329225418,0.0015344008480352505,6.733859775040321e-05,0.03155934747632058,0.12553525227720447,0.0,0.0,0.004040315865024193,0.0,0.0,0.09206405088211503,0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.01641033431842585,0,On,0.0027831844343843906,0,On,0.08310967369416437,0.06233225527062326,On,0.004040315865024193,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1610.7188266666667,Off,0.0,0,43.68620769724102,51.666666666666686,46.10666666666668,0.0,51.44076643255188,0.0,0.0,0.0,68.25969952693909,51.45764556342208,51.46608512885719,51.44076643255188,12.43753247303448,22.58707774365758,0.0,2.8,146.99356306843873,-151.5883488876285,-0.0,-0.0,276.48152980728025,0.0,1.0,0.005878499838054895,0.0,0.0,0.29012039804799683,65.99961422222222,22.100382148786956,0.2184095804715589,11.365046690604764,0.0036359702667649427,40.88600546457124,1.2106836335424807
2025-01-01 00:12:00,0.15709459975352508,0.09206405088211503,0.004040315865024193,0.002618243329225418,0.0015344008480352505,6.733859775040321e-05,0.03155934747632058,0.12553525227720447,0.0,0.0,0.004040315865024193,0.0,0.0,0.09206405088211503,0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.01641033431842585,0,On,0.0027831844343843906,0,On,0.08310967369416437,0.06233225527062326,On,0.004040315865024193,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1610.7188266666667,Off,0.0,0,43.69519584985868,51.666666666666686,46.10666666666668,0.0,51.43114838737827,0.0,0.0,0.0,68.27374351540418,51.44857007999046,51.457280926296555,51.43114838737827,12.43753247303448,22.57204602480887,0.0,2.8,147.18610544327979,-151.41910075876214,-0.0,-0.0,276.48152980728025,0.0,1.0,0.005876400649092838,0.0,0.0,0.29001679720526014,65.99961422222222,22.12367639476164,0.21865414978025416,11.359326541758183,0.0036367249048112654,40.88045288856729,1.2107446231210028
2025-01-01 00:13:00,0.15709459975352508,0.09206405088211503,0.004040315865024193,0.002618243329225418,0.0015344008480352505,6.733859775040321e-05,0.03155934747632058,0.12553525227720447,0.0,0.0,0.004040315865024193,0.0,0.0,0.09206405088211503,0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.01641033431842585,0,On,0.0027831844343843906,0,On,0.08310967369416437,0.06233225527062326,On,0.004040315865024193,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1610.7188266666667,Off,0.0,0,43.70384604841731,51.666666666666686,46.10666666666668,0.0,51.42152856761729,0.0,0.0,0.0,68.28725945065204,51.439492729337246,51.448474810197226,51.42152856761729,12.43753247303448,22.557235778663262,0.0,2.8,147.37305639889757,-151.2524198869124,-0.0,-0.0,276.48152980728025,0.0,1.0,0.005874332123723864,0.0,0.0,0.2899147096965502,65.99961422222222,22.143946478529696,0.21889605361817824,11.354413411970281,0.0036374794023643275,40.87478804130326,1.2108047121596601
2025-01-01 00:14:00,0.15709459975352508,0.09206405088211503,0.004040315865024193,0.002618243329225418,0.0015344008480352505,6.733859775040321e-05,0.03155934747632058,0.12553525227720447,0.0,0.0,0.004040315865024193,0.0,0.0,0.09206405088211503,0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.01641033431842585,0,On,0.0027831844343843906,0,On,0.08310967369416437,0.06233225527062326,On,0.004040315865024193,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1610.7188266666667,Off,0.0,0,43.71217262013955,51.666666666666686,46.10666666666668,0.0,51.411907047687954,0.0,0.0,0.0,68.30026971896804,51.43041358166987,51.439666848660835,51.411907047687954,12.43753247303448,22.542637607462968,0.0,2.8,147.54770262891302,-151.088197310928,-0.0,-0.0,276.48152980728025,0.0,1.0,0.005872292960904894,0.0,0.0,0.2898140713117544,65.99961422222222,22.15437013256073,0.21913540655041636,11.348910232245803,0.00363823375792734,40.869016032714846,1.2108639388731077
2025-01-01 00:15:00,0.15709459975352508,0.09206405088211503,0.004040315865024193,0.002618243329225418,0.0015344008480352505,6.733859775040321e-05,0.03155934747632058,0.12553525227720447,0.0,0.0,0.004040315865024193,0.0,0.0,0.09206405088211503,0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.01641033431842585,0,On,0.0027831844343843906,0,On,0.08310967369416437,0.06233225527062326,On,0.004040315865024193,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1610.7188266666667,Off,0.0,0,43.72019011074848,51.666666666666686,46.10666666666668,0.0,51.40228389885131,0.0,0.0,0.0,68.3127970480445,51.4213327042194,51.43085710690345,51.40228389885131,12.43753247303448,22.528241965937102,0.0,2.8,147.72227287211348,-150.92632263919316,-0.0,-0.0,276.48152980728025,0.0,1.0,0.005870281838161063,0.0,0.0,0.2897148167830417,65.99961422222222,22.167065704026342,0.21937232581550375,11.343508584183361,0.003638987970073919,40.86314207139187,1.2109223420989759
2025-01-01 00:16:00,0.15709459975352508,0.09206405088211503,0.004040315865024193,0.002618243329225418,0.0015344008480352505,6.733859775040321e-05,0.03155934747632058,0.12553525227720447,0.0,0.0,0.004040315865024193,0.0,0.0,0.09206405088211503,0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.01641033431842585,0,On,0.0027831844343843906,0,On,0.08310967369416437,0.06233225527062326,On,0.004040315865024193,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1610.7188266666667,Off,0.0,0,43.72791055697998,51.666666666666686,46.10666666666668,0.0,51.39265918916231,0.0,0.0,0.0,68.32486024528122,51.41225016119513,51.42204564721154,51.39265918916231,12.43753247303448,22.5140409639938,0.0,2.8,147.8909213256976,-150.76670430462957,-0.0,-0.0,276.48152980728025,0.0,1.0,0.005868297663485064,0.0,0.0,0.2896168922167993,65.99961422222222,22.1760958230469,0.21960690726916082,11.338204469921646,0.003639742037449515,40.85717043639981,1.2109799539141632
2025-01-01 00:17:00,0.15709459975352508,0.09206405088211503,0.004040315865024193,0.002618243329225418,0.0015344008480352505,6.733859775040321e-05,0.03155934747632058,0.12553525227720447,0.0,0.0,0.004040315865024193,0.0,0.0,0.09206405088211503,0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.01641033431842585,0,On,0.0027831844343843906,0,On,0.08310967369416437,0.06233225527062326,On,0.004040315865024193,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1610.7188266666667,Off,0.0,0,43.73534622198272,51.666666666666686,46.10666666666668,0.0,51.38303298402266,0.0,0.0,0.0,68.336478471848,51.403166014305796,51.41323252944737,51.38303298402266,12.43753247303448,22.50002655930002,0.0,2.8,148.05298001013477,-150.6092492172965,-0.0,-0.0,276.48152980728025,0.0,1.0,0.005866339322918848,0.0,0.0,0.2895202426360838,65.99961422222222,22.180699420151,0.2198392493840792,11.332993813268327,0.003640495958758468,40.851105505886835,1.2110368070346589
2025-01-01 00:18:00,0.15709459975352508,0.09206405088211503,0.004040315865024193,0.002618243329225418,0.0015344008480352505,6.733859775040321e-05,0.03155934747632058,0.12553525227720447,0.0,0.0,0.004040315865024193,0.0,0.0,0.09206405088211503,0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.01641033431842585,0,On,0.0027831844343843906,0,On,0.08310967369416437,0.06233225527062326,On,0.004040315865024193,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1610.7188266666667,Off,0.0,0,43.742508859701736,51.666666666666686,46.10666666666668,0.0,51.37340534613101,0.0,0.0,0.0,68.34767009328397,51.39408032271258,51.404417811003384,51.37340534613101,12.43753247303448,22.48619104353496,0.0,2.8,148.20956844249486,-150.45386822278203,-0.0,-0.0,276.48152980728025,0.0,1.0,0.005864405748518866,0.0,0.0,0.28942481533489606,65.99961422222222,22.18190685799661,0.22006944674711562,11.327872707116486,0.003641249732765439,40.84495147951681,1.211092932823453
2025-01-01 00:19:00,0.15709459975352508,0.09206405088211503,0.004040315865024193,0.002618243329225418,0.0015344008480352505,6.733859775040321e-05,0.03155934747632058,0.12553525227720447,0.0,0.0,0.004040315865024193,0.0,0.0,0.09206405088211503,0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.01641033431842585,0,On,0.0027831844343843906,0,On,0.08310967369416437,0.06233225527062326,On,0.004040315865024193,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1610.7188266666667,Off,0.0,0,43.74940947819353,51.666666666666686,46.10666666666668,0.0,51.363776335595134,0.0,0.0,0.0,68.35845230967739,51.38499314313488,51.39560154690476,51.363776335595134,12.43753247303448,22.472527198854458,0.0,2.8,148.3601158923441,-150.30047784591122,-0.0,-0.0,276.48152980728025,0.0,1.0,0.005862495940271321,0.0,0.0,0.28933056095976,65.99961422222222,22.179063930975044,0.22029758792738158,11.322837493115747,0.0036420033582929565,40.8387122883325,1.211148360648482
2025-01-01 00:20:00,0.15709459975352508,0.09206405088211503,0.004040315865024193,0.002618243329225418,0.0015344008480352505,6.733859775040321e-05,0.03155934747632058,0.12553525227720447,0.0,0.0,0.004040315865024193,0.0,0.0,0.09206405088211503,0,1,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.015149013157894735,0.0,On,0.01641033431842585,0,On,0.0027831844343843906,0,On,0.08310967369416437,0.06233225527062326,On,0.004040315865024193,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,1610.7188266666667,Off,0.0,0,43.75605862654388,51.666666666666686,46.10666666666668,0.0,51.3541460100964,0.0,0.0,0.0,68.36884160397481,51.37590453000521,51.386783789959615,51.3541460100964,12.43753247303448,22.4590281083908,0.0,2.8,148.50867713593956,-150.1489981492515,-0.0,-0.0,276.48152980728025,0.0,1.0,0.005860608939656648,0.0,0.0,0.28923743220505604,65.99961422222222,22.17614547791078,0.22052375796850507,11.317884665299061,0.0036427568342177036,40.83239170218813,1.2112031186577925
