Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.3012668936933152,0.09060726397550535,0.0,1.301266893693315,0.09060726397550535,0.0,0.008241357641150466,0.0,0.12393236887267753,1.169093167179487,0.0,0.0,0.0,0.09060726397550535,0.0,0.0,1.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0028521290204678363,0.0,0.005389228620682629,0.0,0.0031226835720036925,0.0,0.08574493481814464,0.06430870111360847,0.0,0.0,1169.0931671794872,18.33333333333337,0.6,0.0,1.0427470133333334,0.12634615384615383,0.6,1042.7470133333334,1737.9116888888889,0.0,0.0,22.188681023701655,51.66666666666668,46.10666666666668,0.0,50.39339547852716,0.0,0.0,0.0,22.188681023701655,49.49982490567397,50.39339547852716,49.053039619247365,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2590.453805787282,18.01850076920667,-0.047504564322239595,2.8,841.2532188774858,-501.5956710244455,0.0,0.0,192.1711952987801,0.0,1.0,0.02528718457587805,0.0,0.0,0.6450302135310676,65.99961422222222,-18.415472576336022,0.25244020686022284,8.811695022509468,0.0031659180884841174,-12.118360040139912,1.2299695364006145
2025-01-01 01:00:00,0.9104786428615543,0.08994979990395792,0.0,0.9104786428615543,0.08994979990395792,0.0,0.008027447964615377,0.0,0.12305575011061429,0.7793954447863247,0.0,0.0,0.0,0.08994979990395792,0.0,0.0,1.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0026382193439327484,0.0,0.005389228620682629,0.0,0.0031226835720036925,0.0,0.08574493481814464,0.06430870111360847,0.0,0.0,779.3954447863248,18.33333333333337,0.4,0.0,0.6951646755555555,0.08423076923076923,0.4,695.1646755555555,1737.9116888888889,0.0,0.0,22.000635079839007,51.66666666666668,46.10666666666668,0.0,50.187897241954445,0.0,0.0,0.0,22.000635079839007,49.31366228127255,50.187897241954445,48.87654480093161,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2589.054183879037,18.09879050634333,-0.03518993421221298,2.5,471.10022983059713,-479.37198512283834,0.0,0.0,191.08066686018176,0.0,1.0,0.023594715157922,0.0,0.0,0.6018583884200831,65.99961422222222,-20.003896693071056,0.2507146583353148,8.842519189506268,0.003159965211356661,-6.264230414687943,1.229694732495012
2025-01-01 02:00:00,0.9096020240994912,0.0892923358324105,0.0,0.9096020240994912,0.0892923358324105,0.0,0.008027447964615377,0.0,0.12217913134855106,0.7793954447863247,0.0,0.0,0.0,0.0892923358324105,0.0,0.0,1.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0026382193439327484,0.0,0.005389228620682629,0.0,0.0031226835720036925,0.0,0.08574493481814464,0.06430870111360847,0.0,0.0,779.3954447863248,18.33333333333337,0.4,0.0,0.6951646755555555,0.08423076923076923,0.4,695.1646755555555,1737.9116888888889,0.0,0.0,21.979305190276687,51.66666666666668,46.10666666666668,0.0,49.98362302831126,0.0,0.0,0.0,21.979305190276687,49.12848424264992,49.98362302831126,48.70091484981925,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2581.6562745774563,17.943336685781727,-0.07831290942000582,1.6500000000000001,483.18398947518057,-469.0561402921937,0.0,0.0,190.20404809811856,0.0,1.0,0.021981916192341067,0.0,0.0,0.5607188120457437,65.99961422222222,-17.359363117069066,0.25312829373663825,8.769373183215357,0.003159254876372185,2.44349749778843,1.2303521175598264
2025-01-01 03:00:00,1.2982805212795667,0.08863487176086307,0.0,1.298280521279567,0.08863487176086307,0.0,0.007884841513591985,0.0,0.12130251258648782,1.169093167179487,0.0,0.0,0.0,0.08863487176086307,0.0,0.0,1.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.002495612892909357,0.0,0.005389228620682629,0.0,0.0031226835720036925,0.0,0.08574493481814464,0.06430870111360847,0.0,0.0,1169.0931671794872,18.33333333333337,0.6,0.0,1.0427470133333334,0.12634615384615383,0.6,1042.7470133333334,1737.9116888888889,0.0,0.0,21.783094652003793,51.66666666666668,46.10666666666668,0.0,49.7806507557686,0.0,0.0,0.0,21.783094652003793,48.94436652051525,49.7806507557686,48.526224402888595,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2582.2292928599495,18.037279180388303,-0.042723733740604786,1.6500000000000001,846.53150164193,-492.5729500194759,0.0,0.0,189.1848228850319,0.0,1.0,0.022986483526071046,0.0,0.0,0.5863435026805525,65.99961422222222,-19.173538403113188,0.25167815037973945,8.813922237391552,0.0031598925980671887,-8.213803441881616,1.2299544915988805
2025-01-01 04:00:00,1.045105420922062,0.09016490768931565,0.0,1.045105420922062,0.09016490768931565,0.0,0.007884841513591985,0.0,0.12042589382442458,0.9092946855840455,0.007499999999999999,0.0,0.0,0.08797740768931565,0.0,0.002187500000000001,1.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.002495612892909357,0.0,0.005389228620682629,0.0,0.0031226835720036925,0.0,0.08574493481814464,0.06430870111360847,0.0,0.0,909.2946855840456,18.33333333333337,0.4666666666666667,0.0,0.8110254548148147,0.09826923076923078,0.4666666666666667,811.0254548148148,1737.9116888888889,0.0,0.0,21.613240527273593,51.66666666666668,46.10666666666668,0.0,49.579140280716736,0.0,0.0,0.0,21.613240527273593,48.76146223697522,49.579140280716736,48.35262321510446,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2572.2017326316,18.09501659190753,-0.04236982715703211,0.55,531.9698826013214,-546.3565169691942,0.0,0.0,188.30820412296868,0.0,1.0,0.023691389823058958,0.0,0.0,0.6043243837826441,65.99961422222222,-19.2764901364985,0.2501082995165536,8.828963994924434,0.003152965619784953,1.6820214315476902,1.2291391466992903
2025-01-01 05:00:00,0.9479662032258183,0.09016490768931565,0.0,0.9479662032258183,0.09016490768931565,0.0,0.00817005441563877,0.0,0.12042589382442458,0.8118702549857548,0.007499999999999999,0.0,0.0,0.08797740768931565,0.0,0.002187500000000001,1.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.0027808257949561406,0.0,0.005389228620682629,0.0,0.0031226835720036925,0.0,0.08574493481814464,0.06430870111360847,0.0,0.0,811.870254985755,18.33333333333337,0.4166666666666667,0.0,0.7241298703703704,0.08774038461538461,0.4166666666666667,724.1298703703703,1737.9116888888889,0.0,0.0,21.579558495352696,51.66666666666668,46.10666666666668,0.0,49.378942877960796,0.0,0.0,0.0,21.579558495352696,48.5796330902675,49.378942877960796,48.179978196420855,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2564.9916925367143,17.96047308797221,-0.06644612224847399,-0.25000000000000006,419.73473256462796,-564.3366791809465,0.0,0.0,188.59341702501544,0.0,1.0,0.023540284756753002,0.0,0.0,0.6004699676101953,65.99961422222222,-16.392260265196,0.25272414977171515,8.771486438886791,0.0031607911412203414,5.504302074665017,1.2290839507192406
2025-01-01 06:00:00,1.372248489470096,0.0914798358324105,0.0,1.372248489470096,0.09147983583241051,0.0,0.008526570543197248,0.0,0.12217913134855106,1.2340427875783473,0.007499999999999999,0.0,0.0,0.0892923358324105,0.0,0.002187500000000001,1.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0031373419225146203,0.0,0.005389228620682629,0.0,0.0031226835720036925,0.0,0.08574493481814464,0.06430870111360847,0.0,0.0,1234.0427875783475,18.33333333333337,0.6333333333333333,0.0,1.100677402962963,0.13336538461538464,0.6333333333333333,1100.677402962963,1737.9116888888889,0.0,0.0,21.407983008099688,51.66666666666668,46.10666666666668,0.0,49.17992222539117,0.0,0.0,0.0,21.407983008099688,48.39875248560245,49.17992222539117,48.00816761570809,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2570.729595475029,18.022692264786528,-0.045438629425729536,0.3,858.1374228038709,-548.2436267254142,0.0,0.0,190.70317067670047,0.0,1.0,0.023542061358306325,0.0,0.0,0.6005152854934838,65.99961422222222,-18.364908725763055,0.251406602837505,8.795673662394913,0.0031566597852062434,-9.433909644691262,1.2288242655834127
2025-01-01 07:00:00,1.1214893357222457,0.09498226397550535,0.0,1.1214893357222455,0.09498226397550535,0.0,0.008312660866662162,0.0,0.12393236887267753,0.9742443059829059,0.014999999999999998,0.0,0.0,0.09060726397550535,0.0,0.004375000000000002,1.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.002923432245979533,0.0,0.005389228620682629,0.0,0.0031226835720036925,0.0,0.08574493481814464,0.06430870111360847,0.0,0.0,974.244305982906,18.33333333333337,0.5,0.0,0.8689558444444444,0.10528846153846154,0.5,868.9558444444444,1737.9116888888889,0.0,0.0,21.222908115691485,51.66666666666668,46.10666666666668,0.0,48.98238744278606,0.0,0.0,0.0,21.222908115691485,48.219114383008915,48.98238744278606,47.83747785312035,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2563.1531289917566,18.105330159014688,-0.04013774595066663,-0.55,550.212593742029,-597.1972542202171,0.0,0.0,192.2424985242918,0.24113438159063483,1.0,0.024264491887833795,0.0,0.0,0.6189431779828272,65.99961422222222,-19.076956544951734,0.24990170252264013,8.830965839406955,0.0031539926298238064,2.9341221449592534,1.2284778192361925
2025-01-01 08:00:00,1.0521891872922642,0.12101420219641695,0.0,1.0521891872922642,0.12101420219641697,0.0,0.04793139128093376,0.0,0.17738754102557552,0.8118702549857548,0.014999999999999998,0.0,0.0,0.11663920219641695,0.0,0.004375000000000002,1.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0022103999908625735,0.0,0.04572099129007119,0.0,0.021868604763686236,0.0,0.1195775670172969,0.08968317526297266,0.0,0.0,811.870254985755,18.33333333333337,0.4166666666666667,0.0,0.7241298703703704,0.08774038461538461,0.4166666666666667,724.1298703703703,1737.9116888888889,0.0,0.0,21.19632358350044,51.66666666666668,46.10666666666668,0.0,48.7861394365821,0.0,0.0,0.0,21.19632358350044,48.040532881018684,48.7861394365821,47.667729603236985,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2553.5542096903105,17.96397664439384,-0.06947961245307017,-1.4,438.8266232129827,-641.011211156981,0.0,0.0,282.9481168375208,8.806489884293454,1.0,0.0250341657155972,0.0,0.0,0.6385761613219487,65.99961422222222,-14.98053745331223,0.2528313520836206,8.777360461616542,0.003161274482826634,24.947711358915306,1.2296460467348735
2025-01-01 09:00:00,1.4610051475508157,0.12493337125894559,0.0,1.4610051475508157,0.1249333712589456,0.0,0.05501897695163501,0.0,0.18941819322026326,1.2015679773789174,0.014999999999999998,0.0,0.0,0.12055837125894558,0.0,0.004375000000000002,1.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0017825806377923979,0.0,0.0532363963138426,0.0,0.028673698208335794,0.0,0.12480312576733507,0.09360234432550128,0.0,0.0,1201.5679773789172,18.33333333333337,0.6166666666666667,0.0,1.0717122081481483,0.12985576923076922,0.6166666666666667,1071.7122081481482,1737.9116888888889,0.0,0.0,20.96849726188854,51.66666666666668,46.10666666666668,0.0,48.57868620479743,0.03332442365820695,83.70971029588962,0.0,20.96849726188854,47.780676543042674,48.57868620479743,47.3816717121653,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2559.775808800446,18.023452695153605,-0.04407672417366756,-0.85,874.351947337396,-615.0087561016928,0.0,0.0,301.70056559040705,27.018691146913497,1.0,0.024654120817167623,0.0,0.0,0.6288819052749838,65.99961422222222,-13.907839530235742,0.25365569416142714,8.832907018943152,0.00318205722941521,49.46703439877331,1.2299964098271796
2025-01-01 10:00:00,1.866392779930279,0.12208840718739818,0.0,1.8663927799302789,0.12208840718739818,0.0,0.05382719515894284,0.8332988592592595,0.19237128072575174,0.7793954447863247,0.007499999999999999,0.0,0.0,0.11990090718739817,0.0,0.002187500000000001,1.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.001711277412280702,0.0,0.05211591774666214,0.0,0.032503404475887496,0.0,0.12480312576733507,0.09360234432550128,0.0,0.0,779.3954447863248,18.33333333333337,0.4,0.0,0.6951646755555555,0.08423076923076923,0.4,695.1646755555555,1737.9116888888889,833.2988592592593,0.3333333333333333,21.271813580243208,51.66666666666668,46.10666666666668,0.0,49.0552160097293,0.10023023562908691,251.12913088766882,833.2988592592593,21.271813580243208,48.25423515810533,49.055352892266,47.85360784975665,12.43753247303448,0.0,20.000000000000057,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2577.1616496250404,18.111686660253902,-0.03964022013895103,0.85,545.1529849216748,-525.1856196919151,0.0,0.0,303.46187130320334,45.68791064033202,1.0,0.02316462338640784,0.0,0.0,0.5908875274139759,65.99961422222222,-12.518711475938245,0.25485454026717214,8.911437750333846,0.0032149531423901947,60.72951539999562,1.229599679698247
