Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,1.3654845967085694,0.5075297799327078,0.6412976240402256,0.02275807661180949,0.008458829665545129,0.01068829373400376,0.025834515769749412,0.6927813309388198,0.6368687500000001,0.010000000000000002,0.0,0.01180573214833367,0.6294918918918919,0.0,0.5046131132660411,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.005773848684210526,0.0,On,0.0004027490128115195,0.0,On,0.019657918072727366,0,On,0.019963846584098142,0,On,0.6066375743447973,0.4549781807585978,On,0.01180573214833367,On,0,0,Off,On,15377.227807296284,18.33333333333337,0.9250000000000002,2324.5856004814955,18.448588819219218,0.6368687500000001,1,17064.944657777778,17064.944657777778,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1635.6298711111112,Off,0.0,0,82.51430283667214,51.666666666666686,46.10666666666668,0.0,50.174560760362986,0.0,0.0,0.0,128.92859818230022,48.34676575156759,50.174560760362986,47.4328682471699,12.43753247303448,17.516982855765665,-0.3163504775677062,6.994616758652958,2.0415430403325345,2.8,9.236100170605994,15459.04214539033,310.49382382768545,536.6980258966652,-1162.25876307042,-0.0,-0.0,1179.1452395251604,0.0,5.0,0.060599130591032814,0.0,0,0.29094173570858906,329.99807111111113,64.92786163930464,0.2425501009356464,8.310995083595383,0.002955227017309498,187.94947990528323,1.2287177709735946,0.38078868589342557,-2081.5841655297722,67.49238887596222,0.3805784181964799,376.1774424570928,160.5205834395724
2025-01-01 00:01:00,1.3654845967085694,0.5075297799327078,0.6412976240402256,0.02275807661180949,0.008458829665545129,0.01068829373400376,0.025834515769749412,0.6927813309388198,0.6368687500000001,0.010000000000000002,0.0,0.01180573214833367,0.6294918918918919,0.0,0.5046131132660411,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.005773848684210526,0.0,On,0.0004027490128115195,0.0,On,0.019657918072727366,0,On,0.019963846584098142,0,On,0.6066375743447973,0.4549781807585978,On,0.01180573214833367,On,0,0,Off,On,15377.227807296284,18.33333333333337,0.9250000000000002,2324.5856004814955,18.448588819219218,0.6368687500000001,1,17064.944657777778,17064.944657777778,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1635.6298711111112,Off,0.0,0,82.16454036419786,51.666666666666686,46.10666666666668,0.0,50.15993646442507,0.0,0.0,0.0,128.38209431905915,48.33390945387538,50.15993646442507,47.42089594860053,12.43753247303448,17.635013136448542,-0.19832019688482916,7.122942975795458,2.140497884701531,2.8,9.236100170605994,15413.690360270817,242.22066544933523,485.1131262288259,-1176.9408061508582,-0.0,-0.0,1179.1452395251604,0.0,5.0,0.060876410031162315,0.0,0,0.2922729785960822,329.99807111111113,34.25811960023128,0.24148011528866473,8.389940381242024,0.0029555595325479783,187.3564911113545,1.2318065714923152,0.3812218162832082,-2147.706368095187,65.3414330630267,0.3805784181964799,327.0980849550015,158.01504127382438
2025-01-01 00:02:00,1.3654845967085694,0.5075297799327078,0.6412976240402256,0.02275807661180949,0.008458829665545129,0.01068829373400376,0.025834515769749412,0.6927813309388198,0.6368687500000001,0.010000000000000002,0.0,0.01180573214833367,0.6294918918918919,0.0,0.5046131132660411,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.005773848684210526,0.0,On,0.0004027490128115195,0.0,On,0.019657918072727366,0,On,0.019963846584098142,0,On,0.6066375743447973,0.4549781807585978,On,0.01180573214833367,On,0,0,Off,On,15377.227807296284,18.33333333333337,0.9250000000000002,2324.5856004814955,18.448588819219218,0.6368687500000001,1,17064.944657777778,17064.944657777778,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1635.6298711111112,Off,0.0,0,81.82323289075227,51.666666666666686,46.10666666666668,0.0,50.14537125759881,0.0,0.0,0.0,127.84880139180042,48.32110765158957,50.14537125759881,47.40897584858495,12.43753247303448,17.749932612279693,-0.08340072105367824,7.242756514804498,2.2356776968524614,2.8,9.236100170605994,15370.048432882162,178.48776739275445,435.67288138983395,-1191.3066328441073,-0.0,-0.0,1179.1452395251604,0.0,5.0,0.06114580582627073,0.0,0,0.2935663714130583,329.99807111111113,4.982018904825054,0.23976310613621166,8.444533857889681,0.0029558901675228043,186.7783285682189,1.231319703030434,0.38162577068102466,-2209.5704779250277,63.47264483628656,0.3805784181964799,279.8910577768456,155.78182361298835
2025-01-01 00:03:00,1.3654845967085694,0.5075297799327078,0.6412976240402256,0.02275807661180949,0.008458829665545129,0.01068829373400376,0.025834515769749412,0.6927813309388198,0.6368687500000001,0.010000000000000002,0.0,0.01180573214833367,0.6294918918918919,0.0,0.5046131132660411,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.005773848684210526,0.0,On,0.0004027490128115195,0.0,On,0.019657918072727366,0,On,0.019963846584098142,0,On,0.6066375743447973,0.4549781807585978,On,0.01180573214833367,On,0,0,Off,On,15377.227807296284,18.33333333333337,0.9250000000000002,2324.5856004814955,18.448588819219218,0.6368687500000001,1,17064.944657777778,17064.944657777778,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1635.6298711111112,Off,0.0,0,81.48994879928385,51.666666666666686,46.10666666666668,0.0,50.13086372999353,0.0,0.0,0.0,127.32804499888101,48.30835902736298,50.13086372999353,47.39710667604772,12.43753247303448,17.86190155539919,0.0,7.354798641613959,2.327238919857968,2.8,9.236100170605994,15326.947541294468,118.7368220954636,388.0904088716501,-1205.3705860336427,-0.0,-0.0,1179.1452395251604,0.0,5.0,0.06140774261816681,0.0,0,0.29482395290204855,329.99807111111113,-24.054919493332505,0.23810401308772836,8.497420279951065,0.002956219912523552,186.2140177192508,1.2308456990123138,0.3820031370599924,-2267.5337706959413,61.6849923099092,0.3805784181964799,234.47876870831877,153.6116401633313
2025-01-01 00:04:00,1.3654845967085694,0.5075297799327078,0.6412976240402256,0.02275807661180949,0.008458829665545129,0.01068829373400376,0.025834515769749412,0.6927813309388198,0.6368687500000001,0.010000000000000002,0.0,0.01180573214833367,0.6294918918918919,0.0,0.5046131132660411,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.005773848684210526,0.0,On,0.0004027490128115195,0.0,On,0.019657918072727366,0,On,0.019963846584098142,0,On,0.6066375743447973,0.4549781807585978,On,0.01180573214833367,On,0,0,Off,On,15377.227807296284,18.33333333333337,0.9250000000000002,2324.5856004814955,18.448588819219218,0.6368687500000001,1,17064.944657777778,17064.944657777778,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1635.6298711111112,Off,0.0,0,81.16433907549843,51.666666666666686,46.10666666666668,0.0,50.116412543622836,0.0,0.0,0.0,126.81927980546631,48.29566233109736,50.116412543622836,47.38528722483463,12.43753247303448,17.97104937975931,0.0,7.459695408049964,2.4153251658240342,2.8,9.236100170605994,15292.982587556686,62.688195571496635,342.30330339091824,-1219.1436546882182,-0.0,-0.0,1179.1452395251604,0.0,5.0,0.06166256819468336,0.0,0,0.29604739282291165,329.99807111111113,-44.24680457653869,0.23649975957440023,8.548673948998426,0.0029565487878727374,185.66291573640183,1.2303839832162495,0.3823560997524842,-2321.898354570152,60.00094966015331,0.3805784181964799,190.78998940343996,151.51331398747823
2025-01-01 00:05:00,1.3654845967085694,0.5075297799327078,0.6412976240402256,0.02275807661180949,0.008458829665545129,0.01068829373400376,0.025834515769749412,0.6927813309388198,0.6368687500000001,0.010000000000000002,0.0,0.01180573214833367,0.6294918918918919,0.0,0.5046131132660411,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.005773848684210526,0.0,On,0.0004027490128115195,0.0,On,0.019657918072727366,0,On,0.019963846584098142,0,On,0.6066375743447973,0.4549781807585978,On,0.01180573214833367,On,0,0,Off,On,15377.227807296284,18.33333333333337,0.9250000000000002,2324.5856004814955,18.448588819219218,0.6368687500000001,1,17064.944657777778,17064.944657777778,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1635.6298711111112,Off,0.0,0,80.84587953593586,51.666666666666686,46.10666666666668,0.0,50.10201641864995,0.0,0.0,0.0,126.32168677489979,48.28301636707326,50.10201641864995,47.37351634128491,12.43753247303448,18.077571135221653,0.0,7.557994644603234,2.5000752645298934,2.8,9.236100170605994,15267.056608177292,10.075650588852113,298.2389790193897,-1232.6456171002883,-0.0,-0.0,1179.1452395251604,0.0,5.0,0.06191077910672411,0.0,0,0.2972390751600446,329.99807111111113,-56.67082154386259,0.23494640217520685,8.599039381260727,0.002956876812961532,185.12409393427933,1.229933704644111,0.38268656721761185,-2372.9294100340544,58.41946014141106,0.3805784181964799,148.7558634417848,149.48311557760493
2025-01-01 00:06:00,1.3654845967085694,0.5075297799327078,0.6412976240402256,0.02275807661180949,0.008458829665545129,0.01068829373400376,0.025834515769749412,0.6927813309388198,0.6368687500000001,0.010000000000000002,0.0,0.01180573214833367,0.6294918918918919,0.0,0.5046131132660411,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.005773848684210526,0.0,On,0.0004027490128115195,0.0,On,0.019657918072727366,0,On,0.019963846584098142,0,On,0.6066375743447973,0.4549781807585978,On,0.01180573214833367,On,0,0,Off,On,15377.227807296284,18.33333333333337,0.9250000000000002,2324.5856004814955,18.448588819219218,0.6368687500000001,1,17064.944657777778,17064.944657777778,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1635.6298711111112,Off,0.0,0,80.53410829000315,51.666666666666686,46.10666666666668,0.0,50.087674162549554,0.0,0.0,0.0,125.83454420312992,48.27042002124264,50.087674162549554,47.361792950589184,12.43753247303448,18.181638631759885,0.0,7.6501819889056515,2.5816228372286756,2.8,9.236100170605994,15244.140879519036,-39.33824104064024,255.8283910962004,-1245.8938587121288,-0.0,-0.0,1179.1452395251604,0.0,5.0,0.062152812970379195,0.0,0,0.2984011009466404,329.99807111111113,-66.33830859027805,0.2334404626719119,8.6479849589475,0.0029572040058134367,184.5967343850687,1.2294941134779138,0.3829962283063306,-2420.862837061312,56.9389955391761,0.3805784181964799,108.3101177136932,147.5182733825072
2025-01-01 00:07:00,1.3654845967085694,0.5075297799327078,0.6412976240402256,0.02275807661180949,0.008458829665545129,0.01068829373400376,0.025834515769749412,0.6927813309388198,0.6368687500000001,0.010000000000000002,0.0,0.01180573214833367,0.6294918918918919,0.0,0.5046131132660411,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.005773848684210526,0.0,On,0.0004027490128115195,0.0,On,0.019657918072727366,0,On,0.019963846584098142,0,On,0.6066375743447973,0.4549781807585978,On,0.01180573214833367,On,0,0,Off,On,15377.227807296284,18.33333333333337,0.9250000000000002,2324.5856004814955,18.448588819219218,0.6368687500000001,1,17064.944657777778,17064.944657777778,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1635.6298711111112,Off,0.0,0,80.22871413075367,51.666666666666686,46.10666666666668,0.0,50.07338465973399,0.0,0.0,0.0,125.35736582930261,48.25787225152321,50.07338465973399,47.35011604741783,12.43753247303448,18.28336733719312,0.0,7.736693078000802,2.660096405872831,2.8,9.236100170605994,15222.21780619659,-85.76895574553691,215.00525119599422,-1258.8990399904733,-0.0,-0.0,1179.1452395251604,0.0,5.0,0.06238897248121844,0.0,0,0.2995349234506522,329.99807111111113,-75.25620063438055,0.23197939013472507,8.696217300282143,0.002957530383247882,184.08027563857857,1.2290647001865715,0.38328659507376,-2465.9110678117904,55.55651158475798,0.3805784181964799,69.38900824693826,145.61624294905596
2025-01-01 00:08:00,1.3654845967085694,0.5075297799327078,0.6412976240402256,0.02275807661180949,0.008458829665545129,0.01068829373400376,0.025834515769749412,0.6927813309388198,0.6368687500000001,0.010000000000000002,0.0,0.01180573214833367,0.6294918918918919,0.0,0.5046131132660411,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.005773848684210526,0.0,On,0.0004027490128115195,0.0,On,0.019657918072727366,0,On,0.019963846584098142,0,On,0.6066375743447973,0.4549781807585978,On,0.01180573214833367,On,0,0,Off,On,15377.227807296284,18.33333333333337,0.9250000000000002,2324.5856004814955,18.448588819219218,0.6368687500000001,1,17064.944657777778,17064.944657777778,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1635.6298711111112,Off,0.0,0,79.92945267427864,51.666666666666686,46.10666666666668,0.0,50.05914684646371,0.0,0.0,0.0,124.88976980356037,48.245372064320875,50.05914684646371,47.33848467324946,12.43753247303448,18.382847750142055,0.0,7.8179223074502175,2.735619501820782,2.8,9.236100170605994,15200.860545276515,-129.41345399728334,-56.32438778754866,-1271.6689611698223,-0.0,-0.0,1179.1452395251604,0.0,5.0,0.06261949945345383,0.0,0,0.3006417036432996,329.99807111111113,-83.84354037510673,0.23056107241778764,8.743153437830841,0.00295785596126557,183.5742715873701,1.2286450623686107,0.38355903365390626,-2508.267208813396,54.2681543346172,0.3805784181964799,-200.09907776439206,143.77468997684343
2025-01-01 00:09:00,1.3654845967085694,0.5075297799327078,0.6412976240402256,0.02275807661180949,0.008458829665545129,0.01068829373400376,0.025834515769749412,0.6927813309388198,0.6368687500000001,0.010000000000000002,0.0,0.01180573214833367,0.6294918918918919,0.0,0.5046131132660411,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0,0,Off,0.005773848684210526,0.0,On,0.0004027490128115195,0.0,On,0.019657918072727366,0,On,0.019963846584098142,0,On,0.6066375743447973,0.4549781807585978,On,0.01180573214833367,On,0,0,Off,On,15377.227807296284,18.33333333333337,0.9250000000000002,2324.5856004814955,18.448588819219218,0.6368687500000001,1,17064.944657777778,17064.944657777778,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1635.6298711111112,Off,0.0,0,79.63610266960283,51.666666666666686,46.10666666666668,0.0,50.04495969972039,0.0,0.0,0.0,124.43141042125443,48.23291850411822,50.04495969972039,47.32689790631714,12.43753247303448,18.48016174668872,0.0,7.894229327076792,2.80000000027877,2.8,9.236100170605994,15180.064301787905,-170.45287858872098,142.1958937814282,-1284.2105938045713,-0.0,-0.0,1179.1452395251604,0.0,5.0,0.06284461326557221,0.0,0,0.3017224947799202,329.99807111111113,-92.09815122896822,0.22918358477966705,8.788193463712535,0.0029581807552209326,183.07831810212542,1.2282348354725274,0.3838147872408029,-2548.108088431964,53.06960936174776,0.3805784181964799,-1.3826376335804685e-07,142.19589391969197
