Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 07:31:00,0.13303415555687217,0.07079857666747835,0.0,0.0022172359259478697,0.001179976277791306,0.0,0.006656336967179139,0.0,0.07637781858969303,0.0,0.05,0.0,0.0,0.056215243334145015,0.0,0.01458333333333334,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002587956414473684,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,1006.1217876597864,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,20.52620304463947,51.666666666666686,46.10666666666668,0.0,49.80592606284583,0.0,0.0,0.0,20.52620304463947,49.845582637285105,49.86541092450475,49.80592606284583,12.43753247303448,20.697397753401642,-0.2470466910428435,-1.1,-132.70291109357902,-299.5597485428019,-0.0,-0.0,146.11881964166238,2.516587420405941,1.0,0.010411194185242853,0.0,0,0.51382153345046,65.99961422222222,20.738017807560514,0.24382369989125546,10.520528970081536,0.003619406396100506,19.334749624038828,1.2172984844123718
2025-01-01 07:32:00,0.13303415555687217,0.07079857666747835,0.0,0.0022172359259478697,0.001179976277791306,0.0,0.006656336967179139,0.0,0.07637781858969303,0.0,0.05,0.0,0.0,0.056215243334145015,0.0,0.01458333333333334,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002587956414473684,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,1006.1217876597864,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,20.54180763034649,51.666666666666686,46.10666666666668,0.0,49.80288144949054,0.0,0.0,0.0,20.54180763034649,49.84270195665429,49.862612210236165,49.80288144949054,12.43753247303448,20.672353867222462,-0.27209057722202346,-1.1,-131.90089116352164,-299.010149217503,-0.0,-0.0,146.11881964166238,2.512187455426559,1.0,0.010404046487173026,0.0,0,0.5134687745721283,65.99961422222222,20.990438412318994,0.2442240540999811,10.509466068183482,0.0036197613207462082,19.34535623224467,1.2174019804057195
2025-01-01 07:33:00,0.13303415555687217,0.07079857666747835,0.0,0.0022172359259478697,0.001179976277791306,0.0,0.006656336967179139,0.0,0.07637781858969303,0.0,0.05,0.0,0.0,0.056215243334145015,0.0,0.01458333333333334,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002587956414473684,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,Off,0.0,21.444444444444485,0.0,0.0,0.0,0.0,0,0.0,1006.1217876597864,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,20.556995125554696,51.666666666666686,46.10666666666668,0.0,49.799834542568064,0.0,0.0,0.0,20.556995125554696,49.839819086050596,49.85981135779187,49.799834542568064,12.43753247303448,20.64790005250105,-0.29654439194343496,-1.1,-131.26877825409187,-298.473887549135,-0.0,-0.0,146.11881964166238,2.50773559019837,1.0,0.010397064840046124,0.0,0,0.5131242107719602,65.99961422222222,21.08628965338073,0.24461625059562608,10.499344311806741,0.0036201164099055254,19.355450656114378,1.2175030486530019
2025-01-01 07:34:00,0.6956148014211054,0.43418977498852285,0.0,0.011593580023685091,0.007236496249808714,0.0,0.006656336967179139,0.0,0.07637781858969303,0.5625806458642332,0.05,0.0,0.0,0.056215243334145015,0.3633911983210445,0.01458333333333334,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002587956414473684,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,HP On,1027.4105038052867,21.444444444444485,1.9528020468382827,0.0,0.4878556458642332,0.07472500000000001,1,952.6855038052868,952.6855038052868,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,20.571794665183557,51.666666666666686,46.10666666666668,0.0,49.79678540408759,0.0,0.0,0.0,20.571794665183557,49.8369340840092,49.85700842397,49.79678540408759,12.43753247303448,20.623994996674615,-0.32044944776987094,-1.1,896.8281624724741,-297.9500308953172,-0.0,-0.0,146.11881964166238,2.5032318762375616,1.0,0.010390237609186288,0.0,0,0.512787267846182,65.99961422222222,21.248869920842125,0.24500086634124874,10.489501207314312,0.0036204716548583773,19.36506928821064,1.2176018591730433
2025-01-01 07:35:00,0.6963522735686201,0.43466613493688555,0.0,0.011605871226143668,0.007244435582281426,0.0,0.006656336967179139,0.0,0.07637781858969303,0.5633181180117478,0.05,0.0,0.0,0.056215243334145015,0.3638675582694072,0.01458333333333334,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002587956414473684,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,HP On,1027.0206832499196,21.444444444444485,1.9490566857043257,0.0,0.48859311801174776,0.07472500000000001,1,952.2956832499195,952.2956832499195,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,20.51712374544532,51.666666666666686,46.10666666666668,0.0,49.793734091727444,0.0,0.0,0.0,20.51712374544532,49.8340470049764,49.854203461600875,49.793734091727444,12.43753247303448,20.6987352542672,-0.24570919017728698,-1.1,893.4669662667415,-299.58911191554876,-0.0,-0.0,146.11881964166238,2.498676358607971,1.0,0.010411575848501237,0.0,0,0.5138403695990511,65.99961422222222,19.91657529070835,0.24389874968754374,10.522225453584543,0.003620827047506048,19.28592074871308,1.2172919023329258
2025-01-01 07:36:00,0.6970625326461241,0.43512491697851813,0.0,0.011617708877435401,0.007252081949641969,0.0,0.006656336967179139,0.0,0.07637781858969303,0.5640283770892518,0.05,0.0,0.0,0.056215243334145015,0.3643263403110398,0.01458333333333334,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002587956414473684,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,HP On,1026.6453877109134,21.444444444444485,1.9454604899186656,0.0,0.48930337708925187,0.07472500000000001,1,951.9203877109134,951.9203877109134,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,20.46447743251848,51.666666666666686,46.10666666666668,0.0,49.790690931026084,0.0,0.0,0.0,20.46447743251848,49.83116759854916,49.85140593231069,49.790690931026084,12.43753247303448,20.770608276059797,-0.17383616838468896,-1.1,890.4403880661775,-301.16869233117103,-0.0,-0.0,146.11881964166238,2.4940690758702324,1.0,0.010432074980271298,0.0,0,0.514852059049184,65.99961422222222,18.84487304477263,0.24284501326698157,10.554711639433336,0.0036211810777228384,19.209414973465265,1.2169939759532604
2025-01-01 07:37:00,0.6977472797203602,0.4355672198939895,0.0,0.01162912132867267,0.007259453664899825,0.0,0.006656336967179139,0.0,0.07637781858969303,0.564713124163488,0.05,0.0,0.0,0.056215243334145015,0.36476864322651115,0.01458333333333334,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002587956414473684,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,HP On,1026.2837006481384,21.444444444444485,1.9420035991130356,0.0,0.48998812416348797,0.07472500000000001,1,951.5587006481385,951.5587006481385,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,20.413725330660647,51.666666666666686,46.10666666666668,0.0,49.78765562098714,0.0,0.0,0.0,20.413725330660647,49.82829558059086,49.84861556039273,49.78765562098714,12.43753247303448,20.839798938359714,-0.10464550608477197,-1.1,887.5766783294353,-302.692447767568,-0.0,-0.0,146.11881964166238,2.4894100599513953,1.0,0.010451790133254492,0.0,0,0.51582505695488,65.99961422222222,17.86660580720262,0.2418362518576737,10.585133769824385,0.003621533789853396,19.13537971767289,1.2167072973309654
2025-01-01 07:38:00,0.6984079542615194,0.43599397348918867,0.0,0.011640132571025322,0.007266566224819811,0.0,0.006656336967179139,0.0,0.07637781858969303,0.5653737987046471,0.05,0.0,0.0,0.056215243334145015,0.3651953968217103,0.01458333333333334,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002587956414473684,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,HP On,1025.9348459619548,21.444444444444485,1.9386776212908838,0.0,0.4906487987046471,0.07472500000000001,1,951.2098459619548,951.2098459619548,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,20.364756755901656,51.666666666666686,46.10666666666668,0.0,49.78462787999784,0.0,0.0,0.0,20.364756755901656,49.82543068526487,49.845832087898394,49.78462787999784,12.43753247303448,20.906464144786373,-0.03798029965811267,-1.1,884.8399837860803,-304.16348407106847,-0.0,-0.0,146.11881964166238,2.4846993360682355,1.0,0.010470768174487959,0.0,0,0.5167616763354201,65.99961422222222,16.949802253531736,0.24086955601655735,10.614863580341165,0.003621885225376718,19.063668619961348,1.2164312015830459
2025-01-01 07:39:00,0.6990458775207421,0.43640603120804194,0.0,0.011650764625345702,0.0072734338534673655,0.0,0.006656336967179139,0.0,0.07637781858969303,0.5660117219638698,0.05,0.0,0.0,0.056215243334145015,0.3656074545405636,0.01458333333333334,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002587956414473684,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,HP On,1025.5981118908842,21.444444444444485,1.935474885398619,0.0,0.49128672196386974,0.07472500000000001,1,950.8731118908842,950.8731118908842,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,20.31747035770312,51.666666666666686,46.10666666666668,0.0,49.78160744289907,0.0,0.0,0.0,20.31747035770312,49.822572662268094,49.843055271952615,49.78160744289907,12.43753247303448,20.970747561575475,0.0,-1.1,882.2325215418512,-305.58465440358333,-0.0,-0.0,146.11881964166238,2.4799369226560537,1.0,0.010489051954900344,0.0,0,0.5176640320039062,65.99961422222222,16.10024441288805,0.23994227952450461,10.643333541672678,0.0036222354233393086,18.99414783708452,1.2161650803243722
2025-01-01 07:40:00,0.6996622952770671,0.4368041977443138,0.0,0.011661038254617785,0.007280069962405229,0.0,0.006656336967179139,0.0,0.07637781858969303,0.5666281397201949,0.05,0.0,0.0,0.056215243334145015,0.36600562107683543,0.01458333333333334,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002587956414473684,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,HP On,1025.2728281918808,21.444444444444485,1.9323882110867865,0.0,0.4919031397201949,0.07472500000000001,1,950.5478281918809,950.5478281918809,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,20.271770967237735,51.666666666666686,46.10666666666668,0.0,49.778594059597964,0.0,0.0,0.0,20.271770967237735,49.81972127552115,49.840284883482745,49.778594059597964,12.43753247303448,21.032784091050065,0.0,-1.1,879.7449191479345,-306.9586532021311,-0.0,-0.0,146.11881964166238,2.4751228280174593,1.0,0.010506681613237702,0.0,0,0.5185341049196481,65.99961422222222,15.311924516522401,0.23905196462580242,10.670614851590873,0.0036225844205619315,18.92669194566888,1.215908362950552
2025-01-01 07:41:00,0.700258372058761,0.43718922530895443,0.0,0.011670972867646016,0.007286487088482574,0.0,0.006656336967179139,0.0,0.07637781858969303,0.5672242165018887,0.05,0.0,0.0,0.056215243334145015,0.3663906486414761,0.01458333333333334,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002587956414473684,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,HP On,1024.9583689846288,21.444444444444485,1.9294109252272988,0.0,0.49249921650188866,0.07472500000000001,1,950.2333689846288,950.2333689846288,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,20.227569913334335,51.666666666666686,46.10666666666668,0.0,49.775587494148965,0.0,0.0,0.0,20.227569913334335,49.816876302300784,49.8375207063767,49.775587494148965,12.43753247303448,21.092699422237498,0.0,-1.1,877.3695856979335,-308.28800229301214,-0.0,-0.0,146.11881964166238,2.4702570632601235,1.0,0.010523694473537631,0.0,0,0.519373737128226,65.99961422222222,14.580399364654632,0.23819634175027582,10.697426866512712,0.003622932251777302,18.861184279730317,1.2156605183240747
2025-01-01 07:42:00,0.700835198054636,0.43756181809437056,0.0,0.011680586634243933,0.007292696968239509,0.0,0.006656336967179139,0.0,0.07637781858969303,0.5678010424977638,0.05,0.0,0.0,0.056215243334145015,0.3667632414268922,0.01458333333333334,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002587956414473684,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,HP On,1024.6541489208814,21.444444444444485,1.9265368159216327,0.0,0.49307604249776377,0.07472500000000001,1,949.9291489208814,949.9291489208814,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,20.184784447394147,51.666666666666686,46.10666666666668,0.0,49.772587523787976,0.0,0.0,0.0,20.184784447394147,49.81403753232802,49.834762536598056,49.772587523787976,12.43753247303448,21.150610846751356,0.0,-1.1,875.0996706297112,-309.57506536622714,-0.0,-0.0,146.11881964166238,2.465339622838415,1.0,0.010540125299883444,0.0,0,0.5201846443343207,65.99961422222222,13.901767433394696,0.2373733112642255,10.723181903824141,0.003623278949774173,18.797516139328614,1.2154210512443318
2025-01-01 07:43:00,0.7013937945918468,0.43792263581273194,0.0,0.01168989657653078,0.007298710596878866,0.0,0.006656336967179139,0.0,0.07637781858969303,0.5683596390349746,0.05,0.0,0.0,0.056215243334145015,0.3671240591452536,0.01458333333333334,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002587956414473684,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,HP On,1024.359620134975,21.444444444444485,1.9237600951008071,0.0,0.4936346390349745,0.07472500000000001,1,949.6346201349752,949.6346201349752,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,20.14333728058648,51.666666666666686,46.10666666666668,0.0,49.769593938051926,0.0,0.0,0.0,20.14333728058648,49.81120476693695,49.83201018137948,49.769593938051926,12.43753247303448,21.20662791508912,0.0,-1.1,872.9287151148322,-310.82205936635256,-0.0,-0.0,146.11881964166238,2.4603704973950546,1.0,0.01055600650287906,0.0,0,0.5209684260918266,65.99961422222222,13.272334704547198,0.23658092838166045,10.747937580558355,0.0036236245455285145,18.735586150228414,1.215189499597002
2025-01-01 07:44:00,0.7019351189125731,0.43827229678140406,0.0,0.011698918648542885,0.007304538279690067,0.0,0.006656336967179139,0.0,0.07637781858969303,0.5689009633557008,0.05,0.0,0.0,0.056215243334145015,0.3674737201139257,0.01458333333333334,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002587956414473684,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,HP On,1024.0742695850074,21.444444444444485,1.9210753658240547,0.0,0.49417596335570085,0.07472500000000001,1,949.3492695850075,949.3492695850075,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,20.103156179639562,51.666666666666686,46.10666666666668,0.0,49.7666065379672,0.0,0.0,0.0,20.103156179639562,49.808377818308514,49.829263458479176,49.7666065379672,12.43753247303448,21.260853009519174,0.0,-1.1,870.8507204818591,-312.0310644146058,-0.0,-0.0,146.11881964166238,2.4553496705248508,1.0,0.010571368319964585,0.0,0,0.52172657470293,65.99961422222222,12.688695669795122,0.2358173899829455,10.771747736120275,0.0036239690683242815,18.675299704956537,1.2149654318647352
2025-01-01 07:45:00,0.7024600686842707,0.4386113808362821,0.0,0.011707667811404511,0.007310189680604702,0.0,0.006656336967179139,0.0,0.07637781858969303,0.5694259131273984,0.05,0.0,0.0,0.056215243334145015,0.36781280416880374,0.01458333333333334,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002587956414473684,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,HP On,1023.7976165524384,21.444444444444485,1.9184775919506487,0.0,0.4947009131273984,0.07472500000000001,1,949.0726165524384,949.0726165524384,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,20.06417358995454,51.666666666666686,46.10666666666668,0.0,49.76362513529808,0.0,0.0,0.0,20.06417358995454,49.80555650876095,49.826522195492394,49.76362513529808,12.43753247303448,21.31338187896717,0.0,-1.1,868.860105574509,-313.20403321972225,-0.0,-0.0,146.11881964166238,2.450277118707868,1.0,0.010586238982797492,0.0,0,0.5224604834788378,65.99961422222222,12.1477026001305,0.23508102258209862,10.795322340274357,0.003624312545865109,18.616568443617943,1.2147484448093326
2025-01-01 07:46:00,0.7029694861606203,0.4389404320194986,0.0,0.011716158102677005,0.007315673866991643,0.0,0.006656336967179139,0.0,0.07637781858969303,0.569935330603748,0.05,0.0,0.0,0.056215243334145015,0.36814185535202026,0.01458333333333334,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002587956414473684,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,HP On,1023.5292103413902,21.444444444444485,1.9159620704693943,0.0,0.49521033060374803,0.07472500000000001,1,948.8042103413902,948.8042103413902,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,20.02632628999153,51.666666666666686,46.10666666666668,0.0,49.76064955185128,0.0,0.0,0.0,20.02632628999153,49.802740670093264,49.82378622921426,49.76064955185128,12.43753247303448,21.364304129009557,0.0,-1.1,866.951672264038,-314.34279978296485,-0.0,-0.0,146.11881964166238,2.445152811349193,1.0,0.010600644870018824,0.0,0,0.5231714542792163,65.99961422222222,11.646442063950293,0.23437027146609227,10.817390768831512,0.0036246550043775487,18.559309779899827,1.2145381613520907
2025-01-01 07:47:00,0.7034641620255166,0.4392599610623953,0.0,0.011724402700425277,0.007320999351039921,0.0,0.006656336967179139,0.0,0.07637781858969303,0.5704300064686444,0.05,0.0,0.0,0.056215243334145015,0.36846138439491694,0.01458333333333334,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002587956414473684,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,HP On,1023.2686281584822,21.444444444444485,1.9135244062104948,0.0,0.4957050064686444,0.07472500000000001,1,948.5436281584822,948.5436281584822,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,19.98955507407576,51.666666666666686,46.10666666666668,0.0,49.75767961883183,0.0,0.0,0.0,19.98955507407576,49.79993014297704,49.82105540504965,49.75767961883183,12.43753247303448,21.4137036714792,0.0,-1.1,865.1205771744712,-315.44908746062936,-0.0,-0.0,146.11881964166238,2.4399767107321826,1.0,0.010614610646924478,0.0,0,0.5238607044053605,65.99961422222222,11.182216834956144,0.23368369087263058,10.839317807951522,0.0036249964687065793,18.503446467569248,1.2143342286321022
2025-01-01 07:48:00,0.7039448389485936,0.43957044768216497,0.0,0.01173241398247656,0.007326174128036083,0.0,0.006656336967179139,0.0,0.07637781858969303,0.5709106833917214,0.05,0.0,0.0,0.056215243334145015,0.3687718710146866,0.01458333333333334,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002587956414473684,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,HP On,1023.0154731563769,21.444444444444485,1.911160488699015,0.0,0.49618568339172137,0.07472500000000001,1,948.2904731563768,948.2904731563768,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,19.95380446112601,51.666666666666686,46.10666666666668,0.0,49.75471517624609,0.0,0.0,0.0,19.95380446112601,49.797124776392906,49.81832957646632,49.75471517624609,12.43753247303448,21.461659137627645,0.0,-1.1,863.3623045839263,-316.524516439961,-0.0,-0.0,146.11881964166238,2.4347487720299186,1.0,0.010628159393368919,0.0,0,0.5245293729125987,65.99961422222222,10.752528225848236,0.23301993509070307,10.860485027470133,0.0036253369624040343,18.448906203365375,1.2141363162248406
2025-01-01 07:49:00,0.7044122148740025,0.43987234270619274,0.0,0.011740203581233375,0.007331205711769879,0.0,0.006656336967179139,0.0,0.07637781858969303,0.5713780593171303,0.05,0.0,0.0,0.056215243334145015,0.3690737660387144,0.01458333333333334,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002587956414473684,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,HP On,1022.7693726280376,21.444444444444485,1.9088664709556904,0.0,0.4966530593171303,0.07472500000000001,1,948.0443726280375,948.0443726280375,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,19.919022426925768,51.666666666666686,46.10666666666668,0.0,49.75175607234806,0.0,0.0,0.0,19.919022426925768,49.79432442710778,49.81560860448765,49.75175607234806,12.43753247303448,21.508244257963796,0.0,-1.1,861.6726417536615,-317.57061067024443,-0.0,-0.0,146.11881964166238,2.4294689433235037,1.0,0.010641312720966498,0.0,0,0.5251785263945061,65.99961422222222,10.355060154206022,0.23237775038825356,10.880931051070839,0.003625676507810539,18.39562126300506,1.2139441145069472
2025-01-01 07:50:00,0.7048669460637719,0.4401660700378722,0.0,0.011747782434396198,0.00733610116729787,0.0,0.006656336967179139,0.0,0.07637781858969303,0.5718327905068996,0.05,0.0,0.0,0.056215243334145015,0.3693674933703939,0.01458333333333334,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002587956414473684,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,HP On,1022.5299763391257,21.444444444444485,1.9066387500639475,0.0,0.4971077905068996,0.07472500000000001,1,947.8049763391257,947.8049763391257,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,19.885160157473145,51.666666666666686,46.10666666666668,0.0,49.74880216312558,0.0,0.0,0.0,19.885160157473145,49.79152895918976,49.812892357221855,49.74880216312558,12.43753247303448,21.553528211723137,0.0,-1.1,860.0476562976822,-318.58880429076925,-0.0,-0.0,146.11881964166238,2.424137165584889,1.0,0.010654090880584405,0.0,0,0.5258091642879819,65.99961422222222,9.987664607663366,0.23175596768058024,10.90135889599314,0.003626015126131481,18.343528167235796,1.2137573331539695
2025-01-01 07:51:00,0.7053096499151643,0.44045202847643833,0.0,0.011755160831919406,0.007340867141273972,0.0,0.006656336967179139,0.0,0.07637781858969303,0.5722754943582921,0.05,0.0,0.0,0.056215243334145015,0.36965345180896,0.01458333333333334,1,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.002587956414473684,0.0,On,0.004068380552705456,0,On,0.001424160810832993,0,On,0.04164214482045732,0.03123160861534298,On,HP On,1022.296954987168,21.444444444444485,1.9044739493411298,0.0,0.497550494358292,0.07472500000000001,1,947.5719549871679,947.5719549871679,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,1539.8492070752936,Off,0.0,0.0,19.852171822160667,51.666666666666686,46.10666666666668,0.0,49.745853311823055,0.0,0.0,0.0,19.852171822160667,49.78873824355756,49.81018070942482,49.745853311823055,12.43753247303448,21.597575948622442,0.0,-1.1,858.4836753941511,-319.58044759383824,-0.0,-0.0,146.11881964166238,2.4187533691382685,1.0,0.010666512861015576,0.0,0,0.5264222237430329,65.99961422222222,9.648348359159119,0.23115349586329936,10.920470325755598,0.0036263528375075106,18.292567375195162,1.213575699759182
