Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:56:00,0.4269154194014147,0.27594496502979576,0.0,0.007115256990023578,0.004599082750496596,0.0,0.016457714946372475,0.3604577044550422,0.0,0.05,0.0,0.0,0.2613616316964624,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06146676809128052,0.04610007606846038,On,0,0,Off,0.003999287280701754,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5462.144078157202,0.0,Off,0.0,15.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,57.18567466174341,51.666666666666686,46.10666666666668,0.0,50.06697972362885,0.0,0.0,0.0,89.35261665897409,50.08631256435528,50.0959789847185,50.06697972362885,12.43753247303448,12.29453945685285,0.0,6.1841676331177124,2.8,9.236100170605994,-206.98052548450198,-1128.1849479695468,-640.5175840702357,-0.0,-0.0,422.8239550983568,0.0,1.0,0.05176539130992741,0.0,0.0,0.490247254957025,65.99961422222222,10.713103487376891,0.3120715617614591,5.454316968535908,0.002706520420652829,-0.5073776475138434,1.2550414164710955,0.2593434552375716,-1143.7860937434157,15.601145773868975
2025-01-01 00:57:00,0.4269154194014147,0.27594496502979576,0.0,0.007115256990023578,0.004599082750496596,0.0,0.016457714946372475,0.3604577044550422,0.0,0.05,0.0,0.0,0.2613616316964624,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06146676809128052,0.04610007606846038,On,0,0,Off,0.003999287280701754,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5462.144078157202,0.0,Off,0.0,15.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,57.18032603118288,51.666666666666686,46.10666666666668,0.0,50.05438856152179,0.0,0.0,0.0,89.34425942372324,50.07443266746618,50.08445472043838,50.05438856152179,12.43753247303448,12.286172694282607,0.0,6.183762567941056,2.8,9.236100170605994,-206.3579456846512,-1128.071184763138,-639.6584740843042,-0.0,-0.0,422.8239550983568,0.0,1.0,0.05174155531278182,0.0,0.0,0.4900215147110018,65.99961422222222,10.476573301296177,0.31224319464941475,5.4504903607766995,0.002706518687120784,-0.4804945897127073,1.2550782058110568,0.25934250996808206,-1143.6450207661744,15.57383600303633
2025-01-01 00:58:00,0.4269154194014147,0.27594496502979576,0.0,0.007115256990023578,0.004599082750496596,0.0,0.016457714946372475,0.3604577044550422,0.0,0.05,0.0,0.0,0.2613616316964624,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06146676809128052,0.04610007606846038,On,0,0,Off,0.003999287280701754,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5462.144078157202,0.0,Off,0.0,15.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,57.17498227311982,51.666666666666686,46.10666666666668,0.0,50.0417988472642,0.0,0.0,0.0,89.33590980174971,50.06255388171514,50.07293139894062,50.0417988472642,12.43753247303448,12.277803833058458,0.0,6.18329958050503,2.8,9.236100170605994,-205.7324212012021,-1127.9368478995953,-638.7996108359469,-0.0,-0.0,422.8239550983568,0.0,1.0,0.05171770865985048,0.0,0.0,0.48979567354871806,65.99961422222222,10.243234536387973,0.31241498701539083,5.4456825329224685,0.002706517045486871,-0.453615013413172,1.2551150064666503,0.25934142952564526,-1143.4837762745944,15.546928374999133
2025-01-01 00:59:00,0.4269154194014147,0.27594496502979576,0.0,0.007115256990023578,0.004599082750496596,0.0,0.016457714946372475,0.3604577044550422,0.0,0.05,0.0,0.0,0.2613616316964624,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06146676809128052,0.04610007606846038,On,0,0,Off,0.003999287280701754,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5462.144078157202,0.0,Off,0.0,15.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,57.16964183695917,51.666666666666686,46.10666666666668,0.0,50.029210579655036,0.0,0.0,0.0,89.3275653702487,50.05067620608993,50.06140901930739,50.029210579655036,12.43753247303448,12.269433896839198,0.0,6.182781895415613,2.8,9.236100170605994,-205.10415356210035,-1127.7830989447743,-637.9410997635398,-0.0,-0.0,422.8239550983568,0.0,1.0,0.05169385426276757,0.0,0.0,0.48956975904498073,65.99961422222222,10.012991103082662,0.31258691797061805,5.44185291205598,0.0027065154957338225,-0.4267421440086654,1.2551518139380844,0.25934022143366725,-1143.3034837686089,15.520384823834647
2025-01-01 01:00:00,0.42507880365308004,0.27479246312808425,0.0,0.007084646727551334,0.004579874385468071,0.0,0.016157768400319843,0.3589210352527602,0.0,0.05,0.0,0.0,0.2602091297947509,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0599300988889985,0.04494757416674886,On,0,0,Off,0.003699340734649122,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5462.144078157202,0.0,Off,0.0,15.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,57.164303239109636,51.666666666666686,46.10666666666668,0.0,50.01662375783496,0.0,0.0,0.0,89.3192238111088,50.03879963990046,50.04988758093322,50.01662375783496,12.43753247303448,12.261063865378617,0.0,6.18221254368707,2.8,9.236100170605994,-206.30995249449632,-1127.6110290645893,-637.0830415797027,-0.0,-0.0,420.9873393500221,0.0,1.0,0.05166999491028819,0.0,0.0,0.4893437976108628,65.99961422222222,9.785749735184247,0.3127589674769793,5.4370442417607645,0.002706514037833345,-0.3998790678992439,1.2551886239176084,0.25933889276372096,-1143.1051993435003,15.494170278911094
2025-01-01 01:01:00,0.42507880365308004,0.27479246312808425,0.0,0.007084646727551334,0.004579874385468071,0.0,0.016157768400319843,0.3589210352527602,0.0,0.05,0.0,0.0,0.2602091297947509,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0599300988889985,0.04494757416674886,On,0,0,Off,0.003699340734649122,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5462.144078157202,0.0,Off,0.0,15.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,57.159016199353154,51.666666666666686,46.10666666666668,0.0,50.00403838127151,0.0,0.0,0.0,89.3109628114893,50.02692418276483,50.038367083511496,50.00403838127151,12.43753247303448,12.25266088094978,0.0,6.181594375198192,2.8,9.236100170605994,-205.67223622454594,-1127.4216635726225,-636.2220707234746,-0.0,-0.0,420.9873393500221,0.0,1.0,0.05164603690882634,0.0,0.0,0.48911690191561713,65.99961422222222,9.562495148906592,0.31293181231201456,5.433194451287685,0.002706512671746598,-0.37292121016960245,1.2552255809166173,0.2593374501646382,-1142.889916021217,15.468252448594598
2025-01-01 01:02:00,0.42507880365308004,0.27479246312808425,0.0,0.007084646727551334,0.004579874385468071,0.0,0.016157768400319843,0.3589210352527602,0.0,0.05,0.0,0.0,0.2602091297947509,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0599300988889985,0.04494757416674886,On,0,0,Off,0.003699340734649122,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5462.144078157202,0.0,Off,0.0,15.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,57.15372693007112,51.666666666666686,46.10666666666668,0.0,49.991454438478634,0.0,0.0,0.0,89.30269832823613,50.01504982397223,50.02684751671903,49.991454438478634,12.43753247303448,12.244260478375748,0.0,6.180930070303988,2.8,9.236100170605994,-205.03200726336877,-1127.215966177503,-635.3618307454857,-0.0,-0.0,420.9873393500221,0.0,1.0,0.05162208154461489,0.0,0.0,0.48889003119661023,65.99961422222222,9.342484132094867,0.31310472158527797,5.4283681701230515,0.002706511397792134,-0.3459816229316903,1.255262528666213,0.2593358998896274,-1142.6585677886906,15.442601611187497
2025-01-01 01:03:00,0.42507880365308004,0.27479246312808425,0.0,0.007084646727551334,0.004579874385468071,0.0,0.016157768400319843,0.3589210352527602,0.0,0.05,0.0,0.0,0.2602091297947509,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0599300988889985,0.04494757416674886,On,0,0,Off,0.003699340734649122,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5462.144078157202,0.0,Off,0.0,15.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,57.14843418381008,51.666666666666686,46.10666666666668,0.0,49.97887192982041,0.0,0.0,0.0,89.29442841220325,50.003176563985825,50.015328881068534,49.97887192982041,12.43753247303448,12.235863482521776,0.0,6.180222150654301,2.8,9.236100170605994,-204.3899248141738,-1126.9948429389551,-634.5024057402412,-0.0,-0.0,420.9873393500221,0.0,1.0,0.051598131172368764,0.0,0.0,0.48866320775431143,65.99961422222222,9.125141576045273,0.3132776782719289,5.424520622152837,0.002706510215902106,-0.3190629014586879,1.2552994635363708,0.2593342478215363,-1142.4120333609196,15.417190421964573
2025-01-01 01:04:00,0.42507880365308004,0.27479246312808425,0.0,0.007084646727551334,0.004579874385468071,0.0,0.016157768400319843,0.3589210352527602,0.0,0.05,0.0,0.0,0.2602091297947509,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0599300988889985,0.04494757416674886,On,0,0,Off,0.003699340734649122,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5462.144078157202,0.0,Off,0.0,15.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,57.143136776916606,51.666666666666686,46.10666666666668,0.0,49.96629085593579,0.0,0.0,0.0,89.2861512139322,49.99130440352793,50.003811177324,49.96629085593579,12.43753247303448,12.22747067633727,0.0,6.179472989294605,2.8,9.236100170605994,-203.7462303487714,-1126.7591459503287,-633.6438753325849,-0.0,-0.0,420.9873393500221,0.0,1.0,0.05157418802907251,0.0,0.0,0.4884364527742176,65.99961422222222,8.910305633791474,0.31345066616878287,5.419698531639234,0.0027065091259998075,-0.2921675081959325,1.2553363820806032,0.2593324994964373,-1142.1511396948945,15.391993744565681
2025-01-01 01:05:00,0.42507880365308004,0.27479246312808425,0.0,0.007084646727551334,0.004579874385468071,0.0,0.016157768400319843,0.3589210352527602,0.0,0.05,0.0,0.0,0.2602091297947509,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0599300988889985,0.04494757416674886,On,0,0,Off,0.003699340734649122,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5462.144078157202,0.0,Off,0.0,15.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,57.13783357789693,51.666666666666686,46.10666666666668,0.0,49.95371121772453,0.0,0.0,0.0,89.27786496546395,49.97943334356676,49.99229440648788,49.95371121772453,12.43753247303448,12.2190828085036,0.0,6.17868482010367,2.8,9.236100170605994,-203.1010203146193,-1126.5096767755576,-632.7863154710973,-0.0,-0.0,420.9873393500221,0.0,1.0,0.05155025425568707,0.0,0.0,0.4882097865324283,65.99961422222222,8.697955806455909,0.3136236697391411,5.415855030178481,0.002706508128000127,-0.2652977970690191,1.2553732810023668,0.2593306601256626,-1141.8766652732854,15.366988497727887
2025-01-01 01:06:00,0.42507880365308004,0.27479246312808425,0.0,0.007084646727551334,0.004579874385468071,0.0,0.016157768400319843,0.3589210352527602,0.0,0.05,0.0,0.0,0.2602091297947509,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0599300988889985,0.04494757416674886,On,0,0,Off,0.003699340734649122,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5462.144078157202,0.0,Off,0.0,15.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,57.13252350300477,51.666666666666686,46.10666666666668,0.0,49.941133016335684,0.0,0.0,0.0,89.26956797344495,49.96756338530558,49.980778569790544,49.941133016335684,12.43753247303448,12.210700596440043,0.0,6.177859746609719,2.8,9.236100170605994,-202.4544035754776,-1126.2471896616148,-631.9297987447901,-0.0,-0.0,420.9873393500221,0.0,1.0,0.05152633190563309,0.0,0.0,0.4879832284759873,65.99961422222222,8.48805581929043,0.3137966740528717,5.411038852328555,0.0027065072218099206,-0.2384560230216639,1.255410157141886,0.25932873461638695,-1141.5893431722884,15.342153510673636
2025-01-01 01:07:00,0.42507880365308004,0.27479246312808425,0.0,0.007084646727551334,0.004579874385468071,0.0,0.016157768400319843,0.3589210352527602,0.0,0.05,0.0,0.0,0.2602091297947509,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0599300988889985,0.04494757416674886,On,0,0,Off,0.003699340734649122,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5462.144078157202,0.0,Off,0.0,15.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,57.12720551551159,51.666666666666686,46.10666666666668,0.0,49.92855625315708,0.0,0.0,0.0,89.26125861798685,49.95569453017282,49.969263668680696,49.92855625315708,12.43753247303448,12.202324726666834,0.0,6.176999750225064,2.8,9.236100170605994,-201.8065155758053,-1125.972394541203,-631.074394428991,-0.0,-0.0,420.9873393500221,0.0,1.0,0.0515024229457391,0.0,0.0,0.48775679723186255,65.99961422222222,8.28053950316366,0.3139696647809428,5.407201047456969,0.002706506407328354,-0.2116443431399322,1.2554470074745974,0.25932672759085124,-1141.289863927463,15.31746938626031
2025-01-01 01:08:00,0.42507880365308004,0.27479246312808425,0.0,0.007084646727551334,0.004579874385468071,0.0,0.016157768400319843,0.3589210352527602,0.0,0.05,0.0,0.0,0.2602091297947509,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0599300988889985,0.04494757416674886,On,0,0,Off,0.003699340734649122,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5462.144078157202,0.0,Off,0.0,15.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,57.12187862542162,51.666666666666686,46.10666666666668,0.0,49.915980929804974,0.0,0.0,0.0,89.25293535222129,49.94382677981225,49.95774970481589,49.915980929804974,12.43753247303448,12.193955855079922,0.0,6.1761066979375085,2.8,9.236100170605994,-201.15749615699497,-1125.6859598385556,-630.2201685221204,-0.0,-0.0,420.9873393500221,0.0,1.0,0.05147852925693845,0.0,0.0,0.48753051061354685,65.99961422222222,8.075333015103148,0.3141426281917456,5.402392360317719,0.002706505684447236,-0.18486481749475026,1.2554838291099784,0.25932464340431693,-1140.978878210821,15.292918372265433
2025-01-01 01:09:00,0.42507880365308004,0.27479246312808425,0.0,0.007084646727551334,0.004579874385468071,0.0,0.016157768400319843,0.3589210352527602,0.0,0.05,0.0,0.0,0.2602091297947509,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0599300988889985,0.04494757416674886,On,0,0,Off,0.003699340734649122,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5462.144078157202,0.0,Off,0.0,15.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,57.116541888217775,51.666666666666686,46.10666666666668,0.0,49.90340704811372,0.0,0.0,0.0,89.24459670034027,49.93196013607331,49.94623668005311,49.90340704811372,12.43753247303448,12.185594607728195,0.0,6.17518234949476,2.8,9.236100170605994,-200.50747799849296,-1125.388515090357,-629.3671838336365,-0.0,-0.0,420.9873393500221,0.0,1.0,0.05145465263640203,0.0,0.0,0.4873043856412551,65.99961422222222,7.872366485121461,0.3143155511370013,5.398561761731084,0.0027065050530513547,-0.15811941158551868,1.2555206192881696,0.25932248616183634,-1140.6569993317198,15.268484241362696
2025-01-01 01:10:00,0.42507880365308004,0.27479246312808425,0.0,0.007084646727551334,0.004579874385468071,0.0,0.016157768400319843,0.3589210352527602,0.0,0.05,0.0,0.0,0.2602091297947509,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0599300988889985,0.04494757416674886,On,0,0,Off,0.003699340734649122,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5462.144078157202,0.0,Off,0.0,15.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,57.11119440327684,51.666666666666686,46.10666666666668,0.0,49.890834610125786,0.0,0.0,0.0,89.23624125512006,49.92009460100168,49.93472459643963,49.890834610125786,12.43753247303448,12.177241581841512,0.0,6.174228364115878,2.8,9.236100170605994,-199.8565857830589,-1125.0806533939885,-628.515500097309,-0.0,-0.0,420.9873393500221,0.0,1.0,0.05143079480038977,0.0,0.0,0.48707843856893035,65.99961422222222,7.6715749642279505,0.31448842103241187,5.393762005217523,0.0027065045130187995,-0.13140999958370436,1.2555573753754925,0.2593202597339175,-1140.3248055733527,15.244152179364157
2025-01-01 01:11:00,0.42507880365308004,0.27479246312808425,0.0,0.007084646727551334,0.004579874385468071,0.0,0.016157768400319843,0.3589210352527602,0.0,0.05,0.0,0.0,0.2602091297947509,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0599300988889985,0.04494757416674886,On,0,0,Off,0.003699340734649122,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5462.144078157202,0.0,Off,0.0,15.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,57.105835312239186,51.666666666666686,46.10666666666668,0.0,49.87826361808204,0.0,0.0,0.0,89.22786767537373,49.908230176830116,49.92321345620415,49.87826361808204,12.43753247303448,12.168897346882268,0.0,6.173246306761676,2.8,9.236100170605994,-199.20493811660253,-1124.7629336946122,-627.665174086547,-0.0,-0.0,420.9873393500221,0.0,1.0,0.05140695738717256,0.0,0.0,0.4868526849119156,65.99961422222222,7.472896619922359,0.31466122583777517,5.389939988634655,0.002706504064221276,-0.10473836765270228,1.2555940948598565,0.2593179677711595,-1139.9828423759056,15.219908681293461
2025-01-01 01:12:00,0.42507880365308004,0.27479246312808425,0.0,0.007084646727551334,0.004579874385468071,0.0,0.016157768400319843,0.3589210352527602,0.0,0.05,0.0,0.0,0.2602091297947509,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0599300988889985,0.04494757416674886,On,0,0,Off,0.003699340734649122,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5462.144078157202,0.0,Off,0.0,15.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,57.10046379750379,51.666666666666686,46.10666666666668,0.0,49.865694074412446,0.0,0.0,0.0,89.21947468359967,49.89636686596969,49.911703261748315,49.865694074412446,12.43753247303448,12.16056244555559,0.0,6.172237653993833,2.8,9.236100170605994,-198.55264875851412,-1124.4358829219912,-626.8162597251841,-0.0,-0.0,420.9873393500221,0.0,1.0,0.05138314195983955,0.0,0.0,0.4866271394735408,65.99961422222222,7.276271616647861,0.3148339540378507,5.385150472965606,0.0027065037065244074,-0.07810621713729127,1.2556307753463523,0.25931561371792716,-1139.6316243766937,15.195741454702539
2025-01-01 01:13:00,0.42507880365308004,0.27479246312808425,0.0,0.007084646727551334,0.004579874385468071,0.0,0.016157768400319843,0.3589210352527602,0.0,0.05,0.0,0.0,0.2602091297947509,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0599300988889985,0.04494757416674886,On,0,0,Off,0.003699340734649122,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5462.144078157202,0.0,Off,0.0,15.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,57.095079080825975,51.666666666666686,46.10666666666668,0.0,49.853125981727096,0.0,0.0,0.0,89.21106106379058,49.88450467100134,49.90019401563847,49.853125981727096,12.43753247303448,12.152237394783066,0.0,6.171203799450511,2.8,9.236100170605994,-197.89982698167296,-1124.0999979871835,-625.9688081942103,-0.0,-0.0,420.9873393500221,0.0,1.0,0.051359350009004386,0.0,0.0,0.4864018163707524,65.99961422222222,7.081641862515191,0.31500659462392633,5.381338289368363,0.0027065034397880266,-0.05151516763839403,1.255667414553002,0.2593132008251292,-1139.271637316927,15.1716393297433
2025-01-01 01:14:00,0.42507880365308004,0.27479246312808425,0.0,0.007084646727551334,0.004579874385468071,0.0,0.016157768400319843,0.3589210352527602,0.0,0.05,0.0,0.0,0.2602091297947509,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0599300988889985,0.04494757416674886,On,0,0,Off,0.003699340734649122,0.0,On,0.012458427665670721,0,On,0.011975528859758864,0,On,0.28701540750400284,0.21526155562800206,On,0,0,Off,Off,0.0,11.666666666666686,0.0,0.0,0.0,0.0,0,0.0,5462.144078157202,0.0,Off,0.0,15.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,57.08968042168697,51.666666666666686,46.10666666666668,0.0,49.84055934280752,0.0,0.0,0.0,89.20262565888589,49.87264359466767,49.888685720597756,49.84055934280752,12.43753247303448,12.143922686650773,0.0,6.170146058964377,2.8,9.236100170605994,-197.24657761903245,-1123.755747648503,-625.1228680355742,-0.0,-0.0,420.9873393500221,0.0,1.0,0.05133558295544124,0.0,0.0,0.4861767290590775,65.99961422222222,6.888951066519731,0.3151791370758305,5.376560204293633,0.0027065032638664555,-0.02496676000662923,1.25570401030662,0.25931073216216266,-1138.9033398240908,15.147592175587672
