Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.2634587601577834,0.17000213319524343,0.0,0.004390979335963057,0.0028333688865873905,0.0,0.01982433056393551,0.2436344295938479,0.0,0.0,0.0,0.0,0.0,0.17000213319524343,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004278193530701754,0.0,On,0.015546137033233756,0,On,0.0169649186668566,0,On,0.1850449970709028,0.13878374780317707,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,477.11976888888887,Off,0.0,0,82.43337342681836,51.666666666666686,46.10666666666668,0.0,49.76930133376986,0.0,0.0,0.0,128.8021459794037,49.80330653003381,49.82030912816578,49.76930133376986,12.43753247303448,Off,0.0,22.77777777777783,0,0.0,0.0,0.0,0.0,0,0.0,0,2250.9373681215684,19.079732213894633,0.0,2.8,-176.41924030501673,-516.4916136094902,-0.0,-0.0,316.50522458504247,0.0,1.0,0.024344360207826533,0.0,0.0,0.6209804739635125,65.99961422222222,23.567148719431028,0.20196910216188427,8.762719882037274,0.0027133476528327354,27.42122540041952,1.2223253713405957
2025-01-01 00:01:00,0.2634587601577834,0.17000213319524343,0.0,0.004390979335963057,0.0028333688865873905,0.0,0.01982433056393551,0.2436344295938479,0.0,0.0,0.0,0.0,0.0,0.17000213319524343,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004278193530701754,0.0,On,0.015546137033233756,0,On,0.0169649186668566,0,On,0.1850449970709028,0.13878374780317707,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,477.11976888888887,Off,0.0,0,82.38105053816862,51.666666666666686,46.10666666666668,0.0,49.75116207844136,0.0,0.0,0.0,128.72039146588847,49.78618161225809,49.80369137916646,49.75116207844136,12.43753247303448,Off,0.0,22.77777777777783,0,0.0,0.0,0.0,0.0,0,0.0,0,2251.1993439088574,19.082077126658458,0.0,2.8,-178.34054328580515,-516.5937388547728,-0.0,-0.0,316.50522458504247,0.0,1.0,0.024345667067756767,0.0,0.0,0.6210138095899965,65.99961422222222,21.747970983925242,0.20254870530122743,8.787029333136903,0.0027136067499276733,27.39968579011984,1.225885913566835
2025-01-01 00:02:00,0.2634587601577834,0.17000213319524343,0.0,0.004390979335963057,0.0028333688865873905,0.0,0.01982433056393551,0.2436344295938479,0.0,0.0,0.0,0.0,0.0,0.17000213319524343,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004278193530701754,0.0,On,0.015546137033233756,0,On,0.0169649186668566,0,On,0.1850449970709028,0.13878374780317707,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,477.11976888888887,Off,0.0,0,82.32982430151363,51.666666666666686,46.10666666666668,0.0,49.73303498806472,0.0,0.0,0.0,128.64035047111503,49.76906756417178,49.787083852225315,49.73303498806472,12.43753247303448,Off,0.0,22.77777777777783,0,0.0,0.0,0.0,0.0,0,0.0,0,2251.214267234633,19.084024231029645,0.0,2.8,-180.2332538029916,-516.6785446650348,-0.0,-0.0,316.50522458504247,0.0,1.0,0.024346752211874642,0.0,0.0,0.6210414896482476,65.99961422222222,19.940066277000774,0.20254328524265025,8.78860261814121,0.0027138648915523847,27.37847056312459,1.2258775546999492
2025-01-01 00:03:00,0.2634587601577834,0.17000213319524343,0.0,0.004390979335963057,0.0028333688865873905,0.0,0.01982433056393551,0.2436344295938479,0.0,0.0,0.0,0.0,0.0,0.17000213319524343,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004278193530701754,0.0,On,0.015546137033233756,0,On,0.0169649186668566,0,On,0.1850449970709028,0.13878374780317707,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,477.11976888888887,Off,0.0,0,82.27963764705349,51.666666666666686,46.10666666666668,0.0,49.71491982022544,0.0,0.0,0.0,128.5619338235211,49.751964157953616,49.77048632681771,49.71491982022544,12.43753247303448,Off,0.0,22.77777777777783,0,0.0,0.0,0.0,0.0,0,0.0,0,2251.2357089790257,19.085594568416475,0.0,2.8,-182.1051631894046,-516.7469443171635,-0.0,-0.0,316.50522458504247,0.0,1.0,0.02434762737245409,0.0,0.0,0.621063813407294,65.99961422222222,18.136556542716455,0.20254260969006668,8.78927237613997,0.002714122835060153,27.357508279453363,1.2258707765524706
2025-01-01 00:04:00,0.2634587601577834,0.17000213319524343,0.0,0.004390979335963057,0.0028333688865873905,0.0,0.01982433056393551,0.2436344295938479,0.0,0.0,0.0,0.0,0.0,0.17000213319524343,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004278193530701754,0.0,On,0.015546137033233756,0,On,0.0169649186668566,0,On,0.1850449970709028,0.13878374780317707,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,477.11976888888887,Off,0.0,0,82.23043800409121,51.666666666666686,46.10666666666668,0.0,49.69681634509107,0.0,0.0,0.0,128.48505938139252,49.73487117763816,49.75389859391171,49.69681634509107,12.43753247303448,Off,0.0,22.77777777777783,0,0.0,0.0,0.0,0.0,0,0.0,0,2251.244807958458,19.08680751528253,0.0,2.8,-183.29847209337305,-516.7997793669249,-0.0,-0.0,316.50522458504247,0.0,1.0,0.02434830335246339,0.0,0.0,0.6210810564312627,65.99961422222222,16.9960826885094,0.20254643374693532,8.790441906998472,0.002714380582499016,27.336786974132345,1.2258654977914174
2025-01-01 00:05:00,0.2634587601577834,0.17000213319524343,0.0,0.004390979335963057,0.0028333688865873905,0.0,0.01982433056393551,0.2436344295938479,0.0,0.0,0.0,0.0,0.0,0.17000213319524343,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004278193530701754,0.0,On,0.015546137033233756,0,On,0.0169649186668566,0,On,0.1850449970709028,0.13878374780317707,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,477.11976888888887,Off,0.0,0,82.18208943639506,51.666666666666686,46.10666666666668,0.0,49.67872434441957,0.0,0.0,0.0,128.40951474436727,49.71778841818114,49.737320455061926,49.67872434441957,12.43753247303448,Off,0.0,22.77777777777783,0,0.0,0.0,0.0,0.0,0,0.0,0,2251.260748809759,19.087713529023517,0.0,2.8,-183.69687394281505,-516.8392459850705,-0.0,-0.0,316.50522458504247,0.0,1.0,0.02434880827505683,0.0,0.0,0.6210939360908106,65.99961422222222,16.63714745721301,0.20255412011367968,8.79144258443144,0.0027146381358221635,27.3162748792671,1.2258615067215672
2025-01-01 00:06:00,0.2634587601577834,0.17000213319524343,0.0,0.004390979335963057,0.0028333688865873905,0.0,0.01982433056393551,0.2436344295938479,0.0,0.0,0.0,0.0,0.0,0.17000213319524343,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004278193530701754,0.0,On,0.015546137033233756,0,On,0.0169649186668566,0,On,0.1850449970709028,0.13878374780317707,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,477.11976888888887,Off,0.0,0,82.1344475375086,51.666666666666686,46.10666666666668,0.0,49.66064362992489,0.0,0.0,0.0,128.3350742773572,49.70071570277803,49.720751739204594,49.66064362992489,12.43753247303448,Off,0.0,22.77777777777783,0,0.0,0.0,0.0,0.0,0,0.0,0,2251.264869313658,19.088366252093767,0.0,2.8,-184.00492342291523,-516.867679789244,-0.0,-0.0,316.50522458504247,0.0,1.0,0.02434917203717491,0.0,0.0,0.6211032150026641,65.99961422222222,16.357531781286294,0.2025649914230126,8.791607533217707,0.002714895496728665,27.295938127301206,1.2258585783019091
2025-01-01 00:07:00,0.2634587601577834,0.17000213319524343,0.0,0.004390979335963057,0.0028333688865873905,0.0,0.01982433056393551,0.2436344295938479,0.0,0.0,0.0,0.0,0.0,0.17000213319524343,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004278193530701754,0.0,On,0.015546137033233756,0,On,0.0169649186668566,0,On,0.1850449970709028,0.13878374780317707,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,477.11976888888887,Off,0.0,0,82.08746746378432,51.666666666666686,46.10666666666668,0.0,49.64257404514193,0.0,0.0,0.0,128.261667912163,49.68365288462365,49.70419230436451,49.64257404514193,12.43753247303448,Off,0.0,22.77777777777783,0,0.0,0.0,0.0,0.0,0,0.0,0,2251.276610412867,19.08878225042573,0.0,2.8,-184.22067731401148,-516.8858017443822,-0.0,-0.0,316.50522458504247,0.0,1.0,0.024349403872205456,0.0,0.0,0.6211091286937991,65.99961422222222,16.159899845328304,0.20257883889991948,8.79233849822791,0.002715152666646338,27.275766398193507,1.2258566430273812
2025-01-01 00:08:00,0.2634587601577834,0.17000213319524343,0.0,0.004390979335963057,0.0028333688865873905,0.0,0.01982433056393551,0.2436344295938479,0.0,0.0,0.0,0.0,0.0,0.17000213319524343,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004278193530701754,0.0,On,0.015546137033233756,0,On,0.0169649186668566,0,On,0.1850449970709028,0.13878374780317707,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,477.11976888888887,Off,0.0,0,82.04110641397538,51.666666666666686,46.10666666666668,0.0,49.624515443491006,0.0,0.0,0.0,128.18922877183653,49.666599826228776,49.68764201759766,49.624515443491006,12.43753247303448,Off,0.0,22.77777777777783,0,0.0,0.0,0.0,0.0,0,0.0,0,2251.2865760796976,19.088977338103835,0.0,2.8,-184.39382781374212,-516.8943003478295,-0.0,-0.0,316.50522458504247,0.0,1.0,0.02434951259402611,0.0,0.0,0.6211119019902481,65.99961422222222,15.995247949044913,0.20259546336565595,8.7929478305746,0.002715409646920849,27.25574982754422,1.225855634552658
2025-01-01 00:09:00,0.2634587601577834,0.17000213319524343,0.0,0.004390979335963057,0.0028333688865873905,0.0,0.01982433056393551,0.2436344295938479,0.0,0.0,0.0,0.0,0.0,0.17000213319524343,0,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004278193530701754,0.0,On,0.015546137033233756,0,On,0.0169649186668566,0,On,0.1850449970709028,0.13878374780317707,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,477.11976888888887,Off,0.0,0,81.99533045283442,51.666666666666686,46.10666666666668,0.0,49.6064676878276,0.0,0.0,0.0,128.1177038325538,49.649556398995806,49.67110075457991,49.6064676878276,12.43753247303448,Off,0.0,22.77777777777783,0,0.0,0.0,0.0,0.0,0,0.0,0,2251.2853656151146,19.088964033778886,0.0,2.8,-184.55566210903197,-516.8937207699025,-0.0,-0.0,316.50522458504247,0.0,1.0,0.024349505179565818,0.0,0.0,0.6211117128608142,65.99961422222222,15.832834075828105,0.20261470735902584,8.792746170702122,0.00271566643881929,27.23588063098393,1.2258555003606397
