Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,0.2870537327455027,0.1721896331952434,0.017599999999999994,0.2870537327455027,0.1721896331952434,0.017599999999999994,0.018113053151654807,0.2436344295938479,0.01780625,0.007499999999999999,0.0,0.017599999999999994,0.0,0.17000213319524343,0.0,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.0025669161184210527,0.0,0.015546137033233756,0.0,0.0169649186668566,0.0,0.1850449970709028,0.13878374780317707,0.0,0.0,494.9260188888888,20.000000000000057,0.9250000000000003,0.0,0.5158051555555554,0.01780625,1.0,477.11976888888887,477.11976888888887,0.0,0.0,73.7317348258962,51.66666666666668,46.10666666666668,0.0,48.35920551059871,0.0,0.0,0.0,115.20583566546279,47.225656690212105,48.35920551059871,46.658882280018815,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2244.8054485225603,19.780450836554916,0.0,0.85,249.60375934102706,-536.8947594182558,0.0,0.0,248.7943329505395,191.86812066455124,0.0,0.021604146180152273,0.0,0.0,0.551082584220673,0.0,42.77816691985454,0.2042254055020327,9.274580147285747,0.002858216359176024,34.93187029317835,1.2228566881909615
2025-01-01 11:00:00,0.27035383691216935,0.17000213319524343,0.03947819007872835,0.2703538369121694,0.17000213319524343,0.03947819007872835,0.018113053151654807,0.2436344295938479,0.008606354166666667,0.0,0.030971523412061684,0.008506666666666664,0.0,0.17000213319524343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.0025669161184210527,0.0,0.015546137033233756,0.0,0.0169649186668566,0.0,0.1850449970709028,0.13878374780317707,0.0,0.0,239.21424246296294,20.000000000000057,0.44708333333333344,0.0,0.2493058251851851,0.008606354166666667,0.48333333333333334,230.60788829629627,477.11976888888887,703.3706666666666,0.0,82.58353505799944,51.66666666666668,46.10666666666668,0.0,50.962841534122475,0.0,0.0,703.3706666666666,129.03677352812414,50.802476230032134,50.99153216574404,50.69360294636542,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2254.785460533331,20.07416364421272,0.0,1.95,82.71889561199882,-491.79763673229905,0.0,0.0,248.7943329505395,432.9339753321687,0.0,0.020793632699343045,0.0,0.0,0.5304078554058687,0.0,86.50795693079546,0.20173926647078308,9.425819404329188,0.0028767237944877923,28.2867769992981,1.2210448072942912
2025-01-01 12:00:00,0.2639356632765747,0.17156305246484674,0.0,0.2639356632765747,0.17156305246484674,0.0,0.018220007989922352,0.24571565528665232,0.0,0.0,0.0,0.0,0.0,0.17156305246484674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.0026738709566885965,0.0,0.015546137033233756,0.0,0.0169649186668566,0.0,0.1850449970709028,0.13878374780317707,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,477.11976888888887,0.0,0.0,82.55350346738254,51.66666666666668,46.10666666666668,0.0,50.80227834827971,0.0,0.0,0.0,128.9898491677852,50.83407794715811,50.84997774659731,50.80227834827971,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2261.008959326757,20.06579840510891,0.0,3.05,-71.29281768288824,-458.0598022955675,0.0,0.0,250.98251348161148,685.1130658425537,0.0,0.020724197277035252,0.0,0.0,0.5286366837223061,0.0,135.78447113106782,0.20266189844395885,9.432736157672684,0.002889895130376669,18.245830053422296,1.2204571947102174
2025-01-01 13:00:00,0.2642565277913773,0.17156305246484674,0.0,0.2642565277913773,0.17156305246484674,0.0,0.018540872504724984,0.24571565528665232,0.0,0.0,0.0,0.0,0.0,0.17156305246484674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.002994735471491228,0.0,0.015546137033233756,0.0,0.0169649186668566,0.0,0.1850449970709028,0.13878374780317707,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,477.11976888888887,0.0,0.0,78.70952365501168,51.66666666666668,46.10666666666668,0.0,49.79561818069808,0.0,0.0,0.0,122.98363071095575,49.82787298833862,49.8440003921589,49.79561818069808,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2270.467710723024,20.492213596673512,0.0,4.45,-0.6688529394208008,-416.1642959594357,0.0,0.0,251.3033779964141,837.8827741524582,0.0,0.02004828129965997,0.0,0.0,0.5113952930919179,0.0,164.19206502360083,0.19788246831754266,9.63179373125956,0.002898368293114568,14.006690955282956,1.21810683997484
2025-01-01 14:00:00,0.2644704374679124,0.17156305246484674,0.0,0.2644704374679124,0.17156305246484674,0.0,0.01875478218126007,0.24571565528665232,0.0,0.0,0.0,0.0,0.0,0.17156305246484674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.0032086451480263156,0.0,0.015546137033233756,0.0,0.0169649186668566,0.0,0.1850449970709028,0.13878374780317707,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,477.11976888888887,0.0,0.0,74.56647007226324,51.66666666666668,46.10666666666668,0.0,48.838373040973046,0.0,0.0,0.0,116.51010948791131,48.87246595626891,48.88951241391684,48.838373040973046,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2275.2134482538695,21.08084833941306,0.0,4.7,-0.2826225913940268,-421.0901668247264,0.0,0.0,251.51728767294918,845.6711196988467,0.0,0.019900670639102985,0.0,0.0,0.5076300128720962,0.0,169.2902565603832,0.19119539333248914,9.900402751830546,0.002905295344395,5.570243806763596,1.2150537954855127
2025-01-01 15:00:00,0.2639645988128479,0.1707825928300451,0.0,0.2639645988128479,0.1707825928300451,0.0,0.019289556372597792,0.2446750424402501,0.0,0.0,0.0,0.0,0.0,0.1707825928300451,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.003743419339364035,0.0,0.015546137033233756,0.0,0.0169649186668566,0.0,0.1850449970709028,0.13878374780317707,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,477.11976888888887,0.0,0.0,70.99133623248824,51.66666666666668,46.10666666666668,0.0,47.9269955893624,0.0,0.0,0.0,110.92396286326286,47.965627349652884,47.98494322979813,47.9269955893624,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2275.598586174567,21.506308713417944,0.0,4.15,-61.87139725494379,-456.6903628637629,0.0,0.0,251.0114490178847,670.5311549645661,0.0,0.020350892577459156,0.0,0.0,0.5191143579229595,0.0,143.80751659093443,0.1862744531639965,10.09064875784436,0.0029054289427669225,1.6310120579300438,1.2132990571871607
2025-01-01 16:00:00,0.2680490308964624,0.17312397173445004,0.0,0.2680490308964624,0.17312397173445004,0.0,0.020252149917005684,0.24779688097945674,0.0,0.0,0.0,0.0,0.0,0.17312397173445004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045786965241697335,0.03434022393127299,0.0,0.0,0.00470601288377193,0.0,0.015546137033233756,0.0,0.0169649186668566,0.0,0.1850449970709028,0.13878374780317707,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,477.11976888888887,0.0,0.0,68.42765023283353,51.66666666666668,46.10666666666668,0.0,47.06520110511973,0.0,0.0,0.0,106.91820348880239,47.098078776553386,47.11451761227022,47.06520110511973,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2270.545258008593,21.594408339069012,0.0,3.05,-190.3526586205544,-519.0198747512715,0.0,0.0,255.09588110149923,248.9909408174078,0.0,0.021478456545660933,0.0,0.0,0.5478764696162054,0.0,73.57133502921786,0.18524158599720097,10.129406105245824,0.0029049709076552476,-18.192946571347598,1.2129367008940146
2025-01-01 17:00:00,0.6813337702773482,0.2286601349555505,0.07742880853015421,0.6813337702773481,0.2286601349555505,0.07742880853015421,0.146653630721882,0.5346801395554661,0.0,0.0,0.07742880853015421,0.0,0.0,0.2286601349555505,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04994941662730618,0.037462062470479625,0.0,0.0,0.005989470942982456,0.0,0.14066415977889957,0.0,0.2297999596147321,0.0,0.2549307633134279,0.19119807248507087,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,477.11976888888887,1758.4266666666665,0.0,75.83073570416636,51.66666666666668,46.10666666666668,0.0,50.220728923135525,0.37722696585575766,1030.2861797000573,1758.4266666666665,118.48552453775996,49.62266255789199,50.23806575834372,49.30629254006203,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2263.0240129805234,21.425610205993323,0.0,1.95,158.75950818069666,-566.7647468214061,0.0,0.0,697.5889675236748,20.258000813008664,0.516675,0.022322898054708655,0.0,0.0,0.5694166408939182,34.100350678266665,27.935287478427927,0.18611557839550816,10.033436410635568,0.002889746120261459,-5.223271897456596,1.2130730005506196
2025-01-01 18:00:00,1.1733282876809077,0.2818945403956428,0.06194304682412337,1.1733282876809077,0.28189454039564277,0.06194304682412337,0.29198901253556553,0.8813392751453423,0.0,0.0,0.06194304682412337,0.0,0.0,0.2818945403956428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05203064232011061,0.039022981740082945,0.0,0.0,0.006845109649122807,0.0,0.2851439028864427,0.0,0.5054798879511518,0.0,0.3238287448740798,0.24287155865555982,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,477.11976888888887,1406.7413333333332,0.0,74.00672981659046,51.66666666666668,46.10666666666668,0.0,51.484883972997906,0.4282487529777937,1165.9998506338875,1406.7413333333332,115.6355153384226,49.71137952505013,51.484883972997906,48.824627301076234,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2262.236172338595,22.19820634022958,0.0,1.15,598.2153973574524,-615.7027275726953,0.0,-18.725907990928096,1216.6598897619444,0.0,1.0,0.022371333933617732,0.0,0.0006794449410492309,0.5879835604066087,65.99961422222222,15.984143159131195,0.17807036145450775,10.383026561830283,0.002899965982070587,20.04114619944052,1.2092836874474389
2025-01-01 19:00:00,1.3743625029140134,0.2806690248475273,0.0,1.3743625029140134,0.28066902484752726,0.0,0.31188892036332505,1.0549735825506885,0.0,0.007499999999999999,0.0,0.0,0.0,0.2784815248475273,0.0,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04994941662730618,0.037462062470479625,0.0,0.0,0.007272929002192983,0.0,0.30461599136113204,0.0,0.6836648827539853,0.0,0.32135928316939694,0.2410194623770477,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,477.11976888888887,0.0,0.0,74.56918484842221,51.66666666666668,46.10666666666668,0.0,52.052593277419454,0.10494537262535979,291.0936343023825,0.0,116.5143513256597,50.62727153792049,52.052593277419454,49.91461066817102,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,2255.2354055683973,22.859919605426754,0.0,-0.25000000000000006,693.2491801604265,-708.184458829344,0.0,-25.013877745533524,1409.2614737761555,0.0,0.98325,0.023289994937295857,0.0,0.0008226672891559763,0.6150702787042346,64.894120684,17.186042959148246,0.17152623757256155,10.682081287775672,0.00290805314326409,11.32276703827211,1.2065743705759289
2025-01-01 20:00:00,0.28895169523062525,0.17984035063885503,0.0,0.28895169523062525,0.17984035063885503,0.0,0.023032975711961827,0.2509187195186634,0.0,0.014999999999999998,0.0,0.0,0.0,0.17546535063885507,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048908803780903974,0.03668160283567797,0.0,0.0,0.00748683867872807,0.0,0.015546137033233756,0.0,0.0169649186668566,0.0,0.1850449970709028,0.13878374780317707,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,477.11976888888887,0.0,0.0,71.5345192790405,51.66666666666668,46.10666666666668,0.0,50.89395136781264,0.0,0.0,0.0,111.77268637350076,48.839122586596865,50.89395136781264,47.81170819598898,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2249.2603671643415,22.24066872431318,0.0,-0.55,-419.1610286687818,-690.6181481783054,0.0,-18.673842507698758,260.99854543566204,0.0,0.0,0.023011216451201293,0.0,0.0006181630373192365,0.6027426126207167,0.0,29.132416581560342,0.17770423696929752,10.4022204031827,0.002900801169550264,-33.128201296978695,1.2091110817730473
2025-01-01 21:00:00,0.2873763081928853,0.17905989100405337,0.0,0.2873763081928853,0.17905989100405337,0.0,0.02249820152062411,0.24987810667226115,0.0,0.014999999999999998,0.0,0.0,0.0,0.17468489100405338,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04786819093450175,0.035901143200876305,0.0,0.0,0.00695206448739035,0.0,0.015546137033233756,0.0,0.0169649186668566,0.0,0.1850449970709028,0.13878374780317707,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,477.11976888888887,0.0,0.0,71.58739624014835,51.66666666666668,46.10666666666668,0.0,49.87072645607964,0.0,0.0,0.0,111.8553066252318,47.94508723409576,49.87072645607964,46.982267623103816,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2245.6618351401626,21.323019650530206,0.0,-0.3,-367.32979488984,-644.0686999414648,0.0,-10.246425959721927,259.42315839792207,0.0,0.0,0.022667004651122594,0.0,0.00036076733538496346,0.587396696418741,0.0,27.56217261342461,0.1869149702286615,9.978663263009008,0.002885440054719294,-23.178950651755017,1.2128883068045646
2025-01-01 22:00:00,0.284332488955673,0.17749897173445003,0.030971523412061684,0.284332488955673,0.17749897173445,0.030971523412061684,0.02153560797621621,0.24779688097945674,0.0,0.014999999999999998,0.030971523412061684,0.0,0.0,0.17312397173445004,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045786965241697335,0.03434022393127299,0.0,0.0,0.005989470942982456,0.0,0.015546137033233756,0.0,0.0169649186668566,0.0,0.1850449970709028,0.13878374780317707,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,477.11976888888887,703.3706666666666,0.0,76.87481237196303,51.66666666666668,46.10666666666668,0.0,50.30819799220111,0.0,0.0,703.3706666666666,120.11689433119223,49.240194620113286,50.31438888757529,48.700002038695196,12.43753247303448,0.0,23.888888888888914,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2225.3939328455112,20.666944344440434,0.0,-1.95,-433.98481038477803,-710.4899283389813,0.0,-4.176943207596364,256.3793391607098,0.0,0.0,0.023716058614688323,0.0,0.0001434275104290727,0.6086122155610368,0.0,24.30272200108983,0.1937564489688852,9.669972526648477,0.0028727496228356836,-23.71481916082744,1.215605964367416
2025-01-01 23:00:00,0.28024805687205845,0.1751575928300451,0.0,0.28024805687205845,0.1751575928300451,0.0,0.02057301443180832,0.2446750424402501,0.0,0.014999999999999998,0.0,0.0,0.0,0.1707825928300451,0.0,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.005026877398574561,0.0,0.015546137033233756,0.0,0.0169649186668566,0.0,0.1850449970709028,0.13878374780317707,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,477.11976888888887,0.0,0.0,84.90726784125668,51.66666666666668,46.10666666666668,0.0,51.58904063238755,0.0,0.0,0.0,132.66760600196355,51.62323012510149,51.64032487145847,51.58904063238755,12.43753247303448,0.0,22.77777777777783,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,2210.1463181538497,19.97764096008164,0.0,-3.05,-452.29168218641183,-722.8992268556168,0.0,-2.654378898040569,252.29490707709522,0.0,0.0,0.023640731592834422,0.0,8.586190855033677e-05,0.6052223657655504,0.0,20.96701649015032,0.20117815939152772,9.341158883678398,0.0028584175545232327,-24.2260016294719,1.218474872520511
