Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.3799701581731193,0.1861892127477562,0.11332626135043734,0.3799701581731193,0.1861892127477562,0.11332626135043734,0.027078855329340415,0.23962645909377894,0.07326484375,0.04000000000000001,0.04091004513422114,0.0724162162162162,0.0,0.17452254608108955,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.006816077302631578,0.0,0.020262778026708835,0.0,0.0069297309856595195,0.0,0.19763197762559023,0.14822398321919264,1725.2467620261768,16.666666666666686,0.07708333333333336,311.15491950160066,2.1223100948948943,0.07326484375,0.08333333333333333,1963.1368377777776,23557.642053333333,0.0,24.444444444444457,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,11690.899693333333,928.0585185185186,0.0,91.6297744379537,51.66666666666668,46.10666666666668,0.0,51.6894188354938,0.0,0.0,928.0585185185186,143.17152255930264,51.42015531636771,51.71764695447077,51.25729543782769,12.43753247303448,17.168904053435934,-0.025816173058651158,8.11053667636874,-0.9836706635597022,2.8,9.236100170605994,-1363.5195824103125,-2006.5935762871436,675.4983013928561,-3433.1648671870903,0.0,0.0,384.8703044337725,0.0,2.0,0.18296061506374267,0.0,0.0,1.334344614438085,131.99922844444444,-40.47178168317165,0.2253165613503725,7.830905505523606,0.00267135801198239,-77.15769189986585,1.2339496998226371,0.3425618004094306,-2371.289000558504,53.54050476975986,0.16293371247152372,807.6194684182077,-132.1211670253516
2025-01-01 01:00:00,0.5251120211133588,0.18553174867620878,0.2172486486486486,0.5251120211133588,0.18553174867620878,0.2172486486486486,0.026567649531643044,0.2387498403317157,0.21979453125,0.04000000000000001,0.0,0.2172486486486486,0.0,0.1738650820095421,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.006304871504934209,0.0,0.020262778026708835,0.0,0.0069297309856595195,0.0,0.19763197762559023,0.14822398321919264,5175.7402860785305,16.666666666666686,0.23125000000000007,933.4647585048019,6.366930284684683,0.21979453125,0.25,5889.410513333333,23557.642053333333,0.0,24.444444444444457,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,11690.899693333333,0.0,0.0,93.75482529823694,51.66666666666668,46.10666666666668,0.0,51.43199622944882,0.0,0.0,0.0,146.49191452849522,51.46363342571855,51.479452023853426,51.43199622944882,12.43753247303448,16.361783920179306,-0.05784702327260005,8.462562331236915,0.7785741013906052,2.5,9.236100170605994,2425.518150126435,-1079.4606912117526,183.5306131024862,-3045.1630799457052,0.0,0.0,383.48247987401186,0.0,2.0,0.16860089420874386,0.0,0.0,1.229618161802219,131.99922844444444,-88.5415358804017,0.23584426377833329,7.43227421277416,0.0026608019273192452,-49.14434125099413,1.237445513042684,0.2714036179002675,-2053.7347406291256,40.80929091257129,0.11992386751526092,290.3625346065712,-106.83192150408506
2025-01-01 02:00:00,0.5388883711012956,0.18487428460466135,0.23173189189189183,0.5388883711012956,0.18487428460466135,0.23173189189189183,0.026567649531643044,0.2378732215696525,0.2344475,0.04000000000000001,0.0,0.23173189189189183,0.0,0.17320761793799466,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.006304871504934209,0.0,0.020262778026708835,0.0,0.0069297309856595195,0.0,0.19763197762559023,0.14822398321919264,5520.789638483766,16.666666666666686,0.24666666666666673,995.695742405122,6.791392303663661,0.2344475,0.26666666666666666,6282.037880888889,23557.642053333333,0.0,24.444444444444457,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,11690.899693333333,0.0,0.0,91.42330788398336,51.66666666666668,46.10666666666668,0.0,50.56496952107913,0.0,0.0,0.0,142.84891856872397,50.59792450233716,50.614401992966165,50.56496952107913,12.43753247303448,16.368924041687436,-0.055252773224641,9.157065871823582,0.8908454713594709,1.6500000000000001,9.236100170605994,2662.724162770642,-862.9905204958078,-27.963720637967686,-3119.8282379131274,0.0,0.0,382.6058611119487,0.0,2.0,0.16177640272095398,0.0,0.0,1.1798466661180886,131.99922844444444,-120.84309891194434,0.23532581722209478,7.430178671769953,0.0026561366532721928,-5.718198611692347,1.2374185139962848,0.19299609535035098,-1889.0463735614953,30.36011066056548,0.07298018412180761,79.68971296897914,-107.65343360694682
2025-01-01 03:00:00,0.5523239172241007,0.18421682053311395,0.24621513513513507,0.5523239172241007,0.18421682053311395,0.24621513513513507,0.026226845666511466,0.23699660280758925,0.24910046875,0.04000000000000001,0.0,0.24621513513513507,0.0,0.17255015386644726,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.005964067639802631,0.0,0.020262778026708835,0.0,0.0069297309856595195,0.0,0.19763197762559023,0.14822398321919264,5865.838990889001,16.666666666666686,0.2620833333333334,1057.9267263054421,7.215854322642641,0.24910046875,0.2833333333333333,6674.665248444445,23557.642053333333,0.0,24.444444444444457,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,11690.899693333333,0.0,0.0,89.15008551963439,51.66666666666668,46.10666666666668,0.0,49.71935984178688,0.0,0.0,0.0,139.29700862442874,49.75426371007139,49.77171564421364,49.71935984178688,12.43753247303448,16.37626564158397,-0.059393900389886706,9.04713798833549,0.5859788832071564,1.6500000000000001,9.236100170605994,2890.7128338408356,-1124.250545172372,36.985637687959255,-3219.9144449118853,0.0,0.0,381.38843848475386,0.0,2.0,0.16710786617874743,0.0,0.0,1.2187294035285505,131.99922844444444,-136.60015062103463,0.23508815221605828,7.4317934286389296,0.0026546237279424885,-68.54251002520495,1.2373884534478121,0.2333696468211208,-2214.276779809358,32.099508331543554,0.09441340283704487,152.61837852417972,-115.63274083622046
2025-01-01 04:00:00,0.6247121422120375,0.1835593564615665,0.3186313513513513,0.6247121422120375,0.18355935646156651,0.3186313513513513,0.026226845666511466,0.236119984045526,0.3223653125,0.04000000000000001,0.0,0.3186313513513513,0.0,0.17189268979489983,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.005964067639802631,0.0,0.020262778026708835,0.0,0.0069297309856595195,0.0,0.19763197762559023,0.14822398321919264,7591.085752915178,16.666666666666686,0.3391666666666667,1369.0816458070428,9.338164417537536,0.3223653125,0.36666666666666664,8637.802086222222,23557.642053333333,0.0,24.444444444444457,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,11690.899693333333,0.0,0.0,86.9166087688398,51.66666666666668,46.10666666666668,0.0,48.892872333213525,0.0,0.0,0.0,135.8072012013122,48.93072564138509,48.94965229547087,48.892872333213525,12.43753247303448,16.38881535073475,-0.054990151382860446,8.806071656965127,0.6968741099161991,0.55,9.236100170605994,4216.360962571818,-736.1017828947365,-57.59585780181115,-3614.3127218528766,0.0,0.0,380.5118197226906,0.0,2.0,0.17324781792606408,0.0,0.0,1.2635085028122262,131.99922844444444,-140.92388821317394,0.23353755568003973,7.417363486387948,0.002640454550015165,18.480453275535858,1.2367646867845723,0.21253353519732138,-2138.5580113516658,33.37458264988674,0.08645004514036156,56.06544808590089,-113.66130588771203
2025-01-01 05:00:00,0.5925473173141825,0.192592579638181,0.3016084235125994,0.5925473173141825,0.192592579638181,0.3016084235125995,0.03731727395511948,0.25147660585906306,0.2637534375,0.04000000000000001,0.04091004513422114,0.26069837837837834,0.0,0.1809259129715143,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.006645675370065789,0.0,0.03067159858505369,0.0,0.010242055230377276,0.0,0.20967627519440954,0.15725720639580712,6210.888343294237,16.666666666666686,0.2775000000000001,1120.1577102057624,7.640316341621619,0.2637534375,0.3,7067.292616000001,23557.642053333333,0.0,24.444444444444457,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,11690.899693333333,928.0585185185186,0.0,86.77253805022845,51.66666666666668,46.10666666666668,0.0,49.05936716938846,0.11192576238265108,278.0317780638438,928.0585185185186,135.58209070348195,48.860043439608624,49.06728561106355,48.752463133043626,12.43753247303448,16.41143087402619,-0.04383900117559542,9.10120795090458,-0.2625768448274002,-0.25000000000000006,9.236100170605994,2635.895636321106,-1127.8001366738397,-95.47327741245307,-3836.4965007704886,0.0,0.0,402.81578828390724,0.0,1.95,0.17479892866778182,0.0,0.0,1.274820862381454,128.69924773333332,-141.3119944865492,0.23454591615498435,7.444550016396886,0.0026571072545266976,35.55027192428785,1.2360349349942958,0.1897993250420974,-2278.1042124596747,30.146365580072835,0.06703950541411866,39.09592156646882,-134.5691989789219
2025-01-01 06:00:00,0.6573049346292561,0.18487428460466135,0.34759783783783776,0.6573049346292561,0.18487428460466135,0.34759783783783776,0.02776046305960357,0.2378732215696525,0.35167125,0.04000000000000001,0.0,0.34759783783783776,0.0,0.17320761793799466,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.007497685032894736,0.0,0.020262778026708835,0.0,0.0069297309856595195,0.0,0.19763197762559023,0.14822398321919264,8281.184457725649,16.666666666666686,0.3700000000000001,1493.543613607683,10.187088455495491,0.35167125,0.4,9423.056821333334,23557.642053333333,0.0,24.444444444444457,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,11690.899693333333,0.0,0.0,92.82556529368146,51.66666666666668,46.10666666666668,0.0,51.13188818633778,0.0,0.0,0.0,145.0399457713773,51.16917504709595,51.18781847747504,51.13188818633778,12.43753247303448,16.415036497427913,-0.05148153929773054,8.641749869840833,-0.5206138413216855,0.3,9.236100170605994,4721.27982841954,-897.1304237261395,-20.2277684643435,-3672.7829965325686,0.0,0.0,264.99936903990914,0.0,0.2,0.1733980326882968,0.0,0.0,1.264604029622324,13.199922844444444,-152.12100181345002,0.2331070374234847,7.427228497121331,0.002641248894205314,-159.03243365085112,1.2360315805635893,0.22166640922474332,-2425.7393014709546,35.065264137132175,0.08649733462124362,96.42793092472978,-116.65569938907328
2025-01-01 07:00:00,0.5852821226056851,0.1861892127477562,0.2751816216216216,0.5852821226056851,0.1861892127477562,0.2751816216216216,0.027249257261906204,0.23962645909377894,0.27840640625,0.04000000000000001,0.0,0.2751816216216216,0.0,0.17452254608108955,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.006986479235197368,0.0,0.020262778026708835,0.0,0.0069297309856595195,0.0,0.19763197762559023,0.14822398321919264,6555.937695699472,16.666666666666686,0.29291666666666677,1182.3886941060823,8.064778360600599,0.27840640625,0.31666666666666665,7459.919983555555,23557.642053333333,0.0,24.444444444444457,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,11690.899693333333,0.0,0.0,90.58788551515039,51.66666666666668,46.10666666666668,0.0,50.27893736023745,0.0,0.0,0.0,141.5435711174225,50.312111152642515,50.328698048845055,50.27893736023745,12.43753247303448,16.395876044949116,-0.05074263709003993,8.483595214796043,-0.7817943454660885,-0.55,9.236100170605994,2667.2477871780875,-1464.5111197161532,-94.96574680245996,-3995.903869323497,0.0,0.0,253.04147792189386,9.880185331921455,0.0,0.1787335467890379,0.0,0.0,1.303516308656268,0.0,-145.82751711978153,0.2316101192691361,7.3937764606040455,0.0026210835343849514,-58.79005794444682,1.2361282493123937,0.2246589323290667,-2682.8557868121507,35.955972989915075,0.08348587963909361,22.743608505010933,-117.70935530747089
2025-01-01 08:00:00,0.6430665970420905,0.18684667681930361,0.33311459459459447,0.6430665970420905,0.18684667681930361,0.3331145945945945,0.025545237936248306,0.24050307785584216,0.33701828125,0.04000000000000001,0.0,0.33311459459459447,0.0,0.17518001015263693,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.005282459909539473,0.0,0.020262778026708835,0.0,0.0069297309856595195,0.0,0.19763197762559023,0.14822398321919264,7936.1351053204135,16.666666666666686,0.3545833333333334,1431.312629707363,9.762626436516515,0.33701828125,0.38333333333333336,9030.429453777779,23557.642053333333,0.0,24.444444444444457,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,11690.899693333333,0.0,0.0,88.3719147215013,51.66666666666668,46.10666666666668,0.0,49.44635328762201,0.0,0.0,0.0,138.08111675234576,49.47518021011513,49.489593671361696,49.44635328762201,12.43753247303448,16.38872895616925,-0.05059468976188131,7.967330242049057,-1.170161866359446,-1.4,9.236100170605994,3827.331798010701,-1484.4747279332416,-67.32929284976613,-4360.06164020208,0.0,0.0,252.21407735829916,609.0057373660752,0.0,0.18536223131124027,0.0,0.0,1.35185977038943,0.0,-0.9557444659317312,0.23211449636069897,7.397883231169771,0.002624424007466696,111.60918863597183,1.2367367799713744,0.2386875971838204,-2955.920005322812,40.132647682207335,0.08821897580533794,45.74612462052411,-113.07541747029023
2025-01-01 09:00:00,0.9644094979466957,0.18684667681930361,0.6517459459459458,0.9644094979466958,0.18684667681930361,0.6517459459459458,0.024522826340853572,0.24050307785584216,0.65938359375,0.04000000000000001,0.0,0.6517459459459458,0.0,0.17518001015263693,0.0,0.011666666666666674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.004260048314144736,0.0,0.020262778026708835,0.0,0.0069297309856595195,0.0,0.19763197762559023,0.14822398321919264,15527.22085823559,20.000000000000057,0.6937500000000002,2800.3942755144058,19.100790854054047,0.65938359375,0.75,17668.23154,23557.642053333333,0.0,24.444444444444457,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,11690.899693333333,0.0,0.0,79.25593733793431,51.66666666666668,46.10666666666668,0.0,48.65540015022257,0.0,0.0,0.0,123.83740209052237,48.685074171208335,48.69991118170121,48.65540015022257,12.43753247303448,19.011514536372623,-0.5923219644990156,8.967416145030173,-0.8240349425852735,-0.85,9.236100170605994,10748.26927029076,-290.7046187089924,-43.37156770224613,-5198.399190292029,0.0,0.0,251.19166576290442,1772.04022433369,0.0,0.19816359876203105,0.0,0.0,1.4452210422098957,0.0,168.25593658429298,0.19975087408108544,8.685642611656252,0.002657643536260773,305.90020605165677,1.226240634867845,0.2405819278047763,-3120.247997132356,29.149102908957733,0.09086548554354244,-7.688194181073121,-35.68337352117301
