Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.3067053144231193,0.1861892127477562,0.0,0.005111755240385322,0.0031031535457959366,0.0,0.027078855329340415,0.23962645909377894,0.0,0.04000000000000001,0.0,0.0,0.0,0.17452254608108952,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.006816077302631578,0.0,On,0.020262778026708835,0,On,0.0069297309856595195,0,On,0.19763197762559023,0.14822398321919264,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23557.642053333333,Off,0.0,24.444444444444457,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,11690.899693333333,Off,0.0,0,74.65260352269902,51.666666666666686,46.10666666666668,0.0,49.25200365034437,0.0,0.0,0.0,116.64469300421723,47.20090494179908,49.25200365034437,46.17535558752645,12.43753247303448,19.322109604140252,-0.17789039585980504,9.017962848584682,-2.656916681150264,2.8,9.236100170605994,-3914.284336656269,-2752.586612070992,1060.4890802489576,-4214.074400550392,-0.0,-0.0,384.8703044337725,0.0,2.0,0.19571271791465908,0.0,0,1.4273465960719611,131.99922844444444,-85.08024053964888,0.19634496510094107,8.834184611466203,0.0026777894415288906,-93.9066103804688,1.2213386198319338,0.3452562191033634,-2797.739568073315,45.152956002322654,0.17042325553223117,1211.9754756255438,-151.4863953765863
2025-01-01 00:01:00,0.3067053144231193,0.1861892127477562,0.0,0.005111755240385322,0.0031031535457959366,0.0,0.027078855329340415,0.23962645909377894,0.0,0.04000000000000001,0.0,0.0,0.0,0.17452254608108952,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.006816077302631578,0.0,On,0.020262778026708835,0,On,0.0069297309856595195,0,On,0.19763197762559023,0.14822398321919264,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23557.642053333333,Off,0.0,24.444444444444457,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,11690.899693333333,Off,0.0,0,74.93513415767875,51.666666666666686,46.10666666666668,0.0,49.23857992336568,0.0,0.0,0.0,117.08614712137305,47.18927355110205,49.23857992336568,46.16462036497024,12.43753247303448,19.20464044264097,0.0,8.932355218803322,-2.5751296598750204,2.8,9.236100170605994,-3872.9403338140487,-2710.6635851721785,1036.58016702998,-4169.453786990047,-0.0,-0.0,384.8703044337725,0.0,2.0,0.19502702535193023,0.0,0,1.4223457920578364,131.99922844444444,-88.35685125777381,0.19834614378953436,8.803058345028184,0.0026775355469650314,-93.04668064119332,1.2253986677373807,0.3450030760667777,-2757.1977967084076,46.534211536229115,0.17006694093108543,1191.3146890053192,-154.73452197533925
2025-01-01 00:02:00,0.3067053144231193,0.1861892127477562,0.0,0.005111755240385322,0.0031031535457959366,0.0,0.027078855329340415,0.23962645909377894,0.0,0.04000000000000001,0.0,0.0,0.0,0.17452254608108952,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.006816077302631578,0.0,On,0.020262778026708835,0,On,0.0069297309856595195,0,On,0.19763197762559023,0.14822398321919264,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23557.642053333333,Off,0.0,24.444444444444457,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,11690.899693333333,Off,0.0,0,75.20991654381235,51.666666666666686,46.10666666666668,0.0,49.225110027598305,0.0,0.0,0.0,117.5154945997068,47.17759814018275,49.225110027598305,46.15384219647498,12.43753247303448,19.09002804557176,0.0,8.852327375600746,-2.4964930944700536,2.8,9.236100170605994,-3835.3234901829633,-2671.801312608989,1015.3100767215583,-4126.101425552464,-0.0,-0.0,384.8703044337725,0.0,2.0,0.19435710227800934,0.0,0,1.4174599960330325,131.99922844444444,-94.0923690642716,0.199750085922096,8.749386902361216,0.0026772848108984823,-92.2059402661699,1.2258794372682271,0.3447662644503917,-2719.348237680422,47.546925071432916,0.16972364628309466,1171.5165162427784,-156.20643952122006
2025-01-01 00:03:00,0.3067053144231193,0.1861892127477562,0.0,0.005111755240385322,0.0031031535457959366,0.0,0.027078855329340415,0.23962645909377894,0.0,0.04000000000000001,0.0,0.0,0.0,0.17452254608108952,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.006816077302631578,0.0,On,0.020262778026708835,0,On,0.0069297309856595195,0,On,0.19763197762559023,0.14822398321919264,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23557.642053333333,Off,0.0,24.444444444444457,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,11690.899693333333,Off,0.0,0,75.4773891376964,51.666666666666686,46.10666666666668,0.0,49.21159525408091,0.0,0.0,0.0,117.93342052765064,47.16587991627183,49.21159525408091,46.14302224736729,12.43753247303448,18.978109469722558,0.0,8.77741959860423,-2.4205506796403617,2.8,9.236100170605994,-3799.1300988228613,-2635.4474418540894,994.9634097359911,-4083.942877890397,-0.0,-0.0,384.8703044337725,0.0,2.0,0.19370205905587365,0.0,0,1.4126827198122653,131.99922844444444,-100.05752536623653,0.20113158575087742,8.69710600781109,0.0026770364378497177,-91.38293218539974,1.2263492735758896,0.3445444562225404,-2683.9638467835207,48.516404929431445,0.16939145279427867,1152.4589389702705,-157.4955292342794
2025-01-01 00:04:00,0.3067053144231193,0.1861892127477562,0.0,0.005111755240385322,0.0031031535457959366,0.0,0.027078855329340415,0.23962645909377894,0.0,0.04000000000000001,0.0,0.0,0.0,0.17452254608108952,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.006816077302631578,0.0,On,0.020262778026708835,0,On,0.0069297309856595195,0,On,0.19763197762559023,0.14822398321919264,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23557.642053333333,Off,0.0,24.444444444444457,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,11690.899693333333,Off,0.0,0,75.73786441033087,51.666666666666686,46.10666666666668,0.0,49.19803682081339,0.0,0.0,0.0,118.34041314114198,47.15412001828534,49.19803682081339,46.13216161702132,12.43753247303448,18.868768871064827,0.0,8.707246161723171,-2.347014560232542,2.8,9.236100170605994,-3758.987102211252,-2601.4395236034898,975.8652322007413,-4042.9226122557284,-0.0,-0.0,384.8703044337725,0.0,2.0,0.19306127607229442,0.0,0,1.4080094445127445,131.99922844444444,-100.93479438929641,0.20249141667917855,8.645460496061393,0.002676790376025952,-90.57694175460551,1.2268086378010805,0.3443365371538921,-2650.8541184781284,49.4145948746384,0.16906916310807457,1134.0637057874412,-158.19847358669995
2025-01-01 00:05:00,0.3067053144231193,0.1861892127477562,0.0,0.005111755240385322,0.0031031535457959366,0.0,0.027078855329340415,0.23962645909377894,0.0,0.04000000000000001,0.0,0.0,0.0,0.17452254608108952,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.006816077302631578,0.0,On,0.020262778026708835,0,On,0.0069297309856595195,0,On,0.19763197762559023,0.14822398321919264,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23557.642053333333,Off,0.0,24.444444444444457,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,11690.899693333333,Off,0.0,0,75.99142765918671,51.666666666666686,46.10666666666668,0.0,49.18443589373436,0.0,0.0,0.0,118.73660571747924,47.14231953645422,49.18443589373436,46.12126135781415,12.43753247303448,18.76197540800701,0.0,8.64146199772233,-2.2756055366560957,2.8,9.236100170605994,-3714.6792088677503,-2569.6029384163376,957.8006071719273,-4003.0177377828077,-0.0,-0.0,384.8703044337725,0.0,2.0,0.19243462825378332,0.0,0,1.4034392579647363,131.99922844444444,-96.53177551871553,0.20382931887656935,8.595137693775754,0.0026765465757709046,-89.78776335927375,1.2272576357070186,0.3441415091212694,-2619.849034936337,50.24609651999934,0.16875560687014415,1116.2557922696892,-158.45518509776193
2025-01-01 00:06:00,0.3067053144231193,0.1861892127477562,0.0,0.005111755240385322,0.0031031535457959366,0.0,0.027078855329340415,0.23962645909377894,0.0,0.04000000000000001,0.0,0.0,0.0,0.17452254608108952,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.006816077302631578,0.0,On,0.020262778026708835,0,On,0.0069297309856595195,0,On,0.19763197762559023,0.14822398321919264,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23557.642053333333,Off,0.0,24.444444444444457,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,11690.899693333333,Off,0.0,0,76.23814453284513,51.666666666666686,46.10666666666668,0.0,49.17079362454466,0.0,0.0,0.0,119.12210083257051,47.13047954771945,49.17079362454466,46.110322509306854,12.43753247303448,18.657705581961846,0.0,8.579756240790024,-2.2060891595174104,2.8,9.236100170605994,-3669.948812030044,-2539.7822617437437,940.636344510302,-3964.2085049051943,-0.0,-0.0,384.8703044337725,0.0,2.0,0.19182203174259466,0.0,0,1.3989715485878116,131.99922844444444,-90.61061155862181,0.20514495580881845,8.546127561832183,0.0026763049881160027,-89.015235236228,1.2276963430544685,0.3439584716890819,-2590.7958044863108,51.013542742567076,0.1684498005615168,1098.9722677581517,-158.33592324784965
2025-01-01 00:07:00,0.3067053144231193,0.1861892127477562,0.4909205416106537,0.005111755240385322,0.0031031535457959366,0.008182009026844229,0.027078855329340415,0.23962645909377894,0.0,0.04000000000000001,0.4909205416106537,0.0,0.0,0.17452254608108952,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.006816077302631578,0.0,On,0.020262778026708835,0,On,0.0069297309856595195,0,On,0.19763197762559023,0.14822398321919264,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23557.642053333333,Off,0.0,24.444444444444457,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,11690.899693333333,On,11136.702222222222,0,77.91056814081735,51.666666666666686,46.10666666666668,0.0,49.1571111539791,0.0,0.0,11136.702222222222,121.7352627200271,47.11860111879354,49.1571111539791,46.099346101200766,12.43753247303448,18.555886514420255,0.0,8.521846065898233,-2.1382657015228337,2.8,9.236100170605994,-3626.3103479674187,-2511.835583982251,924.255550170873,-3926.4572545584215,-0.0,-0.0,384.8703044337725,0.0,2.0,0.19122311032613937,0.0,0,1.3946035726371389,131.99922844444444,-84.72339784276951,0.20643864447001947,8.498392763633671,0.0026760655646523167,-88.25889927455839,1.2281250442873672,0.34378660442526915,-2563.555783776355,51.72019979410361,0.16815090549543577,1082.1595976257056,-157.90404745483258
2025-01-01 00:08:00,0.3067053144231193,0.1861892127477562,0.4909205416106537,0.005111755240385322,0.0031031535457959366,0.008182009026844229,0.027078855329340415,0.23962645909377894,0.0,0.04000000000000001,0.4909205416106537,0.0,0.0,0.17452254608108952,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.006816077302631578,0.0,On,0.020262778026708835,0,On,0.0069297309856595195,0,On,0.19763197762559023,0.14822398321919264,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23557.642053333333,Off,0.0,24.444444444444457,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,11690.899693333333,On,11136.702222222222,0,81.00817700579995,51.666666666666686,46.10666666666668,0.0,49.14342047186239,0.0,0.0,11136.702222222222,126.57527657156243,48.21697414307059,49.14342047186239,47.75375097867469,12.43753247303448,18.456428520825845,0.0,8.467472324782966,-2.0719656005381295,2.8,9.236100170605994,-3584.041606036047,-2485.638031668496,908.557922561859,-3889.7207636601406,-0.0,-0.0,384.8703044337725,0.0,2.0,0.1906373857013966,0.0,0,1.3903318418151969,131.99922844444444,-79.19114680967843,0.20771095360899375,8.4512043363959,0.0026758282583639052,-87.5181963369188,1.2285440959931804,0.34362515443085206,-2538.002280690288,52.364249021792,0.16785820937139054,1065.7723554514039,-157.21443288954498
2025-01-01 00:09:00,0.3067053144231193,0.1861892127477562,0.4909205416106537,0.005111755240385322,0.0031031535457959366,0.008182009026844229,0.027078855329340415,0.23962645909377894,0.0,0.04000000000000001,0.4909205416106537,0.0,0.0,0.17452254608108952,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.006816077302631578,0.0,On,0.020262778026708835,0,On,0.0069297309856595195,0,On,0.19763197762559023,0.14822398321919264,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23557.642053333333,Off,0.0,24.444444444444457,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,11690.899693333333,On,11136.702222222222,0,84.11542343724635,51.666666666666686,46.10666666666668,0.0,49.314864538514406,0.0,0.0,11136.702222222222,131.43034912069743,49.314864538514406,49.31486453851441,49.314864538514406,12.43753247303448,18.359242518805317,0.0,8.416395928978016,-2.0070452890118946,2.8,9.236100170605994,-3543.0784029363317,-2461.052897831206,893.457676792508,-3853.95673258248,-0.0,-0.0,384.8703044337725,0.0,2.0,0.1900643796985063,0.0,0,1.3861528687956155,131.99922844444444,-73.99197478762387,0.2089624823721549,8.405203837534442,0.0026755930239069233,-86.79257076874651,1.2289538537026414,0.34347342599923747,-2514.0187349750845,52.965837143878744,0.16757110922407678,1049.772061123835,-156.31438433132706
2025-01-01 00:10:00,0.3067053144231193,0.1861892127477562,0.4909205416106537,0.005111755240385322,0.0031031535457959366,0.008182009026844229,0.027078855329340415,0.23962645909377894,0.0,0.04000000000000001,0.4909205416106537,0.0,0.0,0.17452254608108952,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.006816077302631578,0.0,On,0.020262778026708835,0,On,0.0069297309856595195,0,On,0.19763197762559023,0.14822398321919264,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23557.642053333333,Off,0.0,24.444444444444457,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,11690.899693333333,On,11136.702222222222,0,87.30035881447722,51.666666666666686,46.10666666666668,0.0,50.41227080352566,0.0,0.0,11136.702222222222,136.40681064762066,50.41227080352566,50.41227080352566,50.41227080352566,12.43753247303448,18.264244362141252,0.0,8.36839683674549,-1.9433835452288941,2.8,9.236100170605994,-3503.3302661509415,-2437.994156865411,878.881543245931,-3819.1253421864703,-0.0,-0.0,384.8703044337725,0.0,2.0,0.18950364001157524,0.0,0,1.3820633548797518,131.99922844444444,-69.0752283982441,0.21019380201120708,8.360347120764718,0.002675359817593189,-86.08149648513427,1.2293546535431956,0.34333077794395467,-2491.498141664225,53.50398479881395,0.1672890964173469,1034.1261731414982,-155.2446298955672
