occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.596,0.05,0.337,0.0819,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.594,0.0318,0.337,0.065,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.594,0.0318,0.337,0.065,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.594,0.0318,0.337,0.065,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.594,0.0285,0.337,0.0617,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.594,0.022,0.337,0.055,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.594,0.022,0.337,0.055,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.594,0.022,0.337,0.055,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.584,0.0199,0.365,0.0534,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.575,0.0164,0.393,0.05,0.0,0.0,0.0,0.099,0,0,0,0
1.0,0.594,0.017,0.337,0.05,0.0,0.0,0.0,0.272,0,0,0,0
1.0,0.594,0.0163,0.337,0.05,0.0,0.0,0.0,0.253,0,0,0,0
1.0,0.594,0.0163,0.337,0.05,0.0,0.0,0.0,0.355,0,0,0,0
1.0,0.594,0.0163,0.337,0.05,0.0,0.0,0.0,0.0409,0,0,0,0
0.933,0.584,0.0162,0.365,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.566,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.578,0.0198,0.393,0.0706,0.0,0.0,0.0,0.183,0,0,0,0
0.8,0.602,0.0276,0.337,0.112,0.0,0.0,0.0,0.0842,0,0,0,0
0.733,0.621,0.0353,0.309,0.145,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.661,0.0508,0.253,0.211,0.0,0.0,0.0,0.244,0,0,0,0
0.6,0.661,0.0508,0.253,0.211,0.0,0.0,0.0,0.192,0,0,0,0
0.6,0.661,0.0508,0.253,0.211,0.0,0.0,0.0,0.0188,0,0,0,0
0.6,0.664,0.0539,0.253,0.215,0.0,0.0,0.0,0.0842,0,0,0,0
0.667,0.686,0.0674,0.225,0.252,0.0,0.0,0.0,0.118,0,0,0,0
0.8,0.72,0.0821,0.168,0.309,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.686,0.0674,0.225,0.252,0.0,0.0,0.0,0.168,0,0,0,0
0.467,0.634,0.0484,0.309,0.167,0.0,0.0,0.0,0.0842,0,0,0,0
0.6,0.669,0.0693,0.253,0.228,0.0,0.0,0.0,0.0842,0,0,0,0
0.6,0.669,0.0693,0.253,0.228,0.0,0.0,0.0,0.0842,0,0,0,0
0.6,0.669,0.0693,0.253,0.228,0.0,0.0,0.0,0.0,0,0,0,0
0.467,0.652,0.0616,0.281,0.198,0.0,0.0,0.0,0.0,0,0,0,0
0.267,0.617,0.0462,0.337,0.136,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.617,0.0462,0.337,0.136,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.617,0.0462,0.337,0.136,0.0,0.0,0.0,0.0842,0,0,0,0
0.4,0.617,0.0474,0.337,0.135,0.0,0.0,0.0,0.168,0,0,0,0
0.4,0.617,0.0498,0.337,0.133,0.0,0.0,0.0,0.0842,0,0,0,0
0.4,0.617,0.0498,0.337,0.133,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.617,0.0498,0.337,0.133,0.0,0.0,0.0,0.253,0,0,0,0
0.4,0.617,0.0505,0.337,0.132,0.262,0.333,0.0,0.253,0,0,0,0
0.4,0.617,0.0519,0.337,0.13,0.274,0.733,0.0,0.0,0,0,0,0
0.4,0.617,0.0519,0.337,0.13,0.338,0.0,0.0,0.0,0,0,0,0
0.4,0.617,0.0519,0.337,0.13,0.418,0.0,0.0,0.168,0,0,0,0
0.4,0.617,0.0536,0.337,0.13,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.617,0.057,0.337,0.129,0.0,0.0,0.0,0.0842,0,0,0,0
0.4,0.617,0.057,0.337,0.129,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.617,0.057,0.337,0.129,0.0,0.0,0.0,0.168,0,0,0,0
0.4,0.617,0.0579,0.337,0.13,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.617,0.0596,0.337,0.131,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.634,0.0742,0.309,0.158,0.376,0.333,0.0,0.0842,0,0,0,0
0.4,0.669,0.103,0.253,0.212,0.171,1.0,0.0,0.0,0,0,0,0
0.4,0.674,0.107,0.253,0.218,0.388,1.0,0.0,0.168,0,0,0,0
0.4,0.684,0.115,0.253,0.231,0.856,1.0,0.0,0.0842,0,0,0,0
0.4,0.684,0.115,0.253,0.231,0.213,1.0,0.0,0.0842,0,0,0,0
0.4,0.684,0.115,0.253,0.231,0.293,1.0,0.0,0.0,0,0,0,0
0.4,0.692,0.123,0.253,0.247,0.312,1.0,0.0,0.168,0,0,0,0
0.4,0.708,0.14,0.253,0.28,0.392,1.0,0.0,0.337,0,0,0,0
0.4,0.708,0.14,0.253,0.28,0.46,0.2,0.0,0.0974,0,0,0,0
0.4,0.708,0.14,0.253,0.28,0.27,0.0,0.0,0.227,0,0,0,0
0.4,0.716,0.15,0.253,0.307,0.376,0.0,0.0,0.253,0,0,0,0
0.4,0.732,0.17,0.253,0.361,0.335,0.0,0.0,0.0671,0,0,0,0
0.4,0.732,0.17,0.253,0.361,0.3,0.0,0.0,0.168,0,0,0,0
0.4,0.732,0.17,0.253,0.361,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.734,0.189,0.253,0.384,0.0,0.0,0.0,0.273,0,0,0,0
0.4,0.739,0.226,0.253,0.43,0.0,0.0,0.0,0.231,0,0,0,0
0.4,0.739,0.226,0.253,0.43,0.0,0.0,0.0,0.168,0,0,0,0
0.4,0.739,0.226,0.253,0.43,0.0,0.0,0.0,0.0,0,0,0,0
0.467,0.764,0.304,0.225,0.491,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.814,0.461,0.168,0.614,0.0,0.0,0.0,0.0842,0,0,0,0
0.6,0.814,0.461,0.168,0.614,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.814,0.461,0.168,0.614,0.0,0.0,0.333,0.0,0,0,0,0
0.667,0.832,0.558,0.14,0.629,0.0,0.0,0.667,0.0,0,0,0,0
0.8,0.866,0.752,0.0842,0.658,0.0,0.0,0.0,0.106,0,0,0,0
0.8,0.866,0.752,0.0842,0.658,0.0,0.0,0.0,0.0424,0,0,0,0
0.8,0.866,0.752,0.0842,0.658,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.825,0.681,0.112,0.567,0.0,0.0,0.0,0.1,0,0,0,0
0.8,0.744,0.538,0.168,0.386,0.0,0.0,0.0,0.16,0,0,0,0
0.8,0.744,0.538,0.168,0.386,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.724,0.48,0.196,0.349,0.0,0.0,0.0,0.191,0,0,0,0
0.867,0.674,0.317,0.253,0.263,0.0,0.0,0.0,0.191,0,0,0,0
1.0,0.653,0.224,0.253,0.242,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.653,0.224,0.253,0.242,0.0,0.0,0.0,0.0976,0,0,0,0
1.0,0.653,0.224,0.253,0.242,0.0,0.0,0.0,0.117,0,0,0,0
1.0,0.645,0.183,0.253,0.205,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.63,0.102,0.253,0.131,0.0,0.0,0.0,0.0977,0,0,0,0
1.0,0.619,0.0879,0.281,0.117,0.0,0.0,0.0,0.0586,0,0,0,0
