Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 04:28:00,0.36654163434631426,0.23144818534342204,0.0,0.006109027239105238,0.0038574697557237007,0.0,0.02150627464046474,0.0,0.3450353597058495,0.0,0.0,0.0,0.23144818534342204,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003976045093201754,0.0,On,0.0004927392491924885,0.0,On,0.017037490298070498,0,On,0.013851623269852975,0,On,0.2770393050236199,0.20777947876771485,On,0.02258615597810036,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11153.114204444444,Off,0.0,0.0,21.595854048923,51.666666666666686,46.10666666666668,0.0,50.83119699165075,0.677890836330456,1814.4956990728454,0.0,21.595854048923,48.2130478630966,50.83119699165075,46.90397329881953,12.43753247303448,17.570260113469967,-0.26307321986340426,2.200000000049454,3.4459117803051136,2.2,9.236100170605994,-1159.4216262706375,-2367.9521107950686,-829.4431147310588,-1712.3807725758134,-0.0,-0.0,588.5611839054493,0.0,4.0,0.08527599511385105,0.0,0,0.6219238210440674,263.9984568888889,-35.60203760027369,0.2408007220747491,8.33533155356508,0.002935129400270408,2.6830925805157566,1.2320961195787439,0,0,66.83930826111988,0.5436834545663999,-884.964273562369,55.521158831310174
2025-01-01 04:29:00,11.519655838790758,0.23144818534342204,0.0,0.19199426397984595,0.0038574697557237007,0.0,0.02150627464046474,0.0,0.3450353597058495,11.153114204444444,0.0,0.0,0.23144818534342204,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003976045093201754,0.0,On,0.0004927392491924885,0.0,On,0.017037490298070498,0,On,0.013851623269852975,0,On,0.2770393050236199,0.20777947876771485,On,0.02258615597810036,0,On,0,0,Off,On,11153.114204444444,18.33333333333337,1.0,0.0,11.153114204444444,0.0,1,11153.114204444444,11153.114204444444,Off,0.0,0.0,21.52953890995809,51.666666666666686,46.10666666666668,0.0,50.80601220552904,0.678335798858184,1814.4956990728456,0.0,21.52953890995809,48.05843982296412,50.80601220552904,46.684653631681655,12.43753247303448,17.51458813857916,-0.3187451947542108,2.1949012546186952,3.4475548430034086,2.2,9.236100170605994,10006.997657879758,-2237.4118265218863,-830.6399072830404,-1702.4233863945103,-0.0,-0.0,588.5611839054493,0.0,4.0,0.08508831540180704,0.0,0,0.6205550597239442,263.9984568888889,-32.25434407562457,0.24164919205341312,8.309243045474986,0.0029351365911893983,3.139029685531023,1.2323321017838482,0,0,66.88725483991155,0.5436834545663999,-886.1313319449923,55.49142466195192
2025-01-01 04:30:00,11.514691995285663,0.22817606756755252,0.0,0.19191153325476104,0.0038029344594592085,0.0,0.021406671063491655,0.0,0.3401711197777271,11.153114204444444,0.0,0.0,0.22817606756755252,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003976045093201754,0.0,On,0.0004899395943675312,0.0,On,0.01694068637592237,0,On,0.013350207042889972,0,On,0.27267648132246053,0.20450736099184533,On,0.02258615597810036,0,On,0,0,Off,On,11153.114204444444,18.33333333333337,1.0,0.0,11.153114204444444,0.0,1,11153.114204444444,11153.114204444444,Off,0.0,0.0,21.390136975504902,51.666666666666686,46.10666666666668,0.0,50.78081827845536,0.1696953769324338,453.62392476821134,0.0,21.390136975504902,47.903837366896134,50.78081827845536,46.46534691111653,12.43753247303448,17.618202970005512,-0.21513036332785873,2.200000001748857,3.4491262705903614,-1.1,9.236100170605994,9378.279369946438,-45627.89749127965,-3208.5946038048687,-2314.426575601936,-0.0,-0.0,583.902738059435,0.0,4.0,0.09369051162759015,0.0,0,0.6832914809051602,263.9984568888889,-44.31099695550519,0.2400745029323875,8.358459809047975,0.0029351450024480627,163.2525984110766,1.2318929557591254,0,0,66.89180961514876,0.5436834545663999,-3264.057142578993,55.46253877412433
2025-01-01 04:31:00,11.514691995285663,0.22817606756755252,0.0,0.19191153325476104,0.0038029344594592085,0.0,0.021406671063491655,0.0,0.3401711197777271,11.153114204444444,0.0,0.0,0.22817606756755252,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003976045093201754,0.0,On,0.0004899395943675312,0.0,On,0.01694068637592237,0,On,0.013350207042889972,0,On,0.27267648132246053,0.20450736099184533,On,0.02258615597810036,0,On,0,0,Off,On,11153.114204444444,18.33333333333337,1.0,0.0,11.153114204444444,0.0,1,11153.114204444444,11153.114204444444,Off,0.0,0.0,21.29828294522781,51.666666666666686,46.10666666666668,0.0,50.77281634188898,0.1697307983902862,453.6239247682114,0.0,21.29828294522781,47.86383882052915,50.77281634188898,46.40935005984924,12.43753247303448,17.709813219217605,-0.12352011411576669,-1.1051027486767673,3.323018679987801,-1.1,9.236100170605994,9361.980275547536,-4026.0464403535307,-3115.9515256674767,-2333.1461993107782,-0.0,-0.0,583.902738059435,0.0,4.0,0.09398830674479959,0.0,0,0.6854633216082315,263.9984568888889,-41.890467645564996,0.2384948949893883,8.394080897272033,0.0029355826056169996,162.96956470401943,1.2303089936883587,0,0,101.87846957009967,0.5436834545663999,-3173.5733095623514,57.621783894874724
2025-01-01 04:32:00,11.514691995285663,0.22817606756755252,0.0,0.19191153325476104,0.0038029344594592085,0.0,0.021406671063491655,0.0,0.3401711197777271,11.153114204444444,0.0,0.0,0.22817606756755252,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003976045093201754,0.0,On,0.0004899395943675312,0.0,On,0.01694068637592237,0,On,0.013350207042889972,0,On,0.27267648132246053,0.20450736099184533,On,0.02258615597810036,0,On,0,0,Off,On,11153.114204444444,18.33333333333337,1.0,0.0,11.153114204444444,0.0,1,11153.114204444444,11153.114204444444,Off,0.0,0.0,21.20813171167248,51.666666666666686,46.10666666666668,0.0,50.76481896797401,0.16976621442892995,453.6239247682114,0.0,21.20813171167248,47.82384800872833,50.76481896797401,46.353362529105496,12.43753247303448,17.799013178744442,-0.03432015458892934,-1.099999998251853,3.2044005914912486,-1.1,9.236100170605994,9343.175136560729,-4140.408212384602,-3028.9714978162156,-2351.4303389351285,-0.0,-0.0,583.902738059435,0.0,4.0,0.09427777941003222,0.0,0,0.6875744660845748,263.9984568888889,-42.411467008021276,0.23719290401861937,8.436680797508586,0.0029360200125218526,162.68998448268786,1.229931477600709,0,0,99.29102664304372,0.5436834545663999,-3088.463291513546,59.491793697330856
2025-01-01 04:33:00,11.514691995285663,0.22817606756755252,0.0,0.19191153325476104,0.0038029344594592085,0.0,0.021406671063491655,0.0,0.3401711197777271,11.153114204444444,0.0,0.0,0.22817606756755252,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003976045093201754,0.0,On,0.0004899395943675312,0.0,On,0.01694068637592237,0,On,0.013350207042889972,0,On,0.27267648132246053,0.20450736099184533,On,0.02258615597810036,0,On,0,0,Off,On,11153.114204444444,18.33333333333337,1.0,0.0,11.153114204444444,0.0,1,11153.114204444444,11153.114204444444,Off,0.0,0.0,21.119632233515517,51.666666666666686,46.10666666666668,0.0,50.75682600312604,0.16980162571288898,453.6239247682114,0.0,21.119632233515517,47.783864788109724,50.75682600312604,46.29738418060157,12.43753247303448,17.88587518153732,0.0,-1.1075742787401213,3.092805077756738,-1.1,9.236100170605994,9320.4210009187,-3909.126608957766,-2947.1260402117787,-2369.289237197722,-0.0,-0.0,583.902738059435,0.0,4.0,0.09455920571018675,0.0,0,0.6896269278553313,263.9984568888889,-47.30670438745719,0.23593361629743534,8.477945360437126,0.002936456803066914,162.41388052430304,1.2295640706653554,0,0,99.76367331126079,0.5436834545663999,-3008.392062002999,61.26602179122009
2025-01-01 04:34:00,11.514691995285663,0.22817606756755252,0.0,0.19191153325476104,0.0038029344594592085,0.0,0.021406671063491655,0.0,0.3401711197777271,11.153114204444444,0.0,0.0,0.22817606756755252,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003976045093201754,0.0,On,0.0004899395943675312,0.0,On,0.01694068637592237,0,On,0.013350207042889972,0,On,0.27267648132246053,0.20450736099184533,On,0.02258615597810036,0,On,0,0,Off,On,11153.114204444444,18.33333333333337,1.0,0.0,11.153114204444444,0.0,1,11153.114204444444,11153.114204444444,Off,0.0,0.0,21.03275561157386,51.666666666666686,46.10666666666668,0.0,50.74883729837669,0.16983703288734997,453.62392476821145,0.0,21.03275561157386,47.74388901958731,50.74883729837669,46.241414880192615,12.43753247303448,17.970440123987817,0.0,-1.099999998251853,2.987803025589422,-1.1,9.236100170605994,9296.54403426176,-4075.416662663232,-2870.112737616023,-2386.7269555386315,-0.0,-0.0,583.902738059435,0.0,4.0,0.09483275710619327,0.0,0,0.6916219573971054,263.9984568888889,-53.745952703486665,0.2347157516451165,8.51853349384083,0.002936892982623459,162.14119911734787,1.2292065822995624,0,0,99.63674320749712,0.5436834545663999,-2933.051726743916,62.93898912789276
2025-01-01 04:35:00,11.514691995285663,0.22817606756755252,0.0,0.19191153325476104,0.0038029344594592085,0.0,0.021406671063491655,0.0,0.3401711197777271,11.153114204444444,0.0,0.0,0.22817606756755252,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003976045093201754,0.0,On,0.0004899395943675312,0.0,On,0.01694068637592237,0,On,0.013350207042889972,0,On,0.27267648132246053,0.20450736099184533,On,0.02258615597810036,0,On,0,0,Off,On,11153.114204444444,18.33333333333337,1.0,0.0,11.153114204444444,0.0,1,11153.114204444444,11153.114204444444,Off,0.0,0.0,20.947450108312466,51.666666666666686,46.10666666666668,0.0,50.74085270737161,0.1698724365869986,453.6239247682114,0.0,20.947450108312466,47.703920566508515,50.74085270737161,46.18545449607697,12.43753247303448,18.052781334181677,0.0,-1.1076006512565222,2.8889908072806225,-1.1,9.236100170605994,9273.119290470282,-3857.7123754422582,-2797.635250495082,-2403.7544955295257,-0.0,-0.0,583.902738059435,0.0,4.0,0.09509870748962444,0.0,0,0.6935615522203711,263.9984568888889,-60.14315650407059,0.2335375928181279,8.557221430861347,0.0029373285565058986,161.87183296210227,1.2288586859582569,0,0,99.5990655982462,0.5436834545663999,-2862.1526776166083,64.51742712152654
2025-01-01 04:36:00,11.514691995285663,0.22817606756755252,0.0,0.19191153325476104,0.0038029344594592085,0.0,0.021406671063491655,0.0,0.3401711197777271,11.153114204444444,0.0,0.0,0.22817606756755252,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003976045093201754,0.0,On,0.0004899395943675312,0.0,On,0.01694068637592237,0,On,0.013350207042889972,0,On,0.27267648132246053,0.20450736099184533,On,0.02258615597810036,0,On,0,0,Off,On,11153.114204444444,18.33333333333337,1.0,0.0,11.153114204444444,0.0,1,11153.114204444444,11153.114204444444,Off,0.0,0.0,20.863653216849286,51.666666666666686,46.10666666666668,0.0,50.73287208843531,0.1699078374268344,453.62392476821145,0.0,20.863653216849286,47.663959296577346,50.73287208843531,46.12950290064837,12.43753247303448,18.132987437193094,0.0,-1.099999998251853,2.7959896516096636,-1.1,9.236100170605994,9250.434335549402,-4033.989142958975,-2729.416212054963,-2420.386324295521,-0.0,-0.0,583.902738059435,0.0,4.0,0.09535737730122498,0.0,0,0.695448049321983,263.9984568888889,-66.19628265895685,0.23239724704080691,8.595330504054486,0.0029377635298752014,161.60564922413727,1.2285199917485476,0,0,99.32124827393633,0.5436834545663999,-2795.4231413541424,66.00692929917935
2025-01-01 04:37:00,17.014757537507887,0.22817606756755252,0.0,0.2835792922917981,0.0038029344594592085,0.0,0.021406671063491655,5.500065542222223,0.3401711197777271,11.153114204444444,0.0,0.0,0.22817606756755252,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003976045093201754,0.0,On,0.0004899395943675312,0.0,On,0.01694068637592237,0,On,0.013350207042889972,0,On,0.27267648132246053,0.20450736099184533,On,0.02258615597810036,0,On,0,0,Off,On,11153.114204444444,18.33333333333337,1.0,0.0,11.153114204444444,0.0,1,11153.114204444444,11153.114204444444,Lower On,5500.065542222223,1.0,20.938372797893976,51.666666666666686,46.10666666666668,0.0,50.72489530554487,0.1699432359978059,453.6239247682114,5500.065542222223,20.938372797893976,47.62400508276118,50.72489530554487,46.07355997136934,12.43753247303448,18.211145050036325,0.0,-1.1075765841559975,2.7084441892825764,-1.1,9.236100170605994,9228.474703508822,-3823.969395918807,-2665.195386418366,-2436.636800834413,-0.0,-0.0,583.902738059435,0.0,4.0,0.09560907763837506,0.0,0,0.6972837175569824,263.9984568888889,-71.90543816064395,0.23129290077684067,8.632275568264404,0.0029381979076916016,161.3425180505451,1.228190119499934,0,0,99.17737432619538,0.5436834545663999,-2732.6081358757333,67.4127494573674
2025-01-01 04:38:00,17.014757537507887,0.22817606756755252,0.0,0.2835792922917981,0.0038029344594592085,0.0,0.021406671063491655,5.500065542222223,0.3401711197777271,11.153114204444444,0.0,0.0,0.22817606756755252,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003976045093201754,0.0,On,0.0004899395943675312,0.0,On,0.01694068637592237,0,On,0.013350207042889972,0,On,0.27267648132246053,0.20450736099184533,On,0.02258615597810036,0,On,0,0,Off,On,11153.114204444444,18.33333333333337,1.0,0.0,11.153114204444444,0.0,1,11153.114204444444,11153.114204444444,Lower On,5500.065542222223,1.0,21.171539997991317,51.666666666666686,46.10666666666668,0.0,50.71693511048953,0.16997857566388402,453.6239247682114,5500.065542222223,21.171539997991317,48.04717744909263,50.71693511048953,46.712298618394186,12.43753247303448,18.287335479658047,0.0,-1.099999998251853,2.6260210580701138,-1.1,9.236100170605994,9207.184035471331,-4004.552139921638,-2604.728661141232,-2452.519466921399,-0.0,-0.0,583.902738059435,0.0,4.0,0.09585409984810071,0.0,0,0.6990706817396904,263.9984568888889,-77.31344011114828,0.23022286385132212,8.668746440335717,0.002938631694717973,161.0823180229807,1.2278687125970107,0,0,98.83856547558355,0.5436834545663999,-2673.468469455164,68.73980831393214
2025-01-01 04:39:00,17.014757537507887,0.22817606756755252,0.0,0.2835792922917981,0.0038029344594592085,0.0,0.021406671063491655,5.500065542222223,0.3401711197777271,11.153114204444444,0.0,0.0,0.22817606756755252,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003976045093201754,0.0,On,0.0004899395943675312,0.0,On,0.01694068637592237,0,On,0.013350207042889972,0,On,0.27267648132246053,0.20450736099184533,On,0.02258615597810036,0,On,0,0,Off,On,11153.114204444444,18.33333333333337,1.0,0.0,11.153114204444444,0.0,1,11153.114204444444,11153.114204444444,Lower On,5500.065542222223,1.0,21.406026373169027,51.666666666666686,46.10666666666668,0.0,50.70900425721382,0.17001379968534855,453.62392476821145,5500.065542222223,21.406026373169027,48.470330181586235,50.70900425721382,47.35099314377244,12.43753247303448,18.36163490182636,0.0,-1.1075397633573294,2.548407558653994,-1.1,9.236100170605994,9186.521295580289,-3799.2171852059855,-2547.787051180444,-2468.0470571985375,-0.0,-0.0,583.902738059435,0.0,4.0,0.09609271636307168,0.0,0,0.7008109287406997,263.9984568888889,-82.44858972505295,0.22918556231385054,8.703501141701068,0.002939064895533046,160.82493586567824,1.2275554371157928,0,0,98.66105870883942,0.5436834545663999,-2617.77977627302,69.99272509257607
2025-01-01 04:40:00,17.014757537507887,0.22817606756755252,0.0,0.2835792922917981,0.0038029344594592085,0.0,0.021406671063491655,5.500065542222223,0.3401711197777271,11.153114204444444,0.0,0.0,0.22817606756755252,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003976045093201754,0.0,On,0.0004899395943675312,0.0,On,0.01694068637592237,0,On,0.013350207042889972,0,On,0.27267648132246053,0.20450736099184533,On,0.02258615597810036,0,On,0,0,Off,On,11153.114204444444,18.33333333333337,1.0,0.0,11.153114204444444,0.0,1,11153.114204444444,11153.114204444444,Lower On,5500.065542222223,1.0,21.641781261652966,51.666666666666686,46.10666666666668,0.0,50.701102620718906,0.17004890846477103,453.62392476821134,5500.065542222223,21.641781261652966,48.89346316916088,50.701102620718906,47.98964344338187,12.43753247303448,18.434115142775518,0.0,-1.099999998251853,2.475310377235418,-1.1,9.236100170605994,9166.456998929654,-3981.615650706312,-2494.155759544403,-2483.2316379532926,-0.0,-0.0,583.902738059435,0.0,4.0,0.09632518344602085,0.0,0,0.7025063275021178,263.9984568888889,-87.32830562093156,0.22817952309135797,8.73786995356016,0.0029394975145442463,160.57026515380252,1.2272499784320856,0,0,98.30779722356141,0.5436834545663999,-2565.3315998717235,71.17584032732083
2025-01-01 04:41:00,17.014757537507887,0.22817606756755252,0.0,0.2835792922917981,0.0038029344594592085,0.0,0.021406671063491655,5.500065542222223,0.3401711197777271,11.153114204444444,0.0,0.0,0.22817606756755252,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003976045093201754,0.0,On,0.0004899395943675312,0.0,On,0.01694068637592237,0,On,0.013350207042889972,0,On,0.27267648132246053,0.20450736099184533,On,0.02258615597810036,0,On,0,0,Off,On,11153.114204444444,18.33333333333337,1.0,0.0,11.153114204444444,0.0,1,11153.114204444444,11153.114204444444,Lower On,5500.065542222223,1.0,21.878756663351965,51.666666666666686,46.10666666666668,0.0,50.693230080588066,0.17008390238567211,453.6239247682114,5500.065542222223,21.878756663351965,49.31657630500145,50.693230080588066,48.628249417208146,12.43753247303448,18.504844253418455,0.0,-1.1074992744254388,2.406454379434897,-1.1,9.236100170605994,9146.966180670006,-3779.481772414212,-2443.6332927741396,-2498.0847061603677,-0.0,-0.0,583.902738059435,0.0,4.0,0.09655174323397096,0.0,0,0.704158643946256,263.9984568888889,-91.96605567350426,0.2272033622212933,8.77124763515223,0.002939929555998346,160.3182053637968,1.2269520387182007,0,0,98.12678744594827,0.5436834545663999,-2515.9265277630025,72.29323498886278
2025-01-01 04:42:00,5.861643333063442,0.22817606756755252,0.0,0.09769405555105735,0.0038029344594592085,0.0,0.021406671063491655,5.500065542222223,0.3401711197777271,0.0,0.0,0.0,0.22817606756755252,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003976045093201754,0.0,On,0.0004899395943675312,0.0,On,0.01694068637592237,0,On,0.013350207042889972,0,On,0.27267648132246053,0.20450736099184533,On,0.02258615597810036,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11153.114204444444,Lower On,5500.065542222223,1.0,22.116906974719427,51.666666666666686,46.10666666666668,0.0,50.68538652074601,0.17011878181354456,453.6239247682114,5500.065542222223,22.116906974719427,49.739669486334655,50.68538652074601,49.26681096912898,12.43753247303448,18.5738868859382,0.0,-1.0999999982518531,2.341581475596903,-1.1,9.236100170605994,-2025.0886675325128,-3962.549177857733,-2396.030630082522,-2512.6172498447404,-0.0,-0.0,583.902738059435,0.0,4.0,0.09677262512265657,0.0,0,0.7057695510723162,263.9984568888889,-96.37415574720765,0.22625577637051325,8.803670732460436,0.00294036102399052,160.06866125138166,1.2266613352826492,0,0,97.77849668091429,0.5436834545663999,-2469.379377269252,73.34874718673024
2025-01-01 04:43:00,5.861643333063442,0.22817606756755252,0.0,0.09769405555105735,0.0038029344594592085,0.0,0.021406671063491655,5.500065542222223,0.3401711197777271,0.0,0.0,0.0,0.22817606756755252,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003976045093201754,0.0,On,0.0004899395943675312,0.0,On,0.01694068637592237,0,On,0.013350207042889972,0,On,0.27267648132246053,0.20450736099184533,On,0.02258615597810036,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11153.114204444444,Lower On,5500.065542222223,1.0,22.467498616341913,51.666666666666686,46.10666666666668,0.0,50.677571829242176,0.17015354709677288,453.6239247682114,5500.065542222223,22.467498616341913,50.16274261422726,50.677571829242176,49.905328006719806,12.43753247303448,18.48324880331756,0.0,-1.1074588991551584,2.280449555071547,-1.1,9.236100170605994,-1997.3398994442882,-3762.8330512669213,-2351.1704469983356,-2493.545975164307,-0.0,-0.0,583.902738059435,0.0,4.0,0.09648259898056823,0.0,0,0.7036543700503952,263.9984568888889,-87.69666233941629,0.22757748964034355,8.7624033802516,0.0029407919224723814,160.08638792900413,1.2270422562426324,0,0,97.60624836092582,0.5436834545663999,-2425.516430856805,74.34598385846944
2025-01-01 04:44:00,5.861643333063442,0.22817606756755252,0.0,0.09769405555105735,0.0038029344594592085,0.0,0.021406671063491655,5.500065542222223,0.3401711197777271,0.0,0.0,0.0,0.22817606756755252,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003976045093201754,0.0,On,0.0004899395943675312,0.0,On,0.01694068637592237,0,On,0.013350207042889972,0,On,0.27267648132246053,0.20450736099184533,On,0.02258615597810036,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11153.114204444444,Lower On,5500.065542222223,1.0,22.81623106604195,51.666666666666686,46.10666666666668,0.0,50.66977583417019,0.17018824336615257,453.6239247682114,5500.065542222223,22.81623106604195,50.58578622056006,50.66977583417019,50.543791413754995,12.43753247303448,18.395222959306064,0.0,-1.0999999999512562,2.222831479555163,-1.1,9.236100170605994,-1971.5969678100778,-3946.042359986083,-2308.886411597106,-2475.079179695126,-0.0,-0.0,583.902738059435,0.0,4.0,0.0962004815055954,0.0,0,0.7015968674931498,263.9984568888889,-80.42052617438671,0.2288703263002474,8.721846903613727,0.0029412227348915325,160.10079093181676,1.2274124164308053,0,0,97.2829398048394,0.5436834545663999,-2384.174713844737,75.28830224763112
2025-01-01 04:45:00,5.848929489042456,0.2199957731278787,0.0,0.0974821581507076,0.0036665962187979787,0.0,0.021041457947923677,5.500065542222223,0.3278224888723101,0.0,0.0,0.0,0.2199957731278787,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03155827543427626,0.023668706575707184,On,0,0,Off,0.003976045093201754,0.0,On,0.00047967419334268775,0.0,On,0.016585738661379235,0,On,0.011908635390371337,0,On,0.2617694220695621,0.19632706655217153,On,0.02258615597810036,0,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,11153.114204444444,Lower On,5500.065542222223,1.0,23.172222168588746,51.666666666666686,46.10666666666668,0.0,51.00880046188625,0.16869236291271408,453.6239247682114,5500.065542222223,23.172222168588746,51.008800461886246,51.00880046188625,51.00880046188625,12.43753247303448,18.309647014320415,0.0,-1.1074210962750375,2.1685141241951182,-1.1,9.236100170605994,-1958.591196507751,-3748.2615547736236,-2269.0254553606283,-2457.1782244568376,-0.0,-0.0,571.9523881861529,0.0,4.0,0.09592578809160655,0.0,0,0.69959350913403,263.9984568888889,-73.36536023706635,0.23013597563994453,8.682567642936945,0.0029416534561358602,159.8830457227999,1.2277724800027459,0,0,97.10832021989587,0.5436834545663999,-2345.2013063851227,76.17585102449445
