Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,5.034356615546497,0.21354550258603044,0.0,5.034356615546497,0.21354550258603047,0.0,0.024215757987272036,0.0,0.36300993904070694,4.647130918518518,0.0,0.0,0.21354550258603044,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004544051535087718,0.0,0.0005529318279290709,0.0,0.019118774624255246,0.0,0.016170673319556867,0.0,0.24966258629884483,0.1872469397241336,0.06211192893977599,0.0,0.0,0.0,4647.130918518519,18.33333333333337,0.4166666666666667,0.0,4.647130918518518,0.0,0.4166666666666667,4647.130918518519,11153.114204444444,0.0,0.0,23.78389198572908,51.66666666666668,46.10666666666668,0.0,51.81120217381009,0.0,0.0,0.0,23.78389198572908,51.81762396582743,51.820834861836104,51.81120217381009,12.43753247303448,18.045154033046447,-0.04730736141633767,1.7601502865102021,2.6224573195851786,2.8,9.236100170605994,3457.300101516521,-1035.8945277055814,192.71391501193798,-1733.376007907948,0.0,0.0,571.6358439361727,0.0,4.0,0.0872258990825281,0.0,0.0,0.6361446076235683,263.9984568888889,-28.09065303022185,0.2310676388818287,8.519122691502638,0.0029014210105012903,58.78270607631016,1.2300534121120197,0.0,0.0,56.23226976883272,0.5436834545663999,121.27546720726365,71.43844780467434
2025-01-01 01:00:00,4.6192852064345535,0.21051575312697762,0.0,4.6192852064345535,0.21051575312697762,0.0,0.020803843832137,0.0,0.3231209175653792,4.275360445037037,0.0,0.0,0.21051575312697762,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.004203247669956139,0.0,0.0004666091374928869,0.0,0.016133987024687973,0.0,0.009965647510889698,0.0,0.2464995391155043,0.18487465433662817,0.03246759921851927,0.0,0.0,0.0,4275.360445037037,18.33333333333337,0.38333333333333336,0.0,4.275360445037037,0.0,0.38333333333333336,4275.360445037037,11153.114204444444,0.0,0.0,23.689887339715522,51.66666666666668,46.10666666666668,0.0,51.682426466366536,0.0,0.0,0.0,23.689887339715522,51.69762049343263,51.70521750696568,51.682426466366536,12.43753247303448,18.058310247105478,-0.04770640815678474,2.5077192416683523,3.6355161264894282,2.5,9.236100170605994,3029.414911924664,-2260.917209117417,-753.2751833274904,-1748.0989089064724,0.0,0.0,558.2006513298005,0.0,4.0,0.086124390423242,0.0,0.0,0.6281112276157275,263.9984568888889,-56.047275535700905,0.23164303752949125,8.536664063219229,0.0029109256139544753,62.18573466765187,1.230050573611599,0.0,0.0,59.96723031866965,0.5436834545663999,-805.6010954225056,52.32591209501522
2025-01-01 02:00:00,4.612762048677965,0.2098582890554302,0.0,4.612762048677965,0.2098582890554302,0.0,0.020803843832137,0.0,0.3165977598087909,4.275360445037037,0.0,0.0,0.2098582890554302,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.004203247669956139,0.0,0.0004666091374928869,0.0,0.016133987024687973,0.0,0.009965647510889698,0.0,0.2464995391155043,0.18487465433662817,0.026821060223994178,0.0,0.0,0.0,4275.360445037037,18.33333333333337,0.38333333333333336,0.0,4.275360445037037,0.0,0.38333333333333336,4275.360445037037,11153.114204444444,0.0,0.0,23.619594082232258,51.66666666666668,46.10666666666668,0.0,51.55414511999784,0.0,0.0,0.0,23.619594082232258,51.57802039274451,51.58995802911785,51.55414511999784,12.43753247303448,18.03820390609361,-0.04443650614256818,1.6656226505515974,3.286229773952066,1.6500000000000001,9.236100170605994,2912.534221072338,-2822.8465081529785,-1106.4395730266144,-1858.688532368776,0.0,0.0,557.3240325677373,0.0,4.0,0.08659160914079381,0.0,0.0,0.6315186865342095,263.9984568888889,-61.46172416365998,0.23279851185370318,8.539947075904292,0.002921906661157201,76.47430116706386,1.2301271640583207,0.0,0.0,71.28057549045322,0.5436834545663999,-1164.5282733109966,58.08870028438234
2025-01-01 03:00:00,4.791896925085363,0.2092008249838828,0.0,4.7918969250853625,0.2092008249838828,0.0,0.020576641255382614,0.0,0.31007460205220255,4.461245681777778,0.0,0.0,0.2092008249838828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.003976045093201754,0.0,0.0004666091374928869,0.0,0.016133987024687973,0.0,0.009965647510889698,0.0,0.2464995391155043,0.18487465433662817,0.021174521229469088,0.0,0.0,0.0,4461.2456817777775,18.33333333333337,0.4,0.0,4.461245681777778,0.0,0.4,4461.2456817777775,11153.114204444444,0.0,0.0,23.554418224579457,51.66666666666668,46.10666666666668,0.0,51.42640964278312,0.0,0.0,0.0,23.554418224579457,51.4588722443716,51.47510354516583,51.42640964278312,12.43753247303448,18.01128646402373,-0.056133185791848624,1.5893874449477865,2.9662667152853364,1.6500000000000001,9.236100170605994,3080.2022172257775,-2325.1555306783334,-873.4367648212194,-1873.9179601515098,0.0,0.0,556.2202112289197,0.0,4.0,0.08746692952912602,0.0,0.0,0.6379024595974561,263.9984568888889,-63.34571562941017,0.23412861499651264,8.540865096319857,0.0029335990199679733,41.570164596544274,1.2302323828725121,0.0,0.0,70.92235926348718,0.5436834545663999,-937.057797594368,63.62103277314861
2025-01-01 04:00:00,6.661672244840984,0.22351329973693845,0.0,6.661672244840984,0.22351329973693845,0.0,0.021199163611464393,0.9166775903703706,0.33312362537766754,5.390671865481481,0.0,0.0,0.22351329973693845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003976045093201754,0.0,0.00048410698014887015,0.0,0.01673901153811377,0.0,0.012519736416982499,0.0,0.2664594575483084,0.19984459316123127,0.02258615597810036,0.0,0.0,0.0,5390.671865481481,18.33333333333337,0.48333333333333334,0.0,5.390671865481481,0.0,0.48333333333333334,5390.671865481481,11153.114204444444,916.6775903703705,0.16666666666666666,22.567701264932886,51.66666666666668,46.10666666666668,0.0,51.17564960764424,0.33648453011348256,907.2478495364228,916.6775903703705,22.567701264932886,50.010088192553,51.17656947193696,49.42638762071467,12.43753247303448,18.007938549561004,-0.06319496693615972,0.6019206210360488,2.864129045505085,0.55,9.236100170605994,3813.16239291021,-3775.870003251418,-1591.0741384736361,-2093.2978113413833,0.0,0.0,577.0829278715388,0.0,4.0,0.09084608989896427,0.0,0.0,0.662546913483039,263.9984568888889,-61.294589101427,0.2344470146314624,8.541032113854222,0.002938303980044205,79.70918422125315,1.229665852655237,0.0,0.0,81.30538382187846,0.5436834545663999,-1656.0586318123144,64.98449333867849
2025-01-01 05:00:00,6.285969970653874,0.21058843452225381,0.0,6.285969970653873,0.21058843452225381,0.0,0.02112234968778338,0.0,0.3165200452623874,5.948327575703703,0.0,0.0,0.21058843452225381,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.004430450246710526,0.0,0.0004691754877490978,0.0,0.016222723953323758,0.0,0.010326040424019356,0.0,0.2492263039287289,0.18691972794654663,0.025409425475362905,0.0,0.0,0.0,5948.327575703704,18.33333333333337,0.5333333333333333,0.0,5.948327575703703,0.0,0.5333333333333333,5948.327575703704,11153.114204444444,0.0,0.0,23.418943425785077,51.66666666666668,46.10666666666668,0.0,51.68809186487105,0.0,0.0,0.0,23.418943425785077,51.27397351039415,51.68809186487105,51.06691433315571,12.43753247303448,18.03521961626271,-0.04752073875911513,-0.3576471337278646,1.6243202611728373,-0.25000000000000006,9.236100170605994,4208.807652124522,-2944.449687065994,-1257.655656708685,-2238.7187683082675,0.0,0.0,558.7855850886858,0.0,4.0,0.09289167055308675,0.0,0.0,0.6774654768485815,263.9984568888889,-59.58674035959931,0.23545654422183893,8.572359350790482,0.002957695875493443,84.94011794620637,1.228918975714875,0.0,0.0,83.82676790541056,0.5436834545663999,-1342.4773549570207,84.82169824833584
2025-01-01 06:00:00,5.738750121381468,0.2098582890554302,0.0,5.738750121381468,0.2098582890554302,0.0,0.021599052850777352,0.0,0.3264792030492098,5.390671865481481,0.0,0.0,0.2098582890554302,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.00499845668859649,0.0,0.0004666091374928869,0.0,0.016133987024687973,0.0,0.009965647510889698,0.0,0.2464995391155043,0.18487465433662817,0.03670250346441309,0.0,0.0,0.0,5390.671865481481,18.33333333333337,0.48333333333333334,0.0,5.390671865481481,0.0,0.48333333333333334,5390.671865481481,11153.114204444444,0.0,0.0,23.302580209815133,51.66666666666668,46.10666666666668,0.0,51.558411378783646,0.0,0.0,0.0,23.302580209815133,51.15586679798361,51.558411378783646,50.954594507583586,12.43753247303448,18.08191764385597,-0.04463023145466956,0.30696227741964516,2.1304672537414993,0.3,9.236100170605994,3738.111236329983,-3102.1303231003,-1232.8847323474345,-2142.0475598173666,0.0,0.0,558.1192415863777,0.0,4.0,0.09164813974564479,0.0,0.0,0.6683963193404481,263.9984568888889,-68.63231092050917,0.235209140411599,8.600523337925035,0.0029632366694530296,23.900816602165897,1.2287180025899764,0.0,0.0,77.28326527470982,0.5436834545663999,-1307.7652540266513,74.88052167921667
2025-01-01 07:00:00,5.414624882043384,0.22074416169294342,0.0,5.414624882043384,0.22074416169294342,0.0,0.038016550811367344,0.0,0.35770693923201724,5.018901392,0.0,0.0,0.22074416169294342,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004657652823464912,0.0,0.0009376510617919563,0.0,0.032421246926110474,0.0,0.01679744360326062,0.0,0.25926079844139543,0.19444559883104653,0.046583946704832,0.0,0.0,0.0,5018.901392,18.33333333333337,0.45,0.0,5.018901392,0.0,0.45,5018.901392,11153.114204444444,0.0,0.0,22.445064029362978,51.66666666666668,46.10666666666668,0.0,51.25208361222972,0.10223587015234885,277.5206368314093,0.0,22.445064029362978,49.86626377120639,51.25208361222972,49.17335385069474,12.43753247303448,18.034884549077567,-0.047355022634001404,-0.534867180185702,1.6788959280854705,-0.55,9.236100170605994,3200.252605183797,-3557.7589970606427,-1516.406895119134,-2309.948299672499,0.0,0.0,553.2119885338772,6.660058917595173,3.367,0.09424613843840504,0.0,0.0,0.6873437062564468,222.22070108622222,-61.912475677580474,0.23635105863318703,8.585227919976665,0.0029689569507381527,39.07218392136462,1.2289120310665493,0.0,0.0,84.09896660363437,0.5436834545663999,-1597.1673526041996,80.7604574850652
2025-01-01 08:00:00,9.65337457571473,0.21183068127007246,0.0,9.65337457571473,0.21183068127007246,0.0,0.02012223610187384,0.0,0.3389905025758184,9.294261837037036,0.0,0.0,0.21183068127007246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0035216399396929823,0.0,0.0004666091374928869,0.0,0.016133987024687973,0.0,0.009965647510889698,0.0,0.2464995391155043,0.18487465433662817,0.046583946704832,0.0,0.0,0.0,9294.261837037038,20.000000000000057,0.8333333333333334,0.0,9.294261837037036,0.0,0.8333333333333334,9294.261837037038,11153.114204444444,0.0,0.0,21.35670609652073,51.66666666666668,46.10666666666668,0.0,51.08785484565069,0.0,0.0,0.0,21.35670609652073,49.52685930075754,51.08785484565069,48.74636152831098,12.43753247303448,19.258683430304277,-0.37546229244392,-1.3933981042969872,0.9933781293681376,-1.4,9.236100170605994,6945.851983592637,-3763.239542057352,-1629.5625645511761,-2762.324014620012,0.0,0.0,427.27305267921935,480.27377895518015,2.0,0.10102192487473416,0.0,0.0,0.7367599925798637,131.99922844444444,-13.358891503607522,0.21957597118187155,9.161084511115241,0.0029741626021841322,53.10899883684874,1.224343911543133,0.0,0.0,89.19457680150832,0.5436834545663999,-1720.093045109261,90.53048055808488
2025-01-01 09:00:00,7.490654586813638,0.22892749664899073,0.0,7.490654586813639,0.22892749664899073,0.0,0.04954580951172567,0.0,0.3774697811537647,7.063638996148147,0.0,0.0,0.22892749664899073,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0028400322094298243,0.0,0.0013128048083362375,0.0,0.0453929724939596,0.0,0.0270608069989096,0.0,0.269295292954062,0.20197146971554644,0.04517231195620072,0.0,0.0,0.0,7063.638996148148,20.000000000000057,0.6333333333333333,0.0,7.063638996148147,0.0,0.6333333333333333,7063.638996148148,11153.114204444444,0.0,0.0,20.966303363929345,51.66666666666668,46.10666666666668,0.0,50.96277371791095,0.0,0.0,0.0,20.966303363929345,49.42050842585642,50.96277371791095,48.64937577982916,12.43753247303448,19.70599929849618,-0.05229322850785891,-0.9558227370698964,0.925732864128596,-0.85,9.236100170605994,5039.233316357639,-3016.263846972059,-1184.3939647997765,-2734.7680695291033,0.0,0.0,494.9918366469498,1353.5356635255273,2.0,0.1007022070528178,0.0,0.0,0.7344282680517987,131.99922844444444,215.3705530916441,0.21467282354088815,9.389727320679556,0.0029906119971946222,152.43897576063935,1.2230711353473351,0.0,0.0,84.13805330252936,0.5436834545663999,-1274.8757832031554,90.48181840337884
