Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.4040776236573384,0.26116358241511367,0.03871440426507711,0.4040776236573384,0.26116358241511367,0.03871440426507711,0.01545278261530373,0.33862484104203466,0.0,0.05,0.03871440426507711,0.0,0.0,0.24658024908178033,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06797617738451245,0.05098213303838432,0.0,0.0,0.00284234283625731,0.0,0.00630521988952321,0.0,0.00630521988952321,0.0,0.009851175599660804,0.0,0.2607974880578614,0.195598116043396,0.0,10.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,10214.114364444444,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5982.460591111111,879.2133333333333,0.0,96.03542502296806,51.66666666666668,46.10666666666668,0.0,50.724311155122656,0.0,0.0,879.2133333333333,150.05535159838757,49.830588465070115,50.73629392004487,49.371744355121635,12.43753247303448,14.114086429530524,-0.001868107466436264,0.07883433744082148,-1.3613809931805918,2.8,9.236100170605994,-424.2405291957377,56.95856704430785,-40.69464132036953,-1145.5982496848194,0.0,-0.63775126559059,731.8194848266214,0.0,6.0,0.07752877711225405,0.0,3.750450908696368e-05,2.0075770731714213,395.9976853333333,-9.824013071949228,0.3663361033352458,7.434983311941912,0.0035759359146140092,11.923211342946768,1.246391272696645,0.0,0.0,56.95856704430785,0.0011144755995557418,6.044017255719788,-46.73865857608931
2025-01-01 01:00:00,0.40216504351000626,0.25988902908915407,0.0,0.40216504351000626,0.25988902908915407,0.0,0.015239606902584432,0.33692543660742186,0.0,0.05,0.0,0.0,0.0,0.2453056957558207,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06627677294989963,0.049707579712424704,0.0,0.0,0.002629167123538011,0.0,0.00630521988952321,0.0,0.00630521988952321,0.0,0.009851175599660804,0.0,0.2607974880578614,0.195598116043396,0.0,10.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,10214.114364444444,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5982.460591111111,0.0,0.0,105.20203184632825,51.66666666666668,46.10666666666668,0.0,51.29169593932072,0.0,0.0,0.0,164.37817475988788,51.32489039500349,51.34148762284488,51.29169593932072,12.43753247303448,12.118163397401876,0.0,2.4638321115857766,0.04877574297521003,2.5,9.236100170605994,-78.43118984368117,-1043.272140934864,-36.945047893548136,-800.5593496526393,0.0,0.0,729.9069046792891,0.0,6.0,0.06382797581608128,0.0,0.0,1.6520010782629726,395.9976853333333,-7.778744870331292,0.41863192890927564,6.475506455371544,0.0035927392168592664,64.59833997998305,1.2551482125701297,0.0,0.0,43.84308111614503,0.0011144755995557418,3.563113785472805,-40.508161679020944
2025-01-01 02:00:00,0.40046563907539345,0.25861447576319446,0.0,0.40046563907539345,0.25861447576319446,0.0,0.015239606902584432,0.33522603217280905,0.0,0.05,0.0,0.0,0.0,0.2440311424298611,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06457736851528682,0.0484330263864651,0.0,0.0,0.002629167123538011,0.0,0.00630521988952321,0.0,0.00630521988952321,0.0,0.009851175599660804,0.0,0.2607974880578614,0.195598116043396,0.0,10.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,10214.114364444444,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5982.460591111111,0.0,0.0,104.83667359009651,51.66666666666668,46.10666666666668,0.0,50.30904371130431,0.0,0.0,0.0,163.8073024845258,50.34243612207935,50.359132327466874,50.30904371130431,12.43753247303448,11.271860219187479,0.0,1.6670244345311922,0.5674633746093357,1.6500000000000001,9.236100170605994,48.096597737265185,-1619.0522081312013,-45.35805902500907,-665.3015730515157,0.0,0.0,728.2075002446766,0.0,6.0,0.052832421745679904,0.0,0.0,1.3674132161514911,395.9976853333333,-14.809329455895718,0.4491904817850561,6.116411080328912,0.003645977459266656,109.08064949648005,1.2588417468367663,0.0,0.0,50.599166910185424,0.0011144755995557418,1.5770278603901924,-46.935086885399265
2025-01-01 03:00:00,0.39862411749896776,0.25733992243723486,0.0,0.39862411749896776,0.25733992243723486,0.0,0.015097489760771566,0.3335266277381962,0.0,0.05,0.0,0.0,0.0,0.2427565891039015,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062877964080674,0.04715847306050549,0.0,0.0,0.002487049981725146,0.0,0.00630521988952321,0.0,0.00630521988952321,0.0,0.009851175599660804,0.0,0.2607974880578614,0.195598116043396,0.0,10.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,10214.114364444444,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5982.460591111111,0.0,0.0,104.23259810685346,51.66666666666668,46.10666666666668,0.0,49.33172235482404,0.0,0.0,0.0,162.86343454195853,49.364950729543125,49.381564916902676,49.33172235482404,12.43753247303448,10.519500960914593,0.0,1.4877120211173545,0.4204195135456226,1.6500000000000001,9.236100170605994,48.87310041626675,-902.2475087464398,-46.910428330753604,-643.376399127073,0.0,0.0,712.1100619962508,0.0,5.784000000000001,0.05575105989595798,0.0,0.0,1.4429536560553373,381.7417686613333,-19.860562452911118,0.47938161743677676,5.804166096423133,0.003701665163226688,55.31897596844157,1.262137985205265,0.0,0.0,49.6822138558898,0.0011144755995557418,1.7918873885322006,-48.70231571928581
2025-01-01 04:00:00,0.40391766008175334,0.25980679214947183,0.05420016597110795,0.40391766008175334,0.25980679214947183,0.054200165971107946,0.016095070189539946,0.33782258989221337,0.0,0.05,0.05420016597110795,0.0,0.0,0.2452234588161385,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06117855964606119,0.04588391973454588,0.0,0.0,0.002487049981725146,0.0,0.006804010103907399,0.0,0.006804010103907399,0.0,0.010857978137361985,0.0,0.26578605210879025,0.1993395390815926,0.0,10.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,10214.114364444444,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5982.460591111111,1230.8986666666667,0.0,106.39389882705525,51.66666666666668,46.10666666666668,0.0,49.57215039343899,0.25625078490241004,656.0613444955121,1230.8986666666667,166.24046691727384,49.40585440727748,49.60790889487487,49.28694791276086,12.43753247303448,9.789304843676176,-0.011699838048834158,0.6035331210884692,0.4179047436625899,0.55,9.236100170605994,-24.430291312046183,-2646.7469098264382,-46.87275178379507,-669.1287642507679,0.0,0.0,665.1787083168048,0.0,4.997999999999999,0.05563126584352835,0.0,0.0,1.439853136240116,329.86607188266663,-20.480235378083115,0.5042806690664479,5.436883436595798,0.0037099183532118135,38.5756725023571,1.2647949935156653,0.0,0.0,58.78439985004208,0.0011144755995557418,0.1813704843698386,-47.05412226816491
2025-01-01 05:00:00,0.443851027444208,0.264505323406742,0.06823978511809252,0.44385102744420796,0.264505323406742,0.06823978511809252,0.021578233246170104,0.34685987753137126,0.025412916666666664,0.05,0.04645728511809253,0.021782499999999996,0.0,0.24992199007340865,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06117855964606119,0.04588391973454588,0.0,0.0,0.002771284265350877,0.0,0.009403474490409616,0.0,0.009403474490409616,0.0,0.013630557433492936,0.0,0.27205076045181714,0.2040380703388628,449.4326290894596,10.000000000000057,0.04000000000000001,86.68600579942922,0.6383821477777777,0.025412916666666664,0.05,510.7057182222222,10214.114364444444,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5982.460591111111,1055.056,0.0,108.13134565216464,51.66666666666668,46.10666666666668,0.0,51.55994246744733,0.5068019162365406,1381.022855295783,1055.056,168.95522758150724,49.79091865848979,51.55994246744733,48.90640675401103,12.43753247303448,9.53825413951381,-0.10005433058142818,-0.5167340166250275,-0.3700769036172851,-0.25000000000000006,9.236100170605994,324.54042126801687,-1221.555234203846,-56.01670548930443,-687.0622283294138,0.0,0.0,679.2606294285807,0.0,4.997999999999999,0.0533800051831808,0.0,0.0,1.3815858170780355,329.86607188266663,-27.20408310271798,0.5182225947672657,5.355522171656476,0.0037507080899744608,52.20435363578902,1.2652527302851788,0.0,0.0,62.38511996917513,0.0011144755995557418,0.17187628122677226,-56.1885817705312
2025-01-01 06:00:00,0.5405387290669448,0.28358629929720447,0.08954023759841043,0.5405387290669447,0.28358629929720447,0.08954023759841043,0.047122431927103824,0.3841194915842854,0.05929680555555555,0.05,0.03871440426507711,0.05082583333333333,0.0,0.26900296596387113,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06457736851528682,0.0484330263864651,0.0,0.0,0.0031265771198830407,0.0,0.021997927403610392,0.0,0.021997927403610392,0.0,0.02544887029912374,0.0,0.2940932527698748,0.22056993957740603,1048.6761345420723,10.000000000000057,0.09333333333333335,202.26734686533484,1.4895583448148144,0.05929680555555555,0.11666666666666667,1191.6466758518518,10214.114364444444,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5982.460591111111,879.2133333333333,0.0,110.28431992948292,51.66666666666668,46.10666666666668,0.0,51.768026910692654,0.14417952243737017,393.7740580246076,879.2133333333333,172.31924988981706,50.80007997610092,51.768026910692654,50.316106508805056,12.43753247303448,9.756931572240573,-0.05579822551557691,0.32927205855615566,-0.6806739395202417,0.3,9.236100170605994,859.4102257454965,-1741.5406756564391,-43.80708881289339,-679.9355135475472,0.0,0.0,740.5214677001645,0.0,4.997999999999999,0.054687941214281,0.0,0.0,1.4154379282573488,329.86607188266663,-40.11663604077899,0.5121141800134978,5.480924116008642,0.0037608383221441055,11.191054619050506,1.2642679835536714,0.0,0.0,57.60825991734953,0.0011144755995557418,1.435596662242441,-45.24268547513582
2025-01-01 07:00:00,0.5660859795098246,0.29022486833971073,0.09680107093174375,0.5660859795098246,0.29022486833971073,0.09680107093174375,0.05176926343146124,0.3965489383005856,0.06776777777777777,0.05,0.03871440426507711,0.058086666666666655,0.0,0.2756415350063774,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06797617738451245,0.05098213303838432,0.0,0.0,0.0029134014071637428,0.0,0.024427931012148747,0.0,0.024427931012148747,0.0,0.02902689162541564,0.0,0.29954586929065746,0.22465940196799306,1198.4870109052256,10.000000000000057,0.10666666666666669,231.16268213181127,1.7023523940740737,0.06776777777777777,0.13333333333333333,1361.8819152592591,10214.114364444444,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5982.460591111111,879.2133333333333,0.0,109.32852578979005,51.66666666666668,46.10666666666668,0.0,51.46296680561465,0.1911910606069471,515.2414826853876,879.2133333333333,170.82582154654693,50.372591658310846,51.46296680561465,49.827404084658944,12.43753247303448,9.683955237559921,-0.053323777505373204,-0.5125230941021924,-0.8897415538045585,-0.55,9.236100170605994,784.6474794459209,-2075.1368541725824,-45.90736745310414,-770.3437138452798,0.0,0.0,634.0607826257008,3.6313223224487543,3.1319999999999997,0.056882293875197214,0.0,0.0,1.472232349756291,206.71079174399998,-37.859198058680825,0.5140461036698576,5.438532203873939,0.003756922207856471,-60.20553985263002,1.2645965308051381,0.0,0.0,63.780746499668176,0.0011144755995557418,1.636040274027567,-47.54340772713171
2025-01-01 08:00:00,0.48426064656867196,0.2656574997506843,0.058086666666666655,0.48426064656867196,0.2656574997506843,0.058086666666666655,0.018886708894616713,0.3476061598962775,0.06776777777777777,0.05,0.0,0.058086666666666655,0.0,0.251074166417351,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06967558181912525,0.05225668636434393,0.0,0.0,0.002202815698099415,0.0,0.00834194659825865,0.0,0.00834194659825865,0.0,0.012840604673142776,0.0,0.26508997340400947,0.19881748005300706,1198.4870109052256,10.000000000000057,0.10666666666666669,231.16268213181127,1.7023523940740737,0.06776777777777777,0.13333333333333333,1361.8819152592591,10214.114364444444,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5982.460591111111,0.0,0.0,110.2349592592801,51.66666666666668,46.10666666666668,0.0,51.22826045202491,0.0,0.0,0.0,172.24212384262515,50.87399801437498,51.22826045202491,50.69686679555004,12.43753247303448,9.804934155221448,-0.042783892108986254,-1.3652594429761022,-1.1126413301990148,-1.4,9.236100170605994,494.93077181110607,-2237.738780046295,-10.085720354098262,-903.3304515644269,0.0,0.0,428.3241007752803,259.8753715233388,1.218,0.06094207206614201,0.0,0.0,1.577307872882305,80.38753012266666,11.147513876071985,0.5018637180507249,5.425992971869307,0.0036954797692186447,-107.05782559855064,1.2646969128749121,0.0,0.0,68.83863332038007,0.0011144755995557418,35.21811834906652,-45.30383870316478
2025-01-01 09:00:00,0.8552180575921421,0.27705578854146934,0.37997357093174366,0.8552180575921421,0.27705578854146934,0.3799735709317437,0.03311072133012911,0.37397164181756865,0.39813569444444435,0.05,0.03871440426507711,0.34125916666666656,0.0,0.262472455208136,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06967558181912525,0.05225668636434393,0.0,0.0,0.0017764642726608186,0.0,0.015667128528734146,0.0,0.015667128528734146,0.0,0.02400836820672051,0.0,0.28028769179172286,0.2102157688437921,7041.111189068201,16.666666666666686,0.6266666666666668,1358.0807575243912,10.001320315185183,0.39813569444444435,0.7833333333333333,8001.056252148148,10214.114364444444,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5982.460591111111,879.2133333333333,0.0,96.02889341069705,51.66666666666668,46.10666666666668,0.0,51.24690893426962,0.2394294631865229,635.7481480550654,879.2133333333333,150.04514595421415,50.62180261015235,51.24690893426962,50.30924944809372,12.43753247303448,14.86775099267112,-1.3509446194302852,-0.8158368347838681,-0.44351085402935914,-0.85,9.236100170605994,4680.362935172487,-1229.8641788189298,-15.935873616223157,-1519.935091655038,0.0,0.0,519.3294539382772,747.2756467723663,1.9980000000000002,0.07293879908337025,0.0,0.0,1.8878081780336766,131.867229216,48.07962163468666,0.360509967999407,7.889507453744803,0.003663092250727,-15.338631266053566,1.2431764843165918,0.0,0.0,62.43813499466046,0.0011144755995557418,-1.4772425224703125,-14.458631093752846
