occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.75,0.601,0.0159,0.421,0.0522,0.0,0.0,0,0,0,0
0.75,0.601,0.0159,0.421,0.0522,0.0,0.0,0,0,0,0
0.867,0.618,0.0194,0.372,0.0552,0.0,0.0,0,0,0,0
1.0,0.638,0.0235,0.316,0.0587,0.0,0.084,0,0,0,0
1.0,0.638,0.0235,0.316,0.0587,0.0,0.0,0,0,0,0
1.0,0.638,0.0235,0.316,0.0587,0.0,0.0,0,0,0,0
1.0,0.638,0.0208,0.316,0.0556,0.0,0.0,0,0,0,0
1.0,0.638,0.0177,0.316,0.0522,0.0,0.0,0,0,0,0
1.0,0.638,0.0177,0.316,0.0522,0.0,0.0,0,0,0,0
1.0,0.638,0.0177,0.316,0.0522,0.0,0.0,0,0,0,0
1.0,0.638,0.0171,0.316,0.0522,0.0,0.084,0,0,0,0
1.0,0.638,0.0164,0.316,0.0522,0.0,0.084,0,0,0,0
1.0,0.621,0.0162,0.365,0.0522,0.0,0.0,0,0,0,0
1.0,0.601,0.0159,0.421,0.0522,0.0,0.0,0,0,0,0
0.883,0.601,0.0159,0.421,0.0522,0.0,0.0,0,0,0,0
0.75,0.601,0.0159,0.421,0.0522,0.0,0.0,0,0,0,0
0.75,0.601,0.0159,0.421,0.0522,0.0,0.0,0,0,0,0
0.75,0.601,0.0159,0.421,0.0522,0.0,0.0,0,0,0,0
0.75,0.601,0.0159,0.421,0.0522,0.0,0.0,0,0,0,0
0.75,0.601,0.0159,0.421,0.0522,0.0,0.0,0,0,0,0
0.633,0.601,0.0159,0.421,0.0522,0.0,0.0,0,0,0,0
0.5,0.601,0.0159,0.421,0.0522,0.0,0.0,0,0,0,0
0.5,0.601,0.0159,0.421,0.0522,0.0,0.0,0,0,0,0
0.5,0.601,0.0159,0.421,0.0522,0.0,0.0,0,0,0,0
0.5,0.601,0.0159,0.421,0.0522,0.0,0.0,0,0,0,0
0.5,0.601,0.0159,0.421,0.0522,0.0,0.0,0,0,0,0
0.5,0.631,0.026,0.372,0.101,0.0,0.504,0,0,0,0
0.5,0.664,0.0377,0.316,0.157,0.0,0.323,0,0,0,0
0.5,0.694,0.0479,0.267,0.206,0.0,0.168,0,0,0,0
0.5,0.728,0.0595,0.211,0.262,0.0,0.0871,0,0,0,0
