Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.5131515038455069,0.18722990279330828,0.1926127091451991,0.5131515038455069,0.18722990279330828,0.1926127091451991,0.01793248098088627,0.007382,0.2585571617535095,0.21927986111111109,0.010000000000000002,0.004658542478532456,0.18795416666666664,0.0,0.0,0.1843132361266416,0.0,0.0029166666666666685,1.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004698999451754385,0.0,0.013233481529131879,0.0,0.0128061802513206,0.0,0.2106862310196597,0.1580146732647447,0.0,0.0,3669.3429720708177,17.77777777777783,0.2666666666666667,956.65180607733,5.508393646296296,0.21927986111111109,0.3333333333333333,4406.714917037037,13220.144751111111,0.0,20.000000000000057,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1118.35936,102.9970415825866,13.952457543021756,3.419566765667052e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.03765992173807917,102.9970415825866,102.9970415825866,3.419566765667052e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,17.47110294847346,-0.06585995572012694,8.177496845420125,-0.5726797894959126,2.8,9.236100170605994,2910.6481312455203,-954.4147910761753,431.12526040089,-1165.2547609676533,0.0,0.0,483.9623076492418,0.0,3.367,0.06092713561915239,0.0,0.0,1.0990121111332425,222.22070108622222,-77.40238750688633,0.25409735468858624,8.454076188733895,0.0030778738403808453,36.999755087831986,1.2323522177917756,0.2771672376979414,-1942.5068481303229,31.440250976817413,0.11908007110156421,526.4307628707409,-95.30550246985085
2025-01-01 01:00:00,0.4893574217999609,0.1926153106855062,0.15976104166666663,0.4893574217999609,0.19261531068550616,0.15976104166666666,0.0179983383057931,0.007382,0.2675892015497233,0.18638788194444442,0.010000000000000002,0.0,0.15976104166666663,0.0,0.0,0.1896986440188395,0.0,0.0029166666666666685,1.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0043465744928728066,0.0,0.013651763812920291,0.0,0.014657676191270565,0.0,0.2187433936379868,0.16405754522849006,0.0,0.0,3118.941526260195,17.77777777777783,0.2266666666666667,813.1540351657305,4.682134599351851,0.18638788194444442,0.2833333333333333,3745.707679481481,13220.144751111111,0.0,20.000000000000057,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1118.35936,0.0,0.0,3.4176934538739566e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.4176934538739566e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,17.48983828462288,-0.05825326241725239,8.471813413119458,1.124870653854935,2.5,9.236100170605994,2416.9438915717287,-826.619793157676,91.13173401875186,-1157.4568717754642,0.0,0.0,534.2739591897463,0.0,4.0,0.05920820715367341,0.0,0.0,1.068005841389302,263.9984568888889,-78.814722102748,0.2557065607559453,8.490256459288426,0.003101090754567523,71.98396003890795,1.2323153160848603,0.21942657167739224,-1668.7930724774035,29.01924415399703,0.08671231973711119,171.55604841834116,-80.42431439958929
2025-01-01 02:00:00,0.4736768139669573,0.19195784661395876,0.15968041829039822,0.4736768139669573,0.19195784661395876,0.15968041829039822,0.017004160124035137,0.007382,0.26386676495403333,0.17542388888888888,0.010000000000000002,0.009317084957064911,0.15036333333333332,0.0,0.0,0.18904117994729208,0.0,0.0029166666666666685,1.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0043465744928728066,0.0,0.012657585631162331,0.0,0.011811858357643767,0.0,0.2187433936379868,0.16405754522849006,0.0,0.0,2935.4743776566543,17.77777777777783,0.21333333333333337,765.3214448618639,4.4067149170370365,0.17542388888888888,0.26666666666666666,3525.3719336296294,13220.144751111111,0.0,20.000000000000057,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1118.35936,205.9940831651732,27.904915086043513,3.420546766087619e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.07531984347615835,205.9940831651732,205.9940831651732,3.420546766087619e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,17.461325644580526,-0.05721885752732767,9.092740085804735,1.291210363659402,1.6500000000000001,9.236100170605994,2180.748385871207,-721.5231754823579,-54.20347592274345,-1210.5694948813834,0.0,0.0,529.5573444122982,0.0,4.0,0.058455266176627024,0.0,0.0,1.0544241877577412,263.9984568888889,-73.7138413163619,0.25864971293630656,8.512010933260687,0.0031313664725535584,80.19160702313378,1.2324135849140159,0.1557728093077791,-1511.8495136141573,25.004893269935362,0.0520316761353103,29.460870247228407,-83.66434616997186
2025-01-01 03:00:00,0.6580884907057579,0.18307179093220494,0.31952208333333326,0.6580884907057579,0.18307179093220494,0.3195220833333333,0.01676921015144742,0.007382,0.2511615166654217,0.37277576388888883,0.010000000000000002,0.0,0.31952208333333326,0.0,0.0,0.18015512426553826,0.0,0.0029166666666666685,1.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.004111624520285088,0.0,0.012657585631162331,0.0,0.010954684311370635,0.0,0.20777193815771158,0.15582895361828364,0.0,0.0,6237.88305252039,20.0555555555556,0.4533333333333334,1626.308070331461,9.364269198703703,0.37277576388888883,0.5666666666666667,7491.415358962962,13220.144751111111,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1118.35936,0.0,0.0,3.218258816180727e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.218258816180727e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.48417626093079,-0.24009941965864262,9.677898173309643,1.1196238355697268,1.6500000000000001,9.236100170605994,5124.784378044622,-319.4150853629125,11.078645057258367,-1497.4817340174607,0.0,0.0,493.1632896151626,0.0,3.633,0.06410860828641568,0.0,0.0,1.156399955761583,239.77659846933332,-108.78023007347049,0.22996203947167784,9.475323708986048,0.003157801960557783,20.57000445915586,1.2238807434791037,0.1910724091242148,-1968.6664587206833,22.943303026309856,0.06592902627035882,101.86380998329918,-90.7851649260408
2025-01-01 04:00:00,0.5567702140821253,0.18112860942156275,0.23494270833333328,0.5567702140821253,0.18112860942156275,0.2349427083333333,0.01676921015144742,0.007382,0.2485191775417891,0.27409982638888886,0.010000000000000002,0.0,0.23494270833333328,0.0,0.0,0.17821194275489607,0.0,0.0029166666666666685,1.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.004111624520285088,0.0,0.012657585631162331,0.0,0.010903253868594247,0.0,0.2060576482389186,0.1545432361791889,0.0,0.0,4586.678715088522,20.0555555555556,0.33333333333333337,1195.8147575966623,6.885492057870369,0.27409982638888886,0.4166666666666667,5508.3936462962965,13220.144751111111,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1118.35936,0.0,0.0,3.190252433584975e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.190252433584975e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.76425066587728,-0.059970810650616775,9.29665475454034,1.1467346782511743,0.55,9.236100170605994,3255.6717781457764,-640.068627295759,-96.36630722081158,-1693.7574653648187,0.0,0.0,448.8631949831789,0.0,3.0,0.06689855888006628,0.0,0.0,1.2067254709975481,197.99884266666666,-86.11266656110618,0.2253724017347558,9.594824574146823,0.003153222571309021,14.806759647409315,1.2221344866969692,0.17394233728183667,-1866.7112224695816,30.827837577160174,0.0657640510519834,-6.548678620657065,-89.81762860015449
2025-01-01 05:00:00,0.5572401140273009,0.18112860942156275,0.23494270833333328,0.5572401140273008,0.18112860942156275,0.2349427083333333,0.017239110096622857,0.007382,0.2485191775417891,0.27409982638888886,0.010000000000000002,0.0,0.23494270833333328,0.0,0.0,0.17821194275489607,0.0,0.0029166666666666685,1.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.004581524465460526,0.0,0.012657585631162331,0.0,0.010903253868594247,0.0,0.2060576482389186,0.1545432361791889,0.0,0.0,4586.678715088522,20.0555555555556,0.33333333333333337,1195.8147575966623,6.885492057870369,0.27409982638888886,0.4166666666666667,5508.3936462962965,13220.144751111111,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1118.35936,0.0,0.0,3.192522038730772e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.192522038730772e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.741563504789188,-0.0682419921481154,9.581676027131742,0.23004763079122773,-0.25000000000000006,9.236100170605994,3118.1998651805598,-741.0380934824324,-118.28249273944171,-1787.2290386891061,0.0,0.0,392.1114293976877,0.0,2.133,0.06785664394868289,0.0,0.0,1.2240075421667462,140.77717713599998,-73.3612406165442,0.22632411557664212,9.592188753712604,0.0031636998319839885,-23.140771736492372,1.2216080981439368,0.15568454714936222,-1967.6680275288657,30.8151764497706,0.05164335143818437,-12.099954283492467,-106.18253845594924
2025-01-01 06:00:00,0.5713682793258061,0.1884221236564482,0.2714094598779326,0.5713682793258061,0.1884221236564482,0.2714094598779326,0.0271378123889472,0.007382,0.26371263360352565,0.2631358333333333,0.010000000000000002,0.04586445987793261,0.22554499999999997,0.0,0.0,0.18550545698978152,0.0,0.0029166666666666685,1.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.005168899396929824,0.0,0.021968912992017375,0.0,0.01637202428381683,0.0,0.21402909636130604,0.16052182227097947,0.0,0.0,4403.211566484982,20.0555555555556,0.32000000000000006,1147.982167292796,6.610072375555555,0.2631358333333333,0.4,5288.057900444444,13220.144751111111,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1118.35936,1014.0303974857035,137.36526652474987,3.1906437728521394e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.3707708961594223,1014.0303974857035,1014.0303974857035,3.1906437728521394e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.760367059396405,-0.06125687697650222,9.106334889535898,0.014718200717996729,0.3,9.236100170605994,3022.6117661236335,-906.3429250768386,-62.94943750449822,-1716.9181219987684,0.0,0.0,407.8676376916258,0.0,2.0,0.06712805177030674,0.0,0.0,1.2108650955380782,131.99922844444444,-71.54931605420539,0.22427468812640985,9.572592359308919,0.003138598222800595,-67.16907648791273,1.2215481701488142,0.18097304959993404,-2090.78011824029,36.45502587065566,0.060121542676287096,34.595150667682496,-97.54458817218072
2025-01-01 07:00:00,0.6633752774215229,0.21307282331911276,0.24435109231512323,0.663375277421523,0.21307282331911273,0.24435109231512325,0.0631335116850701,0.007382,0.3197239324031196,0.2631358333333333,0.010000000000000002,0.018806092315123278,0.22554499999999997,0.0,0.0,0.21015615665244608,0.0,0.0029166666666666685,1.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0048164744380482455,0.0,0.05831703724702185,0.0,0.03951572353319141,0.0,0.24514345838739898,0.1838575937905492,0.0,0.0,4403.211566484982,20.0555555555556,0.32000000000000006,1147.982167292796,6.610072375555555,0.2631358333333333,0.4,5288.057900444444,13220.144751111111,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1118.35936,415.7892476268466,56.32474229569854,3.187664968512157e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.15202951739741247,415.7892476268466,415.7892476268466,3.187664968512157e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.790154990855644,-0.05181815047346549,8.930476758517525,-0.10419264254284986,-0.55,9.236100170605994,2982.086336040487,-1109.92210927857,-114.26788711362117,-1850.9971203764555,0.0,0.0,497.6966304455162,2.9632934558571575,2.0,0.06901325978861937,0.0,0.0,1.2448707388869145,131.99922844444444,-67.82474051355513,0.222385518381554,9.562843531438144,0.003117817613517929,-27.129707797478407,1.2214392441486017,0.18332034875428302,-2295.86822411282,37.96394754145413,0.061061275187978124,-12.161747207168265,-102.10613990645291
2025-01-01 08:00:00,0.6047964340991461,0.19553738562746945,0.2648350225705832,0.604796434099146,0.19553738562746945,0.2648350225705832,0.033600435393694054,0.007382,0.2797141723165631,0.27409982638888886,0.010000000000000002,0.029892314237249917,0.23494270833333328,0.0,0.0,0.19262071896080277,0.0,0.0029166666666666685,1.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.003641724575109649,0.0,0.029958710818584405,0.0,0.022886547035492637,0.0,0.22088625603647805,0.1656646920273585,0.0,0.0,4586.678715088522,20.0555555555556,0.33333333333333337,1195.8147575966623,6.885492057870369,0.27409982638888886,0.4166666666666667,5508.3936462962965,13220.144751111111,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1118.35936,660.8976834882639,89.52826923438958,3.1883807739774284e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.241651164486008,660.8976834882639,660.8976834882639,3.1883807739774284e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.78293483825716,-0.05526965625063281,8.377841348664058,-0.6635286748459986,-1.4,9.236100170605994,2981.228471333087,-1275.1575318669215,-166.45466492539535,-1989.667507013814,0.0,0.0,405.6299398125926,190.71446322522715,1.633,0.07104444987246443,0.0,0.0,1.2815096269533632,107.77737002488888,-21.412676554213856,0.22253412105496992,9.562540493953927,0.0031170066275580774,16.53491513435731,1.2220438430491714,0.19442447052238038,-2513.1141270580797,42.141837594495684,0.06810219838610226,-66.65168609452394,-99.80297883087141
2025-01-01 09:00:00,0.5738029549084257,0.19521595626769578,0.21140812581186577,0.5738029549084257,0.19521595626769578,0.21140812581186577,0.032653102992575296,0.007382,0.2825600046936282,0.24120784722222222,0.010000000000000002,0.004658542478532456,0.20674958333333332,0.0,0.0,0.1922992896010291,0.0,0.0029166666666666685,1.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0029368746573464914,0.0,0.029716228335228804,0.0,0.02616095189225601,0.0,0.2204576835567798,0.16534326266758478,0.0,0.0,4036.2772692778994,20.0555555555556,0.2933333333333334,1052.3169866850628,6.059233010925925,0.24120784722222222,0.36666666666666664,4847.386408740741,13220.144751111111,0.0,21.0555555555556,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1118.35936,102.9970415825866,13.952457543021756,3.1902383982580006e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.03765992173807917,102.9970415825866,102.9970415825866,3.1902383982580006e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.7643928249643,-0.0638890014348816,8.292143572529566,-0.371217265692322,-0.85,9.236100170605994,2538.833505123927,-1227.6478478726715,-114.99434839915423,-1901.6842874231713,0.0,0.0,349.2807805038956,496.8091435682567,0.75,0.06983226614060493,0.0,0.0,1.2596440889021454,49.49971066666667,54.95974276530305,0.22349489645186757,9.567537395484095,0.0031253325726997563,43.55254540890284,1.2227283124292174,0.19221310075910425,-2321.4348127735284,41.46997821579395,0.06750006175641873,-49.104866136279995,-65.88948226287422
