Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.49316741919990487,0.22381809131267266,0.0,0.008219456986665081,0.003730301521877878,0.0,0.019018733143440582,0.0,0.42414868605646433,0.0,0.05,0.0,0.0,0.20923475797933933,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.005264967105263157,0.0,On,0.0006633079693156154,0.0,On,0.01309045806886181,0,On,0.00823520860387191,0,On,0.21459603467044952,0.16094702600283708,On,0.07134935238251174,0,On,0.06558444776429484,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,6297.403373482846,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,10247.2314,Off,0.0,0.0,40.408462240935556,51.666666666666686,46.10666666666668,0.0,51.47504482790621,0.0,0.0,0.0,40.408462240935556,51.509180444880855,51.52624825336819,51.47504482790621,12.43753247303448,16.77727309121519,0.0,7.488940828564633,-0.6545204408144474,-2.500075993135881,2.8,9.236100170605994,-79.206985696184,-2303.407985074959,1234.0850491000497,1410.6869563976556,-565.5398978629502,-0.0,-0.0,555.2103535150558,0.0,4.0,0.031047250559365018,0.0,0,0.4017837848168866,263.9984568888889,-68.87744134828964,0.27980117938688814,8.310617102417897,0.0032546315984218633,120.67849053607443,1.2316303088558789,0.38401803972859083,-2346.6268230258156,43.218837950856454,0.27184172728319994,1223.8312534957072,10.253795604342503,0.22736312366080316,1570.4343130680993,-159.7473566704437
2025-01-01 00:01:00,0.49316741919990487,0.22381809131267266,0.0,0.008219456986665081,0.003730301521877878,0.0,0.019018733143440582,0.0,0.42414868605646433,0.0,0.05,0.0,0.0,0.20923475797933933,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.005264967105263157,0.0,On,0.0006633079693156154,0.0,On,0.01309045806886181,0,On,0.00823520860387191,0,On,0.21459603467044952,0.16094702600283708,On,0.07134935238251174,0,On,0.06558444776429484,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,6297.403373482846,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,10247.2314,Off,0.0,0.0,40.50078928395,51.666666666666686,46.10666666666668,0.0,51.46904648173613,0.0,0.0,0.0,40.50078928395,51.50350945574343,51.520740942747096,51.46904648173613,12.43753247303448,16.69223773800163,0.0,7.4502858227836555,-0.4424094569474819,-2.4288571763125155,2.8,9.236100170605994,-74.51650571696604,-2282.253030235412,1158.5342085475932,1383.1353182420723,-560.3119743791375,-0.0,-0.0,555.2103535150558,0.0,4.0,0.030948531389255796,0.0,0,0.40050625585422933,263.9984568888889,-69.41488485288431,0.28218822204781513,8.294077026776167,0.0032552057171216886,120.90417732177738,1.2355900302600547,0.38388751103953744,-2326.4904941895575,44.23746395414535,0.27184172728319994,1148.6867998114456,9.847408736147488,0.22685785326717997,1545.8887954903544,-162.75347724828205
2025-01-01 00:02:00,0.49316741919990487,0.22381809131267266,0.0,0.008219456986665081,0.003730301521877878,0.0,0.019018733143440582,0.0,0.42414868605646433,0.0,0.05,0.0,0.0,0.20923475797933933,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.005264967105263157,0.0,On,0.0006633079693156154,0.0,On,0.01309045806886181,0,On,0.00823520860387191,0,On,0.21459603467044952,0.16094702600283708,On,0.07134935238251174,0,On,0.06558444776429484,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,6297.403373482846,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,10247.2314,Off,0.0,0.0,40.59028079909423,51.666666666666686,46.10666666666668,0.0,51.46303448599801,0.0,0.0,0.0,40.59028079909423,51.49782550927904,51.515221020919554,51.46303448599801,12.43753247303448,16.609626531000682,0.0,7.414211679885921,-0.24447746308164214,-2.360314886924146,2.8,9.236100170605994,-70.26096655292702,-2263.0777459508217,1088.068790698497,1358.3383516039262,-555.2517313807559,-0.0,-0.0,555.2103535150558,0.0,4.0,0.030852498216682376,0.0,0,0.3992634864994762,263.9984568888889,-70.21958868722689,0.28372390701739814,8.255956115903052,0.0032557790661779922,121.12261267011505,1.2359418730116902,0.38376565725693484,-2307.710221774264,44.63247582344228,0.27184172728319994,1078.5655299246694,9.503260773827561,0.22637050681027449,1522.3471501358076,-164.00879853188133
2025-01-01 00:03:00,0.49316741919990487,0.22381809131267266,0.0,0.008219456986665081,0.003730301521877878,0.0,0.019018733143440582,0.0,0.42414868605646433,0.0,0.05,0.0,0.0,0.20923475797933933,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.005264967105263157,0.0,On,0.0006633079693156154,0.0,On,0.01309045806886181,0,On,0.00823520860387191,0,On,0.21459603467044952,0.16094702600283708,On,0.07134935238251174,0,On,0.06558444776429484,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,6297.403373482846,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,10247.2314,Off,0.0,0.0,40.67710146399216,51.666666666666686,46.10666666666668,0.0,51.45700926229552,0.0,0.0,0.0,40.67710146399216,51.492129003430236,51.5096888739976,51.45700926229552,12.43753247303448,16.529298329161545,0.0,7.380487467237624,-0.05973702400262926,-2.294064120867055,2.8,9.236100170605994,-66.17396374734557,-2244.8075729460816,1022.3044410717539,1334.6199198047016,-550.3489832081985,-0.0,-0.0,555.2103535150558,0.0,4.0,0.03075899733309778,0.0,0,0.39805348760380876,263.9984568888889,-71.0353340542028,0.2852275408664613,8.218467326284657,0.0032563532875799764,121.3340608197278,1.2362841723796147,0.3836517062313193,-2290.163480993242,45.35590804716027,0.27184172728319994,1013.1176256488122,9.186815422941766,0.2258984541981677,1499.6686689772282,-165.04874917252675
2025-01-01 00:04:00,0.49316741919990487,0.22381809131267266,0.0,0.008219456986665081,0.003730301521877878,0.0,0.019018733143440582,0.0,0.42414868605646433,0.0,0.05,0.0,0.0,0.20923475797933933,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.005264967105263157,0.0,On,0.0006633079693156154,0.0,On,0.01309045806886181,0,On,0.00823520860387191,0,On,0.21459603467044952,0.16094702600283708,On,0.07134935238251174,0,On,0.06558444776429484,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,6297.403373482846,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,10247.2314,Off,0.0,0.0,40.76138578710556,51.666666666666686,46.10666666666668,0.0,51.450971207750754,0.0,0.0,0.0,40.76138578710556,51.48642031302849,51.504144865667364,51.450971207750754,12.43753247303448,16.45113789851471,0.0,7.34895645330984,0.11272680005791866,-2.229842344148461,2.8,9.236100170605994,-60.66584488388423,-2227.9221475113495,960.9165110270729,1312.262478007183,-545.5952783376376,-0.0,-0.0,555.2103535150558,0.0,4.0,0.030667904171599186,0.0,0,0.39687464714166026,263.9984568888889,-70.28092006130238,0.2867005501811706,8.182107678490048,0.0032569283521545595,121.53886848797728,1.2366174044059945,0.3835451351994617,-2273.766742500443,45.8445949890933,0.27184172728319994,952.0189517232002,8.897559303872718,0.22543991512907235,1477.7563591143928,-165.49388110720972
2025-01-01 00:05:00,0.49316741919990487,0.22381809131267266,0.0,0.008219456986665081,0.003730301521877878,0.0,0.019018733143440582,0.0,0.42414868605646433,0.0,0.05,0.0,0.0,0.20923475797933933,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.005264967105263157,0.0,On,0.0006633079693156154,0.0,On,0.01309045806886181,0,On,0.00823520860387191,0,On,0.21459603467044952,0.16094702600283708,On,0.07134935238251174,0,On,0.06558444776429484,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,6297.403373482846,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,10247.2314,Off,0.0,0.0,40.84320699058483,51.666666666666686,46.10666666666668,0.0,51.444920699488605,0.0,0.0,0.0,40.84320699058483,51.480699794028126,51.49858934129789,51.444920699488605,12.43753247303448,16.375082661491156,0.0,7.319451466864969,0.2737652563330882,-2.1674039972032446,2.8,9.236100170605994,-53.670713894012465,-2212.2400913322626,903.6012747962974,1291.0373010070475,-540.9854836106286,-0.0,-0.0,555.2103535150558,0.0,4.0,0.030579154770759353,0.0,0,0.3957261373854911,263.9984568888889,-67.89558379843962,0.2881434535702579,8.146845026099005,0.003257504232193549,121.73720930304842,1.2369418216338681,0.38344538507097353,-2258.431351898569,46.19126056630637,0.27184172728319994,894.9679372102308,8.633337586066537,0.22499321368558708,1456.5203383806936,-165.48303737364606
2025-01-01 00:06:00,0.49316741919990487,0.22381809131267266,0.0,0.008219456986665081,0.003730301521877878,0.0,0.019018733143440582,0.0,0.42414868605646433,0.0,0.05,0.0,0.0,0.20923475797933933,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.005264967105263157,0.0,On,0.0006633079693156154,0.0,On,0.01309045806886181,0,On,0.00823520860387191,0,On,0.21459603467044952,0.16094702600283708,On,0.07134935238251174,0,On,0.06558444776429484,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,6297.403373482846,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,10247.2314,Off,0.0,0.0,40.922627442255106,51.666666666666686,46.10666666666668,0.0,51.438858103746114,0.0,0.0,0.0,40.922627442255106,51.474967792107336,51.493022636287954,51.438858103746114,12.43753247303448,16.301079359553075,0.0,7.291824872189311,0.4241700733953962,-2.1065421563399607,2.8,9.236100170605994,-46.38232688859023,-2197.2687172965243,850.0763188255576,1270.7957291067275,-536.5151118612858,-0.0,-0.0,555.2103535150558,0.0,4.0,0.030492695514918372,0.0,0,0.39460726449277495,263.9984568888889,-65.07756854236013,0.2895566331080263,8.112106908441694,0.003258080900733818,121.92922753572415,1.2372576377097846,0.3833519618589283,-2244.0790828258732,46.81036552934911,0.27184172728319994,841.6840968188392,8.392222006718354,0.22455693577768798,1435.885004284922,-165.0892751781942
2025-01-01 00:07:00,0.49316741919990487,0.22381809131267266,0.0,0.008219456986665081,0.003730301521877878,0.0,0.019018733143440582,0.0,0.42414868605646433,0.0,0.05,0.0,0.0,0.20923475797933933,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.005264967105263157,0.0,On,0.0006633079693156154,0.0,On,0.01309045806886181,0,On,0.00823520860387191,0,On,0.21459603467044952,0.16094702600283708,On,0.07134935238251174,0,On,0.06558444776429484,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,6297.403373482846,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,10247.2314,Off,0.0,0.0,40.99973727089423,51.666666666666686,46.10666666666668,0.0,51.4327837774859,0.0,0.0,0.0,40.99973727089423,51.469224644191534,51.48744507754436,51.4327837774859,12.43753247303448,16.22905086490551,0.0,7.265963279996385,0.564677645151398,-2.047080828071476,2.8,9.236100170605994,-39.28784986636646,-2183.554662930705,800.0789758424635,1251.4081886869317,-532.1783147428152,-0.0,-0.0,555.2103535150558,0.0,4.0,0.030408444372225427,0.0,0,0.393516966885855,263.9984568888889,-62.31988863860697,0.2909409447702964,8.078402986269852,0.003258658331433828,122.11514931176669,1.237565169182891,0.38326448661413953,-2230.649724793594,47.09506186288914,0.27184172728319994,791.9065486427907,8.1724271996728,0.22412987706661303,1415.7861736338707,-164.37798494693905
2025-01-01 00:08:00,0.49316741919990487,0.22381809131267266,0.0,0.008219456986665081,0.003730301521877878,0.0,0.019018733143440582,0.0,0.42414868605646433,0.0,0.05,0.0,0.0,0.20923475797933933,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.005264967105263157,0.0,On,0.0006633079693156154,0.0,On,0.01309045806886181,0,On,0.00823520860387191,0,On,0.21459603467044952,0.16094702600283708,On,0.07134935238251174,0,On,0.06558444776429484,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,6297.403373482846,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,10247.2314,Off,0.0,0.0,41.074633822870894,51.666666666666686,46.10666666666668,0.0,51.426698064270134,0.0,0.0,0.0,41.074633822870894,51.4634706745573,51.48185697970089,51.426698064270134,12.43753247303448,16.158913833572353,-0.007752833094333056,7.241732212213947,0.695972908801485,-1.9888708453775026,2.8,9.236100170605994,-32.4818774466504,-2170.462479964168,753.3649407914505,1232.7636420284573,-527.9689607643675,-0.0,-0.0,555.2103535150558,0.0,4.0,0.030326311434522458,0.0,0,0.3924540810594489,263.9984568888889,-59.72327019733868,0.29229740000847737,8.045689472719602,0.0032592364989108315,122.29522383413573,1.2378647601901605,0.38318250839734697,-2218.0723079587956,47.60982799462761,0.27184172728319994,745.3926403177751,7.972300473675473,0.22371101598763443,1396.169500261446,-163.40585823298878
2025-01-01 00:09:00,0.49316741919990487,0.22381809131267266,0.0,0.008219456986665081,0.003730301521877878,0.0,0.019018733143440582,0.0,0.42414868605646433,0.0,0.05,0.0,0.0,0.20923475797933933,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0.0,0,Off,0.005264967105263157,0.0,On,0.0006633079693156154,0.0,On,0.01309045806886181,0,On,0.00823520860387191,0,On,0.21459603467044952,0.16094702600283708,On,0.07134935238251174,0,On,0.06558444776429484,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,6297.403373482846,0.0,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,10247.2314,Off,0.0,0.0,41.147410931270954,51.666666666666686,46.10666666666668,0.0,51.420601293187914,0.0,0.0,0.0,41.147410931270954,51.457706193819476,51.476258644135264,51.420601293187914,12.43753247303448,16.090587927625528,-0.07607873904115792,7.219035364090144,0.8186929514747064,-1.9317861752381635,2.8,9.236100170605994,-25.949732191496878,-2158.4410911299856,709.7069834820048,1214.7672733722738,-523.8811883531271,-0.0,-0.0,555.2103535150558,0.0,4.0,0.030246209716231202,0.0,0,0.3914174813295031,263.9984568888889,-57.27889735342556,0.2936269946340863,8.01392413200442,0.0032598153788344496,122.46969240668946,1.2381567429996718,0.38310570482040623,-2206.295850137546,47.85475900756052,0.27184172728319994,701.916671300667,7.790312181337848,0.22329948925667392,1376.9890690443283,-162.22179567205433
