Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,1.180866943564733,0.1669439509730549,0.0,0.019681115726078884,0.002782399182884248,0.0,0.015246103807061583,0.2406884130910046,0.9249324266666666,0.0,0.0,0.1669439509730549,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0028521290204678363,0.0,On,0.012393974786593747,0,On,0.018096478460264694,0,On,0.18577394662408428,0.13933045996806318,On,0,0,Off,On,924.9324266666666,21.111111111111143,1.0,0.0,0.9249324266666666,0.0,1,924.9324266666666,924.9324266666666,Off,0.0,0,40.02635102372647,51.666666666666686,46.10666666666668,0.0,47.00785235590716,0.0,0.0,0.0,62.5411734745726,47.02296197961148,47.03051679146364,47.00785235590716,12.43753247303448,20.57106621900846,-0.04004489210268147,2.8,9.236100170605994,551.1824394879984,-626.7105928117488,-0.0,-0.0,242.93034063438034,0.0,0.0,0.027060505071164653,0.0,0,0.6902644029799347,0.0,10.030264998700186,0.18671122063944057,9.506088076416185,0.0027435922367432257,-29.483939918494194,1.219649336206912
2025-01-01 00:11:00,1.180866943564733,0.1669439509730549,0.0,0.019681115726078884,0.002782399182884248,0.0,0.015246103807061583,0.2406884130910046,0.9249324266666666,0.0,0.0,0.1669439509730549,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0028521290204678363,0.0,On,0.012393974786593747,0,On,0.018096478460264694,0,On,0.18577394662408428,0.13933045996806318,On,0,0,Off,On,924.9324266666666,21.111111111111143,1.0,0.0,0.9249324266666666,0.0,1,924.9324266666666,924.9324266666666,Off,0.0,0,40.005961601593505,51.666666666666686,46.10666666666668,0.0,46.99903993761463,0.0,0.0,0.0,62.50931500248985,47.01464680407457,47.02245023730455,46.99903993761463,12.43753247303448,20.576210367078964,-0.034900744032178466,2.8,9.236100170605994,550.8494014692504,-626.9738988648728,-0.0,-0.0,242.93034063438034,0.0,0.0,0.02706404010290841,0.0,0,0.6903545752280025,0.0,9.960533033076363,0.18663308629061193,9.508329562512223,0.002743313038266136,-29.464279683939075,1.2196281814998
2025-01-01 00:12:00,1.180866943564733,0.1669439509730549,0.0,0.019681115726078884,0.002782399182884248,0.0,0.015246103807061583,0.2406884130910046,0.9249324266666666,0.0,0.0,0.1669439509730549,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0028521290204678363,0.0,On,0.012393974786593747,0,On,0.018096478460264694,0,On,0.18577394662408428,0.13933045996806318,On,0,0,Off,On,924.9324266666666,21.111111111111143,1.0,0.0,0.9249324266666666,0.0,1,924.9324266666666,924.9324266666666,Off,0.0,0,39.9858092388897,51.666666666666686,46.10666666666668,0.0,46.990232199691185,0.0,0.0,0.0,62.47782693576516,47.00633586428786,47.014387696586205,46.990232199691185,12.43753247303448,20.58120210347813,-0.029909007633012408,2.8,9.236100170605994,550.5294858428143,-627.2294455244407,-0.0,-0.0,242.93034063438034,0.0,0.0,0.02706747025013048,0.0,0,0.690442072062158,0.0,9.896164066208105,0.18655675072689273,9.509750528242979,0.0027430340211223162,-29.444499565187577,1.2196076602318253
2025-01-01 00:13:00,1.180866943564733,0.1669439509730549,0.0,0.019681115726078884,0.002782399182884248,0.0,0.015246103807061583,0.2406884130910046,0.9249324266666666,0.0,0.0,0.1669439509730549,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0028521290204678363,0.0,On,0.012393974786593747,0,On,0.018096478460264694,0,On,0.18577394662408428,0.13933045996806318,On,0,0,Off,On,924.9324266666666,21.111111111111143,1.0,0.0,0.9249324266666666,0.0,1,924.9324266666666,924.9324266666666,Off,0.0,0,39.965883766319884,51.666666666666686,46.10666666666668,0.0,46.98142908974214,0.0,0.0,0.0,62.44669338487481,46.998029111004016,47.00632912163496,46.98142908974214,12.43753247303448,20.586048099238383,-0.025063011872759944,2.8,9.236100170605994,550.2222897616937,-627.4775706065685,-0.0,-0.0,242.93034063438034,0.0,0.0,0.02707080010999815,0.0,0,0.6905270107478004,0.0,9.837093067215296,0.1864821349428479,9.511830750783938,0.0027427551865981613,-29.424605617378326,1.2195877446397754
2025-01-01 00:14:00,1.180866943564733,0.1669439509730549,0.0,0.019681115726078884,0.002782399182884248,0.0,0.015246103807061583,0.2406884130910046,0.9249324266666666,0.0,0.0,0.1669439509730549,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0028521290204678363,0.0,On,0.012393974786593747,0,On,0.018096478460264694,0,On,0.18577394662408428,0.13933045996806318,On,0,0,Off,On,924.9324266666666,21.111111111111143,1.0,0.0,0.9249324266666666,0.0,1,924.9324266666666,924.9324266666666,Off,0.0,0,39.946175574013886,51.666666666666686,46.10666666666668,0.0,46.97263055761442,0.0,0.0,0.0,62.41589933439669,46.98972649708831,46.998274466825265,46.97263055761442,12.43753247303448,20.59075465783029,-0.020356453280854225,2.8,9.236100170605994,549.9269707746073,-627.718593426437,-0.0,-0.0,242.93034063438034,0.0,0.0,0.027074034025988108,0.0,0,0.6906095020791421,0.0,9.782796899997376,0.1864091643429363,9.51383566916887,0.0027424765359161623,-29.404603561465883,1.219568408492046
2025-01-01 00:15:00,1.180866943564733,0.1669439509730549,0.0,0.019681115726078884,0.002782399182884248,0.0,0.015246103807061583,0.2406884130910046,0.9249324266666666,0.0,0.0,0.1669439509730549,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0028521290204678363,0.0,On,0.012393974786593747,0,On,0.018096478460264694,0,On,0.18577394662408428,0.13933045996806318,On,0,0,Off,On,924.9324266666666,21.111111111111143,1.0,0.0,0.9249324266666666,0.0,1,924.9324266666666,924.9324266666666,Off,0.0,0,39.92667560255396,51.666666666666686,46.10666666666668,0.0,46.96383655527321,0.0,0.0,0.0,62.38543062899057,46.9814279774024,46.99022368846699,46.96383655527321,12.43753247303448,20.59532772096408,-0.01578339014706387,2.8,9.236100170605994,549.6427676644087,-627.9528150657438,-0.0,-0.0,242.93034063438034,0.0,0.0,0.02707717609197722,0.0,0,0.6906896504835562,0.0,9.732815429105631,0.18633776865837465,9.515768507854947,0.002742198070238428,-29.384498790695183,1.2195496270640498
2025-01-01 00:16:00,1.180866943564733,0.1669439509730549,0.0,0.019681115726078884,0.002782399182884248,0.0,0.015246103807061583,0.2406884130910046,0.9249324266666666,0.0,0.0,0.1669439509730549,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0028521290204678363,0.0,On,0.012393974786593747,0,On,0.018096478460264694,0,On,0.18577394662408428,0.13933045996806318,On,0,0,Off,On,924.9324266666666,21.111111111111143,1.0,0.0,0.9249324266666666,0.0,1,924.9324266666666,924.9324266666666,Off,0.0,0,39.90737529985617,51.666666666666686,46.10666666666668,0.0,46.95504703668067,0.0,0.0,0.0,62.35527390602527,46.97313350868993,46.98217674469457,46.95504703668067,12.43753247303448,20.59977289693177,-0.01133821417937142,2.8,9.236100170605994,549.3690777231877,-628.180519797045,-0.0,-0.0,242.93034063438034,0.0,0.0,0.02708023017181203,0.0,0,0.6907675545207606,0.0,9.68683021918578,0.18626788160622834,9.516893427120856,0.002741919790670141,-29.364296396061455,1.2195313770200775
2025-01-01 00:17:00,1.180866943564733,0.1669439509730549,0.0,0.019681115726078884,0.002782399182884248,0.0,0.015246103807061583,0.2406884130910046,0.9249324266666666,0.0,0.0,0.1669439509730549,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0028521290204678363,0.0,On,0.012393974786593747,0,On,0.018096478460264694,0,On,0.18577394662408428,0.13933045996806318,On,0,0,Off,On,924.9324266666666,21.111111111111143,1.0,0.0,0.9249324266666666,0.0,1,924.9324266666666,924.9324266666666,Off,0.0,0,39.888266576968576,51.666666666666686,46.10666666666668,0.0,46.946261957684094,0.0,0.0,0.0,62.32541652651339,46.96484304947124,46.97413359536481,46.946261957684094,12.43753247303448,20.604095489772913,-0.007015621338229749,2.8,9.236100170605994,549.1053815122118,-628.4019765532701,-0.0,-0.0,242.93034063438034,0.0,0.0,0.027083199919433636,0.0,0,0.6908433073961646,0.0,9.644590764434906,0.18619944054069112,9.518690903585327,0.0027416416982627475,-29.344001192323276,1.2195136362917924
2025-01-01 00:18:00,1.180866943564733,0.1669439509730549,0.0,0.019681115726078884,0.002782399182884248,0.0,0.015246103807061583,0.2406884130910046,0.9249324266666666,0.0,0.0,0.1669439509730549,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0028521290204678363,0.0,On,0.012393974786593747,0,On,0.018096478460264694,0,On,0.18577394662408428,0.13933045996806318,On,0,0,Off,On,924.9324266666666,21.111111111111143,1.0,0.0,0.9249324266666666,0.0,1,924.9324266666666,924.9324266666666,Off,0.0,0,39.86934177272814,51.666666666666686,46.10666666666668,0.0,46.93748127591387,0.0,0.0,0.0,62.295846519887725,46.95655655994703,46.966094201963614,46.93748127591387,12.43753247303448,20.60830052248029,-0.00281058863085093,2.8,9.236100170605994,548.8511897128252,-628.6174400946028,-0.0,-0.0,242.93034063438034,0.0,0.0,0.02708608879489828,0.0,0,0.6909169973695277,0.0,9.605862506380973,0.1861323861743046,9.520424951881292,0.002741363794016867,-29.323617738849606,1.219496383981515
2025-01-01 00:19:00,1.180866943564733,0.1669439509730549,0.0,0.019681115726078884,0.002782399182884248,0.0,0.015246103807061583,0.2406884130910046,0.9249324266666666,0.0,0.0,0.1669439509730549,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0028521290204678363,0.0,On,0.012393974786593747,0,On,0.018096478460264694,0,On,0.18577394662408428,0.13933045996806318,On,0,0,Off,On,924.9324266666666,21.111111111111143,1.0,0.0,0.9249324266666666,0.0,1,924.9324266666666,924.9324266666666,Off,0.0,0,39.8505936251442,51.666666666666686,46.10666666666668,0.0,46.92870495068917,0.0,0.0,0.0,62.26655253928781,46.94827400190959,46.958058527519796,46.92870495068917,12.43753247303448,20.612392755864125,0.0,2.8,9.236100170605994,548.6060331191561,-628.8271519551756,-0.0,-0.0,242.93034063438034,0.0,0.0,0.02708890007740729,0.0,0,0.6909887080873279,0.0,9.570417773284824,0.18606666235026234,9.522098155531008,0.0027410860788849886,-29.303150356695866,1.219479600283568
2025-01-01 00:20:00,1.180866943564733,0.1669439509730549,0.0,0.019681115726078884,0.002782399182884248,0.0,0.015246103807061583,0.2406884130910046,0.9249324266666666,0.0,0.0,0.1669439509730549,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.0028521290204678363,0.0,On,0.012393974786593747,0,On,0.018096478460264694,0,On,0.18577394662408428,0.13933045996806318,On,0,0,Off,On,924.9324266666666,21.111111111111143,1.0,0.0,0.9249324266666666,0.0,1,924.9324266666666,924.9324266666666,Off,0.0,0,39.83201524568913,51.666666666666686,46.10666666666668,0.0,46.91993294292999,0.0,0.0,0.0,62.23752382138926,46.939995338659806,46.95002653652472,46.91993294292999,12.43753247303448,20.616376705468195,0.0,2.8,9.236100170605994,548.3694677266054,-629.0313412918829,-0.0,-0.0,242.93034063438034,0.0,0.0,0.02709163687699188,0.0,0,0.6910585188808207,0.0,9.538041717441335,0.1860022158381489,9.523712964971473,0.0027408085537739824,-29.282603143946837,1.219463266413743
