Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 01:04:00,0.702180276194471,0.08893946800514928,0.5616,0.011703004603241182,0.001482324466752488,0.00936,0.01251457485649588,0.0,0.12148445133797499,0.5681812500000001,0.5616,0.0,0.0,0.08893946800514928,0,1,0,0,Off,0,0,Off,0,0,Off,0.03671876758019234,0.027539075685144247,On,0.0,0,Off,0.0032467297149122803,0.0,On,0.0003925404104627067,0.0,On,0.008875304731120894,0,On,0.0028984939977759238,0,On,0.08186718976000673,0.06140039232000503,On,0,0,Off,On,10053.07568924703,12.222222222222285,0.9250000000000003,5739.563640752969,16.458873599999997,0.5681812500000001,1,15224.45808,15224.45808,Off,0.0,0.0,41.536336226693166,51.666666666666686,46.10666666666668,0.0,49.95395356437004,0.0,0.0,0.0,41.536336226693166,47.473871304264165,49.95395356437004,46.233830174211235,12.43753247303448,11.846818353665004,0.0,2.6945219766186272,1.6858134323060874,2.8,9.236100170605994,9503.010675036987,82.04918018467056,5869.8976166938455,-727.2239386231394,-0.0,-0.0,260.26755135571483,0.0,2.0,0.061681459887393285,0.0,0,0.7982223855604013,131.99922844444444,-83.10862694261971,0.3426497384998847,5.452851031686361,0.002886139664862802,0.12727588170233095,1.2568768055841193,0.5436834545663999,74.7352946857311,7.313885498939461,0.19546062781449686,283.8146830225748,-153.48070708169814
2025-01-01 01:05:00,0.702180276194471,0.08893946800514928,0.5616,0.011703004603241182,0.001482324466752488,0.00936,0.01251457485649588,0.0,0.12148445133797499,0.5681812500000001,0.5616,0.0,0.0,0.08893946800514928,0,1,0,0,Off,0,0,Off,0,0,Off,0.03671876758019234,0.027539075685144247,On,0.0,0,Off,0.0032467297149122803,0.0,On,0.0003925404104627067,0.0,On,0.008875304731120894,0,On,0.0028984939977759238,0,On,0.08186718976000673,0.06140039232000503,On,0,0,Off,On,10053.07568924703,12.222222222222285,0.9250000000000003,5739.563640752969,16.458873599999997,0.5681812500000001,1,15224.45808,15224.45808,Off,0.0,0.0,41.28370667511337,51.666666666666686,46.10666666666668,0.0,49.947225791199564,0.0,0.0,0.0,41.28370667511337,47.46804202746206,49.947225791199564,46.228450145593314,12.43753247303448,12.058096550760034,0.0,2.698247076206598,1.9541984003129187,2.8,9.236100170605994,9472.829982280546,79.43040846432818,5787.739150004395,-749.6929201944556,-0.0,-0.0,260.26755135571483,0.0,2.0,0.06213610871502996,0.0,0,0.8041060153002115,131.99922844444444,-90.8203381277437,0.33790720950203273,5.561231728913394,0.002886140258205489,-0.6397820974056578,1.25594572825184,0.5436834545663999,72.09591629660336,7.33449216772482,0.1932355551620025,212.99685618501917,-164.82134693359325
2025-01-01 01:06:00,0.702180276194471,0.08893946800514928,0.5616,0.011703004603241182,0.001482324466752488,0.00936,0.01251457485649588,0.0,0.12148445133797499,0.5681812500000001,0.5616,0.0,0.0,0.08893946800514928,0,1,0,0,Off,0,0,Off,0,0,Off,0.03671876758019234,0.027539075685144247,On,0.0,0,Off,0.0032467297149122803,0.0,On,0.0003925404104627067,0.0,On,0.008875304731120894,0,On,0.0028984939977759238,0,On,0.08186718976000673,0.06140039232000503,On,0,0,Off,On,10053.07568924703,12.222222222222285,0.9250000000000003,5739.563640752969,16.458873599999997,0.5681812500000001,1,15224.45808,15224.45808,Off,0.0,0.0,41.03850060760225,51.666666666666686,46.10666666666668,0.0,49.940535767523066,0.0,0.0,0.0,41.03850060760225,47.46224820510102,49.940535767523066,46.22310442388999,12.43753247303448,12.263029817498351,0.0,2.701930445427014,2.2137663784261243,2.8,9.236100170605994,9443.41418459664,76.84987879679547,5709.919061420848,-771.7238304434115,-0.0,-0.0,260.26755135571483,0.0,2.0,0.06257690086318612,0.0,0,0.8098103251638213,131.99922844444444,-98.20522556269344,0.33337683389056627,5.66659916320404,0.002886137273418098,-1.3827552892681332,1.255043931946106,0.5436834545663999,69.48610550095727,7.363773295838196,0.1910589320118963,145.96734882909578,-175.61192816121707
2025-01-01 01:07:00,0.13399902619447088,0.08893946800514928,0.0,0.002233317103241181,0.001482324466752488,0.0,0.01251457485649588,0.0,0.12148445133797499,0.0,0.0,0.0,0.0,0.08893946800514928,0,1,0,0,Off,0,0,Off,0,0,Off,0.03671876758019234,0.027539075685144247,On,0.0,0,Off,0.0032467297149122803,0.0,On,0.0003925404104627067,0.0,On,0.008875304731120894,0,On,0.0028984939977759238,0,On,0.08186718976000673,0.06140039232000503,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,40.800362823087895,51.666666666666686,46.10666666666668,0.0,49.933882389463555,0.0,0.0,0.0,40.800362823087895,47.45648879535723,49.933882389463555,46.21779199830407,12.43753247303448,12.46192240403356,0.0,2.705585980901272,2.464948416083754,2.8,9.236100170605994,-638.3088880233863,74.29368098085517,-103.38134758397455,-793.3276035430597,-0.0,-0.0,260.26755135571483,0.0,2.0,0.06300447085006414,0.0,0,0.8153435264781689,131.99922844444444,-105.2488358360415,0.32904455954233314,5.76823340820644,0.0028861308177886907,-2.1027208772301984,1.2541699574403495,0.5436834545663999,66.89601600036977,7.3976649804854,0.18892875674803947,82.49495575825433,-185.87630334222888
2025-01-01 01:08:00,0.13399902619447088,0.08893946800514928,0.0,0.002233317103241181,0.001482324466752488,0.0,0.01251457485649588,0.0,0.12148445133797499,0.0,0.0,0.0,0.0,0.08893946800514928,0,1,0,0,Off,0,0,Off,0,0,Off,0.03671876758019234,0.027539075685144247,On,0.0,0,Off,0.0032467297149122803,0.0,On,0.0003925404104627067,0.0,On,0.008875304731120894,0,On,0.0028984939977759238,0,On,0.08186718976000673,0.06140039232000503,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,40.862366186684554,51.666666666666686,46.10666666666668,0.0,49.927264605952004,0.0,0.0,0.0,40.862366186684554,47.45076280625641,49.927264605952004,46.212511906408615,12.43753247303448,12.40287845205015,0.0,2.7092230614881103,2.4218323534038384,2.8,9.236100170605994,-629.0604709113843,71.75184355357742,-87.91252266708092,-786.8914192097408,-0.0,-0.0,260.26755135571483,0.0,2.0,0.06287756657721012,0.0,0,0.8137012529068189,131.99922844444444,-102.4366030573583,0.3303226982429015,5.738483152878629,0.0028861209940359168,-1.8866877312343184,1.2544292904022418,0.5436834545663999,64.31900250751809,7.432841046059329,0.1892961111927238,93.29185205945915,-181.20437472654007
2025-01-01 01:09:00,0.13399902619447088,0.08893946800514928,0.0,0.002233317103241181,0.001482324466752488,0.0,0.01251457485649588,0.0,0.12148445133797499,0.0,0.0,0.0,0.0,0.08893946800514928,0,1,0,0,Off,0,0,Off,0,0,Off,0.03671876758019234,0.027539075685144247,On,0.0,0,Off,0.0032467297149122803,0.0,On,0.0003925404104627067,0.0,On,0.008875304731120894,0,On,0.0028984939977759238,0,On,0.08186718976000673,0.06140039232000503,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,40.921769140465145,51.666666666666686,46.10666666666668,0.0,49.920637806049506,0.0,0.0,0.0,40.921769140465145,47.445028115502964,49.920637806049506,46.2072232702297,12.43753247303448,12.346060830168582,0.0,2.7128400500060703,2.380906991540089,2.8,9.236100170605994,-620.7356919442119,69.22031833323534,-73.18035359744644,-780.7160995251581,-0.0,-0.0,260.26755135571483,0.0,2.0,0.06275542655236814,0.0,0,0.812120633670832,131.99922844444444,-100.2871437747686,0.3315579707649745,5.709032839235952,0.002886112181395896,-1.6789005419249186,1.2546789456632694,0.5436834545663999,61.756225029338836,7.464093303896498,0.18964414230618742,103.577995133302,-176.75834873074845
2025-01-01 01:10:00,0.13399902619447088,0.08893946800514928,0.0,0.002233317103241181,0.001482324466752488,0.0,0.01251457485649588,0.0,0.12148445133797499,0.0,0.0,0.0,0.0,0.08893946800514928,0,1,0,0,Off,0,0,Off,0,0,Off,0.03671876758019234,0.027539075685144247,On,0.0,0,Off,0.0032467297149122803,0.0,On,0.0003925404104627067,0.0,On,0.008875304731120894,0,On,0.0028984939977759238,0,On,0.08186718976000673,0.06140039232000503,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,40.97881163441223,51.666666666666686,46.10666666666668,0.0,49.9140023763294,0.0,0.0,0.0,40.97881163441223,47.43928508804263,49.9140023763294,46.20192644389925,12.43753247303448,12.291263667913759,0.0,2.716431813803177,2.3420602735320974,2.8,9.236100170605994,-612.6411478235523,66.70386210902689,-60.26469525284293,-774.7772811320348,-0.0,-0.0,260.26755135571483,0.0,2.0,0.06263761125922432,0.0,0,0.8105959809709697,131.99922844444444,-98.13141804723234,0.3327542969817185,5.68071087421217,0.002886104340881616,-1.478608603077462,1.2549198167247428,0.5436834545663999,59.2113202500016,7.492541859025282,0.18997390670245012,113.3756855543376,-173.64038080718052
2025-01-01 01:11:00,0.13399902619447088,0.08893946800514928,0.0,0.002233317103241181,0.001482324466752488,0.0,0.01251457485649588,0.0,0.12148445133797499,0.0,0.0,0.0,0.0,0.08893946800514928,0,1,0,0,Off,0,0,Off,0,0,Off,0.03671876758019234,0.027539075685144247,On,0.0,0,Off,0.0032467297149122803,0.0,On,0.0003925404104627067,0.0,On,0.008875304731120894,0,On,0.0028984939977759238,0,On,0.08186718976000673,0.06140039232000503,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,41.03366754381007,51.666666666666686,46.10666666666668,0.0,49.90735866769605,0.0,0.0,0.0,41.03366754381007,47.43353405514617,49.90735866769605,46.19662174887122,12.43753247303448,12.238337852147332,0.0,2.719994191142057,2.3051310919559875,2.8,9.236100170605994,-604.7648781930361,64.20558830936778,-47.00993445168467,-769.0570456762971,-0.0,-0.0,260.26755135571483,0.0,2.0,0.06252380273332342,0.0,0,0.8091231800157463,131.99922844444444,-95.9753838724538,0.33391443830708084,5.654364125163707,0.0028860974370618895,-1.2852671293763371,1.2551525492445728,0.5436834545663999,56.687236922801134,7.5183513865666445,0.1902868635392394,122.72036215357306,-169.73029660525773
2025-01-01 01:12:00,0.13399902619447088,0.08893946800514928,0.0,0.002233317103241181,0.001482324466752488,0.0,0.01251457485649588,0.0,0.12148445133797499,0.0,0.0,0.0,0.0,0.08893946800514928,0,1,0,0,Off,0,0,Off,0,0,Off,0.03671876758019234,0.027539075685144247,On,0.0,0,Off,0.0032467297149122803,0.0,On,0.0003925404104627067,0.0,On,0.008875304731120894,0,On,0.0028984939977759238,0,On,0.08186718976000673,0.06140039232000503,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,41.086478746734755,51.666666666666686,46.10666666666668,0.0,49.900707005206094,0.0,0.0,0.0,41.086478746734755,47.4277753236824,49.900707005206094,46.191309482920545,12.43753247303448,12.187161746752166,0.0,2.7235237112579678,2.270071084112034,2.8,9.236100170605994,-597.1582415110356,61.727951758666904,-34.67697021669866,-763.5406661050406,-0.0,-0.0,260.26755135571483,0.0,2.0,0.06241374172619046,0.0,0,0.8076988758596638,131.99922844444444,-93.88512676170987,0.3350406147669176,5.628060253482266,0.0028860914370918843,-1.0984310404894877,1.2553776692934322,0.5436834545663999,54.18643421996642,7.5415175387004805,0.19058350449208378,131.6196035128028,-166.29657372950146
2025-01-01 01:13:00,0.13399902619447088,0.08893946800514928,0.0,0.002233317103241181,0.001482324466752488,0.0,0.01251457485649588,0.0,0.12148445133797499,0.0,0.0,0.0,0.0,0.08893946800514928,0,1,0,0,Off,0,0,Off,0,0,Off,0.03671876758019234,0.027539075685144247,On,0.0,0,Off,0.0032467297149122803,0.0,On,0.0003925404104627067,0.0,On,0.008875304731120894,0,On,0.0028984939977759238,0,On,0.08186718976000673,0.06140039232000503,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,41.13736636787247,51.666666666666686,46.10666666666668,0.0,49.89404769282453,0.0,0.0,0.0,41.13736636787247,47.42200918060874,49.89404769282453,46.185989924500845,12.43753247303448,12.13763153291897,0.0,2.727017425346695,2.236771572464772,2.8,9.236100170605994,-589.8220364844195,59.27351723795356,-23.192931816530574,-758.2155174067519,-0.0,-0.0,260.26755135571483,0.0,2.0,0.06230720700442609,0.0,0,0.8063202055119285,131.99922844444444,-91.87407043338241,0.3361347042690521,5.602674901587596,0.002886086310242145,-0.9177199284264368,1.2555956255785512,0.5436834545663999,51.711001484327824,7.56251575362574,0.19086482308300343,140.09676680292216,-163.28969861945274
2025-01-01 01:14:00,0.13399902619447088,0.08893946800514928,0.0,0.002233317103241181,0.001482324466752488,0.0,0.01251457485649588,0.0,0.12148445133797499,0.0,0.0,0.0,0.0,0.08893946800514928,0,1,0,0,Off,0,0,Off,0,0,Off,0.03671876758019234,0.027539075685144247,On,0.0,0,Off,0.0032467297149122803,0.0,On,0.0003925404104627067,0.0,On,0.008875304731120894,0,On,0.0028984939977759238,0,On,0.08186718976000673,0.06140039232000503,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,41.186435451251754,51.666666666666686,46.10666666666668,0.0,49.887381016509586,0.0,0.0,0.0,41.186435451251754,47.41623589588379,49.887381016509586,46.18066333557089,12.43753247303448,12.08965719621792,0.0,2.7304730247624835,2.205131569109757,2.8,9.236100170605994,-582.7537364510298,56.845140823757404,-12.261075674520129,-753.0706121181593,-0.0,-0.0,260.26755135571483,0.0,2.0,0.06220400677072425,0.0,0,0.8049846869154773,131.99922844444444,-89.95067568858538,0.3371983221006385,5.577236269451984,0.002886082027592375,-0.7428035096363892,1.2558068069178245,0.5436834545663999,49.262574481471965,7.58256634228544,0.19113173831079394,148.17378797750993,-160.43486365203006
2025-01-01 01:15:00,0.13399902619447088,0.08893946800514928,0.0,0.002233317103241181,0.001482324466752488,0.0,0.01251457485649588,0.0,0.12148445133797499,0.0,0.0,0.0,0.0,0.08893946800514928,0,1,0,0,Off,0,0,Off,0,0,Off,0.03671876758019234,0.027539075685144247,On,0.0,0,Off,0.0032467297149122803,0.0,On,0.0003925404104627067,0.0,On,0.008875304731120894,0,On,0.0028984939977759238,0,On,0.08186718976000673,0.06140039232000503,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,41.23377906001864,51.666666666666686,46.10666666666668,0.0,49.88070724660308,0.0,0.0,0.0,41.23377906001864,47.41045572472408,49.88070724660308,46.175329963784584,12.43753247303448,12.043159004964606,0.0,2.7338887463499404,2.175068495193401,2.8,9.236100170605994,-575.9477932227229,54.43903338405705,-1.8100030893607197,-748.0961973910985,-0.0,-0.0,260.26755135571483,0.0,2.0,0.06210397112884827,0.0,0,0.8036901214359138,131.99922844444444,-88.11914718733925,0.33823289202605206,5.553545561775787,0.002886078561793907,-0.5733888549783479,1.2560115576007613,0.5436834545663999,46.84240247578304,7.596630908274007,0.1913850056678848,155.8683652970291,-157.67836838638982
2025-01-01 01:16:00,0.13399902619447088,0.08893946800514928,0.0,0.002233317103241181,0.001482324466752488,0.0,0.01251457485649588,0.0,0.12148445133797499,0.0,0.0,0.0,0.0,0.08893946800514928,0,1,0,0,Off,0,0,Off,0,0,Off,0.03671876758019234,0.027539075685144247,On,0.0,0,Off,0.0032467297149122803,0.0,On,0.0003925404104627067,0.0,On,0.008875304731120894,0,On,0.0028984939977759238,0,On,0.08186718976000673,0.06140039232000503,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,41.279481051102486,51.666666666666686,46.10666666666668,0.0,49.87402663961132,0.0,0.0,0.0,41.279481051102486,47.40466890928552,49.87402663961132,46.16999004412263,12.43753247303448,11.998065127063171,0.0,2.7372626469648766,2.1465063784192426,2.8,9.236100170605994,-569.3958474673462,52.064438458988406,8.141359945226753,-743.2834808161728,-0.0,-0.0,260.26755135571483,0.0,2.0,0.06200694698819607,0.0,0,0.8024345279212703,131.99922844444444,-86.37991800688832,0.33923969401466547,5.530638281914076,0.0028860758868923552,-0.40921174898400703,1.2562101877751093,0.5436834545663999,44.45186226072853,7.612576198259874,0.19162531807539424,163.1968957905856,-155.05553584535883
2025-01-01 01:17:00,0.13399902619447088,0.08893946800514928,0.0,0.002233317103241181,0.001482324466752488,0.0,0.01251457485649588,0.0,0.12148445133797499,0.0,0.0,0.0,0.0,0.08893946800514928,0,1,0,0,Off,0,0,Off,0,0,Off,0.03671876758019234,0.027539075685144247,On,0.0,0,Off,0.0032467297149122803,0.0,On,0.0003925404104627067,0.0,On,0.008875304731120894,0,On,0.0028984939977759238,0,On,0.08186718976000673,0.06140039232000503,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,41.32361796729129,51.666666666666686,46.10666666666668,0.0,49.86733943957362,0.0,0.0,0.0,41.32361796729129,47.3988756799554,49.86733943957362,46.1646438001463,12.43753247303448,11.954310005101613,0.0,2.740593996755329,2.119371103982897,2.8,9.236100170605994,-563.0882768397257,49.71530464820198,17.599339698274946,-738.6244418890341,-0.0,-0.0,260.26755135571483,0.0,2.0,0.0619127945931146,0.0,0,0.8012160977877203,131.99922844444444,-84.73138630640646,0.34021989636538963,5.5084778417387525,0.0028860739781910332,-0.25003079943509543,1.2564029805198484,0.5436834545663999,42.09147096489891,7.623833683303065,0.1918533466622589,170.17564853426654,-152.57630883599163
2025-01-01 01:18:00,0.13399902619447088,0.08893946800514928,0.0,0.002233317103241181,0.001482324466752488,0.0,0.01251457485649588,0.0,0.12148445133797499,0.0,0.0,0.0,0.0,0.08893946800514928,0,1,0,0,Off,0,0,Off,0,0,Off,0.03671876758019234,0.027539075685144247,On,0.0,0,Off,0.0032467297149122803,0.0,On,0.0003925404104627067,0.0,On,0.008875304731120894,0,On,0.0028984939977759238,0,On,0.08186718976000673,0.06140039232000503,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,41.36626038159709,51.666666666666686,46.10666666666668,0.0,49.86064587914956,0.0,0.0,0.0,41.36626038159709,47.393076256378876,49.86064587914956,46.159291444993535,12.43753247303448,11.911833201948363,0.0,2.743881600263689,2.0935915555904665,2.8,9.236100170605994,-557.014878855266,47.39678755529427,26.592904006842303,-734.1116968478458,-0.0,-0.0,260.26755135571483,0.0,2.0,0.06182138505985201,0.0,0,0.8000331631451707,131.99922844444444,-83.17073336313513,0.3411745782082303,5.486119913396683,0.0028860728121421894,-0.09562325334731336,1.25659019686333,0.5436834545663999,39.76207561664935,7.634711938644923,0.1920697317709482,176.8204387880908,-150.2275347812485
2025-01-01 01:19:00,0.13399902619447088,0.08893946800514928,0.0,0.002233317103241181,0.001482324466752488,0.0,0.01251457485649588,0.0,0.12148445133797499,0.0,0.0,0.0,0.0,0.08893946800514928,0,1,0,0,Off,0,0,Off,0,0,Off,0.03671876758019234,0.027539075685144247,On,0.0,0,Off,0.0032467297149122803,0.0,On,0.0003925404104627067,0.0,On,0.008875304731120894,0,On,0.0028984939977759238,0,On,0.08186718976000673,0.06140039232000503,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,41.40747386299693,51.666666666666686,46.10666666666668,0.0,49.85394618050644,0.0,0.0,0.0,41.40747386299693,47.38727084829675,49.85394618050644,46.153933182191906,12.43753247303448,11.870578571418928,0.0,2.747125003978555,2.0691006022040446,2.8,9.236100170605994,-551.1653066680008,45.10717370188953,35.14857280025245,-729.7384004055166,-0.0,-0.0,260.26755135571483,0.0,2.0,0.061732598609497265,0.0,0,0.7988841739296595,131.99922844444444,-81.69445761819905,0.3421047453587218,5.465356915860049,0.0028860723662580347,0.05421800819051659,1.2567720793818409,0.5436834545663999,37.463997546501304,7.643176155388223,0.1922750752700509,183.14634079418573,-147.99776799393325
2025-01-01 01:20:00,0.13399902619447088,0.08893946800514928,0.0,0.002233317103241181,0.001482324466752488,0.0,0.01251457485649588,0.0,0.12148445133797499,0.0,0.0,0.0,0.0,0.08893946800514928,0,1,0,0,Off,0,0,Off,0,0,Off,0.03671876758019234,0.027539075685144247,On,0.0,0,Off,0.0032467297149122803,0.0,On,0.0003925404104627067,0.0,On,0.008875304731120894,0,On,0.0028984939977759238,0,On,0.08186718976000673,0.06140039232000503,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,41.44731968607296,51.666666666666686,46.10666666666668,0.0,49.84724055606317,0.0,0.0,0.0,41.44731968607296,47.38145965624779,49.84724055606317,46.148569206340106,12.43753247303448,11.830493649145948,0.0,2.750323728599873,2.0458348072621306,2.8,9.236100170605994,-545.5293484698972,42.847297948987176,43.28739227549923,-725.4981725649112,-0.0,-0.0,260.26755135571483,0.0,2.0,0.06164632327210959,0.0,0,0.7977676811334393,131.99922844444444,-80.29872726070079,0.34301134169112024,5.444340747496414,0.0028860726190360073,0.19968667678968122,1.2569488548370455,0.5436834545663999,35.19757635724202,7.6497215917451555,0.19246994356010041,189.167731259142,-145.88033898364276
2025-01-01 01:21:00,0.13399902619447088,0.08893946800514928,0.0,0.002233317103241181,0.001482324466752488,0.0,0.01251457485649588,0.0,0.12148445133797499,0.0,0.0,0.0,0.0,0.08893946800514928,0,1,0,0,Off,0,0,Off,0,0,Off,0.03671876758019234,0.027539075685144247,On,0.0,0,Off,0.0032467297149122803,0.0,On,0.0003925404104627067,0.0,On,0.008875304731120894,0,On,0.0028984939977759238,0,On,0.08186718976000673,0.06140039232000503,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,41.485855365541845,51.666666666666686,46.10666666666668,0.0,49.84052920912866,0.0,0.0,0.0,41.485855365541845,47.37564287217139,49.84052920912866,46.14319970369276,12.43753247303448,11.791529193743417,0.0,2.7534775382622128,2.023734008278288,2.8,9.236100170605994,-540.0970908088859,40.618648652271276,51.02814566778241,-721.385042652215,-0.0,-0.0,260.26755135571483,0.0,2.0,0.06156245391218304,0.0,0,0.7966823241934736,131.99922844444444,-78.97959951238573,0.3438952574775585,5.423954354046242,0.0028860735498945182,0.340964678792232,1.2571207361579932,0.5436834545663999,32.96297916873157,7.655669483539705,0.19265487159542355,194.89837016997927,-143.87022450219686
2025-01-01 01:22:00,0.13399902619447088,0.08893946800514928,0.0,0.002233317103241181,0.001482324466752488,0.0,0.01251457485649588,0.0,0.12148445133797499,0.0,0.0,0.0,0.0,0.08893946800514928,0,1,0,0,Off,0,0,Off,0,0,Off,0.03671876758019234,0.027539075685144247,On,0.0,0,Off,0.0032467297149122803,0.0,On,0.0003925404104627067,0.0,On,0.008875304731120894,0,On,0.0028984939977759238,0,On,0.08186718976000673,0.06140039232000503,On,0,0,Off,Off,0.0,12.222222222222285,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,41.52313506983042,51.666666666666686,46.10666666666668,0.0,49.83381233446076,0.0,0.0,0.0,41.52313506983042,47.36982067993522,49.83381233446076,46.13782485267246,12.43753247303448,11.753638831987589,0.0,2.7565864936235576,2.0027410679065647,2.8,9.236100170605994,-534.8590101364514,38.41844946158783,58.389878052060794,-717.3934053604834,-0.0,-0.0,260.26755135571483,0.0,2.0,0.06148089147626828,0.0,0,0.7956268212548783,131.99922844444444,-77.73315613168282,0.3447573356511197,5.404171684081139,0.0028860751391166077,0.47822346045407405,1.257287923970034,0.5436834545663999,30.7601630024218,7.658286459166025,0.19283036540671566,200.35144068903836,-141.96156263697756
