Metric,Value
Total Electric Energy (kWh),392.5043309421578
Total Gas Energy (therms),63.79775999999999
Average Electric Power (kW),0.5451449040863303
Peak Electric Power (kW),5.245387358083303
Other Electric Energy (kWh),139.41392929347512
HVAC Heating Electric Energy (kWh),64.54539000000001
Lighting Electric Energy (kWh),40.85112183357159
Water Heating Electric Energy (kWh),147.69388981511113
HVAC Heating Gas Energy (therms),63.79775999999999
Average Temperature - Indoor (C),14.199050043509285
Unmet Heating Load (C-hours),48.40623929108655
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
