Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,2.8077772224920676,0.36763599598700897,1.9786447368421056,0.04679628704153446,0.0061272665997834826,0.03297741228070176,0.058179791712122765,0.0,0.5065995141132779,2.192997916666667,0.05,1.9786447368421056,0.0,0.0,0.35305266265367563,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.008249753289473685,0.0,On,0.0006363544060976992,0.0,On,0.04929368401655138,0,On,0.03586263057504361,0,On,0.43567213305570507,0.3267540997917787,On,0,0,Off,On,33259.40786138719,20.000000000000057,0.7599999999999999,13004.744530835036,57.98836115204679,2.192997916666667,1,44071.15447555556,44071.15447555556,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,25589.50406666667,Off,0.0,0.0,21.011227198375764,51.666666666666686,46.10666666666668,0.0,51.39623076555141,0.3070473129866502,833.9621742775947,0.0,21.011227198375764,49.45000949981042,51.39623076555141,48.47689886693993,12.43753247303448,19.6525896622339,0.0,9.777507604790532,1.589122443234109,2.8,9.236100170605994,30683.23230156799,5829.317259901851,616.306411630209,-3470.224748524657,-0.0,-0.0,930.2799418448346,0.0,6.0,0.15800590013920948,0.0,0,0.4494302070073825,395.9976853333333,-36.23075313937568,0.1994461460084654,9.100534192210862,0.002777008322133954,104.80136722739076,1.2198870665814383,0.799124862403737,-7266.62273157972,91.19546064653446,0.3624556363775999,571.9693267670038,44.33708486320517
2025-01-01 00:01:00,2.8077772224920676,0.36763599598700897,1.9786447368421056,0.04679628704153446,0.0061272665997834826,0.03297741228070176,0.058179791712122765,0.0,0.5065995141132779,2.192997916666667,0.05,1.9786447368421056,0.0,0.0,0.35305266265367563,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.008249753289473685,0.0,On,0.0006363544060976992,0.0,On,0.04929368401655138,0,On,0.03586263057504361,0,On,0.43567213305570507,0.3267540997917787,On,0,0,Off,On,33259.40786138719,20.000000000000057,0.7599999999999999,13004.744530835036,57.98836115204679,2.192997916666667,1,44071.15447555556,44071.15447555556,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,25589.50406666667,Off,0.0,0.0,20.87091653220375,51.666666666666686,46.10666666666668,0.0,51.38356639684523,0.30714715782295654,833.9621742775946,0.0,20.87091653220375,49.37801648740162,51.38356639684523,48.37524153267981,12.43753247303448,19.782019616323552,0.0,9.981092530577897,1.7315607787923735,2.8,9.236100170605994,30593.057342484743,5598.388228535432,548.5573277185408,-3512.5050878990564,-0.0,-0.0,930.2799418448346,0.0,6.0,0.15871207581145005,0.0,0,0.45143884515493926,395.9976853333333,-84.12537284822349,0.19843583852865576,9.183367607873397,0.0027771189639277313,103.7992995881437,1.2229098600173398,0.8004986764514923,-7491.500155917821,85.14385361821708,0.3624556363775999,504.6872482117858,43.87007950675496
2025-01-01 00:02:00,2.8077772224920676,0.36763599598700897,1.9786447368421056,0.04679628704153446,0.0061272665997834826,0.03297741228070176,0.058179791712122765,0.0,0.5065995141132779,2.192997916666667,0.05,1.9786447368421056,0.0,0.0,0.35305266265367563,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.008249753289473685,0.0,On,0.0006363544060976992,0.0,On,0.04929368401655138,0,On,0.03586263057504361,0,On,0.43567213305570507,0.3267540997917787,On,0,0,Off,On,33259.40786138719,20.000000000000057,0.7599999999999999,13004.744530835036,57.98836115204679,2.192997916666667,1,44071.15447555556,44071.15447555556,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,25589.50406666667,Off,0.0,0.0,20.732551530817886,51.666666666666686,46.10666666666668,0.0,51.37090777528919,0.3072470222606712,833.9621742775948,0.0,20.732551530817886,49.306035289848694,51.37090777528919,48.27359904712846,12.43753247303448,19.90869839075383,0.0,10.17218568533356,1.866936962589396,2.8,9.236100170605994,30504.09581733945,5381.047000101399,484.2067882517139,-3554.0845275193096,-0.0,-0.0,930.2799418448346,0.0,6.0,0.1594017666564161,0.0,0,0.45340059404501926,395.9976853333333,-131.50745837326173,0.19689067032659827,9.241797144367618,0.0027772282769402347,102.8195090442075,1.2223811592658955,0.8017860528938596,-7703.2220122353265,79.52448150169079,0.3624556363775999,440.74104302033925,43.46574523137465
2025-01-01 00:03:00,2.8077772224920676,0.36763599598700897,1.9786447368421056,0.04679628704153446,0.0061272665997834826,0.03297741228070176,0.058179791712122765,0.0,0.5065995141132779,2.192997916666667,0.05,1.9786447368421056,0.0,0.0,0.35305266265367563,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.008249753289473685,0.0,On,0.0006363544060976992,0.0,On,0.04929368401655138,0,On,0.03586263057504361,0,On,0.43567213305570507,0.3267540997917787,On,0,0,Off,On,33259.40786138719,20.000000000000057,0.7599999999999999,13004.744530835036,57.98836115204679,2.192997916666667,1,44071.15447555556,44071.15447555556,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,25589.50406666667,Off,0.0,0.0,20.59606289392582,51.666666666666686,46.10666666666668,0.0,51.358254725679075,0.3073469076582235,833.962174277595,0.0,20.59606289392582,49.234065743317025,51.358254725679075,48.171971252136004,12.43753247303448,20.032724224970085,0.0,10.35164403600121,1.995618090606104,2.8,9.236100170605994,30416.38598391062,5176.447111869333,423.0383122495114,-3594.9823239946104,-0.0,-0.0,930.2799418448346,0.0,6.0,0.16007561144290966,0.0,0,0.4553172705844259,395.9976853333333,-178.31949532679351,0.19539106473305132,9.298668382720214,0.00277733660495018,101.8609899908592,1.2218639723743083,0.8029931674888114,-7902.618415926055,74.32099696035088,0.3624556363775999,379.95730997641664,43.08100227309477
2025-01-01 00:04:00,2.8077772224920676,0.36763599598700897,1.9786447368421056,0.04679628704153446,0.0061272665997834826,0.03297741228070176,0.058179791712122765,0.0,0.5065995141132779,2.192997916666667,0.05,1.9786447368421056,0.0,0.0,0.35305266265367563,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.008249753289473685,0.0,On,0.0006363544060976992,0.0,On,0.04929368401655138,0,On,0.03586263057504361,0,On,0.43567213305570507,0.3267540997917787,On,0,0,Off,On,33259.40786138719,20.000000000000057,0.7599999999999999,13004.744530835036,57.98836115204679,2.192997916666667,1,44071.15447555556,44071.15447555556,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,25589.50406666667,Off,0.0,0.0,20.46138655680363,51.666666666666686,46.10666666666668,0.0,51.34560707907767,0.3074468153280697,833.9621742775948,0.0,20.46138655680363,49.16210768980737,51.34560707907767,48.07035799517222,12.43753247303448,20.154187929981994,0.0,10.520248439473336,2.1179498062479825,2.8,9.236100170605994,30344.013912149487,4983.8014315478595,364.89020277591004,-3635.2161867432287,-0.0,-0.0,930.2799418448346,0.0,6.0,0.16073420089655366,0.0,0,0.4571905550264836,395.9976853333333,-210.45770433930664,0.19393498016759603,9.354034278959498,0.0027774439685142173,100.922962261735,1.2213578925380555,0.8041256227539016,-8090.452807304332,69.50970801715403,0.3624556363775999,322.1727811882052,42.717421587704855
2025-01-01 00:05:00,0.6147793058254006,0.36763599598700897,0.0,0.010246321763756677,0.0061272665997834826,0.0,0.058179791712122765,0.0,0.5065995141132779,0.0,0.05,0.0,0.0,0.0,0.35305266265367563,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.008249753289473685,0.0,On,0.0006363544060976992,0.0,On,0.04929368401655138,0,On,0.03586263057504361,0,On,0.43567213305570507,0.3267540997917787,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,44071.15447555556,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,25589.50406666667,Off,0.0,0.0,20.328408284203306,51.666666666666686,46.10666666666668,0.0,51.332964672341355,0.30754674654028114,833.962174277595,0.0,20.328408284203306,49.09016097671508,51.332964672341355,47.96875912890195,12.43753247303448,20.273251562879455,0.0,10.67871561214374,2.2342598093662382,2.8,9.236100170605994,-2974.6925927688526,-8202.365270198476,309.6060817405624,-3674.8284175451863,-0.0,-0.0,930.2799418448346,0.0,6.0,0.16137850382074348,0.0,0,0.45902320302468474,395.9976853333333,-230.14411706850137,0.19251959714011604,9.40871052910621,0.0027775503874551805,100.00413754340562,1.2208622184118458,0.8051885379053846,-8267.432551243606,65.06728104513058,0.3624556363775999,267.2326645693959,42.373417171166466
2025-01-01 00:06:00,0.6147793058254006,0.36763599598700897,0.0,0.010246321763756677,0.0061272665997834826,0.0,0.058179791712122765,0.0,0.5065995141132779,0.0,0.05,0.0,0.0,0.0,0.35305266265367563,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.008249753289473685,0.0,On,0.0006363544060976992,0.0,On,0.04929368401655138,0,On,0.03586263057504361,0,On,0.43567213305570507,0.3267540997917787,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,44071.15447555556,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,25589.50406666667,Off,0.0,0.0,20.32678680733261,51.666666666666686,46.10666666666668,0.0,51.3203273526561,0.3076467024865093,833.962174277595,0.0,20.32678680733261,49.01822546105468,51.3203273526561,47.86717451525398,12.43753247303448,20.20580445222229,0.0,10.50946789243355,2.3448586235819313,2.8,9.236100170605994,-2938.594196723574,-8007.276449382851,257.03801623153254,-3652.367846745186,-0.0,-0.0,930.2799418448346,0.0,6.0,0.1610136736426836,0.0,0,0.45798548416542995,395.9976853333333,-216.5062918232225,0.19333143593902388,9.378121795530639,0.0027776558803479174,100.4396237872451,1.2211428360850713,0.8040532614198959,-8078.42828347598,71.15183409312927,0.3624556363775999,214.99028138646167,42.04773484507086
2025-01-01 00:07:00,0.6147793058254006,0.36763599598700897,0.0,0.010246321763756677,0.0061272665997834826,0.0,0.058179791712122765,0.0,0.5065995141132779,0.0,0.05,0.0,0.0,0.0,0.35305266265367563,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.008249753289473685,0.0,On,0.0006363544060976992,0.0,On,0.04929368401655138,0,On,0.03586263057504361,0,On,0.43567213305570507,0.3267540997917787,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,44071.15447555556,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,25589.50406666667,Off,0.0,0.0,20.324029209465152,51.666666666666686,46.10666666666668,0.0,51.30768324434335,0.30774677717495563,833.962174277595,0.0,20.324029209465152,48.9462900819307,51.30768324434335,47.76559350072438,12.43753247303448,20.13997047197359,0.0,10.351770512186704,2.4500405081427408,2.8,9.236100170605994,-2905.468002714061,-7826.738566013186,207.04581680346536,-3630.4975309981537,-0.0,-0.0,930.2799418448346,0.0,6.0,0.1606571802475593,0.0,0,0.4569714783578852,395.9976853333333,-205.25041356074195,0.19412777171847198,9.34837620798758,0.002777761808280931,100.86394167535272,1.2214168645263155,0.8029940175825249,-7902.759136584892,76.02057057170536,0.3624556363775999,165.30663553459434,41.739181268871036
2025-01-01 00:08:00,0.6147793058254006,0.36763599598700897,0.0,0.010246321763756677,0.0061272665997834826,0.0,0.058179791712122765,0.0,0.5065995141132779,0.0,0.05,0.0,0.0,0.0,0.35305266265367563,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.008249753289473685,0.0,On,0.0006363544060976992,0.0,On,0.04929368401655138,0,On,0.03586263057504361,0,On,0.43567213305570507,0.3267540997917787,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,44071.15447555556,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,25589.50406666667,Off,0.0,0.0,20.320214670370774,51.666666666666686,46.10666666666668,0.0,51.29503245093342,0.30784696995377125,833.962174277595,0.0,20.320214670370774,48.874354935010174,51.29503245093342,47.66401617704855,12.43753247303448,20.075637285818576,0.0,10.204521249306383,2.550084290258652,2.8,9.236100170605994,-2873.3783157309654,-7658.420772759207,159.49664944698438,-3609.1764934239714,-0.0,-0.0,930.2799418448346,0.0,6.0,0.1603084411656874,0.0,0,0.4559795288318285,395.9976853333333,-194.48176415182874,0.1949097103629187,9.318695724294727,0.00277786815985214,101.2778721505185,1.221684762817061,0.8020036900936659,-7739.109691187626,80.68891842841919,0.3624556363775999,118.05002037616701,41.44662907081736
2025-01-01 00:09:00,0.6147793058254006,0.36763599598700897,0.0,0.010246321763756677,0.0061272665997834826,0.0,0.058179791712122765,0.0,0.5065995141132779,0.0,0.05,0.0,0.0,0.0,0.35305266265367563,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.008249753289473685,0.0,On,0.0006363544060976992,0.0,On,0.04929368401655138,0,On,0.03586263057504361,0,On,0.43567213305570507,0.3267540997917787,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,44071.15447555556,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,25589.50406666667,Off,0.0,0.0,20.315400116125147,51.666666666666686,46.10666666666668,0.0,51.2823750687968,0.3079472802260731,833.9621742775948,0.0,20.315400116125147,48.80242010929281,51.2823750687968,47.56244262954081,12.43753247303448,20.012724150043987,0.0,10.066823562020566,2.645254156956235,2.8,9.236100170605994,-2842.2163026568405,-7501.351906782797,114.264662149625,-3588.374618665625,-0.0,-0.0,930.2799418448346,0.0,6.0,0.15996704244029042,0.0,0,0.45500845813325314,395.9976853333333,-184.12162583605036,0.19567800280839878,9.290475909207235,0.00277797492445712,101.68197010476109,1.221946859367056,0.8010764941534014,-7586.409058171986,85.0571513891885,0.3624556363775999,73.09564470096699,41.16901744865801
