Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 02:14:00,0.21624300265718246,0.118255400436412,0.0,0.003604050044286374,0.001970923340606867,0.0,0.052622850351436004,0.001,0.16262015230574645,0.0,0.0,0.0,0.0002506236243534685,0.11800477681205854,0.0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01893724506578947,0.0,On,0.033685605285646535,0,On,0.005280449889668347,0,On,0.11967942797485519,0.08975957098114136,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,3679.800871111111,Off,0.0,0.0,34.19879958395731,51.666666666666686,43.496666666666684,1836.4657450683974,0,4.194472649013492,0.0,48.77977315623025,0.0,0.0,0.0,44.598399445276414,44.06449862168179,48.872842408949495,22.01928439572036,12.43753247303448,Off,0.0,20.500000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3685.773905804768,19.301124398111767,0.0,2.2,9.236100170605994,-310.84904905532494,-698.1044243412941,-0.0,-0.0,405.23928536560925,0.0,3.0,0.03125754892322654,0.0,0,0.4364960151489161,197.99884266666666,-17.98391007964006,0.23488342174095767,9.432797834566554,0.0031925110961062873,76.02406619598634,1.2246139051864984
2025-01-01 02:15:00,0.21624300265718246,0.118255400436412,0.0,0.003604050044286374,0.001970923340606867,0.0,0.052622850351436004,0.001,0.16262015230574645,0.0,0.0,0.0,0.0002506236243534685,0.11800477681205854,0.0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01893724506578947,0.0,On,0.033685605285646535,0,On,0.005280449889668347,0,On,0.11967942797485519,0.08975957098114136,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,3679.800871111111,Off,0.0,0.0,34.2699821172383,51.666666666666686,43.496666666666684,1834.6626745109259,0,4.191507387858572,0.0,48.771572953608135,0.0,0.0,0.0,44.69330948965107,44.06074321464909,48.86812928997438,22.02637428249142,12.43753247303448,Off,0.0,20.500000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3685.2261870760494,19.24785999246849,0.0,2.2,9.236100170605994,-305.685101763901,-694.620428941136,-0.0,-0.0,405.23928536560925,0.0,3.0,0.03119872723647148,0.0,0,0.43567459975463857,197.99884266666666,-16.303958188374253,0.2356928830907016,9.408972606397311,0.003192903614672561,76.13593051251944,1.2248366961065362
2025-01-01 02:16:00,0.21624300265718246,0.118255400436412,0.0,0.003604050044286374,0.001970923340606867,0.0,0.052622850351436004,0.001,0.16262015230574645,0.0,0.0,0.0,0.0002506236243534685,0.11800477681205854,0.0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01893724506578947,0.0,On,0.033685605285646535,0,On,0.005280449889668347,0,On,0.11967942797485519,0.08975957098114136,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,3679.800871111111,Off,0.0,0.0,34.33905650320562,51.666666666666686,43.496666666666684,1832.9195494947076,0,4.188645860184709,0.0,48.76336403358552,0.0,0.0,0.0,44.785408670940825,44.05697981571864,48.86340961859959,22.033440110587282,12.43753247303448,Off,0.0,20.500000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3684.696396680143,19.196066590843238,0.0,2.2,9.236100170605994,-300.75201986733197,-691.2393101484965,-0.0,-0.0,405.23928536560925,0.0,3.0,0.03114147647714977,0.0,0,0.4348751215751577,197.99884266666666,-14.751995084444708,0.23648380746517736,9.385912058283017,0.00319329663930161,76.2438583717079,1.2250534036783443
2025-01-01 02:17:00,0.21624300265718246,0.118255400436412,0.0,0.003604050044286374,0.001970923340606867,0.0,0.052622850351436004,0.001,0.16262015230574645,0.0,0.0,0.0,0.0002506236243534685,0.11800477681205854,0.0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01893724506578947,0.0,On,0.033685605285646535,0,On,0.005280449889668347,0,On,0.11967942797485519,0.08975957098114136,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,3679.800871111111,Off,0.0,0.0,34.40612632853639,51.666666666666686,43.496666666666684,1831.1833725243034,0,4.185795725175605,0.0,48.75514680536771,0.0,0.0,0.0,44.87483510471518,44.05320866157909,48.8586835950976,22.040482312799828,12.43753247303448,Off,0.0,20.500000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3684.169305807965,19.145671723796028,0.0,2.2,9.236100170605994,-296.0365392597199,-687.9557976479506,-0.0,-0.0,405.23928536560925,0.0,3.0,0.031085720757091,0.0,0,0.43409652087018286,197.99884266666666,-13.320026977378639,0.2372570345186495,9.362938958124209,0.003193690151446589,76.34804092475366,1.2252643251921187
2025-01-01 02:18:00,0.21624300265718246,0.118255400436412,0.0,0.003604050044286374,0.001970923340606867,0.0,0.052622850351436004,0.001,0.16262015230574645,0.0,0.0,0.0,0.0002506236243534685,0.11800477681205854,0.0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01893724506578947,0.0,On,0.033685605285646535,0,On,0.005280449889668347,0,On,0.11967942797485519,0.08975957098114136,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,3679.800871111111,Off,0.0,0.0,34.47128755384592,51.666666666666686,43.496666666666684,1829.5515665220407,0,4.1831268918406534,0.0,48.746921657740806,0.0,0.0,0.0,44.96171673846123,44.04942997728908,48.85395140983976,22.047501301454545,12.43753247303448,Off,0.0,20.500000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3683.672737038317,19.096608263638206,0.0,2.2,9.236100170605994,-291.5258743394154,-684.765017834563,-0.0,-0.0,405.23928536560925,0.0,3.0,0.03103138972501644,0.0,0,0.43333781521934234,197.99884266666666,-12.00014187046169,0.2380133447085165,9.341298533422886,0.0031940841334685693,76.44865535623113,1.2254697361242297
2025-01-01 02:19:00,0.21624300265718246,0.118255400436412,0.0,0.003604050044286374,0.001970923340606867,0.0,0.052622850351436004,0.001,0.16262015230574645,0.0,0.0,0.0,0.0002506236243534685,0.11800477681205854,0.0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01893724506578947,0.0,On,0.033685605285646535,0,On,0.005280449889668347,0,On,0.11967942797485519,0.08975957098114136,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,3679.800871111111,Off,0.0,0.0,34.53462940403665,51.666666666666686,43.496666666666684,1827.921637277278,0,4.180460684548394,0.0,48.738688960570414,0.0,0.0,0.0,45.04617253871553,44.045643977133416,48.84921324402583,22.05449746990934,12.43753247303448,Off,0.0,20.500000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3683.191559245481,19.048813800106295,0.0,2.2,9.236100170605994,-287.20785375911976,-681.6624479181362,-0.0,-0.0,405.23928536560925,0.0,3.0,0.03097841791524813,0.0,0,0.43259809042723263,197.99884266666666,-10.78469120659286,0.23875346645300702,9.319680909635997,0.003194478568569899,76.54586653330448,1.2256698926921135
2025-01-01 02:20:00,0.21624300265718246,0.118255400436412,0.0,0.003604050044286374,0.001970923340606867,0.0,0.052622850351436004,0.001,0.16262015230574645,0.0,0.0,0.0,0.0002506236243534685,0.11800477681205854,0.0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01893724506578947,0.0,On,0.033685605285646535,0,On,0.005280449889668347,0,On,0.11967942797485519,0.08975957098114136,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,3679.800871111111,Off,0.0,0.0,34.59623508449466,51.666666666666686,43.496666666666684,1826.3412175705214,0,4.177880208849232,0.0,48.73044906612582,0.0,0.0,0.0,45.12831344599288,44.041850865379345,48.844469270328325,22.061471193878784,12.43753247303448,Off,0.0,20.500000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3682.710835449944,19.002230138480996,0.0,2.2,9.236100170605994,-283.0709913094736,-678.6438787251316,-0.0,-0.0,405.23928536560925,0.0,3.0,0.03092674422646572,0.0,0,0.43187649324451793,197.99884266666666,-9.666397949951303,0.23947808176360194,9.298694962216409,0.003194873440735426,76.6398283242086,1.225865033904498
2025-01-01 02:21:00,0.21624300265718246,0.118255400436412,0.0,0.003604050044286374,0.001970923340606867,0.0,0.052622850351436004,0.001,0.16262015230574645,0.0,0.0,0.0,0.0002506236243534685,0.11800477681205854,0.0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01893724506578947,0.0,On,0.033685605285646535,0,On,0.005280449889668347,0,On,0.11967942797485519,0.08975957098114136,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,3679.800871111111,Off,0.0,0.0,34.65618237103958,51.666666666666686,43.496666666666684,1824.808070631762,0,4.17538161220938,0.0,48.72220231026379,0.0,0.0,0.0,45.2082431613861,44.03805083695239,48.83971965346828,22.06842283261807,12.43753247303448,Off,0.0,20.500000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3682.244166684191,18.956802885943418,-0.04319711405663895,2.2,9.236100170605994,-279.1045072166038,-675.7053838299174,-0.0,-0.0,405.23928536560925,0.0,3.0,0.030876311493726105,0.0,0,0.43117222539139927,197.99884266666666,-8.638408752295618,0.24018783080158118,9.278312188112913,0.0031952687346800176,76.73068467972745,1.2260553832486936
2025-01-01 02:22:00,0.21624300265718246,0.118255400436412,0.0,0.003604050044286374,0.001970923340606867,0.0,0.052622850351436004,0.001,0.16262015230574645,0.0,0.0,0.0,0.0002506236243534685,0.11800477681205854,0.0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01893724506578947,0.0,On,0.033685605285646535,0,On,0.005280449889668347,0,On,0.11967942797485519,0.08975957098114136,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,3679.800871111111,Off,0.0,0.0,34.71454410725391,51.666666666666686,43.496666666666684,1823.3201019692501,0,4.172961286167617,0.0,48.713949013496645,0.0,0.0,0.0,45.28605880967188,44.03424407804587,48.834964550734675,22.075352729991174,12.43753247303448,Off,0.0,20.500000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3681.790918743659,18.912481103157084,-0.08751889684297254,2.2,9.236100170605994,-275.2983212932769,-672.8432934143561,-0.0,-0.0,405.23928536560925,0.0,3.0,0.03082706612905608,0.0,0,0.43048453853867075,197.99884266666666,-7.694313244530065,0.24088331565825785,9.258505895983099,0.0031956644358012414,76.81857054057575,1.2262411501101826
2025-01-01 02:23:00,0.21624300265718246,0.118255400436412,0.0,0.003604050044286374,0.001970923340606867,0.0,0.052622850351436004,0.001,0.16262015230574645,0.0,0.0,0.0,0.0002506236243534685,0.11800477681205854,0.0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01893724506578947,0.0,On,0.033685605285646535,0,On,0.005280449889668347,0,On,0.11967942797485519,0.08975957098114136,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,3679.800871111111,Off,0.0,0.0,34.7713886312846,51.666666666666686,43.496666666666684,1821.8753470234342,0,4.170615845197289,0.0,48.70568948196278,0.0,0.0,0.0,45.361851508379466,44.03043076667479,48.83020411245617,22.082261215441495,12.43753247303448,Off,0.0,20.500000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3681.3504977350617,18.86921700519682,-0.13078299480323707,2.2,9.236100170605994,-271.64302917049383,-670.0541717446574,-0.0,-0.0,405.23928536560925,0.0,3.0,0.030778957813625937,0.0,0,0.42981273000907805,197.99884266666666,-6.828142791445664,0.24156510356335112,9.239251049043652,0.00319606053013639,76.90361261396879,1.226422530990155
2025-01-01 02:24:00,0.21624300265718246,0.118255400436412,0.0,0.003604050044286374,0.001970923340606867,0.0,0.052622850351436004,0.001,0.16262015230574645,0.0,0.0,0.0,0.0002506236243534685,0.11800477681205854,0.0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01893724506578947,0.0,On,0.033685605285646535,0,On,0.005280449889668347,0,On,0.11967942797485519,0.08975957098114136,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,3679.800871111111,Off,0.0,0.0,34.826780147948796,51.666666666666686,43.496666666666684,1820.4719604067177,0,4.168342108289192,0.0,48.697424008313355,0.0,0.0,0.0,45.43570686393173,44.02661107318153,48.825438482432084,22.08914860487868,12.43753247303448,Off,0.0,20.500000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3680.9223465797404,18.826965700785586,-0.17303429921447133,2.2,9.236100170605994,-268.129869081843,-667.3347974869747,-0.0,-0.0,405.23928536560925,0.0,3.0,0.030731939229735192,0.0,0,0.42915613903463334,197.99884266666666,-6.034356960477574,0.24223372966135595,9.220524128115866,0.0031964570043232204,76.98593004934855,1.2265997105665585
2025-01-01 02:25:00,0.21624300265718246,0.118255400436412,0.0,0.003604050044286374,0.001970923340606867,0.0,0.052622850351436004,0.001,0.16262015230574645,0.0,0.0,0.0,0.0002506236243534685,0.11800477681205854,0.0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01893724506578947,0.0,On,0.033685605285646535,0,On,0.005280449889668347,0,On,0.11967942797485519,0.08975957098114136,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,3679.800871111111,Off,0.0,0.0,34.88077905749342,51.666666666666686,43.496666666666684,1819.059078129188,0,4.166051268416604,0.0,48.68915287252604,0.0,0.0,0.0,45.507705409991225,44.02278516070002,48.82066779832769,22.09601520149239,12.43753247303448,Off,0.0,20.500000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3680.5059419663708,18.78568496203977,-0.2143150379602865,2.2,9.236100170605994,-264.75068398430363,-664.6821463063309,-0.0,-0.0,405.23928536560925,0.0,3.0,0.03068596582433404,0.0,0,0.42851414345431077,197.99884266666666,-5.307823043582047,0.24288969945279287,9.201674983480718,0.0031968538455639244,77.0656350343282,1.2267728626307763
2025-01-01 02:26:00,0.21624300265718246,0.118255400436412,0.0,0.003604050044286374,0.001970923340606867,0.0,0.052622850351436004,0.001,0.16262015230574645,0.0,0.0,0.0,0.0002506236243534685,0.11800477681205854,0.0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01893724506578947,0.0,On,0.033685605285646535,0,On,0.005280449889668347,0,On,0.11967942797485519,0.08975957098114136,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,3679.800871111111,Off,0.0,0.0,34.933442248642415,51.666666666666686,43.496666666666684,1817.7334231247357,0,4.163912293882043,0.0,48.68087634265404,0.0,0.0,0.0,45.577922998189884,44.01895318558288,48.81589219203816,22.10286129650153,12.43753247303448,Off,0.0,20.500000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3680.08676461071,18.745335019108992,-0.2546649808910644,2.2,9.236100170605994,-261.4978820098537,-662.0933753445564,-0.0,-0.0,405.23928536560925,0.0,3.0,0.030640995598156816,0.0,0,0.42788615676940095,197.99884266666666,-4.6437920309065674,0.24353349096832544,9.183940112711237,0.0031972510415919564,77.14283332591685,1.226942150923026
2025-01-01 02:27:00,0.21624300265718246,0.118255400436412,0.0,0.003604050044286374,0.001970923340606867,0.0,0.052622850351436004,0.001,0.16262015230574645,0.0,0.0,0.0,0.0002506236243534685,0.11800477681205854,0.0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01893724506578947,0.0,On,0.033685605285646535,0,On,0.005280449889668347,0,On,0.11967942797485519,0.08975957098114136,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,3679.800871111111,Off,0.0,0.0,34.98482336223677,51.666666666666686,43.496666666666684,1816.3952945172284,0,4.161751049433319,0.0,48.672594675517644,0.0,0.0,0.0,45.64643114964902,44.015115297795596,48.81111179002442,22.10968716984586,12.43753247303448,Off,0.0,20.500000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3679.6924334769706,18.705878375582834,-0.29412162441722245,2.2,9.236100170605994,-258.3643970898854,-659.5658092762362,-0.0,-0.0,405.23928536560925,0.0,3.0,0.030596988916139402,0.0,0,0.42727162549608494,197.99884266666666,-4.037873179258433,0.24416555672435508,9.166045041955748,0.003197648580641401,77.21762472801801,1.2271077298833777
2025-01-01 02:28:00,4.106620796845217,0.118255400436412,0.0,0.06844367994742027,0.001970923340606867,0.0,0.052622850351436004,0.001,0.16262015230574645,3.890377794188034,0.0,0.0,0.0002506236243534685,0.11800477681205854,0.0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01893724506578947,0.0,On,0.033685605285646535,0,On,0.005280449889668347,0,On,0.11967942797485519,0.08975957098114136,On,0,0,Off,On,3890.377794188034,19.500000000000057,1.0,0.0,3.679800871111111,0.21057692307692308,1,3679.800871111111,3679.800871111111,Off,0.0,0.0,35.03497302937774,51.666666666666686,43.496666666666684,1815.0923600979847,0,4.159650830192484,0.0,48.66430811734396,0.0,0.0,0.0,45.71329737250365,44.01127164128125,48.80632671362375,22.116493090825855,12.43753247303448,Off,0.0,20.500000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3679.294484639173,18.66727964155757,-0.3327203584424865,2.2,9.236100170605994,3635.0341433394087,-657.0969277131387,-0.0,-0.0,405.23928536560925,0.0,3.0,0.0305539083358848,0.0,0,0.42667002677004207,197.99884266666666,-3.486008501095988,0.24478632549549378,9.148599183038272,0.003198046451418626,77.29010352341032,1.2272697453311034
2025-01-01 02:29:00,4.106620796845217,0.118255400436412,0.0,0.06844367994742027,0.001970923340606867,0.0,0.052622850351436004,0.001,0.16262015230574645,3.890377794188034,0.0,0.0,0.0002506236243534685,0.11800477681205854,0.0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01893724506578947,0.0,On,0.033685605285646535,0,On,0.005280449889668347,0,On,0.11967942797485519,0.08975957098114136,On,0,0,Off,On,3890.377794188034,19.500000000000057,1.0,0.0,3.679800871111111,0.21057692307692308,1,3679.800871111111,3679.800871111111,Off,0.0,0.0,34.93394628099245,51.666666666666686,43.496666666666684,1817.6412398590332,0,4.164282460357555,0.0,48.65601690435984,0.0,0.0,0.0,45.57859504132327,44.007422354298406,48.801537079337656,22.123279318695708,12.43753247303448,Off,0.0,20.500000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3678.9065309459947,18.734822666134807,-0.26517733386524966,2.2,9.236100170605994,3627.6210388286495,-661.4195848125714,-0.0,-0.0,405.23928536560925,0.0,3.0,0.030629274087479508,0.0,0,0.4277224717435936,197.99884266666666,-6.57645591242246,0.24378419224963008,9.18039366233523,0.003198444643076004,77.05660620236777,1.2269854569030478
2025-01-01 02:30:00,4.106620796845217,0.118255400436412,0.0,0.06844367994742027,0.001970923340606867,0.0,0.052622850351436004,0.001,0.16262015230574645,3.890377794188034,0.0,0.0,0.0002506236243534685,0.11800477681205854,0.0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01893724506578947,0.0,On,0.033685605285646535,0,On,0.005280449889668347,0,On,0.11967942797485519,0.08975957098114136,On,0,0,Off,On,3890.377794188034,19.500000000000057,1.0,0.0,3.679800871111111,0.21057692307692308,1,3679.800871111111,3679.800871111111,Off,0.0,0.0,34.836199300556004,51.666666666666686,43.496666666666684,1820.0917510449115,0,4.168741207340139,0.0,48.64775051209173,0.0,0.0,0.0,45.44826573407467,44.003584409921736,48.796757356248236,22.130075351963345,12.43753247303448,Off,0.0,20.500000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3667.646656285963,18.800075027638336,-0.19992497236172113,1.1,9.236100170605994,3557.025698517062,-729.7844008099053,-0.0,-0.0,405.23928536560925,0.0,3.0,0.0314492240013798,0.0,0,0.439172661613511,197.99884266666666,-8.806980226675897,0.24282138469352108,9.210930218108526,0.0031988417237571527,84.6657134555156,1.2267109256310078
2025-01-01 02:31:00,4.106620796845217,0.118255400436412,0.0,0.06844367994742027,0.001970923340606867,0.0,0.052622850351436004,0.001,0.16262015230574645,3.890377794188034,0.0,0.0,0.0002506236243534685,0.11800477681205854,0.0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01893724506578947,0.0,On,0.033685605285646535,0,On,0.005280449889668347,0,On,0.11967942797485519,0.08975957098114136,On,0,0,Off,On,3890.377794188034,19.500000000000057,1.0,0.0,3.679800871111111,0.21057692307692308,1,3679.800871111111,3679.800871111111,Off,0.0,0.0,34.744037867291645,51.666666666666686,43.496666666666684,1822.3818471882844,0,4.17291878312593,0.0,48.639508280663996,0.0,0.0,0.0,45.325383823055525,43.99975743992092,48.79198722965674,22.13688055368877,12.43753247303448,Off,0.0,20.500000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3668.3257034979392,18.861417316233407,-0.13858268376664995,1.1,9.236100170605994,3551.0176498967153,-733.8960234692939,-0.0,-0.0,405.23928536560925,0.0,3.0,0.03151718211270816,0.0,0,0.44012166260091196,197.99884266666666,-10.703406187634307,0.24192493788542446,9.239416042071355,0.003199278112596516,84.4671514563046,1.2264529101416966
2025-01-01 02:32:00,4.106620796845217,0.118255400436412,0.0,0.06844367994742027,0.001970923340606867,0.0,0.052622850351436004,0.001,0.16262015230574645,3.890377794188034,0.0,0.0,0.0002506236243534685,0.11800477681205854,0.0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01893724506578947,0.0,On,0.033685605285646535,0,On,0.005280449889668347,0,On,0.11967942797485519,0.08975957098114136,On,0,0,Off,On,3890.377794188034,19.500000000000057,1.0,0.0,3.679800871111111,0.21057692307692308,1,3679.800871111111,3679.800871111111,Off,0.0,0.0,34.65463277701599,51.666666666666686,43.496666666666684,1824.5891892600685,0,4.176950990387597,0.0,48.63128910096756,0.0,0.0,0.0,45.206177036021316,43.99594081718812,48.78722616415,22.14369383765293,12.43753247303448,Off,0.0,20.500000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3668.9591218865517,18.92083535804628,-0.0791646419537777,1.1,9.236100170605994,3544.8812391446763,-737.8873972280624,-0.0,-0.0,405.23928536560925,0.0,3.0,0.03158293598400149,0.0,0,0.4410398824802329,197.99884266666666,-12.848443180904773,0.24106113813081995,9.266844010646235,0.0031997135695864803,84.27351378509768,1.2262030822463617
2025-01-01 02:33:00,4.106620796845217,0.118255400436412,0.0,0.06844367994742027,0.001970923340606867,0.0,0.052622850351436004,0.001,0.16262015230574645,3.890377794188034,0.0,0.0,0.0002506236243534685,0.11800477681205854,0.0,0.0,1,0.0,0.0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.01893724506578947,0.0,On,0.033685605285646535,0,On,0.005280449889668347,0,On,0.11967942797485519,0.08975957098114136,On,0,0,Off,On,3890.377794188034,19.500000000000057,1.0,0.0,3.679800871111111,0.21057692307692308,1,3679.800871111111,3679.800871111111,Off,0.0,0.0,34.56783379557261,51.666666666666686,43.496666666666684,1826.7678402733163,0,4.180932320066767,0.0,48.623092416234826,0.0,0.0,0.0,45.090445060763486,43.99213423225964,48.78247389510637,22.15051466993262,12.43753247303448,Off,0.0,20.500000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,3669.5690020376624,18.978434295592017,-0.021565704408040176,1.1,9.236100170605994,3538.9279172726665,-741.7647633792013,-0.0,-0.0,405.23928536560925,0.0,3.0,0.031646608989623966,0.0,0,0.44192904411267653,197.99884266666666,-14.92439890177576,0.240228043452073,9.293905193894954,0.0032001481168252442,84.0845268608718,1.2259609907492621
