Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,4.3096482131173355,0.18411058059949117,0.0,0.07182747021862226,0.003068509676658186,0.0,0.009091309743062166,0.0,0.23225889892982937,4.0182980044444445,0.05,0.0,0.0,0.16952724726615784,0.0,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0037872532894736837,0.0,On,0.005304056453588483,0,On,0.006222569241618858,0,On,0.18441181583212202,0.13830886187409147,On,On,4018.2980044444444,19.222222222222257,1.0,0.0,4.0182980044444445,0.0,1,4018.2980044444444,4018.2980044444444,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,3819.009648888889,Off,0.0,0.0,20.63677370788903,51.666666666666686,46.10666666666668,0.0,50.326381185913355,0.0,0.0,0.0,20.63677370788903,48.48965692812929,50.326381185913355,47.57129479923727,12.43753247303448,19.239883352157904,0.0,2.8,3735.876207710895,-578.9333681735118,-0.0,-0.0,294.4409957868652,0.0,1.0,0.027021670767518904,0.0,0.0,1.333594980856287,65.99961422222222,2.0705756530975137,0.2424850663657169,9.494196297256465,0.003293404585999048,-25.466126895148317,1.2212285472815505
2025-01-01 00:01:00,0.2913502086728915,0.18411058059949117,0.0,0.004855836811214859,0.003068509676658186,0.0,0.009091309743062166,0.0,0.23225889892982937,0.0,0.05,0.0,0.0,0.16952724726615784,0.0,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0037872532894736837,0.0,On,0.005304056453588483,0,On,0.006222569241618858,0,On,0.18441181583212202,0.13830886187409147,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,4018.2980044444444,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,3819.009648888889,Off,0.0,0.0,20.465038553505718,51.666666666666686,46.10666666666668,0.0,50.32302515863952,0.0,0.0,0.0,20.465038553505718,48.48676072983224,50.32302515863952,47.56862851542861,12.43753247303448,19.48083586235434,0.0,2.8,-304.89118076714584,-591.1777430581085,-0.0,-0.0,294.4409957868652,0.0,1.0,0.02719459618222229,0.0,0.0,1.3421293334170523,65.99961422222222,-8.154433495902538,0.23953909027482773,9.626617370643654,0.003292938613123181,-25.94143552459897,1.2237877595687225
2025-01-01 00:02:00,0.2913502086728915,0.18411058059949117,0.0,0.004855836811214859,0.003068509676658186,0.0,0.009091309743062166,0.0,0.23225889892982937,0.0,0.05,0.0,0.0,0.16952724726615784,0.0,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0037872532894736837,0.0,On,0.005304056453588483,0,On,0.006222569241618858,0,On,0.18441181583212202,0.13830886187409147,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,4018.2980044444444,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,3819.009648888889,Off,0.0,0.0,20.570180169255696,51.666666666666686,46.10666666666668,0.0,50.31969472896842,0.0,0.0,0.0,20.570180169255696,48.483888633125325,50.31969472896842,47.56598558520378,12.43753247303448,19.328650131470752,0.0,2.8,-302.07092104641623,-583.4324273764108,-0.0,-0.0,294.4409957868652,0.0,1.0,0.02708541691474101,0.0,0.0,1.336741031399043,65.99961422222222,-13.07948945687064,0.24178382398107665,9.557348252594597,0.003292464935808269,-25.575283078880343,1.2244248839103715
2025-01-01 00:03:00,0.2913502086728915,0.18411058059949117,0.0,0.004855836811214859,0.003068509676658186,0.0,0.009091309743062166,0.0,0.23225889892982937,0.0,0.05,0.0,0.0,0.16952724726615784,0.0,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0037872532894736837,0.0,On,0.005304056453588483,0,On,0.006222569241618858,0,On,0.18441181583212202,0.13830886187409147,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,4018.2980044444444,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,3819.009648888889,Off,0.0,0.0,20.671664250526337,51.666666666666686,46.10666666666668,0.0,50.316348743956944,0.0,0.0,0.0,20.671664250526337,48.481001780673495,50.316348743956944,47.56332829903178,12.43753247303448,19.18164328555062,0.0,2.8,-300.18328574396793,-575.9889914203882,-0.0,-0.0,294.4409957868652,0.0,1.0,0.02697982114464449,0.0,0.0,1.3315295849932327,65.99961422222222,-18.635290110445013,0.24397404492689495,9.490032442342931,0.0032919981872464184,-25.220722148411024,1.2250409635647457
2025-01-01 00:04:00,0.2913502086728915,0.18411058059949117,0.0,0.004855836811214859,0.003068509676658186,0.0,0.009091309743062166,0.0,0.23225889892982937,0.0,0.05,0.0,0.0,0.16952724726615784,0.0,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0037872532894736837,0.0,On,0.005304056453588483,0,On,0.006222569241618858,0,On,0.18441181583212202,0.13830886187409147,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,4018.2980044444444,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,3819.009648888889,Off,0.0,0.0,20.769728092440648,51.666666666666686,46.10666666666668,0.0,50.31298774735693,0.0,0.0,0.0,20.769728092440648,48.478100685781094,50.31298774735693,47.56065715499318,12.43753247303448,19.039478881808634,0.0,2.8,-294.46638627357237,-568.8266238687697,-0.0,-0.0,294.4409957868652,0.0,1.0,0.026877580705033342,0.0,0.0,1.3264837335253856,65.99961422222222,-20.080758191667876,0.24611278078855367,9.425137970859941,0.003291538140892819,-24.877031499735804,1.2256373454397589
2025-01-01 00:05:00,0.2913502086728915,0.18411058059949117,0.0,0.004855836811214859,0.003068509676658186,0.0,0.009091309743062166,0.0,0.23225889892982937,0.0,0.05,0.0,0.0,0.16952724726615784,0.0,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0037872532894736837,0.0,On,0.005304056453588483,0,On,0.006222569241618858,0,On,0.18441181583212202,0.13830886187409147,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,4018.2980044444444,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,3819.009648888889,Off,0.0,0.0,20.864277420727266,51.666666666666686,46.10666666666668,0.0,50.3096122476458,0.0,0.0,0.0,20.864277420727266,48.475185828450044,50.3096122476458,47.55797261885217,12.43753247303448,18.9022912698497,0.0,2.8,-286.5334168907544,-561.9485082571294,-0.0,-0.0,294.4409957868652,0.0,1.0,0.02677880498543673,0.0,0.0,1.3216088756745215,65.99961422222222,-19.02590442049012,0.2481959927113619,9.36150178139411,0.0032910845845374554,-24.54449715889579,1.2262134071798094
2025-01-01 00:06:00,0.2913502086728915,0.18411058059949117,0.0,0.004855836811214859,0.003068509676658186,0.0,0.009091309743062166,0.0,0.23225889892982937,0.0,0.05,0.0,0.0,0.16952724726615784,0.0,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0037872532894736837,0.0,On,0.005304056453588483,0,On,0.006222569241618858,0,On,0.18441181583212202,0.13830886187409147,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,4018.2980044444444,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,3819.009648888889,Off,0.0,0.0,20.955327074068194,51.666666666666686,46.10666666666668,0.0,50.30622276730869,0.0,0.0,0.0,20.955327074068194,48.472257701912895,50.30622276730869,47.555275169215,12.43753247303448,18.770059872874718,0.0,2.8,-278.26590529258675,-555.3500994908615,-0.0,-0.0,294.4409957868652,0.0,1.0,0.026683491617713787,0.0,0.0,1.316904894566269,65.99961422222222,-17.3568015885905,0.2502220201698878,9.300995698626902,0.003290637301153336,-24.223072575233044,1.226769177306359
2025-01-01 00:07:00,0.2913502086728915,0.18411058059949117,0.0,0.004855836811214859,0.003068509676658186,0.0,0.009091309743062166,0.0,0.23225889892982937,0.0,0.05,0.0,0.0,0.16952724726615784,0.0,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0037872532894736837,0.0,On,0.005304056453588483,0,On,0.006222569241618858,0,On,0.18441181583212202,0.13830886187409147,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,4018.2980044444444,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,3819.009648888889,Off,0.0,0.0,21.04301441929846,51.666666666666686,46.10666666666668,0.0,50.302819826620606,0.0,0.0,0.0,21.04301441929846,48.469316797319706,50.302819826620606,47.552565282669256,12.43753247303448,18.642590123262902,-0.07963209895935464,2.8,-270.31018900120347,-549.0183645448425,-0.0,-0.0,294.4409957868652,0.0,1.0,0.02659151208201232,0.0,0.0,1.312365447386696,65.99961422222222,-15.732820243226186,0.252191998338191,9.241672000438712,0.0032901960751891015,-23.912337172263857,1.2273054184403822
2025-01-01 00:08:00,0.2913502086728915,0.18411058059949117,0.0,0.004855836811214859,0.003068509676658186,0.0,0.009091309743062166,0.0,0.23225889892982937,0.0,0.05,0.0,0.0,0.16952724726615784,0.0,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0037872532894736837,0.0,On,0.005304056453588483,0,On,0.006222569241618858,0,On,0.18441181583212202,0.13830886187409147,On,Off,0.0,19.222222222222257,0.0,0.0,0.0,0.0,0,0.0,4018.2980044444444,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,3819.009648888889,Off,0.0,0.0,21.12751185779291,51.666666666666686,46.10666666666668,0.0,50.2994039254349,0.0,0.0,0.0,21.12751185779291,48.46636358654224,50.2994039254349,47.54984341709592,12.43753247303448,18.51963768551129,-0.20258453671096532,2.8,-262.7528636904068,-542.9380995382345,-0.0,-0.0,294.4409957868652,0.0,1.0,0.026502700853097045,0.0,0.0,1.30798236500278,65.99961422222222,-14.255759939037517,0.25410800056812377,9.18525820066877,0.0032897606996147104,-23.611762553239895,1.2278231074301273
2025-01-01 00:09:00,4.3096482131173355,0.18411058059949117,0.0,0.07182747021862226,0.003068509676658186,0.0,0.009091309743062166,0.0,0.23225889892982937,4.0182980044444445,0.05,0.0,0.0,0.16952724726615784,0.0,0.01458333333333334,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.0037872532894736837,0.0,On,0.005304056453588483,0,On,0.006222569241618858,0,On,0.18441181583212202,0.13830886187409147,On,On,4018.2980044444444,19.222222222222257,1.0,0.0,4.0182980044444445,0.0,1,4018.2980044444444,4018.2980044444444,Off,0.0,20.222222222222257,0,0.0,0.05,0.0,0.0,0,0,0,3819.009648888889,Off,0.0,0.0,21.20898819631569,51.666666666666686,46.10666666666668,0.0,50.295975537976204,0.0,0.0,0.0,21.20898819631569,48.463398517257204,50.295975537976204,47.54711000689771,12.43753247303448,18.40096330391298,-0.321258918309276,2.8,3762.743522428593,-537.0946625600066,-0.0,-0.0,294.4409957868652,0.0,1.0,0.026416894958150756,0.0,0.0,1.3037476042504654,65.99961422222222,-12.90081524270942,0.25597218633443797,9.129804194268566,0.003289330977908971,-23.320830295463463,1.2283232048854709
