Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.21898257838996638,0.1475483308528637,0.0,0.003649709639832773,0.002459138847547728,0.0,0.01685694595078001,0.0,0.20212563243918635,0.0,0.0,0.0,0.0,0.1475483308528637,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004021034356725146,0.0,On,0.0004347576443511563,0.0,On,0.012401153949703708,0,On,0.00539452463536801,0,On,0.15708871365516264,0.11781653524137194,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,10212.062866666667,Off,0.0,0.0,26.629470689218145,51.666666666666686,46.10666666666668,0.0,51.16382579942956,0.0,0.0,0.0,26.629470689218145,50.74498707178474,51.16382579942956,50.535567707962336,12.43753247303448,12.947579075827585,0.0,5.494315661210317,-1.8555651488702294,2.8,9.236100170605994,-951.5394964616113,-1770.8010446600324,5501.323070098948,-1199.9007810845878,-0.0,-0.0,273.9859826563272,0.0,1.0,0.09073299356413515,0.0,0,0.8491710499188346,65.99961422222222,-25.624698033350725,0.29289608216317736,5.708547412151905,0.0026589800249390426,-33.006002462653925,1.2485654010267957,0.5216008602985157,-1831.489471740628,60.6884270805956,0.9061390909439998,5497.749233686681,3.5738364122671022
2025-01-01 00:01:00,0.21898257838996638,0.1475483308528637,0.0,0.003649709639832773,0.002459138847547728,0.0,0.01685694595078001,0.0,0.20212563243918635,0.0,0.0,0.0,0.0,0.1475483308528637,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004021034356725146,0.0,On,0.0004347576443511563,0.0,On,0.012401153949703708,0,On,0.00539452463536801,0,On,0.15708871365516264,0.11781653524137194,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,10212.062866666667,Off,0.0,0.0,26.661178804600063,51.666666666666686,46.10666666666668,0.0,51.161369157411634,0.0,0.0,0.0,26.661178804600063,50.74274473791745,51.161369157411634,50.53343252817035,12.43753247303448,12.900304509018381,0.0,5.532013417667352,-1.4988836253890097,2.8,9.236100170605994,-946.4557303893386,-1797.7338265964788,5079.74943264184,-1192.3601175500244,-0.0,-0.0,273.9859826563272,0.0,1.0,0.09058479836378924,0.0,0,0.8477840894656703,65.99961422222222,-28.081595495641324,0.29464980617967207,5.705195878449963,0.00265886800521364,-32.83077421933989,1.252419655895182,0.5217799865851837,-1857.7526827770341,60.01885618055532,0.9061390909439998,5076.544608751953,3.204823889886765
2025-01-01 00:02:00,0.21898257838996638,0.1475483308528637,0.0,0.003649709639832773,0.002459138847547728,0.0,0.01685694595078001,0.0,0.20212563243918635,0.0,0.0,0.0,0.0,0.1475483308528637,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004021034356725146,0.0,On,0.0004347576443511563,0.0,On,0.012401153949703708,0,On,0.00539452463536801,0,On,0.15708871365516264,0.11781653524137194,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,10212.062866666667,Off,0.0,0.0,26.691914321243864,51.666666666666686,46.10666666666668,0.0,51.158909673624784,0.0,0.0,0.0,26.691914321243864,50.74049973406913,51.158909673624784,50.53129476429132,12.43753247303448,12.854408319513345,0.0,5.567258161539521,-1.1722958473267107,2.8,9.236100170605994,-941.6939881213526,-1823.4361129018469,4693.892556236026,-1185.056354354168,-0.0,-0.0,273.9859826563272,0.0,1.0,0.09044089116505064,0.0,0,0.846437260465067,65.99961422222222,-30.623616423511876,0.29552445137531075,5.681742372648211,0.002658756923103398,-32.66005485240193,1.2526207203246038,0.5219474014273972,-1882.3226522671057,58.8865393652589,0.9061390909439998,4690.877638328575,3.0149179074511485
2025-01-01 00:03:00,0.21898257838996638,0.1475483308528637,0.0,0.003649709639832773,0.002459138847547728,0.0,0.01685694595078001,0.0,0.20212563243918635,0.0,0.0,0.0,0.0,0.1475483308528637,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004021034356725146,0.0,On,0.0004347576443511563,0.0,On,0.012401153949703708,0,On,0.00539452463536801,0,On,0.15708871365516264,0.11781653524137194,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,10212.062866666667,Off,0.0,0.0,26.721738857989838,51.666666666666686,46.10666666666668,0.0,51.1564474360249,0.0,0.0,0.0,26.721738857989838,50.73825214213747,51.1564474360249,50.529154495193765,12.43753247303448,12.809803093014724,0.0,5.600230133051523,-0.8732094405615863,2.8,9.236100170605994,-937.2760845662298,-1847.1185503187444,4340.512200725167,-1177.9741268039504,-0.0,-0.0,273.9859826563272,0.0,1.0,0.09030100116456824,0.0,0,0.8451280284655869,65.99961422222222,-33.28794041860664,0.2963770105077895,5.658502095273873,0.0026586464363555283,-32.49347931424283,1.2528161929920842,0.5221039718507126,-1905.321963066267,58.203412747522734,0.9061390909439998,4337.6869920762965,2.825208648869672
2025-01-01 00:04:00,0.21898257838996638,0.1475483308528637,0.0,0.003649709639832773,0.002459138847547728,0.0,0.01685694595078001,0.0,0.20212563243918635,0.0,0.0,0.0,0.0,0.1475483308528637,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004021034356725146,0.0,On,0.0004347576443511563,0.0,On,0.012401153949703708,0,On,0.00539452463536801,0,On,0.15708871365516264,0.11781653524137194,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,10212.062866666667,Off,0.0,0.0,26.75070468780852,51.666666666666686,46.10666666666668,0.0,51.153982526995996,0.0,0.0,0.0,26.75070468780852,50.73600203883149,51.153982526995996,50.52701179474924,12.43753247303448,12.766414680853975,0.0,5.631117683680341,-0.5992646933100413,2.8,9.236100170605994,-930.6751807795907,-1869.365808180189,4016.8623142549777,-1171.1003336384445,-0.0,-0.0,273.9859826563272,0.0,1.0,0.09016489878854042,0.0,0,0.8438542448835837,65.99961422222222,-33.560829797473545,0.2972086940786695,5.635947989034946,0.0026585365302723434,-32.33081720942657,1.253006393594557,0.5222506016283951,-1926.879353682488,57.513545502298854,0.9061390909439998,4014.1860902276444,2.676224027333358
2025-01-01 00:05:00,0.21898257838996638,0.1475483308528637,0.0,0.003649709639832773,0.002459138847547728,0.0,0.01685694595078001,0.0,0.20212563243918635,0.0,0.0,0.0,0.0,0.1475483308528637,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004021034356725146,0.0,On,0.0004347576443511563,0.0,On,0.012401153949703708,0,On,0.00539452463536801,0,On,0.15708871365516264,0.11781653524137194,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,10212.062866666667,Off,0.0,0.0,26.778825679866213,51.666666666666686,46.10666666666668,0.0,51.15151502419528,0.0,0.0,0.0,26.778825679866213,50.733749496458586,51.15151502419528,50.52486673259024,12.43753247303448,12.724223461798104,0.0,5.660072035995615,-0.34828235795210405,2.8,9.236100170605994,-922.3972249517786,-1890.2337322385297,3720.3752700333066,-1164.4306221144482,-0.0,-0.0,273.9859826563272,0.0,1.0,0.09003252523232193,0.0,0,0.8426153593657584,65.99961422222222,-31.95258549365765,0.298019670307687,5.614578950304519,0.0026584271909778777,-32.17200321477915,1.253191403327184,0.5223880167278423,-1947.098084766826,56.86435252829631,0.9061390909439998,3717.801462849411,2.5738071838953855
2025-01-01 00:06:00,0.21898257838996638,0.1475483308528637,0.0,0.003649709639832773,0.002459138847547728,0.0,0.01685694595078001,0.0,0.20212563243918635,0.0,0.0,0.0,0.0,0.1475483308528637,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004021034356725146,0.0,On,0.0004347576443511563,0.0,On,0.012401153949703708,0,On,0.00539452463536801,0,On,0.15708871365516264,0.11781653524137194,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,10212.062866666667,Off,0.0,0.0,26.806118871977006,51.666666666666686,46.10666666666668,0.0,51.149045004025346,0.0,0.0,0.0,26.806118871977006,50.73149458615829,51.149045004025346,50.52271937722477,12.43753247303448,12.683205314105491,0.0,5.687230231331773,-0.11826585882500534,2.8,9.236100170605994,-913.8040457518802,-1909.8089810089186,3448.6894215405764,-1157.95998978915,-0.0,-0.0,273.9859826563272,0.0,1.0,0.08990380739338567,0.0,0,0.8414106877447838,65.99961422222222,-29.83003861905719,0.2988102050414615,5.593361140811011,0.0026583184048375686,-32.016958458439504,1.2533713233501527,0.5225168745610661,-1966.0718670099798,56.26288600106132,0.9061390909439998,3446.175357022458,2.5140645181186265
2025-01-01 00:07:00,0.21898257838996638,0.1475483308528637,0.0,0.003649709639832773,0.002459138847547728,0.0,0.01685694595078001,0.0,0.20212563243918635,0.0,0.0,0.0,0.0,0.1475483308528637,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004021034356725146,0.0,On,0.0004347576443511563,0.0,On,0.012401153949703708,0,On,0.00539452463536801,0,On,0.15708871365516264,0.11781653524137194,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,10212.062866666667,Off,0.0,0.0,26.83261599013798,51.666666666666686,46.10666666666668,0.0,51.146572541347766,0.0,0.0,0.0,26.83261599013798,50.729237377635485,51.146572541347766,50.52056979577935,12.43753247303448,12.643315258071757,0.0,5.712716555003946,0.09260633497371959,2.8,9.236100170605994,-905.4476258989376,-1928.1829287775652,3199.647567888979,-1151.6802174932452,-0.0,-0.0,273.9859826563272,0.0,1.0,0.08977860652189908,0.0,0,0.840238931459504,65.99961422222222,-27.753391062019716,0.29958098434312813,5.572780134008547,0.0026582101585051593,-31.865541141548988,1.2535463465564742,0.5226377709468647,-1983.8858007016527,55.70287192408783,0.9061390909439998,3197.1567298974346,2.4908379915445784
2025-01-01 00:08:00,0.21898257838996638,0.1475483308528637,0.0,0.003649709639832773,0.002459138847547728,0.0,0.01685694595078001,0.0,0.20212563243918635,0.0,0.0,0.0,0.0,0.1475483308528637,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004021034356725146,0.0,On,0.0004347576443511563,0.0,On,0.012401153949703708,0,On,0.00539452463536801,0,On,0.15708871365516264,0.11781653524137194,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,10212.062866666667,Off,0.0,0.0,26.85835309451342,51.666666666666686,46.10666666666668,0.0,51.14409770815503,0.0,0.0,0.0,26.85835309451342,50.72697793792356,51.14409770815503,50.518418052807824,12.43753247303448,12.604502156580413,0.0,5.736644141623691,0.28599449324178466,2.8,9.236100170605994,-897.4127908840911,-1945.4356187896183,2971.2835641397405,-1145.5822069710587,-0.0,-0.0,273.9859826563272,0.0,1.0,0.0896567643252249,0.0,0,0.8390986090474468,65.99961422222222,-25.816566569359622,0.30033283026550095,5.552301007740108,0.002658102439142632,-31.717591060147484,1.2537166931907708,0.5227512478936337,-2000.6174506010952,55.181831811476926,0.9061390909439998,2968.784971598586,2.4985925411546015
2025-01-01 00:09:00,0.21898257838996638,0.1475483308528637,0.0,0.003649709639832773,0.002459138847547728,0.0,0.01685694595078001,0.0,0.20212563243918635,0.0,0.0,0.0,0.0,0.1475483308528637,0,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.004021034356725146,0.0,On,0.0004347576443511563,0.0,On,0.012401153949703708,0,On,0.00539452463536801,0,On,0.15708871365516264,0.11781653524137194,On,0,0,Off,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,10212.062866666667,Off,0.0,0.0,26.883364825503683,51.666666666666686,46.10666666666668,0.0,51.141620573178734,0.0,0.0,0.0,26.883364825503683,50.724716331019444,51.141620573178734,50.5162642099398,12.43753247303448,12.566716886075746,0.0,5.759116672368049,0.46341212032936485,2.8,9.236100170605994,-889.6765564138365,-1961.6407900798906,2761.8054231253072,-1139.657266415708,-0.0,-0.0,273.9859826563272,0.0,1.0,0.08953812862215439,0.0,0,0.837988296243064,65.99961422222222,-24.005272654455652,0.3010665404714109,5.532909177451241,0.002657995234483839,-31.57295432115025,1.2538825750114218,0.5228578017883877,-2016.3379934856691,54.69720340577873,0.9061390909439998,2759.2727873259732,2.532635799333827
