occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.58,0.0199,0.0628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.0235,0.0746,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0,0,0,0
1.0,0.615,0.0276,0.0881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.631,0.0311,0.0999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.665,0.0465,0.195,0.0,0.0,0.0,0.0,0.0,0.533,0.16,0,0,0,0
1.0,0.695,0.06,0.277,0.0,0.0,0.0,0.0,0.0,0.467,0.0,0,0,0,0
1.0,0.695,0.06,0.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.695,0.06,0.277,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0,0,0,0
1.0,0.719,0.0714,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0,0,0,0
1.0,0.739,0.0813,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.867,0.707,0.0697,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0,0,0,0
0.75,0.68,0.0595,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.181,0,0,0,0
0.75,0.685,0.0657,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.69,0.0711,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0,0,0,0
0.617,0.655,0.0564,0.206,0.0,0.0,0.0,0.0,0.0,0.0,0.134,0,0,0,0
0.5,0.626,0.0435,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,0,0,0
0.367,0.591,0.0287,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0,0,0,0
0.25,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0,0,0,0
