Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.13357996214774243,0.06639652558948267,0.0,0.13357996214774243,0.06639652558948267,0.0,0.041255035872223865,0.0,0.09232492627551857,0.0,0.0,0.0,0.0,0.06639652558948267,0.0,0.0,1.0,0.0,0.0,0.03026737992042858,0.02270053494032143,0.0,0.0,0.015149013157894735,0.0,0.026106022714329127,0.0,0.003796225489541656,0.0,0.05826132086554833,0.043695990649161236,0.0,0.0,0.0,19.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,609.5879111111111,0.0,0.0,19.579495875644906,51.66666666666668,46.10666666666668,0.0,50.77722011912652,0.0,0.0,0.0,19.579495875644906,47.81608170945232,50.77722011912652,46.33551250461522,12.43753247303448,0.0,20.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1897.1286816942882,20.10084321129231,0.0,2.8,103.79445872877447,-155.78769745077096,0.0,-2.250266428624857,261.5668977458207,0.0,2.0010000000000003,0.006909485634365565,0.0,9.974616266324423e-05,0.3459251807409312,132.0652280586667,0.26552486234956263,0.3632043259451291,11.944031166851035,0.005204797685629751,40.244113173439274,1.2197384168002503
2025-01-01 01:00:00,0.1316871016628896,0.06582901221597462,0.0,0.1316871016628896,0.06582901221597462,0.0,0.04011885988538176,0.0,0.09156824177750784,0.0,0.0,0.0,0.0,0.06582901221597462,0.0,0.0,1.0,0.0,0.0,0.02951069542241786,0.02213302156681339,0.0,0.0,0.014012837171052629,0.0,0.026106022714329127,0.0,0.003796225489541656,0.0,0.05826132086554833,0.043695990649161236,0.0,0.0,0.0,19.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,609.5879111111111,0.0,0.0,19.572584090086014,51.66666666666668,46.10666666666668,0.0,50.5748291758545,0.0,0.0,0.0,19.572584090086014,47.65118781298978,50.5748291758545,46.18936713155743,12.43753247303448,0.0,20.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1895.4533075095633,19.944656475639654,0.0,2.5,111.62728598231134,-146.74831105137847,0.0,-1.154767808547255,259.6740372609679,0.0,2.0010000000000003,0.00645520441651097,0.0,5.0986431279098435e-05,0.3210987038423836,132.0652280586667,-0.14367241873086362,0.36990631420647097,11.925467234290975,0.005249992380504195,44.13004748868516,1.2204145056019096
2025-01-01 02:00:00,0.6310696532838548,0.06537730093782657,0.0,0.6310696532838547,0.06537730093782657,0.0,0.04011885988538176,0.49997931555555564,0.09097147784291731,0.0,0.0,0.0,0.0,0.06537730093782657,0.0,0.0,1.0,0.0,0.0,0.02875401092440715,0.02156550819330536,0.0,0.0,0.014012837171052629,0.0,0.026106022714329127,0.0,0.003801743259148548,0.0,0.058415723659361624,0.043811792744521204,0.0,0.0,0.0,19.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,609.5879111111111,499.9793155555556,0.2,21.89893155974976,51.66666666666668,46.10666666666668,0.0,51.35862908501717,0.020208509069394625,55.14480641084463,499.9793155555556,21.89893155974976,50.89740364209445,51.360647951747666,50.6647720539026,12.43753247303448,0.0,20.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1891.0947570831413,19.845027076004154,0.0,1.6500000000000001,113.4849474148756,-144.78357974675282,0.0,-0.514646585586343,259.06646513081046,0.0,2.0010000000000003,0.006078942724587163,0.0,2.180727422232655e-05,0.3010890646943652,132.0652280586667,-0.283291383595713,0.3758294830002161,11.93668126207644,0.005301641084695203,47.96885576564509,1.2207916909807008
2025-01-01 03:00:00,0.6721285168734956,0.065465999438025,0.0,0.6721285168734956,0.065465999438025,0.0,0.03936140922748702,0.5416442585185186,0.09112284912748994,0.0,0.0,0.0,0.0,0.065465999438025,0.0,0.0,1.0,0.0,0.0,0.02799732642639643,0.020997994819797316,0.0,0.0,0.013255386513157894,0.0,0.026106022714329127,0.0,0.0038348498767898998,0.0,0.0592906728243036,0.04446800461822769,0.0,0.0,0.0,19.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,609.5879111111111,541.6442585185185,0.21666666666666667,21.274846122095983,51.66666666666668,46.10666666666668,0.0,51.20992870813249,0.162349306782373,438.3759151834576,541.6442585185185,21.274846122095983,49.84816085943124,51.20992870813249,49.167276935080615,12.43753247303448,0.0,20.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.8359140952302,19.68519845695458,0.0,1.6500000000000001,95.64625960455882,-147.92241980408525,0.0,-0.041039986970616324,244.04422322260908,0.0,1.7835,0.006271741459815807,0.0,1.6774040195454923e-06,0.3096107558114606,117.71031196533335,-0.4345038269943366,0.38259269250760775,11.913272096853676,0.005344138097802557,32.14818122874278,1.221426894714661
2025-01-01 04:00:00,0.13615959751096274,0.06631397209545051,0.0,0.13615959751096274,0.06631397209545052,0.0,0.03936140922748702,0.0,0.0892981882834757,0.0,0.007499999999999999,0.0,0.0,0.06412647209545051,0.0,0.002187500000000001,1.0,0.0,0.0,0.027240641928385715,0.02043048144628928,0.0,0.0,0.013255386513157894,0.0,0.026106022714329127,0.0,0.003796225489541656,0.0,0.05826132086554833,0.043695990649161236,0.0,0.0,0.0,19.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,609.5879111111111,0.0,0.0,22.560360013776087,51.66666666666668,46.10666666666668,0.0,51.75853476085731,0.0,0.0,0.0,22.560360013776087,51.72568567762667,51.75853476085731,51.709261136011364,12.43753247303448,0.0,20.222222222222253,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,1884.1305601550653,19.691158715628784,0.0,0.55,159.62780129745417,-161.97751408262104,0.0,0.0,322.58014771704103,0.0,3.0,0.006440515167397012,0.0,0.0,0.3178574254443883,197.99884266666666,-0.9748323369657653,0.38716578362440474,11.982536647623958,0.0054132261802955295,94.31118836950532,1.2207783164751866
2025-01-01 05:00:00,0.13767449882675223,0.06631397209545051,0.0,0.1376744988267522,0.06631397209545052,0.0,0.0408763105432765,0.0,0.0892981882834757,0.0,0.007499999999999999,0.0,0.0,0.06412647209545051,0.0,0.002187500000000001,1.0,0.0,0.0,0.027240641928385715,0.02043048144628928,0.0,0.0,0.014770287828947369,0.0,0.026106022714329127,0.0,0.003796225489541656,0.0,0.05826132086554833,0.043695990649161236,0.0,0.0,0.0,19.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,609.5879111111111,0.0,0.0,22.452893831338866,51.66666666666668,46.10666666666668,0.0,51.55758221940588,0.0,0.0,0.0,22.452893831338866,51.536183961668485,51.55758221940588,51.52548483279979,12.43753247303448,0.0,20.222222222222253,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,1880.5702126045712,19.65391974874094,0.0,-0.25000000000000006,155.0163411977879,-168.40886195708356,0.0,0.0,324.0950490328305,0.0,3.0,0.006427044997689054,0.0,0.0,0.31719263491872585,197.99884266666666,-0.669845877958995,0.3953956251365201,12.070916626705396,0.005519192737648501,93.29125343536204,1.2202433307370437
2025-01-01 06:00:00,0.14391376641782685,0.06764200233473322,0.0,0.14391376641782683,0.06764200233473322,0.0,0.045113124825151396,0.0,0.09130064159267541,0.0,0.007499999999999999,0.0,0.0,0.06545450233473321,0.0,0.002187500000000001,1.0,0.0,0.0,0.02875401092440715,0.02156550819330536,0.0,0.0,0.01666391447368421,0.0,0.02844921035146719,0.0,0.004027971813031118,0.0,0.058518658855237146,0.04388899414142785,0.0,0.0,0.0,19.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,609.5879111111111,0.0,0.0,22.22137316865467,51.66666666666668,46.10666666666668,0.0,51.3359183220166,0.05476521852233503,147.9803291300189,0.0,22.22137316865467,51.20232875289335,51.3359183220166,51.13553396833173,12.43753247303448,0.0,20.222222222222253,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,1885.5986077149353,19.642011989483745,0.0,0.3,166.13595633076775,-162.90929955268174,0.0,0.0,330.31630296462686,0.0,3.0,0.006410137215537761,0.0,0.0,0.316358188610488,197.99884266666666,-1.2710470811773706,0.4026343750072294,12.165577467820201,0.005616957299802622,87.36382127254878,1.2202214824562518
2025-01-01 07:00:00,0.40428149441402056,0.07710204013582758,0.0,0.4042814944140205,0.07710204013582758,0.0,0.11455058326533192,0.16665977185185188,0.10807113929683672,0.0,0.014999999999999998,0.0,0.0,0.07272704013582758,0.0,0.004375000000000002,1.0,0.0,0.0,0.03026737992042858,0.02270053494032143,0.0,0.0,0.015527738486842106,0.0,0.0990228447784898,0.0,0.011101752449066587,0.0,0.06670200692734156,0.05002650519550615,0.0,0.0,0.0,19.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,609.5879111111111,166.65977185185187,0.06666666666666667,20.455794423210524,51.66666666666668,46.10666666666668,0.0,50.78830256420844,0.11565733562858607,309.1144652938172,166.65977185185187,20.455794423210524,48.74373046942594,50.78830256420844,47.721444422034686,12.43753247303448,0.0,20.222222222222253,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,1881.2439930692021,19.74728756337943,0.0,-0.55,237.7850503683906,-176.57690051980515,0.0,-0.1757319622593567,415.95142474392134,0.9108308191561857,3.0,0.006596797088674841,0.0,6.424558011618734e-06,0.3258874449794507,197.99884266666666,-1.413741893466266,0.4067711852865103,12.3064988258927,0.0057128162309939305,87.12057669069465,1.2197129013790946
2025-01-01 08:00:00,1.6201642459614016,0.08438607504021377,0.0,1.6201642459614016,0.08438607504021377,0.0,0.1856923809713465,1.291613231851852,0.127858633138203,0.0,0.014999999999999998,0.0,0.0,0.08001107504021375,0.0,0.004375000000000002,1.0,0.0,0.0,0.031024064418439294,0.023268048313829465,0.0,0.0,0.01174048519736842,0.0,0.1739518957739781,0.0,0.021177199751251274,0.0,0.07565736896851243,0.0567430267263843,0.0,0.0,0.0,19.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,609.5879111111111,1291.6132318518519,0.5166666666666667,21.084552950944033,51.66666666666668,46.10666666666668,0.0,51.14314682043987,0.33042083426529306,891.6763421937035,1291.6132318518519,21.084552950944033,49.88658413023113,51.14329066572248,49.25815893984415,12.43753247303448,0.0,20.222222222222253,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,1877.2675596258234,20.01079089314298,0.0,-1.4,320.8659205513167,-194.38054229464447,0.0,-1.4061488335472583,504.075853679087,84.47369810701899,2.967,0.006866846015797327,0.0,4.936355321302279e-05,0.3413342737810772,195.8208553973333,12.576758000421515,0.40701811271259536,12.515885370420257,0.0058085928794633776,86.59060771898402,1.2191189959916635
2025-01-01 09:00:00,0.2454296304432733,0.07861811932954142,0.0,0.24542963044327332,0.07861811932954142,0.0,0.11563968604767998,0.0,0.11332437962615581,0.0,0.01646556476943751,0.0,0.0,0.07381566293845548,0.0,0.0048024563910859415,1.0,0.0,0.0,0.031024064418439294,0.023268048313829465,0.0,0.0,0.00946813322368421,0.0,0.10617155282399576,0.0,0.014903495708215137,0.0,0.06739681949950138,0.05054761462462601,0.0,0.0,0.0,19.222222222222253,0.0,0.0,0.0,0.0,0.0,0.0,609.5879111111111,0.0,0.0,21.630878555408216,51.66666666666668,46.10666666666668,0.0,51.59743056811378,0.09168587303363356,250.04881255559596,0.0,21.630878555408216,50.87668549581836,51.597453664368714,50.516289863415714,12.43753247303448,18.381807571653006,20.222222222222253,0.8137121915728475,0.0,0.016405118790418307,6.044597901920105e-05,0.0,0.18333333333333332,0.023954093468315778,18.44225355067221,1882.8236296795592,20.16522512144774,0.0,-0.85,194.6048313918598,-188.43970187745398,0.0,-2.1341077626043794,356.3115163675374,272.72359145835264,2.0010000000000003,0.006790282425004483,0.0,7.72751647512739e-05,0.33893316261734263,132.0652280586667,47.24893223603375,0.40817850448056986,12.654254425911523,0.005878768944200975,43.144227523224444,1.2190374700571627
