Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,0.5465058991505635,0.16418412864747528,0.20018875000000003,0.20540281879907615,0.2335535416666667,0.05754953868482056,0.05,0.20018875000000003,0.0,0.0,50.59464623585227,18.5969341081774,-0.05732319703422461
2025-01-01 01:00:00,0.5071729152569212,0.16352666457592785,0.16858,0.2045262000370129,0.1966766666666667,0.05597004855324161,0.05,0.16858,0.0,0.0,49.95983112054267,18.64779737375916,-0.05162632680980005
2025-01-01 02:00:00,0.5308808798281913,0.16286920050438042,0.18965250000000003,0.20364958127494973,0.22126125000000002,0.05597004855324161,0.05,0.18965250000000003,0.0,0.0,49.33753761490072,18.559084220117537,-0.06940086680481533
2025-01-01 03:00:00,0.5166589759784088,0.16221173643283301,0.17911625,0.20277296251288643,0.20896895833333334,0.05491705513218898,0.05,0.17911625,0.0,0.0,48.72733464723089,18.642571987736492,-0.05107510659244348
2025-01-01 04:00:00,0.5526592322163456,0.16155427236128558,0.21072500000000002,0.20189634375082324,0.24584583333333337,0.05491705513218898,0.05,0.21072500000000002,0.0,0.0,48.12991553395132,18.587508968381545,-0.05988465538302658
2025-01-01 05:00:00,0.4933037607251175,0.16155427236128558,0.15804375,0.20189634375082324,0.18438437500000002,0.05702304197429424,0.05,0.15804375,0.0,0.0,47.54399840205341,18.59504384757233,-0.05907651439671167
2025-01-01 06:00:00,0.7659825557588982,0.1706030149064118,0.36760120488640075,0.21884192023581622,0.3933533333333334,0.10378730218974859,0.05,0.33716,0.030441204886400744,0.0,48.63916272507892,20.11645161912936,-0.20082537149175922
2025-01-01 07:00:00,0.7469221293582032,0.18228454533308064,0.28331120488640077,0.24093096397461417,0.295015,0.16097616538358897,0.05,0.25287,0.030441204886400744,0.0,51.72357764395911,20.3213614425552,-0.06489764031519182
2025-01-01 08:00:00,0.6592721755928317,0.1732336040914397,0.24233375000000004,0.22494364213089726,0.28272270833333335,0.10160582512860096,0.05,0.24233375000000004,0.0,0.0,51.90475222741108,20.318812983912178,-0.06346382744467677
2025-01-01 09:00:00,0.7762960202361077,0.19292466345547704,0.21072500000000002,0.2696662283601835,0.24584583333333337,0.2107839585425907,0.05,0.21072500000000002,0.0,0.0,51.188325068142596,20.309226775906385,-0.05723584444593684
2025-01-01 10:00:00,0.5894060057381566,0.1767995705798669,0.18848495488640077,0.23495212674869106,0.18438437500000002,0.12006950398946555,0.05,0.15804375,0.030441204886400744,0.0,52.372397026392335,20.369705172000916,-0.051407729122247406
2025-01-01 11:00:00,0.5966448964426382,0.17959690770400588,0.1475075,0.24397309983494064,0.17209208333333334,0.1305797132743642,0.05,0.1475075,0.0,0.0,52.00614441112831,20.350719537544038,-0.05274031886053259
2025-01-01 12:00:00,0.6828359658461081,0.19358212752702447,0.14926590366480055,0.2904578523475541,0.1475075,0.19487061349855395,0.05,0.126435,0.022830903664800558,0.0,51.086178076775425,20.26610080787958,-0.06351314055053922
2025-01-01 13:00:00,0.6501780571541932,0.19358212752702447,0.09190030122160019,0.30538962019072696,0.09833833333333335,0.1964501036301329,0.05,0.08429,0.007610301221600186,0.0,52.423040336713285,20.345660480285574,-0.04861369532806326
2025-01-01 14:00:00,0.6144302523378816,0.1947888219727315,0.07258620488640075,0.3101713938897328,0.049169166666666674,0.20508969178148212,0.05,0.042145,0.030441204886400744,0.0,51.77498329607385,20.25607993751179,-0.05860250584999586
2025-01-01 15:00:00,0.7049567321428196,0.1990129854315443,0.11473120488640075,0.32317581695070857,0.09833833333333335,0.2334425818587777,0.05,0.08429,0.030441204886400744,0.0,51.47326005273901,20.38656512527225,-0.04753192754591472
2025-01-01 16:00:00,0.787161157327295,0.20734794835991455,0.11473120488640075,0.3469804919407883,0.09833833333333335,0.2918423320531733,0.05,0.08429,0.030441204886400744,0.0,52.46339471065999,20.304646761796587,-0.053912925991264814
2025-01-01 17:00:00,0.9357721035007683,0.21507883116659302,0.126435,0.36941945270241844,0.1475075,0.36884515079834984,0.05,0.126435,0.0,0.0,52.274596927973136,20.283647221010238,-0.05828198532497459
2025-01-01 18:00:00,1.0368034391024854,0.21727135527020208,0.15804375,0.38643291578019806,0.18438437500000002,0.4159861483222873,0.05,0.15804375,0.0,0.0,51.667674745153896,20.315383143789518,-0.06257220365797025
2025-01-01 19:00:00,1.064811534384928,0.2142012352060788,0.15804375,0.4375003140576167,0.18438437500000002,0.39292684532731126,0.05,0.15804375,0.0,0.0,50.77641978448899,20.389623884110154,-0.04967613624121861
2025-01-01 20:00:00,1.3469061764195789,0.23559336964245067,0.18848495488640077,0.5897548911520338,0.18438437500000002,0.5227669102675448,0.05,0.15804375,0.030441204886400744,0.0,50.24882273480036,20.343028444040062,-0.058349520703705395
2025-01-01 21:00:00,0.9771630689931574,0.21310570605311252,0.09365870488640075,0.4831563979255668,0.07375375,0.3702529210675906,0.05,0.0632175,0.030441204886400744,0.0,52.048503662869514,18.89961279306507,-0.04135972407010714
2025-01-01 22:00:00,1.022735925045104,0.20965163775626433,0.16858,0.42405264710342877,0.1966766666666667,0.35200661127500865,0.05,0.16858,0.0,0.0,52.06442658853561,18.615285007904752,-0.05228675587907349
2025-01-01 23:00:00,0.6288897902632086,0.18151591596879246,0.16858,0.26117353679579675,0.1966766666666667,0.1210395868007451,0.05,0.16858,0.0,0.0,51.401408450683626,18.60014424604596,-0.05727529672242385
2025-01-02 00:00:00,0.558972911143846,0.16720086476174284,0.20018875000000003,0.2123926794748763,0.2335535416666667,0.06302669000230296,0.05,0.20018875000000003,0.0,0.0,50.75124912167915,18.609692775839736,-0.050582589943030894
2025-01-02 01:00:00,0.5563420819235879,0.16352666457592785,0.21072500000000002,0.2045262000370129,0.24584583333333337,0.05597004855324161,0.05,0.21072500000000002,0.0,0.0,50.11373838366633,18.57277208422337,-0.0633687847603954
2025-01-02 02:00:00,0.5554654631615247,0.16286920050438042,0.21072500000000002,0.20364958127494973,0.24584583333333337,0.05597004855324161,0.05,0.21072500000000002,0.0,0.0,49.488991302053776,18.587266436316206,-0.05845373733120199
2025-01-02 03:00:00,0.5535358509784088,0.16221173643283301,0.21072500000000002,0.20277296251288643,0.24584583333333337,0.05491705513218898,0.05,0.21072500000000002,0.0,0.0,48.876977605019285,18.584357651416397,-0.059682390604655036
2025-01-02 04:00:00,0.5526592322163456,0.16155427236128558,0.21072500000000002,0.20189634375082324,0.24584583333333337,0.05491705513218898,0.05,0.21072500000000002,0.0,0.0,48.27661844148786,18.554793170902606,-0.06907680085775715
2025-01-02 05:00:00,0.5547652190584508,0.16155427236128558,0.21072500000000002,0.20189634375082324,0.24584583333333337,0.05702304197429424,0.05,0.21072500000000002,0.0,0.0,47.73927636056583,18.572841904212982,-0.06310531061788177
2025-01-02 06:00:00,0.8407392137783773,0.1803662699671323,0.37521150610800097,0.23734675391358415,0.3933533333333334,0.1600391265314598,0.05,0.33716,0.038051506108000926,0.0,50.8066924879525,20.15696638526689,-0.17000450871351594
2025-01-02 07:00:00,0.8749192470265506,0.19912341782544685,0.28038525610800097,0.28653597029760963,0.28272270833333335,0.25566056839560747,0.05,0.24233375000000004,0.038051506108000926,0.0,51.604050738129786,20.32447480230638,-0.06017553441696689
2025-01-02 08:00:00,1.0134165240218107,0.22100773419193145,0.2563868073296011,0.34652972929683123,0.24584583333333337,0.37104096139164594,0.05,0.21072500000000002,0.045661807329601116,0.0,51.806119934155205,20.288802255383075,-0.057167127691193066
2025-01-02 09:00:00,1.0224471570002835,0.22100773419193145,0.24116620488640078,0.3546484868295224,0.24584583333333337,0.37195283683742775,0.05,0.21072500000000002,0.030441204886400744,0.0,52.11057757058789,20.29476469200245,-0.06190610656595682
2025-01-02 10:00:00,1.016847317631433,0.22035027012038405,0.24116620488640078,0.3606774779228516,0.24584583333333337,0.36032400637524786,0.05,0.21072500000000002,0.030441204886400744,0.0,51.945485853177686,20.3540313180873,-0.0560619011821928
2025-01-02 11:00:00,0.92428277022438,0.22035027012038405,0.16741245488640075,0.36655657820514514,0.15979979166666666,0.3479264003525681,0.05,0.13697125000000002,0.030441204886400744,0.0,51.966653020138644,20.322145735736694,-0.04647261589163255
2025-01-02 12:00:00,0.9067765773605748,0.22166519826347889,0.15687620488640075,0.36840277502777696,0.1475075,0.34086630233279785,0.05,0.126435,0.030441204886400744,0.0,52.09920037025448,20.27532657427274,-0.05770192016455215
2025-01-02 13:00:00,0.8999594719590571,0.22166519826347889,0.1873174097728015,0.36037625728640194,0.1475075,0.34207571467265496,0.05,0.126435,0.06088240977280149,0.0,51.54767184426916,20.279833736215785,-0.060616063856274674
2025-01-02 14:00:00,0.736209953260704,0.20038349622100954,0.16448650610800095,0.30419157703733996,0.1475075,0.23451087622336397,0.05,0.126435,0.038051506108000926,0.0,52.14123514391838,20.276390013926108,-0.06172821650168494
2025-01-02 15:00:00,0.7447667313745983,0.1990129854315443,0.16741245488640075,0.3015243578491539,0.15979979166666666,0.2334425818587777,0.05,0.13697125000000002,0.030441204886400744,0.0,52.07709233307411,20.30950398660814,-0.06077091256826991
2025-01-02 16:00:00,0.814678864892407,0.20734794835991455,0.15687620488640075,0.32532903283923365,0.1475075,0.2918423320531733,0.05,0.126435,0.030441204886400744,0.0,51.83945468240965,20.26124748542144,-0.06565982374204496
2025-01-02 17:00:00,0.9309260993438747,0.21272029202271112,0.18087465366480057,0.34509022975644865,0.18438437500000002,0.35145149458742597,0.05,0.15804375,0.022830903664800558,0.0,51.35793060615052,20.383811334670472,-0.047394518097146295
2025-01-02 18:00:00,0.6392833270637508,0.17525644866058476,0.24116620488640078,0.2388903110315976,0.24584583333333337,0.1045471826988198,0.05,0.21072500000000002,0.030441204886400744,0.0,51.906829745664226,20.3418536800127,-0.05895263345819254
2025-01-02 19:00:00,1.5747331294475913,0.25709373777621036,0.13697125000000002,0.6457829190508606,0.15979979166666666,0.7191504187300641,0.05,0.13697125000000002,0.0,0.0,51.69968839279177,20.293768194370536,-0.061875570071115445
2025-01-02 20:00:00,1.11486842977478,0.21518926356049556,0.18848495488640077,0.4963112775070432,0.18438437500000002,0.3841727772677366,0.05,0.15804375,0.030441204886400744,0.0,51.156309446449434,20.360042194574625,-0.05369412570564366
2025-01-02 21:00:00,0.7686509605085734,0.19780262649164618,0.042145,0.4028506544564157,0.049169166666666674,0.26663113938549104,0.05,0.042145,0.0,0.0,50.58897767831433,18.926177606661042,-0.040938381378640955
2025-01-02 22:00:00,0.7386698932633743,0.18858933470392356,0.16741245488640075,0.3180481678635596,0.15979979166666666,0.21082193373314795,0.05,0.13697125000000002,0.030441204886400744,0.0,50.6949793815957,18.591826695259492,-0.05779952123297747
2025-01-02 23:00:00,0.6257409160787294,0.18074801950334254,0.19902120488640077,0.2594124543302743,0.1966766666666667,0.1196517950817884,0.05,0.16858,0.030441204886400744,0.0,52.054353051953825,18.641180312850842,-0.055503256787159866
