Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.0504898574838968,0.16418412864747528,0.632175,0.01750816429139828,0.002736402144124588,0.01053625,0.05754953868482056,0.20540281879907615,0.7375375000000001,0.05,0.0,0.632175,0.0,0.14960079531414194,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.02105986842105263,0.0,On,0.036489670263767926,0,On,0.0059350917135535105,0,On,0.16440297660299347,0.12330223245224506,On,0,0,Off,On,13064.188073783402,18.888888888888914,0.8,2495.127799549934,18.527222966666667,0.7375375000000001,1,14821.778373333334,14821.778373333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9755.165004444445,Off,0.0,0,48.62701865489218,51.666666666666686,46.10666666666668,0.0,50.90480710432327,0.0,0.0,0.0,75.97971664826903,50.39747692894202,50.90480710432327,50.1438118412514,12.43753247303448,18.27762530822222,-0.1112635806666944,7.542425292352618,-2.573867642254552,2.8,9.236100170605994,12566.501795044967,178.03429970872367,1102.265833180232,-881.2613831129635,-0.0,-0.0,383.44337756613163,0.0,2.0,0.043690071861803535,0.0,0.0,0.5653950709094996,131.99922844444444,0.13172680839630857,0.22388501570110744,8.559296186146332,0.00286119939777007,35.67395090959489,1.2255802670613138,0.3841985708140337,-2374.509410368124,57.4159105269138,0.18230023612620197,1276.7087907163939,-174.44295753616194
2025-01-01 00:01:00,1.0504898574838968,0.16418412864747528,0.632175,0.01750816429139828,0.002736402144124588,0.01053625,0.05754953868482056,0.20540281879907615,0.7375375000000001,0.05,0.0,0.632175,0.0,0.14960079531414194,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.02105986842105263,0.0,On,0.036489670263767926,0,On,0.0059350917135535105,0,On,0.16440297660299347,0.12330223245224506,On,0,0,Off,On,13064.188073783402,18.888888888888914,0.8,2495.127799549934,18.527222966666667,0.7375375000000001,1,14821.778373333334,14821.778373333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9755.165004444445,Off,0.0,0,48.24041907560819,51.666666666666686,46.10666666666668,0.0,50.89390193194718,0.0,0.0,0.0,75.3756548056378,50.3873750289284,50.89390193194718,50.13411157741901,12.43753247303448,18.52298368470995,0.0,7.655501767310784,-2.5029367893352914,2.8,9.236100170605994,12521.608785278344,117.28283080802294,1079.6061793176839,-902.814804085633,-0.0,-0.0,383.44337756613163,0.0,2.0,0.04406015860925924,0.0,0.0,0.5701843791871845,131.99922844444444,-23.20786198555723,0.22112337734244245,8.696822096130738,0.0028613699516649447,35.055110130681456,1.2281262367707013,0.384579969374969,-2433.5396629541087,55.69469421219768,0.18191064869120258,1257.1648358291625,-177.5586565114786
2025-01-01 00:02:00,1.0504898574838968,0.16418412864747528,0.632175,0.01750816429139828,0.002736402144124588,0.01053625,0.05754953868482056,0.20540281879907615,0.7375375000000001,0.05,0.0,0.632175,0.0,0.14960079531414194,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.02105986842105263,0.0,On,0.036489670263767926,0,On,0.0059350917135535105,0,On,0.16440297660299347,0.12330223245224506,On,0,0,Off,On,13064.188073783402,18.888888888888914,0.8,2495.127799549934,18.527222966666667,0.7375375000000001,1,14821.778373333334,14821.778373333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9755.165004444445,Off,0.0,0,47.865469484414305,51.666666666666686,46.10666666666668,0.0,50.88308223508826,0.0,0.0,0.0,74.78979606939735,50.377353442090524,50.88308223508826,50.12448904559166,12.43753247303448,18.760723628699207,0.0,7.761245521399508,-2.4345252717746653,2.8,9.236100170605994,12477.2319612756,60.37964412414112,1059.5176702770189,-923.8976115700556,-0.0,-0.0,383.44337756613163,0.0,2.0,0.044417449262000176,0.0,0.0,0.5748080926610544,131.99922844444444,-46.501878503877236,0.21786960219664772,8.808197860653086,0.002861537199504945,34.456919743643965,1.2271258939066028,0.3849362932828049,-2488.841454204361,54.093298778568226,0.18153410662736816,1238.3778773627544,-178.8602070857355
2025-01-01 00:03:00,1.0504898574838968,0.16418412864747528,0.632175,0.01750816429139828,0.002736402144124588,0.01053625,0.05754953868482056,0.20540281879907615,0.7375375000000001,0.05,0.0,0.632175,0.0,0.14960079531414194,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.02105986842105263,0.0,On,0.036489670263767926,0,On,0.0059350917135535105,0,On,0.16440297660299347,0.12330223245224506,On,0,0,Off,On,13064.188073783402,18.888888888888914,0.8,2495.127799549934,18.527222966666667,0.7375375000000001,1,14821.778373333334,14821.778373333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9755.165004444445,Off,0.0,0,47.501553457943984,51.666666666666686,46.10666666666668,0.0,50.87234544519965,0.0,0.0,0.0,74.22117727803747,50.367409748230365,50.87234544519965,50.11494189974572,12.43753247303448,18.99125007921081,0.0,7.860239280518889,-2.368241269756659,2.8,9.236100170605994,12433.58186513976,7.022644046604455,1040.3281248904098,-944.5265534731234,-0.0,-0.0,383.44337756613163,0.0,2.0,0.044762686056194205,0.0,0.0,0.5792758166408024,131.99922844444444,-69.52303273665032,0.21476607808592843,8.915238858956432,0.0028617017273926773,33.878133617952656,1.2261574564288433,0.3852695731154799,-2540.7001731494906,52.59501764616117,0.18116852808919856,1220.2341846552333,-179.90605976482362
2025-01-01 00:04:00,0.3129523574838967,0.16418412864747528,0.0,0.005215872624731612,0.002736402144124588,0.0,0.05754953868482056,0.20540281879907615,0.0,0.05,0.0,0.0,0.0,0.14960079531414194,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.02105986842105263,0.0,On,0.036489670263767926,0,On,0.0059350917135535105,0,On,0.16440297660299347,0.12330223245224506,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,14821.778373333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9755.165004444445,Off,0.0,0,47.1481359452513,51.666666666666686,46.10666666666668,0.0,50.86168912959397,0.0,0.0,0.0,73.66896241445515,50.35754165520723,50.86168912959397,50.10546791801387,12.43753247303448,19.214914328683623,0.0,7.952992383462095,-2.303834182464113,2.8,9.236100170605994,-666.3126029571249,-2538.166105017705,1022.3327894246198,-964.7155297410847,-0.0,-0.0,383.44337756613163,0.0,2.0,0.04509651665296742,0.0,0.0,0.5835959325365002,131.99922844444444,-85.04045078217197,0.21180256944772774,9.01883574888014,0.002861863619406058,33.31772502179783,1.2252193049516673,0.38558158128154496,-2589.365948569357,51.199843551652194,0.18081259331604876,1202.6600457797263,-180.32725635510644
2025-01-01 00:05:00,0.3129523574838967,0.16418412864747528,0.0,0.005215872624731612,0.002736402144124588,0.0,0.05754953868482056,0.20540281879907615,0.0,0.05,0.0,0.0,0.0,0.14960079531414194,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.02105986842105263,0.0,On,0.036489670263767926,0,On,0.0059350917135535105,0,On,0.16440297660299347,0.12330223245224506,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,14821.778373333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9755.165004444445,Off,0.0,0,47.300613899034865,51.666666666666686,46.10666666666668,0.0,50.851110973513364,0.0,0.0,0.0,73.90720921724197,50.3477469820333,50.851110973513364,50.09606498629327,12.43753247303448,19.104330809975345,0.0,7.915509013340329,-2.241065115804409,2.8,9.236100170605994,-652.6200925110954,-2518.0144584978602,1005.3158369925862,-954.7123613297666,-0.0,-0.0,383.44337756613163,0.0,2.0,0.04493160324671574,0.0,0.0,0.5814617811595802,131.99922844444444,-81.35110874746053,0.213279746296584,8.967875713543929,0.0028620229553287385,33.56042873908271,1.225682786964015,0.38545552299665353,-2569.6902633982145,51.67580490035441,0.18046503532218636,1185.5859120045138,-180.2700750119276
2025-01-01 00:06:00,0.3129523574838967,0.16418412864747528,0.0,0.005215872624731612,0.002736402144124588,0.0,0.05754953868482056,0.20540281879907615,0.0,0.05,0.0,0.0,0.0,0.14960079531414194,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.02105986842105263,0.0,On,0.036489670263767926,0,On,0.0059350917135535105,0,On,0.16440297660299347,0.12330223245224506,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,14821.778373333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9755.165004444445,Off,0.0,0,47.447589530883064,51.666666666666686,46.10666666666668,0.0,50.84049952211548,0.0,0.0,0.0,74.13685864200478,50.33792063270306,50.84049952211548,50.08663118799686,12.43753247303448,18.997351778974135,0.0,7.880725186627343,-2.1797348084508843,2.8,9.236100170605994,-639.0572694172984,-2499.1632377458254,989.1417084836253,-945.0750495275889,-0.0,-0.0,383.44337756613163,0.0,2.0,0.044771807866563235,0.0,0.0,0.5793938623752369,131.99922844444444,-77.42559745584114,0.21472025430033825,8.918790387037575,0.0028621833912470395,33.794899229119224,1.2261314909545764,0.38533850650922824,-2551.4423892788514,52.279151533025974,0.18012479612419605,1168.953860525281,-179.8121520416557
2025-01-01 00:07:00,0.3129523574838967,0.16418412864747528,0.0,0.005215872624731612,0.002736402144124588,0.0,0.05754953868482056,0.20540281879907615,0.0,0.05,0.0,0.0,0.0,0.14960079531414194,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.02105986842105263,0.0,On,0.036489670263767926,0,On,0.0059350917135535105,0,On,0.16440297660299347,0.12330223245224506,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,14821.778373333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9755.165004444445,Off,0.0,0,47.589506235274776,51.666666666666686,46.10666666666668,0.0,50.829855988221844,0.0,0.0,0.0,74.35860349261684,50.328063750282816,50.829855988221844,50.07716763131331,12.43753247303448,18.893685363387767,0.0,7.848364323317164,-2.119675027684105,2.8,9.236100170605994,-625.3802012008146,-2481.5183907751007,973.6919595679581,-935.773576848926,-0.0,-0.0,383.44337756613163,0.0,2.0,0.04461671790867846,0.0,0.0,0.5773868366598072,131.99922844444444,-73.05000191802017,0.216127032281821,8.870753730396846,0.002862344888931667,34.02180056419925,1.2265666099430275,0.3852296092110727,-2534.474937370732,52.95654659563114,0.179790981362407,1152.7150701316127,-179.0231105636547
2025-01-01 00:08:00,0.3129523574838967,0.16418412864747528,0.0,0.005215872624731612,0.002736402144124588,0.0,0.05754953868482056,0.20540281879907615,0.0,0.05,0.0,0.0,0.0,0.14960079531414194,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.02105986842105263,0.0,On,0.036489670263767926,0,On,0.0059350917135535105,0,On,0.16440297660299347,0.12330223245224506,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,14821.778373333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9755.165004444445,Off,0.0,0,47.726693507171774,51.666666666666686,46.10666666666668,0.0,50.81918148694401,0.0,0.0,0.0,74.5729586049559,50.31817738572697,50.81918148694401,50.06767533511845,12.43753247303448,18.793114869113012,0.0,7.818200697725654,-2.0607444345004766,2.8,9.236100170605994,-612.2369648519216,-2465.4119155394346,958.8653787029887,-926.7851524646238,-0.0,-0.0,383.44337756613163,0.0,2.0,0.04446603025145856,0.0,0.0,0.5754367813037866,131.99922844444444,-68.89518995342931,0.21750212879682432,8.824329086621617,0.0028625074132479006,34.241620592871854,1.2269890254011533,0.3851280780947294,-2518.667630909352,53.25571536991725,0.17946283915317768,1136.8285547818762,-177.96317607888756
2025-01-01 00:09:00,0.3129523574838967,0.16418412864747528,0.0,0.005215872624731612,0.002736402144124588,0.0,0.05754953868482056,0.20540281879907615,0.0,0.05,0.0,0.0,0.0,0.14960079531414194,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.02105986842105263,0.0,On,0.036489670263767926,0,On,0.0059350917135535105,0,On,0.16440297660299347,0.12330223245224506,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,14821.778373333334,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9755.165004444445,Off,0.0,0,47.85943763573534,51.666666666666686,46.10666666666668,0.0,50.808477060778685,0.0,0.0,0.0,74.78037130583647,50.308262521539795,50.808477060778685,50.05815525192036,12.43753247303448,18.695452086126338,0.0,7.790025382411544,-2.0028248169476894,2.8,9.236100170605994,-599.5924306259442,-2450.068430606861,944.5758140562531,-918.0899073823031,-0.0,-0.0,383.44337756613163,0.0,2.0,0.04431948212265947,0.0,0.0,0.5735402957604325,131.99922844444444,-64.94590080977285,0.21884730050985,8.778751933190609,0.0028626709313447083,34.454782257428306,1.2273995023220265,0.38503321546989855,-2503.9093554518577,53.84092484499663,0.17913974064233404,1121.2600251065317,-176.68421105027855
