Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 10:00:00,7.995514909869194,0.2818968817885853,0.0,7.995514909869194,0.28189688178858535,0.0,0.37476173254229866,0.9166775903703706,0.42529079540096887,6.278784791555555,0.0,0.0,0.2818968817885853,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.018311907894736842,0.0,0.012346977237059374,0.0,0.34410284741050245,0.0,0.049428286349521705,0.0,0.31147886641611083,0.23360914981208306,0.0,0.0,6278.784791555557,18.33333333333337,0.5166666666666667,0.0,6.278784791555555,0.0,0.5166666666666667,6278.784791555557,12152.486693333334,916.6775903703705,0.16666666666666666,36.19301881371468,51.66666666666668,46.10666666666668,0.0,51.138149066029214,0.04184722182271409,112.0537857663326,916.6775903703705,36.19301881371468,49.03132040708975,51.138488773893044,47.977566369756204,12.43753247303448,18.034859770938212,-0.05162513671619564,6.397409068206353,1.5624015133435876,0.85,9.236100170605994,6213.288291916751,-3626.2290054904997,-323.0137979053268,-1064.6321411205279,0.0,0.0,976.2478499608065,727.8989083186952,3.0,0.04716764397273677,0.0,0.0,0.27989892909662556,197.99884266666666,22.887791520917254,0.24569335912661494,8.725256795237582,0.0030837730066136443,194.0061413812045,1.2300213620181357,0.5114186119511822,-3753.4565430122693,127.22753752177012,0.3624556363775999,-342.73291074787545,19.719112842548675
2025-01-01 11:00:00,6.342964134089619,0.2886012815409261,0.0,6.342964134089619,0.2886012815409261,0.0,0.4125261463968512,0.0,0.8669018654705452,5.063536122222222,0.0,0.0,0.2886012815409261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.42067076383755897,0.0,0.018311907894736842,0.0,0.013655089420012692,0.0,0.3805591490821017,0.0,0.061429392911751264,0.0,0.32041806608589857,0.24031354956442386,0.0,0.0,5063.536122222223,18.33333333333337,0.4166666666666667,0.0,5.063536122222222,0.0,0.4166666666666667,5063.536122222223,12152.486693333334,0.0,0.0,38.959880146502414,51.66666666666668,46.10666666666668,0.0,51.84215459417471,0.08187996559705128,224.68741001011068,0.0,38.959880146502414,51.49884104333027,51.84708421356986,51.32225464851292,12.43753247303448,18.017577879606574,-0.0585008665718058,7.1358109580810725,2.9892766925665173,1.95,9.236100170605994,5515.94683096297,-3091.6323433828843,-466.5106771384428,-944.5184522171761,0.0,0.0,1337.2097760335337,778.9633074192301,3.0,0.04503415717835659,0.0,0.0,0.26723854119737056,197.99884266666666,59.71938492438962,0.24803574322467656,8.745190417544766,0.003111327335449057,213.31328264335903,1.2294967777832846,0.4741580228122551,-3208.792992418654,117.16064903577016,0.3624556363775999,-491.483641206193,24.97296406775017
2025-01-01 12:00:00,5.71614785963404,0.2910156681397512,0.0,5.71614785963404,0.2910156681397512,0.0,0.40172860770569746,0.0,0.4534245745950089,4.860994677333334,0.0,0.0,0.2910156681397512,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06760282476710315,0.050702118575327346,0.0,0.0,0.019074904057017544,0.0,0.013254646915026981,0.0,0.369399056733653,0.0,0.0654036837420072,0.0,0.32041806608589857,0.24031354956442386,0.0,0.0,4860.994677333334,18.33333333333337,0.4,0.0,4.860994677333334,0.0,0.4,4860.994677333334,12152.486693333334,0.0,0.0,37.27394464198819,51.66666666666668,46.10666666666668,0.0,51.43705742565256,0.16585766930221532,449.37482002022136,0.0,37.27394464198819,50.03825420400498,51.43705742565256,49.3388525931812,12.43753247303448,18.035743171872653,-0.05056493602541353,7.472189531584222,3.9681341950262397,3.05,9.236100170605994,5140.649344671651,-2892.532616336358,-414.0641080213649,-850.7056555954845,0.0,0.0,1030.7227603413603,816.0142162440402,3.0,0.04361446398431386,0.0,0.0,0.25881389728494597,197.99884266666666,99.63756259244194,0.24950486353892926,8.77687415605695,0.003135079198378372,157.05067023651,1.2287854150283455,0.5343771580075507,-3011.197418194299,118.66480185794138,0.3624556363775999,-439.4827231128285,25.41861509146355
2025-01-01 13:00:00,5.715251718821694,0.2910156681397512,0.0,5.715251718821694,0.2910156681397512,0.0,0.39862267992760353,1.0083453494074075,0.4599962365977943,3.848287452888889,0.0,0.0,0.2910156681397512,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06760282476710315,0.050702118575327346,0.0,0.0,0.02136389254385965,0.0,0.01306777374603365,0.0,0.3641910136377102,0.0,0.07197534574479261,0.0,0.32041806608589857,0.24031354956442386,0.0,0.0,3848.2874528888888,18.33333333333337,0.31666666666666665,0.0,3.848287452888889,0.0,0.31666666666666665,3848.2874528888888,12152.486693333334,1008.3453494074075,0.18333333333333332,37.41961115088264,51.66666666666668,46.10666666666668,0.0,51.485353596528995,0.28820447937422317,784.666419603051,1008.3453494074075,37.41961115088264,50.156863456044704,51.48544704415984,49.49252493817172,12.43753247303448,18.05377979971144,-0.042131286425628765,7.898099639442567,5.115705636755188,4.45,9.236100170605994,4265.9220794286,-2242.17319728337,-289.7695592821336,-723.6421437037498,0.0,0.0,987.9887646104961,903.2834166497603,2.3,0.04109175790801299,0.0,0.0,0.24384383158502895,151.79911271111112,153.28800563296525,0.2505209379749719,8.802215848039342,0.0031530706463414587,112.34079974703,1.2281188142846384,0.5210974499799577,-2358.2113110453943,116.0381137620242,0.3624556363775999,-312.1313847963966,22.361825514262993
2025-01-01 14:00:00,5.325459007901582,0.2910156681397512,0.0,5.325459007901582,0.2910156681397512,0.0,0.4043875350317575,0.0,0.4651596853142686,4.455911787555555,0.0,0.0,0.2910156681397512,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06760282476710315,0.050702118575327346,0.0,0.0,0.02288988486842105,0.0,0.013214602664528409,0.0,0.3682830474988081,0.0,0.07713879446126687,0.0,0.32041806608589857,0.24031354956442386,0.0,0.0,4455.911787555556,18.33333333333337,0.36666666666666664,0.0,4.455911787555555,0.0,0.36666666666666664,4455.911787555556,12152.486693333334,0.0,0.0,35.96325029063139,51.66666666666668,46.10666666666668,0.0,51.32095489500093,0.041373915010948815,112.0537857663326,0.0,35.96325029063139,48.86531342025649,51.32095489500093,47.63749268288427,12.43753247303448,18.042017505330513,-0.05449596012848008,8.424017737609965,5.6899560454001765,4.7,9.236100170605994,4943.979616625181,-2252.6983474007734,-449.73536313033946,-694.8240066540568,0.0,0.0,979.1171841644577,977.4976863514446,2.0,0.040318626384884065,0.0,0.0,0.23925596865297943,131.99922844444444,203.7746515592237,0.2515842822867996,8.807239485355101,0.0031657369489058963,79.72115653495074,1.2275421410739964,0.48913383697695234,-2365.470938862562,112.7725914617887,0.3624556363775999,-463.24853766212334,13.513174531783875
2025-01-01 15:00:00,4.21527571258312,0.3008663809253683,0.0,4.21527571258312,0.3008663809253683,0.0,0.4791071296108923,0.0,0.49550546475000556,3.2406631182222223,0.0,0.0,0.3008663809253683,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.026704865679824562,0.0,0.01567065002844076,0.0,0.436731613902627,0.0,0.09435029018284771,0.0,0.33516194086593815,0.2513714556494535,0.0,0.0,3240.6631182222222,18.33333333333337,0.26666666666666666,0.0,3.2406631182222223,0.0,0.26666666666666666,3240.6631182222222,12152.486693333334,0.0,0.0,35.395831961889364,51.66666666666668,46.10666666666668,0.0,51.039167111651984,0.041757958523864276,112.0537857663326,0.0,35.395831961889364,48.26082264934125,51.039167111651984,46.871650418185894,12.43753247303448,17.937100296464767,-0.07250618529376159,8.366961576039502,5.322331865035991,4.15,9.236100170605994,3813.941299408552,-2382.874333329545,-548.8827784726593,-730.8853104540159,0.0,0.0,1099.6503905002824,830.5549340481354,2.25,0.04097855847487882,0.0,0.0,0.24317209143775953,148.499132,204.51310114006367,0.2540021658401892,8.769314310312097,0.0031751944169920165,83.01655625129841,1.2279775080437216,0.46355045660294064,-2504.301116154478,121.42678282493314,0.3624556363775999,-549.5829382666527,0.7001597939935374
2025-01-01 16:00:00,5.389469206749661,0.30710006462321926,0.0,5.389469206749661,0.30710006462321926,0.0,0.5187289438228162,0.9166775903703706,0.5108581094453627,3.4432045631111112,0.0,0.0,0.30710006462321926,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07082200689886999,0.05311650517415247,0.0,0.0,0.03357183114035087,0.0,0.01680523712590027,0.0,0.46835187555656504,0.0,0.10139135661440352,0.0,0.3386447459320892,0.2539835594490668,0.0,0.0,3443.2045631111114,18.33333333333337,0.2833333333333333,0.0,3.4432045631111112,0.0,0.2833333333333333,3443.2045631111114,12152.486693333334,916.6775903703705,0.16666666666666666,38.57911249152774,51.66666666666668,46.10666666666668,0.0,51.624263620340756,0.08240025948643873,224.1075715326652,916.6775903703705,38.57911249152774,51.22491446046084,51.624263620340756,51.02523988052088,12.43753247303448,18.110170329590698,-0.0318304144744511,8.215111889132446,4.5516938586821585,3.05,9.236100170605994,3803.235234601492,-3369.805591351041,-717.6818848773578,-854.6760697886813,0.0,0.0,1137.881149497377,321.8258724451583,2.0,0.04354464412492675,0.0,0.0,0.258399577165768,131.99922844444444,76.82559178168489,0.25200335430753446,8.860676107335793,0.0031847687718029828,26.87143011637594,1.2272406774692703,0.5088767868692344,-3498.318342221823,128.51275087078176,0.3624556363775999,-707.9454445597526,-9.736440317605203
2025-01-01 17:00:00,5.830566629511523,0.35494148038783524,0.0,5.830566629511523,0.35494148038783524,0.0,0.9255672967283294,0.0,0.6516289901165274,4.253370342666667,0.0,0.0,0.35494148038783524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07726037116240361,0.057945278371802696,0.0,0.0,0.0427277850877193,0.0,0.03058045929740867,0.0,0.8522590523432013,0.0,0.1783736829327469,0.0,0.39599493602137686,0.29699620201603255,0.0,0.0,4253.370342666667,18.33333333333337,0.35,0.0,4.253370342666667,0.0,0.35,4253.370342666667,12152.486693333334,0.0,0.0,36.48740232386515,51.66666666666668,46.10666666666668,0.0,51.25472247481407,0.20702920010269893,560.9937269284698,0.0,36.48740232386515,49.2775117394131,51.25472247481407,48.28890637171263,12.43753247303448,17.967778091657486,-0.06537581900751217,7.3999681875771985,3.378961183722816,1.95,9.236100170605994,5049.197341476309,-3714.522294388383,-688.2077872232632,-949.2102261648878,0.0,0.0,1744.1755032789158,26.253849858816736,2.95,0.04543438361815563,0.0,0.0,0.2696135369033392,194.69886195555554,0.8617216956138378,0.2543218927367332,8.793258556324194,0.003186899606021732,41.323437026304745,1.2272621008868783,0.5455586948805996,-3857.84052712766,143.3182327392775,0.3624556363775999,-675.414874300271,-12.792912922992175
2025-01-01 18:00:00,5.0204382611704235,0.3670206510452295,0.0,5.0204382611704235,0.3670206510452295,0.0,1.1493946724329236,0.9166775903703706,0.7264101045893515,2.2279558937777777,0.0,0.0,0.3670206510452295,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08047955329417043,0.06035966497062781,0.0,0.0,0.04883175438596491,0.0,0.038122126474639535,0.0,1.062440791572319,0.0,0.2370492365290452,0.0,0.4088813147661358,0.30666098607460174,0.0,0.0,2227.955893777778,18.33333333333337,0.18333333333333332,0.0,2.2279558937777777,0.0,0.18333333333333332,2227.955893777778,12152.486693333334,916.6775903703705,0.16666666666666666,36.43491346035872,51.66666666666668,46.10666666666668,0.0,51.194099498002466,0.20590321864366365,559.9790095929403,916.6775903703705,36.43491346035872,49.273325096718274,51.194099498002466,48.312937896076185,12.43753247303448,18.043837145618163,-0.04211368007564857,7.425261738079155,2.650264434438557,1.15,9.236100170605994,3215.639130690682,-3320.593466466302,-720.3036933928671,-1021.4165444972767,0.0,0.0,2045.1819276553122,0.0,3.0,0.04620782314332009,0.0,0.0,0.2742032275594946,197.99884266666666,-36.08214624513146,0.2535069956674871,8.832203226661528,0.0031935772457898247,42.69731535758201,1.226319685675983,0.42614955003576294,-3454.6839872882692,134.0905208219672,0.3624556363775999,-711.156501924856,-9.147191468011057
2025-01-01 19:00:00,7.5775297593451425,0.3553768310211041,0.0,7.577529759345142,0.3553768310211041,0.0,1.1324083966694267,1.0083453494074075,0.7783227808238631,4.658453232444445,0.0,0.0,0.3553768310211041,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07726037116240361,0.057945278371802696,0.0,0.0,0.05188373903508772,0.0,0.037428026132664306,0.0,1.0430966315016748,0.0,0.30448700612905744,0.0,0.396575403532402,0.2974315526493015,0.0,0.0,4658.453232444444,18.33333333333337,0.38333333333333336,0.0,4.658453232444445,0.0,0.38333333333333336,4658.453232444444,12152.486693333334,1008.3453494074075,0.18333333333333332,36.84802061293382,51.66666666666668,46.10666666666668,0.0,51.24258796167422,0.2079983376542969,559.5441307348561,1008.3453494074075,36.84802061293382,49.634770823892204,51.24302642247641,48.83042379419901,12.43753247303448,18.042428990428803,-0.056593495432297775,7.389481914279151,1.7233820043619077,-0.25000000000000006,9.236100170605994,5511.614885066031,-3520.8150545796057,-947.3349859268208,-1162.8023150629058,0.0,0.0,2080.9697419126883,0.0,3.0,0.048293120329227536,0.0,0.0,0.2865776520594986,197.99884266666666,-65.00577422819569,0.25385282567683926,8.83611400185018,0.003197597323604554,25.482981626967028,1.2263228141537479,0.36445335892140496,-3652.0887595715453,131.2737049919395,0.3624556363775999,-940.6740528066367,-6.660933120184082
2025-01-01 20:00:00,1.3597439928987565,0.31272425743449384,0.0,1.3597439928987565,0.31272425743449384,0.0,0.6903952017838867,0.0,0.6693487911148698,0.0,0.0,0.0,0.31272425743449384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07565078009652021,0.056738085072390136,0.0,0.0,0.053409731359649125,0.0,0.02206438202471259,0.0,0.614921088399525,0.0,0.2523831145355445,0.0,0.34131489648280505,0.2559861723621037,0.0,0.0,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,12152.486693333334,0.0,0.0,40.37463019704077,51.66666666666668,46.10666666666668,0.0,51.54601838321917,0.0,0.0,0.0,40.37463019704077,51.55548696984295,51.56022126315485,51.54601838321917,12.43753247303448,16.854450882677412,-0.013873373732153886,7.1794522110491785,0.8619814112783691,-0.55,9.236100170605994,436.8551761815803,-3382.9216107676652,-678.581672375579,-1071.907954146886,0.0,0.0,1533.850792811627,0.0,3.0,0.046698726457416455,0.0,0.0,0.2771163116216321,197.99884266666666,-25.087662483160713,0.27411641122308633,8.284118162135396,0.0032014701537810275,42.57540866952906,1.23134680252321,0.34501438663711964,-3514.3339239010575,131.41231313339188,0.3624556363775999,-673.6679274378964,-4.913744937682565
2025-01-01 21:00:00,5.069336857723574,0.260929320549237,0.0,5.069336857723575,0.260929320549237,0.0,0.21236708128460252,0.0,0.40105798888341615,4.455911787555555,0.0,0.0,0.260929320549237,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07404118903063679,0.05553089177297758,0.0,0.0,0.049594750548245616,0.0,0.005638230470198788,0.0,0.15713410026615812,0.0,0.05315222815110011,0.0,0.27386457170167927,0.2053984287762594,0.0,0.0,4455.911787555556,16.666666666666686,0.36666666666666664,0.0,4.455911787555555,0.0,0.36666666666666664,4455.911787555556,12152.486693333334,0.0,0.0,40.69492476631341,51.66666666666668,46.10666666666668,0.0,51.32514291802481,0.0,0.0,0.0,40.69492476631341,51.349629912122715,51.36187340917167,51.32514291802481,12.43753247303448,16.372757388495742,-0.050120689791493304,7.0880091939765855,0.9677318628900131,-0.3,9.236100170605994,4156.451619909686,-3963.3800874272692,-605.5128587643023,-1002.9767388035523,0.0,0.0,792.2533928155678,0.0,3.0,0.04575964520902106,0.0,0.0,0.2715436814535338,197.99884266666666,-88.73682165788578,0.28310729697292114,8.06512804058126,0.0032085315168167605,58.24849267155649,1.2333867394296907,0.42025640719755375,-4088.6669717587242,125.28688433145558,0.3624556363775999,-603.8214631970111,-1.691395567291178
2025-01-01 22:00:00,5.822521673417305,0.26844092838894246,0.0,5.822521673417305,0.2684409283889424,0.0,0.3001423611575261,0.0,0.45884319003755647,5.063536122222222,0.0,0.0,0.26844092838894246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07082200689886999,0.05311650517415247,0.0,0.0,0.0427277850877193,0.0,0.008916519777681795,0.0,0.24849805629212504,0.0,0.10092195218563312,0.0,0.28709923095305334,0.21532442321478998,0.0,0.0,5063.536122222223,16.666666666666686,0.4166666666666667,0.0,5.063536122222222,0.0,0.4166666666666667,5063.536122222223,12152.486693333334,0.0,0.0,39.68956186584821,51.66666666666668,46.10666666666668,0.0,51.00320813989237,0.0807628860729818,217.4394290420426,0.0,39.68956186584821,50.46828651772316,51.01677398261162,50.1872598639193,12.43753247303448,16.36724444814663,-0.05281249485302849,6.113998870901657,0.31120184411977025,-1.95,9.236100170605994,4746.786020880262,-5318.70861290047,-1087.1946507242628,-1188.682668997457,0.0,0.0,999.5870812061465,0.0,3.95,0.04888686834223332,0.0,0.0,0.29010102993034637,260.69847617777776,-127.65451355065038,0.2841221241931845,8.074700457779885,0.0032189404517031484,97.10401391122933,1.2334025490952873,0.510061523202136,-5458.850076609067,140.1414637085966,0.3624556363775999,-1085.6844640156107,-1.5101867086522127
2025-01-01 23:00:00,7.507774077790033,0.2603787720313621,0.0,7.507774077790033,0.2603787720313621,0.0,0.22052109635271908,1.0083453494074075,0.4052057302521284,5.873701901777778,0.0,0.0,0.2603787720313621,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.03586081962719298,0.0,0.006396401612971731,0.0,0.17826387511255437,0.0,0.058034034210312134,0.0,0.2811784623405965,0.21088384675544733,0.0,0.0,5873.701901777778,16.666666666666686,0.48333333333333334,0.0,5.873701901777778,0.0,0.48333333333333334,5873.701901777778,12152.486693333334,1008.3453494074075,0.18333333333333332,39.55974286967716,51.66666666666668,46.10666666666668,0.0,51.27655550065097,0.28259712417011235,758.5736881180059,1008.3453494074075,39.55974286967716,50.329337365356785,51.27723757776663,49.85504622059405,12.43753247303448,16.373889041517515,-0.05258691762777511,5.366807410270691,-0.9418331575075314,-3.05,9.236100170605994,5295.050611882746,-4957.326729727948,-1015.7969883820654,-1302.7549936125426,0.0,0.0,870.0427911298946,0.0,4.0,0.05051256952844361,0.0,0.0,0.2997481520404604,263.9984568888889,-145.9390874123843,0.28505164265585503,8.091787348694996,0.0032308546887486566,90.10268422607272,1.233365475075354,0.4552662363049163,-5100.153417739686,142.8266880117382,0.3624556363775999,-1014.3430737956706,-1.4539145863946812
