Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.4351426072783247,0.23042604574457742,0.0,0.007252376787972079,0.003840434095742957,0.0,0.017396369720924055,0.36774623755740066,0.0,0.05,0.0,0.0,0.0,0.2158427124112441,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00045302815096039974,0.0,On,0.01292230721323851,0,On,0.01253256898608509,0,On,0.2559298832987516,0.19194741247406363,On,0.06742338535632338,0,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,15090.231511111111,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9301.197853333333,Off,0.0,0,82.4297651361932,51.666666666666686,46.10666666666668,0.0,50.14122024696213,0.0,0.0,0.0,128.79650802530188,49.75046466256582,50.14122024696213,49.555086870367674,12.43753247303448,19.044799685119035,0.0,7.655847597182455,-0.043248140019194525,2.8,9.236100170605994,-68.33710573938754,-3283.907925080701,1371.7494886943018,-656.3465554469137,-0.0,-0.0,563.8025869799776,0.0,4.0,0.031002819943463714,0.0,0,0.2901557209531116,263.9984568888889,24.20686272754851,0.24747444893259055,9.436028518362342,0.0033206745553319497,115.16438391563399,1.222023816517522,0.5317742407655531,-3365.1931474847843,81.28522240408336,0.3624556363775999,1343.0348224653164,28.714666228985287
2025-01-01 00:01:00,0.4351426072783247,0.23042604574457742,0.0,0.007252376787972079,0.003840434095742957,0.0,0.017396369720924055,0.36774623755740066,0.0,0.05,0.0,0.0,0.0,0.2158427124112441,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00045302815096039974,0.0,On,0.01292230721323851,0,On,0.01253256898608509,0,On,0.2559298832987516,0.19194741247406363,On,0.06742338535632338,0,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,15090.231511111111,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9301.197853333333,Off,0.0,0,82.55391819707732,51.666666666666686,46.10666666666668,0.0,50.12730630293987,0.0,0.0,0.0,128.99049718293332,49.73762153643061,50.12730630293987,49.542779153175985,12.43753247303448,18.98565179249367,-0.014348207506387212,7.641154990627471,0.09891107037512639,2.8,9.236100170605994,-71.24912855049348,-3272.888167979286,1304.1710046465005,-652.6676594687168,-0.0,-0.0,563.8025869799776,0.0,4.0,0.03094170551296561,0.0,0,0.28958375034933576,263.9984568888889,17.615943938245678,0.2491451649653913,9.433676390372412,0.0033210739032186443,115.31261869765922,1.2258413538401518,0.5317057461856687,-3354.5787581311315,81.6905901518451,0.3624556363775999,1275.8845912890613,28.286413357439255
2025-01-01 00:02:00,0.4351426072783247,0.23042604574457742,0.0,0.007252376787972079,0.003840434095742957,0.0,0.017396369720924055,0.36774623755740066,0.0,0.05,0.0,0.0,0.0,0.2158427124112441,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00045302815096039974,0.0,On,0.01292230721323851,0,On,0.01253256898608509,0,On,0.2559298832987516,0.19194741247406363,On,0.06742338535632338,0,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,15090.231511111111,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9301.197853333333,Off,0.0,0,82.67453837478757,51.666666666666686,46.10666666666668,0.0,50.11337221036043,0.0,0.0,0.0,129.17896621060558,49.72475906639191,50.11337221036043,49.53045249440766,12.43753247303448,18.927801126222366,-0.07219887377769041,7.6272945625859725,0.23466791004961085,2.8,9.236100170605994,-74.52607013757626,-3262.5677577027823,1239.6724774241666,-649.0774691990126,-0.0,-0.0,563.8025869799776,0.0,4.0,0.030881879409479257,0.0,0,0.2890238372117388,263.9984568888889,10.748812081458695,0.250076697061721,9.407399936720738,0.0033214725198720528,115.45712421752239,1.2260838567419845,0.5316411229998014,-3344.5679135411087,82.00015583832632,0.3624556363775999,1211.7585797375536,27.91389768661297
2025-01-01 00:03:00,0.4351426072783247,0.23042604574457742,0.0,0.007252376787972079,0.003840434095742957,0.0,0.017396369720924055,0.36774623755740066,0.0,0.05,0.0,0.0,0.0,0.2158427124112441,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00045302815096039974,0.0,On,0.01292230721323851,0,On,0.01253256898608509,0,On,0.2559298832987516,0.19194741247406363,On,0.06742338535632338,0,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,15090.231511111111,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9301.197853333333,Off,0.0,0,82.79176726134467,51.666666666666686,46.10666666666668,0.0,50.09941855780108,0.0,0.0,0.0,129.36213634585104,49.711877802897305,50.09941855780108,49.51810742544543,12.43753247303448,18.871195470985302,-0.12880452901475437,7.614227437019262,0.3643255570611049,2.8,9.236100170605994,-78.10535963035886,-3252.8739873859627,1178.071505671241,-645.5722296589815,-0.0,-0.0,563.8025869799776,0.0,4.0,0.030823290893614165,0.0,0,0.28847550666982646,263.9984568888889,3.664283048645032,0.25099261919694443,9.382379395548885,0.003321871557117331,115.59793817088575,1.2263212270622752,0.5315801913315442,-3335.1321331286945,82.25814574273203,0.3624556363775999,1150.5135788231498,27.55792684809125
2025-01-01 00:04:00,0.4351426072783247,0.23042604574457742,0.0,0.007252376787972079,0.003840434095742957,0.0,0.017396369720924055,0.36774623755740066,0.0,0.05,0.0,0.0,0.0,0.2158427124112441,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00045302815096039974,0.0,On,0.01292230721323851,0,On,0.01253256898608509,0,On,0.2559298832987516,0.19194741247406363,On,0.06742338535632338,0,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,15090.231511111111,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9301.197853333333,Off,0.0,0,82.90574097296818,51.666666666666686,46.10666666666668,0.0,50.08544591024702,0.0,0.0,0.0,129.54022027026278,49.69897827433335,50.08544591024702,49.505744456376526,12.43753247303448,18.81578463010101,-0.18421536989904652,7.60191351596845,0.4881708188197507,2.8,9.236100170605994,-76.27143112175901,-3243.7475172029217,1119.2343043149126,-642.1483487929241,-0.0,-0.0,563.8025869799776,0.0,4.0,0.030765891079119183,0.0,0,0.2879383011966554,263.9984568888889,2.0743306911874555,0.25189349864347704,9.357353748529782,0.0033222710037038657,115.73520742832957,1.2265536696646064,0.5315227654438102,-3326.242101482833,82.49458427991132,0.3624556363775999,1092.0141123861222,27.220191928790342
2025-01-01 00:05:00,0.4351426072783247,0.23042604574457742,0.0,0.007252376787972079,0.003840434095742957,0.0,0.017396369720924055,0.36774623755740066,0.0,0.05,0.0,0.0,0.0,0.2158427124112441,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00045302815096039974,0.0,On,0.01292230721323851,0,On,0.01253256898608509,0,On,0.2559298832987516,0.19194741247406363,On,0.06742338535632338,0,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,15090.231511111111,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9301.197853333333,Off,0.0,0,83.01631774156009,51.666666666666686,46.10666666666668,0.0,50.07145481000381,0.0,0.0,0.0,129.71299647118764,49.68606098787876,50.07145481000381,49.49336407681624,12.43753247303448,18.76162194460381,-0.23837805539624668,7.590312617826575,0.606477071318394,2.8,9.236100170605994,-71.48980447460815,-3235.1526030853715,1063.030446487363,-638.8086479491466,-0.0,-0.0,563.8025869799776,0.0,4.0,0.030709738241221453,0.0,0,0.287412766190695,263.9984568888889,3.516256494560764,0.2527782813923937,9.33297037375139,0.003322670848833342,115.86874956492875,1.226780954726778,0.5314686590571908,-3317.8684871945243,82.71588410915263,0.3624556363775999,1036.131048722189,26.899397765173905
2025-01-01 00:06:00,0.4351426072783247,0.23042604574457742,0.0,0.007252376787972079,0.003840434095742957,0.0,0.017396369720924055,0.36774623755740066,0.0,0.05,0.0,0.0,0.0,0.2158427124112441,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00045302815096039974,0.0,On,0.01292230721323851,0,On,0.01253256898608509,0,On,0.2559298832987516,0.19194741247406363,On,0.06742338535632338,0,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,15090.231511111111,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9301.197853333333,Off,0.0,0,83.12348321003466,51.666666666666686,46.10666666666668,0.0,50.0574458229627,0.0,0.0,0.0,129.88044251567916,49.67312647280069,50.0574458229627,49.480966797719695,12.43753247303448,18.708713295411982,-0.2912867045880745,7.579384877551388,0.719504707342946,2.8,9.236100170605994,-66.16163346013224,-3227.0619272673403,1009.3359284920105,-635.5530134236303,-0.0,-0.0,563.8025869799776,0.0,4.0,0.03065484151668143,0.0,0,0.28689898716298323,263.9984568888889,5.588792983520392,0.25364665642661977,9.309233059323795,0.0033230710811632353,115.99853304052162,1.227003051745824,0.5314176872284841,-3309.9822282346595,82.92030096731938,0.3624556363775999,982.7413888661611,26.594539625849293
2025-01-01 00:07:00,0.9983144822783248,0.23042604574457742,0.5566486486486486,0.016638574704638746,0.003840434095742957,0.009277477477477477,0.017396369720924055,0.36774623755740066,0.563171875,0.05,0.0,0.5566486486486486,0.0,0.2158427124112441,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00045302815096039974,0.0,On,0.01292230721323851,0,On,0.01253256898608509,0,On,0.2559298832987516,0.19194741247406363,On,0.06742338535632338,0,On,0,0,Off,On,12030.461220841242,19.500000000000057,0.9250000000000002,3622.9421652698684,16.313763795795793,0.563171875,1,15090.231511111111,15090.231511111111,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9301.197853333333,Off,0.0,0,83.2273395367179,51.666666666666686,46.10666666666668,0.0,50.04341951738739,0.0,0.0,0.0,130.04271802612172,49.660175260603246,50.04341951738739,49.46855313221118,12.43753247303448,18.657021144059236,-0.3429788559408209,7.569091211716723,0.8275017511320844,2.8,9.236100170605994,11969.698432099798,403.4940904380642,958.0326385561823,-632.3786751360445,-0.0,-0.0,563.8025869799776,0.0,4.0,0.030601164900048956,0.0,0,0.28639662713812997,263.9984568888889,7.81329941462289,0.2544990062466949,9.286122535644365,0.00332347168926324,116.12466517026941,1.2272201129161362,0.5313696685321154,-3302.5548639956432,83.10678916383911,0.3624556363775999,931.7279762516908,26.3046623044915
2025-01-01 00:08:00,0.9983144822783248,0.23042604574457742,0.5566486486486486,0.016638574704638746,0.003840434095742957,0.009277477477477477,0.017396369720924055,0.36774623755740066,0.563171875,0.05,0.0,0.5566486486486486,0.0,0.2158427124112441,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00045302815096039974,0.0,On,0.01292230721323851,0,On,0.01253256898608509,0,On,0.2559298832987516,0.19194741247406363,On,0.06742338535632338,0,On,0,0,Off,On,12030.461220841242,19.500000000000057,0.9250000000000002,3622.9421652698684,16.313763795795793,0.563171875,1,15090.231511111111,15090.231511111111,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9301.197853333333,Off,0.0,0,82.74204019223025,51.666666666666686,46.10666666666668,0.0,50.02937644451548,0.0,0.0,0.0,129.28443780035977,49.647207866873536,50.02937644451548,49.456123578052576,12.43753247303448,18.824873143355738,-0.1751268566443187,7.690118830973838,0.9307044352618048,2.8,9.236100170605994,11950.009934620974,313.41611907216657,909.0080955487782,-642.7094351111617,-0.0,-0.0,563.8025869799776,0.0,4.0,0.030775309083429788,0.0,0,0.28802644439897274,263.9984568888889,-1.5444380890833145,0.2518711505123579,9.363652051056427,0.0033238726620348482,115.54956340605428,1.2265143060093797,0.5319339734923041,-3389.9617136823153,80.4356674846135,0.3624556363775999,882.9792242144638,26.028871334314484
2025-01-01 00:09:00,0.9983144822783248,0.23042604574457742,0.5566486486486486,0.016638574704638746,0.003840434095742957,0.009277477477477477,0.017396369720924055,0.36774623755740066,0.563171875,0.05,0.0,0.5566486486486486,0.0,0.2158427124112441,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.031860399916240616,0.023895299937180453,On,0.0,0,Off,0.004021034356725146,0.0,On,0.00045302815096039974,0.0,On,0.01292230721323851,0,On,0.01253256898608509,0,On,0.2559298832987516,0.19194741247406363,On,0.06742338535632338,0,On,0,0,Off,On,12030.461220841242,19.500000000000057,0.9250000000000002,3622.9421652698684,16.313763795795793,0.563171875,1,15090.231511111111,15090.231511111111,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,9301.197853333333,Off,0.0,0,82.2702261941665,51.666666666666686,46.10666666666668,0.0,50.01541469243276,0.0,0.0,0.0,128.54722842838515,49.63431608613004,50.01541469243276,49.44376678297869,12.43753247303448,18.98777537390879,-0.01222462609126751,7.803310326089177,1.0293377534217387,2.8,9.236100170605994,11931.556100329637,229.215264361736,862.1551830580123,-652.7995990950085,-0.0,-0.0,563.8025869799776,0.0,4.0,0.030943900628816707,0.0,0,0.28960429446188785,263.9984568888889,-9.908108396573652,0.2493507390025674,9.438352391308698,0.0033242718786083425,114.99129104002121,1.225830080665967,0.532461200414028,-3471.8668353996827,78.13993449155046,0.3624556363775999,836.3888548831405,25.7663281748718
