Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.6154258975402294,0.22766240498906085,0.18554954954954953,0.6154258975402294,0.22766240498906082,0.18554954954954955,0.016307960875736077,0.36139397833115994,0.18772395833333333,0.05,0.0,0.18554954954954953,0.0,0.21307907165572748,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031860399916240616,0.023895299937180457,0.0,0.0,0.004021034356725146,0.0,0.00041616329238315197,0.0,0.011870763226627778,0.0,0.009865164100533196,0.0,0.2522450289580628,0.18918377171854706,0.06742338535632338,0.0,0.0,0.0,4010.1537402804142,19.500000000000057,0.3083333333333334,1207.6473884232896,5.437921265265264,0.18772395833333333,0.3333333333333333,5030.07717037037,15090.231511111111,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9301.197853333333,0.0,0.0,81.17000637677702,51.66666666666668,46.10666666666668,0.0,49.73551644398209,0.0,0.0,0.0,126.82813496371409,49.375770145398704,49.73551644398209,49.19589699610701,12.43753247303448,19.13851586811641,-0.06826620766203433,7.950155756114689,2.05487997550196,2.8,9.236100170605994,3888.264396385766,-2294.697485790524,373.7497678078609,-662.3068901463355,0.0,0.0,556.6198587123971,0.0,4.0,0.03109880379354172,0.0,0.0,0.2910540348248828,263.9984568888889,-16.202312460709642,0.24765096486326854,9.514936624524688,0.0033323132124527728,113.64176856719095,1.2251338464532868,0.5331434926871973,-3578.6169167098706,76.27204249605681,0.3624556363775999,350.7761601264874,22.97360768137349
2025-01-01 01:00:00,0.5327372546807869,0.2261438089054591,0.13916216216216215,0.5327372546807869,0.2261438089054591,0.13916216216216215,0.015643580350585697,0.32630070558020124,0.14079296875,0.05,0.0,0.13916216216216215,0.0,0.21156047557212576,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031063889918334597,0.02329791743875094,0.0,0.0,0.0037194567799707597,0.0,0.00040387500619073607,0.0,0.011520248564424202,0.0,0.008976029138682564,0.0,0.2510167441778332,0.18826255813337484,0.03524404234535086,0.0,0.0,0.0,3007.6153052103105,19.500000000000057,0.23125000000000004,905.7355413174671,4.078440948948948,0.14079296875,0.25,3772.557877777778,15090.231511111111,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9301.197853333333,0.0,0.0,78.92429156778105,51.66666666666668,46.10666666666668,0.0,48.926299409682514,0.0,0.0,0.0,123.3192055746579,48.62748409108196,48.926299409682514,48.478076431781695,12.43753247303448,19.2250505755679,-0.04217920106144675,8.316950968810396,3.1720779347955257,2.5,9.236100170605994,2899.370410913367,-2151.993072587267,-299.0158818305902,-663.1548750978361,0.0,0.0,579.5273740707655,0.0,4.4,0.030400052983800642,0.0,0.0,0.28451441857911164,290.39830257777777,-24.617393269873244,0.2481230907890879,9.582026223746588,0.0033567147054166997,135.33661620929084,1.2248126448360943,0.42186198942193026,-3129.0235649742654,71.29495106953108,0.3624556363775999,-317.95557500130906,18.93969317071882
2025-01-01 02:00:00,0.5821285335141242,0.2255464264070296,0.194827027027027,0.5821285335141242,0.22554642640702957,0.194827027027027,0.015643580350585697,0.31937479691353854,0.19711015625,0.05,0.0,0.194827027027027,0.0,0.21096309307369626,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03026737992042858,0.02270053494032143,0.0,0.0,0.0037194567799707597,0.0,0.00040387500619073607,0.0,0.011520248564424202,0.0,0.008976029138682564,0.0,0.2510167441778332,0.18826255813337484,0.02911464367659419,0.0,0.0,0.0,4210.661427294434,19.500000000000057,0.3237500000000001,1268.029757844454,5.709817328528528,0.19711015625,0.35,5281.581028888889,15090.231511111111,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9301.197853333333,0.0,0.0,77.09754615107698,51.66666666666668,46.10666666666668,0.0,48.13863537123716,0.0,0.0,0.0,120.46491586105778,47.89774268344376,48.13863537123716,47.777296339547064,12.43753247303448,19.174095937470042,-0.06589667573107469,8.945050609750444,2.984328846300153,1.6500000000000001,9.236100170605994,4116.601429250585,-1511.2099610326864,-615.0517148398395,-690.0557425514015,0.0,0.0,618.3306326061928,0.0,5.0,0.030063457089589848,0.0,0.0,0.2813642140321482,329.99807111111113,-22.334888098640736,0.25134524179782847,9.59560805888956,0.0033896159658407823,170.13064502275012,1.2250020751560684,0.2990213477247642,-2843.8862733138226,64.64655443668231,0.3624556363775999,-633.2160711091183,18.164356269278766
2025-01-01 03:00:00,0.5898626189334893,0.2285501515597278,0.250561789622597,0.5898626189334893,0.2285501515597278,0.250561789622597,0.01555136951726824,0.3178148952495545,0.20649635416666667,0.05,0.04645728511809253,0.20410450450450449,0.0,0.21396681822639446,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029470869922522562,0.022103152441891916,0.0,0.0,0.003518405062134503,0.0,0.00040756149204846086,0.0,0.011625402963085276,0.0,0.0095405592731909,0.0,0.2558182210460035,0.19186366578450256,0.022985245007837517,0.0,0.0,0.0,4411.169114308455,20.000000000000057,0.3391666666666667,1328.4121272656184,5.98171339179179,0.20649635416666667,0.36666666666666664,5533.084887407408,15090.231511111111,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9301.197853333333,1055.056,0.0,77.68005323125885,51.66666666666668,46.10666666666668,0.0,48.839666684568456,0.12451508560067512,320.6274408612449,1055.056,121.37508317384196,48.58967994179661,48.839666684568456,48.46468657041069,12.43753247303448,19.68454454680104,-0.057853343900969044,9.01018304637978,2.6883658914330684,1.6500000000000001,9.236100170605994,4259.823523024691,-2032.519646101495,-474.59813625520076,-734.3649725318526,0.0,0.0,622.4718153968762,0.0,5.0,0.031108745097971718,0.0,0.0,0.29114707559857245,329.99807111111113,-39.452434148787944,0.24594967270933765,9.864346540328528,0.003424143367585355,152.7061608859381,1.222841202730897,0.3634607653968418,-3429.8615535603735,68.92978019325987,0.3624556363775999,-492.92843711984926,18.33030086464854
2025-01-01 04:00:00,0.5671145084021446,0.23481999760530928,0.19022323715364084,0.5671145084021445,0.23481999760530928,0.19022323715364084,0.01829657849346458,0.32986636740868003,0.1689515625,0.05,0.023228642559046265,0.1669945945945946,0.0,0.22023666427197594,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028674359924616546,0.021505769943462403,0.0,0.0,0.003518405062134503,0.0,0.0005005428575710746,0.0,0.014277630573759002,0.0,0.011699887037685291,0.0,0.26497452577135144,0.1987308943285135,0.024517594675026688,0.0,0.0,0.0,3609.1383662523726,20.000000000000057,0.2775,1086.8826495809606,4.894129138738738,0.1689515625,0.3,4527.0694533333335,15090.231511111111,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9301.197853333333,527.528,0.0,79.46800707596702,51.66666666666668,46.10666666666668,0.0,51.13250035816853,0.19961596245137345,538.8676974938084,527.528,124.16876105619846,49.227919807614725,51.13250035816853,48.27562953233783,12.43753247303448,19.67722022137942,-0.06185428996314387,8.630937564130111,2.653951006513475,0.55,9.236100170605994,3410.4253867822845,-2082.1483553813914,-986.2080358379336,-810.0500358270634,0.0,0.0,635.0952055342344,0.0,5.0,0.03214362244016109,0.0,0.0,0.30083250362958946,329.99807111111113,-23.758149177258975,0.24812648735999238,9.890826585026142,0.003454585167159844,161.819452753519,1.2222755481295762,0.3295650689071273,-3246.5626237450106,77.5316187826584,0.3624556363775999,-1004.3861208220183,18.178084984084656
2025-01-01 05:00:00,0.6451579861737269,0.24495334704220356,0.1917578337781029,0.6451579861737269,0.24495334704220353,0.1917578337781029,0.033525229086919975,0.3832949966701403,0.17833776041666666,0.05,0.015485761706030842,0.17627207207207204,0.0,0.23037001370887022,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028674359924616546,0.021505769943462403,0.03013488874390702,0.0,0.0039205084978070175,0.0,0.001002724153301138,0.0,0.028601996435811818,0.0,0.018417795638334504,0.0,0.2784856583538772,0.20886424376540783,0.02758229400940502,0.0,0.0,0.0,3809.646053266393,20.000000000000057,0.2929166666666667,1147.2650190021252,5.166025202002001,0.17833776041666666,0.31666666666666665,4778.573311851852,15090.231511111111,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9301.197853333333,351.6853333333333,0.0,84.10847371588895,51.66666666666668,46.10666666666668,0.0,51.79623095221743,0.19589744997667496,534.4564582640013,351.6853333333333,131.41949018107647,51.03572577608894,51.79623095221743,50.655473188024686,12.43753247303448,19.708194124279192,-0.04186424215828245,8.858650173658985,1.5432557273869318,-0.25000000000000006,9.236100170605994,3620.4466287858622,-2204.171117096084,-835.2360086314519,-858.929385043545,0.0,0.0,688.8377799694495,0.0,5.0,0.032661084892990175,0.0,0.0,0.3056754402186027,329.99807111111113,-19.10781940643542,0.2501492509049196,9.941507370597643,0.0034915650054709946,166.76320095012133,1.221505464619964,0.2937599174403346,-3426.296666261343,74.86053016313483,0.3624556363775999,-856.4538843638217,21.21787573236966
2025-01-01 06:00:00,0.7171639151583393,0.26180874298699014,0.2428189087695816,0.7171639151583393,0.26180874298699014,0.2428189087695816,0.060778529109908434,0.39988903188176417,0.20649635416666667,0.05,0.03871440426507711,0.20410450450450449,0.0,0.24722540965365677,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03026737992042858,0.02270053494032143,0.0,0.0,0.00442313779239766,0.0,0.0019087804552219375,0.0,0.05444661086228884,0.0,0.030414060996636672,0.0,0.29936649961778056,0.22452487471333535,0.039841091346918364,0.0,0.0,0.0,4411.169114308455,20.000000000000057,0.3391666666666667,1328.4121272656184,5.98171339179179,0.20649635416666667,0.36666666666666664,5533.084887407408,15090.231511111111,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9301.197853333333,879.2133333333333,0.0,81.8840682118941,51.66666666666668,46.10666666666668,0.0,51.52169888090659,0.18905958453179394,514.4897964869795,879.2133333333333,127.94385658108452,50.14097631640099,51.52169888090659,49.45061503414819,12.43753247303448,19.690041572650454,-0.06464576141478175,8.388575822892863,1.9014065838667464,0.3,9.236100170605994,4271.644813554404,-2233.9096169958266,-742.2012280826474,-822.4873558240557,0.0,0.0,703.4690400937319,0.0,4.6,0.032271248406823626,0.0,0.0,0.30202695640636384,303.59822542222224,-20.50598502372712,0.2525408888241344,9.965769025098895,0.003520985930791392,118.68539605384777,1.221559931311275,0.34366656458766454,-3645.076893867974,82.75514960652895,0.3624556363775999,-762.7735528143269,20.572324731679455
2025-01-01 07:00:00,0.7186203617754843,0.2649296818437547,0.2552354772266883,0.7186203617754843,0.2649296818437547,0.2552354772266883,0.06235143343320001,0.4185449700089509,0.18772395833333333,0.05,0.0696859276771388,0.18554954954954953,0.0,0.2503463485104213,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031860399916240616,0.023895299937180457,0.0,0.0,0.004121560215643275,0.0,0.001972269933882753,0.0,0.056257603283673976,0.0,0.03418229964447982,0.0,0.3019347314309879,0.2264510485732409,0.05056753901724254,0.0,0.0,0.0,4010.1537402804142,20.000000000000057,0.3083333333333334,1207.6473884232896,5.437921265265264,0.18772395833333333,0.3333333333333333,5030.07717037037,15090.231511111111,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9301.197853333333,1582.5839999999998,0.0,81.30060005309221,51.66666666666668,46.10666666666668,0.0,51.44390569454983,0.46281387746182506,1260.9179082675028,1582.5839999999998,127.03218758295658,49.89402059811329,51.44390569454983,49.11907804989502,12.43753247303448,19.664060694189164,-0.05655434993083101,8.165556093566627,1.5502356471017864,-0.55,9.236100170605994,3744.458931613323,-2714.4599209507546,-981.8376569066818,-882.9242549914312,0.0,0.0,630.2921408691836,6.183335462963993,3.35,0.03312292258439381,0.0,0.0,0.30999778407496514,221.09870764444443,-13.06269454484347,0.2543007886044676,9.975186574541329,0.0035400306023607607,68.34381490088946,1.2216540272198706,0.34788100493785507,-4007.4505982612177,85.34328888717374,0.3624556363775999,-1003.3697504288539,21.53209352217219
2025-01-01 08:00:00,0.6915367755410788,0.26150722324325093,0.1669945945945946,0.6915367755410787,0.26150722324325093,0.1669945945945946,0.05681113798906882,0.41577407505200986,0.1689515625,0.05,0.0,0.1669945945945946,0.0,0.24692388990991757,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032656909914146624,0.02449268243560996,0.0,0.0,0.0031163016264619883,0.0,0.0018186663564775543,0.0,0.05187617000612928,0.0,0.0359746828215438,0.0,0.2965749432990769,0.2224312074743076,0.05056753901724254,0.0,0.0,0.0,3609.1383662523726,20.000000000000057,0.2775,1086.8826495809606,4.894129138738738,0.1689515625,0.3,4527.0694533333335,15090.231511111111,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9301.197853333333,0.0,0.0,78.83811574925954,51.66666666666668,46.10666666666668,0.0,50.82115496501161,0.14798532291118097,398.40455359731806,0.0,123.18455585821803,49.09246189029943,50.82115496501161,48.22811535294334,12.43753247303448,19.751872253041412,-0.04140617048862574,7.617433715556178,0.9334356401998386,-1.4,9.236100170605994,3331.59532740108,-3227.7262413389353,-1094.8057713676099,-956.3974525021475,0.0,0.0,599.2562706595673,387.9276588536568,3.0,0.034200613408395544,0.0,0.0,0.32008390393673924,197.99884266666666,79.59814299128703,0.25401972942126144,10.033460158457636,0.0035537547239833686,77.20584989016889,1.2218516370759644,0.3696607515315268,-4406.60503047008,91.99613955018384,0.3624556363775999,-1118.0180923764276,23.21232100881774
2025-01-01 09:00:00,0.7225720127392402,0.26150722324325093,0.2335414312921041,0.7225720127392402,0.26150722324325093,0.2335414312921041,0.05644985146782404,0.41901200502141617,0.19711015625,0.05,0.03871440426507711,0.194827027027027,0.0,0.24692388990991757,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032656909914146624,0.02449268243560996,0.0,0.0,0.0025131464729532165,0.0,0.0018268585472724982,0.0,0.05210984644759833,0.0,0.04074496245813924,0.0,0.2965749432990769,0.2224312074743076,0.049035189350053375,0.0,0.0,0.0,4210.661427294434,20.000000000000057,0.3237500000000001,1268.029757844454,5.709817328528528,0.19711015625,0.35,5281.581028888889,15090.231511111111,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,9301.197853333333,879.2133333333333,0.0,82.35164536742683,51.66666666666668,46.10666666666668,0.0,51.50541461430536,0.23532663104862314,641.0227112367104,879.2133333333333,128.67444588660445,50.306873366671844,51.50822551015988,49.704791847000564,12.43753247303448,19.669316550655306,-0.06666886201789216,7.428133346314854,0.7834403423695125,-0.85,9.236100170605994,4138.048841334632,-2627.6596674981565,-759.2887736578443,-909.2348599955623,0.0,0.0,603.665263774918,973.6082755556571,3.0,0.03355203835211546,0.0,0.0,0.314013883100237,197.99884266666666,232.95701026084126,0.25684411150661257,10.022154730515535,0.003573232458081358,111.85097039441455,1.2227950538080488,0.3646410202291178,-3987.454142672634,91.76471733002352,0.3624556363775999,-782.0222693863136,22.733495728469357
