Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Other Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 10:00:00,5.693878006581912,0.19645845044230856,0.002340100215576051,0.27140119593429524,5.407826294518518,0.014650516129098744,0.002340100215576051,0.0,0.0,51.95465312409262,17.963309243081326,-0.09252202776540841
2025-01-01 11:00:00,5.186894291470801,0.19645845044230856,0.0024464684071931445,0.27140119593429524,4.900842579407407,0.014650516129098744,0.0024464684071931445,0.0,0.0,50.83644077983718,18.047267281924057,-0.061222786730098615
2025-01-01 12:00:00,4.512827677196853,0.19783912499255815,0.002233732023958958,0.27324209533462807,4.224864292592593,0.01472128926963237,0.002233732023958958,0.0,0.0,49.754972106202324,18.05434169697925,-0.06605615189355027
2025-01-01 13:00:00,3.837061709803639,0.19783912499255815,0.0020209956407247717,0.27324209533462807,3.5488860057777774,0.014933608691233249,0.0020209956407247717,0.0,0.0,48.70932615425664,18.023676962986304,-0.06766042438497114
2025-01-01 14:00:00,3.499214112677299,0.19783912499255815,0.0026060206946187845,0.27324209533462807,3.21089686237037,0.015075154972300499,0.0026060206946187845,0.0,0.0,47.698285790895525,18.006021168417238,-0.0679190796614534
2025-01-01 15:00:00,3.329652956976097,0.19714878771743335,0.0031378616527042505,0.27232164563446165,3.0419022906666666,0.015429020674968628,0.0031378616527042505,0.0,0.0,46.72908957567633,18.04513631227836,-0.05906705286887774
2025-01-01 16:00:00,4.1780241228599175,0.19921979954280772,0.04456465480401724,0.27508299473496084,3.886875149185185,0.01606597893977126,0.005850250538940128,0.03871440426507711,0.0,50.978048449530014,18.040164490888912,-0.06268058236817495
2025-01-01 17:00:00,5.027528057865505,0.2019811486433069,0.008562639425176006,0.2787647935356264,4.731848007703704,0.01691525662617477,0.008562639425176006,0.0,0.0,51.593028732720214,18.07076677640737,-0.056921218320788176
2025-01-01 18:00:00,4.8884682338343,0.2681057533692536,0.037087694430044546,0.5230985761007457,4.224864292592593,0.1405053651409612,0.006116171017982861,0.030971523412061684,0.0,50.411546086466984,18.081994968589893,-0.05570425700754906
2025-01-01 19:00:00,5.873350194070427,0.2019811486433069,0.0037228867065982637,0.2787647935356264,5.576820866222222,0.017764534312578278,0.0037228867065982637,0.0,0.0,52.141162349427454,18.03756551078461,-0.07591358444352014
2025-01-01 20:00:00,5.872571290651327,0.2012908113681821,0.002340100215576051,0.27784434383546,5.576820866222222,0.01790608059364553,0.002340100215576051,0.0,0.0,51.01674976398606,18.06001306019071,-0.05987754139536256
2025-01-01 21:00:00,6.2092861186559,0.2006004740930573,0.0010104978203623858,0.2769238941352936,5.91481000962963,0.0175522148909774,0.0010104978203623858,0.0,0.0,49.931683265263025,17.97762611488046,-0.08443490210794741
2025-01-01 22:00:00,7.051781119509283,0.19921979954280772,0.000691393245511106,0.27508299473496084,6.7597828681481475,0.01691525662617477,0.000691393245511106,0.0,0.0,48.883545586903296,18.02367607622333,-0.06450001198638416
2025-01-01 23:00:00,5.272555622310239,0.23718186751284698,0.03908669293573693,0.4672357694572388,4.731848007703704,0.07347184514929728,0.00037228867065982636,0.03871440426507711,0.0,50.17783268437173,16.45019865557455,-0.07597361598251039
2025-01-02 00:00:00,6.032999520237857,0.19645845044230856,0.00021273638323418648,0.27140119593429524,5.745815437925926,0.015782886377636758,0.00021273638323418648,0.0,0.0,51.54250936486141,16.369591338614846,-0.0706743318518563
2025-01-02 01:00:00,5.524883036004979,0.19576811316718376,5.318409580854662e-05,0.2704807462341289,5.2388317228148145,0.01557056695603588,5.318409580854662e-05,0.0,0.0,50.31341010200699,16.417057267519343,-0.051883279588337314
2025-01-02 02:00:00,5.523962586304814,0.19507777589205896,5.318409580854662e-05,0.26956029653396246,5.2388317228148145,0.01557056695603588,5.318409580854662e-05,0.0,0.0,49.12930719651744,16.38886207516416,-0.06567979224916236
2025-01-02 03:00:00,5.691895162027283,0.19438743861693417,0.00010636819161709324,0.2686398468337961,5.407826294518518,0.015429020674968628,0.00010636819161709324,0.0,0.0,47.985593264796826,16.3569774148866,-0.07374160856016862
2025-01-02 04:00:00,5.859969284030821,0.1936971013418094,0.03134381208272151,0.2677193971336297,5.576820866222222,0.015429020674968628,0.00037228867065982636,0.030971523412061684,0.0,49.79839132442086,16.40819608495821,-0.05822241546999051
2025-01-02 05:00:00,5.353268661481844,0.1936971013418094,0.0006382091497025594,0.2677193971336297,5.069837151111111,0.015712113237103132,0.0006382091497025594,0.0,0.0,50.67627250065774,16.391291190707246,-0.06472505005979097
2025-01-02 06:00:00,5.31355412365695,0.23158073420457495,0.032513862190509536,0.3421251666089721,4.900842579407407,0.07058637764057128,0.001542338778447852,0.030971523412061684,0.0,50.1449935507183,16.35415375359689,-0.07383778792348282
2025-01-02 07:00:00,5.707422710384099,0.1999885719252062,0.0024464684071931445,0.2784424356930871,5.407826294518518,0.021153980172494636,0.0024464684071931445,0.0,0.0,50.85261985875543,16.348704381388536,-0.07453239131943011
2025-01-02 08:00:00,7.554234157006555,0.19714878771743335,0.002340100215576051,0.27232164563446165,7.266766583259258,0.015145928112834125,0.002340100215576051,0.0,0.0,49.675086107161036,17.927017128972906,-0.11902320989657718
2025-01-02 09:00:00,6.708836659644834,0.19714878771743335,0.0021805479281504117,0.27232164563446165,6.42179372474074,0.01472128926963237,0.0021805479281504117,0.0,0.0,48.589584128979304,18.003636443309908,-0.08612039707159494
2025-01-02 10:00:00,7.721812867026356,0.19645845044230856,0.002340100215576051,0.27140119593429524,7.435761154962963,0.014650516129098744,0.002340100215576051,0.0,0.0,47.58018899128581,18.00374953334538,-0.07721523402095218
2025-01-02 11:00:00,5.693878006581912,0.19645845044230856,0.0024464684071931445,0.27140119593429524,5.407826294518518,0.014650516129098744,0.0024464684071931445,0.0,0.0,46.60769911678565,18.03516984566146,-0.07549607200755346
2025-01-02 12:00:00,5.357800535715372,0.19783912499255815,0.04094813628903606,0.27324209533462807,5.069837151111111,0.01472128926963237,0.002233732023958958,0.03871440426507711,0.0,51.77976115804423,18.061213730596155,-0.06104818374043675
2025-01-02 13:00:00,5.020023711729564,0.19783912499255815,0.0020209956407247717,0.27324209533462807,4.731848007703704,0.014933608691233249,0.0020209956407247717,0.0,0.0,51.45679272794802,18.078228080478144,-0.05913271508955778
2025-01-02 14:00:00,4.344186971195817,0.19783912499255815,0.0026060206946187845,0.27324209533462807,4.0558697208888885,0.015075154972300499,0.0026060206946187845,0.0,0.0,50.35756640592139,18.02987338452218,-0.0687558048299545
2025-01-02 15:00:00,4.343620387198318,0.19714878771743335,0.0031378616527042505,0.27232164563446165,4.0558697208888885,0.015429020674968628,0.0031378616527042505,0.0,0.0,49.293260460398066,18.023561769909854,-0.06820236984689228
2025-01-02 16:00:00,4.34701869456362,0.19921979954280772,0.005850250538940128,0.27508299473496084,4.0558697208888885,0.01606597893977126,0.005850250538940128,0.0,0.0,48.263919294025904,18.01623374429712,-0.07777682875710792
2025-01-02 17:00:00,4.900995965612334,0.34410429474815935,0.04727704369025311,0.45326409460078915,4.393858864296296,0.05387300671524858,0.008562639425176006,0.03871440426507711,0.0,47.87066237574556,18.046225119395658,-0.0698299876082738
2025-01-02 18:00:00,6.985489163220276,1.0996386322169986,0.09903074125416791,3.187089834557027,3.5488860057777774,0.24951332288547123,0.006116171017982861,0.09291457023618506,0.0,51.38796452097667,18.05490024764812,-0.06262031708188012
2025-01-02 19:00:00,9.078744401854248,0.9092245676435752,0.06566593353072163,4.929593767527263,3.886875149185185,0.26227548514180166,0.0037228867065982637,0.06194304682412337,0.0,51.62438655886147,18.04377573582729,-0.0667830499285992
2025-01-02 20:00:00,5.389975464898156,0.3168084037234282,0.002340100215576051,3.301523481138716,1.8589402887407407,0.22951169501869978,0.002340100215576051,0.0,0.0,51.33561371755991,18.068399018879383,-0.049564313333739264
2025-01-02 21:00:00,6.1711021222837985,0.2965146258730634,0.03198202123242407,3.2881444624278306,2.703913147259259,0.17904451259670814,0.0010104978203623858,0.030971523412061684,0.0,50.69486847400008,18.131039965704073,-0.04725320430377854
2025-01-02 22:00:00,5.599326413845396,0.22723544450282515,0.000691393245511106,2.8324962183083056,2.703913147259259,0.0629170482778316,0.000691393245511106,0.0,0.0,51.638346179749405,18.041835379923594,-0.06546869651470738
2025-01-02 23:00:00,4.334571421135814,0.19714878771743335,0.00037228867065982636,2.6283474057374048,1.6899457170370369,0.016278298361372137,0.00037228867065982636,0.0,0.0,50.44257251498529,16.516025382491605,-0.05209351737639712
2025-01-03 00:00:00,4.845088396437477,0.19645845044230856,0.00021273638323418648,1.449414075985767,3.3798914340740738,0.015782886377636758,0.00021273638323418648,0.0,0.0,49.25520122123147,16.425660028512088,-0.05631366787406587
2025-01-03 01:00:00,5.355888464301275,0.19576811316718376,5.318409580854662e-05,0.2704807462341289,5.069837151111111,0.01557056695603588,5.318409580854662e-05,0.0,0.0,48.1073695509501,16.345408430664484,-0.0747786288170103
2025-01-03 02:00:00,5.692957158008516,0.19507777589205896,5.318409580854662e-05,0.26956029653396246,5.407826294518518,0.01557056695603588,5.318409580854662e-05,0.0,0.0,47.00079131658842,16.396522008043817,-0.05864850359529402
2025-01-03 03:00:00,5.522900590323579,0.19438743861693417,0.03107789160367878,0.2686398468337961,5.2388317228148145,0.015429020674968628,0.00010636819161709324,0.030971523412061684,0.0,50.5360495821803,16.342667798357045,-0.08125886077632959
2025-01-03 04:00:00,6.197958427438228,0.1936971013418094,0.00037228867065982636,0.2677193971336297,5.91481000962963,0.015429020674968628,0.00037228867065982636,0.0,0.0,50.15254981082036,16.348120909538366,-0.07863489985943056
2025-01-03 05:00:00,5.860252376592954,0.1936971013418094,0.0006382091497025594,0.2677193971336297,5.576820866222222,0.015712113237103132,0.0006382091497025594,0.0,0.0,49.03932361040549,16.331969479700014,-0.08251315654457171
2025-01-03 06:00:00,6.031441713399659,0.19507777589205896,0.001542338778447852,0.26956029653396246,5.745815437925926,0.01606597893977126,0.001542338778447852,0.0,0.0,47.96403118653088,16.333849455900314,-0.08390280360577386
2025-01-03 07:00:00,6.202064865082095,0.19645845044230856,0.0024464684071931445,0.27140119593429524,5.91481000962963,0.01585365951817038,0.0024464684071931445,0.0,0.0,46.9221264995055,16.330121390536707,-0.07832135264924715
2025-01-03 08:00:00,7.554234157006555,0.19714878771743335,0.04105450448065316,0.27232164563446165,7.266766583259258,0.015145928112834125,0.002340100215576051,0.03871440426507711,0.0,49.877514374028124,17.94482857628024,-0.11355579972943045
2025-01-03 09:00:00,7.722804089867056,0.19714878771743335,0.0021805479281504117,0.27232164563446165,7.435761154962963,0.01472128926963237,0.0021805479281504117,0.0,0.0,51.78749137656766,18.044340037362186,-0.0665991400715263
2025-01-03 10:00:00,7.045834580211542,0.19645845044230856,0.002340100215576051,0.27140119593429524,6.7597828681481475,0.014650516129098744,0.002340100215576051,0.0,0.0,50.67523987564405,17.994154773980593,-0.08607802340401532
2025-01-03 11:00:00,6.707845436804134,0.19645845044230856,0.0024464684071931445,0.27140119593429524,6.42179372474074,0.014650516129098744,0.0024464684071931445,0.0,0.0,49.59973914885604,18.051328735177364,-0.05971127870903678
2025-01-03 12:00:00,6.878751681048706,0.19783912499255815,0.002233732023958958,0.27324209533462807,6.590788296444444,0.01472128926963237,0.002233732023958958,0.0,0.0,48.558765674494715,18.02334676799656,-0.08344134703191006
2025-01-03 13:00:00,7.519335970496488,0.4140790706723439,0.07170692331786356,1.4935823307073335,5.91481000962963,0.11094363015952559,0.0020209956407247717,0.0696859276771388,0.0,51.24532984805036,18.03612508795713,-0.0639342330268119
2025-01-03 14:00:00,7.213525889162118,0.2747507079390939,0.06454906751874216,0.5035738606329436,6.590788296444444,0.11916373208473018,0.0026060206946187845,0.06194304682412337,0.0,52.05137443724085,18.052808113021985,-0.06334984968013106
2025-01-03 15:00:00,6.7396798144864665,0.28202192124241915,0.06508090847682763,0.5270968520663581,6.083804581333333,0.12877838108677525,0.0031378616527042505,0.06194304682412337,0.0,51.44599813749893,18.006852283701896,-0.08262304561780039
2025-01-03 16:00:00,6.32697292565366,0.22723544450282515,0.02907889309798639,0.35896185284689963,5.91481000962963,0.05320106317713102,0.005850250538940128,0.023228642559046265,0.0,51.52452470789385,17.999333021848372,-0.07616747266442468
2025-01-03 17:00:00,5.891622142767175,0.3129170939675581,0.008562639425176006,0.6298474986030825,5.069837151111111,0.19193749305298102,0.008562639425176006,0.0,0.0,50.49424951595855,18.03633948508087,-0.06777913676371371
2025-01-03 18:00:00,5.922226654716651,0.3072375255520125,0.037087694430044546,0.6479978695617139,5.069837151111111,0.20439163404382613,0.006116171017982861,0.030971523412061684,0.0,50.62802687242513,18.049035329611456,-0.06513604995074325
2025-01-03 19:00:00,6.211339337477835,0.2019811486433069,0.0037228867065982637,0.2787647935356264,5.91481000962963,0.017764534312578278,0.0037228867065982637,0.0,0.0,50.22125560532946,18.005841429306123,-0.08241274447946918
2025-01-03 20:00:00,5.921493256774614,0.24973609554837312,0.002340100215576051,0.5794774318348702,5.2388317228148145,0.10318410212492941,0.002340100215576051,0.0,0.0,49.09442645065076,18.01341509240534,-0.08192116595487237
2025-01-03 21:00:00,5.167032935810484,0.2965146258730634,0.03198202123242407,0.9321187023248871,4.0558697208888885,0.17904451259670814,0.0010104978203623858,0.030971523412061684,0.0,51.079459364636605,18.022423831869734,-0.06821471188458823
2025-01-03 22:00:00,5.102240942483193,0.22723544450282515,0.000691393245511106,0.4764704582053619,4.562853435999999,0.0629170482778316,0.000691393245511106,0.0,0.0,50.61492020424861,18.03787856660183,-0.07125060091602725
2025-01-03 23:00:00,3.6684913780699078,0.19714878771743335,0.00037228867065982636,0.27232164563446165,3.3798914340740738,0.016278298361372137,0.00037228867065982636,0.0,0.0,49.45295945953537,16.46851149157973,-0.058950900086875355
2025-01-04 00:00:00,4.8500375183119315,0.19645845044230856,0.00021273638323418648,0.27140119593429524,4.562853435999999,0.015782886377636758,0.00021273638323418648,0.0,0.0,48.35533467119103,16.355900089850895,-0.0741938139868594
2025-01-04 01:00:00,5.017899320893869,0.19576811316718376,5.318409580854662e-05,0.2704807462341289,4.731848007703704,0.01557056695603588,5.318409580854662e-05,0.0,0.0,47.302712758819524,16.403133967989355,-0.05697936158093085
2025-01-04 02:00:00,4.509995156082591,0.19507777589205896,0.03876758836088565,0.26956029653396246,4.224864292592593,0.01557056695603588,5.318409580854662e-05,0.03871440426507711,0.0,47.92037579113877,16.341087348989007,-0.0714949764833328
2025-01-04 03:00:00,5.184911446916172,0.19438743861693417,0.00010636819161709324,0.2686398468337961,4.900842579407407,0.015429020674968628,0.00010636819161709324,0.0,0.0,52.14233168439828,16.36209752887608,-0.06752795145714265
2025-01-04 04:00:00,4.846001853808598,0.1936971013418094,0.00037228867065982636,0.2677193971336297,4.562853435999999,0.015429020674968628,0.00037228867065982636,0.0,0.0,50.96417378234277,16.418946550324122,-0.05551761944010879
2025-01-04 05:00:00,4.677290374667028,0.1936971013418094,0.0006382091497025594,0.2677193971336297,4.393858864296296,0.015712113237103132,0.0006382091497025594,0.0,0.0,49.82454223066049,16.33327616196921,-0.07711375946527183
2025-01-04 06:00:00,4.679485139770029,0.19507777589205896,0.001542338778447852,0.26956029653396246,4.393858864296296,0.01606597893977126,0.001542338778447852,0.0,0.0,48.72144693204079,16.347402578120292,-0.07337986110732814
2025-01-04 07:00:00,3.836140861230243,0.19645845044230856,0.0024464684071931445,0.27140119593429524,3.5488860057777774,0.01585365951817038,0.0024464684071931445,0.0,0.0,47.6548825547438,16.364912153446262,-0.058052727898390534
2025-01-04 08:00:00,5.019315581450999,0.19714878771743335,0.002340100215576051,0.27232164563446165,4.731848007703704,0.015145928112834125,0.002340100215576051,0.0,0.0,46.646150169526564,18.021603246549958,-0.0794660995257337
2025-01-04 09:00:00,4.68090179920039,0.19714878771743335,0.040894952193227516,0.27232164563446165,4.393858864296296,0.01472128926963237,0.0021805479281504117,0.03871440426507711,0.0,51.48481927089829,18.064684398389627,-0.06150972240575913
2025-01-04 10:00:00,4.341921432952282,0.19645845044230856,0.002340100215576051,0.27140119593429524,4.0558697208888885,0.014650516129098744,0.002340100215576051,0.0,0.0,51.50615786401941,17.965047754901068,-0.08734603038497037
2025-01-04 11:00:00,3.4969485744337643,0.19645845044230856,0.0024464684071931445,0.27140119593429524,3.21089686237037,0.014650516129098744,0.0024464684071931445,0.0,0.0,50.40368114561469,18.055997351717412,-0.05290519304915851
2025-01-04 12:00:00,4.005843962085742,0.19783912499255815,0.002233732023958958,0.27324209533462807,3.7178805774814814,0.01472128926963237,0.002233732023958958,0.0,0.0,49.338716564616,18.03010082335995,-0.07272896747453193
2025-01-04 13:00:00,3.499072566396231,0.19783912499255815,0.0020209956407247717,0.27324209533462807,3.21089686237037,0.014933608691233249,0.0020209956407247717,0.0,0.0,48.30843300861134,18.09057154938523,-0.059270646415976104
2025-01-04 14:00:00,2.6542412541587805,0.19783912499255815,0.0026060206946187845,0.27324209533462807,2.365924003851852,0.015075154972300499,0.0026060206946187845,0.0,0.0,47.31237407738137,18.05755155242788,-0.06011302418753222
2025-01-04 15:00:00,3.120575910525211,0.23552947022298001,0.04185226591778136,0.6883608250974153,2.365924003851852,0.06629108157594385,0.0031378616527042505,0.03871440426507711,0.0,47.566261166227584,18.105320950764806,-0.04194756731974033
2025-01-04 16:00:00,3.235152217152897,0.29971559835380857,0.036821773951001814,0.8832581924371595,2.196929432148148,0.15496459256758943,0.005850250538940128,0.030971523412061684,0.0,52.02393103277129,17.995558180081606,-0.0698194808341728
2025-01-04 17:00:00,2.374408525020151,0.31997733693335345,0.03953416283723769,0.65160231019266,1.5209511453333333,0.20185506949415777,0.008562639425176006,0.030971523412061684,0.0,51.738364788290404,18.01918983706693,-0.058822831739180376
2025-01-04 18:00:00,2.0003696477304778,0.33097195935192,0.006116171017982861,0.7368888946227842,1.0139674302222221,0.24951332288547123,0.006116171017982861,0.0,0.0,50.56436463793643,18.033421143353426,-0.054089096149837285
2025-01-04 19:00:00,1.6157445201064844,0.32741312473775486,0.034694410118659945,0.8464853198535717,0.5069837151111111,0.26227548514180166,0.0037228867065982637,0.030971523412061684,0.0,50.30583364608877,17.936421909273598,-0.06632527039201867
2025-01-04 20:00:00,2.1889768462766943,0.3168084037234282,0.03331162362763774,0.9454977210357725,1.0139674302222221,0.22951169501869978,0.002340100215576051,0.030971523412061684,0.0,51.77788636875728,18.050133831102777,-0.06683085669651762
2025-01-04 21:00:00,2.801108931958632,0.2965146258730634,0.0010104978203623858,0.9321187023248871,1.6899457170370369,0.17904451259670814,0.0010104978203623858,0.0,0.0,51.24642699383005,18.029907851974578,-0.06747879651587217
2025-01-04 22:00:00,2.6587298647912685,0.2597576275261162,0.03940579751058822,0.6746479455185849,1.8589402887407407,0.12514163053194308,0.000691393245511106,0.03871440426507711,0.0,50.756589562753156,18.062914589686137,-0.05109688009477556
2025-01-04 23:00:00,1.3025673742180561,0.19714878771743335,0.00037228867065982636,0.27232164563446165,1.0139674302222221,0.016278298361372137,0.00037228867065982636,0.0,0.0,51.725856684024016,16.560347309347044,-0.045962452800010746
2025-01-05 00:00:00,2.1461243710526725,0.19645845044230856,0.00021273638323418648,0.27140119593429524,1.8589402887407407,0.015782886377636758,0.00021273638323418648,0.0,0.0,50.490152150766974,16.410558648555924,-0.05381946887118542
2025-01-05 01:00:00,2.3139861736346092,0.19576811316718376,5.318409580854662e-05,0.2704807462341289,2.0279348604444443,0.01557056695603588,5.318409580854662e-05,0.0,0.0,49.30043433315218,16.433204868292673,-0.046742009333874804
2025-01-05 02:00:00,2.9890440107492577,0.19507777589205896,5.318409580854662e-05,0.26956029653396246,2.703913147259259,0.01557056695603588,5.318409580854662e-05,0.0,0.0,48.15262921342675,16.45792966476727,-0.05012065098589564
2025-01-05 03:00:00,2.987982014768024,0.19438743861693417,0.03107789160367878,0.2686398468337961,2.703913147259259,0.015429020674968628,0.00010636819161709324,0.030971523412061684,0.0,49.60013682692233,16.38060320812749,-0.058748875327506646
2025-01-05 04:00:00,3.156056136771561,0.1936971013418094,0.00037228867065982636,0.2677193971336297,2.872907718962963,0.015429020674968628,0.00037228867065982636,0.0,0.0,50.780304771886364,16.353741978649946,-0.07270250460205598
2025-01-05 05:00:00,3.3253338010373996,0.1936971013418094,0.0006382091497025594,0.2677193971336297,3.0419022906666666,0.015712113237103132,0.0006382091497025594,0.0,0.0,49.647887188662985,16.384553492768774,-0.0594016227966564
2025-01-05 06:00:00,3.204929704776639,0.208372063178716,0.001542338778447852,0.29602890295169965,2.872907718962963,0.03599308286197669,0.001542338778447852,0.0,0.0,48.50909524632663,16.443004230220566,-0.04727995629687086
2025-01-05 07:00:00,2.9911680027117247,0.19645845044230856,0.03341799181925483,0.27140119593429524,2.703913147259259,0.01585365951817038,0.0024464684071931445,0.030971523412061684,0.0,47.79677132428455,16.427831362246163,-0.04807885831373276
2025-01-05 08:00:00,5.188310153154704,0.19714878771743335,0.002340100215576051,0.27232164563446165,4.900842579407407,0.015145928112834125,0.002340100215576051,0.0,0.0,51.2489502532679,17.97412381431689,-0.10354921582068541
2025-01-05 09:00:00,4.849896370904093,0.19714878771743335,0.0021805479281504117,0.27232164563446165,4.562853435999999,0.01472128926963237,0.0021805479281504117,0.0,0.0,50.15455833484912,18.0366666879916,-0.06929190145703075
2025-01-05 10:00:00,4.510916004655986,0.19645845044230856,0.002340100215576051,0.27140119593429524,4.224864292592593,0.014650516129098744,0.002340100215576051,0.0,0.0,49.101390692292874,18.03203944318904,-0.0636981014382006
2025-01-05 11:00:00,3.3279540027300603,0.19645845044230856,0.0024464684071931445,0.27140119593429524,3.0419022906666666,0.014650516129098744,0.0024464684071931445,0.0,0.0,48.0788839653377,18.08736166750043,-0.050066206613775026
2025-01-05 12:00:00,2.9918765318635194,0.19783912499255815,0.002233732023958958,0.27324209533462807,2.703913147259259,0.01472128926963237,0.002233732023958958,0.0,0.0,47.09035085398388,18.073952369177057,-0.0582432505552917
2025-01-05 13:00:00,2.3161105644703057,0.19783912499255815,0.040735399905801876,0.27324209533462807,2.0279348604444443,0.014933608691233249,0.0020209956407247717,0.03871440426507711,0.0,48.810126580527594,18.141238249699093,-0.04538738249606939
2025-01-05 14:00:00,3.330219540973595,0.19783912499255815,0.0026060206946187845,0.27324209533462807,3.0419022906666666,0.015075154972300499,0.0026060206946187845,0.0,0.0,52.02054438298274,18.074438106416668,-0.06167434301648497
2025-01-05 15:00:00,3.4219859154584364,0.2576866157007418,0.0031378616527042505,0.45344816527533366,2.872907718962963,0.09563003122014017,0.0031378616527042505,0.0,0.0,50.732894585593364,18.084364466956234,-0.05859256890450849
2025-01-05 16:00:00,3.609934028954551,0.29971559835380857,0.036821773951001814,0.5820617174239991,2.872907718962963,0.15496459256758943,0.005850250538940128,0.030971523412061684,0.0,50.99889752349723,18.065950276676524,-0.05630980776145099
2025-01-05 17:00:00,3.7263650986497807,0.31997733693335345,0.008562639425176006,0.65160231019266,2.872907718962963,0.20185506949415777,0.008562639425176006,0.0,0.0,50.944161035040366,18.07737606457404,-0.05957618434854316
2025-01-05 18:00:00,3.528670007492958,0.24241848640859417,0.037087694430044546,0.405419709967237,3.0419022906666666,0.0813480068590547,0.006116171017982861,0.030971523412061684,0.0,51.75999853089886,18.042832793724482,-0.06528277805311493
2025-01-05 19:00:00,4.521393620440796,0.2019811486433069,0.0037228867065982637,0.2787647935356264,4.224864292592593,0.017764534312578278,0.0037228867065982637,0.0,0.0,51.46887306166443,18.029297987961982,-0.0644687607400618
2025-01-05 20:00:00,4.853283861316533,0.22179555955607688,0.002340100215576051,0.4054149974218581,4.393858864296296,0.05400999959837963,0.002340100215576051,0.0,0.0,50.35342094546003,18.009276203828207,-0.07234247799111984
2025-01-05 21:00:00,5.336027507514188,0.2965146258730634,0.0010104978203623858,0.9321187023248871,4.224864292592593,0.17904451259670814,0.0010104978203623858,0.0,0.0,49.12847170861694,18.066284764251076,-0.06417889748680482
2025-01-05 22:00:00,4.782129052607035,0.2717750623615124,0.03166291665757279,0.7473215508694546,3.886875149185185,0.14793235255239556,0.000691393245511106,0.030971523412061684,0.0,49.49968004700981,18.05050438293729,-0.06868906008508216
2025-01-05 23:00:00,2.481424003320539,0.21772864487304938,0.00037228867065982636,0.3977769842810635,2.0279348604444443,0.05571215859503113,0.00037228867065982636,0.0,0.0,51.228186935347914,16.623492014674056,-0.04075002472875194
2025-01-06 00:00:00,2.99198936120747,0.19645845044230856,0.00021273638323418648,0.2722933275705736,2.703913147259259,0.015782886377636758,0.00021273638323418648,0.0,0.0,50.08191260817908,16.425821771539464,-0.04651802682482646
2025-01-06 01:00:00,3.1602674918863363,0.19576811316718376,5.318409580854662e-05,0.2717892059673371,2.872907718962963,0.01557056695603588,5.318409580854662e-05,0.0,0.0,48.972189381743696,16.341605176930756,-0.07419185130593947
