Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Grill Gas Power (therms/hour),Gas Grill Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 01:32:00,0.28605131319016475,0.19576811316718376,5.318409580854662e-05,0.004767521886502746,0.0032628018861197293,8.864015968091103e-07,0.01557056695603588,0.2704807462341289,0.0,0.0,5.318409580854662e-05,0.0,0.19576811316718376,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.0026186061997441517,0.0,On,0.006475980378145864,0,On,0.006475980378145864,0.0,On,0.009456595344550428,0,On,0.2251266125830892,0.16884495943731684,On,5.318409580854662e-05,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10139.674302222222,Off,0.0,0,85.09371456548213,51.666666666666686,46.10666666666668,0.0,49.37411154823191,0.0,0.0,0.0,132.95892900856583,48.74939866333038,49.37411154823191,48.437042220879626,12.43753247303448,17.054246978599174,0.0,2.30314245244536,3.9947736627263817,2.2,9.236100170605994,-2377.0722905450116,-2751.5923470158723,-107.62420612534201,-2618.403514763509,-0.0,-0.0,336.29206453157076,0.0,1.0,0.1349724496388404,0.0,0,3.5541477779790367,65.99961422222222,-94.96084031307339,0.21412840295159352,7.604454711869858,0.002524550309236188,-3.0289795888791744,1.2345928162337312,0,0,15.70019440120679,0.05013423005683486,-117.51271009214288,9.888503966800872
2025-01-01 01:33:00,0.28605131319016475,0.19576811316718376,5.318409580854662e-05,0.004767521886502746,0.0032628018861197293,8.864015968091103e-07,0.01557056695603588,0.2704807462341289,0.0,0.0,5.318409580854662e-05,0.0,0.19576811316718376,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.0026186061997441517,0.0,On,0.006475980378145864,0,On,0.006475980378145864,0.0,On,0.009456595344550428,0,On,0.2251266125830892,0.16884495943731684,On,5.318409580854662e-05,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10139.674302222222,Off,0.0,0,85.55431121862907,51.666666666666686,46.10666666666668,0.0,49.35497197089489,0.0,0.0,0.0,133.6786112791079,48.73172107954864,49.35497197089489,48.420095633875526,12.43753247303448,16.86486289137376,0.0,2.199195017222271,4.008731601500939,2.2,9.236100170605994,-2319.4011777936526,-740.2231823970073,-108.72858196566256,-2565.8535924261528,-0.0,-0.0,336.29206453157076,0.0,1.0,0.13397169755117877,0.0,0,3.527795579303027,65.99961422222222,-89.83964989907047,0.21671338490020284,7.513438517276803,0.0025245210578881817,-2.5791476809411122,1.2353990458181892,0,0,16.80055767680504,0.050219020266800155,-118.62689602516684,9.898314059504294
2025-01-01 01:34:00,0.28605131319016475,0.19576811316718376,5.318409580854662e-05,0.004767521886502746,0.0032628018861197293,8.864015968091103e-07,0.01557056695603588,0.2704807462341289,0.0,0.0,5.318409580854662e-05,0.0,0.19576811316718376,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.0026186061997441517,0.0,On,0.006475980378145864,0,On,0.006475980378145864,0.0,On,0.009456595344550428,0,On,0.2251266125830892,0.16884495943731684,On,5.318409580854662e-05,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10139.674302222222,Off,0.0,0,85.99430828789953,51.666666666666686,46.10666666666668,0.0,49.335731840311546,0.0,0.0,0.0,134.36610669984302,48.713947810251625,49.335731840311546,48.40305579522166,12.43753247303448,16.683060343295693,0.0,2.2,4.022598751451909,2.2,9.236100170605994,-2265.4129079530244,-767.0213704749372,-109.83472839985548,-2515.808716431087,-0.0,-0.0,336.29206453157076,0.0,1.0,0.13300760476916862,0.0,0,3.502408707922121,65.99961422222222,-85.89625605350848,0.21922817319586238,7.425137194933175,0.0025244961668946294,-2.1473638886626105,1.2361739887441376,0,0,16.62794051882554,0.050303117432880226,-119.73655908081791,9.901830680962433
2025-01-01 01:35:00,0.28605131319016475,0.19576811316718376,5.318409580854662e-05,0.004767521886502746,0.0032628018861197293,8.864015968091103e-07,0.01557056695603588,0.2704807462341289,0.0,0.0,5.318409580854662e-05,0.0,0.19576811316718376,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.0026186061997441517,0.0,On,0.006475980378145864,0,On,0.006475980378145864,0.0,On,0.009456595344550428,0,On,0.2251266125830892,0.16884495943731684,On,5.318409580854662e-05,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10139.674302222222,Off,0.0,0,86.41501099697778,51.666666666666686,46.10666666666668,0.0,49.31639569777296,0.0,0.0,0.0,135.02345468277778,48.69608313484903,49.31639569777296,48.38592685338708,12.43753247303448,16.50835717074095,0.0,2.199147449680895,4.03632197673491,2.2,9.236100170605994,-2213.9884310225516,-730.040629661897,-110.94528914426758,-2468.090013122609,-0.0,-0.0,336.29206453157076,0.0,1.0,0.13207797975610125,0.0,0,3.4779294554273488,65.99961422222222,-82.19048243151354,0.2216759545163103,7.339969944730566,0.002524475455977642,-1.7325462369313485,1.2369195843512204,0,0,16.57053946162071,0.05038620358485035,-120.83737255310629,9.892083408838708
2025-01-01 01:36:00,0.28605131319016475,0.19576811316718376,5.318409580854662e-05,0.004767521886502746,0.0032628018861197293,8.864015968091103e-07,0.01557056695603588,0.2704807462341289,0.0,0.0,5.318409580854662e-05,0.0,0.19576811316718376,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.0026186061997441517,0.0,On,0.006475980378145864,0,On,0.006475980378145864,0.0,On,0.009456595344550428,0,On,0.2251266125830892,0.16884495943731684,On,5.318409580854662e-05,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10139.674302222222,Off,0.0,0,86.81748047668438,51.666666666666686,46.10666666666668,0.0,49.29696779685578,0.0,0.0,0.0,135.65231324481934,48.678131061600155,49.29696779685578,48.36871269397235,12.43753247303448,16.340361910725345,0.0,2.2,4.049840878832584,2.2,9.236100170605994,-2165.011463998769,-759.6542505025419,-112.0455490267362,-2422.548676951825,-0.0,-0.0,336.29206453157076,0.0,1.0,0.13118107410011415,0.0,0,3.45431178194796,65.99961422222222,-78.75485157851486,0.22405901289524183,7.2583829810631,0.0025244587559707164,-1.3338164873121983,1.2376373983710756,0,0,16.460859537656795,0.05046791893252564,-121.92438508173693,9.87883605500075
2025-01-01 01:37:00,0.28605131319016475,0.19576811316718376,5.318409580854662e-05,0.004767521886502746,0.0032628018861197293,8.864015968091103e-07,0.01557056695603588,0.2704807462341289,0.0,0.0,5.318409580854662e-05,0.0,0.19576811316718376,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.0026186061997441517,0.0,On,0.006475980378145864,0,On,0.006475980378145864,0.0,On,0.009456595344550428,0,On,0.2251266125830892,0.16884495943731684,On,5.318409580854662e-05,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10139.674302222222,Off,0.0,0,87.2027052274898,51.666666666666686,46.10666666666668,0.0,49.27745215720797,0.0,0.0,0.0,136.25422691795282,48.66009537832222,49.27745215720797,48.35141698887935,12.43753247303448,16.178709948401888,0.0,2.199156016282613,4.063101553216878,2.2,9.236100170605994,-2118.3184711935282,-724.5011271278817,-113.14773251663439,-2379.047635035402,-0.0,-0.0,336.29206453157076,0.0,1.0,0.130315249439552,0.0,0,3.4315125454986655,65.99961422222222,-75.56290068969713,0.2263795625478402,7.178915187581506,0.002524445906775104,-0.9503531191953201,1.2383288931562617,0,0,16.409201801810994,0.05054794507691254,-122.99312537253262,9.845392855898226
2025-01-01 01:38:00,0.28605131319016475,0.19576811316718376,5.318409580854662e-05,0.004767521886502746,0.0032628018861197293,8.864015968091103e-07,0.01557056695603588,0.2704807462341289,0.0,0.0,5.318409580854662e-05,0.0,0.19576811316718376,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.0026186061997441517,0.0,On,0.006475980378145864,0,On,0.006475980378145864,0.0,On,0.009456595344550428,0,On,0.2251266125830892,0.16884495943731684,On,5.318409580854662e-05,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10139.674302222222,Off,0.0,0,87.57160401148444,51.666666666666686,46.10666666666668,0.0,49.25785258055824,0.0,0.0,0.0,136.83063126794443,48.64197966747889,49.25785258055824,48.334043210939214,12.43753247303448,16.02306245438507,-0.14360421228161613,2.2,4.076056006047329,2.2,9.236100170605994,-2073.7647908417066,-754.9064015445914,-114.21984071532208,-2337.4607581006217,-0.0,-0.0,336.29206453157076,0.0,1.0,0.12947897528553196,0.0,0,3.4094914446425664,65.99961422222222,-72.5960972726556,0.22863973120707662,7.102672323852984,0.00252443675675008,-0.5813896002795076,1.2389954309279516,0,0,16.325679490664168,0.050626001069310624,-124.03956310535143,9.819722390029362
2025-01-01 01:39:00,0.28605131319016475,0.19576811316718376,5.318409580854662e-05,0.004767521886502746,0.0032628018861197293,8.864015968091103e-07,0.01557056695603588,0.2704807462341289,0.0,0.0,5.318409580854662e-05,0.0,0.19576811316718376,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.0026186061997441517,0.0,On,0.006475980378145864,0,On,0.006475980378145864,0.0,On,0.009456595344550428,0,On,0.2251266125830892,0.16884495943731684,On,5.318409580854662e-05,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10139.674302222222,Off,0.0,0,87.92503365244036,51.666666666666686,46.10666666666668,0.0,49.23817266608783,0.0,0.0,0.0,137.38286508193806,48.62378732066785,49.23817266608783,48.31659464795787,12.43753247303448,15.873103492211984,-0.29356317445470204,2.1991629472547363,4.0886662362626405,2.2,9.236100170605994,-2031.2167441256697,-720.8308351878859,-115.28283167943027,-2297.6716363045207,-0.0,-0.0,336.29206453157076,0.0,1.0,0.1286708166791653,0.0,0,3.3882106934762475,65.99961422222222,-69.83717235271983,0.2308415728937803,7.028860959562456,0.002524431162126935,-0.2262082873061857,1.2396382850014243,0,0,16.247079438012587,0.050701867555989086,-125.06044728115968,9.777615601729394
2025-01-01 01:40:00,10.425725615412386,0.19576811316718376,5.318409580854662e-05,0.17376209359020642,0.0032628018861197293,8.864015968091103e-07,0.01557056695603588,0.2704807462341289,10.139674302222222,0.0,5.318409580854662e-05,0.0,0.19576811316718376,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.0026186061997441517,0.0,On,0.006475980378145864,0,On,0.006475980378145864,0.0,On,0.009456595344550428,0,On,0.2251266125830892,0.16884495943731684,On,5.318409580854662e-05,On,0,0,Off,On,10139.674302222222,16.666666666666686,1.0,0.0,10.139674302222222,0.0,1,10139.674302222222,10139.674302222222,Off,0.0,0,88.26379438061848,51.666666666666686,46.10666666666668,0.0,49.218415824083245,0.0,0.0,0.0,137.91217871971637,48.60552155148807,49.218415824083245,48.29907441519049,12.43753247303448,15.72853803923535,-0.43812862743133607,2.2,4.100898516916146,2.2,9.236100170605994,6121.1885727066965,1276.3717987700284,-116.3254172826459,-2259.5726590354684,-0.0,-0.0,336.29206453157076,0.0,1.0,0.1278894263476164,0.0,0,3.367634815080027,65.99961422222222,-67.27027456718439,0.23298707107967084,6.957956091876141,0.002524428986488039,0.11586362816760243,1.2402586472551749,0,0,16.169540024958316,0.05077535188672938,-126.05285262221868,9.727435339572779
2025-01-01 01:41:00,10.425725615412386,0.19576811316718376,5.318409580854662e-05,0.17376209359020642,0.0032628018861197293,8.864015968091103e-07,0.01557056695603588,0.2704807462341289,10.139674302222222,0.0,5.318409580854662e-05,0.0,0.19576811316718376,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.0026186061997441517,0.0,On,0.006475980378145864,0,On,0.006475980378145864,0.0,On,0.009456595344550428,0,On,0.2251266125830892,0.16884495943731684,On,5.318409580854662e-05,On,0,0,Off,On,10139.674302222222,16.666666666666686,1.0,0.0,10.139674302222222,0.0,1,10139.674302222222,10139.674302222222,Off,0.0,0,87.47519674257275,51.666666666666686,46.10666666666668,0.0,49.1985852884111,0.0,0.0,0.0,136.67999491026993,48.58718540729663,49.1985852884111,48.281485466739404,12.43753247303448,16.004063482608437,-0.16260318405824847,2.3031475403671395,4.112730577345981,2.2,9.236100170605994,6041.665062093115,-696.3860425859862,-117.33877417732597,-2332.4045902561343,-0.0,-0.0,336.29206453157076,0.0,1.0,0.12937671951058918,0.0,0,3.4067988052463725,65.99961422222222,-73.96185396009986,0.22891684683075963,7.093770024376226,0.0025244301002904247,-0.5339953430098845,1.2390768445492124,0,0,14.998057207107237,0.05084633088435994,-127.01476956251405,9.675995385188063
2025-01-01 01:42:00,10.425725615412386,0.19576811316718376,5.318409580854662e-05,0.17376209359020642,0.0032628018861197293,8.864015968091103e-07,0.01557056695603588,0.2704807462341289,10.139674302222222,0.0,5.318409580854662e-05,0.0,0.19576811316718376,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.0026186061997441517,0.0,On,0.006475980378145864,0,On,0.006475980378145864,0.0,On,0.009456595344550428,0,On,0.2251266125830892,0.16884495943731684,On,5.318409580854662e-05,On,0,0,Off,On,10139.674302222222,16.666666666666686,1.0,0.0,10.139674302222222,0.0,1,10139.674302222222,10139.674302222222,Off,0.0,0,86.71560478273163,51.666666666666686,46.10666666666668,0.0,49.178929425962146,0.0,0.0,0.0,135.49313247301816,48.56901308837582,49.178929425962146,48.264054919582655,12.43753247303448,16.268942794039525,0.0,2.30320760481403,4.124188100695106,2.2,9.236100170605994,5965.371869622964,-697.7869315066932,-118.31338737065174,-2403.2907162780966,-0.0,-0.0,336.29206453157076,0.0,1.0,0.1307988845679303,0.0,0,3.444247816448239,65.99961422222222,-79.36892040828775,0.2250784442774602,7.222989181407322,0.0025244249620725934,-1.152822182651569,1.2379428320117989,0,0,15.024370675645374,0.05091496878172542,-127.94809115913131,9.634703788479573
2025-01-01 01:43:00,10.425725615412386,0.19576811316718376,5.318409580854662e-05,0.17376209359020642,0.0032628018861197293,8.864015968091103e-07,0.01557056695603588,0.2704807462341289,10.139674302222222,0.0,5.318409580854662e-05,0.0,0.19576811316718376,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.0026186061997441517,0.0,On,0.006475980378145864,0,On,0.006475980378145864,0.0,On,0.009456595344550428,0,On,0.2251266125830892,0.16884495943731684,On,5.318409580854662e-05,On,0,0,Off,On,10139.674302222222,16.666666666666686,1.0,0.0,10.139674302222222,0.0,1,10139.674302222222,10139.674302222222,Off,0.0,0,85.98347688404041,51.666666666666686,46.10666666666668,0.0,49.15944183976426,0.0,0.0,0.0,134.34918263131314,48.55099856901256,49.15944183976426,48.24677693363672,12.43753247303448,16.523744490279306,0.0,2.303206255665831,4.135342763781917,2.2,9.236100170605994,5891.325676969214,-697.7813565100678,-119.24933186784997,-2472.278253563101,-0.0,-0.0,336.29206453157076,0.0,1.0,0.13215998440760907,0.0,0,3.4800888342540675,65.99961422222222,-84.42757577703333,0.22145359238562076,7.347255664271414,0.0025244138592086323,-1.7424298925649637,1.23685392582946,0,0,15.009320464019694,0.05098170357524153,-128.85849097962716,9.609159111777188
2025-01-01 01:44:00,10.425725615412386,0.19576811316718376,5.318409580854662e-05,0.17376209359020642,0.0032628018861197293,8.864015968091103e-07,0.01557056695603588,0.2704807462341289,10.139674302222222,0.0,5.318409580854662e-05,0.0,0.19576811316718376,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.0026186061997441517,0.0,On,0.006475980378145864,0,On,0.006475980378145864,0.0,On,0.009456595344550428,0,On,0.2251266125830892,0.16884495943731684,On,5.318409580854662e-05,On,0,0,Off,On,10139.674302222222,16.666666666666686,1.0,0.0,10.139674302222222,0.0,1,10139.674302222222,10139.674302222222,Off,0.0,0,85.27751284772107,51.666666666666686,46.10666666666668,0.0,49.14011647270764,0.0,0.0,0.0,133.24611382456416,48.533136143753254,49.14011647270764,48.229645979276064,12.43753247303448,16.76894743345506,0.0,2.303207027322592,4.146272728593339,2.2,9.236100170605994,5819.515255650738,-697.67193980702,-120.15380085541014,-2539.4018007191426,-0.0,-0.0,336.29206453157076,0.0,1.0,0.1334634792468845,0.0,0,3.5144129744694554,65.99961422222222,-89.11444993946819,0.2180265404926972,7.466263875427762,0.002524397063041607,-2.304373219731133,1.2358078521196525,0,0,14.971083964726718,0.0510470094453615,-129.75222272344462,9.598421868034478
2025-01-01 01:45:00,0.28605131319016475,0.19576811316718376,5.318409580854662e-05,0.004767521886502746,0.0032628018861197293,8.864015968091103e-07,0.01557056695603588,0.2704807462341289,0.0,0.0,5.318409580854662e-05,0.0,0.19576811316718376,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.0026186061997441517,0.0,On,0.006475980378145864,0,On,0.006475980378145864,0.0,On,0.009456595344550428,0,On,0.2251266125830892,0.16884495943731684,On,5.318409580854662e-05,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10139.674302222222,Off,0.0,0,84.5964859375971,51.666666666666686,46.10666666666668,0.0,49.12094755434632,0.0,0.0,0.0,132.18200927749547,48.51542037725085,49.12094755434632,48.21265678870312,12.43753247303448,17.00500337713532,0.0,2.303208987790254,4.157049914670658,2.2,9.236100170605994,-2361.8710326725486,-2725.449950955023,-121.0349812597097,-2604.6985533827096,-0.0,-0.0,336.29206453157076,0.0,1.0,0.13471257987994373,0.0,0,3.5473047849932975,65.99961422222222,-93.46454382140979,0.21478297608440847,7.5809763705747955,0.002524374831214691,-2.84010243510253,1.2348024757681102,0,0,14.934327540869063,0.05111132077084867,-130.63507859409737,9.600097334387677
2025-01-01 01:46:00,0.28605131319016475,0.19576811316718376,5.318409580854662e-05,0.004767521886502746,0.0032628018861197293,8.864015968091103e-07,0.01557056695603588,0.2704807462341289,0.0,0.0,5.318409580854662e-05,0.0,0.19576811316718376,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.0026186061997441517,0.0,On,0.006475980378145864,0,On,0.006475980378145864,0.0,On,0.009456595344550428,0,On,0.2251266125830892,0.16884495943731684,On,5.318409580854662e-05,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10139.674302222222,Off,0.0,0,85.05267825514402,51.666666666666686,46.10666666666668,0.0,49.101929584703534,0.0,0.0,0.0,132.89480977366253,48.4978460890036,49.101929584703534,48.19580434115365,12.43753247303448,16.817364615175006,0.0,2.199234284865515,4.167733216173448,2.2,9.236100170605994,-2304.845338011371,-719.3039619725748,-121.90368461224502,-2552.740713162403,-0.0,-0.0,336.29206453157076,0.0,1.0,0.13372013923467924,0.0,0,3.521171446496581,65.99961422222222,-88.39668938053876,0.2173529316059824,7.4902195640129605,0.002524347408540986,-2.395260058322954,1.2356015406603862,0,0,16.002421973169582,0.05117499208688157,-131.51182531735697,9.608140705111946
2025-01-01 01:47:00,0.28605131319016475,0.19576811316718376,5.318409580854662e-05,0.004767521886502746,0.0032628018861197293,8.864015968091103e-07,0.01557056695603588,0.2704807462341289,0.0,0.0,5.318409580854662e-05,0.0,0.19576811316718376,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.0026186061997441517,0.0,On,0.006475980378145864,0,On,0.006475980378145864,0.0,On,0.009456595344550428,0,On,0.2251266125830892,0.16884495943731684,On,5.318409580854662e-05,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10139.674302222222,Off,0.0,0,85.48849023607266,51.666666666666686,46.10666666666668,0.0,49.082812020604365,0.0,0.0,0.0,133.57576599386354,48.48017703020891,49.082812020604365,48.178859535011185,12.43753247303448,16.637226596228018,0.0,2.2,4.1783308447891425,2.2,9.236100170605994,-2251.4613315358224,-748.3569286494155,-122.77112561179145,-2503.25428186292,-0.0,-0.0,336.29206453157076,0.0,1.0,0.13276401880439626,0.0,0,3.495994506225707,65.99961422222222,-84.49911420447344,0.21985296684780067,7.402149784411428,0.002524324296009547,-1.9682600564341897,1.2363696346063093,0,0,15.92091312186334,0.05123807462952346,-132.3830945588907,9.611968947099239
2025-01-01 01:48:00,0.28605131319016475,0.19576811316718376,5.318409580854662e-05,0.004767521886502746,0.0032628018861197293,8.864015968091103e-07,0.01557056695603588,0.2704807462341289,0.0,0.0,5.318409580854662e-05,0.0,0.19576811316718376,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.0026186061997441517,0.0,On,0.006475980378145864,0,On,0.006475980378145864,0.0,On,0.009456595344550428,0,On,0.2251266125830892,0.16884495943731684,On,5.318409580854662e-05,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10139.674302222222,Off,0.0,0,85.90521514474428,51.666666666666686,46.10666666666668,0.0,49.06359935501067,0.0,0.0,0.0,134.22689866366292,48.4624174347295,49.06359935501067,48.16182647458893,12.43753247303448,16.464111568168505,0.0,2.199183700498139,4.188802547636911,2.2,9.236100170605994,-2200.6121864509005,-715.6047297683715,-123.6370173118257,-2456.062723165723,-0.0,-0.0,336.29206453157076,0.0,1.0,0.13184204233169175,0.0,0,3.4717166581124084,65.99961422222222,-80.84152781674806,0.2222862820277522,7.31847073985777,0.0025243053155190047,-1.5580308464287285,1.2371086810202927,0,0,15.861541396673449,0.05130033140353827,-133.24552826548506,9.60851095365937
2025-01-01 01:49:00,0.28605131319016475,0.19576811316718376,5.318409580854662e-05,0.004767521886502746,0.0032628018861197293,8.864015968091103e-07,0.01557056695603588,0.2704807462341289,0.0,0.0,5.318409580854662e-05,0.0,0.19576811316718376,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.0026186061997441517,0.0,On,0.006475980378145864,0,On,0.006475980378145864,0.0,On,0.009456595344550428,0,On,0.2251266125830892,0.16884495943731684,On,5.318409580854662e-05,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10139.674302222222,Off,0.0,0,86.30390398965649,51.666666666666686,46.10666666666668,0.0,49.04429579580633,0.0,0.0,0.0,134.84984998383825,48.44457126776213,49.04429579580633,48.14470900374004,12.43753247303448,16.297631797448624,0.0,2.2,4.199098976179062,2.2,9.236100170605994,-2152.1817322559036,-746.079214653577,-124.51101489921112,-2411.019239394351,-0.0,-0.0,336.29206453157076,0.0,1.0,0.1309524740506501,0.0,0,3.448292195283996,65.99961422222222,-77.4545573931231,0.22465517533927076,7.237049263950517,0.0025242902999608333,-1.1637029836203396,1.2378202322499554,0,0,15.82229270316809,0.05136147255078493,-134.0949948715207,9.583979972309578
2025-01-01 01:50:00,0.28605131319016475,0.19576811316718376,5.318409580854662e-05,0.004767521886502746,0.0032628018861197293,8.864015968091103e-07,0.01557056695603588,0.2704807462341289,0.0,0.0,5.318409580854662e-05,0.0,0.19576811316718376,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.0026186061997441517,0.0,On,0.006475980378145864,0,On,0.006475980378145864,0.0,On,0.009456595344550428,0,On,0.2251266125830892,0.16884495943731684,On,5.318409580854662e-05,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,10139.674302222222,Off,0.0,0,86.68553551844082,51.666666666666686,46.10666666666668,0.0,49.02490531917821,0.0,0.0,0.0,135.44614924756377,48.42664227616435,49.02490531917821,48.12751075465743,12.43753247303448,16.137426262997728,-0.029240403668957526,2.1991887569793875,4.209173166113988,2.2,9.236100170605994,-2106.006328781065,-713.9247848500873,-125.36199347763218,-2367.9886337116404,-0.0,-0.0,336.29206453157076,0.0,1.0,0.13009368814237268,0.0,0,3.4256783060359965,65.99961422222222,-74.30975960099528,0.226961871615525,7.15835537644884,0.0025242790911935006,-0.7844634564329596,1.23850573759509,0,0,15.799895267229008,0.05142122366299631,-134.92753340667886,9.565539929046686
