occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,lighting_garage,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.571,0.0191,0.399,0.0704,0.0704,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0,0,0,0
1.0,0.588,0.0247,0.359,0.101,0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.947,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.562,0.016,0.421,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.575,0.0219,0.399,0.0773,0.0773,0.0,0.0,0.0,0.0,0.0,0.0,0.0897,0,0,0,0
0.8,0.613,0.0382,0.337,0.144,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0,0,0,0
0.8,0.613,0.0395,0.337,0.145,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0,0,0,0
0.8,0.613,0.0429,0.337,0.147,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0858,0,0,0,0
0.8,0.613,0.0429,0.337,0.147,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0,0,0,0
0.8,0.613,0.0429,0.337,0.147,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0,0,0,0
0.747,0.613,0.0439,0.337,0.146,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.234,0,0,0,0
0.6,0.613,0.0465,0.337,0.144,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.6,0.613,0.0465,0.337,0.144,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0,0,0,0
0.6,0.613,0.0465,0.337,0.144,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.318,0,0,0,0
0.6,0.613,0.0475,0.337,0.143,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0824,0,0,0,0
0.6,0.613,0.0502,0.337,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0,0,0,0
0.6,0.613,0.0502,0.337,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0,0,0,0
0.6,0.613,0.0502,0.337,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.335,0,0,0,0
0.6,0.626,0.0604,0.314,0.162,0.162,0.0,0.0,0.0,0.0,0.0,0.0,0.162,0,0,0,0
0.6,0.664,0.0885,0.253,0.222,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0,0,0,0
0.547,0.65,0.0788,0.275,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0,0,0,0
