Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,5.323713533132557,0.2301245850823508,0.0,5.323713533132557,0.23012458508235079,0.0,0.06935742193530613,0.0,0.3183352294194731,4.936020881777777,0.0,0.0,0.2301245850823508,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661799100099244,0.04963493250744329,0.0,0.0,0.02105986842105263,0.0,0.002940863901798672,0.0,0.04535668961245482,0.0,0.011502449309671968,0.0,0.24065287009987676,0.1804896525749075,0.0,0.0,4936.0208817777775,16.666666666666686,0.4,0.0,4.936020881777777,0.0,0.4,4936.0208817777775,12340.052204444444,0.0,0.0,39.339574911584094,51.66666666666668,46.10666666666668,0.0,50.70226839880642,0.0,0.0,0.0,39.339574911584094,50.15487787386023,50.70226839880642,49.88118261138713,12.43753247303448,16.363965926734014,-0.0656297452624355,6.536832562608919,2.153556270627249,-0.5493968157350296,2.8,9.236100170605994,4047.728566043787,-1804.300936550066,637.2403409196787,771.4778503337747,-1441.282629360218,0.0,0.0,700.845021558899,0.0,5.0,0.0815066933823259,0.0,0.0,1.054781572121604,329.99807111111113,-147.8547079326713,0.2810036862621145,8.041850605252005,0.003173375802903315,49.27838566325049,1.2369937954103667,0.3807896572747921,-1854.5060552175341,50.205118667468255,0.7249112727551998,610.6518855326624,26.588455387016342,0.21301690332167708,935.2922449888661,-163.8143946550913
2025-01-01 01:00:00,4.086474324806285,0.2288837117696647,0.0,4.086474324806285,0.2288837117696647,0.0,0.06777793180372717,0.0,0.316680731669225,3.7020156613333333,0.0,0.0,0.2288837117696647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06452541225967628,0.04839405919475721,0.0,0.0,0.01948037828947368,0.0,0.002940863901798672,0.0,0.04535668961245482,0.0,0.011502449309671968,0.0,0.24065287009987676,0.1804896525749075,0.0,0.0,3702.0156613333334,16.666666666666686,0.3,0.0,3.7020156613333333,0.0,0.3,3702.0156613333334,12340.052204444444,0.0,0.0,39.06078509706436,51.66666666666668,46.10666666666668,0.0,50.48462936170741,0.0,0.0,0.0,39.06078509706436,49.95689857169204,50.48462936170741,49.69303317668435,12.43753247303448,16.404872719001755,-0.0536496612655748,6.853554068584063,2.7157560766263438,1.1298951499141991,2.5,9.236100170605994,2819.672188243431,-1596.7751073488832,-178.98778765644803,169.88080005806933,-1433.4347332374687,0.0,0.0,697.611033677072,0.0,5.0,0.07905006400099367,0.0,0.0,1.02299022722178,329.99807111111113,-146.51977352950547,0.2815289018055974,8.078296428655445,0.0031875236103325257,55.813330741599785,1.236868528570573,0.2982639557281205,-1643.5662001783646,46.791092829481364,0.7249112727551998,-204.20131557839093,25.213527921942877,0.15437265471434605,305.6361126053504,-135.75531254728102
2025-01-01 02:00:00,5.318825047500481,0.2276428384569786,0.0,5.318825047500481,0.22764283845697864,0.0,0.06777793180372717,0.0,0.31502623391897694,4.936020881777777,0.0,0.0,0.2276428384569786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06287091450942818,0.04715318588207112,0.0,0.0,0.01948037828947368,0.0,0.002940863901798672,0.0,0.04535668961245482,0.0,0.011502449309671968,0.0,0.24065287009987676,0.1804896525749075,0.0,0.0,4936.0208817777775,16.666666666666686,0.4,0.0,4.936020881777777,0.0,0.4,4936.0208817777775,12340.052204444444,0.0,0.0,38.8293956321754,51.66666666666668,46.10666666666668,0.0,50.2683174647875,0.0,0.0,0.0,38.8293956321754,49.75998399909404,50.2683174647875,49.50581726624731,12.43753247303448,16.40611484879742,-0.06107699438350931,7.305711659710366,2.171039775368601,1.3842266933461984,1.6500000000000001,9.236100170605994,3985.627104487398,-1474.8148417726757,-469.5712203976634,-100.70266463860679,-1507.7772287647108,0.0,0.0,695.9565359268238,0.0,5.0,0.07799623243691095,0.0,0.0,1.0093525483050252,329.99807111111113,-138.5730844524927,0.28310225204025413,8.10010595045839,0.0032056275735885807,70.18842407246306,1.2368498954777283,0.20614883064295933,-1517.9352530309427,43.120411258266955,0.7249112727551998,-494.6584634645248,25.087243066861408,0.09323883241645846,41.0312149447348,-141.73387958334158
2025-01-01 03:00:00,4.287779872625477,0.22640196514429253,0.0,4.287779872625477,0.22640196514429253,0.0,0.06672493838267454,0.0,0.31337173616872877,3.907683198074074,0.0,0.0,0.22640196514429253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061216416759180055,0.04591231256938503,0.0,0.0,0.018427384868421052,0.0,0.002940863901798672,0.0,0.04535668961245482,0.0,0.011502449309671968,0.0,0.24065287009987676,0.1804896525749075,0.0,0.0,3907.683198074074,16.666666666666686,0.31666666666666665,0.0,3.907683198074074,0.0,0.31666666666666665,3907.683198074074,12340.052204444444,0.0,0.0,38.66084336406444,51.66666666666668,46.10666666666668,0.0,50.0535405430986,0.0,0.0,0.0,38.66084336406444,49.564330075615025,50.0535405430986,49.31972484187325,12.43753247303448,16.354621204733046,-0.06854268974076956,7.161907870754786,1.9505997595780875,1.1738873165306614,1.6500000000000001,9.236100170605994,2938.892321765043,-1727.6090977300853,-261.46455526261883,-44.63066875812293,-1529.2492541888723,0.0,0.0,693.2490447555231,0.0,5.0,0.0794401801632421,0.0,0.0,1.028038737004851,329.99807111111113,-132.79066687568158,0.2856350773317345,8.097077750336718,0.003223879074052781,34.11406192862224,1.2370561064158123,0.2530470979643854,-1774.837493409432,47.22839567934682,0.7249112727551998,-285.6893260265854,24.224770763966553,0.11719430003967808,108.14552457583119,-152.77619333395413
2025-01-01 04:00:00,5.108795521838192,0.22516109183160646,0.0,5.108795521838192,0.22516109183160646,0.0,0.06672493838267454,0.0,0.3117172384184807,4.730353345037036,0.0,0.0,0.22516109183160646,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05956191900893194,0.04467143925669895,0.0,0.0,0.018427384868421052,0.0,0.002940863901798672,0.0,0.04535668961245482,0.0,0.011502449309671968,0.0,0.24065287009987676,0.1804896525749075,0.0,0.0,4730.353345037037,16.666666666666686,0.38333333333333336,0.0,4.730353345037036,0.0,0.38333333333333336,4730.353345037037,12340.052204444444,0.0,0.0,38.35129219726696,51.66666666666668,46.10666666666668,0.0,49.84010442557765,0.0,0.0,0.0,38.35129219726696,49.36975828492593,49.84010442557765,49.134585214600065,12.43753247303448,16.425403215828226,-0.04768536585694478,6.932893870408377,1.5300216118264216,1.2272832375163891,0.55,9.236100170605994,3554.8383132803456,-1670.1476654548549,-910.6248730688686,-186.40818864418125,-1735.254768888249,0.0,0.0,691.594547005275,0.0,5.0,0.08286107423460903,0.0,0.0,1.072308672109841,329.99807111111113,-131.85480987371753,0.2847299318744966,8.133986675635393,0.003229789668491166,63.76632703790372,1.236168819392127,0.2275489608986479,-1720.2856156325395,50.13795017768446,0.7249112727551998,-936.0930937767691,25.468220707900457,0.12040917622248885,-35.68064635896107,-150.72754228522018
2025-01-01 05:00:00,10.258074589470107,0.22588369275383696,0.0,10.258074589470107,0.22588369275383696,0.0,0.07279496971132703,0.0,0.3132378562032253,9.872041763555554,0.0,0.0,0.22588369275383696,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05956191900893194,0.04467143925669895,0.0,0.0,0.020533371710526313,0.0,0.003182236693738752,0.0,0.04907936130706196,0.0,0.012059599198109203,0.0,0.2416163379961841,0.181212253497138,0.0,0.0,9872.041763555555,20.000000000000057,0.8,0.0,9.872041763555554,0.0,0.8,9872.041763555555,12340.052204444444,0.0,0.0,34.963923835615546,51.66666666666668,46.10666666666668,0.0,49.615266609276155,0.08569000591375549,221.31885339653442,0.0,34.963923835615546,49.052254080976326,49.615266609276155,48.770747816826415,12.43753247303448,19.01362215396467,-0.5784704475905862,7.001215589783161,0.3127352230800554,0.36324280094107436,-0.25000000000000006,9.236100170605994,8023.365565124699,-1787.5178810340913,-512.8952645954911,-224.6770857856095,-2344.4369089373836,0.0,0.0,699.1177533659305,0.0,5.0,0.09235638228501467,0.0,0.0,1.1951878558623443,329.99807111111113,-203.35704285940372,0.24420997959532753,9.361302180321761,0.0032559828409362257,46.32128176268339,1.2245979591511598,0.19986339984018936,-1838.0923515007833,50.57447046669193,0.7249112727551998,-541.6321866782121,28.736922082720927,0.09489165082055588,-47.17041063301091,-177.50667515259858
2025-01-01 06:00:00,7.805803226401834,0.2297303522323112,0.0,7.805803226401834,0.22973035223231117,0.0,0.08239870391271406,0.0,0.3193731998224539,7.4040313226666665,0.0,0.0,0.2297303522323112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06287091450942818,0.04715318588207112,0.0,0.0,0.02316585526315789,0.0,0.003606719879564409,0.0,0.05562612876999176,0.0,0.013066063512705502,0.0,0.24343622180032018,0.18257716635024007,0.0,0.0,7404.031322666667,20.000000000000057,0.6,0.0,7.4040313226666665,0.0,0.6,7404.031322666667,12340.052204444444,0.0,0.0,32.81829550349245,51.66666666666668,46.10666666666668,0.0,49.27548513528868,0.0,0.0,0.0,32.81829550349245,47.89500925180612,49.27548513528868,47.20477131006486,12.43753247303448,19.73963599725078,-0.0483101455406573,6.69546094060179,0.9536162904837057,0.12249342073519967,0.3,9.236100170605994,5549.492763271531,-1947.978740445125,-594.8136326196676,-137.82481522339884,-2388.988477490869,0.0,0.0,714.7294393202567,0.0,5.0,0.09350537105501792,0.0,0.0,1.2100569682122866,329.99807111111113,-180.27952122452228,0.23278462179660495,9.692261411968552,0.003254166483047468,-15.928363101256108,1.2215493814671272,0.23951266868415863,-2007.4145996225977,59.43585917747285,0.7249112727551998,-622.6738379505612,27.860205330893557,0.10627626997422887,29.077252512703424,-166.90206773610228
2025-01-01 07:00:00,7.38091539725049,0.2301245850823508,0.0,7.38091539725049,0.23012458508235079,0.0,0.06988391864583243,0.0,0.3183352294194731,6.992696249185185,0.0,0.0,0.2301245850823508,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661799100099244,0.04963493250744329,0.0,0.0,0.021586365131578945,0.0,0.002940863901798672,0.0,0.04535668961245482,0.0,0.011502449309671968,0.0,0.24065287009987676,0.1804896525749075,0.0,0.0,6992.6962491851855,20.000000000000057,0.5666666666666667,0.0,6.992696249185185,0.0,0.5666666666666667,6992.6962491851855,12340.052204444444,0.0,0.0,32.62665635842181,51.66666666666668,46.10666666666668,0.0,49.08497786211016,0.0,0.0,0.0,32.62665635842181,47.729581639003094,49.08497786211016,47.05188352744957,12.43753247303448,19.737991504891074,-0.04938069626886274,6.563069534834685,0.31704154883512464,-0.05490990854945339,-0.55,9.236100170605994,4948.7457205403225,-2223.979899571656,-797.9854704011973,-256.7288498350843,-2569.350532531341,0.0,0.0,680.4991402716475,2.1949073607788363,4.68375,0.09603937138346308,0.0,0.0,1.242849573816548,309.1256931133333,-155.09913638516903,0.23278592008751103,9.69116497288153,0.0032538374674849256,15.511303075965724,1.2215565037042266,0.2431486812920814,-2288.2603162275195,64.28041665586366,0.7249112727551998,-828.544217422798,30.55874702160093,0.10882729388662343,-80.30256236776262,-176.4262874673217
2025-01-01 08:00:00,8.37217136150691,0.24469343096062168,0.0,8.37217136150691,0.24469343096062168,0.0,0.1332607103794588,1.1000131084444444,0.3518688302385622,6.787028712444443,0.0,0.0,0.24469343096062168,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06783440776017251,0.05087580582012936,0.0,0.0,0.016321398026315787,0.0,0.007120497362232351,0.0,0.10981881499091066,0.0,0.02561092229106649,0.0,0.2584235001873232,0.19381762514049233,0.0,0.0,6787.028712444444,20.000000000000057,0.55,0.0,6.787028712444443,0.0,0.55,6787.028712444444,12340.052204444444,1100.0131084444445,0.2,35.08795153363457,51.66666666666668,46.10666666666668,0.0,50.665188816008154,0.2444716969002567,649.5145672137278,1100.0131084444445,35.08795153363457,49.80651058009458,50.665188816008154,49.377171462137795,12.43753247303448,19.699323293708616,-0.05835799013567057,6.050098454429216,-0.46062218995012216,-0.5249257438872506,-1.4,9.236100170605994,4652.569489148483,-2485.7253937759133,-867.0042821206332,-321.71037912495007,-2755.7364690252366,0.0,0.0,731.0383524937972,144.6395503632254,4.0,0.09878055388740829,0.0,0.0,1.2783233327313037,263.9984568888889,-109.76110676452251,0.23409461103521323,9.687592080614598,0.003262844314834161,64.2517965598694,1.2222849395416775,0.259628096530936,-2557.062670394391,71.33727661847733,0.7249112727551998,-900.2176029880982,33.213320867465036,0.12294148014400802,-142.9788686770071,-178.73151044794295
2025-01-01 09:00:00,8.39524389373027,0.2477444126322616,0.0,8.39524389373027,0.2477444126322616,0.0,0.14620850857600715,1.1000131084444444,0.3619935642653729,6.787028712444443,0.0,0.0,0.2477444126322616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06783440776017251,0.05087580582012936,0.0,0.0,0.013162417763157892,0.0,0.008101247729483134,0.0,0.12494484308336612,0.0,0.03166768075569064,0.0,0.2624914757495097,0.19686860681213222,0.0,0.0,6787.028712444444,20.000000000000057,0.55,0.0,6.787028712444443,0.0,0.55,6787.028712444444,12340.052204444444,1100.0131084444445,0.2,34.97279286943364,51.66666666666668,46.10666666666668,0.0,51.246146947046505,0.32985885521058533,890.9021640962193,1100.0131084444445,34.97279286943364,49.693468882479905,51.24728390222125,48.91599289502186,12.43753247303448,19.70099511199809,-0.06706349714852007,5.979467577498571,-0.2958970449518791,-0.30565062203733057,-0.85,9.236100170605994,4834.980395276028,-2243.71397241464,-504.5427096532633,-223.089890390922,-2637.4108854150545,0.0,0.0,732.9537484300255,381.95279874073276,3.6837500000000003,0.0971499970135699,0.0,0.0,1.2572222271478217,243.12607889111112,-47.591180183387095,0.23639538097308652,9.726764738231408,0.00329367491700196,142.360835874066,1.2228689334838023,0.25648644639034796,-2314.9487858908833,71.23481347624323,0.7249112727551998,-536.170401370962,31.627691717698724,0.12032821782960387,-92.44309311693112,-130.64679727399087
