Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 04:18:00,4.933662975982695,0.8928762156822588,0.0,0.08222771626637825,0.01488127026137098,0.0,0.06244155614064671,3.499855208888889,0.0916720532648658,1.279694157688293,0.0,0.0,0.0,0.06627544854706406,0.8266007671351948,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.01791361019736842,0.0,On,0.044527945943278295,0,On,0.0033047885354470113,0,On,0.05447301773231816,0.04085476329923861,On,0,0,Off,Lower On,3499.855208888889,1.0,35.653129301426816,51.666666666666686,46.10666666666668,0.0,51.576109606713196,0.0,0.0,3499.855208888889,35.653129301426816,51.576109606713196,51.5761096067132,51.576109606713196,12.43753247303448,HP On,3292.372891446512,21.166666666666714,2.5982656050862314,0.0,1.259289274168938,0.02040488351935497,2.588604086703057,3271.968007927157,4758.238196574947,0.0,Off,0.0,22.166666666666714,0,0.0,0.0,0.0,0.0,0,0.0,0,7037.825786685883,21.17073910820666,0.0,2.2,1216.5061411263405,-2350.930276615071,-0.0,-0.0,282.2997266086947,0.0,2.0,0.0948556420715669,0.0,0.0,1.3246115324117653,131.99922844444444,-7.236200313795372,0.18373622011637192,9.841589945714253,0.0028016163977564205,-87.45975629635764,1.2171217034741102
2025-01-01 04:19:00,1.4338515158547183,0.8929044745901505,0.0,0.023897525264245306,0.014881741243169176,0.0,0.06244155614064671,0.0,0.0916720532648658,1.2797379064492058,0.0,0.0,0.0,0.06627544854706406,0.8266290260430865,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.01791361019736842,0.0,On,0.044527945943278295,0,On,0.0033047885354470113,0,On,0.05447301773231816,0.04085476329923861,On,0,0,Off,Off,0.0,0.0,35.94147425590707,51.666666666666686,46.10666666666668,0.0,52.062281345841406,0.0,0.0,0.0,35.94147425590707,52.062281345841406,52.06228134584141,52.062281345841406,12.43753247303448,HP On,3292.4587285635453,21.166666666666714,2.598244390772439,0.0,1.2593323234762497,0.020405582972955832,2.5886974633394377,3272.0531455905893,4758.238196574947,0.0,Off,0.0,22.166666666666714,0,0.0,0.0,0.0,0.0,0,0.0,0,7037.788257326884,21.17073910820666,0.0,2.2,1216.5924560373924,-2350.930276615071,-0.0,-0.0,282.2997266086947,0.0,2.0,0.0948556420715669,0.0,0.0,1.3246115324117653,131.99922844444444,-7.235722519776857,0.18370655698173818,9.841455323431601,0.0028011620561052626,-87.32241073547057,1.2171220371709204
2025-01-01 04:20:00,1.4338947677690854,0.8929324125668782,0.0,0.023898246129484758,0.014882206876114636,0.0,0.06244155614064671,0.0,0.0916720532648658,1.279781158363573,0.0,0.0,0.0,0.06627544854706406,0.8266569640198141,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.01791361019736842,0.0,On,0.044527945943278295,0,On,0.0033047885354470113,0,On,0.05447301773231816,0.04085476329923861,On,0,0,Off,Off,0.0,0.0,35.935595361004786,51.666666666666686,46.10666666666668,0.0,52.056939307723354,0.0,0.0,0.0,35.935595361004786,52.0572372610437,52.05738623770388,52.056939307723354,12.43753247303448,HP On,3292.543589791832,21.166666666666714,2.598223417991617,0.0,1.2593748838679681,0.02040627449560504,2.5887897783464604,3272.137315296227,4758.238196574946,0.0,Off,0.0,22.166666666666714,0,0.0,0.0,0.0,0.0,0,0.0,0,7037.782617465281,21.170739108206664,0.0,2.2,1216.677842184165,-2350.9302766150718,-0.0,-0.0,282.2997266086947,0.0,2.0,0.09485564207156691,0.0,0.0,1.3246115324117653,131.99922844444444,-7.2351976012898405,0.1836769403947473,9.84057339288924,0.0028007084280701608,-87.18528089770113,1.217122370344091
2025-01-01 04:21:00,1.4339375256145548,0.8929600314066249,0.0,0.02389895876024258,0.014882667190110416,0.0,0.06244155614064671,0.0,0.0916720532648658,1.2798239162090423,0.0,0.0,0.0,0.06627544854706406,0.8266845828595609,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.01791361019736842,0.0,On,0.044527945943278295,0,On,0.0033047885354470113,0,On,0.05447301773231816,0.04085476329923861,On,0,0,Off,Off,0.0,0.0,35.92971743002084,51.666666666666686,46.10666666666668,0.0,52.05159820997091,0.0,0.0,0.0,35.92971743002084,52.05219400129964,52.052491896964014,52.05159820997091,12.43753247303448,HP On,3292.627480618575,21.166666666666714,2.598202685375449,0.0,1.259416958079185,0.020406958129857388,2.588881037695663,3272.220522488718,4758.238196574947,0.0,Off,0.0,22.166666666666714,0,0.0,0.0,0.0,0.0,0,0.0,0,7037.745197255574,21.17073910820666,0.0,2.2,1216.7623050168281,-2350.930276615071,-0.0,-0.0,282.2997266086947,0.0,2.0,0.0948556420715669,0.0,0.0,1.3246115324117653,131.99922844444444,-7.234625595370979,0.1836473702823983,9.840441456279413,0.0028002555125298764,-87.0483664441037,1.2171227029944431
2025-01-01 04:22:00,1.4339797925928832,0.8929873331775214,0.0,0.023899663209881388,0.014883122219625356,0.0,0.06244155614064671,0.0,0.0916720532648658,1.2798661831873708,0.0,0.0,0.0,0.06627544854706406,0.8267118846304574,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.01791361019736842,0.0,On,0.044527945943278295,0,On,0.0033047885354470113,0,On,0.05447301773231816,0.04085476329923861,On,0,0,Off,Off,0.0,0.0,35.92384046271897,51.666666666666686,46.10666666666668,0.0,52.04625805241504,0.0,0.0,0.0,35.92384046271897,52.04715156647396,52.047598323503415,52.04625805241504,12.43753247303448,HP On,3292.7104073622686,21.166666666666714,2.5981821913504373,0.0,1.2594585492621955,0.020407633925175278,2.5889712482627467,3272.3027734370935,4758.238196574947,0.0,Off,0.0,22.166666666666714,0,0.0,0.0,0.0,0.0,0,0.0,0,7037.739671342833,21.17073910820666,0.0,2.2,1216.8458507767905,-2350.930276615071,-0.0,-0.0,282.2997266086947,0.0,2.0,0.0948556420715669,0.0,0.0,1.3246115324117653,131.99922844444444,-7.234006579101944,0.18361784657180458,9.839562091485577,0.0027998033083649347,-86.9116670362658,1.2171230351227962
2025-01-01 04:23:00,1.4340215722951342,0.8930143201991655,0.0,0.023900359538252237,0.014883572003319424,0.0,0.06244155614064671,0.0,0.0916720532648658,1.2799079628896217,0.0,0.0,0.0,0.06627544854706406,0.8267388716521015,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.01791361019736842,0.0,On,0.044527945943278295,0,On,0.0033047885354470113,0,On,0.05447301773231816,0.04085476329923861,On,0,0,Off,Off,0.0,0.0,35.917964459031644,51.666666666666686,46.10666666666668,0.0,52.040918834886746,0.0,0.0,0.0,35.917964459031644,52.04210995643139,52.042705517203714,52.040918834886746,12.43753247303448,HP On,3292.7923771043897,21.166666666666714,2.5981619341547884,0.0,1.2594996609522624,0.020408301937359055,2.5890604177532803,3272.384075167031,4758.238196574947,0.0,Off,0.0,22.166666666666714,0,0.0,0.0,0.0,0.0,0,0.0,0,7037.702359996235,21.17073910820666,0.0,2.2,1216.928486431112,-2350.930276615071,-0.0,-0.0,282.2997266086947,0.0,2.0,0.0948556420715669,0.0,0.0,1.3246115324117653,131.99922844444444,-7.23334066690154,0.18358836919019378,9.839432833478893,0.002799351814457621,-86.77518233630691,1.2171233667299697
2025-01-01 04:24:00,1.4340628686679444,0.8930409950208327,0.0,0.023901047811132406,0.014884016583680545,0.0,0.06244155614064671,0.0,0.0916720532648658,1.279949259262432,0.0,0.0,0.0,0.06627544854706406,0.8267655464737687,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.01791361019736842,0.0,On,0.044527945943278295,0,On,0.0033047885354470113,0,On,0.05447301773231816,0.04085476329923861,On,0,0,Off,Off,0.0,0.0,35.91208941875637,51.666666666666686,46.10666666666668,0.0,52.03558055721706,0.0,0.0,0.0,35.91208941875637,52.03706917103671,52.03781347794654,52.03558055721706,12.43753247303448,HP On,3292.873397623184,21.166666666666714,2.598141911854792,0.0,1.2595402970344272,0.020408962228005093,2.589148554630671,3272.4644353951785,4758.238196574946,0.0,Off,0.0,22.166666666666714,0,0.0,0.0,0.0,0.0,0,0.0,0,7037.696947732407,21.170739108206664,0.0,2.2,1217.010219608895,-2350.9302766150718,-0.0,-0.0,282.2997266086947,0.0,2.0,0.09485564207156691,0.0,0.0,1.3246115324117653,131.99922844444444,-7.232628007911508,0.1835589380649074,9.838556027702193,0.002798901029691977,-86.63891200687767,1.2171236978167803
2025-01-01 04:25:00,1.4341036859823921,0.8930673604013669,0.0,0.023901728099706535,0.014884456006689448,0.0,0.06244155614064671,0.0,0.0916720532648658,1.2799900765768797,0.0,0.0,0.0,0.06627544854706406,0.8267919118543029,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.01791361019736842,0.0,On,0.044527945943278295,0,On,0.0033047885354470113,0,On,0.05447301773231816,0.04085476329923861,On,0,0,Off,Off,0.0,0.0,35.9062153417075,51.666666666666686,46.10666666666668,0.0,52.03024321923704,0.0,0.0,0.0,35.9062153417075,52.03202921015472,52.03292220561356,52.03024321923704,12.43753247303448,HP On,3292.9534773325577,21.166666666666714,2.598122122359922,0.0,1.2595804617128799,0.020409614863999632,2.5892356680497,3272.543862468558,4758.238196574946,0.0,Off,0.0,22.166666666666714,0,0.0,0.0,0.0,0.0,0,0.0,0,7037.659744963311,21.170739108206664,0.0,2.2,1217.0910585426714,-2350.9302766150718,-0.0,-0.0,282.2997266086947,0.0,2.0,0.09485564207156691,0.0,0.0,1.3246115324117653,131.99922844444444,-7.2318687835091495,0.1835295531234008,9.838429441243363,0.0027984509529538,-86.50285571115923,1.217124028384044
2025-01-01 04:26:00,1.4341440288045308,0.8930934192901474,0.0,0.023902400480075515,0.014884890321502456,0.0,0.06244155614064671,0.0,0.0916720532648658,1.2800304193990184,0.0,0.0,0.0,0.06627544854706406,0.8268179707430834,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.01791361019736842,0.0,On,0.044527945943278295,0,On,0.0033047885354470113,0,On,0.05447301773231816,0.04085476329923861,On,0,0,Off,Off,0.0,0.0,35.90034222780064,51.666666666666686,46.10666666666668,0.0,52.024906820777794,0.0,0.0,0.0,35.90034222780064,52.026990073650225,52.028031700086444,52.024906820777794,12.43753247303448,HP On,3293.0326252242635,21.166666666666714,2.598102563437141,0.0,1.2596201594819756,0.02041025991704277,2.5893217677936335,3272.6223653072207,4758.238196574947,0.0,Off,0.0,22.166666666666714,0,0.0,0.0,0.0,0.0,0,0.0,0,7037.654446049057,21.17073910820666,0.0,2.2,1217.1710120128623,-2350.930276615071,-0.0,-0.0,282.2997266086947,0.0,2.0,0.0948556420715669,0.0,0.0,1.3246115324117653,131.99922844444444,-7.231063205024803,0.18350021429324317,9.837555187765693,0.0027980015831306393,-86.36701311286241,1.2171243584325762
2025-01-01 04:27:00,1.4341839019671312,0.8931191748088356,0.0,0.02390306503278552,0.01488531958014726,0.0,0.06244155614064671,0.0,0.0916720532648658,1.2800702925616187,0.0,0.0,0.0,0.06627544854706406,0.8268437262617716,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.01791361019736842,0.0,On,0.044527945943278295,0,On,0.0033047885354470113,0,On,0.05447301773231816,0.04085476329923861,On,0,0,Off,Off,0.0,0.0,35.894470076799536,51.666666666666686,46.10666666666668,0.0,52.01957136167043,0.0,0.0,0.0,35.894470076799536,52.02195176138806,52.023141961246886,52.01957136167043,12.43753247303448,HP On,3293.110850812429,21.166666666666714,2.5980832327246035,0.0,1.2596593950984254,0.020410897463193328,2.5894068642138865,3272.699953349236,4758.238196574946,0.0,Off,0.0,22.166666666666714,0,0.0,0.0,0.0,0.0,0,0.0,0,7037.61735157242,21.170739108206664,0.0,2.2,1217.2500892944781,-2350.9302766150718,-0.0,-0.0,282.2997266086947,0.0,2.0,0.09485564207156691,0.0,0.0,1.3246115324117653,131.99922844444444,-7.230211511573742,0.1834709215021168,9.837431265813795,0.002797552919111792,-86.2313838762265,1.21712468796319
2025-01-01 04:28:00,1.4342233105449513,0.8931446302354015,0.0,0.023903721842415855,0.014885743837256691,0.0,0.06244155614064671,0.0,0.0916720532648658,1.280109701139439,0.0,0.0,0.0,0.06627544854706406,0.8268691816883375,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.01791361019736842,0.0,On,0.044527945943278295,0,On,0.0033047885354470113,0,On,0.05447301773231816,0.04085476329923861,On,0,0,Off,Off,0.0,0.0,35.888598888602914,51.666666666666686,46.10666666666668,0.0,52.01423684174611,0.0,0.0,0.0,35.888598888602914,52.0169142732331,52.0182529889766,52.01423684174611,12.43753247303448,HP On,3293.1881640850484,21.166666666666714,2.598064127743657,0.0,1.2596981735569777,0.02041152758246128,2.5894909681772593,3272.7766365025873,4758.238196574947,0.0,Off,0.0,22.166666666666714,0,0.0,0.0,0.0,0.0,0,0.0,0,7037.61216570901,21.17073910820666,0.0,2.2,1217.3283001105992,-2350.930276615071,-0.0,-0.0,282.2997266086947,0.0,2.0,0.0948556420715669,0.0,0.0,1.3246115324117653,131.99922844444444,-7.229313968072873,0.1834416746778176,9.836559557930693,0.0027971049597883026,-86.09596766601895,1.2171250169766983
2025-01-01 04:29:00,1.4342622598292853,0.8931697889876834,0.0,0.023904370997154756,0.014886163149794723,0.0,0.06244155614064671,0.0,0.0916720532648658,1.280148650423773,0.0,0.0,0.0,0.06627544854706406,0.8268943404406194,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.01791361019736842,0.0,On,0.044527945943278295,0,On,0.0033047885354470113,0,On,0.05447301773231816,0.04085476329923861,On,0,0,Off,Off,0.0,0.0,35.88272866297451,51.666666666666686,46.10666666666668,0.0,52.00890326083603,0.0,0.0,0.0,35.88272866297451,52.01187760905021,52.01336478315731,52.00890326083603,12.43753247303448,HP On,3293.2645754540226,21.166666666666714,2.5980452459111794,0.0,1.2597365000653682,0.020412150358404678,2.5895740910115954,3272.852425095618,4758.238196574947,0.0,Off,0.0,22.166666666666714,0,0.0,0.0,0.0,0.0,0,0.0,0,7037.575179240371,21.17073910820666,0.0,2.2,1217.4056545844505,-2350.930276615071,-0.0,-0.0,282.2997266086947,0.0,2.0,0.0948556420715669,0.0,0.0,1.3246115324117653,131.99922844444444,-7.228370863196091,0.18341247374825445,9.836438293459114,0.002796657704052959,-85.96076414753414,1.2171253454739113
2025-01-01 04:30:00,2.033124835099179,1.274682755680801,0.0,0.03388541391831965,0.021244712594680016,0.0,0.06244155614064671,0.0,0.0916720532648658,1.8640112256936665,0.015,0.0,0.0,0.06627544854706406,1.2040323071337369,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.01791361019736842,0.0,On,0.044527945943278295,0,On,0.0033047885354470113,0,On,0.05447301773231816,0.04085476329923861,On,0,0,Off,Off,0.0,0.0,35.876859399880566,51.666666666666686,46.10666666666668,0.0,52.0035706187714,0.0,0.0,0.0,35.876859399880566,52.006841768704305,52.00847734367077,52.0035706187714,12.43753247303448,HP On,3781.2856878222565,21.166666666666714,2.0416719899707467,0.0,1.6905740776253693,0.023437148068297307,3.294756724192335,3757.8485397539594,3957.838426179312,0.0,Off,0.0,22.166666666666714,0,0.0,0.015,0.0,0.0,0,0.0,0,6958.652852319302,21.17073910820666,0.0,-1.1,1248.9047870335394,-2803.683125263264,-0.0,-0.0,282.2997266086947,0.0,2.0,0.09539171407928304,0.0,0.0,1.3320975095040735,131.99922844444444,-10.997502134147531,0.18338331864144922,9.83556912447957,0.0027962111508002896,98.01789958145304,1.217125673455639
2025-01-01 04:31:00,2.030607797143113,1.2730569097762208,0.0,0.03384346328571855,0.021217615162937013,0.0,0.06244155614064671,0.0,0.0916720532648658,1.8614941877376006,0.015,0.0,0.0,0.06627544854706406,1.2024064612291567,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.01791361019736842,0.0,On,0.044527945943278295,0,On,0.0033047885354470113,0,On,0.05447301773231816,0.04085476329923861,On,0,0,Off,Off,0.0,0.0,35.87099109906794,51.666666666666686,46.10666666666668,0.0,51.99823891538347,0.0,0.0,0.0,35.87099109906794,52.00180675206031,52.00359067039874,51.99823891538347,12.43753247303448,HP On,3773.5707667391384,21.166666666666714,2.0424664622369804,0.0,1.6841852215547548,0.02730896618284559,3.2876812001513764,3746.2618005562927,3957.838426179312,0.0,Off,0.0,22.166666666666714,0,0.0,0.015,0.0,0.0,0,0.0,0,6958.295015392835,21.17073910820666,0.0,-1.1,1249.1705680991568,-2803.683125263264,-0.0,-0.0,282.2997266086947,0.0,2.0,0.09539171407928304,0.0,0.0,1.3320975095040735,131.99922844444444,-3.0167999854120566,0.18323848879262233,9.828251425104362,0.002796720338922535,97.86153112852219,1.2159436244222401
2025-01-01 04:32:00,2.028230060572729,1.271521043677812,0.0,0.033803834342878814,0.021192017394630197,0.0,0.06244155614064671,0.0,0.0916720532648658,1.859116451167216,0.015,0.0,0.0,0.06627544854706406,1.200870595130748,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.01791361019736842,0.0,On,0.044527945943278295,0,On,0.0033047885354470113,0,On,0.05447301773231816,0.04085476329923861,On,0,0,Off,Off,0.0,0.0,35.86512376038474,51.666666666666686,46.10666666666668,0.0,51.99290815050352,0.0,0.0,0.0,35.86512376038474,51.99677255898317,51.998704763222996,51.99290815050352,12.43753247303448,HP On,3769.2958011614805,21.166666666666714,2.0427555282480503,0.0,1.6818573224958935,0.027259128671322682,3.285101095887523,3742.036672490158,3957.838426179312,0.0,Off,0.0,22.166666666666714,0,0.0,0.015,0.0,0.0,0,0.0,0,6958.305195918167,21.17073910820666,0.0,-1.1,1249.501080735091,-2803.683125263264,-0.0,-0.0,282.2997266086947,0.0,2.0,0.09539171407928304,0.0,0.0,1.3320975095040735,131.99922844444444,1.5886782281797664,0.18327168019794365,9.829241888408413,0.002797229208939151,97.70526036381877,1.2159432510339845
2025-01-01 04:33:00,2.027746517047308,1.2712087054158496,0.0,0.0337957752841218,0.021186811756930827,0.0,0.06244155614064671,0.0,0.0916720532648658,1.8586329076417956,0.015,0.0,0.0,0.06627544854706406,1.2005582568687856,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.01791361019736842,0.0,On,0.044527945943278295,0,On,0.0033047885354470113,0,On,0.05447301773231816,0.04085476329923861,On,0,0,Off,Off,0.0,0.0,35.85925738371283,51.666666666666686,46.10666666666668,0.0,51.987578323962865,0.0,0.0,0.0,35.85925738371283,51.99173918933785,51.99381962202535,51.987578323962865,12.43753247303448,HP On,3768.4286845466386,21.166666666666714,2.042813910558577,0.0,1.681386940246963,0.027245967394832853,3.2845796220351007,3741.1827171518057,3957.838426179312,0.0,Off,0.0,22.166666666666714,0,0.0,0.015,0.0,0.0,0,0.0,0,6958.347221161719,21.17073910820666,0.0,-1.1,1249.8546204930558,-2803.683125263264,-0.0,-0.0,282.2997266086947,0.0,2.0,0.09539171407928304,0.0,0.0,1.3320975095040735,131.99922844444444,2.809334600986709,0.18330481855760802,9.829481191616546,0.002797737266519685,97.54923909309952,1.2159428782424688
2025-01-01 04:34:00,2.02788016041126,1.2712950305010282,0.0,0.033798002673520997,0.02118825050835047,0.0,0.06244155614064671,0.0,0.0916720532648658,1.8587665510057474,0.015,0.0,0.0,0.06627544854706406,1.2006445819539642,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.01791361019736842,0.0,On,0.044527945943278295,0,On,0.0033047885354470113,0,On,0.05447301773231816,0.04085476329923861,On,0,0,Off,Off,0.0,0.0,35.8533919688497,51.666666666666686,46.10666666666668,0.0,51.98224943559285,0.0,0.0,0.0,35.8533919688497,51.986706642989354,51.98893524668761,51.98224943559285,12.43753247303448,HP On,3768.671021588359,21.166666666666714,2.0427973687179057,0.0,1.6815202242318592,0.027246326773888344,3.2847273874020733,3741.4246948144705,3957.838426179312,0.0,Off,0.0,22.166666666666714,0,0.0,0.015,0.0,0.0,0,0.0,0,6958.35730264325,21.17073910820666,0.0,-1.1,1250.2056889081978,-2803.683125263264,-0.0,-0.0,282.2997266086947,0.0,2.0,0.09539171407928304,0.0,0.0,1.3320975095040735,131.99922844444444,2.9180659744080657,0.18333790395644514,9.83046823147171,0.0027982445129607326,97.39346691818795,1.2159425060467377
2025-01-01 04:35:00,2.0281155845412946,1.2714470994663505,0.0,0.033801926409021577,0.02119078499110584,0.0,0.06244155614064671,0.0,0.0916720532648658,1.8590019751357818,0.015,0.0,0.0,0.06627544854706406,1.2007966509192864,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.01791361019736842,0.0,On,0.044527945943278295,0,On,0.0033047885354470113,0,On,0.05447301773231816,0.04085476329923861,On,0,0,Off,Off,0.0,0.0,35.847527515677214,51.666666666666686,46.10666666666668,0.0,51.976921485224835,0.0,0.0,0.0,35.847527515677214,51.98167491980269,51.984051637091625,51.976921485224835,12.43753247303448,HP On,3769.0955962993576,21.166666666666714,2.042768578476464,0.0,1.6817521841272927,0.02724979100848933,3.2849845414856182,3741.845805290868,3957.838426179312,0.0,Off,0.0,22.166666666666714,0,0.0,0.015,0.0,0.0,0,0.0,0,6958.367315716123,21.17073910820666,0.0,-1.1,1250.5482390831999,-2803.683125263264,-0.0,-0.0,282.2997266086947,0.0,2.0,0.09539171407928304,0.0,0.0,1.3320975095040735,131.99922844444444,2.8360414384118826,0.18337093647914887,9.830704248176442,0.002798750949556822,97.23794344154265,1.21594213444584
2025-01-01 04:36:00,2.0283380591620257,1.2715908038749857,0.0,0.033805634319367096,0.021193180064583095,0.0,0.06244155614064671,0.0,0.0916720532648658,1.859224449756513,0.015,0.0,0.0,0.06627544854706406,1.2009403553279216,0.004375000000000002,1,0,0,Off,0,0,Off,0,0,Off,0.03389424699710062,0.025420685247825456,On,0,0,Off,0.01791361019736842,0.0,On,0.044527945943278295,0,On,0.0033047885354470113,0,On,0.05447301773231816,0.04085476329923861,On,0,0,Off,Off,0.0,0.0,35.84166402400971,51.666666666666686,46.10666666666668,0.0,51.97159447269024,0.0,0.0,0.0,35.84166402400971,51.9766440196429,51.979168793119236,51.97159447269024,12.43753247303448,HP On,3769.4965468069176,21.166666666666714,2.042741408526547,0.0,1.681971073010064,0.027253376746448708,3.2852271950857705,3742.243170060469,3957.838426179312,0.0,Off,0.0,22.166666666666714,0,0.0,0.015,0.0,0.0,0,0.0,0,6958.409124659992,21.17073910820666,0.0,-1.1,1250.8820702512921,-2803.683125263264,-0.0,-0.0,282.2997266086947,0.0,2.0,0.09539171407928304,0.0,0.0,1.3320975095040735,131.99922844444444,2.768922098944074,0.1834039162102776,9.830938658816425,0.002799256577600418,97.08266826625596,1.2159417634388234
