Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,3.2912139722736757,0.159634588581648,0.0,0.05485356620456126,0.0026605764763608,0.0,0.008172150093426441,0.0,0.2190127958554627,3.0640290263247865,0.0,0.0,0.159634588581648,0.0,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005320021072958606,0,On,0.006166677746598629,0,On,0.17122160425277558,0.12841620318958163,On,On,3064.0290263247866,21.111111111111143,1.0,0.0,2.9582597955555556,0.10576923076923077,1,2958.2597955555557,2958.2597955555557,Off,0.0,0.0,35.65265279624389,51.666666666666686,46.10666666666668,0.0,51.5583372895335,0.0,0.0,0.0,35.65265279624389,51.576115424398026,51.5850044918303,51.5583372895335,12.43753247303448,20.93228891085888,0.0,7.095067732905473,2.8,9.236100170605994,2905.991426618293,-1055.6532638090378,-428.1999215165404,-0.0,-0.0,281.1990478734171,0.0,1.0,0.018120755525551667,0.0,0,0.4622276066723813,65.99961422222222,-11.036726063370033,0.20047385377789537,9.955467085125612,0.0030222387625363023,16.41665845153204,1.2143990502876751,0.19414767167112934,-1086.7254941148308,31.072230305793077
2025-01-01 00:01:00,3.2912139722736757,0.159634588581648,0.0,0.05485356620456126,0.0026605764763608,0.0,0.008172150093426441,0.0,0.2190127958554627,3.0640290263247865,0.0,0.0,0.159634588581648,0.0,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005320021072958606,0,On,0.006166677746598629,0,On,0.17122160425277558,0.12841620318958163,On,On,3064.0290263247866,21.111111111111143,1.0,0.0,2.9582597955555556,0.10576923076923077,1,2958.2597955555557,2958.2597955555557,Off,0.0,0.0,35.584194691215785,51.666666666666686,46.10666666666668,0.0,51.55304215184003,0.0,0.0,0.0,35.584194691215785,51.57111187327247,51.58014673398869,51.55304215184003,12.43753247303448,20.986116193998026,0.0,7.119462281405854,2.8,9.236100170605994,2900.228125500478,-1062.2233400633356,-430.17647787471026,-0.0,-0.0,281.1990478734171,0.0,1.0,0.018150518919792823,0.0,0,0.4629868168756831,65.99961422222222,-14.82347082301537,0.20040541802625464,10.003517751074233,0.0030223948923549138,16.34456463993288,1.2177234667684267,0.1941895964821482,-1093.13373503683,30.910394973494494
2025-01-01 00:02:00,3.2912139722736757,0.159634588581648,0.0,0.05485356620456126,0.0026605764763608,0.0,0.008172150093426441,0.0,0.2190127958554627,3.0640290263247865,0.0,0.0,0.159634588581648,0.0,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005320021072958606,0,On,0.006166677746598629,0,On,0.17122160425277558,0.12841620318958163,On,On,3064.0290263247866,21.111111111111143,1.0,0.0,2.9582597955555556,0.10576923076923077,1,2958.2597955555557,2958.2597955555557,Off,0.0,0.0,35.51768524131056,51.666666666666686,46.10666666666668,0.0,51.547757254336446,0.0,0.0,0.0,35.51768524131056,51.566117929668415,51.575298267334404,51.547757254336446,12.43753247303448,21.038278242650637,0.0,7.142195242895672,2.8,9.236100170605994,2894.5931377899187,-1068.400269719497,-432.0953633305551,-0.0,-0.0,281.1990478734171,0.0,1.0,0.01817934020958754,0.0,0,0.4637219957033119,65.99961422222222,-18.53957307772967,0.19977414178567665,10.02722948633741,0.0030225499121622887,16.274503204754797,1.2175074403596386,0.19422865752058488,-1099.1078445833377,30.707574863840875
2025-01-01 00:03:00,3.2912139722736757,0.159634588581648,0.0,0.05485356620456126,0.0026605764763608,0.0,0.008172150093426441,0.0,0.2190127958554627,3.0640290263247865,0.0,0.0,0.159634588581648,0.0,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005320021072958606,0,On,0.006166677746598629,0,On,0.17122160425277558,0.12841620318958163,On,On,3064.0290263247866,21.111111111111143,1.0,0.0,2.9582597955555556,0.10576923076923077,1,2958.2597955555557,2958.2597955555557,Off,0.0,0.0,35.453025621659734,51.666666666666686,46.10666666666668,0.0,51.542482307249685,0.0,0.0,0.0,35.453025621659734,51.56113332010844,51.57045882653783,51.542482307249685,12.43753247303448,21.088859722436634,0.0,7.163403476962816,2.8,9.236100170605994,2889.070233427921,-1074.214288449661,-433.95936991234146,-0.0,-0.0,281.1990478734171,0.0,1.0,0.0182072681837229,0.0,0,0.4644343876687348,65.99961422222222,-22.19847085794141,0.1991644036717691,10.050081503227624,0.0030227042948606855,16.206344989359234,1.2172980299611,0.19426509160605485,-1104.683309860028,30.469021410367155
2025-01-01 00:04:00,3.2912139722736757,0.159634588581648,0.0,0.05485356620456126,0.0026605764763608,0.0,0.008172150093426441,0.0,0.2190127958554627,3.0640290263247865,0.0,0.0,0.159634588581648,0.0,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005320021072958606,0,On,0.006166677746598629,0,On,0.17122160425277558,0.12841620318958163,On,On,3064.0290263247866,21.111111111111143,1.0,0.0,2.9582597955555556,0.10576923076923077,1,2958.2597955555557,2958.2597955555557,Off,0.0,0.0,35.39012631404356,51.666666666666686,46.10666666666668,0.0,51.537217035498834,0.0,0.0,0.0,35.39012631404356,51.55615778498438,51.56562815972716,51.537217035498834,12.43753247303448,21.13793731381299,0.0,7.18320613952897,2.8,9.236100170605994,2884.707455490351,-1079.5628891953113,-435.7710264824151,-0.0,-0.0,281.1990478734171,0.0,1.0,0.018234347026010775,0.0,0,0.4651251198208536,65.99961422222222,-24.74959222543761,0.19857506189598986,10.072115421322788,0.003022858057445741,16.139996756799544,1.217094911645176,0.1942991048619672,-1109.8910452599453,30.328156064634
2025-01-01 00:05:00,3.2912139722736757,0.159634588581648,0.0,0.05485356620456126,0.0026605764763608,0.0,0.008172150093426441,0.0,0.2190127958554627,3.0640290263247865,0.0,0.0,0.159634588581648,0.0,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005320021072958606,0,On,0.006166677746598629,0,On,0.17122160425277558,0.12841620318958163,On,On,3064.0290263247866,21.111111111111143,1.0,0.0,2.9582597955555556,0.10576923076923077,1,2958.2597955555557,2958.2597955555557,Off,0.0,0.0,35.328845142262516,51.666666666666686,46.10666666666668,0.0,51.531961177311665,0.0,0.0,0.0,35.328845142262516,51.551191077251175,51.56080602722094,51.531961177311665,12.43753247303448,21.185632969103306,0.0,7.20172180675207,2.8,9.236100170605994,2881.6711058788287,-1084.5814278531805,-437.53456538676045,-0.0,-0.0,281.1990478734171,0.0,1.0,0.01826064569672378,0.0,0,0.465795951211145,65.99961422222222,-26.02240293261459,0.1980044442804439,10.093396835970644,0.0030230112160879803,16.0753126397104,1.21689757494073,0.19433090217603916,-1114.7618818415879,30.180453988407407
2025-01-01 00:06:00,3.2912139722736757,0.159634588581648,0.0,0.05485356620456126,0.0026605764763608,0.0,0.008172150093426441,0.0,0.2190127958554627,3.0640290263247865,0.0,0.0,0.159634588581648,0.0,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005320021072958606,0,On,0.006166677746598629,0,On,0.17122160425277558,0.12841620318958163,On,On,3064.0290263247866,21.111111111111143,1.0,0.0,2.9582597955555556,0.10576923076923077,1,2958.2597955555557,2958.2597955555557,Off,0.0,0.0,35.26903924010434,51.666666666666686,46.10666666666668,0.0,51.52671449205111,0.0,0.0,0.0,35.26903924010434,51.54623296981703,51.55599220869999,51.52671449205111,12.43753247303448,21.232069253718237,0.0,7.219047158544017,2.8,9.236100170605994,2879.1439014526063,-1089.2757174341489,-439.2542789397344,-0.0,-0.0,281.1990478734171,0.0,1.0,0.01828623326207763,0.0,0,0.46644864359350213,65.99961422222222,-26.829893805863044,0.1974508967727324,10.113991576195263,0.003023163785654978,16.01214647255407,1.2167055076743185,0.19436065062721614,-1119.3209498861943,30.04523245204541
2025-01-01 00:07:00,3.2912139722736757,0.159634588581648,0.0,0.05485356620456126,0.0026605764763608,0.0,0.008172150093426441,0.0,0.2190127958554627,3.0640290263247865,0.0,0.0,0.159634588581648,0.0,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005320021072958606,0,On,0.006166677746598629,0,On,0.17122160425277558,0.12841620318958163,On,On,3064.0290263247866,21.111111111111143,1.0,0.0,2.9582597955555556,0.10576923076923077,1,2958.2597955555557,2958.2597955555557,Off,0.0,0.0,35.21062000996254,51.666666666666686,46.10666666666668,0.0,51.52147676031757,0.0,0.0,0.0,35.21062000996254,51.541283255640195,51.551186503301516,51.52147676031757,12.43753247303448,21.277322109527653,0.0,7.235271358131147,2.8,9.236100170605994,2876.7575982059557,-1093.6691108374412,-440.9327640837044,-0.0,-0.0,281.1990478734171,0.0,1.0,0.018311152903038263,0.0,0,0.46708429843604593,65.99961422222222,-27.537711908543415,0.19691335247779582,10.134664970209354,0.0030233157797064586,15.950406972447789,1.216518391100503,0.19438850422004786,-1123.5914501229547,29.922339285513516
2025-01-01 00:08:00,0.22718494594888916,0.159634588581648,0.0,0.003786415765814819,0.0026605764763608,0.0,0.008172150093426441,0.0,0.2190127958554627,0.0,0.0,0.0,0.159634588581648,0.0,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005320021072958606,0,On,0.006166677746598629,0,On,0.17122160425277558,0.12841620318958163,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2958.2597955555557,Off,0.0,0.0,35.153524330374886,51.666666666666686,46.10666666666668,0.0,51.51624777588259,0.0,0.0,0.0,35.153524330374886,51.53634174011289,51.54638872222804,51.51624777588259,12.43753247303448,21.321445594197435,0.0,7.250475521766306,2.8,9.236100170605994,-189.53533854967034,-1097.7842805427997,-442.57182725941163,-0.0,-0.0,281.1990478734171,0.0,1.0,0.018335435616962704,0.0,0,0.46770370642513215,65.99961422222222,-28.1625591636758,0.1963910238841251,10.154724689877478,0.0030234672109890966,15.890028679927179,1.2163359973823635,0.19441460300015567,-1127.5945067033813,29.81022616058147
2025-01-01 00:09:00,0.22718494594888916,0.159634588581648,0.0,0.003786415765814819,0.0026605764763608,0.0,0.008172150093426441,0.0,0.2190127958554627,0.0,0.0,0.0,0.159634588581648,0.0,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.0028521290204678363,0.0,On,0.005320021072958606,0,On,0.006166677746598629,0,On,0.17122160425277558,0.12841620318958163,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2958.2597955555557,Off,0.0,0.0,35.273823545705234,51.666666666666686,46.10666666666668,0.0,51.511027341902185,0.0,0.0,0.0,35.273823545705234,51.53140823748586,51.541598685277705,51.511027341902185,12.43753247303448,21.213106959894116,0.0,7.264733666494327,2.8,9.236100170605994,-182.36019956193812,-1101.6410640081376,-438.55170615546325,-0.0,-0.0,281.1990478734171,0.0,1.0,0.018275786548327504,0.0,0,0.46618216687361574,65.99961422222222,-25.00754127989194,0.197710343789462,10.106210063358047,0.003023618091669025,16.00792468707643,1.2167835520703711,0.1944390747040021,-1131.349410145608,29.708346137470432
