Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.4416042232149198,0.18755565384575146,0.0,1.4416042232149198,0.18755565384575146,0.0,0.00687051369588656,0.23528438914866276,1.1494493203703704,0.05,0.0,0.0,0.17297232051241812,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.002498739035087719,0.0,0.004371774660798841,0.0,0.004654628465438532,0.0,0.19098736653456852,0.14324052490092634,0.0,0.0,1149.4493203703705,21.44444444444449,0.4166666666666667,0.0,1.1494493203703704,0.0,0.4166666666666667,1149.4493203703705,2758.678368888889,0.0,22.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1994.05584,0.0,0.0,77.0225117115713,51.66666666666668,46.10666666666668,0.0,49.80789778907129,0.0,0.0,0.0,120.34767454933014,49.8414916400093,49.85828856547832,49.80789778907129,12.43753247303448,21.134533487899922,-0.06468113404971335,2.8,537.928778942222,-970.9954916420706,0.0,0.0,360.7850156315739,0.0,2.0,0.04063223908253691,0.0,0.0,2.166816414786696,131.99922844444444,-1.31006541765167,0.21365933336527707,10.321452939857219,0.003252369838203858,-9.380446765677176,1.2168832183903509
2025-01-01 01:00:00,1.1185799482298682,0.18681235895546416,0.0,1.118579948229868,0.18681235895546416,0.0,0.006683108268254981,0.23429332929494637,0.8276035106666666,0.05,0.0,0.0,0.17222902562213083,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.00231133360745614,0.0,0.004371774660798841,0.0,0.004654628465438532,0.0,0.19098736653456852,0.14324052490092634,0.0,0.0,827.6035106666667,20.611111111111168,0.3,0.0,0.8276035106666666,0.0,0.3,827.6035106666667,2758.678368888889,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1994.05584,0.0,0.0,76.49347706145704,51.66666666666668,46.10666666666668,0.0,48.84882437234386,0.0,0.0,0.0,119.52105790852663,48.884102878421054,48.901742131459656,48.84882437234386,12.43753247303448,20.374262606905884,-0.04684090018535579,2.5,336.36898505288826,-851.8075476556055,0.0,0.0,359.606550350226,0.0,2.0,0.03658867475639911,0.0,0.0,1.951183170004798,131.99922844444444,0.9664716916010361,0.22349445521499256,9.976807060947312,0.0032462443654431776,4.462063602662474,1.2200988150186691
2025-01-01 02:00:00,1.3474787524502256,0.18606906406517687,0.0,1.3474787524502256,0.18606906406517687,0.0,0.006683108268254981,0.23330226944122998,1.057493374740741,0.05,0.0,0.0,0.17148573073184353,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.00231133360745614,0.0,0.004371774660798841,0.0,0.004654628465438532,0.0,0.19098736653456852,0.14324052490092634,0.0,0.0,1057.4933747407408,20.611111111111168,0.38333333333333336,0.0,1.057493374740741,0.0,0.38333333333333336,1057.4933747407408,2758.678368888889,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1994.05584,0.0,0.0,74.22104299398003,51.66666666666668,46.10666666666668,0.0,47.90619355645922,0.0,0.0,0.0,115.97037967809379,47.944667800440705,47.96390492243145,47.90619355645922,12.43753247303448,20.28165680344446,-0.06301170635750862,1.6500000000000001,601.5617219872886,-813.7048594867715,0.0,0.0,358.61549049650955,0.0,2.0,0.033361685011431684,0.0,0.0,1.7790958199687787,131.99922844444444,-0.842283763190375,0.2258568537167654,9.95278630085519,0.0032620022938767176,18.70765970968146,1.2204720944027574
2025-01-01 03:00:00,1.2084288372003107,0.18532576917488958,0.0,1.2084288372003105,0.18532576917488958,0.0,0.0065581713165005955,0.23231120958751358,0.9195594562962963,0.05,0.0,0.0,0.17074243584155624,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.0021863966557017544,0.0,0.004371774660798841,0.0,0.004654628465438532,0.0,0.19098736653456852,0.14324052490092634,0.0,0.0,919.5594562962964,20.611111111111168,0.3333333333333333,0.0,0.9195594562962963,0.0,0.3333333333333333,919.5594562962964,2758.678368888889,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1994.05584,0.0,0.0,71.69556252702996,51.66666666666668,46.10666666666668,0.0,47.00434241867188,0.0,0.0,0.0,112.0243164484843,47.03525595700289,47.0507127261684,47.00434241867188,12.43753247303448,20.313708761693654,-0.057459534881427805,1.6500000000000001,417.82357222563013,-856.9098995135848,0.0,0.0,357.4994936910388,0.0,2.0,0.03511894894573935,0.0,0.0,1.8728063420553402,131.99922844444444,-2.3254782481203304,0.22667405293383594,9.98737326985439,0.0032803644301084437,-0.9632514532673088,1.2203253333912147
2025-01-01 04:00:00,1.6212395326799272,0.18458247428460225,0.03871440426507711,1.6212395326799272,0.18458247428460228,0.03871440426507711,0.0065581713165005955,0.2313201497337972,1.3333612116296296,0.05,0.03871440426507711,0.0,0.16999914095126895,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0021863966557017544,0.0,0.004371774660798841,0.0,0.004654628465438532,0.0,0.19098736653456852,0.14324052490092634,0.0,0.0,1333.3612116296297,20.611111111111168,0.48333333333333334,0.0,1.3333612116296296,0.0,0.48333333333333334,1333.3612116296297,2758.678368888889,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1994.05584,879.2133333333333,0.0,76.61588705726503,51.66666666666668,46.10666666666668,0.0,48.80812866485027,0.0,0.0,879.2133333333333,119.71232352697659,48.82729015625889,48.8368709019632,48.80812866485027,12.43753247303448,20.329001228014285,-0.06335866363619551,0.55,717.5505919982489,-930.4930967143989,0.0,0.0,316.9086653039891,0.0,1.4,0.03587179726408088,0.0,0.0,1.9129538734457057,92.39945991111111,-2.2261882209709776,0.22497929017229476,9.96805819201216,0.0032602260191124744,-15.184718815533817,1.2197041521207916
2025-01-01 05:00:00,1.4835554881389919,0.18458247428460225,0.0,1.4835554881389916,0.18458247428460228,0.0,0.006808045220009367,0.2313201497337972,1.1954272931851853,0.05,0.0,0.0,0.16999914095126895,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0024362705592105263,0.0,0.004371774660798841,0.0,0.004654628465438532,0.0,0.19098736653456852,0.14324052490092634,0.0,0.0,1195.4272931851851,20.611111111111168,0.43333333333333335,0.0,1.1954272931851853,0.0,0.43333333333333335,1195.4272931851851,2758.678368888889,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1994.05584,0.0,0.0,85.37337022300284,51.66666666666668,46.10666666666668,0.0,52.082217619903616,0.0,0.0,0.0,133.3958909734419,52.11607459418787,52.13300308133,52.082217619903616,12.43753247303448,20.296781231912533,-0.06697885838296684,-0.25000000000000006,527.8565769375269,-957.1689180325694,0.0,0.0,290.758693518609,0.0,1.0,0.03539913293576051,0.0,0.0,1.8877478585074623,65.99961422222222,-1.1604917336978815,0.22446111921561313,9.935831941769047,0.0032478986061499227,-26.36637567231886,1.2192348796684327
2025-01-01 06:00:00,1.4858499502258102,0.18606906406517687,0.0,1.4858499502258102,0.18606906406517687,0.0,0.007120387599395333,0.23330226944122998,1.1954272931851853,0.05,0.0,0.0,0.17148573073184353,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.002748612938596491,0.0,0.004371774660798841,0.0,0.004654628465438532,0.0,0.19098736653456852,0.14324052490092634,0.0,0.0,1195.4272931851851,20.611111111111168,0.43333333333333335,0.0,1.1954272931851853,0.0,0.43333333333333335,1195.4272931851851,2758.678368888889,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1994.05584,0.0,0.0,82.54818633772359,51.66666666666668,46.10666666666668,0.0,51.034126059810134,0.0,0.0,0.0,128.9815411526931,51.06965370125696,51.087417521980385,51.034126059810134,12.43753247303448,20.303243092707696,-0.06238588598673343,0.3,551.1855407511316,-935.2106864567718,0.0,0.0,293.0531556054277,0.0,1.0,0.03557883582099263,0.0,0.0,1.8973309671497034,65.99961422222222,-2.084221582709527,0.22080950000047148,9.881563815234854,0.003196166109145605,-43.66637783559515,1.2192458899395922
2025-01-01 07:00:00,1.625578582950056,0.18755565384575146,0.0,1.6255785829500562,0.18755565384575146,0.0,0.006932982171763754,0.23528438914866276,1.3333612116296296,0.05,0.0,0.0,0.17297232051241812,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.002561207510964912,0.0,0.004371774660798841,0.0,0.004654628465438532,0.0,0.19098736653456852,0.14324052490092634,0.0,0.0,1333.3612116296297,20.611111111111168,0.48333333333333334,0.0,1.3333612116296296,0.0,0.48333333333333334,1333.3612116296297,2758.678368888889,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1994.05584,0.0,0.0,79.76233863364186,51.66666666666668,46.10666666666668,0.0,50.02062432607183,0.0,0.0,0.0,124.62865411506542,50.05753180853569,50.07598554976762,50.02062432607183,12.43753247303448,20.32935233126563,-0.04930226082817099,-0.55,622.3736500727974,-1004.1707402838578,0.0,0.0,294.84786988522893,1.0204075265706203,1.0,0.036465288554952784,0.0,0.0,1.9446032902667165,65.99961422222222,-1.6646911582033361,0.2176854605620947,9.848597499486878,0.0031558281975680317,-20.27287724174051,1.2191669886403007
2025-01-01 08:00:00,1.7257511164199975,0.19154862256608646,0.0,1.7257511164199975,0.19154862256608646,0.0,0.008208201512537771,0.24222575764820048,1.4253171572592591,0.05,0.0,0.0,0.1769652892327531,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0019365227521929824,0.0,0.006271678760344789,0.0,0.006272038671196261,0.0,0.19532026497463212,0.14649019873097405,0.0,0.0,1425.3171572592594,20.611111111111168,0.5166666666666667,0.0,1.4253171572592591,0.0,0.5166666666666667,1425.3171572592594,2758.678368888889,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1994.05584,0.0,0.0,76.81300379876157,51.66666666666668,46.10666666666668,0.0,49.028902914141035,0.051292521299091974,129.29004417650825,0.0,120.02031843556496,48.95924808396364,49.058480718432826,48.89484286458315,12.43753247303448,20.325120119304472,-0.05824769920669558,-1.4,654.7696199996923,-1084.0665542425581,0.0,0.0,302.7611548347362,61.79133002501792,1.0,0.03774220197834939,0.0,0.0,2.0126979123833295,65.99961422222222,10.75786214825485,0.21745267339699723,9.84418202333719,0.0031500623270613454,13.19552271214801,1.2197616213913318
2025-01-01 09:00:00,1.660523580343303,0.2209231252259294,0.03871440426507711,1.660523580343303,0.22092312522592938,0.03871440426507711,0.02517195537436779,0.29796838615412047,1.287383238814815,0.05,0.03871440426507711,0.0,0.20633979189259608,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0015617118969298246,0.0,0.023610243477437964,0.0,0.022848663630658957,0.0,0.23448626852108942,0.17586470139081697,0.0,0.0,1287.3832388148148,20.611111111111168,0.4666666666666667,0.0,1.287383238814815,0.0,0.4666666666666667,1287.3832388148148,2758.678368888889,0.0,21.611111111111168,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1994.05584,879.2133333333333,0.0,77.5753714678734,51.66666666666668,46.10666666666668,0.0,49.90745784589873,0.10502168574181985,279.03334943995594,879.2133333333333,121.21151791855218,49.162406788763114,49.90745784589873,48.789881260195315,12.43753247303448,20.31155798147935,-0.06080715185153813,-0.85,654.9023464259664,-1038.9913928732255,0.0,0.0,372.7259169542342,181.50630146112385,1.0,0.037174401215045644,0.0,0.0,1.9824185076043854,65.99961422222222,33.784583530142804,0.2202755649207414,9.883005471729259,0.0031868735208641615,49.150433600327396,1.2204031331968757
