Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,1.2605055083872465,0.3156956651577673,0.6247027027027027,0.021008425139787443,0.005261594419296122,0.010411711711711711,0.05826097675213154,0.0,0.5502210941351149,0.6320234375,0.020000000000000004,0.6247027027027027,0.0,0.0,0.30986233182443396,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.005264967105263157,0.0,On,0.05299600964686838,0,On,0.13707131836920286,0,On,0.35415493525433983,0.2656162014407548,On,On,12782.29142080169,21.722222222222285,0.9250000000000002,4784.846172253864,18.308231519519516,0.6320234375,1,16935.114155555555,16935.114155555555,Off,0.0,22.722222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2573.750497777778,Off,0.0,0.0,35.251696427308694,51.666666666666686,46.10666666666668,0.0,51.85537715763645,0.0,0.0,0.0,35.251696427308694,51.85715833120969,51.858048917996314,51.85537715763645,12.43753247303448,21.5584245579155,0.0,4.2709981766762,2.8,9.236100170605994,10622.891747320708,4193.829619843789,-2673.0119560078656,-0.0,-0.0,649.6908396416649,0.0,1.0,0.10934196852416853,0.0,0,1.414999046983818,65.99961422222222,-136.07855711478243,0.1755362228486132,9.932875667603192,0.0027487234115221503,-78.015321696408,1.2120189300582336,0.15945523235329015,-305.68108138744253,-285.33547102263185
2025-01-01 00:01:00,1.2605055083872465,0.3156956651577673,0.6247027027027027,0.021008425139787443,0.005261594419296122,0.010411711711711711,0.05826097675213154,0.0,0.5502210941351149,0.6320234375,0.020000000000000004,0.6247027027027027,0.0,0.0,0.30986233182443396,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.005264967105263157,0.0,On,0.05299600964686838,0,On,0.13707131836920286,0,On,0.35415493525433983,0.2656162014407548,On,On,12782.29142080169,21.722222222222285,0.9250000000000002,4784.846172253864,18.308231519519516,0.6320234375,1,16935.114155555555,16935.114155555555,Off,0.0,22.722222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2573.750497777778,Off,0.0,0.0,35.049997945608844,51.666666666666686,46.10666666666668,0.0,51.850138040281394,0.0,0.0,0.0,35.049997945608844,51.85221105095133,51.85324755628631,51.850138040281394,12.43753247303448,21.726827634081427,0.0,4.458806844426889,2.8,9.236100170605994,10574.322248723043,4148.792030697342,-2708.159359786131,-0.0,-0.0,649.6908396416649,0.0,1.0,0.10979403287518413,0.0,0,1.420849230902183,65.99961422222222,-149.50065193418038,0.17422111850950017,10.032513412590191,0.0027483462540712315,-78.44877608516123,1.214865469328184,0.16062897817979419,-347.24609236374727,-288.80804919277523
2025-01-01 00:02:00,1.2605055083872465,0.3156956651577673,0.6247027027027027,0.021008425139787443,0.005261594419296122,0.010411711711711711,0.05826097675213154,0.0,0.5502210941351149,0.6320234375,0.020000000000000004,0.6247027027027027,0.0,0.0,0.30986233182443396,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.005264967105263157,0.0,On,0.05299600964686838,0,On,0.13707131836920286,0,On,0.35415493525433983,0.2656162014407548,On,On,12782.29142080169,21.722222222222285,0.9250000000000002,4784.846172253864,18.308231519519516,0.6320234375,1,16935.114155555555,16935.114155555555,Off,0.0,22.722222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2573.750497777778,Off,0.0,0.0,34.85462077867942,51.666666666666686,46.10666666666668,0.0,51.84492896689995,0.0,0.0,0.0,34.85462077867942,51.84729207738508,51.84847363262765,51.84492896689995,12.43753247303448,21.889825925474412,0.0,4.640428017692845,2.8,9.236100170605994,10527.135686266693,4105.315626712896,-2742.352238860937,-0.0,-0.0,649.6908396416649,0.0,1.0,0.11023096679201863,0.0,0,1.4265036112308036,65.99961422222222,-162.49433531572618,0.17247134413942194,10.104682494543052,0.00274796788975124,-78.86184620344093,1.2141945795893199,0.16175595354445046,-387.968764844597,-291.561780696371
2025-01-01 00:03:00,0.6284820708872465,0.3156956651577673,0.0,0.010474701181454108,0.005261594419296122,0.0,0.05826097675213154,0.0,0.5502210941351149,0.0,0.020000000000000004,0.0,0.0,0.0,0.30986233182443396,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.005264967105263157,0.0,On,0.05299600964686838,0,On,0.13707131836920286,0,On,0.35415493525433983,0.2656162014407548,On,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,16935.114155555555,Off,0.0,22.722222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2573.750497777778,Off,0.0,0.0,34.66526944285258,51.666666666666686,46.10666666666668,0.0,51.83974899755693,0.0,0.0,0.0,34.66526944285258,51.84240052336736,51.84372628627257,51.83974899755693,12.43753247303448,22.047672510276797,0.0,4.816304029014955,2.8,9.236100170605994,-2301.0793133449365,-721.6430197400989,-2775.6267343292307,-0.0,-0.0,649.6908396416649,0.0,1.0,0.1106535086321489,0.0,0,1.4319717430850691,65.99961422222222,-175.143418657371,0.17079477270338073,10.174672999187635,0.0027475873230013333,-79.25515172036447,1.2135456104231108,0.16283984649560715,-427.8921845499344,-293.7508351901644
2025-01-01 00:04:00,0.6284820708872465,0.3156956651577673,0.0,0.010474701181454108,0.005261594419296122,0.0,0.05826097675213154,0.0,0.5502210941351149,0.0,0.020000000000000004,0.0,0.0,0.0,0.30986233182443396,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.005264967105263157,0.0,On,0.05299600964686838,0,On,0.13707131836920286,0,On,0.35415493525433983,0.2656162014407548,On,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,16935.114155555555,Off,0.0,22.722222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2573.750497777778,Off,0.0,0.0,34.85495435642829,51.666666666666686,46.10666666666668,0.0,51.83459723624714,0.0,0.0,0.0,34.85495435642829,51.83753554322325,51.8390046967113,51.83459723624714,12.43753247303448,21.879765694298957,0.0,4.6916132115821805,2.8,9.236100170605994,-2260.0630596370206,-687.811708644412,-2740.2369244097445,-0.0,-0.0,649.6908396416649,0.0,1.0,0.11020401699225665,0.0,0,1.4261548527303456,65.99961422222222,-169.5169748689408,0.17252958516202394,10.099317905827434,0.002747204653730236,-78.56082941482563,1.2142365417735936,0.16207214672641937,-399.5382611084614,-288.2734475359506
2025-01-01 00:05:00,0.6284820708872465,0.3156956651577673,0.0,0.010474701181454108,0.005261594419296122,0.0,0.05826097675213154,0.0,0.5502210941351149,0.0,0.020000000000000004,0.0,0.0,0.0,0.30986233182443396,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.005264967105263157,0.0,On,0.05299600964686838,0,On,0.13707131836920286,0,On,0.35415493525433983,0.2656162014407548,On,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,16935.114155555555,Off,0.0,22.722222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2573.750497777778,Off,0.0,0.0,35.03796035444108,51.666666666666686,46.10666666666668,0.0,51.82941734584869,0.0,0.0,0.0,35.03796035444108,51.832643942390675,51.83425724066167,51.82941734584869,12.43753247303448,21.71757271222843,0.0,4.572332105760045,2.8,9.236100170605994,-2219.378905798424,-656.470980768206,-2706.223030448312,-0.0,-0.0,649.6908396416649,0.0,1.0,0.10976920574827365,0.0,0,1.420527942001024,65.99961422222222,-162.84671499177713,0.17422367920323495,10.026068909554951,0.0027468255527106386,-77.88710819740538,1.2149047149722176,0.1613343348912334,-372.64007596806283,-283.8309048001432
2025-01-01 00:06:00,0.6284820708872465,0.3156956651577673,0.0,0.010474701181454108,0.005261594419296122,0.0,0.05826097675213154,0.0,0.5502210941351149,0.0,0.020000000000000004,0.0,0.0,0.0,0.30986233182443396,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.005264967105263157,0.0,On,0.05299600964686838,0,On,0.13707131836920286,0,On,0.35415493525433983,0.2656162014407548,On,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,16935.114155555555,Off,0.0,22.722222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2573.750497777778,Off,0.0,0.0,35.214690432894,51.666666666666686,46.10666666666668,0.0,51.82421031939639,0.0,0.0,0.0,35.214690432894,51.827726658199495,51.82948482760104,51.82421031939639,12.43753247303448,21.560748129648363,0.0,4.458251375576593,2.8,9.236100170605994,-2179.302321138105,-626.2272399505966,-2673.4956672640587,-0.0,-0.0,649.6908396416649,0.0,1.0,0.10934821040724835,0.0,0,1.4150798234571937,65.99961422222222,-155.49749351571108,0.17587900093560088,9.955531977617007,0.0027464499094918913,-77.23280739945042,1.2155514784244978,0.16062551931828478,-347.1223385440143,-279.10490140658226
2025-01-01 00:07:00,0.6284820708872465,0.3156956651577673,0.0,0.010474701181454108,0.005261594419296122,0.0,0.05826097675213154,0.0,0.5502210941351149,0.0,0.020000000000000004,0.0,0.0,0.0,0.30986233182443396,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.005264967105263157,0.0,On,0.05299600964686838,0,On,0.13707131836920286,0,On,0.35415493525433983,0.2656162014407548,On,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,16935.114155555555,Off,0.0,22.722222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2573.750497777778,Off,0.0,0.0,35.38548868420478,51.666666666666686,46.10666666666668,0.0,51.81897709001469,0.0,0.0,0.0,35.38548868420478,51.82278457142242,51.82468831212629,51.81897709001469,12.43753247303448,21.40899708301746,0.0,4.349238228601433,2.8,9.236100170605994,-2140.6221056857275,-597.2932466686342,-2641.9778310244956,-0.0,-0.0,649.6908396416649,0.0,1.0,0.10894029560431846,0.0,0,1.409800980711018,65.99961422222222,-148.33511430289678,0.17749712741838652,9.88755722973374,0.0027460776201039257,-76.59691458662334,1.2161779800828294,0.1599452550949219,-322.9291264780928,-274.36412019054137
2025-01-01 00:08:00,0.6284820708872465,0.3156956651577673,0.0,0.010474701181454108,0.005261594419296122,0.0,0.05826097675213154,0.0,0.5502210941351149,0.0,0.020000000000000004,0.0,0.0,0.0,0.30986233182443396,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.005264967105263157,0.0,On,0.05299600964686838,0,On,0.13707131836920286,0,On,0.35415493525433983,0.2656162014407548,On,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,16935.114155555555,Off,0.0,22.722222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2573.750497777778,Off,0.0,0.0,35.55067386311854,51.666666666666686,46.10666666666668,0.0,51.813718539673324,0.0,0.0,0.0,35.55067386311854,51.81781851454171,51.81986850197591,51.813718539673324,12.43753247303448,21.262046437953202,0.0,4.245137748598461,2.8,9.236100170605994,-2103.4372477002835,-569.6148639687492,-2611.5986072730066,-0.0,-0.0,649.6908396416649,0.0,1.0,0.10854477866075153,0.0,0,1.4046825791880981,65.99961422222222,-141.52948006894178,0.179079549924417,9.820488646123192,0.0027457085861457846,-75.97848948307708,1.2167852851444472,0.15929293527814567,-300.0014904804345,-269.6133734883147
2025-01-01 00:09:00,0.6284820708872465,0.3156956651577673,0.0,0.010474701181454108,0.005261594419296122,0.0,0.05826097675213154,0.0,0.5502210941351149,0.0,0.020000000000000004,0.0,0.0,0.0,0.30986233182443396,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.005264967105263157,0.0,On,0.05299600964686838,0,On,0.13707131836920286,0,On,0.35415493525433983,0.2656162014407548,On,Off,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0,0.0,16935.114155555555,Off,0.0,22.722222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,2573.750497777778,Off,0.0,0.0,35.71053162071504,51.666666666666686,46.10666666666668,0.0,51.80843550295396,0.0,0.0,0.0,35.71053162071504,51.81282927530505,51.815026161480596,51.80843550295396,12.43753247303448,21.119651467666298,-0.10257075455598752,4.1457915383892185,2.8,9.236100170605994,-2067.689199131407,-543.1636852323347,-2582.2943587465347,-0.0,-0.0,649.6908396416649,0.0,1.0,0.10816104825466868,0.0,0,1.3997167077461008,65.99961422222222,-135.08568002653706,0.1806275835287086,9.756490819031935,0.002745342714379294,-75.37668651056165,1.217374347616179,0.15866790601989944,-278.2816281107885,-264.88205712154615
