Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,1.210736998094121,0.22959477710866164,0.0,1.210736998094121,0.22959477710866164,0.0,0.023134347338784753,0.8332988592592595,0.33430379149607675,0.0,0.020000000000000004,0.0,0.0,0.0,0.2237614437753283,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.0035099780701754383,0.0,0.019624369268609314,0.0,0.035955199795638895,0.0,0.23396494906510149,0.17547371179882607,0.0,0.0,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,10398.456093333334,0.0,20.000000000000057,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1759.3058800000001,833.2988592592593,0.3333333333333333,35.52479159576689,51.66666666666668,46.10666666666668,0.0,50.85663979690944,0.180965488639674,478.73963390094804,833.2988592592593,35.52479159576689,49.70310743172834,50.857927211456925,49.12505383459032,12.43753247303448,19.227768317394826,-0.0011965978226048317,6.0054079141277485,2.8,9.236100170605994,86.32975484300785,-1541.2093156228873,-483.0867994638024,0.0,-2.6873160884077953,605.0590492891932,0.0,4.0,0.0225568923332772,0.0,0.00012118501294578851,0.29347795970252644,263.9984568888889,-32.95517889397521,0.24115059231750624,9.476175269257277,0.003261736436799253,144.51272135572236,1.2248131929294368,0.37897621904822654,-1583.1282512094017,41.91893558651471
2025-01-01 01:00:00,0.38183257541436055,0.21457981632343984,0.05174312500000001,0.3818325754143605,0.21457981632343984,0.051743125000000015,0.013826078046704944,0.0,0.2876395182009889,0.06036697916666668,0.020000000000000004,0.05174312500000001,0.0,0.0,0.2087464829901065,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.06277405156945293,0.04708053867708968,0.0,0.0,0.0032467297149122803,0.0,0.010579348331792663,0.0,0.009310874214180104,0.0,0.21555459241735583,0.16166594431301684,0.0,0.0,805.3132302975793,18.888888888888914,0.09333333333333334,468.20695975797634,1.5164415136111111,0.06036697916666668,0.11666666666666667,1213.153210888889,10398.456093333334,0.0,20.000000000000057,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1759.3058800000001,0.0,0.0,35.766318769009914,51.66666666666668,46.10666666666668,0.0,51.079551919210616,0.09863495520324729,267.54022933320573,0.0,35.766318769009914,49.20819838753835,51.079551919210616,48.272521621702225,12.43753247303448,18.504169126885827,-0.060722298619442165,6.409151639941655,2.5,9.236100170605994,867.856956268715,-926.8523526915945,-447.2748395606284,0.0,0.0,550.3752316673678,0.0,4.0,0.02143235555673236,0.0,0.0,0.27735702124926825,263.9984568888889,-40.5566661356037,0.2554275220798642,9.192987959232669,0.0033032508346831574,145.87997784308195,1.2278793483437793,0.2965529030209351,-1430.9538787716267,35.89456632205577
2025-01-01 02:00:00,0.3888468385151438,0.2133726230240273,0.059135000000000014,0.3888468385151438,0.2133726230240273,0.059135000000000014,0.013826078046704944,0.0,0.28602992713510544,0.06899083333333335,0.020000000000000004,0.059135000000000014,0.0,0.0,0.20753928969069396,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.06116446050356953,0.045873345377677135,0.0,0.0,0.0032467297149122803,0.0,0.010579348331792663,0.0,0.009310874214180104,0.0,0.21555459241735583,0.16166594431301684,0.0,0.0,920.3579774829478,18.888888888888914,0.10666666666666667,535.0936682948301,1.7330760155555558,0.06899083333333335,0.13333333333333333,1386.4608124444446,10398.456093333334,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1759.3058800000001,0.0,0.0,35.100944737501024,51.66666666666668,46.10666666666668,0.0,50.69205104689955,0.0,0.0,0.0,35.100944737501024,48.610838420233726,50.69205104689955,47.57023210690082,12.43753247303448,18.50319613785949,-0.06835750474919203,7.1633446776672685,1.6500000000000001,9.236100170605994,950.2996689683579,-919.0359077800782,-468.19673943145716,0.0,0.0,548.7656406014844,0.0,4.0,0.02121011382807803,0.0,0.0,0.27448098162340023,263.9984568888889,-50.62720968461721,0.25869843982920787,9.240061480190553,0.003345346882367113,148.0334595759979,1.227852573975041,0.20526145029548873,-1473.5967816568595,19.467205581951394
2025-01-01 03:00:00,0.456052581879085,0.21216542972461475,0.11827000000000003,0.456052581879085,0.21216542972461475,0.11827000000000003,0.013650579143196173,0.0,0.28442033606922207,0.1379816666666667,0.020000000000000004,0.11827000000000003,0.0,0.0,0.20633209639128142,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.05955486943768611,0.04466615207826457,0.0,0.0,0.003071230811403509,0.0,0.010579348331792663,0.0,0.009310874214180104,0.0,0.21555459241735583,0.16166594431301684,0.0,0.0,1840.7159549658957,18.888888888888914,0.21333333333333335,1070.1873365896602,3.4661520311111116,0.1379816666666667,0.26666666666666666,2772.9216248888893,10398.456093333334,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1759.3058800000001,0.0,0.0,34.61507879064766,51.66666666666668,46.10666666666668,0.0,50.353543904566415,0.0,0.0,0.0,34.61507879064766,48.317276973081896,50.353543904566415,47.29914350733964,12.43753247303448,18.625906910568567,-0.05216260429212613,7.285285547304134,1.6500000000000001,9.236100170605994,1845.5213184808374,-733.3264071373407,-481.7947184787569,0.0,0.0,546.9805506320922,0.0,4.0,0.02167807515791821,0.0,0.0,0.2805368890182153,263.9984568888889,-60.38046863839359,0.25990596071065797,9.343249175722487,0.003387015704350916,136.23336428420748,1.2273055571459432,0.2537651744048945,-1818.45175118119,14.938007454189279
2025-01-01 04:00:00,0.43719528247986816,0.2109582364252022,0.10348625000000002,0.43719528247986816,0.2109582364252022,0.10348625000000003,0.013650579143196173,0.0,0.28281074500333864,0.12073395833333336,0.020000000000000004,0.10348625000000002,0.0,0.0,0.20512490309186887,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0579452783718027,0.043458958778852017,0.0,0.0,0.003071230811403509,0.0,0.010579348331792663,0.0,0.009310874214180104,0.0,0.21555459241735583,0.16166594431301684,0.0,0.0,1610.6264605951585,18.888888888888914,0.18666666666666668,936.4139195159527,3.0328830272222222,0.12073395833333336,0.23333333333333334,2426.306421777778,10398.456093333334,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1759.3058800000001,0.0,0.0,34.43107794438823,51.66666666666668,46.10666666666668,0.0,50.01877463470146,0.0,0.0,0.0,34.43107794438823,48.02668079376558,50.01877463470146,47.030633873297646,12.43753247303448,18.49215401681753,-0.06928322123967341,6.922163608500924,0.55,9.236100170605994,1571.5645797386057,-756.2973921946784,-528.4103322876667,0.0,0.0,545.3709595662087,0.0,4.0,0.022341094891774684,0.0,0.0,0.2891170554831258,263.9984568888889,-56.0225081350948,0.2648576833028638,9.320903447441008,0.0034247317642951353,142.20591435779517,1.2272639361363598,0.22753103958411344,-1715.1431613721636,22.43184966153232
2025-01-01 05:00:00,0.4030508636202191,0.2109582364252022,0.07391875000000002,0.403050863620219,0.2109582364252022,0.07391875000000002,0.014001576950213717,0.0,0.28281074500333864,0.08623854166666668,0.020000000000000004,0.07391875000000002,0.0,0.0,0.20512490309186887,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0579452783718027,0.043458958778852017,0.0,0.0,0.0034222286184210525,0.0,0.010579348331792663,0.0,0.009310874214180104,0.0,0.21555459241735583,0.16166594431301684,0.0,0.0,1150.4474718536846,18.888888888888914,0.13333333333333333,668.8670853685376,2.1663450194444445,0.08623854166666668,0.16666666666666666,1733.0760155555556,10398.456093333334,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1759.3058800000001,0.0,0.0,34.00822738565947,51.66666666666668,46.10666666666668,0.0,49.68742866185483,0.0,0.0,0.0,34.00822738565947,47.738762405377415,49.68742866185483,46.76442927713871,12.43753247303448,18.566391231034437,-0.055137195655839535,7.222361271894412,-0.25000000000000006,9.236100170605994,1073.0698241858722,-1231.0932634734688,-564.0494282977867,0.0,0.0,545.7219573732264,0.0,4.0,0.022751294702640888,0.0,0.0,0.2944254686138106,263.9984568888889,-59.05017674325217,0.2668109610319108,9.399351894888147,0.0034679180623762894,141.41246638305583,1.22630412889948,0.20134729188329964,-1913.8376542038566,13.877305361849972
2025-01-01 06:00:00,1.511317678474518,0.24328945257661402,0.11827000000000003,1.511317678474518,0.24328945257661402,0.11827000000000003,0.05081890485700089,0.9166287451851853,0.385888361765665,0.1379816666666667,0.020000000000000004,0.11827000000000003,0.0,0.0,0.23745611924328067,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.06116446050356953,0.045873345377677135,0.040337438118281124,0.0,0.0038609758771929823,0.0,0.046957928979807904,0.0,0.02894276465634287,0.0,0.25544369848747145,0.19158277386560352,0.0,0.0,1840.7159549658957,18.888888888888914,0.21333333333333335,1070.1873365896602,3.4661520311111116,0.1379816666666667,0.26666666666666666,2772.9216248888893,10398.456093333334,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1759.3058800000001,916.6287451851853,0.36666666666666664,36.34571983268269,51.66666666666668,46.10666666666668,0.0,50.821308069020354,0.2785019404235881,738.2536563541577,916.6287451851853,36.34571983268269,49.81707234299525,50.82130806902036,49.3149544799827,12.43753247303448,18.619660643145178,-0.03955677054523736,6.80968483057318,0.3,9.236100170605994,1901.652490269111,-957.583671161323,-542.2556907797788,0.0,0.0,668.2286733166511,0.0,4.0,0.02252148314376464,0.0,0.0,0.2914514674943422,263.9984568888889,-65.03644723365701,0.26877894720567513,9.465725856929788,0.0035055024413804424,131.8992961992648,1.2260524198886213,0.24010759471269916,-2050.1894977536726,22.41849000268957
2025-01-01 07:00:00,1.9926396039648835,0.26310737944401125,0.11827000000000003,1.9926396039648837,0.26310737944401125,0.11827000000000003,0.07393000776016605,1.333278174814815,0.4274497547232359,0.1379816666666667,0.020000000000000004,0.11827000000000003,0.0,0.0,0.2572740461106779,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.040337438118281124,0.0,0.0035977275219298247,0.0,0.07033228023823622,0.0,0.044080255124050775,0.0,0.27864841884556757,0.20898631413417562,0.0,0.0,1840.7159549658957,18.888888888888914,0.21333333333333335,1070.1873365896602,3.4661520311111116,0.1379816666666667,0.26666666666666666,2772.9216248888893,10398.456093333334,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1759.3058800000001,1333.278174814815,0.5333333333333333,35.54077561826936,51.66666666666668,46.10666666666668,0.0,51.073105323078906,0.37906269624379213,1024.5217017406878,1333.278174814815,35.54077561826936,49.0311852555276,51.07333517040049,48.00999537443036,12.43753247303448,18.565057553694388,-0.06238816704136122,6.5154889823604325,-0.55,9.236100170605994,1926.3248271047344,-1171.8569948171191,-582.9960760130286,0.0,0.0,731.2768387523206,2.8314889140605173,4.0,0.023126514725235445,0.0,0.0,0.29928120682254045,263.9984568888889,-62.67189060045302,0.2726614919387337,9.48418546540759,0.0035441617728170986,140.44973929911046,1.226253603253082,0.2428974019295162,-2270.714538710686,28.67020730390707
2025-01-01 08:00:00,1.7720248125387819,0.27100271011936267,0.11827000000000003,1.7720248125387819,0.27100271011936267,0.11827000000000003,0.08061685459547596,1.1249534600000002,0.40847283127663914,0.1379816666666667,0.020000000000000004,0.11827000000000003,0.0,0.0,0.2651693767860293,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.002720233004385965,0.0,0.07789662159109,0.0,0.05491366222859995,0.0,0.2875659353468194,0.21567445151011452,0.0,0.0,1840.7159549658957,18.888888888888914,0.21333333333333335,1070.1873365896602,3.4661520311111116,0.1379816666666667,0.26666666666666666,2772.9216248888893,10398.456093333334,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1759.3058800000001,1124.9534600000002,0.45,36.796437287069416,51.66666666666668,46.10666666666668,0.0,51.249334157923506,0.4061180357640707,1096.1280572386927,1124.9534600000002,36.796437287069416,50.11369381525676,51.250063953790566,49.545143848056334,12.43753247303448,18.522477821467174,-0.06343872324562365,5.885384577362691,-1.4,9.236100170605994,1874.0510106166573,-1380.7099456262442,-627.5444166306931,0.0,0.0,685.6368038893933,152.84155067481413,3.283,0.023824087758081057,0.0,0.0,0.30830852899353267,216.67673349155555,-24.757331607938415,0.27642874566178877,9.511269781579708,0.003582154959560429,114.45034045324387,1.2269804196048844,0.2587992312347923,-2493.226637915135,42.32935569923102
2025-01-01 09:00:00,1.5261416174772078,0.272225272865502,0.2882831250000001,1.5261416174772076,0.272225272865502,0.2882831250000001,0.08288004405763331,0.6666390874074075,0.4202921735121667,0.3363303125000001,0.020000000000000004,0.2882831250000001,0.0,0.0,0.26639193953216866,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.0021937362938596492,0.0,0.08068630776377367,0.0,0.06510292080260838,0.0,0.2891960190083386,0.21689701425625388,0.0,0.0,4486.74514022937,21.16666666666671,0.52,2608.5816329372965,8.448745575833334,0.3363303125000001,0.65,6758.996460666667,10398.456093333334,0.0,22.16666666666671,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1759.3058800000001,666.6390874074075,0.26666666666666666,34.934195526617124,51.66666666666668,46.10666666666668,0.0,51.50363451604694,0.2041595959717805,553.965651325226,666.6390874074075,34.934195526617124,50.626117947737455,51.50756047203726,50.18343370759239,12.43753247303448,20.633745670242696,-0.2314702442876382,7.433934563703817,-0.85,9.236100170605994,4459.561314110293,-270.065065525043,-708.4645851333688,0.0,0.0,680.927338905883,469.50917470483677,3.0,0.024973754546439162,0.0,0.0,0.3231864156077295,197.99884266666666,0.35342010840833554,0.24486301474738398,10.493737468432094,0.0036143289588599385,120.76137956630603,1.218754620904097,0.263719272356669,-2888.7782706853895,10.131572223050023
