Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.29968181863621896,0.183617061107505,0.0,0.004994696977270316,0.00306028435179175,0.0,0.01603481025878508,0.0,0.23364700837743388,0.0,0.05,0.0,0.0,0.0,0.16903372777417167,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.00284234283625731,0.0,On,0.0065962337112638846,0,On,0.0065962337112638846,0.0,On,0.00826870467853828,0,On,0.19031355321636642,0.14273516491227478,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9149.680088888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5058.99352,Off,0.0,0.0,41.42978791408423,51.666666666666686,46.10666666666668,0.0,50.565931207066335,0.0,0.0,0.0,41.42978791408423,50.20128496268036,50.565931207066335,50.01896184048738,12.43753247303448,14.607166084795418,0.0,-2.803981914792562,2.8,9.236100170605994,-1059.8550698877664,80.96204767706848,-1451.5146074492238,-0.0,-0.0,434.35871257774,0.0,3.0,0.0943317924035601,0.0,0.0,2.4415034437908285,197.99884266666666,-42.69917501628244,0.306256171817854,7.083588157422962,0.003099268481951048,-65.35768953595588,1.2410348217342484,0,0,80.96204767706848
2025-01-01 00:01:00,0.29968181863621896,0.183617061107505,0.0,0.004994696977270316,0.00306028435179175,0.0,0.01603481025878508,0.0,0.23364700837743388,0.0,0.05,0.0,0.0,0.0,0.16903372777417167,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.00284234283625731,0.0,On,0.0065962337112638846,0,On,0.0065962337112638846,0.0,On,0.00826870467853828,0,On,0.19031355321636642,0.14273516491227478,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9149.680088888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5058.99352,Off,0.0,0.0,41.5538386015072,51.666666666666686,46.10666666666668,0.0,50.56212818117763,0.0,0.0,0.0,41.5538386015072,50.19779636849691,50.56212818117763,50.01563046215656,12.43753247303448,14.497048351443627,0.0,-2.67327070006691,2.8,9.236100170605994,-1043.9182617267934,79.32616044243281,-1433.5699839367517,-0.0,-0.0,434.35871257774,0.0,3.0,0.0940426724402187,0.0,0.0,2.43402041640228,197.99884266666666,-44.70699036778163,0.30928323622909787,7.0505355652922965,0.0030986513260151654,-64.48957856334111,1.2451369922649735,0,0,79.32616044243281
2025-01-01 00:02:00,0.29968181863621896,0.183617061107505,0.0,0.004994696977270316,0.00306028435179175,0.0,0.01603481025878508,0.0,0.23364700837743388,0.0,0.05,0.0,0.0,0.0,0.16903372777417167,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.00284234283625731,0.0,On,0.0065962337112638846,0,On,0.0065962337112638846,0.0,On,0.00826870467853828,0,On,0.19031355321636642,0.14273516491227478,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9149.680088888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5058.99352,Off,0.0,0.0,41.673900386927535,51.666666666666686,46.10666666666668,0.0,50.55831398882882,0.0,0.0,0.0,41.673900386927535,50.19429732862865,50.55831398882882,50.01228899852856,12.43753247303448,14.390348477883892,0.0,-2.545154323123114,2.8,9.236100170605994,-1028.6944039346197,78.01719388270577,-1416.2604439906231,-0.0,-0.0,434.35871257774,0.0,3.0,0.09376245711823468,0.0,0.0,2.42676785969584,197.99884266666666,-46.79267252173673,0.31136454333626035,6.997554602694796,0.003098044373675717,-63.64666293780039,1.245599490968421,0,0,78.01719388270577
2025-01-01 00:03:00,0.29968181863621896,0.183617061107505,0.0,0.004994696977270316,0.00306028435179175,0.0,0.01603481025878508,0.0,0.23364700837743388,0.0,0.05,0.0,0.0,0.0,0.16903372777417167,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.00284234283625731,0.0,On,0.0065962337112638846,0,On,0.0065962337112638846,0.0,On,0.00826870467853828,0,On,0.19031355321636642,0.14273516491227478,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9149.680088888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5058.99352,Off,0.0,0.0,41.790163105575054,51.666666666666686,46.10666666666668,0.0,50.5544889907821,0.0,0.0,0.0,41.790163105575054,50.19078817896094,50.5544889907821,50.00893777305038,12.43753247303448,14.286903643712533,0.0,-2.4194565843194358,2.8,9.236100170605994,-1014.2099735358505,76.714558195684,-1399.5524472337993,-0.0,-0.0,434.35871257774,0.0,3.0,0.09349072938013368,0.0,0.0,2.4197349793546197,197.99884266666666,-49.01623887979126,0.31339640548314734,6.945799117624903,0.0030974455769694725,-62.82727148326325,1.2460482160583943,0,0,76.714558195684
2025-01-01 00:04:00,0.29968181863621896,0.183617061107505,0.0,0.004994696977270316,0.00306028435179175,0.0,0.01603481025878508,0.0,0.23364700837743388,0.0,0.05,0.0,0.0,0.0,0.16903372777417167,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.00284234283625731,0.0,On,0.0065962337112638846,0,On,0.0065962337112638846,0.0,On,0.00826870467853828,0,On,0.19031355321636642,0.14273516491227478,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9149.680088888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5058.99352,Off,0.0,0.0,41.90280894686438,51.666666666666686,46.10666666666668,0.0,50.550653530632125,0.0,0.0,0.0,41.90280894686438,50.18726923939414,50.550653530632125,50.005577093775145,12.43753247303448,14.186557583903918,0.0,-2.296050485542962,2.8,9.236100170605994,-998.3885649132093,75.45460683054996,-1383.414166073242,-0.0,-0.0,434.35871257774,0.0,3.0,0.0932270881708196,0.0,0.0,2.4129113952366397,197.99884266666666,-49.33311141770742,0.3153806856465023,6.89544481111978,0.003096854702074301,-62.03032010677169,1.2464838154716955,0,0,75.45460683054996
2025-01-01 00:05:00,0.29968181863621896,0.183617061107505,0.0,0.004994696977270316,0.00306028435179175,0.0,0.01603481025878508,0.0,0.23364700837743388,0.0,0.05,0.0,0.0,0.0,0.16903372777417167,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.00284234283625731,0.0,On,0.0065962337112638846,0,On,0.0065962337112638846,0.0,On,0.00826870467853828,0,On,0.19031355321636642,0.14273516491227478,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9149.680088888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5058.99352,Off,0.0,0.0,42.011890574119555,51.666666666666686,46.10666666666668,0.0,50.54680793549755,0.0,0.0,0.0,42.011890574119555,50.183740814487265,50.54680793549755,50.002207253982135,12.43753247303448,14.089265341175382,0.0,-2.1748302654899003,2.8,9.236100170605994,-981.712932029891,74.2391159177355,-1367.8321739198757,-0.0,-0.0,434.35871257774,0.0,3.0,0.0929714238610724,0.0,0.0,2.4062942699091385,197.99884266666666,-48.23947068775548,0.31731706878319504,6.8464743748556245,0.0030962715261784106,-61.25541930060567,1.2469064566813375,0,0,74.2391159177355
2025-01-01 00:06:00,0.29968181863621896,0.183617061107505,0.0,0.004994696977270316,0.00306028435179175,0.0,0.01603481025878508,0.0,0.23364700837743388,0.0,0.05,0.0,0.0,0.0,0.16903372777417167,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.00284234283625731,0.0,On,0.0065962337112638846,0,On,0.0065962337112638846,0.0,On,0.00826870467853828,0,On,0.19031355321636642,0.14273516491227478,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9149.680088888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5058.99352,Off,0.0,0.0,42.11748462711223,51.666666666666686,46.10666666666668,0.0,50.54295252773201,0.0,0.0,0.0,42.11748462711223,50.1802032043649,50.54295252773201,49.998828542681345,12.43753247303448,13.994961347347186,0.0,-2.055706586483625,2.8,9.236100170605994,-965.2163799227186,73.06967438459658,-1352.7900592409244,-0.0,-0.0,434.35871257774,0.0,3.0,0.09272357184002399,0.0,0.0,2.39987934289968,197.99884266666666,-46.78503325953416,0.31920571396865277,6.799105479803983,0.00309569583068468,-60.50205414929642,1.2473163980141369,0,0,73.06967438459658
2025-01-01 00:07:00,0.29968181863621896,0.183617061107505,0.0,0.004994696977270316,0.00306028435179175,0.0,0.01603481025878508,0.0,0.23364700837743388,0.0,0.05,0.0,0.0,0.0,0.16903372777417167,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.00284234283625731,0.0,On,0.0065962337112638846,0,On,0.0065962337112638846,0.0,On,0.00826870467853828,0,On,0.19031355321636642,0.14273516491227478,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9149.680088888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5058.99352,Off,0.0,0.0,42.21972315907676,51.666666666666686,46.10666666666668,0.0,50.53908762275644,0.0,0.0,0.0,42.21972315907676,50.17665670269812,50.53908762275644,49.99544124266896,12.43753247303448,13.903532401271036,-0.0409120431734209,-1.9386021058447676,2.8,9.236100170605994,-949.268838986381,71.94603689724488,-1338.2641969666101,-0.0,-0.0,434.35871257774,0.0,3.0,0.09248324149122185,0.0,0.0,2.3936590924486163,197.99884266666666,-45.36335459751087,0.32104783172065926,6.753278149450748,0.003095127402406792,-59.769418083425286,1.2477141063540216,0,0,71.94603689724488
2025-01-01 00:08:00,0.29968181863621896,0.183617061107505,0.0,0.004994696977270316,0.00306028435179175,0.0,0.01603481025878508,0.0,0.23364700837743388,0.0,0.05,0.0,0.0,0.0,0.16903372777417167,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.00284234283625731,0.0,On,0.0065962337112638846,0,On,0.0065962337112638846,0.0,On,0.00826870467853828,0,On,0.19031355321636642,0.14273516491227478,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9149.680088888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5058.99352,Off,0.0,0.0,42.31875340135535,51.666666666666686,46.10666666666668,0.0,50.53521352404899,0.0,0.0,0.0,42.31875340135535,50.17310159203849,50.53521352404899,49.99204562603324,12.43753247303448,13.814852245714047,-0.1295921987304105,-1.8234485466215826,2.8,9.236100170605994,-933.914366642187,70.86697704326738,-1324.229342190113,-0.0,-0.0,434.35871257774,0.0,3.0,0.09225010708009486,0.0,0.0,2.387625087866178,197.99884266666666,-44.04373702981404,0.3228449889333629,6.708925000350081,0.0030945660363759834,-59.05662825299925,1.2481001073410332,0,0,70.86697704326738
2025-01-01 00:09:00,0.29968181863621896,0.183617061107505,0.0,0.004994696977270316,0.00306028435179175,0.0,0.01603481025878508,0.0,0.23364700837743388,0.0,0.05,0.0,0.0,0.0,0.16903372777417167,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.00284234283625731,0.0,On,0.0065962337112638846,0,On,0.0065962337112638846,0.0,On,0.00826870467853828,0,On,0.19031355321636642,0.14273516491227478,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9149.680088888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5058.99352,Off,0.0,0.0,42.41471851355263,51.666666666666686,46.10666666666668,0.0,50.531330521772894,0.0,0.0,0.0,42.41471851355263,50.16953814253995,50.531330521772894,49.98864195292349,12.43753247303448,13.728798110553406,-0.21564633389105126,-1.7101846531627096,2.8,9.236100170605994,-919.1170641734963,69.83069276979607,-1310.661251849052,-0.0,-0.0,434.35871257774,0.0,3.0,0.09202385130786678,0.0,0.0,2.3817691167985537,197.99884266666666,-42.814524902184246,0.32459876544916244,6.665009251639283,0.0030940115365499584,-58.362828150914716,1.2484749134562243,0,0,69.83069276979607
2025-01-01 00:10:00,0.29968181863621896,0.183617061107505,0.0,0.004994696977270316,0.00306028435179175,0.0,0.01603481025878508,0.0,0.23364700837743388,0.0,0.05,0.0,0.0,0.0,0.16903372777417167,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.00284234283625731,0.0,On,0.0065962337112638846,0,On,0.0065962337112638846,0.0,On,0.00826870467853828,0,On,0.19031355321636642,0.14273516491227478,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9149.680088888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5058.99352,Off,0.0,0.0,42.50775326270086,51.666666666666686,46.10666666666668,0.0,50.52743889314473,0.0,0.0,0.0,42.50775326270086,50.16596661230171,50.52743889314473,49.98523047188021,12.43753247303448,13.645254426630052,-0.29919001781440535,-1.5987547451075395,2.8,9.236100170605994,-904.8392361643338,68.83507913510118,-1297.5372356297457,-0.0,-0.0,434.35871257774,0.0,3.0,0.09180417515559078,0.0,0.0,2.376083440012025,197.99884266666666,-41.66071311232809,0.32631067000060443,6.623416439337677,0.003093463715525872,-57.68721040052149,1.2488390077091287,0,0,68.83507913510118
2025-01-01 00:11:00,0.7549734853028857,0.183617061107505,0.39025,0.012582891421714761,0.00306028435179175,0.006504166666666666,0.01603481025878508,0.0,0.23364700837743388,0.45529166666666665,0.05,0.39025,0.0,0.0,0.16903372777417167,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.00284234283625731,0.0,On,0.0065962337112638846,0,On,0.0065962337112638846,0.0,On,0.00826870467853828,0,On,0.19031355321636642,0.14273516491227478,On,0,0,Off,On,7940.027728337046,14.444444444444457,0.8,1664.9440272185082,11.43710011111111,0.45529166666666665,1,9149.680088888888,9149.680088888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5058.99352,Off,0.0,0.0,42.59798437265981,51.666666666666686,46.10666666666668,0.0,50.5235389031934,0.0,0.0,0.0,42.59798437265981,50.16238724807491,50.5235389031934,49.98181142051567,12.43753247303448,13.56411252638039,-0.3803319180640674,-1.489107676301061,2.8,9.236100170605994,5460.970749562724,3320.827475376438,-1284.8360692020442,-0.0,-0.0,434.35871257774,0.0,3.0,0.09159079717169434,0.0,0.0,2.370560772953145,197.99884266666666,-40.574076482607936,0.3279821393222365,6.582150826672163,0.003092922394034799,-57.02901464150191,1.2491928447636373,0,0,67.87790249052084
2025-01-01 00:12:00,0.7549734853028857,0.183617061107505,0.39025,0.012582891421714761,0.00306028435179175,0.006504166666666666,0.01603481025878508,0.0,0.23364700837743388,0.45529166666666665,0.05,0.39025,0.0,0.0,0.16903372777417167,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.00284234283625731,0.0,On,0.0065962337112638846,0,On,0.0065962337112638846,0.0,On,0.00826870467853828,0,On,0.19031355321636642,0.14273516491227478,On,0,0,Off,On,7940.027728337046,14.444444444444457,0.8,1664.9440272185082,11.43710011111111,0.45529166666666665,1,9149.680088888888,9149.680088888888,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5058.99352,Off,0.0,0.0,42.31396529334897,51.666666666666686,46.10666666666668,0.0,50.51963080548739,0.0,0.0,0.0,42.31396529334897,50.158800285939904,50.51963080548739,49.978385026166166,12.43753247303448,13.804618926347706,-0.13982551809675137,-1.2172845112338857,2.8,9.236100170605994,5418.344878878104,3318.0134688947646,-1322.6132216051433,-0.0,-0.0,434.35871257774,0.0,3.0,0.09222320260581547,0.0,0.0,2.3869287439832436,197.99884266666666,-45.4227947641299,0.3228335166296285,6.700494174714734,0.0030923874004594866,-58.35468414287477,1.2481462565099775,0,0,65.06389600884745
