Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 05:14:00,0.17611113505716885,0.09561807426696527,0.16813235294117648,0.0029351855842861476,0.0015936345711160878,0.0028022058823529415,0.014123574789553768,0.1119875602676151,0.0,0.05,0.0,0.16813235294117648,0.0,0.08103474093363193,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0033999650493421046,0.0,On,0.010723609740211663,0,On,0.003941239022772498,0,On,0.07806595958228016,0.058549469686710105,On,On,3350.6820133333335,12.777777777777828,0.6800000000000002,0.0,4.9274735490196075,0.0,1,3350.6820133333335,3350.6820133333335,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1992.0043422222222,Off,0.0,0,99.58163366732595,51.666666666666686,46.10666666666668,0.0,49.86243641966573,0.0,0.0,0.0,155.5963026051968,49.910611064435585,49.93469838682052,49.86243641966573,12.43753247303448,12.79552911441179,0.0,-1.1,9.236100170605994,2500.1124459368484,-1137.0324111280124,-0.0,-0.0,318.64536055307593,0.0,3.0,0.06200320101344478,0.0,0.0,0.8163463717935956,197.99884266666666,-32.182516821548425,0.3321638671009909,6.050867785993477,0.002981318720094752,114.74791268663617,1.2514186639551292
2025-01-01 05:15:00,0.17611113505716885,0.09561807426696527,0.16813235294117648,0.0029351855842861476,0.0015936345711160878,0.0028022058823529415,0.014123574789553768,0.1119875602676151,0.0,0.05,0.0,0.16813235294117648,0.0,0.08103474093363193,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0033999650493421046,0.0,On,0.010723609740211663,0,On,0.003941239022772498,0,On,0.07806595958228016,0.058549469686710105,On,On,3350.6820133333335,12.777777777777828,0.6800000000000002,0.0,4.9274735490196075,0.0,1,3350.6820133333335,3350.6820133333335,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1992.0043422222222,Off,0.0,0,99.39872495911901,51.666666666666686,46.10666666666668,0.0,49.84052819499822,0.0,0.0,0.0,155.31050774862345,49.88992372364589,49.91462148796974,49.84052819499822,12.43753247303448,12.842974103366668,0.0,-1.1,9.236100170605994,2492.5925441928057,-1143.4452971349724,-0.0,-0.0,318.64536055307593,0.0,3.0,0.062140726613852545,0.0,0.0,0.8181570609690991,197.99884266666666,-33.28953255863104,0.33119336865469207,6.07569047842685,0.0029818653400147496,114.54855831805736,1.2512106465255426
2025-01-01 05:16:00,0.17611113505716885,0.09561807426696527,0.16813235294117648,0.0029351855842861476,0.0015936345711160878,0.0028022058823529415,0.014123574789553768,0.1119875602676151,0.0,0.05,0.0,0.16813235294117648,0.0,0.08103474093363193,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0033999650493421046,0.0,On,0.010723609740211663,0,On,0.003941239022772498,0,On,0.07806595958228016,0.058549469686710105,On,On,3350.6820133333335,12.777777777777828,0.6800000000000002,0.0,4.9274735490196075,0.0,1,3350.6820133333335,3350.6820133333335,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1992.0043422222222,Off,0.0,0,99.21907144154106,51.666666666666686,46.10666666666668,0.0,49.8186610341223,0.0,0.0,0.0,155.0297991274079,49.869274380774506,49.89458105410061,49.8186610341223,12.43753247303448,12.889243988095394,0.0,-1.1,9.236100170605994,2485.3140744162715,-1149.7130273347518,-0.0,-0.0,318.64536055307593,0.0,3.0,0.062274688351336906,0.0,0.0,0.8199208276225468,197.99884266666666,-34.30027213538588,0.3302513953784654,6.098886657386742,0.002982411100997805,114.35123704512648,1.2510078381113963
2025-01-01 05:17:00,0.17611113505716885,0.09561807426696527,0.16813235294117648,0.0029351855842861476,0.0015936345711160878,0.0028022058823529415,0.014123574789553768,0.1119875602676151,0.0,0.05,0.0,0.16813235294117648,0.0,0.08103474093363193,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0033999650493421046,0.0,On,0.010723609740211663,0,On,0.003941239022772498,0,On,0.07806595958228016,0.058549469686710105,On,On,3350.6820133333335,12.777777777777828,0.6800000000000002,0.0,4.9274735490196075,0.0,1,3350.6820133333335,3350.6820133333335,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1992.0043422222222,Off,0.0,0,99.04255191300969,51.666666666666686,46.10666666666668,0.0,49.79683421796913,0.0,0.0,0.0,154.75398736407763,49.84866235957986,49.87457643038524,49.79683421796913,12.43753247303448,12.934383262370025,0.0,-1.1,9.236100170605994,2478.2264826757105,-1155.8406039647716,-0.0,-0.0,318.64536055307593,0.0,3.0,0.062405227356404434,0.0,0.0,0.8216395299060194,197.99884266666666,-35.260287245927344,0.3293367334803855,6.122373876348356,0.0029829560101775317,114.15587422403524,1.250810039146289
2025-01-01 05:18:00,0.17611113505716885,0.09561807426696527,0.0,0.0029351855842861476,0.0015936345711160878,0.0,0.014123574789553768,0.1119875602676151,0.0,0.05,0.0,0.0,0.0,0.08103474093363193,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0033999650493421046,0.0,On,0.010723609740211663,0,On,0.003941239022772498,0,On,0.07806595958228016,0.058549469686710105,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3350.6820133333335,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1992.0043422222222,Off,0.0,0,98.86905354493925,51.666666666666686,46.10666666666668,0.0,49.77504705419833,0.0,0.0,0.0,154.48289616396758,49.828087008999155,49.854606986399574,49.77504705419833,12.43753247303448,12.978433324557795,0.0,-1.1,9.236100170605994,-879.35359000732,-1161.832685501288,-0.0,-0.0,318.64536055307593,0.0,3.0,0.06253247485180792,0.0,0.0,0.8233148955241579,197.99884266666666,-36.1662650591078,0.32844825558549756,6.146183908539731,0.0029835000744327096,113.96240075643611,1.250617063964411
2025-01-01 05:19:00,0.17611113505716885,0.09561807426696527,0.0,0.0029351855842861476,0.0015936345711160878,0.0,0.014123574789553768,0.1119875602676151,0.0,0.05,0.0,0.0,0.0,0.08103474093363193,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0033999650493421046,0.0,On,0.010723609740211663,0,On,0.003941239022772498,0,On,0.07806595958228016,0.058549469686710105,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3350.6820133333335,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1992.0043422222222,Off,0.0,0,98.9282538742044,51.666666666666686,46.10666666666668,0.0,49.753298875352414,0.0,0.0,0.0,154.57539667844438,49.80754770140885,49.834672114437076,49.753298875352414,12.43753247303448,12.93579376511613,0.0,-1.1,9.236100170605994,-872.3125687839308,-1156.0322839114629,-0.0,-0.0,318.64536055307593,0.0,3.0,0.062409304042685514,0.0,0.0,0.821693204361533,197.99884266666666,-34.92564542554389,0.3294257871183957,6.125057647939908,0.002984043300406812,113.93473324280114,1.2508030519319275
2025-01-01 05:20:00,0.17611113505716885,0.09561807426696527,0.0,0.0029351855842861476,0.0015936345711160878,0.0,0.014123574789553768,0.1119875602676151,0.0,0.05,0.0,0.0,0.0,0.08103474093363193,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0033999650493421046,0.0,On,0.010723609740211663,0,On,0.003941239022772498,0,On,0.07806595958228016,0.058549469686710105,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3350.6820133333335,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1992.0043422222222,Off,0.0,0,98.98362984060552,51.666666666666686,46.10666666666668,0.0,49.73153841445746,0.0,0.0,0.0,154.66192162594612,49.78699609539221,49.81472493585959,49.73153841445746,12.43753247303448,12.894567230509264,0.0,-1.1,9.236100170605994,-864.4768689059364,-1150.4349806237,-0.0,-0.0,318.64536055307593,0.0,3.0,0.062290090382652985,0.0,0.0,0.8201236138041893,197.99884266666666,-32.6872488353122,0.3303759350821243,6.104714620541133,0.002984586313742545,113.90490778886593,1.2509829157782602
2025-01-01 05:21:00,0.17611113505716885,0.09561807426696527,0.0,0.0029351855842861476,0.0015936345711160878,0.0,0.014123574789553768,0.1119875602676151,0.0,0.05,0.0,0.0,0.0,0.08103474093363193,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0033999650493421046,0.0,On,0.010723609740211663,0,On,0.003941239022772498,0,On,0.07806595958228016,0.058549469686710105,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3350.6820133333335,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1992.0043422222222,Off,0.0,0,99.03533173906385,51.666666666666686,46.10666666666668,0.0,49.709766514036616,0.0,0.0,0.0,154.74270584228725,49.766432985432054,49.79476622112978,49.709766514036616,12.43753247303448,12.854698502440685,0.0,-1.1,9.236100170605994,-857.7433315966122,-1145.0322103167741,-0.0,-0.0,318.64536055307593,0.0,3.0,0.0621746860887816,0.0,0.0,0.8186041781129436,197.99884266666666,-31.35648183291392,0.33129961363590843,6.0851242693755,0.002985129106877116,113.8730034401572,1.2511568917529763
2025-01-01 05:22:00,0.17611113505716885,0.09561807426696527,0.0,0.0029351855842861476,0.0015936345711160878,0.0,0.014123574789553768,0.1119875602676151,0.0,0.05,0.0,0.0,0.0,0.08103474093363193,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0033999650493421046,0.0,On,0.010723609740211663,0,On,0.003941239022772498,0,On,0.07806595958228016,0.058549469686710105,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3350.6820133333335,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1992.0043422222222,Off,0.0,0,99.083615188459,51.666666666666686,46.10666666666668,0.0,49.687983983471824,0.0,0.0,0.0,154.8181487319672,49.74585913478857,49.77479671044694,49.687983983471824,12.43753247303448,12.81609307755291,0.0,-1.1,9.236100170605994,-851.1259242405201,-1139.8101877074987,-0.0,-0.0,318.64536055307593,0.0,3.0,0.06206282853827162,0.0,0.0,0.8171314395442246,197.99884266666666,-29.96109708609734,0.3321986140157813,6.066233907170791,0.002985671672521936,113.83917699153965,1.2513253884467592
2025-01-01 05:23:00,0.17611113505716885,0.09561807426696527,0.0,0.0029351855842861476,0.0015936345711160878,0.0,0.014123574789553768,0.1119875602676151,0.0,0.05,0.0,0.0,0.0,0.08103474093363193,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0033999650493421046,0.0,On,0.010723609740211663,0,On,0.003941239022772498,0,On,0.07806595958228016,0.058549469686710105,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3350.6820133333335,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1992.0043422222222,Off,0.0,0,99.12864662243078,51.666666666666686,46.10666666666668,0.0,49.66619157580142,0.0,0.0,0.0,154.88851034754808,49.72527525361902,49.754817092527816,49.66619157580142,12.43753247303448,12.778689638234976,0.0,-1.1,9.236100170605994,-844.7384370865531,-1134.759726519044,-0.0,-0.0,318.64536055307593,0.0,3.0,0.061954350053625575,0.0,0.0,0.8157031904230339,197.99884266666666,-28.624071120584894,0.33307403420606757,6.048009477618439,0.0029862140039581316,113.80352333122956,1.251488669794482
2025-01-01 05:24:00,0.17611113505716885,0.09561807426696527,0.0,0.0029351855842861476,0.0015936345711160878,0.0,0.014123574789553768,0.1119875602676151,0.0,0.05,0.0,0.0,0.0,0.08103474093363193,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0033999650493421046,0.0,On,0.010723609740211663,0,On,0.003941239022772498,0,On,0.07806595958228016,0.058549469686710105,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3350.6820133333335,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1992.0043422222222,Off,0.0,0,99.17058487937648,51.666666666666686,46.10666666666668,0.0,49.64439000737029,0.0,0.0,0.0,154.95403887402574,49.70468201750532,49.734828022572835,49.64439000737029,12.43753247303448,12.74242966296657,0.0,-1.1,9.236100170605994,-838.5853855059231,-1129.8721016485795,-0.0,-0.0,318.64536055307593,0.0,3.0,0.06184909015335389,0.0,0.0,0.8143173178184321,197.99884266666666,-27.35864441041958,0.333926932336447,6.030418468985517,0.002986756094804132,113.7661336219048,1.2516469879037138
2025-01-01 05:25:00,0.17611113505716885,0.09561807426696527,0.0,0.0029351855842861476,0.0015936345711160878,0.0,0.014123574789553768,0.1119875602676151,0.0,0.05,0.0,0.0,0.0,0.08103474093363193,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0033999650493421046,0.0,On,0.010723609740211663,0,On,0.003941239022772498,0,On,0.07806595958228016,0.058549469686710105,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3350.6820133333335,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1992.0043422222222,Off,0.0,0,99.20957665122289,51.666666666666686,46.10666666666668,0.0,49.622579959504506,0.0,0.0,0.0,155.01496351753576,49.68408006903191,49.71483012379561,49.622579959504506,12.43753247303448,12.707259124061277,0.0,-1.1,9.236100170605994,-832.6506428283998,-1125.1392700429599,-0.0,-0.0,318.64536055307593,0.0,3.0,0.06174690056482473,0.0,0.0,0.8129718695437088,197.99884266666666,-26.156733338515824,0.334758287637072,6.013430871658649,0.0029872979390029065,113.7270918633169,1.251800575583619
2025-01-01 05:26:00,0.17611113505716885,0.09561807426696527,0.0,0.0029351855842861476,0.0015936345711160878,0.0,0.014123574789553768,0.1119875602676151,0.0,0.05,0.0,0.0,0.0,0.08103474093363193,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0033999650493421046,0.0,On,0.010723609740211663,0,On,0.003941239022772498,0,On,0.07806595958228016,0.058549469686710105,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3350.6820133333335,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1992.0043422222222,Off,0.0,0,99.24575729952213,51.666666666666686,46.10666666666668,0.0,49.60076208118853,0.0,0.0,0.0,155.0714957805033,49.663470020309056,49.69482398986932,49.60076208118853,12.43753247303448,12.673128186119493,0.0,-1.1,9.236100170605994,-826.9256279585247,-1120.55382146242,-0.0,-0.0,318.64536055307593,0.0,3.0,0.06164764444166322,0.0,0.0,0.8116650438525057,197.99884266666666,-25.017167049180614,0.33556900489650293,5.9970190110279,0.002987839530796088,113.6864753194985,1.2519496476228187
2025-01-01 05:27:00,0.17611113505716885,0.09561807426696527,0.0,0.0029351855842861476,0.0015936345711160878,0.0,0.014123574789553768,0.1119875602676151,0.0,0.05,0.0,0.0,0.0,0.08103474093363193,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0033999650493421046,0.0,On,0.010723609740211663,0,On,0.003941239022772498,0,On,0.07806595958228016,0.058549469686710105,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3350.6820133333335,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1992.0043422222222,Off,0.0,0,99.27925300169291,51.666666666666686,46.10666666666668,0.0,49.578936991562564,0.0,0.0,0.0,155.12383281514516,49.64285245532669,49.674810187208756,49.578936991562564,12.43753247303448,12.639990408436331,0.0,-1.1,9.236100170605994,-821.401110945733,-1116.1088637393816,-0.0,-0.0,318.64536055307593,0.0,3.0,0.06155119412644139,0.0,0.0,0.8103951599819518,197.99884266666666,-23.937607759427287,0.3363599301021998,5.980226511227947,0.0029883808646995976,113.64435593895816,1.2520944042453483
2025-01-01 05:28:00,0.17611113505716885,0.09561807426696527,0.0,0.0029351855842861476,0.0015936345711160878,0.0,0.014123574789553768,0.1119875602676151,0.0,0.05,0.0,0.0,0.0,0.08103474093363193,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0033999650493421046,0.0,On,0.010723609740211663,0,On,0.003941239022772498,0,On,0.07806595958228016,0.058549469686710105,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3350.6820133333335,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1992.0043422222222,Off,0.0,0,99.31018189786,51.666666666666686,46.10666666666668,0.0,49.55710528194694,0.0,0.0,0.0,155.17215921540625,49.62222793186232,49.65478925682002,49.55710528194694,12.43753247303448,12.607802319514889,0.0,-1.1,9.236100170605994,-816.067895641771,-1111.7979593407435,-0.0,-0.0,318.64536055307593,0.0,3.0,0.06145742998110926,0.0,0.0,0.8091606427538878,197.99884266666666,-22.915296854103325,0.33713185823403463,5.9648925111334385,0.002988921935484556,113.60080107229965,1.2522350329433483
2025-01-01 05:29:00,0.17611113505716885,0.09561807426696527,0.0,0.0029351855842861476,0.0015936345711160878,0.0,0.014123574789553768,0.1119875602676151,0.0,0.05,0.0,0.0,0.0,0.08103474093363193,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0033999650493421046,0.0,On,0.010723609740211663,0,On,0.003941239022772498,0,On,0.07806595958228016,0.058549469686710105,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3350.6820133333335,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1992.0043422222222,Off,0.0,0,99.33865499761127,51.666666666666686,46.10666666666668,0.0,49.53526751761382,0.0,0.0,0.0,155.2166484337676,49.60159698315073,49.63476171591919,49.53526751761382,12.43753247303448,12.576523080794646,0.0,-1.1,9.236100170605994,-810.9171840527049,-1107.6150747816052,-0.0,-0.0,318.64536055307593,0.0,3.0,0.06136623946752746,0.0,0.0,0.8079600104689779,197.99884266666666,-21.947469824175542,0.33788553931190846,5.950061597199175,0.0029894627381608294,113.55587403130276,1.2523717099232705
2025-01-01 05:30:00,0.17824564760932204,0.09624315757322906,0.0,0.0029707607934887008,0.0016040526262204842,0.0,0.015102403264826638,0.1131432443444954,0.0,0.05,0.0,0.0,0.0,0.08165982423989572,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0033999650493421046,0.0,On,0.011702438215484534,0,On,0.004263478691301068,0,On,0.07889940399063189,0.059174552992973896,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3350.6820133333335,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1992.0043422222222,Off,0.0,0,99.24742797285172,51.666666666666686,46.10666666666668,0.0,49.58096011936528,0.2729166693270222,706.7220720849645,0.0,155.07410620758083,49.58096011936528,49.58096011936529,49.58096011936528,12.43753247303448,12.546114215510412,0.0,0.6,9.236100170605994,-668.7388609490483,-968.1194191397277,-0.0,-0.0,320.72153199664444,0.0,3.0,0.06174204864172354,0.0,0.0,0.8129079881673422,197.99884266666666,-21.34097380596505,0.3386216831823048,5.934787943462984,0.0029900032679626297,15.942531840857608,1.2525046012702252
2025-01-01 05:31:00,0.17824564760932204,0.09624315757322906,0.0,0.0029707607934887008,0.0016040526262204842,0.0,0.015102403264826638,0.1131432443444954,0.0,0.05,0.0,0.0,0.0,0.08165982423989572,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0033999650493421046,0.0,On,0.011702438215484534,0,On,0.004263478691301068,0,On,0.07889940399063189,0.059174552992973896,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3350.6820133333335,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1992.0043422222222,Off,0.0,0,99.01619232847094,51.666666666666686,46.10666666666668,0.0,49.54497575510111,0.2731813260097307,706.7220720849647,0.0,154.71280051323583,49.46637981807864,49.54497575510111,49.427081849567415,12.43753247303448,12.52009115057812,0.0,0.6,9.236100170605994,-665.2545651833369,-964.8768877329168,-0.0,-0.0,320.72153199664444,0.0,3.0,0.06166959465869256,0.0,0.0,0.8119540447385746,197.99884266666666,-21.09920944706466,0.3392093902944522,5.922100795351547,0.002990079146901856,16.091135329226827,1.252618640621327
2025-01-01 05:32:00,0.17824564760932204,0.09624315757322906,0.0,0.0029707607934887008,0.0016040526262204842,0.0,0.015102403264826638,0.1131432443444954,0.0,0.05,0.0,0.0,0.0,0.08165982423989572,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0033999650493421046,0.0,On,0.011702438215484534,0,On,0.004263478691301068,0,On,0.07889940399063189,0.059174552992973896,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3350.6820133333335,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1992.0043422222222,Off,0.0,0,98.78325538148601,51.666666666666686,46.10666666666668,0.0,49.50899290909968,0.27344648528505056,706.7220720849645,0.0,154.3488365335719,49.35184755427042,49.50899290909968,49.2732748768558,12.43753247303448,12.49474878415354,0.0,0.6,9.236100170605994,-661.4695555337829,-961.7233642279269,-0.0,-0.0,320.72153199664444,0.0,3.0,0.06159899965482616,0.0,0.0,0.811024576996085,197.99884266666666,-20.46772330250045,0.339783123021502,5.908870878188539,0.0029901557261511947,16.2354378056076,1.2527297149289462
2025-01-01 05:33:00,0.17824564760932204,0.09624315757322906,0.0,0.0029707607934887008,0.0016040526262204842,0.0,0.015102403264826638,0.1131432443444954,0.0,0.05,0.0,0.0,0.0,0.08165982423989572,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0033999650493421046,0.0,On,0.011702438215484534,0,On,0.004263478691301068,0,On,0.07889940399063189,0.059174552992973896,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3350.6820133333335,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1992.0043422222222,Off,0.0,0,98.54866080630127,51.666666666666686,46.10666666666668,0.0,49.47301198542294,0.273712145599059,706.7220720849647,0.0,153.98228250984573,49.23736368137353,49.47301198542294,49.119539529348835,12.43753247303448,12.470071193974734,0.0,0.6,9.236100170605994,-657.5006616890807,-958.6565404661975,-0.0,-0.0,320.72153199664444,0.0,3.0,0.06153022207075061,0.0,0.0,0.8101190377609635,197.99884266666666,-19.565653219527658,0.34034315164220813,5.896933541786488,0.002990232985298943,16.37553626183006,1.2528378924661885
2025-01-01 05:34:00,0.17824564760932204,0.09624315757322906,0.0,0.0029707607934887008,0.0016040526262204842,0.0,0.015102403264826638,0.1131432443444954,0.0,0.05,0.0,0.0,0.0,0.08165982423989572,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.02998036166256244,0.022485271246921824,On,0.0,0,Off,0.0033999650493421046,0.0,On,0.011702438215484534,0,On,0.004263478691301068,0,On,0.07889940399063189,0.059174552992973896,On,Off,0.0,12.777777777777828,0.0,0.0,0.0,0.0,0,0.0,3350.6820133333335,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,1992.0043422222222,Off,0.0,0,98.31245793207745,51.666666666666686,46.10666666666668,0.0,49.43703337847927,0.2739783054515225,706.7220720849647,0.0,153.61321551887102,49.122928543747854,49.43703337847927,48.96587612638215,12.43753247303448,12.4460403411502,0.0,0.6,9.236100170605994,-654.0746516243103,-955.6738641406798,-0.0,-0.0,320.72153199664444,0.0,3.0,0.06146321428938228,0.0,0.0,0.8092368000972965,197.99884266666666,-19.122319480274903,0.34088979836218297,5.884437676300598,0.0029903109044009195,16.511541279728558,1.2529432508805347
