Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,0.44477516981937587,0.24593463686748968,0.10136881867949152,0.4447751698193758,0.24593463686748968,0.10136881867949152,0.011834431757008105,0.3195520922290344,0.06338864583333334,0.05,0.03871440426507711,0.06265441441441441,0.0,0.23135130353415637,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.002092286184210526,0.0,0.009742145572797579,0.0,0.011083687516825874,0.0,0.26684389085612004,0.20013291814208997,1064.9377655045903,21.722222222222285,0.43166666666666664,696.9542738102244,1.836219884844845,0.06338864583333334,0.4666666666666667,1698.5033934814815,3639.650128888889,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3716.4347599999996,879.2133333333333,0.0,78.78949798473143,51.66666666666668,46.10666666666668,0.0,51.090508914414315,0.0,0.0,879.2133333333333,123.10859060114284,50.65959712086695,51.10944292077538,50.4252072177322,12.43753247303448,21.354261396529356,-0.05612004062400603,4.853653627361285,0.85,9.236100170605994,631.1463712866024,283.2914971126184,-894.5164382698683,0.0,0.0,312.70745162611405,559.2160165639285,0.0,0.03323378769029474,0.0,0.0,0.43756260255092044,0.0,148.01759242576642,0.1967675532523598,10.181476977543053,0.0030349882202631343,34.57021045911178,1.2161929665860778,0.06651266175601049,-355.0672319990476,-58.59554469855849
2025-01-01 11:00:00,0.41081696669437584,0.24593463686748968,0.02908954954954955,0.41081696669437584,0.24593463686748968,0.029089549549549547,0.011834431757008105,0.3195520922290344,0.029430442708333334,0.05,0.0,0.02908954954954955,0.0,0.23135130353415637,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.002092286184210526,0.0,0.009742145572797579,0.0,0.011083687516825874,0.0,0.26684389085612004,0.20013291814208997,494.4353911271312,21.722222222222285,0.20041666666666663,323.5859128404614,0.8525306608208209,0.029430442708333334,0.21666666666666667,788.5908612592593,3639.650128888889,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3716.4347599999996,0.0,0.0,80.40748420933184,51.66666666666668,46.10666666666668,0.0,51.272784668513644,0.0,0.0,0.0,125.636694077081,51.3081898523168,51.32589244421839,51.272784668513644,12.43753247303448,21.34155886395839,-0.07437997647156121,6.339214141499908,1.95,9.236100170605994,153.4549248675156,-77.65687326715715,-806.3801332217547,0.0,0.0,312.70745162611405,569.3730421946626,0.0,0.03185425030735169,0.0,0.0,0.41939934131744017,0.0,152.69221533602496,0.19745193335457448,10.182183286265023,0.0030444316486919836,26.0349259989755,1.2156676736606273,0.06583427341776484,-379.22587250247904,-22.01691360513949
2025-01-01 12:00:00,0.43562417306152235,0.24749555613709298,0.05146612612612613,0.43562417306152235,0.24749555613709298,0.051466126126126124,0.011921610348016877,0.3216333179218388,0.05206924479166667,0.05,0.0,0.05146612612612613,0.0,0.23291222280375964,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.002179464775219298,0.0,0.009742145572797579,0.0,0.011083687516825874,0.0,0.26684389085612004,0.20013291814208997,874.7703073787707,21.722222222222285,0.3545833333333333,572.4981534869701,1.508323476836837,0.05206924479166667,0.38333333333333336,1395.199216074074,3639.650128888889,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3716.4347599999996,0.0,0.0,77.94830248173221,51.66666666666668,46.10666666666668,0.0,50.52500647721078,0.0,0.0,0.0,121.79422262770656,50.56657453931531,50.58735857036758,50.52500647721078,12.43753247303448,21.51619432932121,-0.0064430525695379735,8.1489354821644,3.05,9.236100170605994,553.2821114517697,63.670689582621435,-759.5533938654779,0.0,0.0,314.8758559099273,466.44095392283486,0.0,0.03163625205559465,0.0,0.0,0.41652913334478053,0.0,123.18934202854975,0.19558476922575105,10.26170145041627,0.0030499464246440382,11.587630424285175,1.214333321745285,0.0743818464668206,-492.50754932814175,-16.319914576206905
2025-01-01 13:00:00,0.451732870292882,0.24749555613709298,0.06712972972972973,0.451732870292882,0.24749555613709298,0.06712972972972973,0.012183146121043193,0.3216333179218388,0.06791640625,0.05,0.0,0.06712972972972973,0.0,0.23291222280375964,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.002441000548245614,0.0,0.009742145572797579,0.0,0.011083687516825874,0.0,0.26684389085612004,0.20013291814208997,1141.0047487549184,21.722222222222285,0.46249999999999997,746.7367219395262,1.9673784480480483,0.06791640625,0.5,1819.8250644444445,3639.650128888889,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3716.4347599999996,0.0,0.0,76.25829015386512,51.66666666666668,46.10666666666668,0.0,49.81698831386211,0.0,0.0,0.0,119.15357836541423,49.84268268540775,49.85552987118057,49.81698831386211,12.43753247303448,21.422662669983833,-0.07068831363367363,9.25491764457667,4.45,9.236100170605994,879.481941361315,285.5213646507125,-660.9215886311346,0.0,0.0,315.1373916829536,298.028230588512,0.0,0.030117668608513316,0.0,0.0,0.3965351642104798,0.0,84.2613895545779,0.19677221024629574,10.218231565863507,0.003051963315183191,6.243229355141098,1.2141483295932762,0.07311833952521941,-453.0208462042316,-8.194511084582189
2025-01-01 14:00:00,0.5057024382933331,0.2693071953474186,0.03804018018018018,0.5057024382933331,0.2693071953474186,0.038040180180180176,0.030705540147568957,0.3865109346040974,0.03848596354166667,0.05,0.0,0.03804018018018018,0.0,0.25472386201408526,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.0026153577302631572,0.0,0.028090182417305806,0.0,0.04687911858531699,0.0,0.29592607646988756,0.22194455735241558,646.5693576277869,21.722222222222285,0.26208333333333333,423.1508090990648,1.1148477872272273,0.03848596354166667,0.2833333333333333,1031.2342031851852,3639.650128888889,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3716.4347599999996,0.0,0.0,73.87511588740463,51.66666666666668,46.10666666666668,0.0,49.04714363940522,0.07231960987244872,184.1446370501473,0.0,115.42986857406974,48.736147350415195,49.079734731949344,48.54805811337606,12.43753247303448,21.206890979957162,-0.09095269992704544,9.6748734205988,4.7,9.236100170605994,521.5266231005822,-38.19558649563985,-623.0025354782189,0.0,0.0,440.4903922778854,153.77269451165694,0.6665,0.029231776723368692,0.0,0.0,0.38487133694965203,43.98874287911111,57.469408673128626,0.19955951879198366,10.123462720012578,0.0030565895110790642,29.037214421338565,1.2144228751042714,0.07094880671021506,-457.7574880742235,-3.58890752048118
2025-01-01 15:00:00,0.7294345796863236,0.3295993255015287,0.06109098084165368,0.7294345796863236,0.32959932550152865,0.06109098084165368,0.08515797452906755,0.5716378030739228,0.022638802083333336,0.05,0.03871440426507711,0.02237657657657658,0.0,0.31501599216819537,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.003051250685307017,0.0,0.08210672384376054,0.0,0.15161648018299545,0.0,0.3773561961884366,0.28301714714132736,380.3349162516394,21.722222222222285,0.15416666666666667,248.91224064650876,0.655792816016016,0.022638802083333336,0.16666666666666666,606.6083548148148,3639.650128888889,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3716.4347599999996,879.2133333333333,0.0,76.48228767733218,51.66666666666668,46.10666666666668,0.0,50.6438038003888,0.20934868776261326,552.4339111504419,879.2133333333333,119.50357449583154,49.97817530740467,50.64637360174452,49.642791259556894,12.43753247303448,21.51396977418279,-0.00025489502021146156,9.984758731305414,4.15,9.236100170605994,464.51074401637896,-340.9389052724056,-670.9720905493612,0.0,0.0,723.8692974155775,76.02600517711075,1.4164999999999999,0.02987964005986345,0.0,0.0,0.3934012333988839,93.48845354577777,31.27862089852317,0.196590349548801,10.272535880598031,0.0030682251354186966,61.821497237910506,1.2131489862767393,0.07237669499298867,-551.2948814737432,-38.556264445171124
2025-01-01 16:00:00,1.002501971499226,0.38339836752253864,0.03871440426507711,1.0025019714992263,0.38339836752253864,0.03871440426507711,0.1421130662105747,0.8103889052886514,0.0,0.05,0.03871440426507711,0.0,0.0,0.3688150341892053,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045786965241697335,0.03434022393127299,0.06890401360852408,0.0,0.003835858004385964,0.0,0.13827720820618877,0.0,0.24973151276118674,0.0,0.4459664136772432,0.3344748102579323,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0.0,0.0,3639.650128888889,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3716.4347599999996,879.2133333333333,0.0,75.90289728979603,51.66666666666668,46.10666666666668,0.0,51.107290940682546,0.3414439498950346,921.1112666776073,879.2133333333333,118.59827701530627,49.33053948055307,51.107290940682546,48.44216375048834,12.43753247303448,21.102496257454842,-0.11972596476744274,7.509234944579874,3.05,9.236100170605994,330.86421797230065,-454.3420987459916,-727.7912818653131,0.0,0.0,1028.3508227284647,30.968696397428552,2.0,0.0309490024566811,0.0,0.0,0.40748066959743257,131.99922844444444,30.304677109149033,0.20326843514069998,10.11812555777636,0.0030938708743962146,72.85658391898943,1.2148259826934373,0.06914590817315343,-404.1983977790318,-50.143700966959834
2025-01-01 17:00:00,1.0313386877624702,0.38233593241731545,0.09689350336417621,1.0313386877624702,0.38233593241731545,0.09689350336417621,0.15714007744214104,0.7653377249036624,0.05886088541666667,0.05,0.03871440426507711,0.0581790990990991,0.0,0.3677525990839821,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04994941662730618,0.037462062470479625,0.0,0.0,0.004882001096491228,0.0,0.15225807634564978,0.0,0.27500092612501936,0.0,0.4403873821513368,0.3302905366135025,988.8707822542624,21.722222222222285,0.40083333333333326,647.1718256809228,1.7050613216416417,0.05886088541666667,0.43333333333333335,1577.1817225185187,3639.650128888889,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3716.4347599999996,879.2133333333333,0.0,75.0304067106311,51.66666666666668,46.10666666666668,0.0,51.2860752740136,0.17630844575701013,486.3616212638541,879.2133333333333,117.23501048536109,49.33180411174907,51.2860752740136,48.354668530616806,12.43753247303448,21.456042432522192,-0.06415227990683169,6.59392829117242,1.95,9.236100170605994,1176.5503874021238,110.22853316164384,-830.526962878886,0.0,0.0,1007.1500104840986,3.0555778408329584,1.75,0.03265292159477265,0.0,0.0,0.4299148049884277,115.49932488888888,11.056557542648566,0.19953359456965192,10.282343006241865,0.0031044764440036573,22.528426177138456,1.2127917461702507,0.07240762891811575,-438.2436701634846,-98.69962235579429
2025-01-01 18:00:00,1.2094928791567925,0.40428405731616196,0.03871440426507711,1.2094928791567927,0.4042840573161619,0.03871440426507711,0.19968130586676067,0.959811573290032,0.0,0.05,0.03871440426507711,0.0,0.0,0.3897007239828286,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05203064232011061,0.039022981740082945,0.0,0.0,0.005579429824561402,0.0,0.19410187604219922,0.0,0.4402106079795936,0.0,0.4675703229903277,0.35067774224274567,0.0,21.722222222222285,0.0,0.0,0.0,0.0,0.0,0.0,3639.650128888889,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3716.4347599999996,879.2133333333333,0.0,79.56720962940196,51.66666666666668,46.10666666666668,0.0,51.61397441469792,0.19239179539192228,525.4119975570873,879.2133333333333,124.32376504594055,50.83056737054106,51.61397441469792,50.438863848462645,12.43753247303448,21.222050950042572,-0.04165330431125476,4.398981850303373,1.15,9.236100170605994,436.35668539695456,-326.2210336835252,-843.5008256575014,0.0,0.0,1258.762184991914,0.0,2.0,0.03214447775579424,0.0,0.0,0.4232205331375143,131.99922844444444,21.09532606254186,0.2028967221419699,10.185256285189945,0.0031140771950306733,37.39692844541299,1.2131366125472802,0.05532340097944825,-235.92085925088307,-90.3001744326421
2025-01-01 19:00:00,1.3275278187798927,0.39275210297898117,0.00895063063063063,1.327527818779893,0.39275210297898117,0.00895063063063063,0.18427066709832907,1.0842016308482305,0.009055520833333334,0.05,0.0,0.00895063063063063,0.0,0.37816876964564783,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04994941662730618,0.037462062470479625,0.0,0.0,0.005928144188596491,0.0,0.17834252290973257,0.0,0.5799766046540332,0.0,0.4542756095668911,0.3407067071751682,152.13396650065576,21.722222222222285,0.06166666666666666,99.5648962586035,0.2623171264064064,0.009055520833333334,0.06666666666666667,242.64334192592594,3639.650128888889,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3716.4347599999996,0.0,0.0,79.49075685088532,51.66666666666668,46.10666666666668,0.0,50.90675558315877,0.0,0.0,0.0,124.20430757950831,50.626836223652916,50.90675558315877,50.48687654389999,12.43753247303448,21.012650633536804,-0.2095715886854798,2.560517529108055,-0.25000000000000006,9.236100170605994,623.4379985050147,-160.45988853252055,-919.0554134962348,0.0,0.0,1368.6722337213216,0.0,2.0,0.032860102854635254,0.0,0.0,0.43264259431265617,131.99922844444444,21.687211779272122,0.2060923359705091,10.101807243433546,0.0031228074596267373,26.95845226105909,1.2139937029785972,0.045932932208705535,-170.97090775485046,-89.05387703627362
2025-01-01 20:00:00,1.1797237454882001,0.35048501529515197,0.04475315315315316,1.1797237454882001,0.35048501529515197,0.044753153153153154,0.12491517937557438,0.959530961945959,0.04527760416666667,0.05,0.0,0.04475315315315316,0.0,0.33590168196181863,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048908803780903974,0.03668160283567797,0.0,0.0,0.006102501370614034,0.0,0.11881267800496036,0.0,0.511662052663534,0.0,0.39896010550152106,0.2992200791261407,760.6698325032788,21.722222222222285,0.30833333333333335,497.8244812930175,1.311585632032032,0.04527760416666667,0.3333333333333333,1213.2167096296296,3639.650128888889,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3716.4347599999996,0.0,0.0,75.10110978950458,51.66666666666668,46.10666666666668,0.0,50.0609505495674,0.11918844171909845,310.2837203963088,0.0,117.34548404610089,49.49315448162822,50.0609505495674,49.20925644765863,12.43753247303448,21.509704223333607,-0.009829255621859012,2.77605516082489,-0.55,9.236100170605994,982.6108022950996,161.51866344966461,-974.7906662594635,0.0,0.0,1188.5181623808714,0.0,2.0,0.03357073664300754,0.0,0.0,0.44199893890986264,131.99922844444444,8.213473670412688,0.20045642243496262,10.331050923501854,0.0031311085915523133,33.54088792365235,1.2119405630492823,0.047184862327343445,-216.2785537659036,-120.02726407744926
2025-01-01 21:00:00,0.7920684492532325,0.29076861624306233,0.1192700799407528,0.7920684492532325,0.2907686162430623,0.11927007994075278,0.05897175584482266,0.6015970059084098,0.0814996875,0.05,0.03871440426507711,0.08055567567567569,0.0,0.27618528290972894,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04786819093450175,0.035901143200876305,0.0,0.0,0.005666608415570175,0.0,0.053305147429252485,0.0,0.23334996202877115,0.0,0.3203788529451369,0.24028413970885262,1369.2056985059019,21.722222222222285,0.5549999999999999,896.0840663274315,2.360854137657658,0.0814996875,0.6,2183.7900773333336,3639.650128888889,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3716.4347599999996,879.2133333333333,0.0,77.5962698776091,51.66666666666668,46.10666666666668,0.0,51.13444471317271,0.13823180847466673,370.7392749682695,879.2133333333333,121.24417168376422,50.30715349259182,51.13444471317271,49.89350788230138,12.43753247303448,21.442138038436962,-0.06382343088130486,2.8718623980247315,-0.3,9.236100170605994,1185.940519303011,532.8143939785355,-963.5724332679545,0.0,0.0,770.1414704915173,0.0,2.0,0.0337006769065526,0.0,0.0,0.44370975804437657,131.99922844444444,10.165783573546282,0.20205278409400804,10.313779811382203,0.003142813556523796,41.789454125283626,1.2122106902530128,0.051964441713818754,-237.9876877609093,-125.28198458798664
2025-01-01 22:00:00,0.4834216590339321,0.2490564754066963,0.09398162162162163,0.483421659033932,0.2490564754066963,0.09398162162162162,0.014624146669288806,0.32371454361464325,0.09508296875000001,0.05,0.0,0.09398162162162163,0.0,0.23447314207336295,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045786965241697335,0.03434022393127299,0.0,0.0,0.004882001096491228,0.0,0.009742145572797579,0.0,0.011083687516825874,0.0,0.26684389085612004,0.20013291814208997,1597.4066482568853,21.722222222222285,0.6474999999999999,1045.4314107153366,2.754329827267268,0.09508296875000001,0.7,2547.7550902222224,3639.650128888889,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3716.4347599999996,0.0,0.0,76.19390350100213,51.66666666666668,46.10666666666668,0.0,50.81280208448481,0.0,0.0,0.0,119.05297422031582,49.65578808713739,50.81280208448481,49.077281088463685,12.43753247303448,21.300305289439848,-0.058600438628606887,3.019462174803832,-1.95,9.236100170605994,968.9429826876159,450.78267473650357,-1097.1073893955588,0.0,0.0,451.6588463684481,0.0,2.0,0.03558366914982119,0.0,0.0,0.4685016052519825,131.99922844444444,16.9848774578411,0.20455345851458032,10.264151598531727,0.0031546214444207973,34.47791737085311,1.2127850632665906,0.06802485103590764,-467.9661897712554,-126.68254620757774
2025-01-01 23:00:00,0.4681958121339798,0.24671509650229134,0.08279333333333333,0.46819581213397976,0.24671509650229134,0.08279333333333333,0.013839539350209857,0.32059270507543663,0.08376356770833333,0.05,0.0,0.08279333333333333,0.0,0.232131763168958,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.00409739377741228,0.0,0.009742145572797579,0.0,0.011083687516825874,0.0,0.26684389085612004,0.20013291814208997,1407.2391901310657,21.722222222222285,0.5704166666666666,920.9752903920822,2.4264334192592596,0.08376356770833333,0.6166666666666667,2244.4509128148147,3639.650128888889,0.0,22.722222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3716.4347599999996,0.0,0.0,73.35379945523026,51.66666666666668,46.10666666666668,0.0,50.03540369400824,0.0,0.0,0.0,114.61531164879729,48.95881740799618,50.03540369400824,48.42052426499015,12.43753247303448,21.658997782624308,-0.009576689936322325,3.4745012993659423,-3.05,9.236100170605994,665.88620215654,148.82143451632604,-1201.1699577772804,0.0,0.0,447.7524005101625,0.0,2.0,0.03661313591973306,0.0,0.0,0.48205576775913106,131.99922844444444,12.06456929259203,0.20066012112123455,10.431838694117825,0.0031632181444305996,28.575501247032562,1.2113033691865014,0.07096257206773483,-622.2407072430213,-149.913148632735
