Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.5186141939421829,0.24593463686748968,0.13425945945945947,0.008643569899036382,0.004098910614458161,0.0022376576576576576,0.013229289213148455,0.3195520922290344,0.1358328125,0.05,0.0,0.13425945945945947,0.0,0.23135130353415634,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.009742145572797579,0,On,0.011083687516825874,0,On,0.26684389085612004,0.20013291814208997,On,On,2282.0094975098364,21.722222222222285,0.9249999999999999,1493.4734438790524,3.9347568960960966,0.1358328125,1,3639.650128888889,3639.650128888889,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3716.43476,Off,0.0,0,69.1223051989525,51.666666666666686,46.10666666666668,0.0,49.16249942218778,0.0,0.0,0.0,108.0036018733633,47.29130418086708,49.16249942218778,46.355706560206734,12.43753247303448,21.59567196998176,0.0,3.101676717396338,2.8,9.236100170605994,1851.5166507529993,1303.1723491180308,-887.3200906238322,-0.0,-0.0,446.1015375266989,0.0,2.0,0.036224700713491556,0.0,0,0.4769415532329586,131.99922844444444,10.72570634029637,0.18844470358949622,10.180916673539134,0.002958584841660157,38.611702859187346,1.2117123264439378,0.0827505318235066,-32.53345891001023,-157.76763585101148
2025-01-01 00:01:00,0.5186141939421829,0.24593463686748968,0.13425945945945947,0.008643569899036382,0.004098910614458161,0.0022376576576576576,0.013229289213148455,0.3195520922290344,0.1358328125,0.05,0.0,0.13425945945945947,0.0,0.23135130353415634,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.009742145572797579,0,On,0.011083687516825874,0,On,0.26684389085612004,0.20013291814208997,On,On,2282.0094975098364,21.722222222222285,0.9249999999999999,1493.4734438790524,3.9347568960960966,0.1358328125,1,3639.650128888889,3639.650128888889,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3716.43476,Off,0.0,0,69.04173020074371,51.666666666666686,46.10666666666668,0.0,49.15007998527332,0.0,0.0,0.0,107.87770343866205,47.28053444880537,49.15007998527332,46.34576168057139,12.43753247303448,21.614873532080438,0.0,3.1772615789896044,2.8,9.236100170605994,1847.351709328641,1293.477648453798,-888.6359822969285,-0.0,-0.0,446.1015375266989,0.0,2.0,0.036241397754383974,0.0,0,0.47716138976606365,131.99922844444444,7.876656589034248,0.18878533651711,10.21368620990785,0.0029587748019035357,38.557805665681315,1.2151725919396688,0.08302847828224208,-40.82134485690427,-159.1744505683501
2025-01-01 00:02:00,0.5186141939421829,0.24593463686748968,0.13425945945945947,0.008643569899036382,0.004098910614458161,0.0022376576576576576,0.013229289213148455,0.3195520922290344,0.1358328125,0.05,0.0,0.13425945945945947,0.0,0.23135130353415634,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.009742145572797579,0,On,0.011083687516825874,0,On,0.26684389085612004,0.20013291814208997,On,On,2282.0094975098364,21.722222222222285,0.9249999999999999,1493.4734438790524,3.9347568960960966,0.1358328125,1,3639.650128888889,3639.650128888889,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3716.43476,Off,0.0,0,68.96252010715176,51.666666666666686,46.10666666666668,0.0,49.137674766665505,0.0,0.0,0.0,107.75393766742462,47.269777270884305,49.137674766665505,46.33582852299371,12.43753247303448,21.63357904703207,0.0,3.2506984063060766,2.8,9.236100170605994,1843.237656632673,1284.1448633066207,-889.9186222960544,-0.0,-0.0,446.1015375266989,0.0,2.0,0.03625766096849201,0.0,0,0.47737551445017345,131.99922844444444,5.045243892191991,0.18858143388663923,10.222494424369444,0.002958963956819399,38.504813384087,1.2150953444291486,0.08329763754198498,-48.92562233287764,-160.4029582395541
2025-01-01 00:03:00,0.5186141939421829,0.24593463686748968,0.13425945945945947,0.008643569899036382,0.004098910614458161,0.0022376576576576576,0.013229289213148455,0.3195520922290344,0.1358328125,0.05,0.0,0.13425945945945947,0.0,0.23135130353415634,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.009742145572797579,0,On,0.011083687516825874,0,On,0.26684389085612004,0.20013291814208997,On,On,2282.0094975098364,21.722222222222285,0.9249999999999999,1493.4734438790524,3.9347568960960966,0.1358328125,1,3639.650128888889,3639.650128888889,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3716.43476,Off,0.0,0,68.8846222089269,51.666666666666686,46.10666666666668,0.0,49.12528353831252,0.0,0.0,0.0,107.63222220144829,47.25903243444233,49.12528353831252,46.32590688250725,12.43753247303448,21.651807944779847,0.0,3.3221373247696353,2.8,9.236100170605994,1839.1647524394689,1275.1632368397452,-891.1692855733137,-0.0,-0.0,446.1015375266989,0.0,2.0,0.03627350743981889,0.0,0,0.4775841522166434,131.99922844444444,2.2230029762470664,0.18838325733144856,10.231046766192899,0.002959152863777089,38.452629865063784,1.2150200712689185,0.0835586421530616,-56.8582862477445,-161.45192079156263
2025-01-01 00:04:00,0.5186141939421829,0.24593463686748968,0.13425945945945947,0.008643569899036382,0.004098910614458161,0.0022376576576576576,0.013229289213148455,0.3195520922290344,0.1358328125,0.05,0.0,0.13425945945945947,0.0,0.23135130353415634,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.009742145572797579,0,On,0.011083687516825874,0,On,0.26684389085612004,0.20013291814208997,On,On,2282.0094975098364,21.722222222222285,0.9249999999999999,1493.4734438790524,3.9347568960960966,0.1358328125,1,3639.650128888889,3639.650128888889,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3716.43476,Off,0.0,0,68.80798833273612,51.666666666666686,46.10666666666668,0.0,49.11290608094557,0.0,0.0,0.0,107.51248176990018,47.24829973503037,49.11290608094557,46.315996562072776,12.43753247303448,21.669577973100434,0.0,3.391717499065064,2.8,9.236100170605994,1836.0653743643134,1266.4955713609172,-892.389136035515,-0.0,-0.0,446.1015375266989,0.0,2.0,0.0362889527755709,0.0,0,0.47778750855302915,131.99922844444444,0.3434753632932015,0.18819058292964239,10.238608722319835,0.002959341526406599,38.40122551858629,1.2149466985867192,0.08381207441621773,-64.6306695168132,-162.34720300132196
2025-01-01 00:05:00,0.5186141939421829,0.24593463686748968,0.13425945945945947,0.008643569899036382,0.004098910614458161,0.0022376576576576576,0.013229289213148455,0.3195520922290344,0.1358328125,0.05,0.0,0.13425945945945947,0.0,0.23135130353415634,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.009742145572797579,0,On,0.011083687516825874,0,On,0.26684389085612004,0.20013291814208997,On,On,2282.0094975098364,21.722222222222285,0.9249999999999999,1493.4734438790524,3.9347568960960966,0.1358328125,1,3639.650128888889,3639.650128888889,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3716.43476,Off,0.0,0,68.73250995081017,51.666666666666686,46.10666666666668,0.0,49.10054218332337,0.0,0.0,0.0,107.3945467981409,47.237578975705055,49.10054218332337,46.3060973718959,12.43753247303448,21.686929379562244,0.0,3.4595655251291375,2.8,9.236100170605994,1834.060971474988,1258.1186320976758,-893.5808873801144,-0.0,-0.0,446.1015375266989,0.0,2.0,0.03630403212182276,0.0,0,0.47798604619948154,131.99922844444444,-0.4691761814328004,0.18800292961760673,10.246689321094916,0.0029595299482060564,38.35053321133668,1.2148750598537168,0.08405846187836012,-72.25319202262854,-163.10161975874803
2025-01-01 00:06:00,0.5186141939421829,0.24593463686748968,0.13425945945945947,0.008643569899036382,0.004098910614458161,0.0022376576576576576,0.013229289213148455,0.3195520922290344,0.1358328125,0.05,0.0,0.13425945945945947,0.0,0.23135130353415634,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.009742145572797579,0,On,0.011083687516825874,0,On,0.26684389085612004,0.20013291814208997,On,On,2282.0094975098364,21.722222222222285,0.9249999999999999,1493.4734438790524,3.9347568960960966,0.1358328125,1,3639.650128888889,3639.650128888889,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3716.43476,Off,0.0,0,68.65807531039749,51.666666666666686,46.10666666666668,0.0,49.08819165228027,0.0,0.0,0.0,107.27824267249608,47.22686997643241,49.08819165228027,46.29620913850848,12.43753247303448,21.703903630509892,0.0,3.5257976158574955,2.8,9.236100170605994,1832.5535736448055,1250.0100216560386,-894.7473441226939,-0.0,-0.0,446.1015375266989,0.0,2.0,0.03631878166015427,0.0,0,0.47818024152981536,131.99922844444444,-0.8101172690358922,0.1878198048972568,10.254567149634891,0.0029597181323717282,38.300483769233026,1.2148049836139898,0.0842982865178294,-79.73553935213795,-163.72788287087596
2025-01-01 00:07:00,0.5186141939421829,0.24593463686748968,0.13425945945945947,0.008643569899036382,0.004098910614458161,0.0022376576576576576,0.013229289213148455,0.3195520922290344,0.1358328125,0.05,0.0,0.13425945945945947,0.0,0.23135130353415634,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.009742145572797579,0,On,0.011083687516825874,0,On,0.26684389085612004,0.20013291814208997,On,On,2282.0094975098364,21.722222222222285,0.9249999999999999,1493.4734438790524,3.9347568960960966,0.1358328125,1,3639.650128888889,3639.650128888889,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3716.43476,Off,0.0,0,68.58461796125826,51.666666666666686,46.10666666666668,0.0,49.07585431326259,0.0,0.0,0.0,107.16346556446602,47.2161725745903,49.07585431326259,46.28633170525416,12.43753247303448,21.720525326881667,0.0,3.5905203231992977,2.8,9.236100170605994,1831.0411142294142,1242.1490697151303,-895.8901577881793,-0.0,-0.0,446.1015375266989,0.0,2.0,0.03633322289724151,0.0,0,0.47837037770516894,131.99922844444444,-1.1797630189420403,0.18764091220458617,10.262255344428796,0.002959906081788538,38.25103616165238,1.2147363679816832,0.08453198840148081,-87.08668841046325,-164.23768575345886
2025-01-01 00:08:00,0.5186141939421829,0.24593463686748968,0.13425945945945947,0.008643569899036382,0.004098910614458161,0.0022376576576576576,0.013229289213148455,0.3195520922290344,0.1358328125,0.05,0.0,0.13425945945945947,0.0,0.23135130353415634,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.009742145572797579,0,On,0.011083687516825874,0,On,0.26684389085612004,0.20013291814208997,On,On,2282.0094975098364,21.722222222222285,0.9249999999999999,1493.4734438790524,3.9347568960960966,0.1358328125,1,3639.650128888889,3639.650128888889,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3716.43476,Off,0.0,0,68.5121083256626,51.666666666666686,46.10666666666668,0.0,49.06353000278567,0.0,0.0,0.0,107.0501692588478,47.20548661791001,49.06353000278567,46.27646492547219,12.43753247303448,21.736805338778062,0.0,3.653831296331958,2.8,9.236100170605994,1829.5104371773336,1234.516717377503,-897.010039396925,-0.0,-0.0,446.1015375266989,0.0,2.0,0.03634736539834587,0.0,0,0.47855658066366025,131.99922844444444,-1.5905584622767321,0.18746611385281106,10.269759745926493,0.002960093799157202,38.202172277166824,1.2146691676866608,0.08475996933451142,-94.31494421915043,-164.64178228239888
2025-01-01 00:09:00,0.5186141939421829,0.24593463686748968,0.13425945945945947,0.008643569899036382,0.004098910614458161,0.0022376576576576576,0.013229289213148455,0.3195520922290344,0.1358328125,0.05,0.0,0.13425945945945947,0.0,0.23135130353415634,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.009742145572797579,0,On,0.011083687516825874,0,On,0.26684389085612004,0.20013291814208997,On,On,2282.0094975098364,21.722222222222285,0.9249999999999999,1493.4734438790524,3.9347568960960966,0.1358328125,1,3639.650128888889,3639.650128888889,Off,0.0,22.722222222222285,0,0.0,0.05,0.0,0.0,0,0,0,3716.43476,Off,0.0,0,68.44051900899261,51.666666666666686,46.10666666666668,0.0,49.05121856229469,0.0,0.0,0.0,106.93831095155095,47.194811958731236,49.05121856229469,46.26660865694951,12.43753247303448,21.75275372726938,0.0,3.71581998740612,2.8,9.236100170605994,1828.1887936623934,1227.0954070928349,-898.1076465208836,-0.0,-0.0,446.1015375266989,0.0,2.0,0.03636121801860788,0.0,0,0.4787389669938156,131.99922844444444,-1.8145948532583063,0.18729528224767067,10.276339304576776,0.0029602812870978294,38.153875354273154,1.2146033408209216,0.08498259619875265,-101.42797713683024,-164.95005964938736
