Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.6519932603107385,0.11511800330248954,0.0,0.010866554338512307,0.0019186333883748257,0.0,0.039936383169476536,0.0,0.17941275269681742,0.4126441244444445,0.020000000000000004,0.0,0.0,0.1092846699691562,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005118174342105263,0.0,On,0.03481820882737127,0,On,0.03369985940460909,0,On,0.10607049914355261,0.07955287435766444,On,0,0,Off,On,412.64412444444446,19.222222222222257,0.9999999999999999,0.0,0.4126441244444445,0.0,1,412.64412444444446,412.64412444444446,Off,0.0,20.222222222222257,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,657.3585022222222,Off,0.0,0.0,38.87205785614041,51.666666666666686,46.10666666666668,0.0,51.782272409105836,0.0,0.0,0.0,38.87205785614041,51.796101613509464,51.80301621571128,51.782272409105836,12.43753247303448,18.385326955968534,-0.33689526625372324,2.8,-6.777933179945762,-710.7992975566627,-0.0,-0.0,277.9238151484675,0.0,1.0,0.03499559811385926,0.0,0,0.4886959998677879,65.99961422222222,13.453424783804996,0.21949378516977483,8.566472379641894,0.002823933720248636,1.3432566146769238,1.2251550496119648
2025-01-01 00:01:00,0.6519932603107385,0.11511800330248954,0.0,0.010866554338512307,0.0019186333883748257,0.0,0.039936383169476536,0.0,0.17941275269681742,0.4126441244444445,0.020000000000000004,0.0,0.0,0.1092846699691562,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005118174342105263,0.0,On,0.03481820882737127,0,On,0.03369985940460909,0,On,0.10607049914355261,0.07955287435766444,On,0,0,Off,On,412.64412444444446,19.222222222222257,0.9999999999999999,0.0,0.4126441244444445,0.0,1,412.64412444444446,412.64412444444446,Off,0.0,20.222222222222257,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,657.3585022222222,Off,0.0,0.0,38.86093828976969,51.666666666666686,46.10666666666668,0.0,51.776497883781985,0.0,0.0,0.0,38.86093828976969,51.790646245855605,51.79772042689242,51.776497883781985,12.43753247303448,18.389419381416804,-0.33280284080545286,2.8,-8.32310914565062,-711.065660134956,-0.0,-0.0,277.9238151484675,0.0,1.0,0.03499952200604931,0.0,0,0.48875079505691293,65.99961422222222,12.174611396393463,0.22007899404585,8.59164650050436,0.0028239406525307673,1.3366421060650273,1.2287166329313073
2025-01-01 00:02:00,0.6519932603107385,0.11511800330248954,0.0,0.010866554338512307,0.0019186333883748257,0.0,0.039936383169476536,0.0,0.17941275269681742,0.4126441244444445,0.020000000000000004,0.0,0.0,0.1092846699691562,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005118174342105263,0.0,On,0.03481820882737127,0,On,0.03369985940460909,0,On,0.10607049914355261,0.07955287435766444,On,0,0,Off,On,412.64412444444446,19.222222222222257,0.9999999999999999,0.0,0.4126441244444445,0.0,1,412.64412444444446,412.64412444444446,Off,0.0,20.222222222222257,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,657.3585022222222,Off,0.0,0.0,38.85009818616891,51.666666666666686,46.10666666666668,0.0,51.77072508249103,0.0,0.0,0.0,38.85009818616891,51.78519243873973,51.79242611686408,51.77072508249103,12.43753247303448,18.393273175114413,-0.32894904710784445,2.8,-9.834908420018337,-711.3165267870384,-0.0,-0.0,277.9238151484675,0.0,1.0,0.035003216974101685,0.0,0,0.48880239343511345,65.99961422222222,10.913678774108025,0.22002633806236663,8.59310863052777,0.002823947530681618,1.3303743563037775,1.2287003859190206
2025-01-01 00:03:00,0.6519932603107385,0.11511800330248954,0.0,0.010866554338512307,0.0019186333883748257,0.0,0.039936383169476536,0.0,0.17941275269681742,0.4126441244444445,0.020000000000000004,0.0,0.0,0.1092846699691562,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005118174342105263,0.0,On,0.03481820882737127,0,On,0.03369985940460909,0,On,0.10607049914355261,0.07955287435766444,On,0,0,Off,On,412.64412444444446,19.222222222222257,0.9999999999999999,0.0,0.4126441244444445,0.0,1,412.64412444444446,412.64412444444446,Off,0.0,20.222222222222257,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,657.3585022222222,Off,0.0,0.0,38.83952376315888,51.666666666666686,46.10666666666668,0.0,51.76495396365945,0.0,0.0,0.0,38.83952376315888,51.77974015294157,51.78713324758264,51.76495396365945,12.43753247303448,18.39690014364236,-0.32532207857989803,2.8,-11.323942103808463,-711.5526597692539,-0.0,-0.0,277.9238151484675,0.0,1.0,0.035006694359054555,0.0,0,0.4888509533743075,65.99961422222222,9.6607780725334,0.21997682314374167,8.595107341237396,0.002823954376670133,1.3244340484112405,1.2286850952834454
2025-01-01 00:04:00,0.6519932603107385,0.11511800330248954,0.0,0.010866554338512307,0.0019186333883748257,0.0,0.039936383169476536,0.0,0.17941275269681742,0.4126441244444445,0.020000000000000004,0.0,0.0,0.1092846699691562,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005118174342105263,0.0,On,0.03481820882737127,0,On,0.03369985940460909,0,On,0.10607049914355261,0.07955287435766444,On,0,0,Off,On,412.64412444444446,19.222222222222257,0.9999999999999999,0.0,0.4126441244444445,0.0,1,412.64412444444446,412.64412444444446,Off,0.0,20.222222222222257,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,657.3585022222222,Off,0.0,0.0,38.82920236153979,51.666666666666686,46.10666666666668,0.0,51.75918448776271,0.0,0.0,0.0,38.82920236153979,51.7742893511751,51.781841782881294,51.75918448776271,12.43753247303448,18.400311130018085,-0.32191109220417147,2.8,-12.398913466970157,-711.7747593691325,-0.0,-0.0,277.9238151484675,0.0,1.0,0.03500996457557675,0.0,0,0.4888966203101289,65.99961422222222,8.807906309250383,0.21993029748043075,8.596326585713424,0.0028239611921751662,1.3188055010849373,1.228670715256588
2025-01-01 00:05:00,0.6519932603107385,0.11511800330248954,0.0,0.010866554338512307,0.0019186333883748257,0.0,0.039936383169476536,0.0,0.17941275269681742,0.4126441244444445,0.020000000000000004,0.0,0.0,0.1092846699691562,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005118174342105263,0.0,On,0.03481820882737127,0,On,0.03369985940460909,0,On,0.10607049914355261,0.07955287435766444,On,0,0,Off,On,412.64412444444446,19.222222222222257,0.9999999999999999,0.0,0.4126441244444445,0.0,1,412.64412444444446,412.64412444444446,Off,0.0,20.222222222222257,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,657.3585022222222,Off,0.0,0.0,38.81910981314698,51.666666666666686,46.10666666666668,0.0,51.75341661715832,0.0,0.0,0.0,38.81910981314698,51.76883999793087,51.77655168831714,51.75341661715832,12.43753247303448,18.40352687127821,-0.3186953509440471,2.8,-12.926585156314786,-711.9841709028711,-0.0,-0.0,277.9238151484675,0.0,1.0,0.035013047521369564,0.0,0,0.48893967210401046,65.99961422222222,8.489646153644353,0.2198864731008153,8.598099939671155,0.002823967978795261,1.31345891834735,1.228657158383869
2025-01-01 00:06:00,0.6519932603107385,0.11511800330248954,0.0,0.010866554338512307,0.0019186333883748257,0.0,0.039936383169476536,0.0,0.17941275269681742,0.4126441244444445,0.020000000000000004,0.0,0.0,0.1092846699691562,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005118174342105263,0.0,On,0.03481820882737127,0,On,0.03369985940460909,0,On,0.10607049914355261,0.07955287435766444,On,0,0,Off,On,412.64412444444446,19.222222222222257,0.9999999999999999,0.0,0.4126441244444445,0.0,1,412.64412444444446,412.64412444444446,Off,0.0,20.222222222222257,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,657.3585022222222,Off,0.0,0.0,38.809218970910486,51.666666666666686,46.10666666666668,0.0,51.74765031779645,0.0,0.0,0.0,38.809218970910486,51.763392061091245,51.77126293273865,51.74765031779645,12.43753247303448,18.406570667898244,-0.31565155432401326,2.8,-13.361773418650387,-712.1824075598074,-0.0,-0.0,277.9238151484675,0.0,1.0,0.035015965548578304,0.0,0,0.48898042089246596,65.99961422222222,8.252694548245001,0.219845027055481,8.599779107172296,0.00282397473797623,1.3083608640232915,1.2286443264195372
2025-01-01 00:07:00,0.6519932603107385,0.11511800330248954,0.0,0.010866554338512307,0.0019186333883748257,0.0,0.039936383169476536,0.0,0.17941275269681742,0.4126441244444445,0.020000000000000004,0.0,0.0,0.1092846699691562,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005118174342105263,0.0,On,0.03481820882737127,0,On,0.03369985940460909,0,On,0.10607049914355261,0.07955287435766444,On,0,0,Off,On,412.64412444444446,19.222222222222257,0.9999999999999999,0.0,0.4126441244444445,0.0,1,412.64412444444446,412.64412444444446,Off,0.0,20.222222222222257,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,657.3585022222222,Off,0.0,0.0,38.79951817414568,51.666666666666686,46.10666666666668,0.0,51.74188555966259,0.0,0.0,0.0,38.79951817414568,51.75794551234847,51.76597548869142,51.74188555966259,12.43753247303448,18.409452513910537,-0.3127697083117198,2.8,-13.733958962554084,-712.370116660427,-0.0,-0.0,277.9238151484675,0.0,1.0,0.03501872825020881,0.0,0,0.4890190006370174,65.99961422222222,8.068218104960968,0.21980582017125375,8.60070812746143,0.002823981470992459,1.3034969209306615,1.2286321772023674
2025-01-01 00:08:00,0.6519932603107385,0.11511800330248954,0.0,0.010866554338512307,0.0019186333883748257,0.0,0.039936383169476536,0.0,0.17941275269681742,0.4126441244444445,0.020000000000000004,0.0,0.0,0.1092846699691562,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005118174342105263,0.0,On,0.03481820882737127,0,On,0.03369985940460909,0,On,0.10607049914355261,0.07955287435766444,On,0,0,Off,On,412.64412444444446,19.222222222222257,0.9999999999999999,0.0,0.4126441244444445,0.0,1,412.64412444444446,412.64412444444446,Off,0.0,20.222222222222257,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,657.3585022222222,Off,0.0,0.0,38.78999726849708,51.666666666666686,46.10666666666668,0.0,51.73612231447578,0.0,0.0,0.0,38.78999726849708,51.75250032503125,51.76068933030899,51.73612231447578,12.43753247303448,18.41218111014313,-0.31004111207912644,2.8,-14.077064212378787,-712.547861741453,-0.0,-0.0,277.9238151484675,0.0,1.0,0.03502134397802947,0.0,0,0.4890555279659272,65.99961422222222,7.902857936162187,0.21976873128272228,8.602214553035129,0.0028239881790444576,1.29885452774674,1.228620674026355
2025-01-01 00:09:00,0.6519932603107385,0.11511800330248954,0.0,0.010866554338512307,0.0019186333883748257,0.0,0.039936383169476536,0.0,0.17941275269681742,0.4126441244444445,0.020000000000000004,0.0,0.0,0.1092846699691562,0.0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.005118174342105263,0.0,On,0.03481820882737127,0,On,0.03369985940460909,0,On,0.10607049914355261,0.07955287435766444,On,0,0,Off,On,412.64412444444446,19.222222222222257,0.9999999999999999,0.0,0.4126441244444445,0.0,1,412.64412444444446,412.64412444444446,Off,0.0,20.222222222222257,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,657.3585022222222,Off,0.0,0.0,38.78064767768032,51.666666666666686,46.10666666666668,0.0,51.73036055546464,0.0,0.0,0.0,38.78064767768032,51.747056473893366,51.75540443310774,51.73036055546464,12.43753247303448,18.4147638026459,-0.30745841957635633,2.8,-14.407105707880532,-712.716118468384,-0.0,-0.0,277.9238151484675,0.0,1.0,0.03502381978379925,0.0,0,0.48909010135347736,65.99961422222222,7.741073167591512,0.2197336580500272,8.603641060049856,0.0028239948632683676,1.2944230656286342,1.2286097858992389
