Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.8773637022784486,0.1678134619324956,0.5178000000000001,0.014622728371307478,0.00279689103220826,0.008630000000000002,0.012970017867748035,0.21029368441070057,0.6041,0.05,0.0,0.5178000000000001,0.0,0.15323012859916227,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.0004006808323189321,0.0,On,0.009059358965253665,0,On,0.0059868462784841234,0,On,0.16466444398356073,0.1234983329876705,On,0,0,Off,On,8189.612208752144,13.333333333333371,0.7999999999999999,4554.665497914523,15.175222133333337,0.6041,1,12140.177706666667,12140.177706666667,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9110.994702222222,Off,0.0,0,96.99731754388624,51.666666666666686,46.10666666666668,0.0,50.388990039683264,0.0,0.0,0.0,151.55830866232225,50.35464078048179,50.388990039683264,50.337466150881056,12.43753247303448,13.417321094524295,0.0,0.6047627788379579,2.8,9.236100170605994,7911.106497370714,5590.759723690587,-600.0902504734712,-0.0,-0.0,343.7364196440438,0.0,2.0,0.0433694552658685,0.0,0,0.5612459579584648,131.99922844444444,-22.1518805520018,0.31907162759889357,6.3580741244290415,0.0029884533261820556,18.65002574107478,1.2462709574992876,0.3624556363775999,1036.940810791391,-0.8465850153277681
2025-01-01 00:01:00,0.2732637022784486,0.1678134619324956,0.0,0.004554395037974143,0.00279689103220826,0.0,0.012970017867748035,0.21029368441070057,0.0,0.05,0.0,0.0,0.0,0.15323012859916227,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.0004006808323189321,0.0,On,0.009059358965253665,0,On,0.0059868462784841234,0,On,0.16466444398356073,0.1234983329876705,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,12140.177706666667,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9110.994702222222,Off,0.0,0,96.51305110869704,51.666666666666686,46.10666666666668,0.0,50.375974207356556,0.0,0.0,0.0,150.80164235733912,50.34255049943406,50.375974207356556,50.32583864547282,12.43753247303448,13.589614731832079,0.0,1.2089389431765925,2.8,9.236100170605994,-307.8147435949993,750.1604832315801,-613.285024748389,-0.0,-0.0,343.7364196440438,0.0,2.0,0.04361529063442989,0.0,0,0.564427323877923,131.99922844444444,-38.26613849065411,0.3164401705369749,6.466058768592088,0.0029885410099395257,18.1432118654329,1.249160374224724,0.3624556363775999,751.5525549479047,-1.3920717163245762
2025-01-01 00:02:00,0.2732637022784486,0.1678134619324956,0.0,0.004554395037974143,0.00279689103220826,0.0,0.012970017867748035,0.21029368441070057,0.0,0.05,0.0,0.0,0.0,0.15323012859916227,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.0004006808323189321,0.0,On,0.009059358965253665,0,On,0.0059868462784841234,0,On,0.16466444398356073,0.1234983329876705,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,12140.177706666667,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9110.994702222222,Off,0.0,0,96.58168521184804,51.666666666666686,46.10666666666668,0.0,50.36302365490845,0.0,0.0,0.0,150.90888314351255,50.33052058002779,50.36302365490845,50.31426904258746,12.43753247303448,13.551412781741625,0.0,1.279781529360319,2.8,9.236100170605994,-312.1583803057532,717.1855241522468,-610.3501228864786,-0.0,-0.0,343.7364196440438,0.0,2.0,0.043560800123863756,0.0,0,0.5637221598721763,131.99922844444444,-45.54467706331835,0.3172374796252165,6.446791095587638,0.0029886261135850497,18.241084572168344,1.249326756302115,0.3624556363775999,718.0893975051629,-0.9038733529161775
2025-01-01 00:03:00,0.2732637022784486,0.1678134619324956,0.0,0.004554395037974143,0.00279689103220826,0.0,0.012970017867748035,0.21029368441070057,0.0,0.05,0.0,0.0,0.0,0.15323012859916227,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.0004006808323189321,0.0,On,0.009059358965253665,0,On,0.0059868462784841234,0,On,0.16466444398356073,0.1234983329876705,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,12140.177706666667,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9110.994702222222,Off,0.0,0,96.6470055069622,51.666666666666686,46.10666666666668,0.0,50.350064265240704,0.0,0.0,0.0,151.01094610462843,50.31848210568806,50.350064265240704,50.30269102591175,12.43753247303448,13.514464233777291,0.0,1.3462497936975797,2.8,9.236100170605994,-317.3078173797162,686.1456029215999,-607.5165424530205,-0.0,-0.0,343.7364196440438,0.0,2.0,0.04350808784627609,0.0,0,0.5630400080547394,131.99922844444444,-53.52769457073943,0.3180111095969969,6.428216807731879,0.0029887116649231827,18.33534532284578,1.24948771914544,0.3624556363775999,686.6924918544419,-0.5468889328419193
2025-01-01 00:04:00,0.2732637022784486,0.1678134619324956,0.0,0.004554395037974143,0.00279689103220826,0.0,0.012970017867748035,0.21029368441070057,0.0,0.05,0.0,0.0,0.0,0.15323012859916227,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.0004006808323189321,0.0,On,0.009059358965253665,0,On,0.0059868462784841234,0,On,0.16466444398356073,0.1234983329876705,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,12140.177706666667,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9110.994702222222,Off,0.0,0,96.7094027584221,51.666666666666686,46.10666666666668,0.0,50.33709648267366,0.0,0.0,0.0,151.10844181003452,50.30643548946621,50.33709648267366,50.29110499286249,12.43753247303448,13.478620690829949,0.0,1.4086009591697102,2.8,9.236100170605994,-317.873878359714,657.0320456506315,-604.7724315169966,-0.0,-0.0,343.7364196440438,0.0,2.0,0.04345694308986825,0.0,0,0.5623781415952992,131.99922844444444,-56.837866486761286,0.31876393628803606,6.4112341688576695,0.002988797647269666,18.426419409728606,1.2496439055415207,0.3624556363775999,657.2403363173586,-0.2082906667270401
2025-01-01 00:05:00,0.2732637022784486,0.1678134619324956,0.0,0.004554395037974143,0.00279689103220826,0.0,0.012970017867748035,0.21029368441070057,0.0,0.05,0.0,0.0,0.0,0.15323012859916227,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.0004006808323189321,0.0,On,0.009059358965253665,0,On,0.0059868462784841234,0,On,0.16466444398356073,0.1234983329876705,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,12140.177706666667,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9110.994702222222,Off,0.0,0,96.7688348614043,51.666666666666686,46.10666666666668,0.0,50.32412069913417,0.0,0.0,0.0,151.20130447094422,50.29438109570653,50.32412069913417,50.27951129399271,12.43753247303448,13.443898552730703,0.0,1.4671116686244732,2.8,9.236100170605994,-315.09750756887286,629.7157837012322,-602.1186143266532,-0.0,-0.0,343.7364196440438,0.0,2.0,0.04340739015958449,0.0,0,0.561736875025169,131.99922844444444,-56.7153128862635,0.31949544057237217,6.39388866974394,0.0029888840459019847,18.514258850930485,1.2497952403853874,0.3624556363775999,629.6022560601895,0.11352764104272017
2025-01-01 00:06:00,0.2732637022784486,0.1678134619324956,0.0,0.004554395037974143,0.00279689103220826,0.0,0.012970017867748035,0.21029368441070057,0.0,0.05,0.0,0.0,0.0,0.15323012859916227,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.0004006808323189321,0.0,On,0.009059358965253665,0,On,0.0059868462784841234,0,On,0.16466444398356073,0.1234983329876705,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,12140.177706666667,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9110.994702222222,Off,0.0,0,96.82530040706635,51.666666666666686,46.10666666666668,0.0,50.31113731218229,0.0,0.0,0.0,151.28953188604117,50.28231929400148,50.31113731218229,50.26791028491109,12.43753247303448,13.410298726632659,0.0,1.5220479335799302,2.8,9.236100170605994,-310.50599528334135,604.0733987935973,-599.554738721935,-0.0,-0.0,343.7364196440438,0.0,2.0,0.04335943121981125,0.0,0,0.5611162363537654,131.99922844444444,-54.68767620545016,0.32020542792826534,6.377164379737184,0.002988970845888181,18.598860231149015,1.2499417161911663,0.3624556363775999,603.6525980571206,0.420800736476695
2025-01-01 00:07:00,0.2732637022784486,0.1678134619324956,0.0,0.004554395037974143,0.00279689103220826,0.0,0.012970017867748035,0.21029368441070057,0.0,0.05,0.0,0.0,0.0,0.15323012859916227,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.0004006808323189321,0.0,On,0.009059358965253665,0,On,0.0059868462784841234,0,On,0.16466444398356073,0.1234983329876705,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,12140.177706666667,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9110.994702222222,Off,0.0,0,96.8788663089169,51.666666666666686,46.10666666666668,0.0,50.298146719555895,0.0,0.0,0.0,151.37322860768265,50.270250454119164,50.298146719555895,50.2563023214008,12.43753247303448,13.377796101283225,0.0,1.5736578125355847,2.8,9.236100170605994,-306.44059330377354,579.9879001300757,-597.0784846635709,-0.0,-0.0,343.7364196440438,0.0,2.0,0.04331303124973821,0.0,0,0.5605157723752985,131.99922844444444,-53.09852828424647,0.3208942530059875,6.361047604841957,0.0029890580322909062,18.6802950054341,1.2500834390966307,0.3624556363775999,579.274189558383,0.7137105716926975
2025-01-01 00:08:00,0.2732637022784486,0.1678134619324956,0.0,0.004554395037974143,0.00279689103220826,0.0,0.012970017867748035,0.21029368441070057,0.0,0.05,0.0,0.0,0.0,0.15323012859916227,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.0004006808323189321,0.0,On,0.009059358965253665,0,On,0.0059868462784841234,0,On,0.16466444398356073,0.1234983329876705,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,12140.177706666667,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9110.994702222222,Off,0.0,0,96.92972813508834,51.666666666666686,46.10666666666668,0.0,50.285149310012216,0.0,0.0,0.0,151.45270021107552,50.25817493748717,50.285149310012216,50.24468775122465,12.43753247303448,13.346316562717345,0.0,1.6221708605264977,2.8,9.236100170605994,-302.8867744064082,557.35106851975,-594.6838320338654,-0.0,-0.0,343.7364196440438,0.0,2.0,0.04326808519851626,0.0,0,0.5599341236222792,131.99922844444444,-51.9393620165866,0.3215633083177994,6.344524351713991,0.002989145590510057,18.75877566536985,1.2502207292874166,0.3624556363775999,556.3585980985087,0.9924704212413644
2025-01-01 00:09:00,0.2732637022784486,0.1678134619324956,0.0,0.004554395037974143,0.00279689103220826,0.0,0.012970017867748035,0.21029368441070057,0.0,0.05,0.0,0.0,0.0,0.15323012859916227,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.0004006808323189321,0.0,On,0.009059358965253665,0,On,0.0059868462784841234,0,On,0.16466444398356073,0.1234983329876705,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,12140.177706666667,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,9110.994702222222,Off,0.0,0,96.9780590699097,51.666666666666686,46.10666666666668,0.0,50.2721454460822,0.0,0.0,0.0,151.5282172967339,50.246093081156424,50.2721454460822,50.233066898693544,12.43753247303448,13.315794496668289,0.0,1.6677996533572683,2.8,9.236100170605994,-298.6480569423143,536.0628704929273,-592.3654513735515,-0.0,-0.0,343.7364196440438,0.0,2.0,0.0432245000585855,0.0,0,0.5593700864799349,131.99922844444444,-50.01902521280658,0.32221382644726587,6.329505670859769,0.0029892335069281015,18.83449040273653,1.250353870231842,0.3624556363775999,534.80541151017,1.2574589827574094
