Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,6.103458723834941,3.913961496545132,0.0,6.103458723834941,3.9139614965451317,0.0,0.0288382644626376,0.0,0.2632699358680551,5.761350523504249,0.05,0.0,0.0,0.17791336332062432,3.7214647998911743,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004021034356725146,0.0,0.02481723010591246,0.0,0.026052118107222584,0.0,0.20215306727830332,0.1516148004587274,0.0,0.0,6625.651625758766,21.44444444444449,1.9547306566706986,4005.210441386254,5.100404690170915,0.6609458333333333,1.0,9969.916233811686,9969.916233811686,0.0,0.0,22.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13282.568897777777,0.0,0.0,32.420466682495,51.66666666666668,46.10666666666668,0.0,50.456256270090165,0.0,0.0,0.0,32.420466682495,47.85814185723662,50.456256270090165,46.559084650809844,12.43753247303448,20.08957572045939,-0.8548687239850961,6.196874233483654,2.8,4485.8871898807765,2559.5433160266907,-2462.208320733448,0.0,0.0,409.95671406565594,0.0,2.0,0.10927546384004098,0.0,0.0,1.0227102260637257,131.99922844444444,-87.51282921019761,0.19256646510238723,9.289687533961237,0.002746836127676395,-29.239610873593904,1.221590261717214,0.24404113401304592,-1084.8843297789938,-360.7827955805697
2025-01-01 01:00:00,6.030002149636952,3.881177390701763,0.0,6.030002149636951,3.881177390701763,0.0,0.019993050292044505,0.0,0.22983669047433192,5.730172408870575,0.05,0.0,0.0,0.16526833001985347,3.7013257273485762,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0037194567799707597,0.0,0.016273593512073744,0.0,0.009478917114527212,0.0,0.18616964163933875,0.13962723122950402,0.0,0.0,6549.773312115553,21.44444444444449,1.9426614779776523,3959.3419545951497,5.069226575537242,0.6609458333333333,1.0,9848.16943337737,9848.16943337737,0.0,0.0,22.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13282.568897777777,0.0,0.0,32.234135439808774,51.66666666666668,46.10666666666668,0.0,50.25659296525882,0.0,0.0,0.0,32.234135439808774,47.69481716907078,50.25659296525882,46.413929270976766,12.43753247303448,20.085057140664738,-0.8593873037797494,7.760715128478176,2.5,4470.4959068357975,2112.003020098903,-2349.9650880424674,0.0,0.0,368.79709429606714,0.0,2.0,0.10255364437160344,0.0,0.0,0.9598006463049223,131.99922844444444,-98.10941153335672,0.19226145945887685,9.282060273673178,0.0027415636915893602,-14.77087046973334,1.221672284810167,0.22443123854145408,-1517.2476905417357,-330.0912439545109
2025-01-01 02:00:00,5.93645929859382,3.8206634537137263,0.0,5.936459298593821,3.8206634537137263,0.0,0.019993050292044505,0.0,0.22896007171226868,5.637506176589508,0.05,0.0,0.0,0.16461086594830604,3.641469254432087,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0037194567799707597,0.0,0.016273593512073744,0.0,0.009478917114527212,0.0,0.18616964163933875,0.13962723122950402,0.0,0.0,6331.774850355278,21.44444444444449,1.908357444285563,3827.5617517462856,4.976560343256174,0.6609458333333333,1.0,9498.390768768231,9498.390768768231,0.0,0.0,22.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13282.568897777777,0.0,0.0,32.066893423356284,51.66666666666668,46.10666666666668,0.0,50.05831941898329,0.0,0.0,0.0,32.066893423356284,47.53246989593243,50.05831941898329,46.269545134407004,12.43753247303448,20.065124604526027,-0.8793198399184589,8.340868238790422,1.6500000000000001,4268.117517678368,1745.6862432071373,-2335.335609247348,0.0,0.0,367.9204755340039,0.0,2.0,0.09688317490881991,0.0,0.0,0.9067306624093626,131.99922844444444,-96.24219896356584,0.1924782865740119,9.27258200822741,0.0027412468042348707,12.610808898726372,1.2217556138596357,0.1980835250899512,-1735.3182891166605,-346.55721942248755
2025-01-01 03:00:00,9.663353342479121,5.635922601885418,0.0,9.66335334247912,5.635922601885418,0.0,0.01979199857420825,0.9166775903703706,0.22808345295020543,8.448800300584336,0.05,0.0,0.0,0.16395340187675864,5.457385866675326,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.003518405062134503,0.0,0.016273593512073744,0.0,0.009478917114527212,0.0,0.18616964163933875,0.13962723122950402,0.0,0.0,8041.979627177472,22.000000000000032,1.782907897776567,4861.381580486899,5.082221969473225,0.6609458333333333,1.0,12242.415374331038,9536.78287655326,2.7056324977777777,0.0,23.000000000000032,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13282.568897777777,916.6775903703705,0.16666666666666666,32.36163316130503,51.66666666666668,46.10666666666668,0.0,50.32411017795299,0.0,0.0,916.6775903703705,32.36163316130503,48.56891520924968,50.324421368315825,47.69100653453519,12.43753247303448,20.857014078277473,-0.6355106149720108,9.088296659501566,1.6500000000000001,5708.0766675662035,2302.8817875010786,-2584.9683390569385,0.0,0.0,366.8428050541045,0.0,2.0,0.10288710675667294,0.0,0.0,0.9629215243065695,131.99922844444444,-115.77742560843532,0.18345132545497858,9.634679143043941,0.00274298050422959,-30.53810369084031,1.218465114856328,0.2250183473712056,-2176.3937882913647,-382.1060046944561
2025-01-01 04:00:00,7.924021855030573,5.104449454559161,0.0,7.924021855030572,5.104449454559161,0.0,0.01979199857420825,0.0,0.22720683418814222,7.627023022268222,0.05,0.0,0.0,0.1632959378052112,4.926570183420616,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003518405062134503,0.0,0.016273593512073744,0.0,0.009478917114527212,0.0,0.18616964163933875,0.13962723122950402,0.0,0.0,7345.773541355077,22.000000000000032,1.7757979252550917,4440.524577765575,4.936852815601556,0.6609458333333333,1.0,11125.352285787318,9096.127912453985,2.0292243733333333,0.0,23.000000000000032,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13282.568897777777,0.0,0.0,36.21234099835148,51.66666666666668,46.10666666666668,0.0,51.81848727747478,0.0,0.0,0.0,36.21234099835148,51.82760481439127,51.83216358284952,51.81848727747478,12.43753247303448,20.70393443057662,-0.7962005072019788,8.672885266154465,0.55,4831.351349577784,1712.6410162160437,-2783.7099564255996,0.0,0.0,365.9661862920412,0.0,2.0,0.10503452381110691,0.0,0.0,0.9830192233143548,131.99922844444444,-96.67842164373451,0.18448499930475915,9.551153941409979,0.0027338003544567203,20.3678778540735,1.2185349471340399,0.22391034888610015,-2362.0268649634386,-365.85669658609163
2025-01-01 05:00:00,9.544795608049197,6.151106142442267,0.0,9.544795608049197,6.151106142442267,0.0,0.02019410200988076,0.0,0.22720683418814222,9.247394671851175,0.05,0.0,0.0,0.1632959378052112,5.973226871303722,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.0039205084978070175,0.0,0.016273593512073744,0.0,0.009478917114527212,0.0,0.18616964163933875,0.13962723122950402,0.0,0.0,8193.79267043614,22.000000000000032,1.6801510715553283,4953.152657558674,4.866204154073398,0.6609458333333333,1.0,12485.99949466148,8765.754810217035,3.7202446844444443,0.0,23.000000000000032,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13282.568897777777,0.0,0.0,35.83159815325192,51.66666666666668,46.10666666666668,0.0,51.62348236458749,0.0,0.0,0.0,35.83159815325192,51.64585246338999,51.65703751279125,51.62348236458749,12.43753247303448,20.848929691162386,-0.6512854623762157,8.150047660302944,-0.25000000000000006,5539.325936992502,2194.445074185284,-2928.931623491851,0.0,0.0,366.3682897277137,0.0,2.0,0.10541754275776398,0.0,0.0,0.9866039017019547,131.99922844444444,-91.9033996795004,0.18377568107834824,9.62980684944198,0.002749048256741813,33.39886390325358,1.2173113334167314,0.21348924005426986,-2353.2200599668304,-405.4875234065598
2025-01-01 06:00:00,10.455572245260365,6.722707560770882,0.0,10.455572245260365,6.722707560770881,0.0,0.04042032664110477,0.0,0.2484318520445189,10.116720066574741,0.05,0.0,0.0,0.1733686237789822,6.5347556036585654,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.00442313779239766,0.0,0.035997188848707125,0.0,0.017273687005875844,0.0,0.19784665208024033,0.1483849890601802,0.0,0.0,8775.100655286855,22.83333333333337,1.6450852539721112,5304.55368829407,5.0591214243525195,0.6609458333333333,1.0,13418.70851024759,9022.055701358702,4.396652808888889,0.0,23.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13282.568897777777,0.0,0.0,33.825136864097516,51.66666666666668,46.10666666666668,0.0,51.337724320732654,0.23064117474882123,622.4822560984957,0.0,33.825136864097516,50.835403991730885,51.36265653726572,50.55931161069694,12.43753247303448,21.756924268179464,-0.5634756014971082,8.946903926733999,0.3,6024.994148134333,2293.370251291288,-3043.829738165069,0.0,0.0,407.00214148445133,0.0,2.0,0.10794933069299148,0.0,0.0,1.010298931863274,131.99922844444444,-113.27891047190255,0.17346790356048633,10.031856690493283,0.002743551525703043,-36.80628282187503,1.2135670981878184,0.2286214637607519,-2598.9432375043953,-412.2401994983872
2025-01-01 07:00:00,11.103013007685766,6.455772415417884,0.0,11.103013007685764,6.455772415417884,0.0,0.1085980305631567,0.9166775903703706,0.374000367808284,9.653737018943954,0.05,0.0,0.0,0.20549098372360464,6.235698098360945,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.05264761185296284,0.0,0.004121560215643275,0.0,0.10447647034751342,0.0,0.04736477765718156,0.0,0.23892322781561043,0.17919242086170775,0.0,0.0,8322.923331361178,22.83333333333337,1.6264119020079817,5031.212220701015,4.934342438943954,0.6609458333333333,1.0,12693.18971872886,8634.740972062194,4.0584487466666666,0.0,23.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13282.568897777777,916.6775903703705,0.16666666666666666,33.124932128403714,51.66666666666668,46.10666666666668,0.0,51.32430321271621,0.09811167893130993,264.55495884186064,916.6775903703705,33.124932128403714,50.12333169818671,51.32430321271621,49.52284594092196,12.43753247303448,21.72417975998369,-0.6092646490212252,8.438750291166647,-0.55,5567.307190504525,1870.972098394471,-3242.559454272743,0.0,0.0,578.822606980132,3.5721831772285824,2.0,0.11040346137020876,0.0,0.0,1.0332671669225255,131.99922844444444,-91.87929356404203,0.17366683956937382,10.014607010517134,0.002741201474082011,34.17086057641891,1.213703554017839,0.23184121776715508,-2751.787055043652,-408.4530672628929
2025-01-01 08:00:00,10.68546360979076,6.796892762223992,0.0,10.68546360979076,6.796892762223992,0.0,0.12199490223216068,0.0,0.3427438592681007,10.170724848290497,0.05,0.0,0.0,0.2126701823499109,6.569639246540747,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0031163016264619883,0.0,0.1188786006056987,0.0,0.05918361613488609,0.0,0.24761887388862222,0.1857141554164666,0.0,0.0,8469.242606861917,22.83333333333337,1.5767126125987128,5119.662311818584,4.774922143846054,0.6609458333333333,1.0,12927.959085347167,8193.102214236056,4.734856871111111,0.0,23.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13282.568897777777,0.0,0.0,32.73979582998546,51.66666666666668,46.10666666666668,0.0,51.3942712228192,0.2376409388950257,645.0723379730377,0.0,32.73979582998546,49.77847808747834,51.3942712228192,48.970581519807915,12.43753247303448,21.67293876250736,-0.6603945708260126,7.651098400822501,-1.4,5517.436343226916,1875.6791860729988,-3465.387108766609,0.0,0.0,543.1048809502802,259.8602751180889,1.45,0.1136053940184522,0.0,0.0,1.0632340885667049,95.69944062222223,-29.524035818672527,0.17523043784706777,10.012003679684147,0.002755978025390555,96.97879702530176,1.214473905895704,0.23755550294381603,-2844.262856002484,-399.7202697431009
2025-01-01 09:00:00,11.30838443462897,6.537543656029976,0.0,11.30838443462897,6.537543656029975,0.0,0.09063465534083254,1.0083453494074075,0.3680721688987029,9.791332260982026,0.05,0.0,0.0,0.19838447808710577,6.3245758446095355,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.05264761185296284,0.0,0.0025131464729532165,0.0,0.08812150886787933,0.0,0.05091191959626564,0.0,0.22857126820488205,0.17142845115366148,0.0,0.0,8244.453188046538,22.83333333333337,1.5963654658927473,4983.77697129566,4.733733618759803,0.6609458333333333,1.0,12567.284326008865,8170.631517119976,4.396652808888889,0.0,23.83333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,13282.568897777777,1008.3453494074075,0.18333333333333332,32.61360872862495,51.66666666666668,46.10666666666668,0.0,51.32855571999694,0.26200400056247075,711.5875790480786,1008.3453494074075,32.61360872862495,49.651404940174835,51.32855571999694,48.812829550263785,12.43753247303448,21.694757922725906,-0.6385754106074657,7.762738518694163,-0.85,5473.184369665608,2001.8128907930472,-3335.4045184730494,0.0,0.0,489.65605579875563,749.641956292859,1.0,0.11202350859705673,0.0,0.0,1.0484292061157787,65.99961422222222,74.47964429336238,0.17692222141464045,10.058002638513903,0.0027850243955120776,188.2637390009755,1.2149719832855748,0.23329426364586692,-2658.3515561221598,-323.61252438045204
