Metric,Value
Total Electric Energy (kWh),4010.4276141878877
Total Gas Energy (therms),0.0
Average Electric Power (kW),5.570038353038733
Peak Electric Power (kW),31.944937009003898
Other Electric Energy (kWh),302.4127924636498
HVAC Heating Electric Energy (kWh),3435.5641878690594
Lighting Electric Energy (kWh),46.940027299104244
Water Heating Electric Energy (kWh),190.76060655607407
HVAC Cooling Electric Energy (kWh),34.75
Average Temperature - Indoor (C),21.76181386684549
Unmet Heating Load (C-hours),165.36771045325366
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
