Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 02:16:00,6.001069898181708,3.8623977781720717,0.0,0.1000178316363618,0.06437329630286787,0.0,0.019993050292044505,0.0,0.22896007171226868,5.7021167761773945,0.05,0.0,0.0,0.16461086594830604,3.6832035788904323,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.0037194567799707597,0.0,On,0.016273593512073744,0,On,0.00947891711452721,0,On,0.18616964163933875,0.13962723122950402,On,0,0,Off,HP On,6472.967585712106,21.444444444444485,1.9291023273886783,3912.912846225885,5.041170942844062,0.6609458333333333,1,9724.934598604657,9724.934598604657,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13282.568897777777,Off,0.0,0.0,32.05642832976986,51.666666666666686,46.10666666666668,0.0,50.10276811556373,0.0,0.0,0.0,32.05642832976986,47.568886888871326,50.10276811556373,46.30194627552513,12.43753247303448,20.11083208128901,-0.8336123631554742,8.386818131509603,2.2,4497.257290060466,1975.0065561284355,-2243.8578316580165,-0.0,-0.0,367.9204755340039,0.0,2.0,0.09592653779840288,0.0,0,0.8977774855380414,131.99922844444444,-99.77293952762619,0.19188814613359712,9.292629504232071,0.002740605505385156,-1.5813507115678465,1.2215656167185254,0.19722598370859526,-1593.5741826313786,-344.332107466071
2025-01-01 02:17:00,6.001125735121445,3.8624338452721236,0.0,0.10001876225202408,0.06437389742120206,0.0,0.019993050292044505,0.0,0.22896007171226868,5.702172613117131,0.05,0.0,0.0,0.16461086594830604,3.683239645990484,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.0037194567799707597,0.0,On,0.016273593512073744,0,On,0.00947891711452721,0,On,0.18616964163933875,0.13962723122950402,On,0,0,Off,HP On,6472.951004703604,21.444444444444485,1.929075683197789,3912.9028229961514,5.0412267797837975,0.6609458333333333,1,9724.907994366422,9724.907994366422,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13282.568897777777,Off,0.0,0.0,32.052629849061745,51.666666666666686,46.10666666666668,0.0,50.099472111552615,0.0,0.0,0.0,32.052629849061745,47.56618757818103,50.099472111552615,46.29954531149524,12.43753247303448,20.11137544569887,-0.8330689987456168,8.393863496651134,2.2,4497.124819227099,1972.3529336668437,-2243.9671847905124,-0.0,-0.0,367.9204755340039,0.0,2.0,0.09592830252790395,0.0,0,0.897794001660175,131.99922844444444,-99.77947621999607,0.19188131077036316,9.292914398964168,0.002740600019783467,-1.581660165040684,1.2215633574055154,0.19730628170070152,-1596.0384395084832,-344.51144982082457
2025-01-01 02:18:00,6.001181057502452,3.8624695800000706,0.0,0.10001968429170753,0.06437449300000117,0.0,0.019993050292044505,0.0,0.22896007171226868,5.702227935498138,0.05,0.0,0.0,0.16461086594830604,3.683275380718431,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.0037194567799707597,0.0,On,0.016273593512073744,0,On,0.00947891711452721,0,On,0.18616964163933875,0.13962723122950402,On,0,0,Off,HP On,6472.934576586453,21.444444444444485,1.929049285154353,3912.8928921893325,5.041282102164805,0.6609458333333333,1,9724.881635442453,9724.881635442453,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13282.568897777777,Off,0.0,0.0,32.048837580284925,51.666666666666686,46.10666666666668,0.0,50.09617654462261,0.0,0.0,0.0,32.048837580284925,47.563488587341695,50.09617654462261,46.29714460870124,12.43753247303448,20.111913795301522,-0.8325306491429636,8.400750684859794,2.2,4496.994658805689,1969.7604179210384,-2244.0755307750233,-0.0,-0.0,367.9204755340039,0.0,2.0,0.09593005095422387,0.0,0,0.897810365200663,131.99922844444444,-99.7848625397441,0.1918745351534617,9.29319656308537,0.0027405945330981566,-1.5819508798490705,1.2215611189904896,0.1973847453320429,-1598.4485434433902,-344.6839308249039
2025-01-01 02:19:00,6.001235880977529,3.862504992466622,0.0,0.10002059801629214,0.06437508320777703,0.0,0.019993050292044505,0.0,0.22896007171226868,5.702282758973215,0.05,0.0,0.0,0.16461086594830604,3.6833107931849827,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.0037194567799707597,0.0,On,0.016273593512073744,0,On,0.00947891711452721,0,On,0.18616964163933875,0.13962723122950402,On,0,0,Off,HP On,6472.918296710018,21.444444444444485,1.929023125772625,3912.8830509941167,5.041336925639881,0.6609458333333333,1,9724.855514370802,9724.855514370802,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13282.568897777777,Off,0.0,0.0,32.04505134536417,51.666666666666686,46.10666666666668,0.0,50.092881414193656,0.0,0.0,0.0,32.04505134536417,47.56078991583025,50.092881414193656,46.29474416664855,12.43753247303448,20.11244728262195,-0.8319971618225352,8.407484315598667,2.2,4496.866741754018,1967.227199914436,-2244.1829002507657,-0.0,-0.0,367.9204755340039,0.0,2.0,0.09593178357316975,0.0,0,0.8978265807997696,131.99922844444444,-99.78913023923761,0.1918678174691788,9.29347607970929,0.0027405890453943175,-1.582223434641715,1.2215589008378422,0.19746142938657912,-1600.8060317228203,-344.8498193568606
2025-01-01 02:20:00,6.001290220709468,3.862540092465975,0.0,0.10002150367849112,0.06437566820776625,0.0,0.019993050292044505,0.0,0.22896007171226868,5.702337098705154,0.05,0.0,0.0,0.16461086594830604,3.6833458931843355,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.0037194567799707597,0.0,On,0.016273593512073744,0,On,0.00947891711452721,0,On,0.18616964163933875,0.13962723122950402,On,0,0,Off,HP On,6472.902160569291,21.444444444444485,1.9289971978014957,3912.873296687223,5.04139126537182,0.6609458333333333,1,9724.82962392318,9724.82962392318,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13282.568897777777,Off,0.0,0.0,32.041270971849755,51.666666666666686,46.10666666666668,0.0,50.08958671970183,0.0,0.0,0.0,32.041270971849755,47.55809156313862,50.08958671970183,46.29234398485701,12.43753247303448,20.112976055406858,-0.831468389037628,8.414068848585963,2.2,4496.7410030857245,1964.7515307356489,-2244.289322898115,-0.0,-0.0,367.9204755340039,0.0,2.0,0.09593350086500829,0.0,0,0.897842652952316,131.99922844444444,-99.79231011945444,0.19186115596073394,9.293753029345861,0.002740583556735034,-1.5824783899336228,1.2215567023318799,0.1975363866959369,-1603.1123905411666,-345.00937541040724
2025-01-01 02:21:00,6.001344091380901,3.8625748894821723,0.0,0.100022401523015,0.0643762481580362,0.0,0.019993050292044505,0.0,0.22896007171226868,5.702390969376587,0.05,0.0,0.0,0.16461086594830604,3.683380690200533,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.0037194567799707597,0.0,On,0.016273593512073744,0,On,0.00947891711452721,0,On,0.18616964163933875,0.13962723122950402,On,0,0,Off,HP On,6472.8861638019725,21.444444444444485,1.9289714942197569,3912.863626631641,5.0414451360432535,0.6609458333333333,1,9724.803957100281,9724.803957100281,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13282.568897777777,Off,0.0,0.0,32.03749629277681,51.666666666666686,46.10666666666668,0.0,50.08629246059879,0.0,0.0,0.0,32.03749629277681,47.55539352877324,50.08629246059879,46.28994406286046,12.43753247303448,20.113500256720695,-0.8309441877237909,8.420508589441924,2.2,4496.617379818444,1962.3317198211441,-2244.3948274577874,-0.0,-0.0,367.9204755340039,0.0,2.0,0.09593520329477867,0.0,0,0.8978585860106086,131.99922844444444,-99.79443205974485,0.19185454892714157,9.294027489953613,0.0027405780671814427,-1.5827162884781205,1.2215545228764284,0.197609668212135,-1605.3690566761748,-345.16285013432235
2025-01-01 02:22:00,6.001397507204262,3.8626093926955396,0.0,0.10002329178673769,0.06437682321159233,0.0,0.019993050292044505,0.0,0.22896007171226868,5.702444385199948,0.05,0.0,0.0,0.16461086594830604,3.6834151934139,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.0037194567799707597,0.0,On,0.016273593512073744,0,On,0.00947891711452721,0,On,0.18616964163933875,0.13962723122950402,On,0,0,Off,HP On,6472.870302185498,21.444444444444485,1.9289460082313006,3912.8540382748256,5.041498551866614,0.6609458333333333,1,9724.77850712699,9724.77850712699,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13282.568897777777,Off,0.0,0.0,32.033727146299654,51.666666666666686,46.10666666666668,0.0,50.082998636351334,0.0,0.0,0.0,32.033727146299654,47.5526958122546,50.082998636351334,46.28754440020624,12.43753247303448,20.114020025043384,-0.8304244194011012,8.426807695197342,2.2,4496.495810921913,1959.96613322616,-2244.499441750374,-0.0,-0.0,367.9204755340039,0.0,2.0,0.09593689131261104,0.0,0,0.8978743841874207,131.99922844444444,-99.79552504721428,0.19184799472202765,9.294299536993115,0.002740572576792795,-1.5829376556453911,1.2215523618944208,0.19768132307818564,-1607.5774191354253,-345.3104859132402
2025-01-01 02:23:00,6.001450481931942,3.8626436109892435,0.0,0.1000241746988657,0.06437739351648739,0.0,0.019993050292044505,0.0,0.22896007171226868,5.702497359927628,0.05,0.0,0.0,0.16461086594830604,3.683449411707604,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.0037194567799707597,0.0,On,0.016273593512073744,0,On,0.00947891711452721,0,On,0.18616964163933875,0.13962723122950402,On,0,0,Off,HP On,6472.854571634014,21.444444444444485,1.9289207332602416,3912.8445291468774,5.041551526594296,0.6609458333333333,1,9724.753267447559,9724.753267447559,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13282.568897777777,Off,0.0,0.0,32.02996337602938,51.666666666666686,46.10666666666668,0.0,50.07970524644087,0.0,0.0,0.0,32.02996337602938,47.549998413116846,50.07970524644087,46.28514499645484,12.43753247303448,20.1145354943694,-0.8299089500750867,8.432970179656744,2.2,4496.376237266837,1957.653191893793,-2244.603192696151,-0.0,-0.0,367.9204755340039,0.0,2.0,0.09593856535404925,0.0,0,0.8978900515590112,131.99922844444444,-99.79561720502923,0.19184149175244786,9.294569243480879,0.002740567085626518,-1.5831429998054847,1.2215502188274832,0.19775139869652777,-1609.7388207699926,-345.4525164830916
2025-01-01 02:24:00,6.001503028866512,3.8626775529558968,0.0,0.10002505048110853,0.06437795921593162,0.0,0.019993050292044505,0.0,0.22896007171226868,5.702549906862199,0.05,0.0,0.0,0.16461086594830604,3.6834833536742573,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.0037194567799707597,0.0,On,0.016273593512073744,0,On,0.00947891711452721,0,On,0.18616964163933875,0.13962723122950402,On,0,0,Off,HP On,6472.83896819535,21.444444444444485,1.9288956629460012,3912.8350968587056,5.041604073528865,0.6609458333333333,1,9724.728231720723,9724.728231720723,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13282.568897777777,Off,0.0,0.0,32.02620483075252,51.666666666666686,46.10666666666668,0.0,50.07641229036295,0.0,0.0,0.0,32.02620483075252,47.54730133090727,50.07641229036295,46.28274585117943,12.43753247303448,20.115046794307755,-0.8293976501367304,8.438999918611245,2.2,4496.258601574353,1955.3913699316072,-2244.706106335082,-0.0,-0.0,367.9204755340039,0.0,2.0,0.0959402258403766,0.0,0,0.8979055920681753,131.99922844444444,-99.7947358199192,0.1918350384776969,9.294836680043888,0.0027405615937382733,-1.5833328127138873,1.2215480931355214,0.19781994079526855,-1611.8545598523847,-345.58916707471377
2025-01-01 02:25:00,6.001555160871018,3.862711226904205,0.0,0.1000259193478503,0.06437852044840342,0.0,0.019993050292044505,0.0,0.22896007171226868,5.702602038866704,0.05,0.0,0.0,0.16461086594830604,3.6835170276225657,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.0037194567799707597,0.0,On,0.016273593512073744,0,On,0.00947891711452721,0,On,0.18616964163933875,0.13962723122950402,On,0,0,Off,HP On,6472.823488047941,21.444444444444485,1.9288707911383611,3912.825739100173,5.0416562055333705,0.6609458333333333,1,9724.703393814782,9724.703393814782,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13282.568897777777,Off,0.0,0.0,32.022451363924766,51.666666666666686,46.10666666666668,0.0,50.07311976762684,0.0,0.0,0.0,32.022451363924766,47.54460456518589,50.07311976762684,46.28034696396542,12.43753247303448,20.115554050182674,-0.828890394261812,8.444900654897639,2.2,4496.142848366142,1953.1791929033552,-2244.8082078469574,-0.0,-0.0,367.9204755340039,0.0,2.0,0.09594187317894368,0.0,0,0.8979210095273115,131.99922844444444,-99.79290736884576,0.1918286334080862,9.295101914974467,0.0027405561011820136,-1.5835075698994774,1.2215459842962972,0.1978869934922252,-1613.9258916164968,-345.72065458032114
2025-01-01 02:26:00,6.001606890379321,3.8627446408656505,0.0,0.10002678150632202,0.06437907734776084,0.0,0.019993050292044505,0.0,0.22896007171226868,5.702653768375008,0.05,0.0,0.0,0.16461086594830604,3.683550441584011,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.0037194567799707597,0.0,On,0.016273593512073744,0,On,0.00947891711452721,0,On,0.18616964163933875,0.13962723122950402,On,0,0,Off,HP On,6472.808127497761,21.444444444444485,1.928846111892493,3912.816453638238,5.041707935041674,0.6609458333333333,1,9724.678747802665,9724.678747802665,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13282.568897777777,Off,0.0,0.0,32.01870283420541,51.666666666666686,46.10666666666668,0.0,50.06982767775503,0.0,0.0,0.0,32.01870283420541,47.54190811552509,50.06982767775503,46.27794833441013,12.43753247303448,20.116057383134574,-0.8283870613099111,8.450676003301746,2.2,4496.0289239154845,1951.0152361420446,-2244.9095215716075,-0.0,-0.0,367.9204755340039,0.0,2.0,0.09594350776349718,0.0,0,0.8979363076214991,131.99922844444444,-99.79015754467272,0.1918222751037454,9.295365014285403,0.0027405506080100408,-1.5836677310524254,1.2215438918050108,0.1979525993567745,-1615.9540297578642,-345.8471877383289
2025-01-01 02:27:00,6.001658229406459,3.8627778026011805,0.0,0.10002763715677432,0.06437963004335301,0.0,0.019993050292044505,0.0,0.22896007171226868,5.702705107402146,0.05,0.0,0.0,0.16461086594830604,3.683583603319541,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.0037194567799707597,0.0,On,0.016273593512073744,0,On,0.00947891711452721,0,On,0.18616964163933875,0.13962723122950402,On,0,0,Off,HP On,6472.792882975243,21.444444444444485,1.9288216194639913,3912.8072383150948,5.041759274068812,0.6609458333333333,1,9724.654287957004,9724.654287957004,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13282.568897777777,Off,0.0,0.0,32.0149591050073,51.666666666666686,46.10666666666668,0.0,50.066536020282804,0.0,0.0,0.0,32.0149591050073,47.53921198150914,50.066536020282804,46.275549962122305,12.43753247303448,20.116556910221124,-0.8278875342233611,8.456329455305191,2.2,4495.916776198852,1948.8981230896775,-2245.010071029133,-0.0,-0.0,367.9204755340039,0.0,2.0,0.09594512997450898,0.0,0,0.8979514899115788,131.99922844444444,-99.78651128126123,0.19181596217341784,9.2956260417651,0.00274054511427306,-1.583813740412832,1.2215418151738766,0.1980167994695274,-1617.940147892982,-345.96896733243534
2025-01-01 02:28:00,6.001709189558952,3.862810719607866,0.0,0.10002848649264919,0.0643801786601311,0.0,0.019993050292044505,0.0,0.22896007171226868,5.702756067554638,0.05,0.0,0.0,0.16461086594830604,3.6836165203262263,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.0037194567799707597,0.0,On,0.016273593512073744,0,On,0.00947891711452721,0,On,0.18616964163933875,0.13962723122950402,On,0,0,Off,HP On,6472.777751032205,21.444444444444485,1.9287973083039156,3912.798091046316,5.0418102342213045,0.6609458333333333,1,9724.630008745187,9724.630008745187,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13282.568897777777,Off,0.0,0.0,32.01122004415927,51.666666666666686,46.10666666666668,0.0,50.06324479475782,0.0,0.0,0.0,32.01122004415927,47.5365161627338,50.06324479475782,46.27315184672179,12.43753247303448,20.117052744518194,-0.8273916999262916,8.461864383675822,2.2,4495.806354848473,1946.8265236677316,-2245.109878940118,-0.0,-0.0,367.9204755340039,0.0,2.0,0.09594674017950477,0.0,0,0.8979665598372272,131.99922844444444,-99.7819927776172,0.19180969327323777,9.295885059032381,0.002740539620020233,-1.583946027157633,1.2215397539317032,0.19807963347985752,-1619.8853809768582,-346.08618640172625
2025-01-01 02:29:00,6.0017597820451165,3.8628433991255644,0.0,0.10002932970075194,0.06438072331875941,0.0,0.019993050292044505,0.0,0.22896007171226868,5.702806660040803,0.05,0.0,0.0,0.16461086594830604,3.683649199843925,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.0037194567799707597,0.0,On,0.016273593512073744,0,On,0.00947891711452721,0,On,0.18616964163933875,0.13962723122950402,On,0,0,Off,HP On,6472.762728338792,21.444444444444485,1.928773173053847,3912.7890098190023,5.04186082670747,0.6609458333333333,1,9724.60590482446,9724.60590482446,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13282.568897777777,Off,0.0,0.0,32.00748552410311,51.666666666666686,46.10666666666668,0.0,50.05995400073968,0.0,0.0,0.0,32.00748552410311,47.53382065880598,50.05995400073968,46.27075398783913,12.43753247303448,20.11754499522038,-0.8268994492241042,8.467284046902705,2.2,4495.697611105646,1944.7991526819314,-2245.2089672457682,-0.0,-0.0,367.9204755340039,0.0,2.0,0.09594833873339136,0.0,0,0.8979815207200207,131.99922844444444,-99.77662552138139,0.19180346710554583,9.295417777194892,0.0027405341252992313,-1.5840650057860972,1.2215377076234761,0.19814113966131838,-1621.7908266782931,-346.19903045877777
2025-01-01 02:30:00,5.8817173379877215,3.7853036403086016,0.0,0.09802862229979535,0.06308839400514336,0.0,0.019993050292044505,0.0,0.22896007171226868,5.582764215983408,0.05,0.0,0.0,0.16461086594830604,3.606109441026962,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.0037194567799707597,0.0,On,0.016273593512073744,0,On,0.00947891711452721,0,On,0.18616964163933875,0.13962723122950402,On,0,0,Off,HP On,6187.64718804276,21.444444444444485,1.8828687136267115,3740.4364921352226,4.921818382650075,0.6609458333333333,1,9267.13784684465,9267.13784684465,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13282.568897777777,Off,0.0,0.0,32.00375542194974,51.666666666666686,46.10666666666668,0.0,50.05666363779951,0.0,0.0,0.0,32.00375542194974,47.53112546934332,50.05666363779951,46.268356385115226,12.43753247303448,20.118033767741053,-0.826410676703432,8.472591593477452,1.1,4009.632734590292,1451.8734265174025,-2447.398208056122,-0.0,-0.0,367.9204755340039,0.0,2.0,0.0981588560833086,0.0,0,0.9186697760630583,131.99922844444444,-98.53672093034962,0.19179728241768448,9.295672934853474,0.0027405286301562864,26.96873673736339,1.2215356758099363,0.20094473110875327,-1942.2553879045151,-346.3076777133048
2025-01-01 02:31:00,5.88086734698717,3.7847546003611323,0.0,0.0980144557831195,0.0630792433393522,0.0,0.019993050292044505,0.0,0.22896007171226868,5.581914224982857,0.05,0.0,0.0,0.16461086594830604,3.605560401079493,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.0037194567799707597,0.0,On,0.016273593512073744,0,On,0.00947891711452721,0,On,0.18616964163933875,0.13962723122950402,On,0,0,Off,HP On,6187.899848849461,21.444444444444485,1.8832763195530928,3740.5892257466903,4.920968391649522,0.6609458333333333,1,9267.543241262818,9267.543241262818,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13282.568897777777,Off,0.0,0.0,32.010465817298446,51.666666666666686,46.10666666666668,0.0,50.05337370551959,0.0,0.0,0.0,32.010465817298446,47.52843059397381,50.05337370551959,46.265959038200926,12.43753247303448,20.10954958915352,-0.8348948552909654,8.459128491065412,1.1,4013.58576349634,1457.4176563724336,-2445.6230550100167,-0.0,-0.0,367.9204755340039,0.0,2.0,0.09813143689403013,0.0,0,0.91841315957954,131.99922844444444,-96.61150587710765,0.1919045407708776,9.291964380321529,0.002740622185224655,26.961555127018887,1.221570946611305,0.2007940408747461,-1937.2547771634977,-345.9167922107589
2025-01-01 02:32:00,5.880044983029615,3.784223405720526,0.0,0.09800074971716025,0.0630703900953421,0.0,0.019993050292044505,0.0,0.22896007171226868,5.5810918610253015,0.05,0.0,0.0,0.16461086594830604,3.6050292064388865,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.0037194567799707597,0.0,On,0.016273593512073744,0,On,0.00947891711452721,0,On,0.18616964163933875,0.13962723122950402,On,0,0,Off,HP On,6188.144315292504,21.444444444444485,1.8836708170157868,3740.737005860338,4.920146027691968,0.6609458333333333,1,9267.935487819508,9267.935487819508,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13282.568897777777,Off,0.0,0.0,32.01685664740234,51.666666666666686,46.10666666666668,0.0,50.05008325992373,0.0,0.0,0.0,32.01685664740234,47.525735153555644,50.05008325992373,46.263561100371604,12.43753247303448,20.101339503437934,-0.8431049410065512,8.446130822396501,1.1,4016.160836060225,1462.6982310321773,-2443.9057367581245,-0.0,-0.0,367.9204755340039,0.0,2.0,0.09810489971923268,0.0,0,0.9181647978789125,131.99922844444444,-95.99821800815829,0.1920086060696313,9.288404361183535,0.002740715712679353,26.95368461823951,1.2216050776767289,0.20064845279235377,-1932.431055589843,-345.60771923831766
2025-01-01 02:33:00,5.879246557547679,3.7837076738076285,0.0,0.09798744262579466,0.06306179456346048,0.0,0.019993050292044505,0.0,0.22896007171226868,5.580293435543366,0.05,0.0,0.0,0.16461086594830604,3.604513474525989,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840273,0.024983634718802036,On,0.0,0,Off,0.0037194567799707597,0.0,On,0.016273593512073744,0,On,0.00947891711452721,0,On,0.18616964163933875,0.13962723122950402,On,0,0,Off,HP On,6188.381682257929,21.444444444444485,1.8840539625815866,3740.8804943354435,4.919347602210033,0.6609458333333333,1,9268.31634326004,9268.31634326004,0.0,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13282.568897777777,Off,0.0,0.0,32.02297061175445,51.666666666666686,46.10666666666668,0.0,50.046792329896704,0.0,0.0,0.0,32.02297061175445,47.5230391749978,50.046792329896704,46.26116259754835,12.43753247303448,20.093366838636523,-0.8510776058079621,8.43354424170646,1.1,4018.4898120830244,1467.567327060961,-2442.2385378833724,-0.0,-0.0,367.9204755340039,0.0,2.0,0.09807912637328559,0.0,0,0.9179235848606032,131.99922844444444,-95.57380782553614,0.1921099083603808,9.28497294323294,0.0027408092102195426,26.945220837976667,1.221638221590119,0.2005073685952315,-1927.7636579832642,-345.5495092912182
