Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,3.094355337568514,0.2042906935256337,0.0,3.0943553375685138,0.2042906935256337,0.0,0.03646834263890897,0.7499689733333335,0.40916455749370734,1.898753464102564,0.0,0.0,0.2042906935256337,0.0,1.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.0028521290204678363,0.0,0.03361621361844113,0.0,0.1367769661261957,0.0,0.23076307751142316,0.17307230813356733,1898.7534641025638,20.000000000000057,0.35,0.0,1.8617342333333333,0.03701923076923077,0.35,1861.7342333333333,5319.240666666667,749.9689733333333,0.3,35.57113205835166,51.66666666666668,46.10666666666668,0.0,50.51606868300847,0.16227939680873893,415.39151547615216,749.9689733333333,35.57113205835166,50.20356177471854,50.51948966239038,50.04388734119166,12.43753247303448,19.662212543837487,-0.06782546182490558,2.8,9.236100170605994,1886.9558298028778,-435.7290209390887,0.0,0.0,495.4790989290389,0.0,1.0,0.01982490147858148,0.0,0.0,0.5056972790146118,65.99961422222222,-71.54771228963654,0.19043113509654178,8.976117616675516,0.0026442999653836724,37.87388046772902,1.2234504728266218
2025-01-01 01:00:00,2.6318615264893945,0.18470697757497262,0.0,2.6318615264893945,0.18470697757497262,0.0,0.014878096237501047,0.0,0.2661458080296713,2.350837622222222,0.0,0.0,0.18470697757497262,0.0,1.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.0026382193439327484,0.0,0.012239876893568298,0.0,0.019869837929707736,0.0,0.2056920690902773,0.15426905181770792,2350.837622222222,20.000000000000057,0.43333333333333335,0.0,2.3050042888888886,0.04583333333333333,0.43333333333333335,2305.004288888889,5319.240666666667,0.0,0.0,37.09572042089205,51.66666666666668,46.10666666666668,0.0,51.59097446943746,0.0,0.0,0.0,37.09572042089205,51.6086199742156,51.61744272660467,51.59097446943746,12.43753247303448,19.724486973209682,-0.051943131189628095,2.5,9.236100170605994,2199.92423530492,-417.8235574127633,0.0,0.0,332.6250736530752,0.0,1.0,0.01860962568743169,0.0,0.0,0.4746977978065593,65.99961422222222,-65.71490315761383,0.1912170014497564,9.029478355940288,0.0026654322646621686,38.09607655330297,1.22323411523198
2025-01-01 02:00:00,2.0883199238994026,0.18392651794017095,0.0,2.0883199238994026,0.18392651794017095,0.0,0.014878096237501047,0.0,0.2651051951832691,1.8083366324786325,0.0,0.0,0.18392651794017095,0.0,1.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.0026382193439327484,0.0,0.012239876893568298,0.0,0.019869837929707736,0.0,0.2056920690902773,0.15426905181770792,1808.3366324786325,20.000000000000057,0.3333333333333333,0.0,1.7730802222222222,0.035256410256410256,0.3333333333333333,1773.0802222222221,5319.240666666667,0.0,0.0,36.73797866173651,51.66666666666668,46.10666666666668,0.0,51.26189462335252,0.0,0.0,0.0,36.73797866173651,51.29755866805156,51.31539069040108,51.26189462335252,12.43753247303448,19.72037099119604,-0.0487878096035019,1.6500000000000001,9.236100170605994,1665.6658975239895,-415.7010943444226,0.0,0.0,331.58446080667295,0.0,1.0,0.017566938554216104,0.0,0.0,0.44810074022721463,65.99961422222222,-58.554101416893246,0.19286633938914513,9.053117743123396,0.002687905707803927,41.54773935795759,1.2232345983537105
2025-01-01 03:00:00,2.3583871994737717,0.18314605830536929,0.0,2.3583871994737717,0.18314605830536929,0.0,0.014735489786477655,0.0,0.26406458233686686,2.079587127350427,0.0,0.0,0.18314605830536929,0.0,1.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.002495612892909357,0.0,0.012239876893568298,0.0,0.019869837929707736,0.0,0.2056920690902773,0.15426905181770792,2079.587127350427,20.000000000000057,0.38333333333333336,0.0,2.0390422555555556,0.04054487179487179,0.38333333333333336,2039.0422555555556,5319.240666666667,0.0,0.0,36.415300445402956,51.66666666666668,46.10666666666668,0.0,50.93640251413283,0.0,0.0,0.0,36.415300445402956,50.989659528533316,51.01628803573355,50.93640251413283,12.43753247303448,19.689292781054117,-0.06727671936822659,1.6500000000000001,9.236100170605994,1924.3394693769217,-429.5196468860622,0.0,0.0,330.40124150924737,0.0,1.0,0.01820309123598814,0.0,0.0,0.46432784130802085,65.99961422222222,-56.1292525966907,0.19488889512659846,9.064914804036912,0.0027108326214147407,33.122498564349875,1.22334775963725
2025-01-01 04:00:00,2.6676846645698817,0.18490472452343915,0.0,2.6676846645698817,0.18490472452343915,0.0,0.014828592298345569,0.12499482888888891,0.26744045278435685,2.2604207905982903,0.0,0.0,0.18490472452343915,0.0,1.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.002495612892909357,0.0,0.01233297940543621,0.0,0.020900820086437854,0.0,0.2090775702274393,0.15680817767057945,2260.4207905982903,20.000000000000057,0.4166666666666667,0.0,2.216350277777778,0.04407051282051282,0.4166666666666667,2216.3502777777776,5319.240666666667,124.9948288888889,0.05,35.48251167045551,51.66666666666668,46.10666666666668,0.0,50.592648812282455,0.17815920227692184,470.0574567416642,124.9948288888889,35.48251167045551,50.240781487601524,50.62301554011581,50.034481097427694,12.43753247303448,19.730463051322413,-0.052376955663076964,0.55,9.236100170605994,2068.0601528242582,-471.6451965636723,0.0,0.0,333.6332293890038,0.0,1.0,0.01871313936044269,0.0,0.0,0.4773382438556368,65.99961422222222,-54.3486705993637,0.19550018177462494,9.099380700492643,0.002727708299298069,40.51432290504933,1.2225892075955709
2025-01-01 05:00:00,2.9391976043507637,0.18936535102172697,0.0,2.9391976043507637,0.18936535102172697,0.0,0.015275182887630068,0.7499689733333335,0.27519998402723594,1.898753464102564,0.0,0.0,0.18936535102172697,0.0,1.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.0027808257949561406,0.0,0.012494357092673927,0.0,0.02271284933159988,0.0,0.2150250722251564,0.16126880416886727,1898.7534641025638,20.000000000000057,0.35,0.0,1.8617342333333333,0.03701923076923077,0.35,1861.7342333333333,5319.240666666667,749.9689733333333,0.3,36.43546056555467,51.66666666666668,46.10666666666668,0.0,51.18247673949508,0.09531631397230285,248.95635671873328,749.9689733333333,36.43546056555467,50.97956974854756,51.18989123845507,50.87070175411382,12.43753247303448,19.703482859965916,-0.05396851983094469,-0.25000000000000006,9.236100170605994,1641.9556512579234,-490.7440099475402,0.0,0.0,287.5178411653273,0.0,0.18325,0.018680395930480573,0.0,0.0,0.4765030183461765,12.09442930622222,-53.57164406242763,0.1970566309165068,9.104138587003606,0.0027463271956579154,1.078679619107642,1.22207438799483
2025-01-01 06:00:00,2.812153699469438,0.18392651794017095,0.0,2.8121536994694374,0.18392651794017095,0.0,0.015377218816082918,0.0,0.2651051951832691,2.531671285470085,0.0,0.0,0.18392651794017095,0.0,1.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.0031373419225146203,0.0,0.012239876893568298,0.0,0.019869837929707736,0.0,0.2056920690902773,0.15426905181770792,2531.671285470085,20.000000000000057,0.4666666666666667,0.0,2.482312311111111,0.049358974358974364,0.4666666666666667,2482.3123111111113,5319.240666666667,0.0,0.0,36.843826420356,51.66666666666668,46.10666666666668,0.0,51.366973226132494,0.0,0.0,0.0,36.843826420356,51.38876525198085,51.39966126490503,51.366973226132494,12.43753247303448,19.721011591745572,-0.05381619642726534,0.3,9.236100170605994,2264.0001513848115,-475.9499509806382,0.0,0.0,266.08396916303263,0.0,0.0,0.01864833352485622,0.0,0.0,0.4756851645323548,0.0,-57.805152267668475,0.1961474893070484,9.10104937553769,0.0027365330081463644,-20.036711794909085,1.2220085842281152
2025-01-01 07:00:00,2.1811031941181853,0.1854874372097743,0.0,2.1811031941181853,0.1854874372097743,0.0,0.015163309139547831,0.0,0.2671864208760735,1.898753464102564,0.0,0.0,0.1854874372097743,0.0,1.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.002923432245979533,0.0,0.012239876893568298,0.0,0.019869837929707736,0.0,0.2056920690902773,0.15426905181770792,1898.7534641025638,20.000000000000057,0.35,0.0,1.8617342333333333,0.03701923076923077,0.35,1861.7342333333333,5319.240666666667,0.0,0.0,36.503535603831054,51.66666666666668,46.10666666666668,0.0,51.04047804137634,0.0,0.0,0.0,36.503535603831054,51.08009317920046,51.09990074811252,51.04047804137634,12.43753247303448,19.704291605075493,-0.05418421812625424,-0.55,9.236100170605994,1601.0894780031592,-510.7696854911662,0.0,0.0,267.951285179302,3.243860755337493,0.0,0.01912031362075102,0.0,0.0,0.4877245207178532,0.0,-54.845585787540855,0.1957028762348262,9.083063901205922,0.002727514696123894,-8.97482589479139,1.2220848863307914
2025-01-01 08:00:00,2.814348596076992,0.18626789684457595,0.0,2.8143485960769925,0.18626789684457595,0.0,0.01445027688443087,0.0,0.26822703372247575,2.531671285470085,0.0,0.0,0.18626789684457595,0.0,1.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0022103999908625735,0.0,0.012239876893568298,0.0,0.019869837929707736,0.0,0.2056920690902773,0.15426905181770792,2531.671285470085,20.000000000000057,0.4666666666666667,0.0,2.482312311111111,0.049358974358974364,0.4666666666666667,2482.3123111111113,5319.240666666667,0.0,0.0,36.13686640199175,51.66666666666668,46.10666666666668,0.0,50.71694883347182,0.0,0.0,0.0,36.13686640199175,50.773998461591205,50.802523275650906,50.71694883347182,12.43753247303448,19.71283255998937,-0.057733127350709346,-1.4,9.236100170605994,2248.9313574120183,-551.6750004834327,0.0,0.0,268.27886577058723,235.95466509226222,0.0,0.019762878772026184,0.0,0.0,0.5041151922649741,0.0,0.656206654778919,0.19567115294327897,9.090406787070686,0.0027271891045223336,9.21593719704604,1.2226236081439465
2025-01-01 09:00:00,2.000169292108537,0.18626789684457595,0.0,2.000169292108537,0.18626789684457595,0.0,0.014022457531360695,0.0,0.26822703372247575,1.717919800854701,0.0,0.0,0.18626789684457595,0.0,1.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0017825806377923979,0.0,0.012239876893568298,0.0,0.019869837929707736,0.0,0.2056920690902773,0.15426905181770792,1717.9198008547007,20.000000000000057,0.31666666666666665,0.0,1.6844262111111112,0.03349358974358974,0.31666666666666665,1684.426211111111,5319.240666666667,0.0,0.0,35.77619314365594,51.66666666666668,46.10666666666668,0.0,50.45927859579147,0.0,0.0,0.0,35.77619314365594,50.47128887642017,50.477294016734525,50.45927859579147,12.43753247303448,19.721450319778818,-0.04453543439205472,-0.85,9.236100170605994,1574.2195887252522,-528.6440298734822,0.0,0.0,267.851046417517,680.6285242569247,0.0,0.019457815235852906,0.0,0.0,0.49633357477062895,0.0,117.09277132651663,0.19642521285154083,9.110741379334707,0.002737933029890416,28.745949484490747,1.223193065820094
