Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.6175563898183248,0.14453694239485765,0.3177,0.01029260649697208,0.002408949039914294,0.005294999999999999,0.01898381764620898,0.17792257217211585,0.37065,0.05,0.0,0.3177,0.0,0.1299536090615243,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004753965186403509,0.0,On,0.0005273804144050462,0.0,On,0.008593080598498948,0,On,0.005109391446901477,0.0,On,0.004651093423416752,0,On,0.13820672826616992,0.10365504619962741,On,On,6498.6715939689,18.33333333333337,0.8,1320.673766031099,9.310869199999999,0.37065,1,7448.69536,7448.69536,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4224.913137777778,Off,0.0,0,88.4789277187795,51.666666666666686,46.10666666666668,0.0,51.027042723075986,0.0,0.0,0.0,138.24832456059298,51.03715737178828,51.04221469614444,51.027042723075986,12.43753247303448,18.06115472848829,0.0,-2.5472024484583096,1.6812513985245994,2.8,9.236100170605994,4768.5952759522925,2670.7881035230653,237.20974518807202,-618.6853750638253,-0.0,-0.0,253.23153306191517,0.0,1.0,0.031107477988333163,0.0,0.0,0.5404477948691513,65.99961422222222,-64.88815722091874,0.22668861097475834,8.45358821689858,0.0028578788711798556,4.451152895055049,1.2264937541740841,0,0,50.38001869818598,0.12685947273215997,184.95797390181087,52.25177128626113
2025-01-01 00:01:00,0.6175563898183248,0.14453694239485765,0.3177,0.01029260649697208,0.002408949039914294,0.005294999999999999,0.01898381764620898,0.17792257217211585,0.37065,0.05,0.0,0.3177,0.0,0.1299536090615243,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004753965186403509,0.0,On,0.0005273804144050462,0.0,On,0.008593080598498948,0,On,0.005109391446901477,0.0,On,0.004651093423416752,0,On,0.13820672826616992,0.10365504619962741,On,On,6498.6715939689,18.33333333333337,0.8,1320.673766031099,9.310869199999999,0.37065,1,7448.69536,7448.69536,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4224.913137777778,Off,0.0,0,88.17345686214892,51.666666666666686,46.10666666666668,0.0,51.007556567131594,0.0,0.0,0.0,137.7710263471077,51.018776535252314,51.02438651931267,51.007556567131594,12.43753247303448,18.156588075590896,0.0,-2.1133647382051515,1.7793046844917848,2.8,9.236100170605994,4757.195468826886,2667.6995107759326,219.96609477712315,-624.2015609376688,-0.0,-0.0,253.23153306191517,0.0,1.0,0.03118979092229291,0.0,0.0,0.5418778639883657,65.99961422222222,-70.77177847248124,0.2259932966386552,8.521533228829005,0.002857907419400867,4.316864850593898,1.2296735014958509,0,0,47.291425951053284,0.12685947273215997,168.74723890470057,51.21885587242259
2025-01-01 00:02:00,0.6175563898183248,0.14453694239485765,0.3177,0.01029260649697208,0.002408949039914294,0.005294999999999999,0.01898381764620898,0.17792257217211585,0.37065,0.05,0.0,0.3177,0.0,0.1299536090615243,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004753965186403509,0.0,On,0.0005273804144050462,0.0,On,0.008593080598498948,0,On,0.005109391446901477,0.0,On,0.004651093423416752,0,On,0.13820672826616992,0.10365504619962741,On,On,6498.6715939689,18.33333333333337,0.8,1320.673766031099,9.310869199999999,0.37065,1,7448.69536,7448.69536,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4224.913137777778,Off,0.0,0,87.87439498449338,51.666666666666686,46.10666666666668,0.0,50.9881384035913,0.0,0.0,0.0,137.3037421632709,51.000459158005754,51.00661953521299,50.9881384035913,12.43753247303448,18.249696421538438,0.0,-1.6909228146142072,1.8731205366488841,2.8,9.236100170605994,4745.979722519502,2664.877517713046,203.54013387053928,-629.6018555260887,-0.0,-0.0,253.23153306191517,0.0,1.0,0.03127003714801374,0.0,0.0,0.543272027017386,65.99961422222222,-76.5872301914461,0.22467762393896115,8.565361415518545,0.00285793503474863,4.185955600382552,1.2292805744075732,0,0,44.469432888166835,0.12685947273215997,153.23706091478826,50.30307295575102
2025-01-01 00:03:00,0.6175563898183248,0.14453694239485765,0.3177,0.01029260649697208,0.002408949039914294,0.005294999999999999,0.01898381764620898,0.17792257217211585,0.37065,0.05,0.0,0.3177,0.0,0.1299536090615243,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004753965186403509,0.0,On,0.0005273804144050462,0.0,On,0.008593080598498948,0,On,0.005109391446901477,0.0,On,0.004651093423416752,0,On,0.13820672826616992,0.10365504619962741,On,On,6498.6715939689,18.33333333333337,0.8,1320.673766031099,9.310869199999999,0.37065,1,7448.69536,7448.69536,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4224.913137777778,Off,0.0,0,87.58151255059781,51.666666666666686,46.10666666666668,0.0,50.968786817662334,0.0,0.0,0.0,136.84611336030906,50.98220390863111,50.9889124541155,50.968786817662334,12.43753247303448,18.3405639791505,0.0,-1.2791279416715842,1.9629059523618575,2.8,9.236100170605994,4734.946798810175,2662.102636908301,187.81020560101655,-634.8897748078379,-0.0,-0.0,253.23153306191517,0.0,1.0,0.031348293560798796,0.0,0.0,0.5446316199017693,65.99961422222222,-82.3322346190229,0.22340189819510603,8.607900900325248,0.0028579618212181894,4.058293213376206,1.2288973458350703,0,0,41.69455208342186,0.12685947273215997,138.39321793317225,49.416987667844296
2025-01-01 00:04:00,0.6175563898183248,0.14453694239485765,0.3177,0.01029260649697208,0.002408949039914294,0.005294999999999999,0.01898381764620898,0.17792257217211585,0.37065,0.05,0.0,0.3177,0.0,0.1299536090615243,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004753965186403509,0.0,On,0.0005273804144050462,0.0,On,0.008593080598498948,0,On,0.005109391446901477,0.0,On,0.004651093423416752,0,On,0.13820672826616992,0.10365504619962741,On,On,6498.6715939689,18.33333333333337,0.8,1320.673766031099,9.310869199999999,0.37065,1,7448.69536,7448.69536,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4224.913137777778,Off,0.0,0,87.29459137713528,51.666666666666686,46.10666666666668,0.0,50.94950044517253,0.0,0.0,0.0,136.39779902677387,50.96400950339506,50.97126403250633,50.94950044517253,12.43753247303448,18.429270778185458,0.0,-0.8774129125147923,2.048851481753418,2.8,9.236100170605994,4725.931092282382,2659.4276057828015,172.7484729460766,-640.0686906858915,-0.0,-0.0,253.23153306191517,0.0,1.0,0.03142463316212579,0.0,0.0,0.5459579109374437,65.99961422222222,-86.16902526876227,0.22216434452351147,8.649197687853158,0.0028579877988582124,3.93376020180369,1.2285234606679092,0,0,39.01952095792238,0.12685947273215997,124.18420711410387,48.564265831972726
2025-01-01 00:05:00,0.6175563898183248,0.14453694239485765,0.3177,0.01029260649697208,0.002408949039914294,0.005294999999999999,0.01898381764620898,0.17792257217211585,0.37065,0.05,0.0,0.3177,0.0,0.1299536090615243,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004753965186403509,0.0,On,0.0005273804144050462,0.0,On,0.008593080598498948,0,On,0.005109391446901477,0.0,On,0.004651093423416752,0,On,0.13820672826616992,0.10365504619962741,On,On,6498.6715939689,18.33333333333337,0.8,1320.673766031099,9.310869199999999,0.37065,1,7448.69536,7448.69536,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4224.913137777778,Off,0.0,0,87.01325793240343,51.666666666666686,46.10666666666668,0.0,50.930277970067614,0.0,0.0,0.0,135.95821551938036,50.94587470389028,50.95367307080162,50.930277970067614,12.43753247303448,18.515954791453638,0.0,-0.4853084872003352,2.1311399061755756,2.8,9.236100170605994,4718.603519985532,2656.864268258354,158.32307579513122,-645.1454670059779,-0.0,-0.0,253.23153306191517,0.0,1.0,0.03149917848864809,0.0,0.0,0.547253029022937,65.99961422222222,-88.41982124552582,0.2209624362955875,8.689989673471597,0.0028580129870102817,3.81215994393396,1.2281583210755502,0,0,36.45618343347512,0.12685947273215997,110.5798099898325,47.743265805298726
2025-01-01 00:06:00,0.24690638981832486,0.14453694239485765,0.0,0.004115106496972081,0.002408949039914294,0.0,0.01898381764620898,0.17792257217211585,0.0,0.05,0.0,0.0,0.0,0.1299536090615243,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004753965186403509,0.0,On,0.0005273804144050462,0.0,On,0.008593080598498948,0,On,0.005109391446901477,0.0,On,0.004651093423416752,0,On,0.13820672826616992,0.10365504619962741,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7448.69536,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4224.913137777778,Off,0.0,0,86.7371827305043,51.666666666666686,46.10666666666668,0.0,50.9111181586337,0.0,0.0,0.0,135.52684801641297,50.92779834930784,50.936138444644925,50.9111181586337,12.43753247303448,18.600737653888267,0.0,-0.10241170524682891,2.209945290846538,2.8,9.236100170605994,-487.02043807750306,34.00882029511126,144.50399322732252,-650.1261367071884,-0.0,-0.0,253.23153306191517,0.0,1.0,0.03157203763531425,0.0,0.0,0.5485188521528784,65.99961422222222,-90.12583443222982,0.21979393856656332,8.729690081986027,0.0028580374038041914,3.6933189255282923,1.2278013997666917,0,0,34.00882029511126,0.12685947273215997,97.55124909413918,46.95274413318335
2025-01-01 00:07:00,0.24690638981832486,0.14453694239485765,0.0,0.004115106496972081,0.002408949039914294,0.0,0.01898381764620898,0.17792257217211585,0.0,0.05,0.0,0.0,0.0,0.1299536090615243,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004753965186403509,0.0,On,0.0005273804144050462,0.0,On,0.008593080598498948,0,On,0.005109391446901477,0.0,On,0.004651093423416752,0,On,0.13820672826616992,0.10365504619962741,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7448.69536,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4224.913137777778,Off,0.0,0,86.93758575405529,51.666666666666686,46.10666666666668,0.0,50.8920198497908,0.0,0.0,0.0,135.8399777407114,50.90977934728707,50.91865909603521,50.8920198497908,12.43753247303448,18.50799671160094,0.0,0.013883597215691244,2.285433158990945,2.8,9.236100170605994,-478.88686168416143,33.522171967963914,131.26266986646723,-644.6787334371078,-0.0,-0.0,253.23153306191517,0.0,1.0,0.03149233701586557,0.0,0.0,0.547134168249963,65.99961422222222,-87.43966130896891,0.22107635299910558,8.686395590596348,0.0028580610663008783,3.818275537740629,1.228191796553014,0,0,33.522171967963914,0.12685947273215997,85.07115917246821,46.191510693999014
2025-01-01 00:08:00,0.24690638981832486,0.14453694239485765,0.0,0.004115106496972081,0.002408949039914294,0.0,0.01898381764620898,0.17792257217211585,0.0,0.05,0.0,0.0,0.0,0.1299536090615243,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004753965186403509,0.0,On,0.0005273804144050462,0.0,On,0.008593080598498948,0,On,0.005109391446901477,0.0,On,0.004651093423416752,0,On,0.13820672826616992,0.10365504619962741,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7448.69536,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4224.913137777778,Off,0.0,0,87.13168216220213,51.666666666666686,46.10666666666668,0.0,50.87287806949816,0.0,0.0,0.0,136.14325337844082,50.89171871303462,50.90113903480286,50.87287806949816,12.43753247303448,18.41756452853816,0.0,0.12855446747643295,2.35776079804605,2.8,9.236100170605994,-471.4099402264991,32.948796677631506,118.57194688513013,-639.3843053046861,-0.0,-0.0,253.23153306191517,0.0,1.0,0.03141456212710021,0.0,0.0,0.5457829411544974,65.99961422222222,-85.25716798372818,0.22233504952354222,8.644301483436905,0.0028580855215984517,3.9400882281201786,1.2285727126541608,0,0,32.948796677631506,0.12685947273215997,73.11353655815486,45.45841032697526
2025-01-01 00:09:00,0.24690638981832486,0.14453694239485765,0.0,0.004115106496972081,0.002408949039914294,0.0,0.01898381764620898,0.17792257217211585,0.0,0.05,0.0,0.0,0.0,0.1299536090615243,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004753965186403509,0.0,On,0.0005273804144050462,0.0,On,0.008593080598498948,0,On,0.005109391446901477,0.0,On,0.004651093423416752,0,On,0.13820672826616992,0.10365504619962741,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7448.69536,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4224.913137777778,Off,0.0,0,87.31978888124489,51.666666666666686,46.10666666666668,0.0,50.8536942083031,0.0,0.0,0.0,136.43717012694515,50.87361775670275,50.88357953090259,50.8536942083031,12.43753247303448,18.329324300302122,0.0,0.24149529962153116,2.4270776058829373,2.8,9.236100170605994,-464.169926685678,32.442534529708205,106.4059880965251,-634.2347553786991,-0.0,-0.0,253.23153306191517,0.0,1.0,0.031338616932218406,0.0,0.0,0.5444635023648864,65.99961422222222,-83.16670436889405,0.223571108702416,8.6026915354113,0.002858110749257946,4.058912617657416,1.2289446226838672,0,0,32.442534529708205,0.12685947273215997,61.65368193313547,44.75230616338963
2025-01-01 00:10:00,0.24690638981832486,0.14453694239485765,0.0,0.004115106496972081,0.002408949039914294,0.0,0.01898381764620898,0.17792257217211585,0.0,0.05,0.0,0.0,0.0,0.1299536090615243,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004753965186403509,0.0,On,0.0005273804144050462,0.0,On,0.008593080598498948,0,On,0.005109391446901477,0.0,On,0.004651093423416752,0,On,0.13820672826616992,0.10365504619962741,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7448.69536,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4224.913137777778,Off,0.0,0,87.50215835045695,51.666666666666686,46.10666666666668,0.0,50.834469586881376,0.0,0.0,0.0,136.722122422589,50.85547772260465,50.86598179046629,50.834469586881376,12.43753247303448,18.24318319050781,0.0,0.3526518867115908,2.4935254528837714,2.8,9.236100170605994,-457.1782571347296,31.974214292529137,94.74023024403783,-629.2234936313632,-0.0,-0.0,253.23153306191517,0.0,1.0,0.03126442563845346,0.0,0.0,0.5431745350905611,65.99961422222222,-81.18629656528161,0.22478532040639543,8.562829092445153,0.0028581367298633545,4.174871861851951,1.229307901733063,0,0,31.974214292529137,0.12685947273215997,50.66814046724786,44.07208977678998
2025-01-01 00:11:00,0.24690638981832486,0.14453694239485765,0.0,0.004115106496972081,0.002408949039914294,0.0,0.01898381764620898,0.17792257217211585,0.0,0.05,0.0,0.0,0.0,0.1299536090615243,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004753965186403509,0.0,On,0.0005273804144050462,0.0,On,0.008593080598498948,0,On,0.005109391446901477,0.0,On,0.004651093423416752,0,On,0.13820672826616992,0.10365504619962741,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7448.69536,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4224.913137777778,Off,0.0,0,87.67902424845596,51.666666666666686,46.10666666666668,0.0,50.815205470246596,0.0,0.0,0.0,136.99847538821243,50.83729980261113,50.84834696879339,50.815205470246596,12.43753247303448,18.159055302294373,0.0,0.4619919423305798,2.5572390511914977,2.8,9.236100170605994,-450.4156754858453,31.535278902676378,83.55132850561208,-624.3444248419379,-0.0,-0.0,253.23153306191517,0.0,1.0,0.03119191810504719,0.0,0.0,0.5419148207364911,65.99961422222222,-79.30278370582266,0.22597841411401806,8.523362406782766,0.00285816344481276,4.288079984801858,1.2296628968902696,0,0,31.535278902676378,0.12685947273215997,40.13464077174005,43.41668773387202
2025-01-01 00:12:00,0.24690638981832486,0.14453694239485765,0.0,0.004115106496972081,0.002408949039914294,0.0,0.01898381764620898,0.17792257217211585,0.0,0.05,0.0,0.0,0.0,0.1299536090615243,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004753965186403509,0.0,On,0.0005273804144050462,0.0,On,0.008593080598498948,0,On,0.005109391446901477,0.0,On,0.004651093423416752,0,On,0.13820672826616992,0.10365504619962741,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7448.69536,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4224.913137777778,Off,0.0,0,87.85060226818803,51.666666666666686,46.10666666666668,0.0,50.79590307188537,0.0,0.0,0.0,137.2665660440438,50.819085140047996,50.830676174129316,50.79590307188537,12.43753247303448,18.07686139332671,0.0,0.5694995932797638,2.6183463192484955,2.8,9.236100170605994,-443.8699066409788,31.118957494159645,72.81709963761632,-619.5919224882316,-0.0,-0.0,253.23153306191517,0.0,1.0,0.031121029631669454,0.0,0.0,0.5406832352272767,65.99961422222222,-77.50951721466234,0.22715105908947233,8.484257612415359,0.00285819087625788,4.398642224601073,1.2300099283111205,0,0,31.118957494159645,0.12685947273215997,30.032034631636943,42.785065005979384
2025-01-01 00:13:00,0.24690638981832486,0.14453694239485765,0.0,0.004115106496972081,0.002408949039914294,0.0,0.01898381764620898,0.17792257217211585,0.0,0.05,0.0,0.0,0.0,0.1299536090615243,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004753965186403509,0.0,On,0.0005273804144050462,0.0,On,0.008593080598498948,0,On,0.005109391446901477,0.0,On,0.004651093423416752,0,On,0.13820672826616992,0.10365504619962741,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,7448.69536,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,4224.913137777778,Off,0.0,0,88.0170933757824,51.666666666666686,46.10666666666668,0.0,50.77656355772155,0.0,0.0,0.0,137.52670839965998,50.80083483343249,50.81297047128797,50.77656355772155,12.43753247303448,17.996527664969886,0.0,0.6751704168304664,2.676968734959864,2.8,9.236100170605994,-437.5301386399651,30.720654230825787,62.51646512957245,-614.9607501672033,-0.0,-0.0,253.23153306191517,0.0,1.0,0.03105169994454611,0.0,0.0,0.5394787313925772,65.99961422222222,-75.80092153467697,0.22830387815425882,8.446772364340596,0.0028582190070460746,4.506656660348828,1.230349294211836,0,0,30.720654230825787,0.12685947273215997,20.34023861874795,42.176226510824506
